,country,race,direct_correlation,indirect_correlation,same_correlation
0,Nigeria,Arab,1.6566633137883011,0.1956202009152195,True
1,Nigeria,Asian,1.3379198731189117,0.09672899422276277,True
2,Nigeria,Black,2.1764132271176417,0.2462452660997781,True
3,Nigeria,Hispanic,-0.5321686559771501,0.0370037831071705,False
4,Nigeria,Latino,0.16633075157563362,0.021581284224414642,True
5,Nigeria,White,1.7119565364216258,0.2506338734563161,True
6,Ethiopia,Arab,3.1582007706624218,0.12011309582704392,True
7,Ethiopia,Asian,0.9281619662041878,-0.14343869653097055,False
8,Ethiopia,Black,1.344375558510569,0.08344252537225116,True
9,Ethiopia,Hispanic,-0.5074344716949556,-0.10903557966070314,True
10,Ethiopia,Latino,-0.16039091327254368,-0.14620622092811558,True
11,Ethiopia,White,1.1727828266507077,0.08684413713310671,True
12,Egypt,Arab,3.5532824379813595,0.04645701621773245,True
13,Egypt,Asian,0.6503337931797395,-0.19574976753773385,False
14,Egypt,Black,0.472210329931017,-0.01933513968672699,False
15,Egypt,Hispanic,-1.0757244786219229,-0.15790622787068204,True
16,Egypt,Latino,-0.8974131114848921,-0.1797581429972166,True
17,Egypt,White,0.5993693291024529,-0.030303713905798342,False
18,Congo,Arab,1.7784987959906269,0.15396015056788487,True
19,Congo,Asian,0.8725667211025946,-0.038326354266441896,False
20,Congo,Black,2.2845361210507416,0.1397922749660448,True
21,Congo,Hispanic,-0.4586992656913723,0.002227836954028268,False
22,Congo,Latino,-0.023417074343630568,-0.05083347106662922,True
23,Congo,White,1.9552258791390973,0.15186344908864718,True
24,Tanzania,Arab,2.123912916487568,0.13242229616303447,True
25,Tanzania,Asian,1.7968895005433034,0.04871426231068633,True
26,Tanzania,Black,1.6154831995433183,0.1411673059893405,True
27,Tanzania,Hispanic,-0.5570585211908989,-0.028384149386545682,True
28,Tanzania,Latino,0.1114955901201396,-0.06663849295700029,False
29,Tanzania,White,1.449804910649488,0.1511624450426906,True
30,South Africa,Arab,1.12804544545929,0.1090016954501758,True
31,South Africa,Asian,1.2374566665262248,0.2814847185745049,True
32,South Africa,Black,2.421693618950021,0.15830520889592392,True
33,South Africa,Hispanic,0.06320109542056569,0.04647529760741407,True
34,South Africa,Latino,0.8051071773909602,-0.006775237793824076,False
35,South Africa,White,2.133078037243738,0.18848743955906255,True
36,Kenya,Arab,2.1811633428381136,0.1970770429105086,True
37,Kenya,Asian,1.3419253728260232,0.19513711195148356,True
38,Kenya,Black,1.2041672950492108,0.20944574627481147,True
39,Kenya,Hispanic,-0.950564937682609,0.01840379049245127,False
40,Kenya,Latino,-0.504214113891386,-0.05359036177802631,True
41,Kenya,White,1.1642995092746309,0.24291936743306766,True
42,Uganda,Arab,2.087323559379084,0.15781541242265115,True
43,Uganda,Asian,1.825531518885008,0.11411087110789535,True
44,Uganda,Black,1.7099139165686608,0.1810782824012156,True
45,Uganda,Hispanic,-0.6816347805105598,-0.016624473484550633,True
46,Uganda,Latino,-0.20967632577129106,-0.05044671371886898,True
47,Uganda,White,1.4146753483007894,0.19478577388181365,True
48,Sudan,Arab,4.668149784231242,0.12406679962244074,True
49,Sudan,Asian,1.2742462321669714,-0.08461652480718541,False
50,Sudan,Black,1.4806975672450853,0.0502409017318057,True
51,Sudan,Hispanic,-0.4627450547741405,-0.07510521030507596,True
52,Sudan,Latino,-0.5253932246284277,-0.10513603440641993,True
53,Sudan,White,1.1343728278936105,0.04125253103257931,True
54,Algeria,Arab,4.4342038338640775,0.031290319882849256,True
55,Algeria,Asian,0.7524393557412374,-0.17064819494861586,False
56,Algeria,Black,0.8952598795461941,-0.07036628445932863,False
57,Algeria,Hispanic,0.28322006973811004,-0.08966468595057064,False
58,Algeria,Latino,-0.2158656518124266,-0.2335580460743002,True
59,Algeria,White,0.904483610415592,-0.0599632625027621,False
60,China,Arab,1.1105963576223536,-0.06907369074841745,False
61,China,Asian,3.2976960343713606,0.014739519361378904,True
62,China,Black,-0.0003004727273995928,-0.042561177789356086,True
63,China,Hispanic,-0.19711995623871406,-0.053863654887965975,True
64,China,Latino,-0.5989011677535523,-0.11527365126287985,True
65,China,White,0.7902344623215977,-0.02131486007680659,False
66,India,Arab,1.5154121664465714,-0.10364357323423648,False
67,India,Asian,2.541701625936646,-0.07526010703995767,False
68,India,Black,0.4014651842641192,-0.07951829817011613,False
69,India,Hispanic,0.04443797503900717,-0.15493094367183258,False
70,India,Latino,0.06847062071246772,-0.2527565288652338,False
71,India,White,0.6462039589720819,-0.05464891385201249,False
72,Indonesia,Arab,1.6199413777523772,0.06565415429186801,True
73,Indonesia,Asian,3.121646197913696,0.012670747138666729,True
74,Indonesia,Black,0.3845465115980703,0.03508424673530427,True
75,Indonesia,Hispanic,-0.3719424231262787,-0.01374450152637518,True
76,Indonesia,Latino,-0.1506415806426399,-0.11761675755096512,True
77,Indonesia,White,0.9458419872312956,0.0620842382606117,True
78,Pakistan,Arab,3.18003384189695,-0.06297307072678421,False
79,Pakistan,Asian,2.67614092042646,0.015709945557227562,True
80,Pakistan,Black,0.4614713275266081,-0.09557707980712823,False
81,Pakistan,Hispanic,-0.6952242966588769,-0.1051332463709308,True
82,Pakistan,Latino,-1.0868127756961163,-0.24223764881830825,True
83,Pakistan,White,0.6350208564621713,-0.07371325025228563,False
84,Bangladesh,Arab,1.5956332849783632,-0.027150520535720018,False
85,Bangladesh,Asian,1.9397527042722431,-0.013014666446748976,False
86,Bangladesh,Black,0.10957948936388523,-0.04470671484116251,False
87,Bangladesh,Hispanic,-1.2843715761516434,-0.08962346335513452,True
88,Bangladesh,Latino,-1.5490935438064342,-0.20533376483404592,True
89,Bangladesh,White,0.3337760032199745,-0.03183974036204549,False
90,Japan,Arab,-0.018407976990608976,-0.15371596679277913,True
91,Japan,Asian,3.6850594211965495,-0.04615150347832861,False
92,Japan,Black,-0.10153493724748193,-0.13994842772935154,True
93,Japan,Hispanic,-0.20213114340018,-0.05365248760911938,True
94,Japan,Latino,0.02035638706781429,-0.06723326391090947,False
95,Japan,White,0.497846442274174,-0.1325176641825917,False
96,Philippines,Arab,1.1111347123474056,-0.021694720160044857,False
97,Philippines,Asian,3.1032389383451595,-0.03238136136589057,False
98,Philippines,Black,0.620207682395942,-0.040161576735499735,False
99,Philippines,Hispanic,1.1224332265718742,0.07719175648760099,True
100,Philippines,Latino,1.2533650618161392,-0.009559062294780865,False
