index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Michelle,-0.13629902799797908,0.430574318146856,-0.09490038496235265,0.21983030160110348,0.13914311768735538,0.24035321978468566,0.5078116988917247,0.3301636097217666,0.579944762536586,0.12706307932572336,-0.22122383293219558,-0.1602788997865095,0.16189931405415778,-0.47539116999760084,0.12552508529122403,-0.3946711081656187,-0.6643293582293897,0.5468463005285553,-0.39994647983417714,-0.8081528604213339,-1.381960311602881,-0.70747829297208,-0.030321784717997218,0.7197432895324447,0.23992939641217814,-0.5230496206030795,-1.6824005441405638,-1.5202700083328375,0.06641052688063376,-0.1819194064353722,-0.25601743026388546,0.08056950748132556,-0.26965536692483666,0.5040614735634819,-0.43184252663295564,-1.8173246769157163,-1.0039897740204893,-0.5702701114354519,-0.8442327893231504,0.04642148748932001,-0.45745949760802496,-0.2505052825783325,-0.27379995542200325,-1.1689262267380927,-0.26477947818346514,-0.8798003571795414,-1.0160691734119602,-0.6822759966861836,1.0981807340927425,-0.2696490053176893,-0.5095241548425411,-0.7385236826292052,0.2026937271206779,-0.11380960821159851,-0.7415470923886359,-0.38366687076375006,-0.3505496629912707,-0.5034721437679922,0.04020384941937654,-0.4645481748128558,-0.4925047355603409,-0.5582408845553376,-0.4069096710254286,1.3604926379505404,0.8905087540744534,0.6736687875256447,-0.2294811071963012
Deborah,-0.7991895510114599,0.16456916999872184,0.10676207792933914,-0.3679438855884021,-0.5293944474081324,-0.44477176830816895,-0.9455032232929653,-0.42856717237625913,-0.03331424814720508,-0.3126552179171354,-0.45367012338459767,-0.6271809967219071,0.5006890388687342,-0.17362594482792618,0.4505638200225247,-0.14528781418642941,-0.12947179123793806,0.5508661260807498,0.44413861824870876,1.3437778972017955,1.1311593670789442,0.482483877572257,0.043347805407452124,0.45352331023198134,0.6937126583547092,0.9169789493001351,1.268061381546324,-0.1421952798500578,0.5561603582199388,0.015121425995655158,0.8043401246429125,0.033514057675749005,0.0019101630042722849,-0.12985755257485423,-0.1894468729619693,2.0889688924072023,1.5537743664518398,2.183694384421919,0.9664778861771928,0.7878691283752174,0.9683026324712694,1.0554247598304742,2.207026859613332,2.227120023783807,1.8425319763665111,-0.13445174038722227,0.7268129049947858,0.790208757279903,1.0122190031185057,1.4528527507731603,1.7414952340442527,1.376993557704881,1.3283630407242946,1.5840487094933065,1.0449800352180751,1.448239040637643,0.9139232580449556,1.4380284737885896,0.14131495648047307,0.8498900151934728,0.7715495046389088,1.4296168831335723,0.7966842495759383,0.5195058349476644,0.04613758269104016,0.5082706081793649,-0.29381160028349856
Scott,-0.22577579108539778,-0.07426326503944462,-0.9603658712379219,0.2656332823297576,-0.7479055998056107,0.5324251594925189,0.0034572061902365045,0.02731466299621439,-0.06499879792917809,0.31984910821268964,0.40125265297240986,0.4325962189918259,-0.26513807424336305,0.02838543004304298,-0.0521168565594062,0.01755290739802233,0.5567881449945111,-0.22172990203078877,0.7575842253101422,-0.4064602974416669,-1.7695570034358772,0.21690433298299677,-0.5525273118412832,0.16458755265419425,0.14129159312529962,-0.18063532577039668,-1.4800124750782409,-0.9237366503619545,-0.12991803550466818,-0.14417919384053787,-0.13757999746122299,-0.03832248268692575,-0.3172572851143624,0.9897466542325248,0.0496560972392118,-0.6624168991338361,-0.5790539977881618,-0.609022264659657,-1.0401475473692257,-0.8213342027768508,-1.1045925317072194,-1.0534860587969548,-0.04506481223105352,-1.0118209751048741,-0.9162937663035496,-1.4541433795201169,-1.424969748985377,-0.1524475053739997,1.72370510529061,0.2615321547456406,1.5623060612153432,0.2614807099811352,1.339327293307329,1.3367809577900092,-0.18215173219702607,-0.14665489768763726,0.18769732253904128,0.3801814583454073,-0.22548563397629381,0.5711277882374449,0.04312678617162302,0.517166427401869,0.17247058530981924,1.3712468209016906,1.1132848733794287,1.8105265910386181,0.8154221342322098
Declan,-0.14136768040530076,-0.4380144603905587,0.33597535168300785,0.009096938911379464,-0.9882691792203635,-0.5236467406898961,-0.2277933729327264,-0.9422126008408875,-0.43556444713442444,0.3516722753877486,0.06629104540149305,-0.20404476786682466,0.26721707340326095,0.32163989446813496,-0.518764204755657,-0.1498754149224023,0.4137047652611573,0.5323082968935088,-0.8121034533544924,-1.1055222012452726,-1.2902862890313134,-1.1664948796317152,-0.9154234584996129,-0.2633335201615105,-0.693713690197677,-0.6216645020016531,-1.526875699612715,-0.6044127358824073,-0.17696509890380416,-0.38156248448092916,-0.6610163885776233,0.5046624717730956,-0.23362886950665865,0.272579025983611,-0.2896506692375238,-1.2398994352638064,-0.9255667935916271,-1.031266833709199,-1.12399019107183,0.13794270121231034,-0.06197199958448136,-0.040967094354388583,-1.1910611612372002,-1.6400998574276262,-0.24809900570841975,-1.4955963234689678,-1.186867072975306,-0.18519553937461758,1.0197007731945706,-0.466276951589658,-0.35151992288768075,-0.4291434188996439,-0.008988805845720944,0.26161573020833695,-0.18093258607570384,0.08547475617572386,-0.09566329007321667,-0.24299276737322295,-0.2480088656321339,-0.21365567490408255,-0.6793887584840205,-0.4134651192451118,-0.17537431306051196,1.0178397306415254,-0.0986006783782745,-0.33632860840739665,-0.7360642981501387
Josiah,-0.0766231224388675,0.08873444710958964,0.3616536129072579,0.06385106965984201,0.24000350643877827,-0.19726062473658024,-0.26746299904762144,0.001618673739125245,-0.5169138270604149,-0.11791497586752761,0.06550963503121472,-0.3940519741910044,-0.28579624263817954,0.2580021251901229,-0.6848761285415029,-0.5588375452549219,0.07768057990893416,-0.7413449244885723,1.2634403640395724,1.180147721373452,0.30181027652529496,0.5494037565983986,0.5735569045185923,1.3139224573480461,1.2923286207743045,1.1271386456114025,-0.8231392362680219,-0.36746856060504735,0.5373645215133779,0.20443813781070436,0.3368389026596731,0.0022981564393602183,-0.27504089530470255,0.6320876385266623,-0.305069325459696,0.06993864785291924,-0.24120305921358973,0.14190955231402735,-0.6497475216854938,-0.10233713155257401,-0.54606512185873,-0.5035715996035798,0.26191433652373886,-0.36615451811858507,0.12065723852614746,-0.2658380908355223,-1.1708420669133806,-0.18282485870210086,1.1106333007294593,1.0095269406438268,1.6641240677175555,-0.1596845607989051,1.4029677848285647,1.175139444847514,0.1918796225990887,-0.3085259380977561,0.2876040452522536,0.5484449247786523,-0.39462743310896803,0.3304533796578319,0.5142029510797129,0.3990493969884632,0.041137905557949744,0.9849869639058713,1.170532348210813,1.340316755509028,0.8095545568838088
Wallace,-0.08415559949114838,-0.08855642186937852,-0.24695039144923991,-1.0329063583369753,-0.6539857597439569,-0.3608957194740446,-0.2896227807922546,-0.35038876152477133,-0.5138331936313469,-0.3751352070464098,-0.23927320590293044,-0.16595008707010117,-0.8054547361003974,0.054467419412795655,-1.022150035452928,0.5840886618785526,0.3138138657631713,-0.9206920631870917,1.5359639371364375,0.5011130149144125,-0.6423877815652386,0.806093327771004,0.08634692325699256,0.6540441906105409,0.8605368307853235,0.6641879425206245,-0.32601739579982403,-0.6784915362220324,0.12320924183867729,0.1986984831657807,0.87129208091965,0.9973672528306032,-0.5414232575889407,1.0096696541121644,0.1419981316456269,0.05749249026658725,0.37098362621260084,-0.4216130812190394,-0.6926238419809393,-0.933012539223789,-1.5195201790068877,-1.2577034819586943,0.6002839604548155,-0.11594120390328382,-0.6740243615624971,-1.4664002103903588,-1.2369140232237124,-0.30977435632348377,1.8893026765706014,0.0004758356833223971,1.7858379692054878,0.7649832568174172,1.4230341220719969,1.4666526600593306,-0.732094368049948,-0.3907016886158664,-0.06515206932107298,0.2049858142173987,-0.3398359157290059,0.3679362349894477,-0.23895606912148687,0.6103062683465577,0.10794279347262577,1.425162134361793,1.4682029905492082,2.2908073305688026,1.84998488036733
Hazel,0.585066822453891,0.4206363357089932,1.0867374897456183,0.5789323502385851,1.5755725322267913,0.5849181534035357,-0.5148220957841548,1.1062584447384696,0.4433727490993679,-0.5280548332750791,-0.6051237157905618,-0.05707982413830429,-0.4648954132016831,1.2563271993365002,-0.5084299153367933,-0.09003200535818628,-0.3858626051356087,-0.38519875222139505,-0.4037368261757358,-0.40852309876244913,-1.1218077805612068,-0.04130882408002353,-0.6701554281671769,0.19361148907258907,0.2101365420451647,-0.03564647818816157,-1.297745928016169,0.49498315170870744,0.18228105737434874,-0.14027371472512132,-0.2519830437308081,-0.2750756905463653,0.40075852775131354,0.1362920461424637,-0.1076015930485815,0.1954412022301765,0.36524423245811444,0.9486492981203369,-0.5538145082026336,-0.2992851787770166,0.07492981827242692,0.06836888336389285,0.9468749667767683,0.4276599086045527,0.9511302474824076,-1.2560315390174805,-0.5816779148705533,0.568522386566074,0.99492471401797,0.14901232966214312,0.5298889074261031,0.25843668252069907,0.36669707138728425,0.7568406433848682,0.5215619493277108,0.26972717041443095,0.43285582825667984,0.14437355750671035,-0.40385032835623924,0.37006958287532454,-0.25286862963260176,0.1528512283764287,0.04910354337110364,0.6813091761281915,-0.004904477629467031,0.5385413734085445,-0.5524160435686767
Whitney,-0.49120510381235144,0.02931075544499859,0.06904645835461115,0.1482036872503407,-0.5371539154371681,0.15879028255206065,-0.170457116477837,0.2451437336942273,0.10977948869636438,0.34594709753870456,-0.010005947580010128,-0.4100528396799145,-0.009872367813620966,-0.46619181463711984,-0.26897988890902214,-0.2782450515616575,0.292324526046371,0.4902007917226983,-0.1338169835598547,-1.2571468730548743,-0.8857613278864536,-0.29579977752165293,-0.6514302248459769,-0.2279255831408967,-0.04722502549540799,-0.5706772230456888,-1.7013351610296548,-0.36736092133476195,-0.028444488424442967,-0.4237605371448784,-0.5742488488576085,-0.3838135975881584,-0.3318685458316227,-0.64980728228607,-0.9136900097248484,-0.2847214913864755,-1.0789110156627617,-0.016501735713292158,-0.9429627778315937,-0.5129819409625498,-0.47625314569287774,-1.0137376834254448,-0.3053862454211146,-0.3617096774711132,0.5866248169982755,-1.546648649574139,-1.2176446797223905,0.1593890590798203,0.8511835533490666,-0.4358595283534552,0.15469681861340187,-0.2883571555672503,-0.0654692971868353,0.2209912010922868,-0.16358020378110355,-0.4907019235854879,-0.12212978725515178,-0.302666051236981,-0.9853844099458792,-0.775006287093352,-0.8577332327009485,-0.4170118960244762,-0.9978736935204684,0.43445794488918255,-0.18420074414737206,-0.09712432487325937,-0.9985721767748929
Paige,-0.12336794909031691,-0.05484409413104011,-0.24758126319042256,0.28878744380609,-0.3599223818338727,0.49898817201175544,0.3139853793945993,0.0624392056145234,0.5594374927497674,0.19604620961284336,-0.20724665867556583,-0.13542471474955317,-0.5885436887121224,-0.6101137802577087,-0.3803760986903201,-0.2676747085409772,-0.39555014786205234,-0.2295232807500765,-0.647459770373963,-1.2189731335510061,-1.957822415773728,-1.2158915709427542,-0.7133339239300076,0.0779846709230661,-0.23282085567932675,-1.0041398868036613,-1.9300254735294022,-1.5376257673491442,-0.46118643605438553,-0.9415043509241604,-0.7085447916355697,-0.6562030487526144,-0.48538988668275307,-0.24422766138899735,-0.8162840272529391,-1.7009226915167461,-0.9817067551912333,-0.028687113524448565,-0.8835798652746056,-0.3047010250736982,-0.5668264090813893,-0.6475501466714899,0.291748191155478,-0.8403884404022497,0.21990485969711046,-1.3465607267132664,-1.229223626777387,-0.43378038900499205,0.7706944316159576,-0.6586207158179678,-0.8704842302522069,-1.0128097280875503,-0.257714142176823,-0.3451587736492499,-0.7428097277852213,-0.6808689756381799,-0.34933056686173636,-0.44935466978351446,-0.713065737526644,-0.6790687527216689,-0.9057156812698096,-0.9147184800427344,-0.8537238382118453,0.8854197296069508,-0.18456816893641803,-0.07309168372034956,-1.268304210916908
Sylvia,-0.6586728719857798,0.3712158535875771,0.9267545800945104,-0.3962558316447929,-0.16160270905916294,-0.5603837207029186,-1.0638538033834772,-0.0910597620745241,-0.25447842411954147,-0.3996611833379661,-0.36079271103428595,-0.37216027396427526,0.49768890356777123,0.5402172938178482,0.11504526032067555,0.40926060386139745,0.252362431716548,0.9460960030278704,-0.7161621228333374,-0.3189633574643919,-0.28150711596901407,-0.5087279616160476,-0.6754666321249169,-0.6009885305358572,-0.5494602850814828,-0.6247313470812942,-0.4934254560716481,0.27800155816464034,0.46031048099211647,0.4395337499705838,0.003135640753977866,0.2395449734711572,0.35963672824325255,0.0039054456510307697,-0.3071651065502435,0.5866138394220239,0.5526658777610277,0.9594021299306836,0.3951318595156013,0.6828773635410583,0.6997534237825258,0.6218921269828969,0.6604666583752896,0.7641828730513258,1.064608424557343,0.3341741995508466,0.5242982661732779,0.18231743639066594,0.22046214458753824,0.2823129144112619,0.8221058322910176,0.8586817942098707,0.013420173289556738,-0.1824377582485847,0.4034512824102468,0.751733656667594,0.6962712008074132,0.7412569042200363,0.1269577198889756,0.080059030840419,-0.09497953478473217,0.2479759610001927,0.5107580896127727,0.055996728034538486,-0.9080077719812352,-0.44422696309763954,-0.8487299461276885
