index,race_isomap_x,race_isomap_y,race_tsne_x,race_tsne_y,race_umap_x,race_umap_y
dancer,1.304746424712508,-0.13733931351239909,120.14244,-215.06754,3.6568303,9.98337
dental hygienist,-0.4490123080538522,0.020215237291425277,-95.831154,70.968445,12.010414,13.845032
denstist,-0.48963867228826224,0.07683785541243981,-59.916935,123.50666,12.660132,12.157263
designer,1.1040360720765237,-0.4381064017566384,118.706154,-202.1975,3.8872821,9.70473
developper,0.43637546211638206,-0.3898400023624699,77.854515,-90.35096,5.8215904,8.510388
dietician,0.2114263268776061,0.3147291142804548,143.11948,60.349907,5.613689,4.988395
doctor,-0.35552465373589226,0.14337422264145122,-50.838192,4.9336324,11.988219,12.765057
economist,-0.6180249351036964,-0.03230481488212072,-157.15903,81.48967,12.298747,14.699067
editor,0.022207587811163342,0.020568190968097734,94.30535,60.782066,5.96511,6.001673
electrician,-0.4615878933075956,-0.00847340280883759,-116.52353,73.17956,11.983305,14.126306
engineer,-0.5722733935432415,-0.1705660437577919,-176.93341,43.437054,13.096734,14.7558155
farmer,-0.475137759665132,0.1638675960245535,5.7202234,43.346073,11.861672,11.538544
filmmaker,0.23171647081996705,-0.403884108292609,89.25508,-37.352337,5.7604866,7.786797
financier,-0.9151729325302933,-0.05438711921772038,-177.45985,181.17899,12.530854,16.933672
fireman,-0.7026796899971559,-0.19672973718744116,-187.97676,151.63286,12.942233,15.91417
fisherman,-0.34993513106693347,-0.14171588283787181,-88.984436,-81.683655,9.550183,11.800856
flight attendant,0.9215674256059816,-0.2809482132570732,71.12425,-191.85294,3.6967645,9.328357
gardener,-0.5517260268001021,0.18814253922691498,-30.713215,114.40529,12.586797,11.951883
guidance counselor,0.43285359169884613,-0.3487318119443521,68.41097,-79.61608,5.735481,8.520545
hairdresser,0.6267530825272275,0.35021347192710733,227.44714,-27.185928,-4.648964,5.13479
homemaker,0.3534294165081579,0.35439024217141335,178.39812,62.66847,5.4660664,4.3392434
housekeeper,0.4336590556191229,0.4408917252147604,208.90407,43.954704,5.337791,3.939671
interior designer,0.7556623242935324,-0.2131116746886258,81.21536,-151.52307,4.4839997,9.0600815
jeweler,-0.4887685437796376,0.38659847475115416,0.091171294,110.178375,12.340882,11.913474
journalist,0.6550299566316975,0.2920164615363225,234.61435,-56.953945,-4.549644,5.2617083
judge,-0.8644650998795128,-0.02386198807588048,193.17036,1716.6748,12.663854,17.126444
lawyer,-0.7224457593322903,-0.042884148029307914,-222.57587,121.56321,12.709356,15.65191
librarian,0.6096865336978332,0.37862048306785945,224.43384,-39.001713,-4.501196,5.184938
maestro,0.28256688040714234,-0.24597677009854463,126.1336,-109.176025,8.054861,11.376762
magician,0.15869386093051488,0.06363797537997538,-26.966417,-131.19353,8.341077,11.3661375
mason,-0.4965813043016573,0.15329644972945528,15.871434,52.989937,11.862911,11.510856
mechanic,-0.5494806331751211,-0.16240832714498385,-159.72751,42.117718,12.979654,14.871044
musician,-0.10205696836917824,-0.44972713745595994,-21.04076,-54.58025,9.424642,13.036584
nanny,1.2047757037660187,0.1073249761199459,82.96439,-238.18617,3.1990001,10.094517
nurse,1.0709639497897954,-0.1453593485213927,69.24349,-221.41428,3.3189828,9.836924
nutritionist,0.24846324246172016,0.3758463304728376,134.29945,48.02101,5.752385,4.7998886
optician,-0.5326985082036032,0.14734946618820546,-43.36138,118.61924,12.632637,12.121105
painter,-0.12174819131825818,0.3337273949716574,46.881046,103.86948,9.312814,10.8087225
pharmacist,-0.49515474099240553,0.07891290551041455,-58.210503,110.47636,12.721584,12.181394
philosopher,-0.18656654391651115,0.04853750933064931,-80.47265,-95.13972,9.220445,11.3750725
photographer,0.14038085941070952,-0.16677218045769987,48.593243,-32.562614,5.78326,7.510112
physiscian,-0.2808711040527554,0.3821847994977301,34.373447,103.94082,9.450533,11.022402
physician's assistant,0.5193865376510535,0.34931647792256315,241.13545,-39.18853,-4.604872,5.245635
pilot,-0.18756577839727592,-0.32743861363058663,-32.35212,-42.820847,9.410759,13.082603
plumber,-0.31969511449613447,-0.008355612214529174,-107.44747,41.842438,11.756298,13.793241
police officer,-0.6845114159505724,-0.16384390897170392,-201.85303,132.68864,12.903493,15.528078
policeman,-0.7526615489394227,-0.0172538817257263,-108.47807,391.30862,12.55909,17.794918
politician,-0.7513845213762773,-0.042887800761123154,-357.20856,-96.96887,12.458544,17.397993
postman,-0.8885571841218011,-0.054608044733302795,-96.70091,239.3666,12.678038,17.91843
professor,-0.5538975372773932,-0.02190871954655743,-145.98268,72.97759,12.364007,14.64236
programmer,0.19312491596068093,-0.39354041656320826,77.38217,-34.240414,5.7312303,7.6977773
psychologist,0.10272952370047912,0.1610091576176929,109.82312,67.26739,5.938556,5.589699
receiptionist,-0.3520325081679006,0.04403971193871941,-79.518036,74.16019,12.119797,13.6274185
salesperson,0.2298074678988323,0.3292394042893368,149.84558,75.2539,5.6640887,4.887597
scientist,0.016791982564445924,-0.12141253531050615,-61.60813,-119.337425,8.738432,11.483618
scholar,0.08898323774842645,0.09600453158203119,-36.31496,-138.89738,8.610363,11.23692
secretary,0.2987008564476243,0.3637697398699321,166.79195,71.1466,5.499827,4.543646
server,1.0363832910340793,-0.395420102093055,109.51908,-189.14845,3.9131696,9.46467
singer,0.8589502413561823,0.14115039014886016,207.81206,-71.97743,-4.283025,5.385679
skipper,-0.2079583328214908,-0.01247438744325783,-74.68006,26.771427,11.610391,13.269909
soldier,-0.05437272754704243,-0.2082252812731008,-72.97723,-123.05122,8.952479,11.63222
socialite,0.7116434368791567,0.3004636572864818,208.4082,-54.34945,-4.309713,5.2214937
stylist,0.8433268909190076,-0.3174539260963744,79.972786,-179.91006,3.8718734,9.255345
surgeon,-0.5147289232784924,-0.20492815360100444,-275.3788,216.13208,12.923327,14.56541
teacher,0.45359862341855284,0.4324967897058361,222.52264,42.62745,5.290796,3.8580105
therapist,0.6252790353641654,-0.33171636151605816,77.491104,-137.62512,5.3542714,8.737408
translator,0.46547506335785366,0.03931132763659388,137.8608,-115.012,7.9878106,11.351773
undertaker,-0.5905502553976488,0.27312653875074333,-12.3813505,105.88147,12.302468,11.787971
veterinarian,-0.16440649103696411,0.009675816904581996,-87.65581,29.735561,11.536328,13.36026
videographer,0.3006699118701079,-0.3137649520918389,64.44788,-58.638626,5.7773194,8.119305
waiter,-0.08865154622377754,-0.25208414756436015,-14.925799,-38.66193,9.358944,13.014058
waitress,0.9736076963089376,-0.27160571336402883,67.96014,-206.64148,3.5054011,9.42466
warrior,0.8955592489719196,0.0070854731874850215,131.18233,-166.86636,4.184136,9.681693
writer,0.11424229215755123,0.33783882095313117,149.71048,39.92688,5.815456,5.1906147
