index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Columbia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,Arab,Asian,Black,Hispanic,Latino,White
Russell,-0.5931078817007154,-0.8425255995582462,-0.7823423668052494,-0.5760828226321018,-0.11750433366399421,0.347415969620633,-0.08727898710822592,-0.09974403042278268,-0.686152706385453,-1.035156402073729,-0.5335652446750805,-1.5777292965010312,-0.5545920436351052,-0.9514247548119971,-1.6227464059269643,-0.8808562004402082,-0.462876394512952,-1.3398105433944063,-0.721802745966334,-1.322381374417106,-1.9987816626587627,-1.030315211942111,0.6181101170583075,-1.2393875138642343,-1.5517379844491088,-1.2689211860128442,-1.926145792001564,-1.53556160192718,-1.9687272744717768,-1.1513188755827577,-1.537658541171815,0.1933284000572907,-0.5574464535728622,0.7526959052467243,-0.14945715311357263,-0.008401346699116156,-0.32990307400227714,-0.41176061238546957,-0.09223595588214709,-0.12408471698429534,-0.2807855474319872,-0.6186073052388149,0.4742093695702343,-0.5482355093735275,-0.5922585171708098,-0.5203271844403976,-0.576060085729746,-0.5595715265006723,-0.2727309252823543,-0.45306268431700975,-0.8069662748141054,0.7939177339853409,0.5944067704610454,0.9328432424132113,0.5212881918571336,0.7127092097671991,0.36622620718393345,0.9744952686717506,0.06426351980675324,0.03491239879833961,0.6125783712557156,1.02614776194408,3.3074823782661826,3.391025461571706,2.427993237681625,1.771152723869679,2.2721249566436543
Jocelyn,-0.13840956465679333,-0.7397227358246018,-0.598113231587576,-0.38984899353914704,-0.08669722110707755,0.18320401622653323,-0.022268771159118062,-0.06911916185609042,-0.6826180552079327,0.059756225961043734,-1.2346963480377389,-1.1926242305839532,-0.7161417162844202,-1.5367486245872417,-1.6350356898583167,-1.000025377417595,0.17252131428339806,-0.36313048484648625,-0.9346376811241317,-0.7000375856518196,-0.541125888402287,-0.2581093540036134,0.15056307134441851,0.7887291991701223,-0.1361780374238641,0.16190801616197242,-0.4212994892341643,-0.5101200282414858,0.07254160633011592,0.11822652579592036,-0.34772550946076586,0.07444920332643594,0.10725326800653674,0.01612209263459223,0.11663423917665902,0.382199589143694,-0.2506125893428539,0.6246880678203711,-0.022469895201511846,-0.29028637593223333,0.20839760904336904,-0.1578918747977802,0.28721667716759774,-0.07135668593525271,0.1000063021097248,0.09644029503720294,0.08002427752081094,-0.20005448014397878,-0.045039579973003,-0.3518319963661322,-0.2926085882262057,0.1409446946707674,-0.1990373802969863,-0.034709345723058095,-0.4183428353933171,-0.169541090977815,-0.14947422303492697,-0.6081587427336665,-0.5387942272366392,-0.054880494118115714,-0.7581668798314812,-1.5214303847010782,-1.370215984061141,-0.9357649429542774,-1.1518612848167997,-2.4941443117373843,-1.676921596883675
Phyllis,-0.21969685680639522,-0.9382943304430451,-0.18703413212297224,-1.0701052531784734,-0.6853569704424385,-0.05593610769545503,-0.44397632418019245,-0.7053780735650828,-0.47958942851881187,-0.7082645362456929,-1.0443260915406534,-1.2495415191263126,-0.5962371437970717,-1.5241667787108066,-1.7148194022841523,-1.407395244666859,-0.7204402627828059,0.14489592794204076,-1.6866134924483571,-0.8208252299244829,-1.62924197859917,-0.8478395218014649,-0.3575428888351419,-0.7962819725273578,-1.183444061700355,-1.4888936982332968,-1.4055338049307669,-1.3652431246731458,-0.817806897670865,-0.2637060779493695,-0.9475059142919451,-0.10832853409989011,-1.1356294944442673,0.135344332340811,-0.5253092447925268,0.06545075830604437,-0.4982388480265304,-0.608529728370082,-0.1030895046781114,-0.542904699628869,-0.6415056068320316,-1.2391553131792021,0.4419393680572649,-1.412929307601372,-1.0802159007533725,-0.8296982655002848,-1.0560787517579777,-0.8945906446431384,-1.1223366746966759,-1.1342943885423782,-0.9264706033161987,-0.286589182055157,-0.20609909661467235,-0.3333499403390937,0.13986254272433288,-0.057818862267108126,-0.012845346856482996,0.36824835878022183,-0.848628639541704,-0.558026367205593,-0.29511928870276155,-1.008233005254362,-0.129010037990046,0.27914898898951124,-0.8395382015860391,-2.0633202301090754,-0.35518822303652764
Vincent,0.7184211860146629,-0.4905740862168099,-0.5966370263454445,0.7211534977633723,0.42964191086039033,0.07509306304036811,0.2903168275087837,0.2668379430213622,0.06864239536122935,0.5601768451052587,-0.29999411798187864,-0.3031906151812121,0.11037976148653772,-1.0828739025334775,-0.7612807392060325,-0.2684994424661239,0.08738640332777796,-0.29726346300887285,-1.5535677144114304,-1.1878652181732186,-1.8129610168510577,-0.6245966913232064,-0.4854660054155427,1.0990986740483455,0.7169909023295696,-0.2645557697256386,-1.237112720599237,-0.46027295670087676,-0.3611972602520679,0.4315291754301707,-0.3590186969543641,-0.4774056671391481,-1.1153295881887912,-0.550573703017088,-0.8517561729145395,0.6598430802107972,-0.929124408186883,-0.4093193048426759,-0.5912344767419796,-0.22562751128989814,-0.5996731410490617,-0.3108581177302963,-0.6019497572793041,-1.103274053613812,-0.6676833005479147,-0.6989693201917717,-1.3420242686877806,-0.6012052430157069,-0.3169877452953093,-0.9817552433984488,-0.7853025834872102,-0.5448880965788775,-0.21542363288767544,-0.6668135718844329,-0.40473276905261996,-0.17594819704133585,0.32353623670859355,-0.568111916072833,-0.07934450687497271,-0.3228197838399082,-0.31973981060422574,0.24808724590519254,0.8201233164707011,2.335164267950311,0.20375475835151002,-0.10163264370100393,1.2489885140327013
John,0.20929955314137746,-0.5691160927980216,-1.111066481775057,-0.3000212587301392,0.28132710476118966,0.14704458546187696,0.34972679177244004,0.15553152336967585,-0.5159598457946531,-1.165841388510267,-0.667175794328076,-0.5062190078708362,-0.6724147084569181,-1.0264046968091465,-0.7295595087932585,-0.695527419289186,-0.5744063289439864,0.33158631959057555,-1.3982127495421184,-1.190159785011252,-1.79618492275744,-0.8385232300994839,0.19811611319095682,-1.0781724397877008,-1.2672555475916367,-1.4671626132180111,-1.0673267207809116,0.07882334848762883,-0.6682834097773006,-0.32203300135173124,-1.4217781096042874,-0.006227522587063302,-1.344084297290863,0.13116085705039715,-1.1911020763232139,-0.7175935927934077,-1.3129297448115116,-1.276455521115542,-0.8027037517964521,-0.6731279905725303,-1.2293018075387987,-0.9945212326956631,0.014120640390366502,-1.6833471602149603,-1.2249721704613674,-1.2560274663972428,-1.126205289293976,-1.3954726675257523,-1.1217030480279415,-1.6219346846278573,-1.6071094334830502,0.29110926717645885,0.21828785105937482,0.4550056088244719,0.4631067889366343,0.24974079581096603,0.29328339934905495,0.3283630822846763,0.23817580261464466,-0.29969566546131415,0.6767110413247237,0.12239279326749594,0.2709706651297246,2.6191619664187487,0.12413857333422168,-0.44105914965784987,1.6337491600008238
Sean,-0.20322672217155208,-2.0556698076569555,-1.980471653164183,-0.5686711946744781,-0.1988496460338406,0.3195426093430047,-0.366508585631644,-0.25793893405880414,-1.2511569146236303,-1.5273170508292808,-0.7896911783549663,-1.5827575986023912,-0.7679771616315159,-1.4117386836848391,-1.0904993738760387,-0.3649980325807836,-0.7929743098016853,-0.337155438890411,-1.4529468334579634,-1.6697732640085758,-2.176333648646999,-0.875276851812169,0.39506639548306527,-0.9984892487426393,-1.2009905358615658,-1.7634212450448796,-1.7314378886091868,-1.4380464867116605,-1.462180503572579,-0.7900451606968013,-1.6012748261571317,0.26217464405497903,-1.5314004448043415,0.5358859152405109,-1.460612129173738,-0.24736844354699786,-1.6474387557977943,-0.9344834541073878,-0.9766296389530331,-0.8693090049683488,-1.699536289005275,-1.4547547161893475,0.36017457852725693,-2.1589651013357325,-1.4878355981993991,-1.5003599691090788,-1.5513774053568228,-1.5894898157135144,-1.6673452044116297,-2.140920547086467,-2.4046542428767954,0.4008583451620586,-0.2537927941912064,0.5440019633423877,0.16234021321193312,-0.3064751164956413,-0.074621417019916,-0.1718050316321812,-0.14498959167406397,-0.4572116558576072,-0.1958789867099921,-0.8502925327322416,-0.4892656963359821,-0.13776819817734104,-0.533303609851667,-1.0124233959480782,-0.9601038378954663
Victor,1.2249128965670728,0.21445430450076014,-0.5358549376467215,0.7251950914398866,0.5332164686548143,0.03661905635178555,-0.1575129772272697,0.49034354881999365,0.08226162772536355,0.27693961533338735,-0.4086473246894347,-0.24089812935602845,0.5400548422101611,-0.7447254755749071,-0.2931427201247566,-0.19342996852811775,0.865806741126158,-0.5163335136026336,-0.7788162364133813,0.18298578893354686,1.39662200895964,-0.391883480944599,-0.4060495552518888,0.19813767866640214,-0.7238723871471531,0.44668589594988567,1.4073644764342639,0.028673970182888857,1.9118082354846746,-0.15248870453301994,-0.3886304232285483,-0.28014696571309383,0.8996867448776708,-0.07455418177329004,0.893638769261134,0.7948683428388125,1.1376624364891754,1.0225736213049699,0.9270566202400198,0.8959908110715499,1.269477729959502,1.1262813474683968,-0.4827532117689492,0.7980994668897453,0.6459152009591453,1.3439842461725673,0.7399123130055107,0.9745204209522305,1.06513045085681,1.324689150955475,0.7932931472919689,-0.5259366416642101,0.047727050790984854,-0.8055541261810177,0.05765769791291116,0.2536954034665627,0.811625646627491,-0.01401054936595108,0.09269671425975338,-0.011962840066925695,-0.192011014993271,-1.1061465544306643,-0.9853091122596278,0.04420891509381541,-0.6619180392916086,-1.509125922194357,-0.8417757006751176
Sam,0.3557208340922576,0.10179139701499156,0.20530728349813057,-0.4598769168715624,0.2995183518924117,-0.026815183730725153,0.5689170339634244,0.19370331585323006,0.27608501039821914,-0.7136519592194409,0.011054370476455322,0.03339568451148641,0.4902933072700485,-0.08911105882894743,0.1206090258503949,-0.05643030990110504,0.1652310465056864,0.607823344820546,-0.4299643019143629,-0.18347282863764808,-1.5271904542933532,-1.268343397168931,0.28665221896724824,-1.7021136860175554,-1.1107384875434272,-1.3091161184306352,-1.3703737222095933,-1.0984178119108554,-1.4536159249828309,-0.48738275771052925,-1.2694082480370337,0.05358937172821591,-0.46438964925852066,-0.10164239595006332,-0.32512494341727805,-0.5193337429377128,-0.9125357643165601,-1.1616273391967837,-0.21106151288836114,-0.3440080612141669,-0.6643932912009622,-0.6425680907856532,0.11723222405384635,-1.2987842167080061,-0.26250285299134174,-0.6482535473798442,-1.0094764181467966,-0.7491037856646502,-0.644147401541934,-1.379328334265967,-1.2506087317132506,0.14737349563496402,0.4405126144723603,0.20535032185861402,-0.08540226378201737,0.5986459587673951,0.1551622116219336,0.03636280980332463,0.22964484922459238,0.3544313004517236,-0.2520586345978293,-0.999908838974572,-0.6194740588910675,-0.6115694463003888,-0.6716678660103411,-1.4042762335965377,-1.4123775039317088
Courtney,-0.0059719299783425155,-0.7129422139859908,-0.8499752748958024,-0.7052776035167326,0.0019620735232515874,0.42703699489430924,-0.0002766437779249135,0.06500877529245012,-0.8157680432508765,-1.3692141469264891,-1.1124941587482415,-1.1467891266124597,-0.6679939159524111,-0.9333680764972212,-1.2513008803058014,0.0422567913212323,-0.33465883085956655,-1.1457468802481843,-1.2413413257954815,-1.4989909798901724,-2.1808222250303806,-1.0366672277119418,0.4507163019806148,-0.899455729510905,-0.6582098864327643,-1.1793133810147436,-1.4336491932582653,-0.9203824195978584,-1.289005393729064,-0.7637351148910675,-1.395889109798102,0.9535139336262404,-0.9328121364349531,0.389319227251971,-1.0346243337947147,-0.15094555278922672,-1.4301393199533066,-0.786236614390977,-0.6307862467822428,-0.4526184290382683,-1.101184832134112,-0.7725382240391554,1.2099495374503655,-1.3741203993579156,-0.8564421746875878,-0.9159039150155444,-1.3733444552344172,-0.9329673916016351,-1.0197304698950096,-1.5890035015851125,-1.972388217740939,0.5072308413348339,-0.0566374245696835,0.5339739688663113,0.24133635810900372,0.09944446056056414,-0.2534821253908146,-0.2397015164161959,0.22232235764597416,0.34131968674099494,-0.2855271840230931,-1.0183938511704032,0.2302847849114242,0.03832998400004854,-0.35692626397244537,-1.1630215437080436,-0.8959919052287344
Bernard,0.6918223303847896,1.0907058996040075,-0.1425513116528053,1.4981611625030058,0.5942468659024188,-0.008264458303507461,0.850837199190606,0.836679787989107,0.861394167848144,1.620561593766459,-1.4024965381848193,-1.3881795980092455,-0.616891367477866,-2.0815493817111212,-1.9789552291530972,-0.9956324318664789,-0.731420432006509,-0.3578496936651395,-1.6761740627950585,-0.8306006354760899,-1.6961641093890285,-0.12162657421150987,-0.18575230257934144,2.0695894617397603,-0.6044565213560038,-0.25282780696618573,-0.7267628169086637,0.5149805254689166,-0.28674540496883594,0.2524222223027826,0.0929923726738544,-0.5277834663426959,-1.5941231621023653,-0.3958857255630671,-0.8004390568826681,0.6871739407970947,-1.197152913117818,-0.642909512846958,-0.8871412372014287,-1.0785282773038587,-0.9465043550069588,-0.7355380095539765,-0.43554052190944437,-1.175696998625996,-1.203925821758156,-1.2652217923458546,-1.2448009647277118,-0.6869691426302643,-0.24399516016281297,-0.8260711222732926,-0.6842121531459983,-0.8706474155400562,-0.29257607991297696,-0.5651269017185607,-0.657063498427184,-0.21858752714032567,0.37788986417097675,-0.29376211843909356,0.07982784037539732,-0.4961084707117431,-0.08083477006624477,-0.15788135753943003,-0.22650874210678476,1.5584830182892562,-0.6121484945478558,-1.2380808262124234,0.6816570748066773
Landon,-0.9436142179249688,-1.5488747168649628,-0.5951642831114518,-1.4599037982350407,-1.2137429867781424,-0.9525094382351786,-1.3206557026768828,-1.0175412288380745,-1.1096444025199756,-1.7876395981229807,-1.5438291075111537,-0.9971323757542492,-1.5097454693991124,-1.1707579177543523,-0.7907730817593325,-1.2956562151304205,-1.0138891455601549,-2.2364943119259224,-0.47672463642201046,-1.379810091487181,-1.7062148299288107,-0.9308372171878269,-0.8827107781452193,-1.1077508404943532,-1.5475924888570387,-1.85603866214087,-1.6055229384599674,-1.8409544736070385,-1.9067987062178706,-1.9479356269490111,-1.0499935575639625,-0.001360079422730092,-1.0507342151325998,-0.41214874936687385,-1.3315804026178393,-0.4105103117024937,-2.341058416290423,-1.264899050285384,-0.9420979744733834,-0.7308825217240321,-1.4045447545632133,-0.9420226095170694,0.5299579857080016,-1.9693827196639138,-0.846567943689147,-1.0203219962064454,-1.5912551760217146,-1.0525254941881312,-1.0220039164436752,-1.7193136524041004,-2.1199673960830383,-1.1328564473065605,-1.4683111646627962,-1.2474036486253273,-0.9895518645398473,-1.3082051673954629,-1.0331232054036905,-1.1867609357053297,-1.4001292389477566,-0.626898915153993,-0.7608994637836273,-1.279210245147719,-0.7123330924197103,-0.5764537837972473,-1.184803754109726,-1.4333823717131773,-1.8384686147680975
Jacob,-0.17657365307503486,0.4325303746775203,0.4060971396490981,-0.23781570166649604,-0.18322045638213266,-0.3540294843729529,-0.04738852131578355,0.14790157501108567,0.003611446534401698,-0.9843482117390889,-1.7463707636364354,-0.4277165806048079,-0.8133495298219241,-1.332550213388985,-1.2165713085578065,-1.2772647776917332,-0.8633214513989448,-1.468612613727982,-0.8937363579061203,-1.1516941029749033,-0.6218755450814608,-0.20053896458723508,-1.1185823327428872,-0.9959544927211519,-1.5941045442704487,-0.9553618762434106,0.012378063647417,-0.028438532582537333,-0.638717997848346,0.3986244424389892,-0.5617524418188338,-0.3951333304127823,-0.8057686389609218,-0.6450509628213908,-0.6941697871331618,-0.5262449360570931,-1.2877626326255942,-1.101276613704506,-0.7759500787361296,-0.7300538220433641,-0.6088111755472874,-1.2384179841220735,-0.4206604661435052,-1.5923576190024438,-1.1164776687961333,-0.9322751787619385,-1.7138110985646506,-1.1515289443042473,-0.9515494795936565,-1.0935444359597195,-1.4449266653204522,-1.1171368675383953,-1.0793168353666902,-1.3462286449521244,-1.6272543083650857,-1.3383407258194375,-0.9287072575549975,-1.784574664322972,-0.6864535367240964,-0.8595475591133503,-1.4943461028980995,0.025942770057906454,-0.40329334764484087,1.136780261732597,-0.37553486015373727,-0.9050887483412046,0.2435139340811575
Samuel,0.7151813150405775,0.8456809365105834,0.4872302649697181,-0.07734927298127647,0.2177147990839819,-0.3238788233107749,0.2702607273693053,0.2564772183201125,0.35700829258195627,-0.36656335670462215,-1.0169068042713356,-0.8073957794114561,-0.08933163761632891,-1.8484365871483805,-0.9159298987706114,-1.1928607349951368,-0.5323868205407887,-0.7968802559236062,-1.359714080575604,-0.0827731630514694,-0.21875039681333516,-0.5874738185108699,-0.4148727171144483,-0.6736312579458076,-0.8792891522844763,-0.6347574205437008,0.12927133152941642,0.2118979648309912,0.00998588133055754,-0.37977788128564866,-0.42065701981681647,-0.42054189739354864,-0.7821839022712144,-0.7728241634100795,-0.029248453063919443,0.0724794317478345,-0.42868236278784794,-0.16908210804129142,0.39372341529241545,0.08139351362736154,0.3633628302025954,-0.08820392089799313,-0.2756038592777771,-0.47593793634349113,-0.0021394054468047833,-0.1772290882201131,-0.4426187300972952,-0.06041755043763041,0.08000809871362392,0.007722406836676975,-0.15678934386929044,-0.8152850755038109,-0.2001782583877834,-0.676912635408928,-0.143947852016208,0.19365660336348672,-0.12981137254387207,-0.1142341938665637,-0.1950083654857688,-0.37755406165173905,0.3193801640433194,-0.38215123850746185,-0.5539395235726072,1.1254962409011107,-0.6433172158683803,-1.2553382836717297,0.11387534561066275
Bentley,-0.29151289343166126,-0.2863453869844641,-0.8537741998045068,-0.22779978844070567,-0.6135316908126336,-0.1405782063013911,-0.44104813278303395,-0.19954867057323852,-0.4084083558228617,-0.7121126643302603,-1.3140134707586772,-1.8111175111411784,-1.6662105947034225,-1.6693509854221071,-1.7060790445438407,-0.8856768544261697,-1.634212501546968,-2.111807488183212,-0.18411475993887355,-0.8940151910776126,-1.624178177429195,-1.137532638862543,-0.36970677068566016,-0.8911693149471858,-1.5465185876220822,-1.1297067418149438,-1.7244941088752057,-1.9677929475452116,-1.5579945202946979,-0.8617464320509027,-1.597980234732986,-0.14161944211478356,-0.7284189582013486,-0.022342084921305554,-0.8076620391343444,-0.31435272820949084,-0.9743777373159047,-0.9302362046570525,-0.5264992101776192,-0.584775803441896,-1.012918600190223,-0.5589814544525019,0.3767165811854643,-0.773600225561881,-0.9448907637715003,-0.3218388826329223,-1.0284734718493895,-1.1026776852462985,-0.6132967849267742,-1.0352303651776367,-0.9528629930618827,-0.6747085079489898,-0.9961286189376882,-1.0247677147021863,-1.2203019670033475,-1.1230288893040827,-1.2232998020712198,-1.195233606152031,-1.4445153326672078,-0.7519937496610908,-1.9139966252768175,-0.24701473479274397,0.6775781846739193,2.6895845673273744,-0.7487247439342859,-0.48179076525051295,1.6921742762940672
Jasmine,0.8773820439147277,0.12465305248238961,1.2102758135638298,0.21160905605623867,0.3303468815050602,0.18239640619360034,0.09252171312405204,0.30035574304084167,1.1069945385863786,0.7595995978841962,0.9878145415268682,1.5391723550020597,0.6842884563687675,1.5139222375792032,1.5721147797558008,0.27121447199809506,0.8234307606771288,0.3832675367032655,1.1421624518784295,-0.21199711337148,-1.1914745361778314,-1.1449433426739508,0.17044793577207684,-0.1692101080046934,-0.227901921678098,-0.40165802207838536,-1.173666918106255,-1.8892789963328314,-0.1772148898406491,-1.0050389920300218,-1.2399927521620473,-0.09274575302280547,-0.5308459328662595,-0.23458653313363073,-0.6824668546685936,-0.22888751684033803,-0.9762298497734834,-0.7951043241648477,-0.3876254995933586,-0.766095434706281,-0.7429030572983829,-0.2817768953872485,-0.33858316414425865,-1.274153953213895,-0.8059262069012377,-0.48349490287348224,-1.2466927169571795,-0.6021496245949924,-0.7935066932352811,-1.2520867092306864,-1.6151797975686117,-0.1489307841713584,-0.38954060818570874,-0.4488798881438758,-1.150480344587343,-0.7368247077050611,-0.6079157083995381,-1.2144418609082548,-0.3396382322524895,-0.2607204039861098,-1.1910596108507032,-1.1484041425696843,-0.41227532224825536,-0.4394778756404799,-0.8047752299659424,-1.9898158994820774,-1.470512162100287
Christine,0.0636413724823215,-0.9890991888176416,-1.3962179708762374,-0.021601058220962113,-0.12425704578971712,0.13448186669344298,0.06100472375483231,-0.18498339880330164,-1.0333255979607567,0.05501943455538643,-1.0283019458278444,-0.9397216176726446,-0.5316445220396889,-0.9252531025514018,-1.1886286078165562,-0.9202038746103524,-0.5049010168379963,-0.48144425251232276,-0.8037202982165341,-1.0212296929602858,-1.7549937882415791,1.2231036737064924,0.14034329848115193,1.2737967376971848,-0.351205874512338,-0.9475623706056089,-1.7554603514945724,-0.34106985317609434,-0.7251548444076574,0.6261376976098093,0.9983837752033373,-0.08521968633265116,-1.4708051991686522,0.2886328438963739,-1.308591882174016,0.17537425442663676,-1.5487846848597628,-1.0359077515204007,-1.198667364719329,-1.1726791125259945,-1.6296753863540347,-0.6525235893120651,-0.13688772980775463,-1.7827831352322674,-1.819073687251505,-1.6368409036371991,-1.3316172622332854,-1.6940962757055205,-1.9513815718426026,-1.870003550617688,-1.7263947016264303,0.2664616079002179,-0.054088525106023654,0.5081447782323659,-0.30971215943436975,-0.08837674736876396,0.10836414437767439,-0.24116460445856103,-0.37043668895109,-0.6145323289749913,0.04316838011676839,-0.41410290332398064,-0.4131197722773813,0.1571850636847585,-0.7730815559335588,-2.229177150811813,-0.5481612855052818
Roy,0.7649216488991254,-0.07620165344161177,-0.8376577938523782,0.2749227743917632,0.7506011364022543,0.47311294663760356,0.8201933547065543,1.0472901730417836,-0.15994885262867176,-0.5149078547114452,-0.017784982125199637,1.7313174330636873,0.6923073816175088,1.342774991938546,2.0856829994908823,0.13418481266932683,0.7416094491235345,0.022249725389931634,-0.05722590940330417,-0.2612053643694772,-1.4872697915706767,-0.6287249872043572,0.3365337842231965,-0.6301036532738961,-1.281960275994723,-1.1621561860297607,-0.8050970496293534,-0.8685571249209649,-1.0564434090071102,-0.13573899873790357,-1.0661026491120715,0.003605473455724685,-0.6933507620449288,0.700862712666732,0.05954699341189494,0.2698847305435308,-0.28427786229841173,-0.4709700131846912,0.2531362695983327,0.0982998667914396,-0.010827986095753967,-0.638084347629113,0.04968173402948681,-1.2323531335433933,-0.47311409809017435,-0.4324481795982742,-0.9180433872307122,-0.3910762739668762,-0.16708722715174462,-0.967718889790168,-1.1841546569188217,0.1444663200321862,0.45558823793416425,0.12001316809527232,-0.07207587030200795,0.28365347273038716,0.41041672919012245,-0.10355991592031016,0.17959341616426946,0.015287775823532317,-0.32223505629330906,0.18901381472928674,1.0160483643051927,1.2153016022188543,-0.7572819680537324,-1.3094347375874051,0.3701921195738151
Kristen,-0.49681828871950684,-1.1264295397393929,-2.01606458691769,-0.7682631848086963,-0.5173643979795826,0.1083451261707186,-0.38246926000775405,-0.2990908549523498,-0.6199588772238509,-1.2149238551780153,-1.8400560287922698,-1.7761288439844702,-0.13448946775694423,-1.2011806538304548,-1.8429713227555702,-1.7586713098190565,-0.3526711991968892,-1.1844479888024826,-0.680994821735879,-0.0894989438160699,-1.7599595209719079,0.1878048455072801,-0.7784005477817171,-0.8039639349099048,-0.9731001045901606,-1.3102703371214146,-1.5451752782639565,-0.887530000592351,-0.5868640129107611,0.3688292538864332,-0.2709573115903871,0.3910742324352131,-1.0651370192552976,0.4056011322594254,-0.9539307976045894,0.20844057939649122,-1.8776038745772037,-0.40150248604373917,-0.7039853987940424,-0.8234043744442457,-1.0684203964099577,-0.5603015674380237,0.6762586680454027,-1.4125088534334318,-0.9798329675616158,-0.735877553254891,-1.3574504482521983,-1.092405068181597,-0.9399210624880336,-1.5236959029778294,-1.2854979290956587,-0.26599397110936995,-0.556873034932033,-0.49102243237570314,-0.9215182410516628,-0.7948907302004024,-0.6753612337851511,-0.8823138579838827,-0.9086783141056775,-0.44651121554301326,-1.2205287180946105,-0.16016484346220816,1.3043168426683638,1.16251811752049,0.4659360264358332,-0.5361088231728012,-0.07913765666284343
Kenneth,1.2474429308339157,-0.42077699392366447,-0.7962918537371729,-0.1645994829451855,0.6391252542727214,0.3849716850693126,0.8909776056251443,1.047963733651856,-0.030283318444293807,-1.261968361850528,-0.2335946943803976,-0.7071442995216963,0.23618446874731835,-1.0450674546123515,0.12439285449361485,-0.20533172846556985,0.3019428210043372,0.40898876029737347,-0.738883820737484,-1.0697342013500724,-1.557460804546845,-0.3477634489614481,0.10800717210619842,-0.8040580452333476,-1.8454111794597186,-1.451720768946005,-1.2614393539767699,-0.6789641265980797,-1.256086878182943,-0.26912057625579866,-0.9273715355759048,0.3301554810027109,-0.9057178320912986,0.2258481729284476,-0.3239907970117021,-0.09021212593752849,-0.8920904770875178,-0.5284269380527553,0.05229426718272824,-0.26807847619792324,-0.4185930213111728,-0.5726525556930989,0.48374000778545334,-1.2074149745743008,-0.26214729261878794,-0.32297767487654655,-0.29086234829153734,-0.5994346990818719,-0.35453579025662535,-0.8838411635583219,-1.3295793085498968,-0.3822973226325447,0.20074165114761455,-0.3097781441866825,-0.018547896096732904,0.48016727602704856,0.2020546657876975,0.019556998949127997,0.45513872741531136,0.23170922467011063,-0.11382099931072501,-0.3347185226277264,0.2701558419032737,0.8934926981439139,-0.2673223550596017,-1.0576368014165232,0.2037675100460236
Juan,-1.3539602959459447,-0.9923808507648803,-2.1117196965378637,-0.23980977014405955,-0.8623050915780965,-0.8892487452661816,-1.1036222936334763,-1.1058673406972113,-0.9722880801478767,0.6099883798655259,0.7546203627796191,-2.452448407041825,-0.10771295574471515,-2.612365961411615,-2.039452836369828,-0.3733779694216633,1.5071743672957592,0.09319982626721832,-1.3194842706074084,-0.3020892038210151,-2.356274430705374,-1.499680803938807,-1.3885918589657194,-0.8566554378722412,-0.34938929510895916,3.3019177906015815,-2.0128640636414614,-1.5563978922156219,-1.2589009870850705,-0.922777381600723,-1.397575411246368,-0.1934646276509698,2.989395309997854,-0.6964085743278002,2.7496281712662025,0.9992499997328744,3.377017529183517,3.0474479466300153,2.641829004514586,3.0046181307216937,2.792237843685146,1.246153656021124,-0.9170474571216515,3.2434595993711937,2.85575512780643,2.7233496051112476,3.085616430335499,2.911923714130128,2.9299883568271885,2.9831010124205184,2.9207357375340464,-1.136585642929767,-0.3772456145442979,-1.4322795830435855,0.5463616849133978,-0.4922649336478583,0.08026520582341053,-0.22887953020334628,-0.3815729847026227,-0.2415296784082328,-0.768776797675557,0.03203383227937894,-0.7946666704407527,0.7782198624737386,-0.09637061330566399,-0.9468455982586113,-0.15762741724866908
Kathleen,-0.22740498340758203,-1.0084780527087411,-1.0574582891412048,-1.005348622793543,-0.42805354709094146,0.07393235742545144,-0.10870897398028755,-0.06996949618227111,-0.8327730811747456,-1.3423117026920772,-1.2241104273260244,-1.8965317303493718,-1.077812596493872,-2.329755427620458,-1.6347385357110165,-0.7687694163701989,-0.8018979952814614,-0.5685639865414055,-1.797725780391578,-1.6932328924534805,-2.2343958186041935,-0.5730198706384239,-0.41442015935029813,-1.037759075902827,-1.486965235025694,-1.2421205637357748,-1.738317075355948,-1.1358327915718431,-1.924263290491168,-0.9415479951342179,-0.789962525660145,0.09576611729025797,-1.2136911293720858,0.18284615101176024,-1.098553126433665,-0.6853905931434575,-0.8994854359000641,-0.6587664875181783,-0.7897506830233777,-0.7955561856161045,-1.1165656712425394,-1.0633405907616535,0.47887986892319645,-1.3129408093551598,-1.1730009366081273,-1.319435747668902,-0.913764443484273,-1.3795920409227294,-1.1819821024408395,-1.2027638774762806,-1.3564577968857674,0.23194113286516552,-0.10136756134948906,0.17583164646748045,0.3682117000919941,-0.11945132592196125,0.16034835523374041,0.35818921881815,-0.28811397205955097,-0.21284443448203993,0.13154323677621022,-0.08519924999751802,0.795565844071059,1.1713588843350684,0.10289232578374348,-1.093294288434183,0.28038791280181957
