index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,football,basketball,cricket,hockey,tennis,volleyball,baseball,rugby,golf,athletics,badminton,boxing,cycling,swimming,shooting,gymnastics,handball,wrestling,skiing,bowling
Marilyn,-1.1106007639899231,0.1254137777862857,-0.07938562900920407,-1.123325122918036,-0.4966545817796266,-0.5893054263948958,-1.0454561487910672,0.18108987355071476,-0.30386449645778185,-0.18828248097078548,-0.25183801433509473,-0.16665016391852241,0.28024078269566033,-0.5814465136617452,0.9764210691540403,0.10443032879419044,0.4250873681959523,0.9590902117877698,-1.3520212440178085,-0.4228747626070127,-0.8877163443251727,-1.3985435414438185,0.8200188026543413,-0.8089325127651517,-1.0874834642395201,-1.0336937754112565,0.9882621444998496,1.746761295447874,1.2782157750499323,0.7648352407131787,-0.34383186175551744,2.541240930101118,-0.07161113108173178,3.177872091804335,0.49374535407818954,0.04387454678219917,1.3813697210292621,-0.3874656071225345
Jean,-0.5770105565893635,0.27677118347655766,-0.04003226736066017,-0.15680964590349467,-0.1352867743987929,-0.34959220943690694,-0.7735916386307365,-0.12133186254966148,-0.3461188746406993,-0.31661516162634273,-0.3036514313993087,-0.22358847669313553,0.9363309471777221,0.007917741964255067,-0.015301415303052417,0.14194359528743644,-0.10634967020537298,0.6999842684021709,0.07269048473876928,0.028991406866600764,-0.7014847691468051,-0.5892198645732327,0.8224567805758376,-0.6174201690418463,-0.858527131795218,0.6351655295055227,0.3522585188374513,1.9251605727795986,1.2037812999349369,0.58051421274939,1.2926668562656127,2.2061020252863313,0.5912830050146327,2.985570493435718,1.1827776151699896,0.1402185957043194,1.558594474776373,-1.1402670267913457
Peggy,-0.25289988037423783,0.9317048584734732,0.8170133513976027,0.447093961897266,1.0254142998461266,0.23084071673992584,-1.1798873864185815,0.9284660822529894,-0.22042775377037052,-0.4528310549239719,-0.20300580681538458,0.21049130422600634,0.14856647629398673,0.905281394634274,-0.2951167683326331,0.6105886593521664,0.5686350042937801,0.3865366313139203,-1.3663101434418705,-0.2681105242339167,-0.8537445678983003,-1.6099081161714042,1.4480530123241269,-0.6533273204241582,-0.8097807289348816,-0.9014756541534837,1.062981917798122,1.619226613232443,1.832513544551067,1.0561455643010889,-0.7077212612774137,2.8012014495009256,-0.11629125031138828,3.635731420856395,0.5424657203204349,0.04774642812861198,1.3454927650281439,-0.09699784774796882
Robert,-0.9552416767338046,-0.2125628254635009,-0.6761624333048116,-0.48489605601590874,-1.1722681069551348,-0.7363267768956325,-1.1549274361247197,-0.6936316824884841,-0.9862722633502226,-0.1844624727640683,-0.0512503127524281,-0.2052822363812652,0.3448959556659073,-0.06159306878607832,-0.0951906109359196,-0.11226711497748666,0.36886378079483173,0.06543828131117839,-0.5102750277504772,-0.2675620144758631,-0.5384966030888841,-1.1343875369074072,0.2061430942681215,-1.590405389948868,-0.7230000257602329,0.0726702908448362,0.7208520489028325,1.701550128020951,0.7597652593641812,0.47661485818963456,0.3638792305634858,2.3946312955253446,0.22345717670179518,2.3915667331636055,0.507639341229766,0.2990603118659626,1.226749638852848,-0.9751538107414258
Miles,-0.2282567272188101,-0.18509398747513334,-0.5445925337312602,0.10171715841273994,-1.0471517256894107,-0.06401428815602934,-0.18996784014356616,-0.3214839988416546,-0.4173649117121407,0.11524842640716551,-0.1222785591900988,-0.23911118567018483,-0.2817380418288108,0.002765777980818101,-0.3553592096564431,-0.5255873397143278,0.018375402801472884,-0.5831186230899554,0.5389887573506617,0.6727648727587043,1.2311791300759285,-0.1739700450685112,1.4296699963983734,-0.6723618224740311,0.2692939743376556,1.720193956022712,1.9794309758152169,2.524676454923264,1.7896279642190396,1.2296001379511752,1.363352197976388,2.908926276390868,0.4437991103424384,2.779764398420959,0.7214717938712242,0.6454929818661427,1.2855486266354603,0.23520379598451743
Kathy,-0.259784911776824,0.5908004903954457,0.03409964321566555,0.30511531665359565,-0.03802020470749222,0.34665393568963865,-0.2984895037340536,0.2747262142684107,-0.030247123604102866,-0.15200878084207256,-0.3715934108250584,0.02651948868998188,0.05389871769894142,-0.3789405992471016,-0.23259083550343332,-0.3816233250560344,-0.2607194670041253,-0.3107730286910358,-1.1818498125250634,-0.14000618997509137,-0.9180017608584006,-1.6223201260345372,0.9436908585996616,-0.5187455434877407,-1.2545061986575015,-0.9084542646411359,0.567508469884087,1.7063891522893546,1.3034196047434756,0.7009796365125182,-0.11750938010642625,2.6455763284402933,-0.18843275295634676,3.546994771251642,0.8063568739029592,0.02839516040426831,1.2942539493853054,-0.7542669243157145
Laura,-0.28747387615115466,0.492578401581513,0.6651895022217628,0.9278302767481642,0.5107928233064866,0.10564599425605217,-0.11970104049795183,0.4700776924616053,0.25525325962187617,-0.09745195394835454,-0.4020415570173766,-0.36504234297223487,0.5952898390147249,0.02908154444394863,0.3883470624084774,-0.3671808323932012,-0.31917014854234116,0.6650036390734467,-1.0606017674058494,-0.3720258170264905,-0.9181119432019853,-1.7045289022550532,1.1305560364801275,-0.1901672983414578,-1.6566391678844004,-0.5509373896926268,-0.0004966990107414986,1.862965191510765,1.3331034242016686,0.44493531342112,0.5302897820537001,2.7428436152058486,0.25748418384176036,3.504430518826199,1.17440898583473,-0.22288292696785308,1.676148449941393,-1.2301198281186516
Charlie,-0.44624463844499357,0.43294893152851033,0.24388959147999836,-0.18837384326529505,-0.12417472503306001,0.25037736866610044,-0.6374230628870042,0.01842700987556151,-0.0958275467063078,-0.038659344037277055,0.1091205593296463,0.08392011100738099,-0.46776663657682843,0.27628639308392605,-0.315715690047709,0.5123403962414,0.23418480976707703,-0.5116681451869658,1.129227097289634,1.5968650539733087,1.1172166913377886,0.1642475179149204,2.3409538324237484,0.6395602285316367,0.9867154280728201,1.8546528570976215,1.8768399177133,1.8602593415950164,2.6283034094750075,3.045458826424963,1.1931439543118774,3.759771621438151,1.602390278508,4.586812594185324,2.1478174081528207,1.7394242805916174,1.7375438684370694,0.4821440689246593
Leonard,-0.5839602153929284,-0.13726834446631975,0.25969734413192896,-0.09201561311296994,-0.39865678816186034,-0.2232060665825261,-0.8936798217696282,-0.03212944260653468,-0.37983712966363997,-0.345669764845441,-0.01850005365285783,-0.15714515938620846,0.13904883392901912,0.5160680579912913,0.07393784179160126,-0.11889614469678404,0.17776812317011845,-0.08375255930183557,-0.19421182900317607,0.22082204368005529,0.057031386408012585,-0.7217918434457029,0.8441095931347016,-1.1228539751420252,-0.19580812071852688,0.28310398226648226,0.894626155050416,1.9091830983406468,1.397855151372138,0.9831805246807789,0.3847018637913668,2.8120288767874477,0.5315331892024563,2.992333916390308,0.6626488839625636,0.4843019694776699,0.9906134826117516,-0.1908086275871214
Julian,-0.48335378015880975,-0.8377868322233765,-1.1351546509082753,-0.1410430563851018,-1.2271304451655916,-0.8158685864026185,-0.4779925579079661,-0.9792792200720287,-0.34063504359951596,0.020800534356197053,-0.23446569732067507,-0.5572066383227252,0.4940389332681556,-0.3045006368652557,0.5825798289866699,-0.5133978136199473,-0.3976405070318038,0.548511470354297,0.4157313724934416,0.08196585079349511,0.3810651004072221,-0.9244471605683077,1.062106434901639,-0.7371623968488057,-0.8818919790220268,1.499200309770839,0.545910286872549,1.802380857144854,1.0777372471056508,1.1907816525272683,1.1454859306152598,2.8751167663874804,0.3078436041887247,3.8432551087663698,1.4185682736233611,0.8794052969056657,1.2696967738199423,-0.6594493219634893
Gerald,-0.5758244785619453,0.5295306930556776,0.5116956158323237,-0.5893593511462701,-0.2392289289710713,-0.3232113865074538,-0.47032849146644023,-0.21623838059677558,-0.1998596270026432,-0.39977542424142765,-0.1941654885592683,0.02195373584831099,-0.02660785902716995,0.32342932247620876,-0.21376286247332887,-0.16519185226506666,0.0483036118158715,-0.08971838382098891,-0.12975960678738596,0.13316906852367505,0.4809233676626725,-0.8254008232526109,0.868845659901166,-1.2058464739686396,-0.598570848747386,0.6545921242641608,0.904101413862624,1.9644346050826602,1.569578988045314,1.1741345751134538,0.42174962087919354,2.7602245001335852,0.3392294209566886,3.0267420189849603,1.015699629243576,0.720598141615573,1.0042549909192584,-0.3725834023132316
Angel,-0.14822856736002302,-0.9054967675607768,-1.1728653730748089,0.04205557306545116,-0.26163592604614955,-0.5305705697719167,0.7162625361071702,-0.26863908526633296,0.1384445505449638,0.29931427293652324,0.034297754489901626,-0.5033145445289773,0.019598285720583336,-0.9107712249350463,0.06090636005162069,-0.4054100805656621,-0.2235851508722856,0.041047200226089875,-0.17632954009766458,-0.15583437329952993,-0.6719236668821118,-1.8840985885515635,0.24663850773581394,-1.3310119150255115,-0.9544712125409155,-0.4450089856618169,-0.2578554938842601,0.9499633770332192,0.15713916899955763,0.6373654204382444,-0.3147543073284631,1.7834774654099184,-0.3631362275139265,2.518277762184203,0.9066555018626298,-0.09314069938306413,-0.06363818451694658,-1.486517525950807
Adam,-0.4019977402613768,-0.04658338803612832,-1.224888128542041,-0.4018482497432875,-1.1182498342031866,-0.4780002222574875,-0.17658285019828998,-0.6200952370305148,-0.4056117275637535,0.3466005021762926,0.26290577537477144,0.054439752928088406,0.22418093304520495,-0.3906911084023832,0.4609639879178819,-0.3711079043756811,-0.030426763248121727,-0.1472605845229572,-1.1202272175664085,-1.0413049414011997,-0.6054433282888704,-2.009838771197421,-0.7801980689701236,-2.676149646497586,-1.431867411872167,-0.46469142077666403,-0.792759323471833,0.616255745934891,-0.3082023254053953,0.2958435152806562,-0.8710334698616162,1.5539411604748155,-0.29439569032652463,1.9051571851641185,-0.07290619179488964,-0.07354847288392045,-0.6542828575883469,-1.8712109768334573
Lois,-0.4063376907724595,0.6843452027680639,0.2588395589584997,-0.2924424983487667,1.1061736391189416,0.4856304263087763,-0.818793431002199,1.199886675924331,0.5575834615501737,-0.5279861068905647,-0.5363181498540348,-0.06512989252009302,-0.4248440431866286,0.6006620242570427,-0.2927495285653947,0.23849735256946528,-0.23963351844483888,-0.5689891728459577,-1.4258616071135568,-0.266726481031935,-0.8631729349612881,-1.8681383645486966,0.824320483615426,-0.545315699782165,-1.3121754298419128,-1.0927868075753353,0.0902352202247088,1.547357297250052,1.1994055676519173,0.6018574129023755,-0.17975353489193532,2.461653696875933,0.12633797590059997,3.8133152144407956,0.7376293262884815,-0.09739080029277009,1.0707796327477348,-0.9275170333252488
Chris,-0.6241703725818444,-0.29131857737119116,-1.0070782168612866,-0.8454014838489657,-1.1110398366255538,0.21730821343646484,-0.09796944365546101,-0.488636933287024,-0.1207387472424555,0.06278519737828725,0.05294726138216395,0.3520673027731456,-0.5485480509841506,-0.0942399615004773,-0.2550806873119189,-0.17319758424529283,-0.27768957274240147,-0.9819224404122183,2.325772148119675,2.8694390589218637,1.444116604852574,1.5906211968476531,2.6751866622577727,2.1538985105778568,1.4932121455481324,3.1346509514909298,2.1316756277495488,3.3985323265123077,3.233182858731924,2.228576975303178,1.9256822124887527,4.060092493757214,1.1599643892411713,4.422268733766937,3.1332654898571652,1.84490449006528,2.3190068160625104,0.9680358459860177
Lindsay,-0.3390946788036067,0.18125189688154605,-0.12654159966229425,0.041668246867302264,-0.5954339661111464,0.7061191004731641,0.46257861885563234,0.1325690707407726,0.3944084483488473,0.09337818455716763,-0.2740222839233885,0.22281519223672908,-0.75666312026311,0.11498632878351267,-0.45639175448698743,-0.22343500373887756,-0.41105800076067095,-0.4266669323051789,-0.3238003105291343,0.4796009176268476,0.14189410780242293,-0.5681941777422744,1.014528157442811,-0.6623632200532926,-0.21724133560103775,0.32112949204849156,1.415540584005305,2.4201358075012283,1.8049273030871378,1.0664241756786788,0.38654530142262056,2.527293589901015,0.07343129380657851,2.553807981321751,0.5442440660586075,0.641280764719328,1.1464580592657558,-0.029344930121157253
Natasha,-0.06233345794895416,-0.36509047154266766,0.5559963406650056,-0.07091507406796557,-0.3178964150121352,-0.3802317913020889,0.41280744246354334,-0.2208462265130621,0.43955604098107076,0.018755674387479347,-0.43536710268206935,-0.8045988990640295,0.17554198704258428,-0.8064344115103892,1.0196689391534115,-0.09303580822267636,-0.5874290975140307,1.1520943460267925,-0.6937794673706917,-0.09120078806684342,-0.3698682804063809,-1.2628533599502232,1.3967507864728261,0.44118089073572236,-1.9062697456967526,-0.18303512718292514,-0.5868664991527718,1.7336680415395433,1.7217977602288945,1.6392636366838704,1.0233407482696497,3.2979074206806227,1.020395717290006,5.069511226461281,1.6984956836722498,1.277837712787204,1.8100809193761678,-1.1360669300957624
Arthur,-0.4606334949179863,0.29589214365879707,0.17043825428003279,-0.4726423113284772,-0.6690449418595428,-0.8285099411994723,-0.8474627535569963,-0.5017021751160076,-0.8749311085745302,-0.3024050115380552,0.013142363487765558,-0.1290756181483934,0.10303299144746614,0.6398401160510344,-0.18729139074342102,0.06905072067306654,0.28356707745228776,0.13109331206828215,-0.7008578268632769,-0.9130423803826985,0.24708066504922355,-1.5376857849762395,0.40620018256720336,-2.322464531925923,-1.2083709819031907,0.2720592822930835,0.5866984619429454,1.1840876524423765,0.821058304202573,0.6254430717721793,-0.12274987117290304,2.3664057585139386,0.14706870184934803,2.6448276579045125,0.37274712628106893,0.15931698029286778,0.305419864528771,-0.6690143356657371
Morgan,-0.27357004180730393,-0.1517538428300941,-0.3119772208274877,-0.47795342431556365,-0.39035444557496907,-0.09384225831601212,0.2527823423155536,-0.23122243961596708,-0.23480466792914856,0.08293710456492102,0.03910973261965231,-0.17853003533271417,-0.19031370074077547,-0.02665726706676905,-0.6893874098486288,0.31912575782384317,0.5423476686335561,-0.1127843858327602,-1.417650455126625,-1.2707939359769727,-0.7974412451015406,-2.2658815161854613,-0.677911786871217,-2.695319525497594,-1.1591499361673638,-0.6673272448050268,0.960111258762969,1.3674245438515877,0.4238793658701533,-0.19891631720587988,-0.9619351954782039,0.9858849114651606,-1.2211506889675356,0.3766148726705205,-1.1974997440847328,-0.9347519242292396,-0.7910662368628527,-1.1935956477736482
Clarence,-1.0857140988282548,-0.5122056033414824,-0.50489374777782,-0.8185238438826059,-0.5944692361266414,-0.522063838901337,-1.0751449479462165,-0.139021480299127,-0.590724682776819,-0.3192739062920146,0.20253487514724008,-0.05985568573198345,-0.34570505860726936,0.5287831844969539,-0.6012115162015614,-0.060588853252458524,0.7396668707838496,-0.6226438801729213,1.1640177098533815,0.9035925254908646,1.4799233666304659,0.40228550798822715,1.6084225479672924,0.3082783716685606,0.8195438224354571,2.220660170068959,1.8217148093573352,1.1835172194650168,1.9339606234355549,0.5562411593378529,0.1532174349298279,2.0769889769079133,-0.09291366311731732,1.839785660015382,1.422693243856118,0.08093842308248658,0.14225162281263914,0.6946006401574206
Chase,0.38569067879378294,-0.5354746428392154,-0.9705833589848006,-0.054259923147673424,-0.03505199443474282,0.3884875301517436,0.6096935867114164,0.33414135366305914,0.24634324296051544,0.4755471411990774,0.3998596443314129,0.3409522592861842,-0.6176621189060768,-0.3490783779803183,-0.47539687854061013,-0.05125023366670627,0.31768709132012385,-0.657622300980393,0.38179232241580074,1.1192935620024966,0.5877635903043261,-0.12012556296290851,1.2057429855271298,-0.6814926291594319,0.8841041873143634,0.7401769984533001,2.400243787418799,3.071095807282547,1.883950892358654,1.6556767031513884,0.6280957255408286,2.746978153069197,0.480016539382698,2.5562336483763315,0.39443680084942984,1.2508515704583067,1.2641387547528784,-0.1445389189291211
Sydney,-0.13609376367146334,0.021719277636183656,0.25704744103555877,0.003948663424891127,-0.9400730942483847,0.16112739835345308,0.7297887872222575,-0.4444676001785343,0.5027901943927856,0.3500507836215432,0.08396346823978298,-0.2603129401339908,-0.21851452192577825,-0.16868135425438227,0.22207010323161436,0.18151987149341808,-0.032158158303926154,0.28462756378331106,1.7144091132673727,1.8434245650754293,1.8826555002075454,1.2661678737063253,2.1580923808114654,1.9781941333130615,0.8472122760098701,3.131287850820171,1.9247038405932944,0.8980923857451995,2.559323029467418,0.18542192972093535,1.0098411878520261,1.394841010006636,-0.30826659111865456,1.1261497984339375,2.3505155288424553,-0.037495480356853704,0.0430887406072765,0.4358381803105227
James,-0.2506511168586237,-0.11703779598824109,-0.10607255180745745,-0.3827438776078508,-0.9225953075202085,-0.4922663959899485,-0.5580374925436172,-0.5702315183575662,-0.71882722105426,-0.07233807784081085,0.08689609642293945,-0.14827597747869212,-0.12701875704027293,0.06916310067280726,-0.17158016103898385,0.3085863252305642,0.5210836770875453,-0.2109857814246921,-0.6523779471089388,-0.7504893256469917,0.5077421858476437,-1.4579475277989011,-0.22550095777797322,-2.3624477464947238,-1.3255467284200553,0.376909260482812,-0.06991997339691308,0.9788054233125343,0.7193370811402156,0.4804937955680199,-0.6558394421436669,1.9891933305207128,-0.20990561217220824,1.9008798902458055,-0.05122895863153389,-0.037510180551762556,-0.775490111839638,-0.9006726381953029
Cathy,-0.11357060709595898,0.8459398001696586,1.0981800985382781,0.4871433458743654,0.7941157660657329,0.30638389391507326,-0.5018533020138453,0.712838750173522,0.6509399175014905,-0.4902294643055361,-0.6316644235738172,-0.1025922499201497,0.11335411123759352,0.6026391204867753,-0.3039778918550368,-0.2803050752155208,-0.4525843626021802,0.42157265833407137,-0.6996347386606371,0.116702789060543,-0.1611357618550504,-1.1935034325341811,1.4700942242945794,0.2311381793542048,-1.317889980215842,-0.005983294135712748,0.5369183047108204,1.8566882212598608,2.1716130113047596,1.1410095899869865,0.6693165210206395,3.2506473961562845,0.5497872850521422,4.161653722940968,1.215958131864896,0.5153430179657199,1.8133637619624978,-0.4149846192034372
Ruth,0.11361611318068518,0.4911176328307995,0.8903575948317685,0.06893260819946981,1.2724594277925614,-0.12250472590487305,-0.6537865151366978,0.731095000325018,-0.10055169852008079,-0.6690260920005078,-0.8616166297326793,-0.4072039421242275,0.4108512148343505,0.23341539690310908,0.03243896683216111,-0.2719113753690146,-0.5759504702920433,0.2590807297625568,-2.2274080973201924,-1.6261551746772938,-1.5377204292590436,-2.5475599630707846,-0.845319734777679,-2.0867643656103323,-2.1619903203884143,-2.1597500132300502,-1.4611829970379202,0.21088418031998815,-0.8805664201784413,-0.38794900492105605,-1.135412034644538,1.262188840744652,-0.8812302966309088,2.6744914511937874,-0.48484367446256577,-1.0762586529780414,-0.23426276572146512,-2.257673466788211
Esther,-0.4954672796094113,-0.13281986233641138,0.5088655868102026,-0.5288061708634856,0.42824399037153865,-1.076490658682445,-0.8431697965426297,-0.1762484679254057,-0.46606599797652565,-0.6169978282510165,-0.6951170391464321,-0.7577645132358677,0.4012425882153878,-0.08568423772156178,0.8729120151824515,0.010918104236720858,-0.49574508658405536,0.5534084570954266,-2.8795460979451155,-2.296790551909043,-1.7336479249337868,-3.3723014693559974,-1.2732159306591324,-2.4034286948815726,-3.231054714951613,-2.3952519123442038,-2.268650930794357,0.19044244234865135,-1.0270318848388735,0.0860400842793386,-1.26109689981084,1.7518760850600332,-0.6900051292574051,2.7267039732467135,-0.606608141444426,-0.32701450267908944,-0.8024769723344366,-2.672975753620796
Shaun,-0.2764093301748728,-0.4590571490370313,-0.8433968167739355,-0.32407672162421897,0.027460398804388036,0.22554606067278574,0.05181117995476914,0.13149919193124854,-0.20973900151690514,0.1415893336256564,0.06586247681469226,0.5084395779128915,-0.5944730175138668,-0.14151998108539976,-0.1323587713923597,-1.0871213879732082,-0.3783284101903403,-1.2601233767494837,1.9668734804193413,2.5980781482006052,1.5091874421393607,1.596066039113336,2.4252739627749245,1.5534009210592605,1.48156070782176,3.07599546462154,2.662311863211975,2.792889245162846,3.0025550004858514,2.7649637317126987,2.0026076737240586,4.026847887947219,1.815814420882889,4.297899587629082,2.8637141560115174,2.158764512207375,2.415024508241883,0.8769311710053198
