,country,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
77,Indonesia,bi,0.11893849851008333,0.1600238538184946,True
78,Pakistan,straight,-0.7367071948682878,-0.12281596087263748,True
79,Pakistan,homosexual,-0.024119244731481682,-0.09830372035238856,True
80,Pakistan,gay,-0.5589384463798531,-0.11481969555198746,True
81,Pakistan,lesbian,-0.37689582853810616,0.2259322772197727,False
82,Pakistan,bisexual,-0.7690009716375715,-0.003120736741999255,True
83,Pakistan,bi,-0.06953901606298671,0.12542401128172076,False
84,Bangladesh,straight,-0.8244838483894565,-0.12027644765037232,True
85,Bangladesh,homosexual,-0.1436267696130422,-0.028459306614380807,True
86,Bangladesh,gay,-0.6358836447637607,-0.060129125126943225,True
87,Bangladesh,lesbian,-0.8138899169286982,0.20706980355070656,False
88,Bangladesh,bisexual,-1.1232803176432409,0.017111792469546545,False
89,Bangladesh,bi,-0.027235507783505374,0.12868387816155802,False
90,Japan,straight,-0.2882010746939425,0.019253702746551537,False
91,Japan,homosexual,0.2819498930499612,-0.1564121782433132,False
92,Japan,gay,0.1899441540726952,-0.1322939772560169,False
93,Japan,lesbian,0.17518793343569636,-0.005987561157770289,False
94,Japan,bisexual,0.5680603100321431,-0.11143276912301367,False
95,Japan,bi,0.7240016781727141,0.02542602449246192,True
96,Philippines,straight,-0.09891056984229822,-0.1394615480297535,True
97,Philippines,homosexual,-0.15265839990303146,0.014883133842897415,False
98,Philippines,gay,0.13191887398087832,-0.01714557804694818,False
99,Philippines,lesbian,-0.18877466940095,0.10581839272848743,False
100,Philippines,bisexual,-0.327439350225762,0.027770737429902992,False
101,Philippines,bi,0.3472355390873161,0.0603152350207236,True
102,Vietnam,straight,-0.07978554025702038,-0.061736802147804686,True
103,Vietnam,homosexual,0.2698125003064772,0.19936160556080806,True
104,Vietnam,gay,0.19091271131812074,0.18765113589192728,True
105,Vietnam,lesbian,0.199446700492612,0.2322038334591077,True
106,Vietnam,bisexual,-0.1768764183354307,0.2078406451343284,False
107,Vietnam,bi,-0.11975105969648855,0.1414197873599333,False
108,Iran,straight,-1.0099010261090868,-0.16844320156361198,True
