index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
football,-1.4612438118971038,-1.1608032567952575,101.07551600000001,66.17849,6.111934,5.065894
basketball,-1.9831786097481068,-0.7276469334100761,50.18824,-52.897312,7.8533063,3.81146
cricket,2.8813856246107994,-0.3564859371381716,-109.72539499999999,294.08575,7.1389755999999975,-11.686739
hockey,-1.8434518514383609,-0.8326536771350028,42.313835,-29.327343,7.5970507,4.0862904
tennis,-0.15035709599706548,0.10689749684166223,224.82922000000002,-95.73238,5.068847,-2.1527703
volleyball,-2.007526065571976,0.7927632077894559,-62.80516400000001,-173.34853999999999,-2.57239,-6.1512002999999975
table tennis,4.3155442639701596,3.153332737674912,-153.047,320.51288,7.732399000000001,-11.677078999999999
martial arts,-2.050638567566389,0.3429089675166865,-3.3938879999999996,-166.30827,-2.9645127999999996,-6.348756
baseball,-1.270748050078954,-1.3554404410873344,126.177475,83.513565,5.729947,5.01431
american football,-1.5259457811491743,-0.4081867284678598,97.75567,-12.471652,7.0086429999999975,4.431419
rugby,-1.2937625842324465,-0.4321994020663193,52.25653,13.205873,7.5395179999999975,4.5132546
golf,2.969566194605461,-0.6513631357488945,-116.85175,264.6361,7.1414747000000025,-12.157227
athletics,-1.3895074916796302,-1.1370365219797889,125.808945,54.50484,6.105018,4.7435017
badminton,-0.08359349869053093,2.957090431283288,224.68412999999998,-231.87599999999998,4.0923739999999995,-2.762069
boxing,1.5623013222696465,-0.3700732874989245,-60.57835,283.47305,6.4062220000000005,-12.294409
Formula One,-0.856034614699148,0.7225607112314351,227.68599999999998,-138.30785,4.3622456,-1.6248406000000002
MotoGP,-2.7343965298795685,0.0649913914783441,-8.788554,-202.12407,-2.6663740000000002,-5.6892085
cycling,-0.6395646135123545,0.4403834362512394,207.3752,-123.33153999999999,4.7639666,-1.9519362
swimming,-2.4996262493422527,-0.1278643807634136,-20.649898999999998,-148.14818,-3.0643456000000002,-6.0418053
snooker,4.148915502792402,-0.25475298838907323,-142.24813999999995,284.82333,7.6638417,-11.980336
shooting,-1.6352182101254875,-0.6752797160712221,74.80946999999998,-2.008168,7.203191800000001,4.7792025
gymnastics,-1.0553684065475963,2.105226399048521,230.3455,-194.1525,4.23939,-2.2518103
handball,-0.8837686763917575,2.5288333062502364,245.69196000000002,-213.24414,4.039849299999998,-2.6743349999999997
wrestling,-1.1654853266297591,-0.6718071156663123,111.45233999999999,16.469173,6.6472679999999995,4.597315
skiing,-0.4608537238096447,0.04532483032344144,196.30053999999998,-98.73241999999999,4.7113949999999996,-1.8452438999999998
horse racing,1.7953228790629767,-2.424735945581864,-32.01116,296.87323,6.609425,-12.524567
horling,5.894024602157876,-0.5419201350905832,-188.16331,264.97882000000004,7.9959335000000005,-12.323103
pickleball,4.589511722784121,-0.9515538752399808,-160.8659,260.0784,8.10774,-11.882539
water polo,-2.599096208575412,0.02250117555213137,-27.381414000000003,-184.29514,-2.8991451,-5.9430685
bowling,1.4327938553092885,-0.2030106131112701,-72.91379,263.76926000000003,6.5547132,-11.935753
