index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
Nigeria,0.4877349457259474,-0.11533683891200402,150.07185,123.06798,-1.0902033000000002,7.4443199999999985
Ethiopia,-0.04874620191916178,-0.2330824917332863,-21.684519,26.294653000000004,10.822479,2.7195968999999995
Egypt,-0.3801460543577807,-0.04875707862152087,-193.52289,-113.674995,9.024144999999999,4.6169324000000005
Congo,0.2320049562078781,-0.2574149367877723,92.23255999999999,188.51682,-1.9636947,6.4976187
Tanzania,0.3696637400646197,-0.09067725129553622,129.18146000000002,155.72718999999995,-1.6087626,7.106441
South Africa,0.7430709355147279,0.17216073032791845,246.46067999999997,33.176952,0.8941976999999999,6.396315599999999
Kenya,0.6418151052186511,-0.1231090138689623,252.95885,69.65888000000001,0.6880460999999999,6.669558
Uganda,0.4776303549234311,-0.1098818027106757,163.22401000000005,137.0111,-1.2889853999999998,7.567912599999999
Sudan,-0.1323031937898814,-0.04057480879218,-20.32423,-66.93472,11.643941,2.391
Algeria,-0.2218783121313106,-0.17326042882101372,-72.49334,19.553032,10.805539,3.2246835
China,-0.07351625032874971,0.10177118782849197,30.477703,-101.19894000000001,10.953613,1.5059187
India,-0.2644822825758749,-0.016642367743276106,12.040249000000001,362.1002,10.242384,1.411209
Indonesia,0.2431718944380757,-0.2710605518537585,110.74994,214.61067000000003,-2.2257272999999995,6.7285504000000005
Pakistan,-0.1892351382314377,0.06972580967553539,-62.468967000000006,-188.3722,10.370391,1.2926540000000002
Bangladesh,-0.11690533205317312,0.045394897007530834,49.61332,701.7595,10.514994,1.4017277
Japan,-0.24473667882921474,0.31769722130830913,-214.12308,47.170497999999995,8.306427000000001,5.0829987999999995
Philippines,-0.06062314732639192,0.04656006349869112,21.508394,-85.77547,11.067729,1.6116997
Vietnam,0.4933133395949156,-0.07876179782540732,167.16103999999999,110.34371000000002,-0.83903444,7.435021400000001
