index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
water,2.551675773980268,-0.07017302000600123,-288.19342,11.892077,-3.2033796000000003,15.555864000000001
coffee,-3.109369758403302,-0.709668876299191,330.25864,-60.56483000000001,-6.3007894,7.9972897
tea,-3.095024710590128,-0.6256788315057207,392.96454,-4.1991,-5.9888262999999995,8.0812845
juice,1.1003094906168978,-0.9197262470014368,-192.7395,-24.362932,-3.317485,14.235512
milk,-2.3226440397598322,-0.33651188401716964,329.2748,53.29200400000001,-5.4917874000000015,7.806255
soda,1.6412570481009392,0.5077855489358238,-273.80286,-104.26315,-3.4607737000000003,14.822057999999998
energy drink,4.730961338877706,0.18770059421817248,-393.9487,123.29911000000001,-2.407828,15.313926
milkshake,-2.0535284973802392,0.2393864021280892,268.19376,28.383793,-6.0403400000000005,7.4968
smoothie,2.0769314837652497,-1.0633819048626052,-171.76051,-98.39572,-2.7303822,14.561760999999999
alcohol,5.469540854366188,0.3903683829657473,-460.40862999999996,108.03638500000001,-2.6090953,15.757914000000001
liquor,2.656232354458602,1.984139823167218,-383.334,0.32986143,-3.3865962,15.942104
beer,0.4682338783229987,1.5426773217715912,-334.04504,-143.24881000000005,-3.8113036,15.208079999999999
wine,-0.8752690045548097,-1.6678873308526876,89.78858000000002,-22.182551999999998,-2.575538,12.803345
cider,-3.702637077500986,0.43620577285227896,421.15835999999996,122.39357,-5.487514,7.029875
vodka,0.8256703975700163,-2.2968710724200094,-93.56161,-33.250694,-2.779059,13.798226999999999
rum,-3.593198706498335,0.9450128599098548,374.2846,187.60433999999998,-5.82967,6.3356853
whiskey,-2.156690609729365,2.942081011726721,388.99908,260.89673,-5.88002,6.708294
champagne,-0.6124502156418666,-1.4854585507106797,34.385822,11.169607000000001,-2.9284046000000004,13.205339000000002
