index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
fisherman,-1.3505005800351917,0.1847653651328379,138.45993,-137.13246,6.487478,7.0365877
flight attendant,1.275175387096485,-0.08365471296119804,-109.039986,-99.94613,-4.6323023,11.309827
gardener,-0.6588477519589185,-0.14389604084112242,126.73122,44.95405,5.791561,0.9989692
guidance counselor,0.3630006144691818,0.19362886773922497,-49.360867,178.41383,12.06869,1.8387547
hairdresser,0.9102051683336031,0.037571217751111885,-137.93579,2.128931,15.921294,6.922728
homemaker,1.0745286405645575,-0.07984038710283263,-72.44493,-142.86436,-3.11697,9.995649
housekeeper,1.2862181236438737,-0.11230534467331603,-108.88543,-139.79094,-3.8757596,10.382347
interior designer,0.8398931654804955,0.17058735698413374,-133.41478,16.202063,15.911897,6.5609035
jeweler,0.0532378374839837,-0.06370324824543992,-35.38384,129.8966,10.6076,1.0145673
journalist,0.8742841081101363,-0.03899988446428439,-127.00276,8.296307,15.690335,6.685713
judge,-0.381371476128455,-0.29033151749338165,17.774248,52.885258,7.851291,0.05854951
lawyer,-0.37332022274703114,-0.2857974132710615,25.275267,58.413403,7.875558,0.069680505
librarian,1.186692676592974,-0.0970459134354721,-94.81571,-132.97444,-3.479105,10.387458
maestro,-0.23601854511715628,0.4081593418854739,45.312057,136.7313,8.9518585,1.8576672
magician,-0.49913391004938584,0.4630122266328169,61.309288,132.63661,8.566404,1.9562002
mason,-0.9541959815103183,0.18520674534084583,101.804634,-68.73853,5.8028517,5.516866
mechanic,-1.0947290230898061,-0.022550152087980065,131.34949,-89.4115,5.7256503,6.7891316
musician,-1.2582171573411292,0.04808931084794688,119.99523,-127.35849,6.231286,6.886648
nanny,1.7771722032523163,-0.18336795608202563,-158.89969,-144.95929,-4.6086464,10.216737
nurse,1.4488226231390813,-0.13173800487063186,-128.80022,-144.67274,-4.3373966,10.530482
nutritionist,0.7795773219353217,-0.07841050525633975,-115.65389,31.290295,15.753387,6.3704853
optician,-0.16474168172646206,-0.16187931058672922,3.961139,90.993225,8.731615,0.4602425
painter,0.2854843831560254,0.05577599044041817,-51.64297,165.48015,11.592965,1.5689973
pharmacist,0.15852832083165697,-0.15511977278344508,-51.376522,122.49056,10.947127,0.9837896
philosopher,-0.8289350654356773,0.2305933404714015,88.81964,-50.505318,5.9966407,5.112723
photographer,-0.032031435517862895,0.10529215423154586,-13.148024,132.12775,10.115136,1.2978089
physiscian,0.07651678216875558,-0.007760895840150934,-42.160465,136.42444,10.718504,1.1626618
physician's assistant,1.2199326007978306,-0.10855791894175133,-98.61348,-143.51962,-3.702461,10.203432
pilot,-0.9513549866092754,0.23136845088604804,83.32064,-77.53598,5.8925624,5.629597
plumber,-0.5270351578922111,-0.10190695096335807,104.75831,55.631683,6.373034,1.3219539
police officer,-0.7910173164537324,-0.2144659283574175,152.41707,-51.070744,4.783507,7.441075
policeman,-0.9278936487847755,-0.2027840154016488,146.11002,-63.174908,4.9989424,7.501031
politician,-0.633824819679509,-0.24699778789363475,112.76968,20.730103,6.0425396,0.32567385
postman,-1.36290351523441,-0.14540345303560537,97.84345,-157.7673,6.261344,7.80458
professor,-0.5332266431478451,-0.2518963234882845,86.55574,26.548416,6.433921,0.25347075
programmer,-0.6725596468634575,0.23779140848805577,78.24141,-31.361462,6.9826846,2.5804555
psychologist,0.6046270549115922,-0.173438464299289,-413.08478,116.54578,15.788871,5.412759
receiptionist,0.4404777718398339,-0.1786369661540726,1469.3865,365.1012,15.908455,5.289781
salesperson,1.1679573261942582,-0.09539558209839205,-81.431854,-150.54852,-3.146584,9.9378805
scientist,-0.659517487824602,0.19042149073898618,82.03337,-22.897213,6.816105,2.4774802
scholar,-0.12209397907492833,0.309967214826497,35.36968,136.77792,9.350023,1.7126446
secretary,1.2904683533795933,-0.1179287928593464,-101.6884,-153.74745,-3.6259494,10.168088
server,0.30313048159926326,0.5285523807358458,-21.5351,197.93002,11.927643,2.3960476
singer,1.2288292547772308,0.1911527206430382,-106.21448,-89.03414,-4.7744756,11.441505
skipper,-0.5741708586339813,0.1534663223607923,79.595184,-10.017818,6.564977,2.0995052
soldier,-1.3778505416673152,0.1695336624325603,130.66306,-140.34035,6.3933077,6.972424
socialite,1.3132566538108046,-0.1247483851178875,-116.4203,-146.75906,-3.907099,10.311857
stylist,0.9688053353241254,0.2048251336547368,-155.82584,-10.831242,16.274504,6.7806745
surgeon,-1.0408200331909745,-0.23110744303643593,155.29999,-82.31973,5.1741166,7.7839127
teacher,1.0887007998343183,-0.07910491016191114,-76.46154,-135.29114,-3.210784,10.072334
therapist,0.6713378145264003,0.17489118426130282,-93.3019,43.2876,15.59745,5.5082664
translator,0.306909290540298,0.46879132433906295,-20.961529,185.20305,11.848254,2.4435506
undertaker,-0.4225584586620992,-0.15245872079374803,93.14226,62.624767,6.661099,1.0351975
veterinarian,-0.018078809572324033,-0.11012605275686642,-18.393866,121.73245,10.18862,1.1391617
videographer,0.11051078599801815,0.16949033501054964,-9.400565,144.85986,10.346369,1.6131092
waiter,-0.8258532093847752,0.25863313273222877,89.309525,-60.61406,5.932764,5.197342
waitress,1.3781873628795112,-0.032637214059289245,-99.02816,-101.7157,-4.5447507,11.187775
warrior,-0.6151194815348109,0.6419431881475768,69.92415,130.45265,8.533609,1.9710137
writer,0.6234849568134564,-0.014407890080798886,-92.857666,57.691227,15.647782,5.4197044
