index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
1,2.6368153187662893,0.0193236509866413,1.4186328344260797,1.1229907258343688,2.4655276002374285,1.1855341066821876,1.3917398955146079,1.9455027244229044,1.6911045817537556,-0.009820679130676935,0.021831812079194986,0.29040605751732146,0.041898552323133324,1.4295768168005798,0.2172188654025514,0.8495611178314423,-0.02171834540450257,0.03313164847289756
2,2.900143876897045,-0.4392326456264644,1.4960411716802429,1.3872981050039603,2.725048543988206,1.3696067532249987,1.3584050034393227,2.033277490098827,1.9183785121579067,-0.3074729515696983,-0.4751762294643501,-0.6082404089350312,-0.3637117368704823,1.4337623575393865,-0.1989242494393999,0.6755812740992604,-1.0076280587688977,-0.46017520284432434
3,2.7566988803561876,-0.5579125056021078,1.3493800205570736,1.2696702129631072,2.6859982795358657,1.2466741715760945,1.2851255680359452,2.0652357890442055,1.8740417879717617,-0.32752023676341724,-0.46726024996410126,-0.6574114943678089,-0.39748245573993746,1.3547113478367974,-0.18397881877435798,0.6296332192823656,-1.202412967381132,-0.6104184384462289
4,2.6762483440079308,-0.507843013863047,1.2830120331381965,1.1756388650104554,2.5925825589799913,1.2510126892592268,1.2430041176949265,2.000813589266262,1.7602010980703728,-0.3164481509667385,-0.49006145344027846,-0.6212012571175686,-0.4588762663454351,1.35249424651738,-0.2364764704699056,0.549037171505413,-1.2916949191402602,-0.6848760454286492
5,2.549944332628324,-0.5849684149024182,1.254687341694755,1.2025923926808442,2.5629424256742275,1.318152808614889,1.3053126627515723,2.0643261796790644,1.7914386922512626,-0.3437771277819088,-0.47365473792150387,-0.6083341694720533,-0.4976334687678801,1.3653931629011895,-0.1963475891644189,0.5933484549432482,-1.3666561174398009,-0.8162355603191109
6,2.281029781878032,-0.6984836442653855,0.9524440125693341,1.0863795340625508,2.327602534226557,1.2108030896496131,1.2637756566830658,1.8628440645245723,1.6638794907567658,-0.23393147267290093,-0.4504455501890293,-0.5457020204489303,-0.566627552128707,1.1860496809115972,-0.17672640867414635,0.49324504513636885,-1.4385222666111146,-0.8889524223210213
7,2.161512344508304,-0.8249845526981756,0.8978385658268895,1.0437451364291728,2.201312602938647,1.1504917981612237,1.206895326227241,1.781298184668868,1.5971873235165153,-0.24373536461616027,-0.4870088676235713,-0.5588244288583407,-0.5364101005436644,1.2594895749655968,-0.14320855534820096,0.5528347715249453,-1.4657622358968174,-0.8283432415262558
8,2.2114705277885274,-0.8664234914778814,0.8898051332226943,1.1221062581624184,2.2868045008033824,1.238556035331262,1.1473669974174394,1.8402392270515346,1.623858662227733,-0.2424324910716826,-0.49184493646388144,-0.6290202529210545,-0.5267399738020826,1.3120589468174495,-0.21609053152348237,0.5152425642010605,-1.550803250746223,-0.8806222521973628
9,1.8430972039370628,-0.94026856220536,0.6345879068670525,0.9241864029914939,1.905655942914089,1.1121269307095372,1.0592493595723718,1.5520164986961444,1.4239887447451816,-0.16465671895200112,-0.4559818639395602,-0.5775776428187178,-0.5769927733303395,1.1181824399877722,-0.12464062217182283,0.4760933568296931,-1.5148182871257394,-0.8610975922372897
10,1.6426638760462278,-0.8311256195844555,0.5774354587168851,0.8397293276342457,1.7523306991084462,0.8892678525639034,0.8959113307068561,1.3983125167921588,1.1923161178261927,-0.18328661038355817,-0.3912112473218942,-0.5480836176124443,-0.5205223981569518,0.9288110720923715,-0.10817368825832023,0.4187642466909119,-1.3698219525496433,-0.7758959129246975
