index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Buddhist,Christian,Hindu,Jewish,Muslim
Natasha,-0.06233345794895416,-0.36509047154266766,0.5559963406650056,-0.07091507406796557,-0.3178964150121352,-0.3802317913020889,0.41280744246354334,-0.2208462265130621,0.43955604098107076,0.018755674387479347,-0.43536710268206935,-0.8045988990640295,0.17554198704258428,-0.8064344115103892,1.0196689391534115,-0.09303580822267636,-0.5874290975140307,1.1520943460267925,0.40794991437656103,-0.1920646877455606,-0.848670321256878,1.4367351657940493,-0.4465904853224779
Arthur,-0.4606334949179863,0.29589214365879707,0.17043825428003279,-0.4726423113284772,-0.6690449418595428,-0.8285099411994723,-0.8474627535569963,-0.5017021751160076,-0.8749311085745302,-0.3024050115380552,0.013142363487765558,-0.1290756181483934,0.10303299144746614,0.6398401160510344,-0.18729139074342102,0.06905072067306654,0.28356707745228776,0.13109331206828215,-1.1985552654812877,-0.11762272509637628,-1.7372691809619794,-0.6224481414433359,-3.6924292476842386
Morgan,-0.27357004180730393,-0.1517538428300941,-0.3119772208274877,-0.47795342431556365,-0.39035444557496907,-0.09384225831601212,0.2527823423155536,-0.23122243961596708,-0.23480466792914856,0.08293710456492102,0.03910973261965231,-0.17853003533271417,-0.19031370074077547,-0.02665726706676905,-0.6893874098486288,0.31912575782384317,0.5423476686335561,-0.1127843858327602,-0.4922348107450198,0.8844651940290562,-0.8426231519576474,0.37948736725430676,-1.3665361053102962
Clarence,-1.0857140988282548,-0.5122056033414824,-0.50489374777782,-0.8185238438826059,-0.5944692361266414,-0.522063838901337,-1.0751449479462165,-0.139021480299127,-0.590724682776819,-0.3192739062920146,0.20253487514724008,-0.05985568573198345,-0.34570505860726936,0.5287831844969539,-0.6012115162015614,-0.060588853252458524,0.7396668707838496,-0.6226438801729213,-1.3326732749883072,0.18186685151830748,-1.222258380786227,-0.14143688855458758,-2.227135089404229
Chase,0.38569067879378294,-0.5354746428392154,-0.9705833589848006,-0.054259923147673424,-0.03505199443474282,0.3884875301517436,0.6096935867114164,0.33414135366305914,0.24634324296051544,0.4755471411990774,0.3998596443314129,0.3409522592861842,-0.6176621189060768,-0.3490783779803183,-0.47539687854061013,-0.05125023366670627,0.31768709132012385,-0.657622300980393,-0.47060869965409785,0.34034379266821,-0.5903316768987341,-0.3437277018931151,-1.6296509221001187
Sydney,-0.13609376367146334,0.021719277636183656,0.25704744103555877,0.003948663424891127,-0.9400730942483847,0.16112739835345308,0.7297887872222575,-0.4444676001785343,0.5027901943927856,0.3500507836215432,0.08396346823978298,-0.2603129401339908,-0.21851452192577825,-0.16868135425438227,0.22207010323161436,0.18151987149341808,-0.032158158303926154,0.28462756378331106,0.07073677011579836,0.5834800477415243,-0.43934554829083017,0.7181461183442228,-0.9527895672888487
James,-0.2506511168586237,-0.11703779598824109,-0.10607255180745745,-0.3827438776078508,-0.9225953075202085,-0.4922663959899485,-0.5580374925436172,-0.5702315183575662,-0.71882722105426,-0.07233807784081085,0.08689609642293945,-0.14827597747869212,-0.12701875704027293,0.06916310067280726,-0.17158016103898385,0.3085863252305642,0.5210836770875453,-0.2109857814246921,-1.576458940084315,0.1811824165019089,-1.6750430167538968,0.24084223096779372,-2.4343369071383982
Cathy,-0.11357060709595898,0.8459398001696586,1.0981800985382781,0.4871433458743654,0.7941157660657329,0.30638389391507326,-0.5018533020138453,0.712838750173522,0.6509399175014905,-0.4902294643055361,-0.6316644235738172,-0.1025922499201497,0.11335411123759352,0.6026391204867753,-0.3039778918550368,-0.2803050752155208,-0.4525843626021802,0.42157265833407137,0.3975952964945552,0.4612261142580455,-0.33267905910261475,1.490485300972249,-1.3720673555711664
Ruth,0.11361611318068518,0.4911176328307995,0.8903575948317685,0.06893260819946981,1.2724594277925614,-0.12250472590487305,-0.6537865151366978,0.731095000325018,-0.10055169852008079,-0.6690260920005078,-0.8616166297326793,-0.4072039421242275,0.4108512148343505,0.23341539690310908,0.03243896683216111,-0.2719113753690146,-0.5759504702920433,0.2590807297625568,-1.5465959981767226,-0.7351056209104659,-1.8289986928822937,1.8972760364080714,-2.6319941935241404
Esther,-0.4954672796094113,-0.13281986233641138,0.5088655868102026,-0.5288061708634856,0.42824399037153865,-1.076490658682445,-0.8431697965426297,-0.1762484679254057,-0.46606599797652565,-0.6169978282510165,-0.6951170391464321,-0.7577645132358677,0.4012425882153878,-0.08568423772156178,0.8729120151824515,0.010918104236720858,-0.49574508658405536,0.5534084570954266,-1.7377472095612463,-0.45536873827690366,-2.1394198059249403,2.5699448869790293,-1.8703474200417194
Shaun,-0.2764093301748728,-0.4590571490370313,-0.8433968167739355,-0.32407672162421897,0.027460398804388036,0.22554606067278574,0.05181117995476914,0.13149919193124854,-0.20973900151690514,0.1415893336256564,0.06586247681469226,0.5084395779128915,-0.5944730175138668,-0.14151998108539976,-0.1323587713923597,-1.0871213879732082,-0.3783284101903403,-1.2601233767494837,0.32839206035157764,0.7025918115283848,-0.43424308777067605,0.9130791538782373,-1.1787711056660446
Tammy,-0.1015758667680009,0.0335487546091037,-0.2888719349924734,0.8709301731512065,-0.05045075069646313,0.8896573933446544,-0.015886933572967266,0.3333819769794678,0.36241242029574694,0.1638801155180151,0.07579426669037244,0.14525300836810123,-0.2743657190349649,-0.26206023969263514,-0.33065619268239976,-0.0029524916087728817,-0.08425187539142297,0.02483767787962637,0.31359415657252726,0.17679271081682976,-0.22858849265801975,0.7728518017484577,-1.5189848695956163
Lori,0.15929775027964777,-0.036237380202257495,-0.7432468348270229,0.3338078035212572,-0.12724135510298337,0.7250293428397439,0.49611852617974694,0.3450620878231106,0.4125590263112063,0.2683690469423504,-0.14493262299784165,0.06936284682230828,-0.42945533046654694,-0.7217713307755281,-0.27519103527334965,-0.08665246050916037,-0.31945276443919607,-0.5274043303861388,-0.21837013160087385,-0.48796738368764575,-1.0380823226449303,-0.38139039280301174,-0.3864587665985197
Luis,-0.12053505469655892,-0.5467594945626502,-1.1343855754493513,0.28520140746855976,-1.2504801077198473,-0.35897113338061937,-0.36617467060807496,-0.8557801458550228,-0.3319289972758618,-0.023141307241413882,-0.06513470325850075,-0.28188131538381256,-0.04711299236766034,-1.4214026150074976,-0.40277907570841875,-0.2756565467884369,-0.5729700923767294,-0.2564503941612633,-0.6104664507096199,0.39526874614494667,-1.4606628130049804,0.612447683612242,-1.2230096439846565
Jackson,0.48703347929029667,-0.4164528862589048,-0.8242674710785832,-0.022476843835120764,-0.6037126482176837,-0.0754662794685357,0.3248153044048376,-0.2092140746487526,-0.4862336977117922,0.21041754141696395,0.2964821104984109,0.0027573991717555,-0.607937696627995,-0.7365464748529434,-0.6053698773389967,0.19190068161834467,0.47632023041680305,-0.7845888489942376,-0.45263135618279154,1.0228216055016082,-0.40101848682837316,0.6267127300515872,-1.0150027342595112
Sebastian,-0.309083018046704,-1.0252487865017805,-0.7466016658972935,-0.28657770131523774,-1.59433883763046,-0.9627447441673734,-0.5243603587504069,-1.0257036124455987,-0.34131176714033246,0.0381349327917697,-0.18720140057314158,-0.723914319251522,0.47156740066112174,-0.4522368063141883,0.49737335770635344,-0.058869400958699455,-0.09411983290970925,0.9742201834011602,-1.2521911472552443,-0.2967356897814632,-1.9777771484148217,-0.016353559144788577,-2.0127188695687255
Beatrice,-0.24485093279005266,0.5179740779846235,1.3265530897118896,0.19162697456049163,0.8548838355238588,-0.5327108423882282,-0.6179487196605126,0.5182667580992143,0.27551520160536574,-0.5680947866885789,-0.7913096352031497,-0.9907007802950897,0.7231691735645106,0.5298111235975794,-0.37385393683050405,-0.168763232264123,-0.0743649479573798,1.3859984170104687,0.161150897716562,0.39199319208555355,-0.4870472828451701,1.150352831809955,-1.1896945151066698
Brenda,-0.07754302822453786,0.5249297064631326,0.43870138039799816,0.6811404007019358,0.17557655738601288,0.6729576248274246,0.005731008983777562,0.41528003010674674,0.3876478694913104,-0.17189385742309213,-0.1598986954496659,-0.01532386282512208,-0.5537402535657177,-0.2702720622305864,-0.39602139681514165,-0.05024925157786495,-0.24697288799192735,-0.3719371021741112,0.000634353421969481,0.21503519962339065,-0.5670741445011469,0.985355436081618,-1.8056521500091116
Natalie,0.07329674461774352,0.24948623130761458,0.10084049232882779,0.692876922085612,0.026208679104825168,0.5249201370134412,-0.1614769125668615,0.2263023727632148,0.5382067023056418,0.13747227466635567,-0.2301302226342501,-0.16439853723810258,0.32953911090452154,-0.21426829739620679,0.12111505480225862,-0.3563996528797904,-0.33827064505395754,0.7246779122434402,0.12739155757505893,0.09500529055063077,-0.5842532321093599,1.4079597559365742,-0.9782412481219052
Spencer,0.19394131832347952,-0.16996340808701416,-0.5085292445126202,-0.545031431759604,-1.1375620086525124,0.5227008305011696,-0.034054938623075404,-0.14662176819293102,0.14850083016339757,0.2717597279353074,-0.03647381137708082,-0.14679279677217255,-0.4566203669407508,0.014307179201153509,-0.31055271263611905,0.0337667553877282,0.40246386772714354,-0.16155839019410714,0.04134382453698193,0.993719429482737,-0.5798578792431129,0.832377244404401,-1.4782479116672187
Antonio,-0.2593366625758972,-0.6953215081622405,-0.9603232021482573,0.12938165433112256,-1.46240597124777,-1.1019492035834029,-0.30166871763332076,-1.2540398989711985,-0.6089127434363208,-0.054227215310333865,0.1482187762672128,-0.5856879191079245,0.5290641320700158,-1.4980272927122285,-0.20333218836392783,0.004663639459642212,-0.41319785584863616,0.18319033473307939,-1.3158142697640982,-0.287412994441359,-1.7061721637162854,-0.05662600500518598,-1.4624252331885497
Lewis,-0.24232545572480377,0.5360485720536216,0.44392346906171276,-0.07622057569641856,-0.5781851523183814,-0.08083645996889081,-0.8202629081851581,-0.2581849326470905,-0.6217623109138124,-0.29526447705952147,-0.07833089251259813,0.028994389129070125,-0.22038753580824258,0.5209851988784612,-0.3325347253535641,0.18271462191577517,0.590670049907496,-0.3658269139137945,-1.2815903137439426,0.9113124684177054,-2.1425061557078067,0.1705169493041674,-2.702713093411764
Bobby,-0.9924856213752186,-0.44455543975746203,-1.108414640230712,-0.867866112492517,-1.0895784423976185,-0.391000766578259,-0.609672653574619,-0.31445414851950154,-0.3791943486632128,0.07096536623768981,0.28503858633792717,0.21740965980762905,-0.8606276720544426,-0.7226188464319798,0.08207593114942079,0.3334876115973759,0.2860805899123234,-0.8871711497230041,0.2694681700264258,0.3619713400808085,-0.18294441746592743,1.127054940825899,-0.949179886446144
Faith,-0.029852919107075142,-0.36311510490570886,-0.38323158807467356,-0.42192765097534435,-0.48057281431455146,-0.3207390927379528,0.06134338858205092,-0.37488912316549006,-0.27335190750675775,0.11945841249746618,-0.27073350770124466,-0.5749794889126337,-0.09695516933850802,0.07058234291343722,-0.5473089878554109,-0.020849967799711967,-0.15104224135778502,-0.4053532806987872,0.10511554516087117,0.23266160191322718,-0.22852924117948553,-0.46628531951300056,-0.36249635610259806
Dominique,-0.6548991857634239,-0.8598311960066058,-0.9910479393135342,0.1206742945516347,-0.8698949484313313,-0.9298381306453012,-1.030075898820265,-0.6847921562377683,-0.5250255009967141,0.25385479093009633,0.14741858856381876,-0.5696859073070181,1.3097440775046048,-0.6977324938532803,0.336583406817516,-0.1234877382867604,0.07246952420536774,1.405548342429056,0.08205618491620248,0.2614433433767212,-1.0446200490886828,0.9779226009858127,-0.9636280482425605
Axel,-0.5765926059733524,-0.7112306914747989,-1.3389475829548831,-0.14451792485622597,0.1367147988397085,-0.7163154751978391,0.3022689542620566,-0.19345431783825676,-0.4090264787087873,0.11334985954205425,0.2823840240011064,0.06247579622527762,-0.38425543240302973,-0.6857681731668315,0.4545817275595294,-0.5941016341689679,-0.2913313342518241,-0.0552149051834692,-0.25316112976350696,0.4594349740253052,-1.1610499020365694,0.301208420207013,-1.3681778154103115
Ellie,0.1349016276396427,0.3398782383110414,0.29148536776917466,-0.07774573251978995,0.2669811445113758,0.5946799511757852,-0.19885764294672464,0.38618146156270067,0.7588944842677394,0.16384626705083324,-0.1592557816453748,-0.019234227859907162,0.036270013947197616,0.31627487160841616,-0.15945213537036582,0.3111628526608315,0.12769990537612458,0.14709310823640098,-0.2641698782734567,0.15961988808927186,-1.059289101075847,0.5864243188666423,-1.6221357133157872
Taylor,0.38041383206913826,0.19648786384159903,-0.2346009129317725,0.13997981613765728,-0.18532973776944234,0.36238770791377745,0.4028413216025761,0.2727917389211077,0.34780008275795954,0.3454188294343843,0.08334835535146896,-0.08006594148566201,-0.5415747720948797,-0.4526686292251093,-0.6005217407417042,-0.38273483495172733,0.01660677967074036,-0.3648896767732659,0.14214084762088797,1.076953366230195,-0.28613159637723445,1.0213258595772683,-1.2933732808366536
Craig,-0.681991951520009,-0.10230150405032457,-1.4093610657334112,-1.072344606383599,-1.6407682523306921,-0.034634331911327025,-0.49755169701031204,-0.7482843273926018,-0.3830697845282462,0.20293124821272013,0.09652760873164078,0.2848362772571074,-0.7184448322186789,-0.6354696195064529,-0.12689517577346215,-0.12363870701991117,0.16376884391640553,-0.772311391644921,-0.5379628308511527,0.5954902078004822,-0.7152427616496838,0.49811213827799067,-1.6505873474054
Thomas,-0.027927321475452047,-0.12173967150630133,0.17846290710202334,-0.31542345376805847,-0.4698167467063405,-0.4634769069038274,-0.32341662969397467,-0.3430241359950911,-0.8798222319826658,-0.17576816482409155,-0.05825748439171217,-0.29178259360068787,-0.024984392724265572,0.2995666658973408,-0.4668277143352685,-0.22337101020019873,0.0555387748080745,-0.5353809004768901,-0.9917717297573561,0.3204105462694178,-0.8438588089289335,0.11192571897459483,-2.010254112182459
Ella,0.5049803147540275,-0.21382718228807757,0.9421083997430776,-0.3227930704617717,0.11604483618489005,-0.414999452915278,-0.1927633571664111,-0.11717461725226402,-0.025356490554341644,-0.09451154165316698,-0.5429328604026622,-0.5679497971902756,0.3435811505689972,0.5826732940261802,-0.12415632847764599,-0.019034874469403162,-0.5590839873103364,0.6420237518075156,-0.36801741037774316,-0.4145241257294847,0.012917981679580092,-0.13522396791773944,-0.9483393121628033
Gregory,-0.10424738143766402,-0.7899138288956723,-0.6318050462629441,-0.14173405372078202,-0.5630826687492615,-0.22884401707314153,-0.14797290822266956,-0.5577579912743663,-0.4835435773973405,-0.1286332681746768,-0.21297188483702204,-0.5001009360378503,-0.024035658098286488,-0.8207866326107861,0.46071127548702423,-0.5837867975081074,-0.44129791370560423,-0.2672174890307077,-0.9976994368673269,-0.03795074914573798,-2.3128621795866127,0.24381908758546741,-2.4999252726693544
Joe,-0.4750597835680145,-0.07399880743633386,-0.611396957864934,-1.1172831790731204,-0.6253384385401555,0.21265910017171988,-0.4214664072640412,-0.004404362548277626,-0.5082528113543489,-0.0903810440001309,0.39531318797992365,0.6948937977069355,-0.8082489988734236,-0.22540480258625212,-0.09391020563667167,0.3532980647832647,0.44084920482958445,-1.2408886180461982,0.22812679194821006,0.4986388312768885,-0.2568179783254786,0.8444581128273786,-1.4313160396173046
David,-0.9003324872399527,0.17073283414856283,-0.2948901614655857,-0.3783851876031664,-1.0509505599668616,-0.577954324156861,-0.7704318798954214,-0.6621531228884744,-0.6057225799015911,-0.21537734276754783,-0.13249939952442333,-0.08234809073884009,-0.10321548871301528,-0.47309475920872157,0.09719162565438301,-0.18553917586112076,-0.1646697470980442,-0.5396632804011167,-1.7653090723056815,-0.3034870933753628,-2.331524559426939,2.475369427137875,-2.027560514153834
