index,accountant,air traffic controller,architect,artist,attorney,baker,banker,bartender,barber,barman,barmaid,bookkeeper,broadcaster,builder,businessperson,businessman,businesswoman,butcher,captain,carpenter,cashier,chef,coach,cook,computer programmer,dancer,dental hygienist,denstist,designer,developper,dietician,doctor,economist,editor,electrician,engineer,farmer,filmmaker,financier,fireman,fisherman,flight attendant,gardener,guidance counselor,hairdresser,homemaker,housekeeper,interior designer,jeweler,journalist,judge,lawyer,librarian,maestro,magician,mason,mechanic,musician,nanny,nurse,nutritionist,optician,painter,pharmacist,philosopher,photographer,physiscian,physician's assistant,pilot,plumber,police officer,policeman,politician,postman,professor,programmer,psychologist,receiptionist,salesperson,scientist,scholar,secretary,server,singer,skipper,soldier,socialite,stylist,surgeon,teacher,therapist,translator,undertaker,veterinarian,videographer,waiter,waitress,warrior,writer,water,coffee,tea,juice,milk,soda,alcohol,liquor,beer,wine,vodka,whiskey,champagne
Michelle,0.10465173019594513,-0.11817259469449719,0.08833705286998617,0.18591200590972515,0.1335235717967966,0.02064512508292138,-0.39072284167965193,0.6100570709484725,-1.0628250587669648,-0.6995772764376834,0.043457830456547934,-0.49805197470896073,0.1546125623610706,-0.27901510907534377,0.3590245576603965,-0.05588408165340527,0.7345414816770768,-1.4004400935620789,-1.043558670648661,-0.5570633287890071,0.370778248313703,0.6491440327522251,0.38130886663145935,0.18375857079375638,0.4679883049863266,0.32453183898974414,0.13751605985280474,-0.13121422736821073,0.5914438439106947,0.4144180634312428,0.7257719286775794,-0.2508843200175577,0.12687445876398804,0.3130172248958803,-0.02716651652850712,-0.2840505260191136,-1.4629652877878692,0.3812582416407622,-0.13223814704434972,-0.9588422894532463,-0.7718947995502431,0.7508911746064043,-0.5725407805781632,0.7898188006490654,0.780926908832597,0.37157448109712937,0.0084819204057705,0.659798308404803,-0.4068010400287555,0.30019764804219223,-0.40764350381381315,-0.0035180677650854864,0.044327800342801225,-0.8181901328892311,-0.9286765948930085,-1.3782945363642563,-0.5119354309861217,0.04314470784015425,0.689230216599029,0.4876600682432861,0.787424953361252,-0.20742937102747644,-0.21247496338494704,-0.32564472584551346,-0.603690852186106,0.25218839256485875,-0.059790118696224005,0.18850680469246553,-0.17382201302722525,-0.03323845529223266,-0.35678382902600225,-0.8327938400714552,-0.10971064455022332,-1.4556898463022032,-0.2969133053287215,0.29730334006581066,0.28741438603428177,0.08168430169744902,0.3548877253289301,-0.5499450735166076,-1.1519573225667625,0.3975758120228837,0.9952360162069155,0.2581314752886862,-0.2159121113814131,-1.1940387560410368,0.5909755376708996,0.8281791394510938,-0.22063917792636242,-0.062162627940924975,0.5460848404333363,-0.20999442922610884,-1.6119006329580394,0.2566967986808067,0.6205364000468602,0.22689280805728088,0.7559085659587715,-1.7523952733257848,0.1704030522900324,0.2616828562859521,0.3104991159237728,0.7374375949584918,0.5835646988669042,0.5125196835312454,0.7028604493365627,-0.5311026023588976,-0.2992229420433308,-0.4755459963997578,0.2881925933794831,0.15001999768728558,-0.5415410519109188,0.7978763180033531
Deborah,0.1506184058519763,-0.7588285197851606,0.22258268047326904,0.3340502348043226,0.334252894583743,-0.020068312479472928,-0.07089162196226098,-0.6399211789510726,-0.4590802451415073,-1.1958473670708192,-0.05558786562699443,0.04585023364181638,0.20368672233566268,-0.45291254080335536,0.1628755512889018,-0.36572128047867186,0.6732706086703614,-0.6765368253267983,-1.3811982745693425,-0.4627404540386866,0.19192187571443745,-0.23049990322483024,-0.8705182293893031,-0.045485592234006014,0.006759653800938988,0.07444203815036675,-0.05370933272097579,0.0953454852819171,0.26747401060171877,-0.22344551332111756,0.40519691235046784,-0.03687954119115796,0.4188965829565504,0.5125692544201235,-0.2407582932834191,-0.33719854900969576,-0.683380874162623,0.17802712358338413,0.026820632908388018,-1.50941618218143,-0.7404130872989931,-0.2061249528358601,-0.7194186031168481,0.09161708299439428,0.42004451457854647,0.024724296516255368,0.13982448981341392,0.4761381799495399,0.0578356163810473,0.4873500593526342,-0.03362373110840226,0.24661280524845944,0.47609146273797803,-0.33689960356062393,0.12276028383920462,-0.26556143556267486,-1.026331470099374,-0.32170764428963133,-0.08193001669125133,-0.17464020919939488,0.19709713165120793,-0.08533252170478045,0.4099167172550859,0.16047278882346383,0.46563625374731654,0.11480539083825997,0.28866539994393897,0.259125857871558,-1.076345595245288,-0.4822239419938833,-0.6287345447376642,-0.7762029624271988,-0.320354383065591,-1.1144866959278519,0.3083449023040755,-0.4050652006422175,0.6418991054835621,0.1174955979018879,0.43049013883589027,-0.2593128692183325,0.9818542543159199,0.32009618352015795,-0.5653905975745995,0.3342285925339387,-1.0179023778462148,-1.504933162777721,0.3635636139271027,0.11815733318342203,-0.2937398875278217,0.5141849484022684,0.5050448849352872,0.25062735243348316,-0.2699806380406378,-0.1961482683487317,0.17715452709009422,-0.3835501358285106,-0.08422706001011984,-1.0676612668816585,0.5557325232389951,0.024765764715864027,0.33469038170934057,0.7136141982718027,0.227595490654772,0.65258100345152,0.13691740982184067,-0.653867244183582,-0.5036408770171592,-0.52582460143317,0.4855500561751804,0.29675804080863794,-0.2989272713708021,0.6169200051377594
Scott,0.47734614340793563,0.895909250322208,0.4090133099189995,0.2834915518568102,0.7351813653637648,-0.34447688543514726,0.48591752744647493,0.5753294408185854,-0.055780666199813686,0.23513148593624833,-1.0295004382899624,-0.2368693629236778,0.48286484210476555,0.373583567804663,0.44128530235445873,0.6146612508362197,-0.25465915463556443,-0.23434561718958863,0.5524080130765107,0.2773813347344961,0.07795311978277036,0.12481833294545573,0.8309141188529957,-0.4279219291998402,0.8808221273500799,-0.32749847885465494,0.43734814116714743,0.14437594770549317,0.17330405317589795,0.28901295391545967,0.043034790971694,-0.010709002164011322,0.4067547467669404,0.7136042612830715,0.6546700515592007,0.7683618991424958,0.012554790904349949,0.8253736856472301,0.6710092795920898,0.8506233521773572,0.020178170937576595,0.5984303168241861,0.34852273217670027,1.038236304421551,0.15918299273975642,0.16102750860525847,-0.5112773829209263,0.4119184927876547,-0.032627072069768365,0.15377220912247908,0.042333756559775955,0.33757453567566836,0.2054929312996362,-1.3634365967945858,-0.19456636570927516,-0.17385672167870275,0.6014932219925462,0.565972351353963,-0.816931621913131,0.0034356395682394424,0.22796105178307743,0.30915747612400435,-0.014943488952698338,0.16090224505876582,-0.07862452218170267,0.5846735224088669,-0.03269391796054099,-0.03839892665606238,1.0370594668602877,0.6722660113766782,0.4218192190529944,0.16650151816719136,0.2647659533156715,0.10680076789319139,0.6425172210854736,0.8415918985482285,0.27125138335897325,0.2553197310873958,0.200427508855665,0.47785073497604647,-0.3257640286194655,0.014283288682251625,0.5872474307183845,-0.13318105558091536,0.6521825439079385,0.13098321533044208,-0.035066312557337144,0.26115971525544607,0.20768656199346627,-0.1508251815589912,0.3249752335705238,-0.3705733994281873,-0.07216489818282779,0.501436847626663,0.7501977334091432,0.2164736665802958,0.14015404506495596,-0.7939276599546599,0.32237960147198774,-0.3090993465456167,-0.15985291908913982,-0.8204707871467947,-0.2886324293969737,-0.8585842827057684,0.5776463963765595,0.006366221170181225,0.0772737575032623,0.6594898997850124,-0.21713526279999648,-0.02082398001443781,0.4506544713012569,-0.4815409928758486
Declan,-0.49540067943100086,-0.4810342675826989,-0.36134559685898576,-0.24853931808854846,-0.619028390252434,-0.5317745922078138,-0.5775766894676383,-0.23853171140648916,-1.03830182197354,-0.3379144998250034,-1.1183585201928257,-0.8653026787654907,-0.3861212201764463,-0.6126811342022276,-0.6187075416996339,-0.05324127361130286,-0.711077551236682,-0.4677407152534169,-0.3088363057932905,-0.6626398807395121,-1.2526974669595357,0.041979795247056854,-0.8321866323071295,-0.7125472968308891,-0.39459086087355755,-0.4158286483694565,-0.8067255528446182,-0.9793981127064605,0.09859842151718003,-0.4259485824727883,-0.526737037110626,-0.5974362452284728,-0.5380990598641089,-0.5394977456292865,-0.660744951867634,-0.5876331294034258,-0.786671567238784,0.14903660885624304,0.11854690061393547,-0.7687889755567375,-0.41195715062717214,-0.6185872638200697,-0.3293995493790858,-0.5889555958833919,-0.30600508836243706,-0.9540032105495827,-0.8017926154950209,-0.1171543949817021,-0.3725347216803362,-0.45287336727003125,-1.242715878705234,-0.7371807029801813,-0.5657606796514271,-1.2759208370289223,0.28687718866000605,-0.6815295931925615,-0.7677853033191114,-0.1381640649799349,-0.8802758080197586,-0.6142711516361531,-0.4303166711472859,-0.6234565995130166,-0.6865085748459467,-1.0954223536900316,-0.3817507041771866,-0.15475948862381395,-0.9255041251745072,-0.7156924324342617,-0.1970183738823125,-0.7238538967687393,-0.9860791432388635,-0.9759477489303947,-0.7018208313675401,-0.6431595274926594,-0.6492879073985145,-0.21781794444078262,-0.6030280734368215,-0.5798334531991733,-1.11976205972108,-0.338230314056347,-0.6461192648422565,-1.0641813642789915,0.0948089040139435,-0.8919114093868673,-0.5839515657280643,-0.19201269381089653,-0.11041926573231223,-0.21391710380646148,-0.49291328609870133,-1.0035141834415706,-0.15368327785229044,-0.2692237654998298,-0.765929406325524,-0.47855804162319,-0.24483033632265092,-0.2330889515712323,-0.7440814485882578,-0.1476514751296405,-0.48354970587981444,-0.03785283755099996,-0.43209601251282276,-1.049387753254398,-0.6803189756034355,-1.7349547447382057,-0.3888464536139761,-0.37196215890631873,0.13092971486196206,0.19874485584434443,0.15895396429689748,-0.050521013083114706,0.7250303492524581,0.6786308904855092
Josiah,-0.421123365686554,-0.7039857170371675,-0.4309412540964438,-0.512030025137368,-0.21414462004673576,0.07983937431112272,-0.055308708237847046,-0.8136379886214095,-0.009026281389206975,-0.5913200245315348,-1.0654095801504448,-0.23715195252804766,-1.1042284546833205,0.045284669340672316,-0.20005694265127472,0.13543163019417717,-0.9240335182820338,0.638893032924299,0.2169062168982389,0.21001315316501354,-0.8564807101577673,-0.41308688898990764,-0.9916376542034505,-0.3737859846351827,-0.3517560297240752,-0.9621959766696814,-0.6709436549251168,-0.5917758572017919,-0.49520036763453695,-0.6175023703216789,-0.8097639768345496,-0.1658709134408547,-0.05778911083074225,-0.6671921173966545,-0.786325644940803,0.1489311146873534,0.9683964956996346,-0.6740011032603167,-0.0013297800454126294,-0.6356011107536549,-0.025623036129917627,-1.0281117824013566,-0.13951606489528015,-0.6150820392120788,-1.1839399124681749,-0.6763103265147735,-0.5070180383410209,-0.722775758337983,0.06826912791008029,-0.6422779842177387,-0.19589496192948644,-0.24162948337910675,-0.4058300555462818,-1.9580066816347794,0.10151313452223386,0.9912857151435904,-0.5405980869205856,-0.7309612722474356,-1.551562449813276,-0.6555297321617706,-0.805511810142734,-0.14960095387435154,-0.6511077227225639,-0.23044986538471357,0.3217874841250104,-0.7454770982053808,0.10079069072881496,-0.26192515917378795,-0.498219290001409,-0.5562443819597666,-0.5604592612985996,-0.6550736234067964,0.02520288365555813,-0.20788127971471218,-0.09843702328133597,-0.2828349033569525,-0.5865619533782097,-0.7572361067838025,-0.6799206049724814,0.6828270026629196,0.8387458424480412,-0.5945921997363978,-0.22934148539017749,-1.316840089583556,-0.9393648846673549,-0.07947097427202651,-0.41066269641339925,-0.9224859813282276,0.17520514861669384,-0.3633884717900245,-0.6571310473500056,-0.3337585219959461,0.3142367192649451,-0.7985376340266206,-0.7654223015495848,-0.5713308565346846,-0.9530512700736441,0.1670197580571199,-0.6694618198892804,0.04059030009582578,-0.2727382573966948,-0.35777138718301954,-0.07264118902318806,-0.14159284790651722,0.17015553207721337,-0.28998468035796005,0.273449767230433,0.09241365253810754,-0.06691630056918432,-0.23240911584733454,0.7032157455168444,-0.17428916952530749
Wallace,0.22388135250783192,-0.008934822370329686,0.03732951576206471,-0.28153408924448997,0.4316094462314808,-0.04249627290980298,0.844107410230945,-0.5871227120272584,0.5878609023323526,0.19055987930925625,-0.7999267377960573,0.37226022447457224,0.2335637783491134,0.3731525011417563,0.23837851055640535,0.4771492260245324,-0.48228747154600743,0.33020711806575254,0.29566246126415907,0.2394687211792808,-0.38115533449066286,-0.5311285815361619,-0.1042224661450593,-0.3536663782721965,-0.1876766647402948,-0.9458274934580123,-0.09703889370277391,0.05022900278879753,-0.803849466919504,-0.2259584579557949,-0.2245513130770111,0.14746701689439567,0.2982846303214548,-0.03163211444617533,0.03143012804905115,0.2255788924185032,0.6055061992863096,0.044138907772912725,0.7161757803089618,0.04304061550958441,0.1363310273252302,-0.9325382960703147,0.3734869396417937,-0.4635199549507232,-0.6408680077706098,-0.4032953007366606,0.14803470257340784,-0.5025462894630524,0.5370657071019428,0.018707855627904522,0.6957210933530292,0.23749111268943213,0.046228821790393775,-1.6612656006673152,0.6696291548931989,0.6144889862096578,-0.016331528031659343,-0.4128247432045453,-1.087342815712583,-0.610708797888877,-0.23131457840153935,0.29933013182826196,-0.19954689687298824,0.49622977603406593,0.5823893319675632,-0.075978511259745,0.15079841220224652,0.09268091935570774,-0.09011105477783035,-0.022087422051755942,0.22788707127342717,0.4182073831328457,0.75694679737828,0.5584765099595024,0.5463954753668768,-0.1735420293903289,0.2500922677288317,0.15295571887180467,-0.06704176429298028,0.8535181281597316,1.0307497553196532,-0.15475407783815073,-0.8099195644608139,-0.6599081279435555,-0.19036279054486172,0.0696166500072709,-0.10928248230712234,-0.6685245811563052,0.4097488652178713,-0.2176959657303459,-0.29739070786163574,-0.1717416959678524,1.1038905271348678,-0.008281466084500965,-0.2994028400017947,-0.5783795946122179,-1.1394749752998459,-0.06170348455138261,-0.09395162072153242,-0.3256228121194368,-0.18683259603565897,-0.4028760019013943,-0.4942721882345318,-0.436629963880447,-0.11486479779953,0.06073368183797504,0.21825605366680417,0.370759949652437,-0.09930788459868675,-0.019756563309342133,0.696145737947137,0.08699783219309523
Hazel,-0.032879971068456644,-0.22044459665708138,-0.399003511344737,-0.20242828126069598,-0.408970591195363,0.6010287017728897,-0.08266920423066862,0.15385530194141173,0.22454854291105375,-0.006690563956280136,0.8222461804054508,0.7588398883962841,0.1567724613980476,0.2810571772714941,-0.4777558095671535,-0.6223829991335984,0.014521157122935321,0.16220888691808727,-0.03816224458093913,0.06579301076294802,0.5106746036042477,-0.03794709520401756,-0.3974074784555314,0.7029193978439803,-0.2867746794314475,-0.010488350286128524,0.23550009512235956,0.3372545380299424,-0.29243255214570174,0.22894942953443542,0.47282293431031297,-0.04460894222371055,-0.2394526227608955,-0.15546432781568853,0.33784073703661194,-0.20323017429991738,0.27388263508721183,-0.6103476327682581,-0.37475575097169306,0.02781917352276036,-0.04526798727580645,-0.0437219677179674,0.9200833306125261,0.13068936345356877,0.609949115724363,0.7796852277469083,0.894310451398279,-0.23268540112422145,0.12969060413311004,-0.16554273026007754,-0.42921650655095295,-0.32759504389342814,0.45150205511258346,-1.4630182127196565,0.3195500539084755,0.0670601956873297,0.41354185546978856,-0.23635185374671352,0.8124848919795361,0.48351998558981363,0.3856989783344682,0.27903747024356945,-0.13568928805780187,0.34964385314961877,-0.42235277683206424,-0.11899074995022366,0.15855161280330016,0.28207336629806024,0.005957008680514375,0.25671819283492087,-0.1820886392549599,0.0962433570714184,-0.5336816689705882,-0.36343505107354585,-0.12326502606890354,-0.39367314298359946,0.18969372992009095,0.31592219669006366,0.3386431518623577,-0.21542817227719097,-0.5418874373356226,0.3630368544838721,-0.034012112020778626,-0.0027687257526529717,0.42829028937528335,-0.2454964727145991,0.13268267287513738,-0.011943895934197568,-0.08995068800587457,0.3409941271569197,0.14215176746913705,-0.1299044163342603,0.5327081103715706,0.15424324675640774,-0.21355673154682087,-0.19489880556149802,0.5297691617069893,-0.6943444108309378,-0.12230168663933438,0.009447061468342798,0.2821415719773331,-0.05119939207052649,0.07452462751699165,-0.3007488634643157,0.35009992805191376,-0.4057443647448595,-0.1567593092773507,-0.2428188999755582,0.42931229306648894,0.23809979980509813,-0.25874647769025805,0.37821951874924953
Whitney,-0.2508049435382383,0.1507883804953043,-0.022940757452406074,0.30017597062137097,0.5510681607351342,-0.31345926663435847,0.08017346566038956,0.045260313691142084,-0.277787256673039,-1.2094031996248764,-0.37433208034899,-0.2743163504419544,-0.51169103110613,-0.42027096013784504,-0.10511965018916829,0.36635968847496037,0.7455524016376154,-0.6967646119955699,-0.13478933971070634,-0.5014269467676621,-0.10997017570239875,0.006481101360717821,0.19754574432365035,-0.3250363005093582,0.23596819656547824,0.19014870633570452,-0.3286085640417528,-0.40173354071463946,0.517636070073507,0.4434090076217723,-0.16932411157837074,0.1761372365615205,-0.11142228129600593,0.1940612716200514,-0.34132914603643355,0.10390379759871271,-0.6120080074890226,0.2562619510095168,0.7814120786568058,-0.41667177556168933,-0.9065976911720982,0.2669997963714549,-0.6286382001697538,0.8558490347346858,-0.6126189427148382,0.4038069188093243,-0.028409245540392054,0.34283338367050387,0.04418238393061169,-0.16957805219629868,-0.021191381358972024,0.054695714711019375,0.13929199142939713,-0.9887928621477228,-0.242935658144597,-0.30620830562641366,-0.3350338618840878,-0.1395669842067096,0.39401900448111227,0.27760629264124753,-0.09385940077700088,-0.10093339826774991,-0.21706259443963946,-0.1614727237058591,-0.08310162714298841,0.004456383771035755,-0.16226605552421022,0.555232537487757,0.2779749982264366,-0.14211882325483993,-0.5211344172043815,-1.174826015987819,0.7035952475715472,-0.8911613740767163,0.07122831347957145,0.12547006976467345,0.3333179422285721,0.20230490312817753,0.04589157951798993,0.6202676213963229,-0.058584141941857695,0.09168066358594336,0.4964321284237256,-0.12883470473406577,-0.4550262768357556,0.1235719588656947,1.217834152724334,0.24472490272493552,0.37653574794161626,-0.5219780569781026,0.767153278630835,-0.164653308791798,-0.6559030490018576,0.1005342258317831,0.18071438516963093,-0.5407006495413342,-0.07675329243396428,-0.2360636252388996,-0.13617352582280182,0.04031344623657396,0.1714404784454367,0.622858075052341,0.22269086309556746,0.49093079457161637,0.14873784272322157,-0.14434221695487065,-0.20130968254970277,-0.4313938004712047,0.42556158828488955,0.02631687242368333,-0.15459426343018257,0.8141796129892939
Paige,-0.12892448912780557,0.24539480238837516,0.06877347046474225,0.20789233685600517,0.43984320103164815,-0.4548357446241128,-0.6592194690893295,0.47415027683955385,-0.8812305077369118,-1.2734699216656962,-0.40702681640554067,-0.22666004372137696,-0.2905144215460583,-0.2201335969872259,-0.10409193828168589,-0.2119225168041712,0.39339714167053164,-1.1041534338361507,-0.6213901005843437,-0.421177852088861,-0.09675393498893603,-0.05888931360159727,0.7171482553212575,-0.3013079810957819,0.6149074198176302,0.2091049893605065,0.05690413914373041,-0.34824567057751166,0.4782616401286676,0.3705742156941348,0.16409732941569757,0.3590858856971399,-0.2164123377935305,0.28297106563788715,0.13725569248963712,0.115148088955877,-1.2642042776445912,-0.0288434864651018,-0.2619557609824567,-0.3238890065364118,-1.1718905508314472,0.7308080057593005,-0.728798709498738,0.9205183370369813,-0.22606356183560175,0.16376999369333123,0.05946848362700931,0.5234090580067332,-0.41610514551589894,-0.09702189522016524,-0.6022782709901433,0.0792537870443332,0.5983658376233847,-1.5398267561764092,-0.27011428682876526,-1.016850422426181,-0.05947708268708347,-0.05664115189450799,0.41028508746745534,1.0837825813877142,0.1380131272670748,0.09332176424593394,-0.3858041649886452,0.026384248587624778,-0.8003849191436002,0.04661875985684996,0.07042591391409465,1.0684171976829249,0.22610655707657673,0.21408371511177826,-0.09047244022398479,-0.7603776505485963,-0.5195115637780582,-1.735755952856092,0.14655140830372895,0.44684136079202735,0.45121143144383485,0.06811781129575187,0.180138771031462,0.14136854175202027,-0.6206230284525341,0.38111066928756687,0.8806843463425849,-0.07440832011067293,-0.4487835095260565,-0.38701543923311793,0.33112892790950166,0.3233246916925415,0.5375076073809039,-0.0287491788563342,0.7411928452829106,-0.47789734874958223,-0.872558973305156,0.3377836656722684,0.3111265676902174,-0.5434117288753688,0.339888498270644,-0.7992409361297874,-0.009014104175160617,0.38899645188358284,0.327651697186448,0.6728865541157634,0.4835610482118005,0.5364967079852533,0.371868158735015,-0.4879615473808558,-0.5143684078194087,-0.4709201224783162,0.35783310242486266,0.002631263973084197,-0.3249551075487779,0.47898505758302873
Sylvia,0.4693352253764092,-0.4234543107645756,0.3199686823250105,0.22632100877070743,0.23848151066035542,0.7254656123130275,0.4494983070497286,-0.035597028122085365,0.5300515835139614,0.03274560292150576,1.149561313727363,0.8715177776204751,0.18572390723839183,0.15779940953372004,0.4770797040572068,0.09391932263152611,1.0682065802357603,0.1100953777458946,-0.6177772543520188,0.32882319483418687,0.7516321200476436,0.3213471361120312,-0.6450263768261233,0.699862765165738,-0.19765108675584142,0.380778802580022,0.3817306331110068,0.4833718149005066,0.24938669509214834,-0.08341834531854532,0.3676529234617653,0.042794810311104305,0.09002073264198011,0.24407315180230324,0.22939483959484297,-0.2269620541828832,-0.15670741680957867,-0.06996618139942844,0.21291717374376454,-0.7879837238337024,-0.11202989659761713,0.26101984422640706,0.1909295601461949,-0.13418041706504377,0.7062597485925011,0.7325953334917336,1.1612481631154186,0.4270037245599192,0.7227640763773873,0.25465718851775676,0.24534054205194564,0.32019730592633805,0.6803176086261956,0.4271607744127583,0.4119539721197251,0.2913692021837514,-0.26178898489824814,-0.12996413069012408,0.7595842342874103,0.42714405629701874,0.1364567314929779,0.6235776092032472,0.46240767843650676,0.6121965600120316,-0.10691274941131372,0.20935695671350396,0.28549793685239644,0.6871357686462964,-0.6308682095863951,0.09608275188714435,-0.22502351799311415,-0.03658512056914251,-0.02253037840600032,-0.1267348266122822,0.09976951143756654,-0.41813797167265593,0.3304320104098363,0.4093103221208171,0.8183885128656733,-0.49571028710281717,0.06607833278959746,0.9131452732383494,-0.18932305533541902,0.4099287176604912,-0.3984730731410442,-0.6324107359326696,1.0245040996707702,0.3275639251818938,-0.015567198834260021,0.5215851374602484,0.18693865679810898,0.2391412884689514,0.8992603951098729,0.09217414105074376,0.05266145755425826,0.5304673962256847,0.6531623996111442,-1.0167897169135534,0.20271559242773404,-0.18680231941635966,0.32174223421293113,1.190849739640443,0.09790726019712602,0.5615590113302006,-0.28559046920674613,-0.5221863434279073,-0.3898038872752315,-0.6399176412638298,0.644110652277256,0.020294768271329727,-0.24626428659359412,0.8396473042337604
