index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
accountant,-2.2395006552142585,-0.4461329627391036,58.195769999999996,51.169872,5.573138,7.484423599999999
air traffic controller,2.1742907356488543,0.6395010514076928,-27.4912,-97.41394,7.2139254,1.5004256
architect,1.5588993535821551,-0.8094568303211019,23.35489500000001,-88.166084,8.383563,2.3728297
artist,3.877100987087655,-0.7319300292926555,-25.021652,-151.01187,5.5872736,0.03543862
attorney,0.016113747485375092,1.127339484172988,-32.030155,12.615518,4.581622599999998,5.013968
baker,-3.1752160594465466,0.1637586042719611,-56.226448,125.292534,3.9735327000000007,12.51962
banker,-2.904213575524304,0.9507563404371916,-22.402317,134.50671,-0.24689047,10.564668
bartender,5.022089177783336,1.3316418795552265,-79.72668,-137.44055,4.0141883,0.7563623
barber,-3.412437310063446,1.6192505291864878,-22.263832,168.02524,-0.76021045,11.143849000000001
barman,-0.6026735434990848,1.117291396177482,-46.962776,23.416296,4.028055999999999,5.303845
barmaid,-3.1249374259970817,-1.0991774862782724,95.83071,86.95023,6.481481,6.8339815
bookkeeper,-4.327528100785348,0.3146704835424705,-78.350494,133.03636,4.1345005,12.2998
broadcaster,-1.8500127809976807,-0.13940127829630386,53.534890000000004,43.074265000000004,5.2741394,7.477241499999999
builder,-1.5708646413183918,0.8391587659506033,5.9540854,116.76145,-1.0786963999999999,10.069362
businessperson,-0.4707796643515369,-1.4536157388597937,58.35779,-47.95091,8.506814,3.916926600000002
businessman,1.276358308689018,0.9224612629336252,-53.1575,-10.257859,4.504671599999999,4.083762999999999
businesswoman,-0.3767188229844796,-2.5186554111548776,66.386375,-62.424564000000004,8.845574000000003,3.6910968
butcher,-2.799331606494512,1.7073171549887425,11.095,157.49062,-1.6197487,11.21228
captain,1.6353264053364869,3.2774626601399364,-126.73948,-142.5648,3.5600638,2.5621723999999997
carpenter,-1.6058145349007429,1.1234202820044408,4.8523874000000005,123.45531499999998,-1.2455953000000002,10.202487
cashier,-2.53351142036021,-1.4566814445940992,95.85791,59.97801,6.605525,7.6950502000000025
chef,4.403728098429512,-0.8512304351910257,-27.618732,-144.12811000000005,5.6375647,0.13056847
coach,5.069933635089844,1.4307239461194232,-82.6499,-130.36127,3.7168539,0.7733639
cook,-3.0561931711055617,-1.7459989128675508,99.0146,79.56737,6.865058,6.9779043000000005
computer programmer,3.699730080127583,-0.6446123712149294,-29.329323,-123.1357,5.997912,0.7102108
dancer,4.2942903045344565,-0.9189578526650592,-31.098337,-155.20952,5.5112190000000005,0.041492656
dental hygienist,-2.306936170646518,-0.7402830172802154,67.0604,50.465042,5.832777,7.8008046
denstist,-3.757272766795677,-0.28103652399896784,-63.634823,134.28583999999998,4.255109,12.188164
designer,5.184142756407896,-0.7119502356012526,-41.159121999999996,-154.89058,5.1567364,0.22184179999999998
developper,4.753192965421917,1.466025712889492,-89.23187,-135.4727,3.8092432,0.6683621
dietician,-2.042577175523145,-1.8505440754008529,86.1064,54.49998000000001,6.4024944,7.8483524000000005
doctor,-2.406999168529191,0.7765446669466377,-25.941479,125.18741000000001,0.01292842,10.3116
economist,-0.9659181779203528,-0.17489441996890515,52.95098,-39.308859999999996,4.932821,6.0236897
editor,0.5695023250009796,-2.166000372989759,50.71964000000001,-82.80298,8.162397,3.1273227
electrician,-1.3975258802211958,0.38917321153724577,7.0162396,36.206497,4.560355,6.8079032999999995
engineer,1.0715430820935934,0.6862557786489227,-58.19468000000001,-14.149353,4.6472635,3.9022906
farmer,-3.2108140339255966,2.030057091066283,16.006083,164.65219,-1.699293,11.167834
filmmaker,5.7102750465305165,0.8877710770748046,-78.39526,-147.88773999999995,4.1159782,0.6886458000000001
financier,-0.2933782550067131,1.3207182381492182,-53.40358000000001,18.083858,3.8713403,4.942204
fireman,0.9549232810566284,1.6636302032947543,-35.393574,-15.045481,4.6662040000000005,4.3409004
fisherman,0.5881602400483578,0.9899669571543755,-70.06519,13.026675,3.8602402000000002,4.1502137
flight attendant,3.1707745682597417,-1.8288315942525888,-1.4751854,-110.21773,7.7611979999999985,1.8188715
gardener,-2.9326694180398403,1.1993705676796071,-16.983196,140.5262,-0.63123846,10.592112
guidance counselor,2.6835860852245754,0.19011320925057587,-25.477684,-104.07630999999999,7.313198599999999,1.5856523999999999
hairdresser,-1.0128746994447644,-2.2594677596347985,76.19971,-52.505726,8.744146,3.984968
homemaker,-3.011714073156134,-0.6103102589966489,51.697792,72.5416,6.1526775,7.614207
housekeeper,-3.7271083973701145,-0.1670955380236641,-63.105059999999995,126.12813999999999,4.2824480000000005,12.157437
interior designer,4.105195007142314,-2.057707077186917,-16.173448999999998,-139.04245,5.906727,0.2768073
jeweler,-3.944647862244047,1.3023405719224848,-28.674576000000002,167.31058000000004,-0.7052231,11.062016
journalist,0.5859663518816216,-2.676955216638131,41.723778,-66.75044,8.742529,3.0329992999999997
judge,-2.2259039467634025,1.3955635003619489,-0.9716925,140.0037,-1.2379323,10.524789
lawyer,-1.6637276673451904,0.19375872908296848,13.844092999999999,38.15853,4.6204343,6.9198413
librarian,-2.6398139917601204,-0.5099840155452185,54.95085,62.679512,5.9137505999999975,7.3719225
maestro,1.7570468364270126,-1.4512539891586034,18.055088,-79.387054,8.504847999999999,2.2863862999999998
magician,0.1165706120683414,1.7695674096991767,-85.29857,7.429069,3.679135,3.8391218
mason,-3.1142254872479516,1.824488228648944,8.449782,165.47583,-1.5979961,11.262595
mechanic,0.294944654164349,0.9853784134894816,-38.87047000000001,5.6161330000000005,4.7017684,4.7919664000000015
musician,5.42690906691675,1.4899903660397404,-86.16643,-143.9288,3.8289855000000004,0.8540776
nanny,-0.06896769335743186,-1.9085386167097842,58.415073,-67.42275,8.6789465,3.4635527
nurse,0.2934919392644565,-2.147908197068836,55.09466,-73.639725,8.506584,3.3307877
nutritionist,-1.0661539741644028,-1.9853142260964844,72.99595,-46.524334,8.596559,4.0161432999999995
optician,-2.769160149775244,0.7808162093518091,-29.455801,131.26218,-0.19040161,10.547181
painter,-2.3202836735842465,-0.5573724151173244,91.61063,99.797874,6.2258580000000014,6.657590400000001
pharmacist,-3.7672605135132544,0.5361509357002788,-72.15705,135.73676,4.1368747,12.155249000000001
philosopher,-0.20358199742567096,0.7018527872009303,-90.353065,24.819004,3.5857882000000005,4.3701277
photographer,2.902710131726334,-0.5635757215590351,-23.556642999999998,-112.45936999999999,7.335012400000001,1.5445906999999999
physiscian,-2.425948098966596,-0.27020784536314496,88.329735,105.556145,6.1122904,6.666767599999999
physician's assistant,-1.953566091771224,-0.1386673457386323,28.466454,32.29325,5.078769,6.779707000000001
pilot,3.527241513725158,1.2943947610452131,-96.59733,-128.51878,3.5927835,0.8369671999999999
plumber,-0.4706036817243264,0.6474107491795633,-10.589841,27.20945,4.4095526,5.662991000000001
police officer,0.4808629459707153,1.1111346652199323,-33.969190000000005,1.4621366000000002,4.761282,4.5577125999999994
policeman,-2.09925664587883,1.246239244537087,3.3173852,134.97531,-1.2076421,10.422502
politician,-0.3604071134759001,0.7926748342838275,-53.580063,28.24421,3.7939165,5.119184
postman,-2.345734278109576,1.6159146117215677,8.601206,150.1057,-1.4329641000000002,10.808519
professor,-2.1270995908440464,0.20073720555476945,23.57969,39.9414,4.990659,7.1622243
programmer,5.301322090293475,-0.3720579133394677,-50.930344,-137.35208,4.718242,0.5557105999999999
psychologist,-1.991929230327656,-0.9038243142246504,62.099180000000004,43.8907,5.5225797,7.6187872999999975
receiptionist,-2.8836474944566364,-0.10695681712462264,47.38659000000001,77.35461,5.8066554,7.755665
salesperson,-2.4285081107268653,-2.0076319491001318,88.89177,61.531467000000006,6.784528999999999,7.5284347999999985
scientist,0.8086269094688635,1.5444719163761436,-76.74248,5.6450705999999995,3.8601574999999997,3.919880000000002
scholar,-0.30116153882488195,0.6546782560842471,-95.17838,21.191876999999998,3.6223678999999995,4.1360803
secretary,-2.9415878085287344,-1.8058727025716967,97.62297,72.01995,6.8443584,7.276167
server,6.315884704880004,0.13905229626274565,-70.649666,-151.95657,4.2560706,0.57673717
singer,2.3466188484042965,-2.060219934884292,11.274736,-89.15527,8.144786,2.164494
skipper,1.0093041042570117,1.12471255780862,-39.374775,-6.492634,4.760924299999999,4.3350067
soldier,2.8722606436913254,3.055735504710285,-120.21781999999999,-144.44345,3.5009222,2.0177054
socialite,-1.1204363628084495,-0.2881591521856128,31.888458,24.001133,5.049278299999999,6.337676999999999
stylist,4.400565243514701,-1.2981815339681235,-21.749022,-135.06878999999998,5.868933,0.4198309
surgeon,0.5449051759718087,1.4759658616997722,-65.05778000000001,9.198052,4.041874,4.0520086000000015
