index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
accountant,-3.6637151976176834,-0.8386921093132581,-18.71099,-262.9625,-12.412628999999999,11.106034
air traffic controller,0.4810960146207343,1.1365936594466253,121.890305,201.0777,2.2037926,4.619873999999999
architect,-0.6031397372747477,1.0816120047044848,245.33101000000002,63.53066999999999,-5.131674299999999,6.5342383
artist,4.09803787592767,-0.3551221814682985,-170.96811,-4.0473127,7.604921000000001,8.851576
attorney,-0.7008878284857291,1.3834920365287502,212.48543999999998,65.89205,-4.9147167000000005,6.867174
baker,-1.5192625901773211,-0.3287427893238624,116.63718999999999,-42.57707,-4.0232725,9.497387
banker,-3.771176590951205,-0.8982414637221892,-127.51648,-180.99573,-12.050558,8.938852
bartender,5.658360238617273,-0.6514884305742735,-243.96634,53.29829,8.037673,9.6578865
barber,-3.4679385265190863,-0.8593565162647919,-107.57252,-165.84941,-11.838631,9.155777
barman,-3.1903967083382136,-0.0669114010332129,99.464714,-239.23575,-10.988536999999999,11.922094
barmaid,0.9957195463890762,0.1624253466762642,80.46327,243.59076000000002,2.8211696,5.527461
bookkeeper,-2.448249613869644,-0.6143954215070105,-86.76727,-229.58128,-10.703964,9.574207000000001
broadcaster,-3.830183836898609,-0.4041160392800718,44.758312,-244.60867000000002,-11.629976,12.044295
builder,-3.3343429993582485,-0.7394589100094294,-53.729496,-152.39996000000005,-11.230936999999999,9.728017
businessperson,-3.8736201591492967,-0.6328709635873994,12.469629,-273.04053,-12.447239999999999,11.607284
businessman,-0.7373648599513181,1.9182760934796248,251.05807000000001,40.140633,-4.853493,6.1598144
businesswoman,1.6913300250261476,-0.05392039822875548,-34.862156,251.4968,3.3748352999999995,6.5627785
butcher,-2.9738001073333105,-0.07580915021786798,45.933956,-116.924805,-10.313691,11.069363000000001
captain,3.0451158524827235,0.2061270624592374,-81.99554,182.49483999999998,4.318732700000001,7.0874559999999995
carpenter,-3.0297392964703165,-0.5708426103540643,-22.221611,-146.41692,-10.565294999999999,9.905144
cashier,-1.4582170022905483,-0.10514501722198456,98.66631,-8.989606,-3.4446776,9.098048
chef,4.1799162396229415,-0.3788399262431861,-186.87138000000002,3.2560682,7.6795754,8.806645
coach,3.9868352505363798,-0.2482881233229669,-194.03114,56.83087,6.7052436,8.588909
cook,-1.0747139946422182,-0.16610548186020252,122.58981999999999,39.929333,-4.122987,8.822556
computer programmer,2.7586667695761733,-0.06761165893306248,-73.78385,212.09087000000002,4.048611,7.163518400000001
dancer,6.366373611564258,-0.78161845615658,-212.37761,118.098076,8.205836,9.850242999999999
dental hygienist,-3.432167189137373,-0.8733342174756613,-33.270424,-260.17062000000004,-12.283416,10.989429
