index,accountant,air traffic controller,architect,artist,attorney,baker,banker,bartender,barber,barman,barmaid,bookkeeper,broadcaster,builder,businessperson,businessman,businesswoman,butcher,captain,carpenter,cashier,chef,coach,cook,computer programmer,dancer,dental hygienist,denstist,designer,developper,dietician,doctor,economist,editor,electrician,engineer,farmer,filmmaker,financier,fireman,fisherman,flight attendant,gardener,guidance counselor,hairdresser,homemaker,housekeeper,interior designer,jeweler,journalist,judge,lawyer,librarian,maestro,magician,mason,mechanic,musician,nanny,nurse,nutritionist,optician,painter,pharmacist,philosopher,photographer,physiscian,physician's assistant,pilot,plumber,police officer,policeman,politician,postman,professor,programmer,psychologist,receiptionist,salesperson,scientist,scholar,secretary,server,singer,skipper,soldier,socialite,stylist,surgeon,teacher,therapist,translator,undertaker,veterinarian,videographer,waiter,waitress,warrior,writer
football,0.23852446352140386,0.4288936610267611,-0.25332742322665064,-1.7102753795277033,-0.3644986595249644,0.07540703707159165,-0.025463448240279157,-0.3496844166024543,-0.44092236988752476,-0.5339325395447534,-0.8285218005958628,-0.07060903596334961,0.7321715744942173,0.902212841559367,0.6453554972106488,0.5103739591767847,-0.09230967485366842,0.3564768317765744,0.5624173302405125,0.4414305033757283,-0.47055502794425386,-0.09810925195030036,0.8243220117995731,-0.05354812053692384,-0.7136151790827283,-1.4126753939679852,0.5226966336370257,0.11660367924991098,-0.40252438724453304,-0.2812017420796016,0.18906539007207906,0.21239475558728493,-0.0009570926630223026,-1.134002375716189,-0.12039971129469546,-0.003200428755535169,0.6775761119214581,-1.019411804324843,-0.431994523907637,0.43345791820546614,0.34886845211285145,0.12455621397947225,0.03276173355072582,0.35292843670460483,0.404681064187066,0.4396617833272109,-0.4660571162886899,-0.3906067128789183,-0.553065407442063,-0.155395711930405,-0.3878492620142138,-0.2598249827723992,-0.8994424198732288,-1.2815433548050779,-2.1581036975033236,-0.3870186767654956,0.07441979431834454,-2.7206144433144375,-0.3111102434844765,-0.013290260254553916,0.3194319008539315,-0.5405304433522605,-0.6326933878155362,0.32392956869803996,-1.116714036842676,-0.709807332150513,0.5061291637075702,-0.5329023784340752,0.6274839157583573,0.24282913531071748,0.06796448345623553,0.2653533559595049,0.0023796983174079107,-0.5615579647880193,-0.1550044963317028,-0.9980305866261333,-0.4537398229543033,-0.31656965150219335,-0.40628631280467775,-0.7737188500686378,0.002532516208601363,-0.10202612942952297,-0.6710501976208147,-2.097034763431268,-0.2860272421095975,0.1437186440801813,-0.35715465367106175,-0.8207837467971277,-0.007364975764981887,0.18948069094590056,-0.6742317594024102,-0.6128263798059566,-0.14906372371058374,0.21351861697218066,-1.1032539073367842,-0.41476030495616384,-0.3159778584833938,-0.4999879744945041,-1.21542927915159
basketball,0.09033335458927311,0.1612094552114005,0.06130471067284373,-1.5118782950334224,1.036614566392393,0.4844181342045409,-0.06860128927497239,0.520482794413657,-0.03190132384331858,-0.5118004877634822,-0.4483832905353534,-0.06408272191286138,0.7797547655034263,0.2243689476096503,0.20803343239632116,0.1760672447435788,-0.0805184381838325,-0.44545208286009913,1.031039833157133,0.3426218246734506,0.4642448811625817,-0.08940464771470998,1.395453270725341,-0.052393885750301857,0.004412229642395373,-1.475956475409303,0.4020185941826452,-0.14979031596506295,-0.16282931033109366,-0.08362028606225445,0.44232875799609245,0.388759639911731,0.18240873564391646,-0.642766362099402,-0.2197326174258924,-0.34031949183657045,-0.5586214271624071,-0.7763842107606468,-0.6221449087855075,0.37909485505868534,-0.14416395721993205,0.23274077068308804,-0.5277756202143402,1.7307279859579605,-0.06611213007808465,0.6444118128119736,0.01902047661755722,0.16905061087474088,-0.47064398317281964,-0.18603659519662988,0.487293925091002,0.46844357785296425,0.2884299696132228,-1.007344530175189,-1.5215496040169711,-1.1176027599758935,0.032556112663626215,-2.1767693049429266,0.48051973256162117,0.5322479889242049,0.3522607576125785,-0.061443176508141545,-0.787465179591241,0.508657552080831,-0.7100338808298324,-0.48918468732852455,0.5275342616608442,0.04192820220241657,-0.02300358628331264,0.4212786013042427,0.3045597761919706,0.1567174305550479,-0.19880799325749499,-0.8252826383038585,0.24448922668929332,-0.48652955830273065,0.08498884979115907,-0.07519557535877348,0.24625730684811556,-0.6400136409174664,-0.46189949025464955,0.11451848228836307,1.254646631852612,-1.3444542038089056,0.4081208184242858,-0.3389239305765156,-0.2757812721726809,-0.25534109821704604,-0.17339294497866312,0.1820657484352249,0.16117367013682024,-0.6679064612085027,-1.0100865355900126,-0.21685499382896736,-0.30891701712719044,0.0040114198770323205,0.681782303552211,-0.9543766449943029,-1.052554696411647
cricket,0.7590578598746371,0.03478855424331614,-0.10423404460985458,-1.1992071305780434,-0.507956180353542,0.37983344099654004,0.414338381558584,-0.9229182742366641,0.26007988226414824,0.2325420024117141,-0.16127660636521868,1.0000993624458494,1.1827434905665408,1.3722679498729793,2.1898329337217186,1.6955916154682662,0.8773376319199798,0.7457181189687246,1.1448926846936496,0.8438288160073731,-0.5948980460705555,-0.35341106304682657,0.5636003195414901,0.08080453760091856,-0.6100447011005168,-1.1486314129863662,0.7708034201663019,0.6045702645885028,-0.8176857076368467,0.200733960702081,0.6835977987431694,0.8609271375603479,0.11844832723361542,-0.8713739232151305,0.07115153188048952,0.11779977593909599,2.152218429399711,-0.7074900275167226,-0.1355417637847186,0.011454345589775617,1.409783071633276,-0.24914457722232522,1.6573600967225903,-1.270932108542365,1.3348943404649998,0.5938938276218008,0.15280968557013072,-0.2794834365455501,0.31973123787960916,0.3145111091151086,0.3820575344019784,0.3215634165913412,-0.5636918454734183,-1.5633158335580841,-1.300406256247201,1.2372946219516003,-0.4250052866979152,-1.6883172763528795,0.13699385856429966,0.5465891675932286,0.9630057652634542,0.288329270671628,-0.127321566509182,0.74007002008346,-0.7720011469844102,-0.4288997211561327,1.2525914292131328,0.14965192804169372,0.3509249391959804,0.2540070387925063,0.8545095950490156,0.8869241444304002,0.7023962128938631,0.37778361290032453,-0.1206412248652455,-1.1467081833607597,-0.18057095754476862,-0.2470305332503392,-0.33742210149723467,-0.3450068073358621,1.8662746096891463,0.17806296364250304,-1.6335689414618613,-1.6537086892494846,1.1318184492168777,0.3185050651309344,0.20523449792727944,-1.0755122301875601,0.8108184480826132,0.35797245616854095,-0.567233895248813,-0.13660743692137708,1.3627180323774195,1.372482306049886,-0.4665024427307421,-0.5370594558319234,-0.8640017558992802,0.411227128447212,-0.4638279304054853
hockey,0.2518582663230955,0.3659704650187508,0.03581842762925909,-1.4886096616169175,0.2844316555947961,0.38972547433274485,0.12020766594649349,-0.05433411446604891,-0.22970930454793223,-0.6575683823050689,-0.9965681680466265,-0.16882176677972616,0.8972975339238026,0.7843549538484308,0.6527552592308454,0.4205590778239029,0.26676809376964833,0.142235771055112,1.1815106021703028,0.4012521468762552,-0.531387180752558,0.12539108507252628,0.9977537600181486,0.25659007053368804,-0.3508602973185091,-1.5060813592451054,0.6886299709103223,0.3293441885350142,-0.33369378742396016,-0.025674381012471593,0.4811260300973024,0.5446686316799351,0.3203297034238824,-0.6323692786910136,0.23478359121397388,0.18775431454515137,0.6125344677307739,-0.4569112433518942,-0.3880556642189235,0.7998282915612899,0.5506955080506672,0.25111806134686043,0.3292861626548445,0.6235645894143961,0.6181379514111792,0.536802979644124,-0.08391835202504384,-0.12448553627889793,-0.47121525644742845,0.10045089034163912,0.17090624311046784,0.3680258185083928,-0.5099075825883137,-1.7768184671976557,-1.6216081751551232,-0.35740556502802384,0.1431835064664476,-2.123440001410905,0.12698875372776516,0.40517332106223514,0.5545071403436929,-0.49370230435912327,-0.7243620528824745,0.08796637781312547,-0.8029280039102991,-0.4369722586108574,0.5681127973417595,0.14128252937200875,0.6043990635480111,0.5073780580155034,0.2554370844319006,0.24652007055780295,0.24564981412823875,-0.6945572289451701,0.09010888480764181,-0.82799941339361,0.12300634946739547,-0.003119916076223733,-0.3228899219867872,-0.0539197149336029,0.0513995701186684,-0.07770076859225894,-0.6208737270846583,-2.035594911950338,1.9157805090932687,0.1826325681090073,0.10514187973442594,-0.4837781740631445,0.3652524416901375,-0.047388126098233486,-0.09836097436311028,-0.20785556985357992,0.049151998506759075,0.5999598428652457,-0.5834709665752188,-0.4620959827370436,-0.1211173634230306,-0.39915334380068457,-0.6692635063313906
tennis,0.42043511777088094,-0.5059992975554298,0.40445721005738866,-0.986207784681623,0.4753662125798004,-0.20845921869200407,0.4577630707581504,-0.38462446721993043,-0.014390495421332515,-1.2294939844168236,-1.1910343679241986,0.21283924121946834,0.46743917661854373,0.030010282331786427,-0.20139183268156746,0.08678556655938052,-0.11375569534541119,-0.3940274093577775,-0.07319894398059389,-0.07467441171225972,-0.7093906164528906,0.5272935989314036,0.4661186202630776,0.2046176481645139,-0.04459032201745089,-0.8282645367493848,0.5568907940769655,0.3800998611608816,0.23748747890988603,-0.1783904298314199,0.7902590652605708,0.45390557165499584,0.4610539444720965,-0.4263904117084736,-0.13792215514836148,-0.1493537546769219,-0.11526318671716443,-0.32534620520769325,0.1584530333762629,-0.7195346684578466,-0.11250479637587493,-0.2947223189217926,0.8022225437773276,0.23119249855862967,0.5254244599106457,0.3393097020909573,0.07382621802137339,0.5597556801234832,0.1208647657223109,0.3463927743024438,0.5066652445150389,0.44938120335274623,0.013878875291119483,-1.601738842677498,-1.437832149565062,-1.4380317090217034,-0.2941243155423187,-2.2673973257871327,-0.0525806188864051,0.1494724444414132,0.7538629973172218,0.25781545311987475,-0.19385939519606268,0.12270153536544773,-0.12103213129362138,0.15080386167853563,0.7152325007176299,0.0577212513697929,0.040472402383257236,-0.07794921435902444,-0.7841677697913156,-0.3822882341370672,-0.10250070377424295,-0.9179438831227045,0.30275451837523204,-0.5364043698888434,0.3054497000744306,-0.031841582816825524,-0.5131886364176325,-0.04808876318297943,-0.22704041075512535,0.018863499114565276,-0.008277149358648038,-2.170800502206053,0.5145840535127668,-0.8815396582327608,0.6020511006301656,0.30308795820789985,0.3089224563726006,-0.02814455938547056,0.18494586139622143,-0.013717354617170163,-0.5172884308177542,0.6718191156398742,-0.5235998605655328,-0.11266451164845731,-0.1621449975440513,-1.4820827394009932,-0.6345312863011074
volleyball,-0.1543611833271581,-0.05918734139893617,-0.17671339749781095,-1.9361827132871943,-0.4316126958694984,-0.5413695948814978,-0.3476658797224252,-0.36598503755385486,-1.0646501269659001,-1.1133016885952187,-0.9234977204376258,-0.9934289779543689,-0.1499657927582931,-0.07373507657725735,0.40279735259941074,0.015960705189636187,-0.0998578588425437,-1.146025240695255,0.7670542491115815,-0.05312400529773032,-0.6796767831171929,-0.233015760980139,1.0393793804117637,-0.3758573527753965,-0.8660672982360809,-1.5045695312531302,0.2553237915615499,-0.3909914222898832,-0.4233356984275707,-0.11934443372513627,-0.2744885913043266,-0.5579649003506606,0.10504405507441439,-1.132489194161109,-0.7675575237151632,-0.20132128810167063,-0.5506171709355879,-1.1124746406764627,-0.7123935477855426,-0.3961392362632184,0.09335778349630625,0.0060885134401051505,-0.6119773798879483,-0.05571212987783097,-0.34959774051380993,-0.2360759140055712,-0.4127426431649719,-0.21222405925531723,-0.9552588107489354,-0.26934347395059194,-0.1966914268498273,0.05493180179683116,-0.7144869175403523,-1.7921750492082684,-2.490420050283917,-1.9817086458825497,-0.43974981166041993,-3.2478926910750836,-0.26071062342301937,0.08350350809559243,-0.028846103089139676,-0.6625366086775387,-1.2135762715422764,-0.3126458472226092,-1.421675015043844,-1.0825576359777813,0.5820809125019316,-0.7256708254734971,-0.1429566073352856,-0.4475653926246873,-0.7946531915626348,-0.8023647923405625,-0.0669383169081745,-1.4308449009359443,-0.32233159810605005,-1.0428088895501122,-0.8249958360854168,-0.5304250846629274,-0.8167978167584323,-1.0789050512473508,-0.7722583286409892,-0.40647938330609823,1.0170860614851402,-2.7410707472476625,0.768622468005803,-0.9860941030534144,-0.699780390661057,-0.6606757741625258,-0.5507688509915227,-0.42038344547753925,-1.1117655783649412,-0.8238688907218855,-2.4083904925418786,-0.01841554344500028,-0.782347677327139,-0.3673583201137511,-0.2739702602170895,-1.398174991864122,-1.3380684248597745
baseball,0.2213012451098468,0.5251471353996693,-0.0602756214255809,-1.2032478628409122,0.8496330153175845,0.4090768448273359,0.17388950169739195,0.6287893106026899,0.7203137443668363,-0.29585049440317973,-0.22007445705528617,0.39970363537249787,0.6149295214411027,0.3642627100569997,0.09847835034316564,0.46554969583145445,0.16587568221727458,0.030664234045849566,0.5317606130482472,0.7693758280851901,0.5814043362992211,-0.1055777924289866,0.8121464854841228,0.022918679426486704,-0.38397406805482404,-1.6618155972564799,0.36812469579382684,0.1960199394675487,-0.488415428674053,-0.2536841855259534,0.21578412036293093,0.2028216489067277,-0.03292791366443462,-0.6579827431735401,0.02381260025660408,-0.42482259118674903,0.6499730377908535,-0.5703017304062852,-0.18825475763221897,0.976486247603029,0.06485354281027457,0.31087751137232883,0.18608661267665794,1.0104730791187286,-0.33810473446643574,0.8509402716179716,0.22769826656039419,-0.03391825579686651,-0.10005158851704041,-0.15375158944015332,0.015125531500355355,0.4748813430529042,0.07268835579885585,-0.49685886256539064,-0.9808309669128281,-0.7828005790538632,0.3280064526266303,-1.9117516381706419,0.28784115744747873,0.2916399126434462,0.17868093671134527,0.09362147291419838,-0.5092587461824497,1.0437227349942422,-0.9369315290998367,-0.46082459439119405,-0.0029751432549992678,0.443612843913647,0.8072744248537754,1.1744692240916166,0.5075687323219124,0.5116221686212009,-0.17267548704383878,-0.25142961137787245,-0.03818969865430249,-1.1359014144281614,0.05571396325098116,0.18434082249943548,0.3595358360246778,-0.4345477721750741,-1.009734111280812,0.07731549329862301,-0.9644847473339712,-1.9059018921808992,1.0067762554238648,0.09082507327290605,-0.12952520624922664,-0.728116552007551,0.12221309820249115,-0.18610170492848555,0.00871644431777957,-0.7168183580840891,0.20023907509417313,0.2888192582903045,-0.8576081107256195,-0.11149451219565565,0.5145654705206268,-0.7361741831029044,-0.621168028828268
rugby,0.5883239398723817,-0.05109590660725286,0.035810687546234295,-1.624322755990062,0.1980259456977637,0.11968259539984945,-0.05500244053892061,-0.22050087006604704,0.20466540977060102,-0.4539693821438883,-0.8871335157597768,0.3362992477974815,1.2296619722867845,0.9357207087931972,-0.285281683150693,0.0023199047322638067,-0.41796086247472813,0.2713080737601817,1.2887053237261747,0.3502967145010685,-0.9899630420085628,0.31766183379837293,0.3530662335996758,-0.12720215916509783,-0.599104411542555,-1.5165756170861788,1.0794962920202595,0.03232579640735516,-0.1505721184618146,-0.20440346499695952,0.9542366045020461,0.2743263921215394,0.40539571845891115,-0.6692040074915384,0.06916766567199842,0.062103117154235166,-0.20970681984783146,-0.5447846090129963,-0.2350171429026334,0.025502521408785075,0.012251413158770834,-0.023454005940670323,0.09085721588728285,-0.026589671194381166,1.3068110113416262,0.6372515036433832,-0.37130607787282083,0.3336801348835163,-0.35250065316678936,0.13788327447967752,-0.31663800980791945,0.4943855618091007,-0.6619688572484524,-1.3953738489239131,-2.1968614909238395,-0.9713944442135942,-0.10592294883038718,-2.3101261074537764,-0.5567212277200163,0.07650208665691106,0.9833742533740695,-0.30476298435449334,-0.993020363377718,0.20252505655598352,-0.8945114412768822,-0.31602023829649717,0.8205925097217408,-0.39127775033285767,0.5397391805554516,0.09372931601648864,-0.2371112925548736,-0.09704088011541569,-0.3679794321550322,-0.6009963347825443,0.14823579171745005,-0.867921386453931,-0.35416864926150626,-0.18796710695759708,-0.7454848927740222,-0.6759407111480288,-0.15536781337371158,-0.36289546617184176,-1.3380652119456342,-2.3139698834063602,1.1755590943300536,-0.12975139403495667,-0.2670875860423074,-0.5287870432433183,0.4325722183759195,0.100934540970959,-0.4888618446223865,-0.2459132246538167,0.4555563378187998,0.849152465012637,-0.6108915774819351,-0.5957221248194388,-0.6085334244957482,-0.9393489605270007,-0.7125636224080474
golf,1.77436114865574,1.0208508529503495,1.1954264407530095,-0.8026796754776354,1.3557249111164549,0.6272690025884728,1.7966421468475415,0.5593750727173852,1.3308148386487229,0.19998410159877467,-0.29236732437551033,1.314335515277221,0.9871910642996595,0.8404824107748433,1.1023980392025883,1.5812108330288557,1.4518576022559662,0.6241580073373902,0.3138988656431718,0.8046255976525798,0.5609282184245258,1.4116386113939108,0.8096216254725597,0.8422170569904137,0.7781311911469515,-1.3762538016137902,1.3550995930335077,1.1823134929378112,0.40953146658564615,-0.11871823096919758,1.5028045842709725,1.1093811687358992,1.0053975285038503,-0.06041745968962533,0.7837962132982788,0.4399522634803504,0.9403707184248039,0.22030097930277148,1.1773943077818467,0.29136070565920313,0.7285222308150215,0.8034544047168332,1.2763538105976173,0.7452962156094031,1.0651549963955356,1.1371663432063448,0.8358710439288922,1.4028245013104168,0.7901070844612846,0.575805588879418,0.709790977386096,1.0110186762239044,-0.10993809762383135,-1.1231448130976065,-0.5178959990262682,-0.41314188100791205,0.7631828779739128,-1.6080255810524873,0.30491484755995224,0.43502014737202827,1.386814020775416,0.7044329820768169,-0.10839707247936231,0.869574220469405,0.09815877704597363,0.6030949480209089,0.4235130832172002,0.5730777299644416,1.5819258016696505,1.2428383956547586,0.10260479026771487,0.4371347147820889,0.42934813184155357,0.26535083172259777,0.8309697455909415,-0.04897195876399181,0.8504704413886608,0.45876870455284874,0.649382378269514,0.09105614277031063,-0.3912135916759168,0.5864108433856802,-0.7479599736616014,-1.3670937547846083,1.1749564659230622,-0.041480092379973264,1.0087475972861981,0.6771533020901779,0.9797268823851879,0.059094789302377194,0.7070634521895985,-0.15265586477163687,1.2449878441201312,1.5593096872170495,0.03230824695044735,0.3966124689390055,0.45761132808842114,-0.6156333024534508,-0.13073278846434264
athletics,-1.6172436210537733,0.22737909939544204,-1.7335140614889732,-2.011624310732887,-2.034843968668572,-0.834518931067183,-1.9970483680276623,-0.412917764226956,-0.9015496634858899,-1.5734982452569979,-1.639407687402243,-1.1971647225994257,1.2485432861143384,-0.3805027237653707,-1.245255233099466,-1.5703569899232976,-1.5102415045664717,-1.1904754991641662,1.860043756716763,-0.4483015167990697,-0.6467144794662223,-1.100709658244542,1.562629746951703,-1.0507623109825694,-0.9385988745443979,-1.073409598639136,-0.3336656526189043,-0.9171985441932751,-1.3678066852264492,-0.29207963439829887,-0.8801510205774815,-1.5098091865923644,-1.646516323792657,-1.7667527362289999,0.192512838571235,-1.255041342680963,-1.486505537554578,-1.9216704096186863,-2.024165413754787,0.6057694785204362,-0.890777778423838,0.005540219291979972,-1.2630846372087383,0.406680693035207,-0.11026326084004807,-0.7418827091217063,-1.193640112358908,-1.4436437247675884,-1.3573209300394196,-1.452325550309351,-1.186848423630774,-1.742251753477472,-1.4679382238312222,-0.42388483288893486,-1.8222674973671842,-1.45565174252931,0.03768590428140392,-1.3593912182336167,-0.2584220423281771,-0.6686417386928245,-0.8422684341389182,-0.2735487040119585,-1.39351567734012,-1.3910984127071466,-1.9427888242318767,-1.1514623755703886,0.7450313495601568,-1.4460900768986487,0.6123631356509175,-0.2885302950669769,-0.14941324505232634,-0.11390349881582176,-1.6625217181055958,-1.083706018344425,-1.0729621693840081,-1.2413453153945186,-1.4028286011241404,-0.8174714915002421,-1.218595506550205,-1.9028658670743788,-1.2236445375584362,-0.9590132871606968,-0.029688657981630312,-0.9362931134908283,1.2870532921335691,0.17619006692985956,-0.9056742164508788,-0.8053876280672393,-1.536966430557753,-0.0654684077272119,-0.7996131171791807,-1.3476171260580736,-2.213023320750803,-0.44377474556343416,-0.9194718448196989,-0.4809363820548609,-0.4308995336425444,-0.5434168999669956,-1.6377797344664462
