index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga
football,1.030265937031482,1.0490961416219666,0.4800198487204704,1.0089412700280083,1.0633095669805823,0.45368429462476634,0.9120535552661402,1.050061039387617,1.1182467553357909,0.9896389083118075,0.22895087980249837,0.31915386185387895,0.6940309399784352,0.39667489808121936,0.4268177154527735,0.023959334734872998,0.46300901095097086,0.656625181570699,0.7983531460825929,0.6565175163433064,0.4347889197955706,0.042638478100668176,0.2888891391364473,0.40688640292457673,0.44236022229196686,0.30275280449542497,0.7457670929990259,0.31897077009163893,0.7835536929237763,0.2714348498733156,0.11432036660500132,-0.0066037782809086915,0.2215005584105513,-0.48871272756955236,0.7136419880988603,0.511525355748854,0.24090688598993595,0.40839170076539455,0.9184995560396123,0.8685326415809189,1.0168219391202549,0.6610607196572673,0.7619718531605618,0.5909112365595431,0.8664402679953435,0.7062425638000335,0.9770176545406531,1.0607025200287235,1.2157124621677835,1.0542475062009582,0.24538216643143726,1.0248801506446072,-0.06722325916921985,0.6122990148672675,0.9945385227927909,1.128781452510105,0.9400693613577764,1.0735949311936943,0.8003397914515737,0.8588654870235859
basketball,0.3833720623267252,0.5229288822998716,0.5133748738887509,0.17562831490493622,0.28730884261778455,0.32910619374796674,0.3284737428322755,0.4198060477506277,0.40612049012096624,0.35258469794343483,0.02734021649191918,0.14129851740698843,0.37109555403591377,0.09210229471258355,-0.17283623232688716,0.15118191099985442,1.2657822913983192,-0.07308836692856303,0.6139903643421462,0.9776904544880287,0.09501709582103185,-0.21494215425018912,-0.41700038662214417,-0.13620532983050665,0.18059288471101304,0.3119193757939352,0.48192055243112875,-0.05459446090933389,0.3264935666701823,0.07849939792621977,-0.13249563601068082,0.25890192074835705,0.44518444838682314,-0.326700962015953,0.5134664872852623,0.6267508741724144,0.8193187984326449,0.9397949567829722,0.5267631864101916,0.5234560204345637,0.6452177969320149,0.43609196072682543,0.37213608393232056,0.29082764211753576,0.7706564035810666,0.42851816117039354,0.6101536334772559,0.3857608231648324,0.4640584221645738,0.4470373967740789,0.12446981702744965,0.057442619927453496,-0.09361415200399968,-0.2489961540029463,0.21223668373258922,-0.11901202168625405,0.1671014732400887,0.3648487702315017,0.46324010766141555,0.10882545680427483
cricket,0.933514621277063,0.44090254175605353,0.46223977971744645,0.6105725606367531,1.7999412578594736,1.6671160178233733,1.7416744138941171,1.3889863341392124,1.3915600038849876,-0.1896185843955426,0.2060012533695375,2.401612987226843,0.9759713408233877,2.8633228283565395,3.113411791244998,-0.21629173391457554,0.40463677792256864,0.0718491169172464,0.5437115288870791,-0.1796209901370476,-0.4790313684524546,-0.7240749856609752,1.4460785271383934,-1.0697507997828564,-0.6639498931789416,-1.0224617884822207,-0.5912267008843025,-0.33733688634215814,-0.6134946994660493,0.07256142023175051,-0.8286926070202814,-0.31244789583093324,-1.0981739767544736,-0.11162168017719028,-0.9726047553235214,-0.39358305746294375,-0.9456826125428233,-0.7903500422526036,-0.39789723206858646,-0.5115794726474053,-1.1022968827203703,-0.5539754785334807,-0.2282236427534675,-0.11048351068455874,-0.4788884133670249,-1.1041153840446183,-0.24329353960314112,-0.31329985622942974,-0.2886579326597232,-0.16551790763723165,1.4144934156113775,1.5487667025540444,1.5316211616338444,1.4338521386083032,1.606779175554083,1.3911834104023928,1.1859803018526216,1.2447234925866346,0.13550213650286608,0.9440264922259938
hockey,-0.45050099828778367,-0.3962046996627157,-0.2878677941752292,-0.18692146544352936,0.18872072035672627,0.5632727834402129,0.14557842935449264,0.2415073415261547,-0.24079516001237408,-0.4881440424478435,0.21146628077293592,0.8293779723933355,-0.26780057033168153,1.2667482359162836,0.8849383286010449,-0.05105703660443723,-0.060912576702226065,-0.17203729654524325,0.2850290153199482,-0.1281190797578475,0.8129650873417138,-0.1450960158840242,0.44113945238026053,-0.17931828656683266,-0.3791856122047149,-0.7194659138088312,0.5982431468132859,0.18641583846244486,-0.18844871088528328,0.07996287778517179,0.19542336046175296,0.305116490920131,-0.45468207292982105,2.088151348138268,-0.4080563541975149,-0.04947476880178659,-0.4178447346283638,-0.018918165865234485,-0.43343987397583084,-0.31049680082489656,-0.5755870799178321,-0.42192668656864957,-0.122155303676323,-0.2522313879499531,-0.6568954482049328,-0.5279758668921893,-0.4178862901326432,-0.5037028305359829,-0.27668038878076745,-0.14450284326192583,0.40693799610171066,0.12884167790522952,0.7124464919127579,-0.0174291510832756,0.038674444611938745,-0.03872136457192898,0.035878985207496446,0.3012793078815918,-0.04008660536680907,-0.22738058588477317
tennis,-0.040372461450209327,0.060542807010964865,0.2148416869122126,0.34809845882028584,0.3203069586505583,0.6529671155141668,0.29079835149869593,0.18168218539342865,0.11755052836863181,0.48698791417055104,0.15219100267993232,0.16594570325701327,-0.09119647566759066,-0.03426771556655595,-0.37188370578102176,0.016870943274739578,0.055134932684133164,-0.16763164017175763,-0.06372765767145942,-0.03396248374696367,0.11304283723595061,0.10561222351685273,0.16493101020676115,0.5424848647206457,0.4130932355467316,0.4295658208707618,-0.15748742486905823,0.00822287809749175,0.07810121486430331,0.04275109762876421,0.2926611250070363,0.3322549386354578,0.2460866941384832,-0.32894225219204637,0.087771636773006,0.09167528471222244,0.4474404231919986,0.5689844597278708,0.26572093302107896,0.32350737368433413,0.12020766357579256,0.5077315791923442,0.6831477572729809,0.43562394233831014,0.5061788115377135,0.7039036650467143,0.6112722625587943,0.4274552219389992,0.520555976585606,0.6319274775409085,0.21301598083646678,-0.47846434921253467,0.04343399217860282,0.16231759759066597,-0.2175954177276351,-0.3754501490528425,-0.02161941937212457,-0.024984320964993433,-0.18810930945142929,0.016404872658774904
volleyball,0.5397898579576111,0.6394509521707017,0.5575630333576678,0.1277749137787623,0.7535682911659858,0.6391671221626481,0.731966791444268,0.6132471301948794,0.4149157477114689,1.0636751073507082,0.7366508187949545,0.5406460332736992,1.2867240073518225,0.7348139280602184,0.5166208346240674,1.141430064013259,1.6393186267831545,0.8918303594506335,1.4005940880401109,1.8096330042892383,0.9096159702974106,0.5313552538990823,-0.05549264009803327,0.701696317669492,1.109691000774108,0.7034075808322919,1.164718443622294,1.0705978223007075,1.4105125208516922,0.8321529739431499,0.59756178553297,0.3193585631370831,0.5979847543840011,0.10640816315019999,0.9779174119426033,0.7060496341501326,0.9293022826518915,1.4870751677026626,1.1206874498162018,0.8161920917782283,1.0737690086552807,1.0256814943390986,1.0366466679967332,1.0288981242305024,1.2728340251921966,1.1821164665542983,1.2166091045387901,0.8983914779362255,0.9889937033295654,1.0595128206958664,0.24927007844262142,0.6209486150888708,0.09428620324483676,0.581058320633321,0.7863713361019384,0.9113507473115992,1.023951849635178,1.1614616273701015,1.124310510458713,1.047428361861133
baseball,0.040954994727280813,-0.0428409699921281,0.1618170652453938,0.22658965115393848,0.13876936592595865,0.16863920886063125,-0.21070779589878855,0.1178443540593882,-0.21722560399142865,-0.48064879331212323,0.872309128658305,-0.1659221798548716,0.4199304435304535,-0.09133832367146054,-0.11466641218348067,1.1739667942649485,1.3703402204433794,0.8043643111880103,0.055440839227496146,-0.24392814465391113,-0.3273016963624668,-0.5105795521897845,-0.44691751710461786,-0.6150539231222518,-0.11465370733932939,-0.035158576949268196,-0.5642549207148548,-0.48112212065113774,-0.5967691137349783,-0.07231079127404443,-0.3636452017934909,1.332482071305284,1.5377104106392787,0.5575479902415272,1.4461354143464702,1.4224873028573914,1.8892399785750544,2.0127223337962596,1.4206272219924807,1.6018030266251095,1.524295699225526,0.650190596514245,0.9092684462475485,1.1493519602745483,1.508142914364502,0.9292046856010943,1.292414814281614,1.010168972610544,1.1995529815779735,0.8901027027825152,0.3144909703991664,0.7815825763517783,0.18915327323873507,0.5523842186694542,0.954675458486974,0.6654254637484415,0.44464423931778696,0.8748688476396086,1.4381488987798112,0.5296746070334887
rugby,0.6868050369880528,0.3265850958925931,-0.25909702222860265,1.0447614043699405,1.0674695455147747,1.6171303881118038,1.15279930843086,0.9637608102298632,0.21936067544789337,0.25706623781869137,-0.20429001738468994,-0.24686450378473287,-0.16047725111701194,-0.18130224846322707,-0.7047115638115448,0.06094580171183972,-0.5125394181441046,0.18266741900322037,-0.5849962531167641,-0.3634169235201683,-0.08615454545222011,-0.0320981780957524,1.318706933936911,0.767849695795398,0.32289675969034687,-0.06766105618662197,0.03694061975426576,0.2701020867886285,0.33553101697614973,0.4512726447821673,-0.3714160352089471,0.3496076695945789,-0.39730109456500234,0.6873536028274596,-0.1695682176825084,0.23353869926713103,-0.09336925985335093,0.16483065457615304,-0.0687156047456976,0.14005270097663772,-0.26736113462063815,0.2277900615947418,0.4375502983125251,-0.015347697138063285,-0.3308726150606305,0.27921336187167406,0.13601975692472676,0.10527356768494037,0.18069645650209895,0.3007396640274534,1.1765792825959926,1.3041286649069024,2.154036331610562,1.7230689755299813,1.5291832303788901,1.6611994542324349,1.8015157945351432,1.432376003599764,0.5290811372097953,1.9387331514840536
golf,-0.3399866351936556,-0.4530661525300885,-0.24076712665971167,-0.5198015256312003,-0.09698163962496915,0.2771739333443121,0.2636706288602111,-0.24233539766105247,-0.14155314570850425,-0.8696268939834199,0.4983503694157844,0.2789470637573728,-0.25310680648750583,0.07094002509588108,-0.3608740504681968,0.1308606262731125,0.46384850414654166,0.340725077247862,-0.3591110687054038,-0.41581733775404356,-0.7056628533032818,-0.41207231378753817,0.4741460166543576,-0.1562220256962388,-0.1933783313176949,0.24854679398224797,-1.00832331837167,-0.8949352933759449,-0.7832442166631817,-0.35282302489237344,-0.40376291959697136,0.3077090205332227,0.06763966426258707,0.07502810350814265,0.11873678334153857,-0.5502512086122102,0.09903063453223697,-0.06480438228104402,0.015003358636740427,-0.10720785491768525,-0.12801328638257017,-0.14698795824735778,0.30532873867320953,0.26999730965486335,0.11124667398155866,0.606259795333437,0.08980129266257739,-0.04834038859005987,-0.2209446766561074,0.26298928740280403,0.7120136524375495,0.2681417125116866,0.5475859743514742,0.5960685952724665,0.3991606085097882,0.040163399778806945,0.21561131638427652,0.42172561266904934,0.432775158332169,0.10884553953027955
athletics,0.2681066976765496,-0.2511926927850493,-0.5389921632900698,0.48338377799511095,0.40098099863525133,0.4564771085974814,0.3996755008059217,0.6055755070091651,-0.44767992563664116,0.454695290004047,-0.8658508458005902,-1.0611102244072999,-0.6643340898616207,-0.6838059099106518,-0.260401378733008,-0.31946367800736336,-0.36432628653911275,-0.7495727105482131,-0.15519748890048915,0.4163074057763639,-0.033504255065289805,-0.028297390353829745,0.24339999730291315,0.299010719142184,0.33734152870622414,0.457996081976035,0.2819237959923065,-0.1536753986044337,0.4396609175702873,0.29649457617874486,0.05829616950403129,-0.07251324146800858,-0.11483028283030818,-0.11498782898551733,0.29933492938031625,0.40696388546144274,0.9533545453695096,0.9171011189771537,0.8365684335552277,0.5189748856188641,1.3873028984691205,0.5753190106805688,0.6988690757043843,0.2847567746560568,0.8476630768959067,0.4480679550425417,0.6914199287195428,0.41945353414462677,0.8013144051969047,0.8925247550235604,-0.03561060021442178,0.11095502512109853,0.25135270659165876,0.1359616156844747,0.6525679076772879,0.6723284930418968,0.6838765312767092,1.2020118061401568,-0.17999093485953663,0.688772722163395
