index,gender_isomap_x,gender_isomap_y,gender_tsne_x,gender_tsne_y,gender_umap_x,gender_umap_y
water,-0.04060365612601285,-0.2372572201449348,143.44952,-72.82582,-2.9890835,6.116194999999999
coffee,-0.7138930336602868,-0.00832705677396157,-355.7936,327.25644,9.547369,3.2570736
tea,-0.8108564431319728,0.034763089099774484,-257.37082000000004,345.50656000000015,9.389256,2.246327
juice,-0.5979646489821929,0.02117109874084197,-214.9934,213.99005,10.664599,2.8276117000000003
milk,-0.8334410792284804,0.04258020566858183,-196.82172,319.83115,9.962633,2.0826125
soda,-0.03357234949563117,0.052265932465025484,98.891716,-22.993856,-3.6660962,6.742534
energy drink,0.400863912510901,-0.1888069127372937,52.76599,-156.39546,-4.171228,5.0008173
milkshake,-0.7267350645467829,0.029088746311290724,-296.37737999999996,310.0705,9.4340925,2.7686124
smoothie,-0.7934164277850373,0.03524895398991492,-173.1473,265.48883,10.505632,2.1950362
alcohol,0.8735721020918087,-0.20904009189554454,11.173511999999999,-236.2113,-4.7532406,4.0826683
liquor,1.6951249831011508,-0.027781202755953686,-56.61773,-333.0513,-5.3209343,3.8952677
beer,1.2709392264577335,0.15394788683318428,-37.61692,-282.96057,-5.1473330000000015,4.293361
wine,-0.3942142205318564,0.0134690775129853,-250.9653,173.72197,10.280916,3.2022846
cider,-0.018606133144273285,0.13611322946148813,55.006664,-40.2694,-3.5582178,6.2421913
vodka,0.14321062674128232,-0.24216622057549506,96.93504,-99.25249000000001,-3.5536343999999995,5.629459400000001
rum,0.3019139931443885,0.09404689518051587,113.69111000000001,-159.55123999999995,-4.1276193,5.6745230000000015
whiskey,0.9509801714880208,0.2696147785715373,14.766364999999999,-292.9857,-5.569726999999999,4.093597
champagne,-0.6733019589027582,0.031068811048041226,-248.41887999999997,281.05062999999996,9.958984,2.6368854
