country,religion,direct_correlation,indirect_correlation,same_correlation
Uganda,Buddhist,0.07580110900299555,0.11280380685770865,True
Uganda,Christian,1.0452712837655884,0.09553702009705743,True
Uganda,Hindu,-0.7095867748054936,0.10100457796567038,False
Uganda,Jewish,-0.00026861951696189706,0.1184932081938654,False
Uganda,Muslim,0.25523277248129644,0.09455206034933393,True
Sudan,Buddhist,-1.7252864537937602,-0.09642144531823056,True
Sudan,Christian,0.20969635642646828,-0.1780010740660585,False
Sudan,Hindu,-2.0808910888203096,-0.07753113437709674,True
Sudan,Jewish,-0.3176187623106628,0.16385338920631728,False
Sudan,Muslim,1.2829296663266512,0.2900328274959934,True
Algeria,Buddhist,-2.9945264254086377,-0.03887998052682014,True
Algeria,Christian,-0.3776699047461446,-0.1778202421944732,True
Algeria,Hindu,-3.2890849450073807,-0.17682380226485336,True
Algeria,Jewish,0.2952133680904873,0.10897496898429236,True
Algeria,Muslim,1.1493709427055478,0.1455089624766595,True
China,Buddhist,1.7695774793202714,0.30397118710425186,True
China,Christian,0.326291468521734,-0.03913223363020021,False
China,Hindu,-1.6970482576902988,0.16189061739729346,False
China,Jewish,-1.03770379484066,-0.06151552465295133,True
China,Muslim,-0.4969152938573652,0.10552477388925753,False
India,Buddhist,0.03582837923564499,0.21376174700854236,True
India,Christian,0.1282908633992904,-0.23045834261141496,False
India,Hindu,1.9498201935864392,0.29706394340501624,True
India,Jewish,-0.9088093154823912,0.039510230234385366,False
India,Muslim,0.20611490378148964,0.22436937982942146,True
Indonesia,Buddhist,0.7947245489177671,0.27791069487893577,True
Indonesia,Christian,0.6193779750442753,-0.03800061822594323,False
Indonesia,Hindu,0.4663769738489459,0.20574311390567487,True
Indonesia,Jewish,-0.5189727524184772,0.15396591937941387,False
Indonesia,Muslim,0.3735252414868325,0.2424420435439783,True
Pakistan,Buddhist,-1.03652067070033,0.26329797368023544,False
Pakistan,Christian,-0.42804219040106,-0.17818114432542898,True
Pakistan,Hindu,0.2575484210665169,0.3375691654765927,True
Pakistan,Jewish,-1.0956814774892216,0.06665240152344676,False
Pakistan,Muslim,1.355450618653379,0.3585477027526597,True
Bangladesh,Buddhist,-0.1141877565453077,0.22142295666939746,False
Bangladesh,Christian,-0.5783641408141789,-0.17625032259832693,True
Bangladesh,Hindu,0.9618809993058186,0.27271792913638543,True
Bangladesh,Jewish,-1.9416742458011216,0.09153613696739704,False
Bangladesh,Muslim,1.314863978393533,0.2910750121636706,True
Japan,Buddhist,1.798382986919602,0.3663362618013042,True
Japan,Christian,0.4981854974399966,-0.0016391983287377182,False
Japan,Hindu,-1.2729537810973883,0.2742482072926857,False
Japan,Jewish,-0.6412532996897917,-0.03796022278695543,True
Japan,Muslim,-1.5454615312920224,0.20803356302020845,False
Philippines,Buddhist,0.4550124311738534,0.2986789479561207,True
Philippines,Christian,0.9870949332357908,0.03572423758391037,True
Philippines,Hindu,-0.14277046937793875,0.23206854663645496,False
Philippines,Jewish,-0.7486762409557445,0.08364229432334766,False
Philippines,Muslim,0.1110835339673381,0.28136950102929303,True
Vietnam,Buddhist,1.6522874455628045,0.3400680479400308,True
Vietnam,Christian,0.15271707146941704,0.10777874844474836,True
Vietnam,Hindu,-1.5534578788213302,0.17689938379232226,False
Vietnam,Jewish,-0.9175322697907012,0.029576682382708924,False
Vietnam,Muslim,-0.6329367393864032,0.11761855647598367,False
Iran,Buddhist,-0.6768806866409738,0.06413933390426894,False
Iran,Christian,-0.4204180957176063,-0.29823136239484443,True
Iran,Hindu,-1.0984324602251117,0.039358020671564485,False
Iran,Jewish,0.344715292514326,0.11513817863204474,True
Iran,Muslim,1.1667569694937048,0.3148312489220425,True
Turkey,Buddhist,-1.56152564659226,0.01451066306680434,False
Turkey,Christian,0.3457139973715812,-0.24956509542058766,False
Turkey,Hindu,-1.8218215772520543,-0.022987268332166518,True
Turkey,Jewish,-0.006343519591679535,0.10156208392562603,False
Turkey,Muslim,1.0324712621913492,0.23178109090224594,True
Russia,Buddhist,-0.2261054361057595,-0.04803884648719334,True
Russia,Christian,0.3120272920602889,-0.28441195700562444,False
Russia,Hindu,-1.884933972350812,-0.1448730471267676,True
Russia,Jewish,1.1238018165607753,0.06033645718313008,True
Russia,Muslim,-0.5411699859637858,0.040144085690404965,False
Germany,Buddhist,-0.7366066058066311,0.016337254457021864,False
Germany,Christian,0.9116978644640671,-0.10480293252981496,False
Germany,Hindu,-1.8822309295321733,-0.11512584305337165,True
Germany,Jewish,1.2383437145875589,0.12294629200971925,True
Germany,Muslim,-1.1491104445430405,-0.012489086026223816,True
United Kingdom,Buddhist,-0.046685467549897434,0.18141034886163468,False
United Kingdom,Christian,1.004859749672693,0.13878765892541572,True
United Kingdom,Hindu,-0.3183800148696125,0.12813892617253705,False
United Kingdom,Jewish,0.9138309250772668,0.07681900106911822,True
United Kingdom,Muslim,-0.13168904771363554,-0.024848537948387414,True
France,Buddhist,-0.8551144236739552,-0.006862124424392989,True
France,Christian,0.2127899304481058,-0.11160390338312537,False
France,Hindu,-2.5199577620547577,-0.20035567022910533,True
France,Jewish,0.6900377715399005,0.05434405683142872,True
France,Muslim,-0.7510635888189794,-0.020744543228627427,True
Italy,Buddhist,-0.04017088362764543,0.05996453383166062,False
Italy,Christian,0.23110904156850906,-0.19132317898991197,False
Italy,Hindu,-1.6404255977738096,-0.04986062527168845,True
Italy,Jewish,0.4912240111131446,0.028991862972953874,True
Italy,Muslim,-0.9637000609697934,0.12181012543671912,False
Spain,Buddhist,-1.5109717179744226,0.032958959944684285,False
Spain,Christian,0.26735691472264284,-0.11197019853367957,False
Spain,Hindu,-2.508850287548668,-0.0868013968588411,True
Spain,Jewish,0.41384315345807815,0.06764768824991395,True
Spain,Muslim,-0.7809756642375469,0.14588018605123654,False
Ukraine,Buddhist,-1.1558289434455071,-0.08995868985623848,True
Ukraine,Christian,0.4801553939156394,-0.2869261308417741,False
Ukraine,Hindu,-1.8900118840378568,-0.14278655428087686,True
Ukraine,Jewish,1.622367358932032,0.049078192153622115,True
Ukraine,Muslim,-1.1479428442631363,0.06427534016883314,False
Poland,Buddhist,-0.9668088500483693,-0.029973035335115077,True
Poland,Christian,0.4040001854754518,-0.19356835168403724,False
Poland,Hindu,-2.3332063881177936,-0.14085191953802267,True
Poland,Jewish,1.5751285222162172,0.09388549883309187,True
Poland,Muslim,-1.237418320633374,-0.02040138536054533,True
Romania,Buddhist,-0.770819922590836,-0.07813749043055668,True
Romania,Christian,0.4493224689306358,-0.28300622171278705,False
Romania,Hindu,-2.410443465347708,-0.17493256572511615,True
Romania,Jewish,1.0201626619013504,-0.01897566392172293,False
Romania,Muslim,-1.0571321075061082,0.010668432419522644,False
Netherlands,Buddhist,-0.6449216590880767,0.12317630813450794,False
Netherlands,Christian,0.6528433892685811,0.024754887450457053,True
Netherlands,Hindu,-1.5478106626642452,-0.01773038544340318,True
Netherlands,Jewish,1.4183368514456938,0.2419238600007592,True
Netherlands,Muslim,-0.7827553168066262,-0.015489584896776296,True
Austria,Buddhist,-0.938300599968392,0.04838446447567248,False
Austria,Christian,0.3481815392510795,-0.10810163539721472,False
Austria,Hindu,-2.2330260139401554,-0.09817272894884653,True
Austria,Jewish,1.2089005952511604,0.12614913558642135,True
Austria,Muslim,-1.6964425599792927,0.02496111150726901,False
United States,Buddhist,-0.0027891961840266284,0.19056711664518386,False
United States,Christian,0.978973188808374,0.3104475961830412,True
United States,Hindu,-0.033631812651406696,0.3029011927416179,False
United States,Jewish,1.0101936627672372,0.07854485481428604,True
United States,Muslim,-0.20686717980965888,0.1372601264095381,False
Mexico,Buddhist,-0.8359191930237257,0.08579552945574018,False
Mexico,Christian,0.5290568757542733,-0.01640714427074024,False
Mexico,Hindu,-1.6423809215143164,0.06269480408441087,False
Mexico,Jewish,0.296509144291464,0.04184805080567267,True
Mexico,Muslim,-1.017081222730991,0.1954764922763128,False
Canada,Buddhist,-0.040093665750775935,0.2965990264238494,False
Canada,Christian,0.8993183978184683,0.3186593922841203,True
Canada,Hindu,-0.477575754129989,0.27222720623011754,False
Canada,Jewish,0.8009530951024405,0.07303346216437588,True
Canada,Muslim,-0.6942410364490893,0.03717602941394019,False
Guatemala,Buddhist,-0.7297521345517292,0.10676264040686513,False
Guatemala,Christian,0.4511755555830701,0.007803376071952602,True
Guatemala,Hindu,-1.8329198132948372,0.047756950945532686,False
Guatemala,Jewish,0.2084780656907152,0.11535620863912872,True
Guatemala,Muslim,-1.205225304734961,0.16303042677403254,False
Haiti,Buddhist,-1.9140838424173872,0.05749181866715888,False
Haiti,Christian,1.100371077891501,0.10772348651838448,True
Haiti,Hindu,-2.296103386801922,-0.025215182642410138,True
Haiti,Jewish,-0.05185807115143905,0.1698147852439943,False
Haiti,Muslim,-0.4985214106748167,0.10827370106194288,False
Cuba,Buddhist,-1.326878889031878,0.1117572236723728,False
Cuba,Christian,0.4260181160725183,0.07691339258279876,True
Cuba,Hindu,-2.230763389371192,0.03186519512269552,False
Cuba,Jewish,0.3759306308475711,0.13920072634325595,True
Cuba,Muslim,-0.6874923958595647,0.12696269010142616,False
Dominican Republic,Buddhist,-1.0987692605593116,0.08804493351028801,False
Dominican Republic,Christian,1.0253726378743326,0.024783561996788418,True
Dominican Republic,Hindu,-2.233869854678064,0.003409171405826842,False
Dominican Republic,Jewish,0.12337084638512595,0.12427143744531745,True
Dominican Republic,Muslim,-0.7959178057092946,0.1874573352192893,False
Honduras,Buddhist,-1.0915941378546845,0.09806552879127596,False
Honduras,Christian,0.7692146690726492,0.1134594422939249,True
Honduras,Hindu,-1.4275307958377226,0.07248342283467114,False
Honduras,Jewish,0.22290760989581893,0.13730693218263038,True
Honduras,Muslim,-0.6184056635433435,0.15876727677728888,False
Nicaragua,Buddhist,-0.6552329185338531,0.09134583800059214,False
Nicaragua,Christian,0.54642298859227,0.07581808415534293,True
Nicaragua,Hindu,-1.693528108896034,0.05526845637163865,False
Nicaragua,Jewish,0.049331539892753615,0.08671177317122225,True
Nicaragua,Muslim,-0.48560594262521295,0.18469383413986287,False
El Salvador,Buddhist,-1.225133580167609,0.07330009032824866,False
El Salvador,Christian,0.5746685697276128,0.04668161711980731,True
El Salvador,Hindu,-2.024774226952327,0.02975788510019287,False
El Salvador,Jewish,0.4864553930656672,0.14591698070489947,True
El Salvador,Muslim,-0.8722668727195982,0.14763075157311678,False
Brazil,Buddhist,-1.0734760385512652,0.07903856473619195,False
Brazil,Christian,0.6193230033192797,0.029420366358875474,True
Brazil,Hindu,-0.6971827142390223,0.045061722965118636,False
Brazil,Jewish,0.3792221713366478,0.0917501871878775,True
Brazil,Muslim,-1.3131666625074123,0.16231014226874646,False
Columbia,Buddhist,-0.22876920455062125,0.08864660015789975,False
Columbia,Christian,0.6687592724724636,0.2597305234285341,True
Columbia,Hindu,-0.6081404523426871,0.2074129699658591,False
Columbia,Jewish,1.186204798157337,0.004912911938165236,True
Columbia,Muslim,-0.8647985677786537,-0.0453730594683701,True
Argentina,Buddhist,-1.054833273975542,0.07848253363955532,False
Argentina,Christian,0.16654160457580838,-0.018681400168994614,False
Argentina,Hindu,-2.17801764068159,-0.0063401622631245325,True
Argentina,Jewish,0.3688625801138079,0.07905628209091989,True
Argentina,Muslim,-1.0823792920721336,0.1500902476273578,False
Peru,Buddhist,0.02970265132103245,0.049150627392551736,True
Peru,Christian,0.6084112943353106,-0.0510762869286537,False
Peru,Hindu,-0.751223612815842,0.010276115875401792,False
Peru,Jewish,-0.3901521709137281,-0.0388989407815988,True
Peru,Muslim,-0.8290775403084546,0.15934077765685753,False
Venezuela,Buddhist,-1.0667426297543616,0.058039303331282766,False
Venezuela,Christian,0.4198616754735798,0.005528285309678311,True
Venezuela,Hindu,-1.8669295238271255,0.02139391223729367,False
Venezuela,Jewish,0.029447301399956438,0.0790117195515284,True
Venezuela,Muslim,-0.8567555941935677,0.18210558999404086,False
Chile,Buddhist,-0.28778408373458403,0.09181476094884818,False
Chile,Christian,0.5263456694645711,0.0226548929572081,True
Chile,Hindu,-1.7288532222162123,-0.005155647671408181,True
Chile,Jewish,-0.13378071096895364,0.051257838450864436,False
Chile,Muslim,-1.795847498356968,0.13064374345715948,False
Ecuador,Buddhist,-0.4607962362176734,0.06030779563042112,False
Ecuador,Christian,0.5867227015114955,-0.028419382499800087,False
Ecuador,Hindu,-1.3939572107897782,-0.00269786478294115,True
Ecuador,Jewish,-0.16744756760455787,0.047021877621328347,False
Ecuador,Muslim,-0.6395297997952579,0.1827244780959784,False
Bolivia,Buddhist,-0.41903806455647225,0.02744569675291616,False
Bolivia,Christian,0.5364621741627043,-0.014240472480622591,False
Bolivia,Hindu,-1.2170780591047847,-0.020362095069021757,True
Bolivia,Jewish,-0.2244311877892101,-0.003017181936402526,True
Bolivia,Muslim,-0.88298081586926,0.13983667763640106,False
Paraguay,Buddhist,-1.6023378265265436,0.010024679605608764,False
Paraguay,Christian,0.2917048924518728,-0.00724596762692255,False
Paraguay,Hindu,-1.8713872566071248,-0.05341784670686658,True
Paraguay,Jewish,-0.2333453519654796,0.07557312480871882,False
Paraguay,Muslim,-1.2078272937917451,0.12166843731545622,False
Uruguay,Buddhist,-1.982664182574252,0.054836725572892535,False
Uruguay,Christian,-0.1106439015063512,0.0023610438319207664,False
Uruguay,Hindu,-1.962938340237978,-0.019013169784263043,True
Uruguay,Jewish,0.2179074799593883,0.11184520696662943,True
Uruguay,Muslim,-1.2772152832178167,0.11839857798116216,False
Australia,Buddhist,0.11890244108209265,0.27109205706313505,True
Australia,Christian,1.0034171020098837,0.15544032580644998,True
Australia,Hindu,-0.01960405956232623,0.2753647746630862,False
Australia,Jewish,0.5195469220131821,0.05163397348195664,True
Australia,Muslim,-0.5141008210979557,0.07922597745802716,False
Papua New Guinea,Buddhist,0.7109759838589288,0.3598007873510941,True
Papua New Guinea,Christian,1.1284768926427255,0.2180755610083772,True
Papua New Guinea,Hindu,-0.4555229946218464,0.301454369023982,False
Papua New Guinea,Jewish,-0.3901777793056631,0.1015773309378464,False
Papua New Guinea,Muslim,-0.35163540642756835,0.10807060575921047,False
New Zealand,Buddhist,0.07658466362768263,0.2590452015919825,True
New Zealand,Christian,1.2456841632522804,0.1839937146523906,True
New Zealand,Hindu,-0.4475747712025671,0.2490315137365015,False
New Zealand,Jewish,0.5053063940571461,0.07003175066134787,True
New Zealand,Muslim,-1.3084575990154357,0.02066310960855931,False
Fiji,Buddhist,0.3789487045108991,0.2053873923430278,True
Fiji,Christian,0.877265901713783,0.20396276654397996,True
Fiji,Hindu,-0.1063745368234019,0.1516987234694152,False
Fiji,Jewish,-0.5588320204089965,-0.02419801635426544,True
Fiji,Muslim,-0.6918940726545483,-0.0076761329442620405,True
Solomon Islands,Buddhist,0.7777237182898117,0.2529399755650421,True
Solomon Islands,Christian,1.5274396885512116,0.2370159204375683,True
Solomon Islands,Hindu,-0.4509923378562366,0.1943496130468968,False
Solomon Islands,Jewish,-0.1880616722583512,0.12028043339883535,False
Solomon Islands,Muslim,-0.5791328599540471,0.01243285126741624,False
Vanuatu,Buddhist,0.14275212732210066,0.18101497858962184,True
Vanuatu,Christian,1.1225688617997782,0.115053340812463,True
Vanuatu,Hindu,-0.7394737703718443,0.058682255742674674,False
Vanuatu,Jewish,-0.9360233192412278,0.035511961188570355,False
Vanuatu,Muslim,-0.4754172628758256,0.04265469416087976,False
Samoa,Buddhist,0.4136206943828949,0.22077992364258006,True
Samoa,Christian,1.2866662316807806,0.20873636748102434,True
Samoa,Hindu,-0.17508830936755074,0.1949397122132162,False
Samoa,Jewish,-0.2808066600044462,0.07281952010368778,False
Samoa,Muslim,-0.6966484102063422,-0.01154859817680328,True
Kiribati,Buddhist,0.4900524678383849,0.20377713928840932,True
Kiribati,Christian,1.1455469070659443,0.055720209217400465,True
Kiribati,Hindu,-0.6599094466701743,0.11074400167205188,False
Kiribati,Jewish,-0.1170183665595856,0.050251913679614506,False
Kiribati,Muslim,-0.4126933655042783,0.13060117603468208,False
Micronesia,Buddhist,1.09787740647789,0.2794655751908388,True
Micronesia,Christian,1.0296417213329905,0.05438805788716399,True
Micronesia,Hindu,-0.3031586590464806,0.24000496257287876,False
Micronesia,Jewish,-0.08720220354077475,-0.025201734000757158,True
Micronesia,Muslim,-1.1104949853398214,0.15910184383209575,False
Tonga,Buddhist,0.6931026207283492,0.1248191098886999,True
Tonga,Christian,1.3907792582579015,0.12226301919566306,True
Tonga,Hindu,-1.1896051550165505,0.04959466798473622,False
Tonga,Jewish,-0.5464395605176072,0.03108485667533862,False
Tonga,Muslim,-0.94566520432281,-0.07078728120060714,True
