,sport,beverage,direct_correlation,indirect_correlation,same_correlation
241,swimming,liquor,-0.5107334930847793,0.13152123697569212,False
242,swimming,beer,0.11494436977549342,0.23064264211570976,True
243,swimming,wine,0.3838784049362327,-0.27672334463387965,False
244,swimming,vodka,0.0878171436589006,0.10251008776257307,True
245,swimming,whiskey,-0.4349174530772773,0.20241438197787406,False
246,swimming,champagne,0.7557613884100856,-0.257996768355696,False
247,snooker,water,-0.2548664715864151,-0.34250541766170284,True
248,snooker,coffee,-0.046420506807662666,-0.01329605975604863,True
249,snooker,tea,0.9002951330471564,0.0068698250265764845,True
250,snooker,juice,-0.4020743851106642,-0.2800248159686144,True
251,snooker,milk,0.01172089073886825,-0.031342107721247105,False
252,snooker,soda,-0.0441960701167963,-0.11675373134015672,True
253,snooker,alcohol,-0.5022067159078586,-0.05429969236490153,True
254,snooker,liquor,-0.680917465974945,0.18545470108923215,False
255,snooker,beer,0.6178565146886127,0.3900874707978784,True
256,snooker,wine,0.3194252511307301,-0.24587946316604226,False
257,snooker,vodka,0.15523083443331598,0.07714668817174371,True
258,snooker,whiskey,0.4841027211590933,0.2287653052248725,True
259,snooker,champagne,0.9235614863063916,-0.1263989436492486,False
260,shooting,water,0.5779140435403581,-0.30790042956160435,False
261,shooting,coffee,-0.03182810064913291,-0.4823484783749515,True
262,shooting,tea,0.1462438070144629,-0.5819248154244733,False
263,shooting,juice,0.3289053606745141,-0.4198485570346424,False
264,shooting,milk,-0.11819703693558495,-0.5344692642581153,True
265,shooting,soda,0.2610954550774547,0.17649525382765996,True
266,shooting,alcohol,-0.18757683788756765,0.2216914733543802,False
267,shooting,liquor,0.1665168273973459,0.3883088475433937,True
268,shooting,beer,0.4459850430355723,0.5891060636063852,True
269,shooting,wine,0.2604031518548771,-0.5770437652663339,False
270,shooting,vodka,0.040785982937318284,-0.037752905276128734,False
271,shooting,whiskey,0.7820332743473689,0.5105866704946845,True
272,shooting,champagne,0.3968812313077241,-0.5420620902805322,False
273,gymnastics,water,0.5821020226019182,0.297965138615894,True
274,gymnastics,coffee,0.4321616512950252,0.2333328806821939,True
275,gymnastics,tea,0.3156383110170918,0.2382126785073274,True
276,gymnastics,juice,0.3069526252597148,0.4685875765107349,True
277,gymnastics,milk,0.4232476790657259,0.24784230180134045,True
278,gymnastics,soda,1.1253336837540413,0.3885299390755656,True
279,gymnastics,alcohol,0.15060435682656595,-0.014896903986994132,False
280,gymnastics,liquor,-0.3691928523783811,-0.35208322429150796,True
281,gymnastics,beer,0.3460846845678856,-0.4389545370272212,False
282,gymnastics,wine,0.2322795152464141,0.31345652003125724,True
283,gymnastics,vodka,0.8831165028344927,0.2362739063755021,True
284,gymnastics,whiskey,-0.4128665614640607,-0.44451579861953866,True
285,gymnastics,champagne,0.8431865823446195,0.3254742072257471,True
286,handball,water,0.20644779170260352,-0.00135741633961513,False
287,handball,coffee,0.25023980926894057,-0.12667808336856226,False
288,handball,tea,0.09508638851136993,-0.13429847965377498,False
289,handball,juice,-0.13266523597229946,-0.06431003051438705,True
290,handball,milk,0.025059533387747964,-0.10798415993727484,False
291,handball,soda,0.5265583209379899,0.025178693674089,True
292,handball,alcohol,0.049896210726427866,0.15507270828666267,True
293,handball,liquor,-0.5141985611716672,-0.014864519858601488,True
294,handball,beer,0.4875902617077189,0.047729159987430415,True
295,handball,wine,0.35215166850576507,0.042371544307231016,True
296,handball,vodka,0.7439252655763144,0.21934645774309328,True
297,handball,whiskey,-0.5874261112938357,-0.0538957070848782,True
298,handball,champagne,0.26052904976078123,0.02953669807857054,True
299,wrestling,water,-0.0007303123159769385,-0.35217810918261155,True
300,wrestling,coffee,0.1851674358323123,-0.468964533922851,False
301,wrestling,tea,-0.1902429581740768,-0.5596980559681171,True
302,wrestling,juice,0.08943559251946558,-0.4045665423646783,False
303,wrestling,milk,-0.21984796634103174,-0.49176228853966,True
304,wrestling,soda,0.94101298271047,0.1488748800383899,True
305,wrestling,alcohol,-0.1858592550448915,0.2719985028744657,False
306,wrestling,liquor,0.17641869893273235,0.4826389097127244,True
307,wrestling,beer,0.6552513040396455,0.6168329150060059,True
308,wrestling,wine,-0.2207741183570319,-0.6083724686411294,True
309,wrestling,vodka,0.3980696080713946,-0.016219701672447632,False
310,wrestling,whiskey,0.500300571194755,0.5425157348468895,True
311,wrestling,champagne,-0.14392042458959772,-0.5360285119725741,True
312,skiing,water,0.8878053287394997,-0.1946055717594499,False
313,skiing,coffee,0.3430231144037282,-0.16539973756500406,False
314,skiing,tea,0.3638792184948729,-0.24979228010892998,False
315,skiing,juice,-0.4347968765989703,-0.1851793599835028,True
316,skiing,milk,0.06014590100219045,-0.25853748579653,False
317,skiing,soda,1.0562534015175224,0.2480642271378137,True
318,skiing,alcohol,-0.5325616577414282,0.10266634198168992,False
319,skiing,liquor,-0.9089821611944758,0.06768734531574498,False
320,skiing,beer,0.4796020877328186,0.22111291727274568,True
321,skiing,wine,0.6277334543433133,-0.2114275254210892,False
322,skiing,vodka,0.5078400840506437,0.10234196868369907,True
323,skiing,whiskey,-0.0995288234138876,0.15898108622998167,False
324,skiing,champagne,1.7298651278456167,-0.13927619130657126,False
325,horse racing,water,-0.6310704617918579,-0.4520396225722427,True
326,horse racing,coffee,-0.3274461640041393,-0.2977657222437405,True
327,horse racing,tea,0.4316878694061946,-0.2945185426408911,False
328,horse racing,juice,-1.189755317677052,-0.4839451229835631,True
329,horse racing,milk,-0.3358924996980865,-0.32018764491334506,True
330,horse racing,soda,-0.5667399909908596,-0.14496471504979952,True
331,horse racing,alcohol,-0.14984676356131685,0.059240529404803774,False
332,horse racing,liquor,0.4102667724288289,0.4259326047793976,True
333,horse racing,beer,0.3013351263388039,0.4965653470663829,True
334,horse racing,wine,0.3548498425207878,-0.4590628211334328,False
335,horse racing,vodka,-0.1816947747293055,-0.1361256326687051,True
336,horse racing,whiskey,1.4436191740266973,0.5393448338081317,True
337,horse racing,champagne,1.4977209592868257,-0.29743015163213393,False
338,horling,water,0.32875531189501456,-0.16132395542130734,False
339,horling,coffee,-0.35163435795696985,0.11734671515296885,False
340,horling,tea,0.4374436390907892,0.2964160245068209,True
341,horling,juice,-0.2869337650702667,-0.17353067536490818,True
342,horling,milk,0.7906157781317894,0.27754148227020303,True
343,horling,soda,-0.2149184881023234,-0.2896463645947511,True
344,horling,alcohol,-0.5116113994851728,-0.1881325950013098,True
345,horling,liquor,-0.08051778633116274,0.0934783072177117,False
346,horling,beer,0.3528817703531387,0.08671454558665738,True
347,horling,wine,0.8925231271249804,0.00786354787629139,True
348,horling,vodka,0.1491438416752658,-0.07589784910830466,False
349,horling,whiskey,0.08629271824811728,0.04362597206461948,True
350,horling,champagne,0.7993423728222636,0.11847049762170045,True
351,pickleball,water,0.06847465120395613,-0.13738127238099165,False
352,pickleball,coffee,0.0591025676167966,0.1934276117624691,True
353,pickleball,tea,-0.03256683746908667,0.1659255948555258,False
354,pickleball,juice,0.7518017966702552,0.007375217613422984,True
355,pickleball,milk,0.2518594655358977,0.19857951894562192,True
356,pickleball,soda,1.021834988398603,0.1701724769179171,True
357,pickleball,alcohol,-0.75813079147137,-0.09194907085615513,True
358,pickleball,liquor,0.0389318742990766,0.19170426140301386,True
359,pickleball,beer,0.1716267054834164,0.2119016333905744,True
360,pickleball,wine,-0.07822361418807827,-0.15312677832300609,True
361,pickleball,vodka,0.21443794165779187,0.050330562829748966,True
362,pickleball,whiskey,0.8370747473412341,0.1410932369020194,True
363,pickleball,champagne,0.011976541545639624,-0.06407179596946706,False
364,water polo,water,2.412494299224049,-0.27756725825232736,False
365,water polo,coffee,0.418554806670527,-0.4792664965960895,False
366,water polo,tea,0.4696335331676096,-0.6327240703969208,False
367,water polo,juice,0.2698042842021249,-0.34940173369949884,False
368,water polo,milk,0.4498939850591561,-0.6067882177947879,False
369,water polo,soda,1.3873602421610738,0.21841321715488396,True
370,water polo,alcohol,-0.6696148619722706,0.29892542714953,False
371,water polo,liquor,-0.8633507336153329,0.3360923458114698,False
372,water polo,beer,0.11019572006925006,0.4872731181959883,True
373,water polo,wine,0.4938829803499663,-0.4590606539571758,False
374,water polo,vodka,0.16562333013743658,0.08743269146958725,True
375,water polo,whiskey,-0.7386190366987565,0.4294040023302512,False
376,water polo,champagne,1.051010073760985,-0.4138772198062134,False
377,bowling,water,0.1404939022676384,-0.31314361608049673,False
378,bowling,coffee,0.3557929427192736,-0.09099999480109336,False
379,bowling,tea,0.19241944293735985,-0.2406146459488279,False
380,bowling,juice,0.26431038032257714,-0.1781652036883902,False
381,bowling,milk,-0.5556646897185263,-0.21016773116718787,True
382,bowling,soda,1.104200107423614,0.2504074999449256,True
383,bowling,alcohol,-0.2923523407488581,0.05906382632185773,False
384,bowling,liquor,0.07828787361938379,0.2792849156896147,True
385,bowling,beer,0.7371705738756591,0.4560165563391527,True
386,bowling,wine,-0.32388884307536586,-0.41313939300936187,True
387,bowling,vodka,0.06050115449051316,0.06582012518336516,True
388,bowling,whiskey,0.7412008256185132,0.3213129570268023,True
389,bowling,champagne,-0.16350829763003194,-0.3340207714263885,True
