index,beverage_isomap_x,beverage_isomap_y,beverage_tsne_x,beverage_tsne_y,beverage_umap_x,beverage_umap_y
accountant,-0.12963450607878632,-0.21468645113412774,-93.38336,81.68618,1.7133306,10.09376
air traffic controller,-1.2216730755063314,0.33923713696096,-35.458454,-169.16478,-5.129911,4.522491
architect,-0.4637720642574255,-0.156725816938856,-35.713257,-28.403913,-1.7562343,9.506499
artist,0.6739225931180087,0.6805210920310826,-9.873874,194.39893,10.367919,6.632996
attorney,-0.9195229667229189,0.09997634727900408,-17.242985,-151.53912,-5.4281054,4.5742073
baker,1.5819487210495735,-0.24447529794938186,99.29143,90.0468,11.603375,8.630107
banker,-0.7247331959840089,-0.383540740492894,-55.097027,6.4935207,-2.5482533,9.006772
bartender,-0.7150341288612398,1.186741883093649,-56.4059,-103.568886,-4.6345625,3.20965
barber,-0.7747113976866176,-0.4034602598084326,-69.632324,5.351748,-2.8370495,8.670186
barman,-1.6335452720043704,-0.17329572765742116,-95.254135,-200.31418,-4.6809053,5.490896
barmaid,2.3113091175791225,-0.06790373478634983,178.0412,62.46264,13.3756,6.9206142
bookkeeper,1.3691717669313905,-0.28961554363294184,86.83537,92.80778,11.318538,8.7217
broadcaster,-0.05132759332905978,-0.33381454584347164,-82.74855,83.9911,1.8491427,9.905809
builder,-1.113344810945606,-0.43339757282121927,-178.15474,-166.08965,-3.7527554,7.530674
businessperson,-0.12560408436985893,-0.2508723364997659,-101.12988,87.92045,1.8807793,9.924169
businessman,-1.6613102759338825,-0.1204349738968169,-167.87138,-112.76298,-3.7838914,5.9868894
businesswoman,2.414819684271034,-0.028025684196516694,187.49652,66.482956,13.384749,6.8794346
butcher,-1.3957866255731841,-0.612209970336621,-171.93327,-144.51683,-3.936634,7.102396
captain,-2.063394359467986,0.07678198858245386,-92.39219,-165.15723,-3.9685838,5.0204024
carpenter,-1.2016121629364747,-0.4244689469998547,-169.56483,-162.27853,-3.690708,7.429524
cashier,1.1366194439890245,-0.0958595162317245,86.76373,110.06241,11.094474,8.423779
chef,0.3887686556775839,0.6577656258603896,-18.89404,190.52951,10.079163,6.834395
coach,-1.5571724012297394,0.9247347628911082,-35.832787,-200.33948,-4.133807,4.5982265
cook,1.9017328333861216,-0.25748649923662253,153.25322,76.9035,13.538587,7.488202
computer programmer,-0.41763826753460825,0.8798632760111614,-69.41257,-94.58233,-4.8729453,2.853455
dancer,1.625172932905084,0.7119599373802493,135.54753,152.74403,11.701932,7.188931
dental hygienist,0.053470340125657316,-0.13972096430843364,-86.13968,94.58138,2.0755496,9.806129
denstist,0.25085592059389406,-0.3933995190434484,-66.089905,132.76944,2.707023,9.928657
designer,1.03542444589822,0.7318054169715683,-0.7232766,208.7534,10.58339,6.5810723
developper,-0.2530861526042169,1.080655582389574,-67.271095,-72.74181,-5.434083,2.430279
dietician,1.1112776071156754,-0.10888634682510007,84.11716,122.05161,10.902107,8.372763
doctor,-0.3107720225545597,-0.4798231591735998,-81.45105,60.390224,-2.0223112,8.785214
economist,-0.41048586432046386,-0.04172621918400668,-30.333223,-21.12714,-1.9063236,9.534491
editor,0.467313022603723,0.08102171274567042,-29.65531,150.57773,10.11538,7.527812
electrician,-0.6067146692406067,-0.01618374482823764,-9.796883,6.175358,-2.328011,9.793642
engineer,-1.3063456816121186,-0.021379867303364927,-155.29625,-126.95232,-3.8826306,6.0337176
farmer,-1.0821412998285747,-0.6266921497920281,-154.49535,-69.16893,-3.2607079,7.866446
filmmaker,-0.9094968200856606,0.9074310863813295,-43.910732,-109.29408,-4.58554,3.278717
financier,-1.5449571673565403,-0.1996887572170182,-156.51228,-115.59688,-3.6333284,6.093472
fireman,-2.010104738536869,0.17752717884079655,-79.62251,-179.91713,-4.4562216,5.033074
fisherman,-1.5681084617467764,-0.34043805141629974,-142.84834,-138.32858,-3.8126512,6.5600066
flight attendant,1.2954466801585274,0.6498044722548264,28.829103,188.50441,11.196853,6.9888206
gardener,-0.8548159769767031,-0.35829906981819204,-74.82874,-1.6848825,-3.17059,8.34659
guidance counselor,-0.07829251201651714,0.9341530875861941,-77.403275,-75.51405,-5.192706,2.5820491
hairdresser,1.324129208603107,-0.14222279044025476,93.048515,130.28947,11.287177,8.18211
