index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,Nigeria,Ethiopia,Egypt,Congo,Tanzania,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,Mexico,Canada,Guatemala,Haiti,Cuba,Honduras,Nicaragua,Brazil,Columbia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Fiji,Samoa,Tonga
Sophie,-0.9024458614096592,-0.7577744891375079,-0.21450862757411757,-0.6933690857597943,-0.42972432583825415,-0.3434819737441759,0.1075477479469807,-0.9211125975890634,-1.0437486902613595,-1.1173616858866378,-0.24742218243294004,-0.9974591068990194,-0.5126404832375236,-0.08958917841002313,-0.8214200552021497,0.1042793283175275,-0.4925894044791395,0.03728184806005772,0.026510516071665685,-0.11997979621080897,-0.3754081922405232,0.4205031389887971,-0.29652004245893837,-1.1970859875454232,0.21225024217682167,-0.6451582742077977,-0.038544501864150184,-0.27950157966281725,-0.34913081822348285,-0.572921424445891,-1.107962096030972,-1.1954378535993821,-1.5890589313420471,-1.0436184607116348,-0.43207553059806314,-0.07430663513910657,-0.8912945495400085,-1.6966667476000774,-1.7845317040282285,-1.7518072460086194,-0.8898606051025255,-0.812869218485419,-1.2476716248482616,-1.0602378856183168,-0.8765517434827268,-0.6937473593840742,-1.6038406735302675,-1.9497451345472632,-0.8716424284171026,-1.347942200096273,0.023218851383223767,0.2476717771006699,-0.2350387039637823,-0.10359718834207328,-0.9887181660460732,-0.8245825810146237,-0.8952083265734837,-0.06762389920262649,-0.13770618941632098,-1.1629131533969892,-0.42219596727323666,-1.0935718885154402,-1.148165500766253,-1.6276856684249983,-1.0124776582234627,-1.2892330323008738,-0.756266024996905,-0.8670190661275795,-0.5966087686549368,-1.1522120689444229,-0.9535467441926135,-0.5086306575398449,-0.9548109002275154,-1.106466483279562,-0.9711167008995265,-0.7680337836810562,0.1531018053082646,-0.5254224678295706,-0.33480545769650233,-0.9672099308040322
Reagan,0.9362890754117772,1.086568204047593,-0.45635120025003334,0.7830105614271026,0.8382334439098005,1.2039318903968188,-0.29193661523396885,-0.54164838459549,1.0398566791873982,1.4923199611523708,-0.023695760621330084,0.4326728733957788,0.8488489057585178,-0.4018670307167785,0.30028239215884206,-0.11166622501644925,-0.32149008576344124,0.10409420817849238,0.28977377730344445,-0.7428761853797257,0.08676351704483332,0.7044071819329557,0.30466389428750257,0.6254385195312346,0.4489377571982287,0.40932310798272303,-0.3710059562140756,0.3245310797787746,0.5478413812334294,0.635471744209725,-1.0031845172361213,-1.8719719116173499,-1.7078023062308225,-0.8076439836035001,-1.132696978635515,-0.6890926118431143,-1.154150454845691,-0.41534781296404333,-2.2230156069560056,-1.3344753325956376,-1.0115006184291222,-1.2594244078203287,-1.3801452660957865,-0.961965588660118,-1.009908833766713,-0.7197751317641343,-1.210763183823337,-0.8098246020026962,-1.2411941853586066,-0.35733594154303844,-1.5390415219013411,-1.0245898619989808,-0.6176606380389115,-1.034015536937699,-0.29119629308421535,-0.9315989662746311,0.04575891012015324,-1.8303515544430997,-1.5332739731856748,-0.28663117462299337,0.4115321414445672,-0.9487214344206452,-0.5351457003540323,-0.3293167751283015,0.12003122409147196,1.074605026702001,-0.6078633435086014,1.3891390013259701,-0.7759984289089973,-0.9491667543860154,-0.473156960220011,-0.9501436364846442,-0.6809975892935758,-0.9220721344723987,-1.0196907450309602,-0.818349111098088,0.4953317584506368,-0.32592320179312473,-0.3722873869264623,-1.0069392626385558
Oliver,0.34395765245439075,0.35231217183647795,0.32072281684271425,0.36187823996775326,0.1478598519399497,-0.13404651075280719,0.16715107835976073,-0.6636301864008473,-0.08045517947415474,-0.042398020379138715,0.42309306594310914,-0.20477262848542133,0.3544527215806535,0.07947379689557,-0.06453617096866417,0.8312425477325912,0.4016599528978991,0.35325446697180996,0.15559364211683335,0.36326310434649195,-0.22554052348818704,-0.06748661766513275,0.6819244152457304,-0.16562209858292717,0.26444536785667366,0.24809017929425617,0.27573275219519533,0.10318916191185448,0.28571620305170836,-0.21063236671975044,-1.191657348559324,-1.4373630519866523,-1.4041984590069967,-1.1288631771269064,-1.000577583769698,-0.2857186591432603,-0.6626764992347863,-0.6271893559037295,-2.009355099289196,-1.111132569607108,-0.6343960257935822,-1.0399434997496901,-0.931138617126832,-0.7043323965252668,-1.2037293588693436,-1.030845835439147,-1.490278075402391,-1.2543006171673514,-0.7951409194327664,0.23940964251506708,-1.038219108126167,-0.6358417886915508,-0.3801269059327052,-0.4787710499315272,-0.1193273205202039,-0.7015267097824794,0.47951075289042566,-1.5578935404105811,-1.0198701186714683,-0.6441192574886891,-0.03970237636274742,-1.230949074038755,-0.780860119623821,-0.8063696771714453,0.13539330078652723,0.22923396992354694,-1.20538172059595,1.3260253760600067,-0.8687573506153632,-0.6511751393384982,-0.5923919446521289,-0.9657950124848605,-0.2558255429221414,-1.5009008919233238,-1.0945788110109218,-1.1308360599252094,0.13871760548558063,-0.3476523538791714,-0.3515690586565888,-1.1754866591852258
Carolyn,-0.7705135409173812,-0.7592955081553,-0.5274687990495887,-0.8882833685137661,0.1515675537728222,-0.3520585457648395,0.04088516944103395,-2.0054099981885583,-0.5591193288242228,-0.24227073308984978,-1.053145081168,0.6160307953521429,-0.13787227768485877,-0.5005181196607801,-1.0811212725881516,-0.34968050665805256,-1.1027051734769888,0.2086193299687997,-0.15798620474756161,-0.48236296050204214,-0.5209607712140473,0.16926125044322565,-0.7953881317338382,-1.0654989202356027,0.41174579747531986,0.34742964771728335,0.029356498126845102,0.2775825173451784,-0.9321550036243655,0.09757034191525309,0.4559425588804399,0.005566911056260864,-0.6189172091326475,1.592343717193696,-0.13504045496225206,0.44424418363387685,0.9447814792606904,-0.02888029515288105,-0.7065595713582922,-0.519293381086369,0.21985465839838852,-0.6997575444696299,-0.6008675884423501,-0.7407406543639524,0.1091154549988224,0.2465162995516389,-0.6040160289213958,-0.4600774940131462,-1.149088033729016,-0.41328655939530506,-0.5389129668513021,1.0776762882066666,0.3446083593800102,0.4590577736097299,0.3145284604920641,0.000788185170069537,0.36493805564651866,-0.9354857336933552,-0.7830931795907512,0.7718017850383048,1.813345441332545,1.0762716938096009,1.783448574558032,0.7027086373798012,1.1259844746981396,1.2396331258676136,0.7232352951076805,1.325562853047815,0.1282351364064498,0.5073489875081336,0.28441921825110045,-0.081486970104975,0.18543599303147998,0.37632858161231914,0.4376660664018459,-0.2898539441213953,0.672434683458943,0.13950639446484644,0.2392902766245893,-0.5917356972825969
Kay,-0.29295365101423915,0.051871654559470584,0.13854832080179025,-0.3651937648669868,0.16266980570540104,0.26861051447135004,0.19466164915929252,-0.003906682976527276,0.004313636193729149,-0.3379809399712585,-0.23853599412985402,0.19416171464262522,0.41603929032056947,0.1082034587025564,0.12649478564006977,-0.9557455431133568,-0.9182606373803776,0.19089398999989002,0.39349382594275967,-0.021347452904279845,0.12414691134767734,0.6508595328290872,-0.33224755394960737,-0.14533381945406618,0.3509164536034973,-0.2761615827546348,-0.02162312433261298,0.0055787886607341275,-0.045039364786500106,0.4324104110876016,-0.3131039222675945,-0.33020210086503354,-0.038903127568254474,0.2008556587951098,-0.34232870815452976,0.3332332147076463,0.41755634524968277,0.6061117019581015,-0.9679429810299008,-0.7227421617655357,0.10035231411424463,-0.7812283145636696,-0.5147221201220362,-0.294468731647769,-0.6608986714526971,-0.9960950161578904,-0.9189954308700283,-0.15489986876328804,-0.22738000003648265,0.38907929336171304,-0.9991194256395404,0.08804289949079795,-0.315483541201726,-0.230933044804005,0.6388565271210129,-0.07531489444725009,0.7314494472849373,-1.4407545276090086,-0.7974295864902463,-0.44040649925685554,0.29304817760766066,-0.6222071129155748,0.5396945919479433,-0.03899941718079704,-0.016933003485595528,-0.10316461461959116,-0.7089299878101822,0.8547183897366174,-0.4876131771595382,-0.3087937908909593,-0.5080718434977523,-0.7107780944985211,-0.5414967434865046,-0.5403280791663475,-0.36439383786648444,-0.582728438066579,0.6290594902381181,0.0649493076567491,-0.03850497808037366,-0.4694056486841721
Mackenzie,0.0106728586931376,0.3521594983087251,-0.09756101844230668,0.8784472872844573,0.5926200260427135,0.6862155890604992,-0.09070310099005954,0.11600164828373204,0.19487121352495557,-0.18394728596980484,0.3916286381519517,0.1189860574785327,0.21185066906702046,0.2630328531184224,-0.03815512289775879,-0.1569533965746401,-0.04181068805456611,-0.012491513499856973,0.37690002730100025,-0.2695890682130744,-0.024373170364545196,0.45705707312714183,-0.3330806900411494,0.2976525075155857,0.36668829846293277,0.5366545730856502,-0.6159802436555875,0.1565365308184184,0.14803746244593607,0.2577281484985597,-0.7446381350220305,-1.8462768164019407,-1.100386015140785,-0.5215610439372852,-1.308329367196048,-0.5584699861250654,-0.7403175554091496,-0.35945476526637304,-2.1849063838486664,-0.06458712701916916,-0.19590258976851593,-1.04196217330846,-0.6298568576100784,-0.7613683250144281,-0.5294164090716096,-0.5618630907446787,-0.9654116319639541,-0.6757781871959591,-1.3297634810207597,0.06762417459609749,-1.757792983803636,-0.466747668357389,-0.9693344387810287,-1.2223520951522002,0.23385908961662033,-0.8818039769710831,0.9164251348614142,-2.3354758815488714,-2.1153159083167705,-0.0008898787295750692,1.3109094971109205,-0.8012795320352951,-0.18092931478374114,-0.8107057900577355,-0.36594054452735447,0.09301154432430411,-0.4131487223363092,1.441944712167639,-0.7369236325886037,0.028901228760932478,-0.1275596241250587,-1.0344417429776709,-0.17939144256543588,-1.1085474458389981,-0.9301022990279598,-1.0999485468824017,0.7738425994881184,0.03756017203642613,-0.25273733943270826,-0.7554440381673292
Willard,0.3105401021777647,-0.25860808234292165,-0.8773746296928586,-0.036914637441197544,0.18896679316915552,-0.614503290772031,-0.6780303632606067,-1.044522639498753,0.6248623065378954,0.6185021999041119,-0.8522295766462186,0.6929069967711797,0.26447862034157815,-1.3519015888241053,0.27903334306847893,-0.9817680119272387,-1.5108725886166952,-0.5497740291570962,0.07107068306186198,-0.23535199643740243,0.47570512438773493,-0.679717913678865,-0.3110736898585499,0.5556780735752026,0.11344730067224834,0.7155611831054708,0.5083787301964772,1.2252176999793374,-0.04094415880831703,0.6463303210791473,0.0808497800062167,-0.17345853166519956,-0.6921420370077772,0.14346137597684733,-0.7990627772015187,-0.36531108998762046,-0.088698564644235,0.46466927633776844,-0.4898431518401935,-1.0605093870671445,-0.79082165460229,-0.03418666900938271,-0.48893722735742046,-0.8124692639553265,-0.7222254047780315,-0.44312364581583863,-0.8723441838363813,-0.18255518848467248,-0.26340734977291846,0.36400674887293655,0.07715136464420215,-0.6974033003414143,-0.4079599893702996,-0.5784304499824781,0.1035432502199446,-0.2601030423589214,-0.17626146872244253,-0.577245267539625,-0.13097029056071532,0.7256244644080047,0.6697684634952057,0.8424731030261854,0.9612646991769143,1.361609385730818,1.0685747518278408,1.1742590228074936,0.11068777763225063,1.5961539736390105,0.6149481203919985,0.4247567040648831,0.6994213426475815,-0.6060404100524177,0.1902042920719152,0.35620915851895674,0.41821704780501545,0.4207585720755213,-0.19197773397497112,-0.34188579789570706,0.08351393472514468,-0.693343588564013
Jim,0.6281797300454607,-0.06364752986651409,0.3714852841568,0.4148118925826483,-0.09885800094524105,-0.689226062531272,-0.1406510647204503,-0.3661836250475774,0.6014377487157828,0.8656123477781552,0.34977666983977895,1.2275618357514115,0.3758328703359848,-0.35903455130600154,0.4900432769658386,0.08680499740487013,-0.3736131847964672,0.14724454435854306,-0.1781238187298247,0.9023160394928688,0.505084001352889,-0.8387761234750452,-0.30222355068254136,0.23655965892248748,0.17086842892055834,1.081702783749399,0.41901949043457587,0.3117387537925668,-0.12999542008230458,0.33955970412994047,0.0789601662287688,-0.5864307844693923,-1.3841687918759655,0.004030299234053857,-0.35487033736667906,0.39604943038729234,-0.022920402105043088,-0.276165407240037,-0.9729697577097209,-0.5821466905486498,0.240422300671233,0.13406400646814054,-0.09012654023678333,-0.49635258535393173,-0.0344823903914855,0.2923219878406543,0.21667580211570425,-0.40489821666348497,-0.5106256017726626,-0.004424947000896087,-0.6828016176289693,-0.2713219581142726,-0.4741963415893581,-0.19672227473535112,-0.13934540158835837,-0.7169839090192497,-0.7531486960594831,-1.3391847130453223,-0.9939123054300639,0.2916019977528201,1.472443481912229,-0.004542320908379018,0.2611432893964224,0.21374281832388298,0.5627350660306085,0.5321747677845096,0.08372904924673381,0.9588632513697081,-0.08189839168680937,0.28663965139563846,-0.03591746831415669,-0.15923516568982507,-0.23328145350163446,-0.12615470171559792,-0.07345784626213589,0.29969112444773116,1.5745140567939646,1.2037006090998734,1.155098010626781,0.1815734194986628
Albert,-0.048364915143515416,-0.3604538113582415,0.39291699357110377,-0.11250989518081583,-0.1749924296273877,-0.9698973174216751,0.15218705988173614,-0.8314640892745222,-0.5129792605967407,-0.5726246465170067,0.09385962074662477,-0.12559702799923605,-0.01660843871075713,-0.3603251906465413,0.3413940917362224,-0.1749086730841223,-0.6030179353032937,0.14341412697427658,-0.016651833280518016,0.46287850174260203,-0.0003991925717223713,-0.5914715574078692,0.20344592541935186,-0.38275405259810724,-0.0794440598623255,-0.017341327724830533,0.24727343725672424,-0.06188625433967018,-0.1991475257988501,-0.33873352418265124,1.0263827099751055,0.5024716637209362,0.11197556795265057,2.20641326814605,0.4454917888744615,0.36921148072869364,0.9436160750341692,0.8900137942560087,1.685791441883855,-0.5831533240248854,-0.07413904970157002,0.2490071962729558,-0.16297654895128172,-0.24273547827692588,-0.2043215486819976,-0.31318232316107,-0.014300181271770495,0.1299708180636749,0.8643750347591321,1.6328549457787405,2.0820890956156095,1.3724358384137414,0.33386268297069327,0.5688225539621083,1.5166429814711004,1.9056082279793831,1.3405979277365332,0.9311953075619933,1.6119792133279098,0.012648498367233826,0.8264575975640255,0.28402739836849394,1.5736854533825106,0.24232471011225865,0.5751820618812451,0.2857473505987913,0.8556155693239191,0.29282644235446686,0.9663599499034088,0.05110391614997105,0.23351150287232283,-0.13182049535049054,-0.1941487941194878,0.5080527997856789,1.1420048865853936,0.7972448796841923,0.2894806482156695,0.2337139412510187,1.3751509237839068,0.7558965395805405
Howard,0.6509987402744118,0.7127582767899422,0.6627797798354511,0.39390365996606785,0.5852952358963857,0.09038253178694698,0.3430240833930452,0.27731068779027185,0.5905887202756548,0.8709880787408963,0.3515231086431926,0.9985854994968789,0.5847416670248097,0.25773837637289737,0.8568189983343807,0.45476867411082095,-0.10227736231003529,0.21373405383229566,0.010596795946531965,1.084469799931212,0.3618711794481347,-0.009107266985162706,0.24692241667608575,0.6614834594562174,0.1697997659031325,0.6269896911901609,0.3547382120179651,0.49723048472844883,0.23388239057816274,0.4864527217480691,1.4012133193668015,0.889367138138057,-0.676044834270368,1.4873125100759577,0.39378072304445083,1.1039796831724196,1.2938913098660012,0.6304549582345669,-0.3287816098810295,0.2345762609387066,0.857893281250025,0.6906726851124567,0.8038018606191512,0.6450751860459896,0.49462496430972086,1.2359109968079312,0.37955961182704145,0.19725321759809594,0.14008029485968349,1.180644844216123,-0.22976770181858283,-0.4590399601588882,-0.50540028769532,-0.700723843211286,1.5574576557227,0.8386152795838592,-0.02832392413269214,-0.9968607191024397,-0.40861150054515305,-0.09380447479928496,1.7901221873107336,0.3764567490887217,1.6342316404355213,1.1841160290468606,1.148058190154827,1.2591087009572763,0.2843086527662411,1.5601705244935726,0.7788618675996425,0.40265784370385865,0.4662536307812741,0.1553566220014329,0.5279117890146273,0.3015504387772815,1.195542345374343,0.664801515417062,1.8467903554646175,1.532011998147951,2.244114920329969,1.3206303623185554
Lauren,0.5851119447181007,0.76761705788069,0.01636856101331137,0.7722305521254473,0.8656540879879043,1.051845643260993,0.09562584056770199,-0.49217716476551343,0.525134835185157,0.7530913304464711,0.6157234841953243,0.27378996942936573,0.6509741044951515,0.23849850484266633,-0.2509394547797997,0.16483276903583158,-0.1649496101207811,0.3156207494525859,0.5312709290254949,-0.3501324234910067,0.4708184800816137,0.8232566859527205,0.2635718594822394,0.13773429409665428,0.5354022185028022,-0.30790878709779357,-0.6161238549075497,0.1460813422170149,0.5904627454938041,0.657196152660054,-1.691854208389503,-1.9697358843476733,-2.947497425007949,-2.1681362126076595,-1.8232805818878852,-0.95176446559833,-1.5980564886491078,-2.785018939069726,-2.658225651321332,-2.6235934738622593,-1.3488916718793447,-1.4911584114773782,-1.6517603933074003,-1.814233632254526,-1.1895568560337249,-0.3245017719503174,-1.3445484857635148,-2.970695237163602,-1.8860896074383724,-2.835014950278742,-1.3456398971504369,-0.7168018359947965,-1.0531808258905933,-1.0900722779478835,-1.955297685972539,-2.228683045257217,-1.9994588235737953,-1.7941759153555978,-1.850034833362191,-0.8987862050090386,0.47741269053906954,-0.8295758417110011,-0.7391937967952004,-1.2894169817935601,-0.7857055957747004,-0.6246810086728395,-1.1662785272971055,0.174730888982991,-1.1250127592529424,-1.0877775100581797,-1.0420007623409917,-1.238833621012816,-1.0598695079350235,-1.3204229026061918,-1.4725059961151086,-1.2361501421416723,0.10134106602040867,-0.9481193434900096,-1.0773352858290337,-1.92427624444812
Rose,-0.4745747694729791,-0.45181133262778056,0.2598358554606148,-0.3343914160677118,-0.013980294968804742,-0.0011262734285046184,0.22211521035596632,-0.3407860708090598,-0.35028330687333503,-0.9108315737728578,-0.11214462577616492,-0.5492983381905944,-0.2722576794429977,0.20015944743782474,-0.4327388866061523,-0.7815936724782422,-0.8347619068632766,-0.29117781137197285,0.04342892943588654,-0.15996251432461267,-0.22570837708967115,0.20569068697808954,-0.21443355982216106,-0.3973350694814347,0.01975784830585073,0.054043769740779464,0.18457592368301273,0.05019374021035506,-0.27492444025948526,-0.11676238432600212,-0.8600942225251715,-1.152031166591871,-0.7739449749200131,-0.8337778375643794,-0.4721620596471063,0.2658211641714503,-0.43295665317126714,-0.8754286613767023,-1.7660724500240186,-0.6978520546586381,-0.1910605390347248,-0.9417374458042773,-0.7162843552854362,-0.28034089412019425,-0.6615874960631865,-0.5956340826207217,-0.8977736261762899,-1.6201077996779827,-0.7977838384480737,0.40202712993401724,-0.9922368286232645,-0.23622585899176177,-0.3407595164552078,-0.5124815938334293,-0.035189947579072206,-0.7248868636984255,1.2803960526536418,-1.1756865288796507,-0.6311782453149573,-0.4838378262213645,0.20809298568854318,-1.0119666046510511,-0.7736247064957149,-1.0531928719070098,-0.42195914108274957,-0.8129725397843998,-0.8214373500670206,-0.057451297427451656,-0.39083366982356044,-0.31818509043066795,-0.8975491911019989,-0.5741215912478053,-0.9719797167125316,-1.0028405028767573,-0.8291367010464998,-0.7761259020533824,0.7064376084767562,0.07679195118376154,-0.3443271802533936,-1.0558866675079988
Diego,0.3170071500263791,0.23391601598388084,-0.3268476884103409,0.10723927553622252,0.5232987851324514,0.6512893101378502,0.21195928573051992,0.8950883856028444,0.1989407855414793,1.271116905004843,0.11616209970048076,-0.5628910168510561,0.3260524539948081,0.03942371273304725,0.4674773718347258,0.7496301860495825,1.566977887521455,0.39756842166174994,0.5103420531002612,-1.5509736143311326,0.4334437787010656,0.016096374525944184,1.0507096152738922,0.7920970024904782,0.4847685012288338,0.23866864738937565,-0.4791675539636124,-0.806729186586883,1.1250940074855496,-0.0577713002651884,-0.5667073294705214,-0.2512664956304388,-1.729498176863753,0.46429241183899794,-0.7471414029056822,-0.5113737111050306,-1.048681471404506,-0.7863545707902856,0.30280234506269477,-0.45531464451941134,-0.6818846210327356,-0.438563964313879,-0.7270137368771395,-1.4882178162539768,-0.5240520145499468,1.9041911636162479,-0.9296252986904464,-0.6647847970578477,-0.4780244579264822,-0.3855104902596684,-0.48251159199960053,0.19377858927781016,0.5058989403536676,3.310753588888996,-0.6774004092126992,-0.8809763044912851,0.9138026184458915,-0.6821186611473219,-0.5502567259211282,3.4495342170113967,-0.1434675312923143,2.779399562418171,0.4672161204904779,2.5752889669676944,3.5258535913506948,3.62100846001221,1.9415713939233308,0.20546319583468342,3.60811663378703,2.9208246469669437,3.2559700044086397,3.195062533290709,3.328031621824273,3.2753917693590515,3.055590789447645,3.8718896896614936,-0.9396241790465516,-0.4298314917703424,0.6796644554769498,0.4336732499978256
Ezra,-0.46792613159507407,-0.3901147123715255,-0.1667323130024256,-0.9090883348091603,-0.2404228452660482,-0.27985154849546506,-0.5275524446148061,-0.4625913282507839,-0.020256715159765515,0.37560041336875194,-0.4362498625237981,-0.27024332588038885,0.1106995067344796,-0.539480378726149,-0.41341444130473315,-1.4125112589629567,-1.0961717109180438,-0.608178572554869,0.14952305112740885,-0.3334492705616992,-0.12422767009884329,-0.5013344386615272,-0.5168068860478733,-0.4120487757354861,-0.6905326778333719,-0.2958110742783031,-0.160895860492686,0.22354945402719115,-0.16068854509229263,0.12147953345983295,0.3126996088664577,0.018931031070748026,0.36520228347038763,-1.020471821069382,-0.32406825072930917,0.05935206212551039,0.3669497342217497,-0.01827252915132922,-0.71363694139322,-0.7347880474064202,0.2607943625475447,0.5254749277372524,0.791210422643353,0.4802294305705025,-0.22888735556512324,-0.04032341103283121,-0.7162352743836999,0.06492997105214454,-0.15603048849494885,-0.9312249046410336,-0.8966770962754201,-0.2745274740183021,-0.6346654239325445,-0.7176457461937853,-0.7427299781721178,-0.8223725819895323,-0.36431972573642457,-0.8717865910427816,-1.4141700258734529,-0.30004568910012774,0.3880184041845124,-0.4237908716527935,0.3085309055966064,0.086063331337991,0.3451058605202013,0.1337092194090707,-0.34317422237103773,1.56702153256703,-0.4582356777978994,-0.02815309585953101,0.5544553377576038,-1.1772237815391626,-0.09000002852022897,-0.7916323048443391,-0.6502693316083852,-0.9107341647297925,0.08433851857409365,-0.25420058224080677,-0.5079403659146324,-0.8883134943572472
Denise,-0.6603469172009447,-0.6084996662225829,-0.04049121015860307,-0.6494688589004598,0.019376696397002555,0.2139425536222929,0.3358228022853288,-0.5052404922924769,-0.8564268894524697,-0.11309078997036082,-0.3245921039616254,-0.15385685647957745,-0.28496529233185613,0.3737342034822983,-0.2952426003298318,0.23428651809214668,-0.12429652648863902,-0.040121132204030484,-0.08925042014602678,-0.0014227578746732795,-0.40707894989269555,0.14040390854734433,-0.13173360456096603,-0.2234346543468629,-0.4090739956226502,-0.324766958811453,-0.28830690437277884,0.32389519280342666,-0.24626338133144257,0.4043406532304211,0.8142739980068456,0.31419211088552657,-0.29273999348566965,0.8940310923851218,-0.01132177645591845,0.9171362203951982,0.5059127779337389,1.0132925623228892,0.1472667486218651,-0.47980467488012774,-0.04038782214587196,0.12649365414852567,-0.030864528578919095,-0.3868463685292789,-0.2353013082964472,-0.06837400900068859,0.20908872722367597,-0.18953141064736687,-0.38001865269262486,0.41149909303108967,-0.8365411421003336,0.9011657616875374,0.24487445719074155,0.3177919435978856,0.3031449165160087,-0.037687906344351894,1.0895905345504877,-1.3518220128974778,-0.9812665391830693,0.6300602249214704,1.0026942233216602,0.3178595279165379,1.3264699323602205,0.30165674989885377,0.7165290959035433,0.49065044879017833,0.3056854594623538,0.6430623403957687,0.3718208278411871,0.6388509437737884,0.13706068313597053,-0.31850774566028944,-0.02718565958697379,-0.006639459340229849,-0.07382837342706615,0.11138960361954747,0.8365268462488284,0.7558344765601483,0.819304524249474,-0.35242924935131414
Theresa,-0.6243778806982749,-0.23355954883395122,-0.052711662524859516,-0.44894511873985743,0.04136544480859919,-0.0394612534530457,0.21618350068413056,-0.9139499939065858,-0.5052613336069937,-0.06788921230636,-0.5273708141544441,-0.10308118506590573,-0.2741510235864747,0.03996592155967736,-0.43595129790882614,-0.5291058325232153,-0.5295425699800097,-0.22117223463397812,-0.15250495727691973,-0.3531992288378161,-0.4630456891798574,0.12771933998372068,0.21260011476572774,-0.8031799260718517,-0.027958800882390646,-0.49979505971290367,-0.24069892047095917,0.025226750060756874,-0.3733381952191259,-0.08809663585777146,-0.353106154224104,0.19331077132872443,-0.4543266116049233,-0.4011103247517135,0.2071541171644049,0.5006292953976609,0.3602978439418098,0.5456300085492662,-0.4142430675128849,-1.5812967861825915,-0.5815229927443427,-0.06878765707412732,0.06767237487163083,0.001473600052656741,-0.4457232234141897,0.33209832975758014,-0.803621975848661,-0.1924211020610829,-0.13737640264444143,-0.3397785256537004,-0.014363422460061979,0.28824647636954576,1.1147656524069893,0.8810390160588323,0.033676889920978524,0.036964548049453975,0.35601380182322,0.002197276053805826,0.20194250476868428,0.18863784187665483,0.361765767805512,0.07735308034652005,-0.11558577156741837,0.6625745527885295,0.10121447020964172,0.41682537134235176,0.3139253088635116,0.4224026303842754,0.9872509450551888,0.4506173613309947,0.656408785210891,0.33104696030198993,0.3405302365528309,0.43960482672784135,0.535659843875784,0.8102875146959707,0.41892706296113646,0.03703991726292663,0.022300737308068575,-0.8335435835096254
Harper,0.08171075967779495,0.42705022200411513,-0.6463886064779208,0.2649447935841521,-0.11004860910474307,0.261783366140899,-0.7212806593583734,-0.7504016473929949,0.22600750652371646,-0.009968031304213044,-0.30584000325397154,-0.375267897244204,0.05996645672621619,-0.8528143795003841,-0.6035464607621204,-1.3566261746061499,-0.9677662939368875,-0.30799262942610867,-0.14529799367171045,-0.8608662094618791,-0.13067070665293004,-0.11553674974876138,-0.3884576565008837,-0.2504102956697041,-0.1908224088615471,-0.4446708064295493,-0.5702893393273516,0.07039938054352389,-0.28824308317939934,0.12271465527969516,-1.1516020242017546,-1.791942407243039,-2.5672983657688393,-1.5420367769305148,-1.1540372885638206,-0.5021226730147873,-1.1495372310697753,-1.5012302558640902,-2.3723062850883427,-1.346149468441055,-1.0618008784825246,-1.1581778831426575,-1.2839425994050668,-1.1305030016844098,-1.1795136621145763,-1.150256767665492,-1.61177003363137,-2.0616191782928373,-1.7406945840270427,-1.9835919731941385,-1.7359764788805365,-1.0401001443421591,-1.122938029228269,-1.0938491885614643,-1.5132528403958811,-1.8379486281138155,-1.2637606688650127,-1.842526435274611,-2.06343650813638,-0.9117872119321031,-0.09894674492225333,-1.8800876971212226,-1.8511703213083508,-1.8466431382961481,-1.0873832059487831,-0.880851121876367,-1.1648576537988589,0.5019516811324637,-1.4074555842359933,-1.4282228404240378,-0.8676004330013897,-1.523899142871676,-1.3301396516388844,-1.4491832050694815,-1.6808629907603925,-1.4656563164764376,0.2525218616633914,-0.5900205020138948,-0.7066458791379779,-1.282364539342569
