,sport,yob,direct_correlation,indirect_correlation,same_correlation
162,basketball,1981,0.09068418672254333,0.0149559142394743,True
163,basketball,1982,0.17519773614654988,-0.03972097101003928,False
164,basketball,1983,0.30359645518827,-0.07617892131283875,False
165,basketball,1984,0.19268704872327996,-0.1371136233410463,False
166,basketball,1985,0.2854171424829169,-0.01203905978690898,False
167,basketball,1986,0.34109562245616,-0.034628989230329324,False
168,basketball,1987,0.16687486866090984,-0.11833886895517945,False
169,basketball,1988,0.20482094863064207,-0.017775807118336578,False
170,basketball,1989,0.2056899886845863,-0.01172643966361841,False
171,basketball,1990,0.3388331194532412,0.05895755108675195,True
172,basketball,1991,0.35513411904036263,0.09680666813623598,True
173,basketball,1992,0.3072345388689811,-0.0013554437354407168,False
174,basketball,1993,0.2841627707937148,0.0506231136890195,True
175,basketball,1994,0.2875837429573928,-0.018667829451989405,False
176,basketball,1995,0.40235391769808665,0.06842045826025794,True
177,basketball,1996,0.19602874404703008,0.045511589732921263,True
178,basketball,1997,0.2334824517673011,0.01678488608746295,True
179,basketball,1998,0.15748999058260627,0.04431539687215477,True
180,basketball,1999,0.2784666186056298,0.1267996959876696,True
181,basketball,2000,0.1683202815842759,0.07218112300251492,True
182,basketball,2001,0.16736778810851974,0.0738376504145145,True
183,basketball,2002,0.09371783936745674,0.022626937798859603,True
184,basketball,2003,0.11971018749805022,0.1066021544497922,True
185,basketball,2004,0.2674913642023092,0.16231566504065092,True
186,basketball,2005,0.2901763467699263,0.2554571457890412,True
187,basketball,2006,0.2184441150489367,0.22009075997771574,True
188,basketball,2007,0.2500189883845832,0.2716272662237634,True
189,basketball,2008,0.20059922932193144,0.28629884075777384,True
190,basketball,2009,0.3411151815654114,0.2890093317978876,True
191,basketball,2010,0.4135110801134335,0.2642090433910737,True
192,basketball,2011,0.4922460814234595,0.2343186925870239,True
193,basketball,2012,0.405834191859016,0.20319601014580785,True
194,basketball,2013,0.5168818208177798,0.1736762803122809,True
195,basketball,2014,0.491811490806378,0.2690870345659842,True
196,basketball,2015,0.5448284150993037,0.20686246217397916,True
197,basketball,2016,0.3766205248859405,0.16138920313488012,True
198,basketball,2017,0.3977109971014119,0.1909482989364676,True
199,basketball,2018,0.3642270832305293,0.3099220010489043,True
200,basketball,2019,0.3270494442292308,0.06654419649243534,True
201,basketball,2020,-0.17630996844716632,-0.046387289644354936,True
202,cricket,1920,-0.6332156288153159,0.011614895918012704,False
203,cricket,1921,-0.17302782603611722,0.08342709143163657,False
204,cricket,1922,-0.1908463374052388,0.15729608779508542,False
205,cricket,1923,-0.4759613100423584,0.08416088069930418,False
206,cricket,1924,-0.4406538963168236,0.0770713085198066,False
207,cricket,1925,-0.5995906652294658,-0.016372703332718574,True
208,cricket,1926,-0.5135144064465333,-0.01391404114825956,True
209,cricket,1927,-0.5440545515070745,-0.10124003225760787,True
210,cricket,1928,-0.6272345814437288,-0.059985987041096214,True
211,cricket,1929,-0.4646019633369437,0.0014582237288446856,False
212,cricket,1930,-0.5134956165314277,0.017289765672601726,False
213,cricket,1931,-0.2951887190203973,-0.015462087374984066,True
214,cricket,1932,-0.5870183356172185,-0.05501743535723903,True
215,cricket,1933,-0.6571721356247885,-0.06184666035263474,True
216,cricket,1934,-0.39543308814527217,0.05512542447988925,False
217,cricket,1935,-0.1322886969883833,0.05816010370679558,False
218,cricket,1936,-0.2512875221855387,0.004865716446521239,False
219,cricket,1937,-0.16505472986121025,0.11048663290675144,False
220,cricket,1938,0.09480311878582394,0.16352319722030598,True
221,cricket,1939,0.0231129995187927,0.143292954841763,True
222,cricket,1940,-0.389523952973035,0.09027235198515624,False
223,cricket,1941,-0.4507715467030526,0.0747500541036868,False
224,cricket,1942,-0.28353645870420985,0.10003424454451017,False
225,cricket,1943,-0.3555067512962153,-0.008320962955863133,True
226,cricket,1944,-0.5105899767753028,-0.030414394620427762,True
227,cricket,1945,-0.245955293247092,0.1663662040000369,False
228,cricket,1946,0.08821035837446939,0.1323210021244551,True
229,cricket,1947,0.14377199528194298,0.03974501537143197,True
230,cricket,1948,-0.14818668782795869,0.02767253786528065,False
231,cricket,1949,-0.31532555152228464,0.10963481444526088,False
232,cricket,1950,-0.334256458701592,0.04933204707364385,False
233,cricket,1951,-0.18462037236094325,0.11114042763090598,False
234,cricket,1952,-0.4732250360724832,-0.006165666389913654,True
235,cricket,1953,-0.5221756329547647,0.001512327927447868,False
236,cricket,1954,-0.2785746880116763,0.07314278825069456,False
237,cricket,1955,-0.6134886134373323,0.0019466696766821,False
238,cricket,1956,-0.3966704859110049,0.0659316332592746,False
239,cricket,1957,-0.6556083092091168,0.06371391047122586,False
240,cricket,1958,-0.7835742668061382,0.075239210211494,False
241,cricket,1959,-0.6113358375490607,0.181464650496856,False
242,cricket,1960,-0.6318244957279501,0.15553124052261447,False
243,cricket,1961,-0.2247444002378242,0.12251575451350125,False
244,cricket,1962,-0.2853182747578783,0.17103576157268388,False
245,cricket,1963,-0.34309482077032577,0.037550916571024696,False
246,cricket,1964,-0.42001510536347786,0.11290088363936993,False
247,cricket,1965,-0.1667505805186233,0.09669210311817132,False
248,cricket,1966,-0.4685678648817608,0.044579945734678016,False
249,cricket,1967,-0.371865417297524,0.003853434481881249,False
250,cricket,1968,-0.6026896021264154,-0.020841440439932447,True
251,cricket,1969,-0.3199504180973289,0.12024994059910545,False
252,cricket,1970,-0.224217488504727,0.07116795056411115,False
253,cricket,1971,0.050809396507958175,0.11747250849824822,True
254,cricket,1972,-0.27783400658666385,0.03232929654013409,False
255,cricket,1973,-0.2716092306179436,0.034694353500915334,False
256,cricket,1974,-0.29081118551096674,0.08339884274149441,False
257,cricket,1975,-0.2609979145594242,0.036019509767355705,False
258,cricket,1976,-0.37727345498764936,0.010716005839023685,False
259,cricket,1977,-0.09300759027945812,0.08278293803117945,False
260,cricket,1978,-0.27478834213182546,-0.005416022156663614,True
261,cricket,1979,-0.3082368433311615,-0.04943727841435022,True
262,cricket,1980,-0.3799713818765997,-0.0019727601099685564,True
263,cricket,1981,-0.1176022489600953,-0.006517392736474234,True
264,cricket,1982,-0.1393436539273919,-0.05183398040936132,True
265,cricket,1983,-0.3590276965296069,-0.14063638278184395,True
266,cricket,1984,-0.5918256123654315,-0.12929822816831904,True
267,cricket,1985,-0.269887867683892,-0.09876554230292002,True
268,cricket,1986,-0.22781047028458185,-0.07951235504642942,True
269,cricket,1987,-0.3531433139311625,-0.11555507494290553,True
270,cricket,1988,-0.5857027507136792,-0.0883624520203265,True
271,cricket,1989,-0.5143101049728575,-0.10338982914000594,True
272,cricket,1990,-0.4735571778466432,-0.07021599872453864,True
273,cricket,1991,-0.31547581133110114,-0.09230399458800033,True
274,cricket,1992,-0.493777080721513,-0.1270437856535332,True
275,cricket,1993,-0.3784998351603316,-0.07533249926590598,True
276,cricket,1994,-0.3801368625285204,-0.185402971253336,True
277,cricket,1995,-0.4047331940374179,-0.12823597704299505,True
278,cricket,1996,-0.3340269570095664,-0.12839456948605718,True
279,cricket,1997,-0.34904549604157337,-0.1363481865992853,True
280,cricket,1998,-0.3582226864820171,-0.1352681588561218,True
281,cricket,1999,-0.3226078390958125,-0.14953769564566935,True
282,cricket,2000,-0.29614788128730296,-0.17251363208634066,True
283,cricket,2001,-0.0527195022741816,-0.1449480235080303,True
284,cricket,2002,-0.20149614749325276,-0.1476853473948193,True
285,cricket,2003,-0.17205370561641534,-0.1569621437292459,True
286,cricket,2004,-0.2587777060629475,-0.18275852570101175,True
287,cricket,2005,0.09693253320091674,-0.09455517707157132,False
288,cricket,2006,0.2601880918520353,-0.03026708543285618,False
289,cricket,2007,0.300392304605258,-0.07726630575435775,False
290,cricket,2008,0.17382113239440353,-0.04904490593147843,False
291,cricket,2009,0.3456143519050556,-0.07514873520130698,False
292,cricket,2010,0.3570305402224237,-0.09132578755593787,False
293,cricket,2011,0.4099115880223711,-0.11312009956544837,False
294,cricket,2012,0.014834035011921131,-0.1833420749599857,False
295,cricket,2013,0.26388484227478354,-0.1057321634579573,False
296,cricket,2014,0.3898919605490616,-0.04951078978269016,False
297,cricket,2015,0.4513776550098049,-0.08285491669352105,False
298,cricket,2016,0.2560005673576376,-0.08992002691470702,False
299,cricket,2017,0.2358512402225556,-0.09720024975754657,False
300,cricket,2018,0.7823768744445185,0.04967925415307625,True
301,cricket,2019,-0.0665075333792814,-0.13232456877463228,True
302,cricket,2020,-0.5107094721154679,-0.1254165195267439,True
303,hockey,1920,-0.7145944661346035,-0.4900275049275659,True
304,hockey,1921,-0.17245777952202998,-0.4244937551931797,True
305,hockey,1922,-0.6953699641861832,-0.3570288330014757,True
306,hockey,1923,-0.7841177571579613,-0.4412048437199561,True
307,hockey,1924,-0.6760980892076836,-0.4896691409725238,True
308,hockey,1925,-0.6975509854061213,-0.5702780745898915,True
309,hockey,1926,-0.7169819171296132,-0.6062045121364469,True
310,hockey,1927,-0.8650161645795696,-0.6226835991651595,True
311,hockey,1928,-0.9240174188721999,-0.633455485095074,True
312,hockey,1929,-1.1767252354805195,-0.6205171971626048,True
313,hockey,1930,-1.0894352014518471,-0.5893102904674069,True
314,hockey,1931,-1.0082422387530563,-0.6418731493498655,True
315,hockey,1932,-1.070084317552606,-0.6710697140616756,True
316,hockey,1933,-0.9771323209187592,-0.6353869238312302,True
317,hockey,1934,-0.8560858388343584,-0.5902479799632556,True
318,hockey,1935,-0.5485229120423049,-0.5716936729437995,True
319,hockey,1936,-0.4361873400316893,-0.6027948397228293,True
320,hockey,1937,-0.7854120120063868,-0.5344783937215013,True
321,hockey,1938,-0.6068946850732604,-0.4974446572334686,True
322,hockey,1939,-0.5577122275891494,-0.44699727484146456,True
323,hockey,1940,-0.7725812790725037,-0.4134959934769008,True
324,hockey,1941,-0.6620050340208711,-0.4415625835244701,True
325,hockey,1942,-0.5038718067703121,-0.4108099010284558,True
326,hockey,1943,-0.6415092482219561,-0.522366457907251,True
327,hockey,1944,-0.8190851182049088,-0.5740284123184178,True
328,hockey,1945,-0.6884823532904949,-0.3884122864826406,True
329,hockey,1946,-0.7949771322042374,-0.4395758986050457,True
330,hockey,1947,-0.6632638441949857,-0.5326954386547199,True
331,hockey,1948,-0.6814653920355337,-0.5449422301012384,True
332,hockey,1949,-0.7392861327172242,-0.4373325947493947,True
333,hockey,1950,-0.9366742540307224,-0.4425159782044879,True
334,hockey,1951,-0.874180523882718,-0.4324298779224875,True
335,hockey,1952,-0.722244574338482,-0.5067857814587553,True
336,hockey,1953,-0.7328560413694508,-0.5227455711267424,True
337,hockey,1954,-0.522669253541195,-0.4251158622312411,True
338,hockey,1955,-1.1050868805903282,-0.4871671944981716,True
339,hockey,1956,-0.9958418910388244,-0.35761390309132146,True
340,hockey,1957,-0.8280009336672581,-0.35133336553820593,True
341,hockey,1958,-0.9594970032460785,-0.39393284964272224,True
342,hockey,1959,-1.240046241442403,-0.2596086322478807,True
343,hockey,1960,-1.1076129214240935,-0.324805577315586,True
344,hockey,1961,-1.0637889049050486,-0.3907186909980395,True
345,hockey,1962,-0.946642372102608,-0.2350898654617825,True
346,hockey,1963,-0.9630383602587851,-0.39508384124675,True
347,hockey,1964,-1.073657319554269,-0.2943466834438176,True
348,hockey,1965,-0.8259206882587303,-0.31677821784022864,True
349,hockey,1966,-0.9904317221752168,-0.32100859125728304,True
350,hockey,1967,-0.8217177491813267,-0.25057169481934555,True
351,hockey,1968,-0.6711039807783181,-0.3445409143587068,True
352,hockey,1969,-0.9161085623833436,-0.11465723655895965,True
353,hockey,1970,-0.6027129292919218,-0.10962696720586734,True
354,hockey,1971,-0.4424264773842231,-0.0779047263156135,True
355,hockey,1972,-0.1396150495949826,-0.16017998802164574,True
356,hockey,1973,-0.3562146517710492,-0.16811794957792034,True
357,hockey,1974,-0.3543297377610005,-0.128735968126854,True
358,hockey,1975,-0.25660296103601554,-0.03545412749900035,True
359,hockey,1976,-0.14148753421709914,-0.056473019011754624,True
360,hockey,1977,-0.4233817032761832,-0.030146511884787976,True
361,hockey,1978,-0.2934698915858255,-0.0922230529602702,True
362,hockey,1979,-0.20071587257298265,-0.09334232651755857,True
363,hockey,1980,-0.13550895088768508,0.07918469662488654,False
364,hockey,1981,-0.20724787808132286,-0.011296140036719565,True
365,hockey,1982,-0.009339577821634488,-0.06104030727145561,True
366,hockey,1983,-0.35231662753275456,-0.13084876678809124,True
367,hockey,1984,-0.22657887057919554,-0.1843845057119153,True
368,hockey,1985,-0.18377867403834608,-0.07320313803669078,True
369,hockey,1986,-0.20633119062102995,-0.07740539809975681,True
370,hockey,1987,-0.35764812680943103,-0.15915362565824293,True
371,hockey,1988,-0.19707876669955987,-0.058371965564748815,True
372,hockey,1989,-0.4453961853324847,-0.046350463815058064,True
373,hockey,1990,-0.29357892800544705,0.029576286761708075,False
374,hockey,1991,-0.27312176105727337,0.05634312341339544,False
375,hockey,1992,-0.21961328125231366,-0.0552041666263765,True
376,hockey,1993,-0.1360230996484866,0.004230028404233454,False
377,hockey,1994,0.010331921130518198,-0.07389271385353445,False
378,hockey,1995,-0.05628821288847713,0.03663146642501653,False
379,hockey,1996,-0.08559791023434432,0.008158085373063489,False
380,hockey,1997,-0.2531623567782253,-0.033145087073441125,True
381,hockey,1998,-0.339482810994853,0.0013385096408336686,False
382,hockey,1999,-0.3539364262966225,0.06837525560885722,False
383,hockey,2000,-0.4160678348322256,0.01341282412073702,False
384,hockey,2001,-0.3133654517085701,0.021666625164635533,False
385,hockey,2002,-0.2295353958750468,-0.02396022409367557,True
386,hockey,2003,-0.2009532624830481,0.053934402330129694,False
387,hockey,2004,-0.09740623876487507,0.10342331082063973,False
388,hockey,2005,-0.06277180427170741,0.20899116829645514,False
389,hockey,2006,0.012077823735322674,0.19194371579729394,True
390,hockey,2007,-0.19509772265418987,0.2275648361461619,False
391,hockey,2008,-0.08577851965783799,0.25423412768922843,False
392,hockey,2009,0.13818382442788898,0.2479208811784634,True
393,hockey,2010,0.19002476726294015,0.21621707194669865,True
394,hockey,2011,0.20566125194160306,0.1844316727651971,True
395,hockey,2012,0.09622806907937248,0.14395687953877126,True
396,hockey,2013,0.17277267151493672,0.13413659393708458,True
397,hockey,2014,0.072137240906126,0.2376796213767369,True
398,hockey,2015,-0.02016519827559568,0.162646227007471,False
399,hockey,2016,-0.11683597030367628,0.1261265707130089,False
400,hockey,2017,-0.2305018602213112,0.142789378011244,False
401,hockey,2018,0.2490299000243103,0.3024228100451761,True
402,hockey,2019,-0.34112548210756605,0.043089456590279684,False
403,hockey,2020,-0.6776767803746164,-0.04770668330965578,True
404,tennis,1920,-0.6595887257097126,-0.3354924056938562,True
405,tennis,1921,-0.3191269646296407,-0.29397838905189844,True
406,tennis,1922,-0.5336492252933953,-0.23402864016917216,True
407,tennis,1923,-0.5006467765259117,-0.3008153482489445,True
408,tennis,1924,-0.3856265372854513,-0.3139486076555473,True
409,tennis,1925,-0.4723455824951266,-0.3726848999109991,True
410,tennis,1926,-0.4347774743946031,-0.39676874266030265,True
411,tennis,1927,-0.3553542889040018,-0.4172602007106319,True
412,tennis,1928,-0.33451413676863595,-0.4186480666027327,True
413,tennis,1929,-0.5043337613536955,-0.380248976779153,True
414,tennis,1930,-0.6098343842265554,-0.35563443743756984,True
415,tennis,1931,-0.3031978161069653,-0.3795575624953634,True
416,tennis,1932,-0.5355904792904571,-0.4224075313901109,True
417,tennis,1933,-0.5631486118522172,-0.4211931410597432,True
418,tennis,1934,-0.44821883398310497,-0.34607216910668553,True
419,tennis,1935,-0.4335139927667209,-0.3191928816632214,True
420,tennis,1936,-0.4445649184318876,-0.3482681139967884,True
421,tennis,1937,-0.32993055819939554,-0.2826336313396879,True
422,tennis,1938,-0.16680763542315588,-0.2528502596987991,True
423,tennis,1939,-0.2647515255844511,-0.2389703601085976,True
424,tennis,1940,-0.7762451427668461,-0.2343048193022328,True
425,tennis,1941,-0.4969270439507165,-0.2684516828745036,True
426,tennis,1942,-0.4554668214781431,-0.23208065532790714,True
427,tennis,1943,-0.6135014269948509,-0.31216446519420865,True
428,tennis,1944,-0.6508861246751391,-0.3475517250660103,True
429,tennis,1945,-0.4811242236759229,-0.19687071691365887,True
430,tennis,1946,-0.3441193622059422,-0.20103802910597104,True
431,tennis,1947,-0.2575041008289407,-0.2869608622924624,True
432,tennis,1948,-0.2706112822758676,-0.3042532965578369,True
433,tennis,1949,-0.2846886288337908,-0.20988451467211025,True
434,tennis,1950,-0.3078815997786655,-0.217328971688625,True
435,tennis,1951,-0.18802708713643168,-0.18982745459250336,True
436,tennis,1952,-0.08856834074276886,-0.2601707490067472,True
437,tennis,1953,-0.1939100185267259,-0.25359893505785125,True
438,tennis,1954,-0.16416715952819555,-0.15937657733417682,True
439,tennis,1955,-0.2326649635345185,-0.2191845461144456,True
440,tennis,1956,-0.2903796704028237,-0.15144407046602984,True
441,tennis,1957,-0.3494485184405691,-0.13743930286231035,True
442,tennis,1958,-0.4937923003244528,-0.14687373234199494,True
443,tennis,1959,-0.4647800423859222,-0.024264814673552414,True
444,tennis,1960,-0.4792547230277744,-0.09619101128925373,True
445,tennis,1961,-0.10859531139325064,-0.1327926364296503,True
446,tennis,1962,-0.08168172325253797,-0.011777504923855377,True
447,tennis,1963,-0.09585865456575524,-0.15862711578595945,True
448,tennis,1964,-0.1089086771601376,-0.09236776896989474,True
449,tennis,1965,0.0956058312642568,-0.10705429068859657,False
450,tennis,1966,0.1213139183482867,-0.0938258679666428,False
451,tennis,1967,-0.06558446638418078,-0.06749388224870362,True
452,tennis,1968,0.010359414969214976,-0.13787085352809195,False
453,tennis,1969,-0.26487316912852066,0.022292064610465158,False
454,tennis,1970,-0.2025344005690834,0.01585770807161899,False
455,tennis,1971,0.0390206524898904,0.06150343372449778,True
456,tennis,1972,0.08682009298885918,-0.0278621091568174,False
457,tennis,1973,0.1271493203046484,-0.029963346333596288,False
458,tennis,1974,0.022856212817324927,0.020285698704513768,True
459,tennis,1975,0.04513500610611285,0.06903118449474632,True
460,tennis,1976,0.13028206144431434,0.030437683256617627,True
461,tennis,1977,0.204475455901137,0.07633607435592382,True
462,tennis,1978,0.2168146116815882,0.012681813377038598,True
463,tennis,1979,0.1470975908977599,0.01729591878100773,True
464,tennis,1980,0.0670025407393104,0.12203163590524517,True
