index,country_isomap_x,country_isomap_y,country_tsne_x,country_tsne_y,country_umap_x,country_umap_y
football,-1.3781645570432803,-0.1777507813052793,-68.55859,385.92667,4.9437485,11.590255
basketball,-1.3353672675731019,-0.11232048583740928,-108.39388,333.98386,4.8828473,11.885887
cricket,1.366018373657884,-1.119632468742029,-172.79213,-355.50122,4.9853425,3.441486
hockey,-1.6814948455536285,-0.18487440848082176,-119.40302,449.59827,5.442566,12.055775
tennis,-0.06727840599082524,-0.027774066506410844,43.731632,-198.30646,5.107447,5.31652
volleyball,-0.6576016901405869,0.6600195036179191,118.08766,127.26209,5.0017066,7.8308005
table tennis,3.312732498040402,-0.07887445295548998,-372.419,-352.41733,4.095126,2.8975217
martial arts,0.1482102038867683,0.7684666608241469,-26.00347,-434.52386,4.362428,6.673172
baseball,-1.4639366026859573,-0.2410008216713325,-157.54395,385.19598,5.165859,12.233124
american football,-0.5793814249970555,0.23345650452551336,91.78014,-78.19931,5.677944,5.833072
rugby,-1.9326164474141705,-0.29829798902949084,-42.391277,488.38345,5.34304,11.594294
golf,-0.13879578526349745,-1.005018422805438,252.57109,-301.1931,5.527263,4.5592422
athletics,-1.254577310390663,-0.18129130072206065,-34.09253,309.09753,5.382463,10.974917
badminton,2.112923822743897,-0.6199030748767848,-262.97516,-312.88724,4.4413915,3.2813458
boxing,1.1307645612683883,-0.06458619203370956,-120.44315,-224.74712,4.5241446,4.253548
Formula One,0.2798216698330576,0.4899859613337755,-16.837,-361.34152,4.294012,6.1883874
MotoGP,-0.32408266819298387,0.9088807078607385,185.51361,8.079612,4.6137013,7.064344
cycling,-0.14139118753799315,0.3673671524819076,9.54204,-305.94296,4.6942387,5.9301224
swimming,-0.8029556872290575,0.4709191373800179,46.367035,127.76712,5.374888,8.01419
snooker,0.786083816358736,-1.1854590720781655,129.07985,-405.9995,5.297003,3.7509708
shooting,-0.8821873943816668,0.13966771205210302,1.2476959,220.42401,5.326612,9.041664
gymnastics,0.32697251522563275,1.7023027837714633,-78.3863,-498.6623,4.1070404,6.4107904
handball,2.4196816605739606,1.1835397721650833,-390.11716,-258.3662,3.888962,3.2160625
wrestling,-0.2803509547804831,-0.19893716947992418,52.195587,-133.33998,5.4302483,5.4224052
skiing,-0.8083784706398852,0.4500756389619398,-11.808641,94.58487,5.2828703,8.41262
horse racing,0.27901693899677826,-0.20436016606821808,-21.286196,-204.29709,5.0054436,4.9400496
horling,2.4212008465695614,0.022570322609599392,-328.56058,-292.8845,4.227572,3.109371
pickleball,0.6173195689125268,-0.9684194499041777,191.36676,-363.6854,5.249715,4.188
water polo,-0.5897986917905919,0.3843130675445661,121.28899,36.927166,5.0090785,7.3147235
bowling,-0.882387084462163,-1.1130646026320332,302.8629,-240.96011,4.9893484,11.05035
