index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
Nigeria,1.95901368181322,-0.19384957069187367,-155.52016,105.21023000000001,6.475417,1.7758002
Ethiopia,1.3834409869401405,-0.4267972845273926,-137.90454,51.50134,6.9001174,1.3522333
Egypt,0.5623560732364355,0.010817851327311095,11.4029875,20.147976,3.8013432000000003,6.279855
Congo,2.154802847889104,-0.5604855218615757,-172.61919,102.469734,6.6783147,1.8494593000000001
Tanzania,1.3331571748263134,-0.6267768354844523,-139.82062,79.79330999999998,6.3051330000000005,1.4795978
South Africa,1.6745075576454895,0.015010103756626056,-80.54746,141.19772,5.564874,2.9034908
Kenya,1.925020421313464,-0.8067428526535898,-108.2502,96.71848,5.631727,2.1064515
Uganda,1.683204364539901,-0.5330196849637816,-139.74813999999998,93.11556999999999,5.9801807,1.7145389
Sudan,-0.31505772546726274,0.15204868444521352,24.85202,8.982516,3.7427332000000004,6.6718326
Algeria,-0.1584885154414754,-1.3231865934593479,90.03868,14.927937,2.259391,6.540203
China,0.6207926340353593,1.1164353193606409,-1.3542353,202.20035,5.5607714999999995,5.0727377
India,-0.78462622870527,-0.7006400129906878,-69.799675,-32.494803999999995,2.3404682,3.6113093000000003
Indonesia,-0.8215792323970162,-0.8220479187283083,-53.30269000000001,-27.072313,2.3005939,3.8655690000000003
Pakistan,-0.9649151292938392,-0.5503970425485578,-83.17472,-38.566086,2.5873034,3.6229107000000003
Bangladesh,-0.41234006094624576,-0.4890694904256504,-72.45792,-17.651562,2.6308374,3.469072
Japan,-0.3786289407196879,2.1165665107870493,92.1582,-163.78802,5.7786446,9.130138
Philippines,-1.498579043408829,0.6277136100209596,52.876132999999996,-154.77702,4.5433959999999995,10.463255
Vietnam,1.1809316134381989,-0.21290057823046885,-111.55317,130.67189,5.2782745,2.613211
Iran,-1.8810751546760849,0.1926867147576948,143.52649,-105.22528,3.0473068,9.410979
Turkey,-1.4559349726397974,-0.4754097021222955,107.62881499999999,-68.00535,2.875658,8.688369
Russia,-1.868713598194364,0.4910763103071242,135.03104,-133.41988,2.9945178,9.292812
Germany,-0.5525381626599943,-1.5544825452690785,120.157074,47.442818,1.4125365,6.0914154
United Kingdom,1.6685475903412141,0.7874344376835086,-61.30385,171.35416,5.7553410000000005,3.7005107
France,0.27770223612928824,-1.138101293062561,102.99334,10.778929,2.4843247,6.491152
Italy,-1.6878304252942542,-0.603301041882945,138.00705,-72.73956,2.5082164000000002,8.934542
Spain,-1.2756365715469031,-0.5101961015169928,92.19856,-55.885994,2.9653207999999998,8.300799000000001
Ukraine,-1.9768759212011224,0.3987832234784326,139.23717,-121.74016599999999,2.9860252999999997,9.346919999999999
Poland,-0.5311330361662226,-1.6058796181273571,118.19343,62.98254,1.3584288,6.117605
Romania,-1.881587985549916,-0.4441665039926518,123.44151000000001,-77.08954,2.6855876,8.990629
Netherlands,0.6172048993235844,-2.113193069501908,136.26543999999998,71.82095,1.3580298000000002,6.3078765999999975
Austria,-0.5485844479060239,-1.5469409070018358,106.01296,53.34021800000001,1.5127051,5.9904385
United States,1.0415459743285542,2.6873345703946687,33.96911,119.82728999999999,5.934688599999999,8.870082
Mexico,-1.0840129884784806,1.1900638720802024,42.863014,-185.0465,5.2214108,10.304322
Canada,2.1636826956025503,0.6718358199912797,-55.02600500000001,143.84512,5.53579,3.432972
Guatemala,-0.7705775622921461,-0.15007653704233018,29.175453000000005,-37.53983,3.969220200000001,7.6602592000000005
Haiti,2.0452432877802744,-0.2341969758200508,-170.9775,130.68605,6.5793724000000005,2.2067468
Cuba,1.0426125726137,-1.2079249640374827,-153.04448,56.14930699999999,6.782750599999999,1.2751178
Dominican Republic,-0.9952544226611362,0.2738373440114185,25.681715,-109.336174,3.9937828,10.722737
Honduras,-0.4126800796532503,0.14955715080452128,11.124833,-54.82086999999999,4.418726,7.394986
Nicaragua,-0.4885367819119298,0.5060019112206214,2.6011667000000003,-66.99216,4.454375700000001,7.334233999999999
El Salvador,-0.6695265056803698,-0.17345889870961534,30.998516,-49.863525,4.1244783,7.3815565
Brazil,-0.9900012556413604,0.09730898481336003,15.146819,-128.16531,4.3446083,11.178539
Argentina,-1.027188581761162,-0.43317139273831706,80.85006,-45.80498,3.0995908,7.817589
Peru,-1.2848324443841035,0.873313465445841,29.943184000000002,-181.18286,5.189573,10.553949000000001
Venezuela,-1.002931819552712,0.5199957517673545,31.031579999999998,-151.19998,4.8592277,10.969304
Chile,-1.1269815918001105,0.061547690610553187,39.843384,-116.29631,4.1964239999999995,10.595564
Ecuador,-1.0808960853584282,0.32041123969297186,31.051140000000004,-133.19968,4.4994879999999995,10.846763000000001
