index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,Arab,Asian,Black,Hispanic,Latino,White
Nathaniel,-0.20486993653059268,-0.7614393724828658,-0.2580910488007017,-0.41226209406325176,-0.8536278083746219,-0.7972905548541535,-0.3606216148231318,-0.6970728260270711,-0.45108139298707794,0.09238486990086761,0.005517315277112382,-0.48126276562314935,0.45314529136954673,0.03652157145336659,-0.19346521719567866,0.1696148740375128,0.36826829008680856,0.25781451456487114,0.22208436623248404,-0.12353392524778303,2.3383274907153635,-0.26711124818436227,-0.794311360265497,1.310590535932602
Marilyn,-1.1106007639899231,0.1254137777862857,-0.07938562900920407,-1.123325122918036,-0.4966545817796266,-0.5893054263948958,-1.0454561487910672,0.18108987355071476,-0.30386449645778185,-0.18828248097078548,-0.25183801433509473,-0.16665016391852241,0.28024078269566033,-0.5814465136617452,0.9764210691540403,0.10443032879419044,0.4250873681959523,0.9590902117877698,-0.5860035786034316,0.47889563368629906,0.34494466801083,-0.3347782394974127,-1.6934608528009438,-0.39227904955772036
Jean,-0.5770105565893635,0.27677118347655766,-0.04003226736066017,-0.15680964590349467,-0.1352867743987929,-0.34959220943690694,-0.7735916386307365,-0.12133186254966148,-0.3461188746406993,-0.31661516162634273,-0.3036514313993087,-0.22358847669313553,0.9363309471777221,0.007917741964255067,-0.015301415303052417,0.14194359528743644,-0.10634967020537298,0.6999842684021709,-0.35290598052932554,0.17598847962182493,0.8515714571655557,-0.35733597598216876,-1.5178936581294122,0.039550912690460474
Peggy,-0.25289988037423783,0.9317048584734732,0.8170133513976027,0.447093961897266,1.0254142998461266,0.23084071673992584,-1.1798873864185815,0.9284660822529894,-0.22042775377037052,-0.4528310549239719,-0.20300580681538458,0.21049130422600634,0.14856647629398673,0.905281394634274,-0.2951167683326331,0.6105886593521664,0.5686350042937801,0.3865366313139203,-1.1523725968562017,-0.552368221208932,-0.3316217325079799,-1.1052794590989659,-2.587610118953663,-0.6412537923826017
Robert,-0.9552416767338046,-0.2125628254635009,-0.6761624333048116,-0.48489605601590874,-1.1722681069551348,-0.7363267768956325,-1.1549274361247197,-0.6936316824884841,-0.9862722633502226,-0.1844624727640683,-0.0512503127524281,-0.2052822363812652,0.3448959556659073,-0.06159306878607832,-0.0951906109359196,-0.11226711497748666,0.36886378079483173,0.06543828131117839,-0.29531232769718874,0.07135121059124537,0.9683428567535837,-0.15533388214052085,-0.7986446092635132,0.1145595990782129
Miles,-0.2282567272188101,-0.18509398747513334,-0.5445925337312602,0.10171715841273994,-1.0471517256894107,-0.06401428815602934,-0.18996784014356616,-0.3214839988416546,-0.4173649117121407,0.11524842640716551,-0.1222785591900988,-0.23911118567018483,-0.2817380418288108,0.002765777980818101,-0.3553592096564431,-0.5255873397143278,0.018375402801472884,-0.5831186230899554,-0.6154058067348805,-0.4282367264167843,0.8382872806159041,-0.3239473370032628,-0.9943043979500245,0.03376714417146619
Kathy,-0.259784911776824,0.5908004903954457,0.03409964321566555,0.30511531665359565,-0.03802020470749222,0.34665393568963865,-0.2984895037340536,0.2747262142684107,-0.030247123604102866,-0.15200878084207256,-0.3715934108250584,0.02651948868998188,0.05389871769894142,-0.3789405992471016,-0.23259083550343332,-0.3816233250560344,-0.2607194670041253,-0.3107730286910358,-0.8561681175570937,0.21630002577874297,0.2718099489917135,-0.39569623255020686,-1.670106191729798,-0.4047640117027962
Laura,-0.28747387615115466,0.492578401581513,0.6651895022217628,0.9278302767481642,0.5107928233064866,0.10564599425605217,-0.11970104049795183,0.4700776924616053,0.25525325962187617,-0.09745195394835454,-0.4020415570173766,-0.36504234297223487,0.5952898390147249,0.02908154444394863,0.3883470624084774,-0.3671808323932012,-0.31917014854234116,0.6650036390734467,-0.956418297712275,-0.26370428943171503,-0.31883045875865124,-0.5421759464569356,-1.7959419523687763,-1.0176117926025505
Charlie,-0.44624463844499357,0.43294893152851033,0.24388959147999836,-0.18837384326529505,-0.12417472503306001,0.25037736866610044,-0.6374230628870042,0.01842700987556151,-0.0958275467063078,-0.038659344037277055,0.1091205593296463,0.08392011100738099,-0.46776663657682843,0.27628639308392605,-0.315715690047709,0.5123403962414,0.23418480976707703,-0.5116681451869658,-1.15550335899199,-0.3793984186036275,0.2730606444129851,-0.636712502230465,-1.3065964997959647,-0.5380979191563624
Leonard,-0.5839602153929284,-0.13726834446631975,0.25969734413192896,-0.09201561311296994,-0.39865678816186034,-0.2232060665825261,-0.8936798217696282,-0.03212944260653468,-0.37983712966363997,-0.345669764845441,-0.01850005365285783,-0.15714515938620846,0.13904883392901912,0.5160680579912913,0.07393784179160126,-0.11889614469678404,0.17776812317011845,-0.08375255930183557,0.0899719859348023,1.0595906236657149,1.8700998758492589,0.17125223346012566,-0.326078097597984,1.1298537445411492
Julian,-0.48335378015880975,-0.8377868322233765,-1.1351546509082753,-0.1410430563851018,-1.2271304451655916,-0.8158685864026185,-0.4779925579079661,-0.9792792200720287,-0.34063504359951596,0.020800534356197053,-0.23446569732067507,-0.5572066383227252,0.4940389332681556,-0.3045006368652557,0.5825798289866699,-0.5133978136199473,-0.3976405070318038,0.548511470354297,-0.9579225753825353,-1.084630332364733,-0.6752483572069503,-1.0985666458166705,-1.7546609642553894,-1.527800021683076
Gerald,-0.5758244785619453,0.5295306930556776,0.5116956158323237,-0.5893593511462701,-0.2392289289710713,-0.3232113865074538,-0.47032849146644023,-0.21623838059677558,-0.1998596270026432,-0.39977542424142765,-0.1941654885592683,0.02195373584831099,-0.02660785902716995,0.32342932247620876,-0.21376286247332887,-0.16519185226506666,0.0483036118158715,-0.08971838382098891,-0.5988265334492101,-0.08821224075990382,0.4845709665532425,-0.5062679948122027,-1.1802105306662831,-0.29193898665128387
Angel,-0.14822856736002302,-0.9054967675607768,-1.1728653730748089,0.04205557306545116,-0.26163592604614955,-0.5305705697719167,0.7162625361071702,-0.26863908526633296,0.1384445505449638,0.29931427293652324,0.034297754489901626,-0.5033145445289773,0.019598285720583336,-0.9107712249350463,0.06090636005162069,-0.4054100805656621,-0.2235851508722856,0.041047200226089875,-1.22099409946882,-0.8937457290056099,0.1450238078081337,-0.24645561328981258,-1.453382590718719,-0.6982482778043667
Adam,-0.4019977402613768,-0.04658338803612832,-1.224888128542041,-0.4018482497432875,-1.1182498342031866,-0.4780002222574875,-0.17658285019828998,-0.6200952370305148,-0.4056117275637535,0.3466005021762926,0.26290577537477144,0.054439752928088406,0.22418093304520495,-0.3906911084023832,0.4609639879178819,-0.3711079043756811,-0.030426763248121727,-0.1472605845229572,-0.7102173625477655,-0.6303034836363524,0.2441201458316415,-0.6283789880352658,-0.9348589174908419,-0.6726599165012134
Lois,-0.4063376907724595,0.6843452027680639,0.2588395589584997,-0.2924424983487667,1.1061736391189416,0.4856304263087763,-0.818793431002199,1.199886675924331,0.5575834615501737,-0.5279861068905647,-0.5363181498540348,-0.06512989252009302,-0.4248440431866286,0.6006620242570427,-0.2927495285653947,0.23849735256946528,-0.23963351844483888,-0.5689891728459577,-0.6078417299976874,0.3219510427626554,0.07502243517918325,-0.2771126080817019,-1.800910630730407,-0.3616602704170327
Chris,-0.6241703725818444,-0.29131857737119116,-1.0070782168612866,-0.8454014838489657,-1.1110398366255538,0.21730821343646484,-0.09796944365546101,-0.488636933287024,-0.1207387472424555,0.06278519737828725,0.05294726138216395,0.3520673027731456,-0.5485480509841506,-0.0942399615004773,-0.2550806873119189,-0.17319758424529283,-0.27768957274240147,-0.9819224404122183,-0.8369270037116423,-0.292179392296976,-0.09935642409584894,-0.7035174153065965,-1.096474523803149,-0.9078651700833106
Lindsay,-0.3390946788036067,0.18125189688154605,-0.12654159966229425,0.041668246867302264,-0.5954339661111464,0.7061191004731641,0.46257861885563234,0.1325690707407726,0.3944084483488473,0.09337818455716763,-0.2740222839233885,0.22281519223672908,-0.75666312026311,0.11498632878351267,-0.45639175448698743,-0.22343500373887756,-0.41105800076067095,-0.4266669323051789,-0.4837257152497807,0.059719122531785025,0.603451642420559,-0.45577549677900303,-1.1883724009290988,-0.34260884246579365
Natasha,-0.06233345794895416,-0.36509047154266766,0.5559963406650056,-0.07091507406796557,-0.3178964150121352,-0.3802317913020889,0.41280744246354334,-0.2208462265130621,0.43955604098107076,0.018755674387479347,-0.43536710268206935,-0.8045988990640295,0.17554198704258428,-0.8064344115103892,1.0196689391534115,-0.09303580822267636,-0.5874290975140307,1.1520943460267925,-0.7156316937771996,-0.5423815931219879,-0.17035211159308047,-0.9446160697259183,-2.086967376421224,-1.08665240278612
Arthur,-0.4606334949179863,0.29589214365879707,0.17043825428003279,-0.4726423113284772,-0.6690449418595428,-0.8285099411994723,-0.8474627535569963,-0.5017021751160076,-0.8749311085745302,-0.3024050115380552,0.013142363487765558,-0.1290756181483934,0.10303299144746614,0.6398401160510344,-0.18729139074342102,0.06905072067306654,0.28356707745228776,0.13109331206828215,-0.9503947260946923,-0.8575891897576957,0.783804928140075,-1.1859857401219198,-1.9310216198630203,0.061976576914534065
Morgan,-0.27357004180730393,-0.1517538428300941,-0.3119772208274877,-0.47795342431556365,-0.39035444557496907,-0.09384225831601212,0.2527823423155536,-0.23122243961596708,-0.23480466792914856,0.08293710456492102,0.03910973261965231,-0.17853003533271417,-0.19031370074077547,-0.02665726706676905,-0.6893874098486288,0.31912575782384317,0.5423476686335561,-0.1127843858327602,-0.9892983312604369,-0.7461730636080414,-0.09039344411705935,-0.8058312223151154,-1.3714198086713478,-1.0742230808039768
Clarence,-1.0857140988282548,-0.5122056033414824,-0.50489374777782,-0.8185238438826059,-0.5944692361266414,-0.522063838901337,-1.0751449479462165,-0.139021480299127,-0.590724682776819,-0.3192739062920146,0.20253487514724008,-0.05985568573198345,-0.34570505860726936,0.5287831844969539,-0.6012115162015614,-0.060588853252458524,0.7396668707838496,-0.6226438801729213,-0.3675546705502568,0.049747907068777034,1.9182371961911762,-0.5728581761645779,-1.2357404963992131,1.1970934066795353
Chase,0.38569067879378294,-0.5354746428392154,-0.9705833589848006,-0.054259923147673424,-0.03505199443474282,0.3884875301517436,0.6096935867114164,0.33414135366305914,0.24634324296051544,0.4755471411990774,0.3998596443314129,0.3409522592861842,-0.6176621189060768,-0.3490783779803183,-0.47539687854061013,-0.05125023366670627,0.31768709132012385,-0.657622300980393,-0.45976642500883097,-0.009344149178458345,-0.06922544788263102,-0.46914338852673987,-0.8231933480586984,-1.1062729450206656
Sydney,-0.13609376367146334,0.021719277636183656,0.25704744103555877,0.003948663424891127,-0.9400730942483847,0.16112739835345308,0.7297887872222575,-0.4444676001785343,0.5027901943927856,0.3500507836215432,0.08396346823978298,-0.2603129401339908,-0.21851452192577825,-0.16868135425438227,0.22207010323161436,0.18151987149341808,-0.032158158303926154,0.28462756378331106,-1.1811321178925507,-0.913474635423056,-0.3790212206854017,-1.3343641949269116,-2.126098333417357,-1.171568703478927
James,-0.2506511168586237,-0.11703779598824109,-0.10607255180745745,-0.3827438776078508,-0.9225953075202085,-0.4922663959899485,-0.5580374925436172,-0.5702315183575662,-0.71882722105426,-0.07233807784081085,0.08689609642293945,-0.14827597747869212,-0.12701875704027293,0.06916310067280726,-0.17158016103898385,0.3085863252305642,0.5210836770875453,-0.2109857814246921,-0.7475269751257103,-0.47286853779789806,0.11275102728614986,-0.6141920381474388,-1.097783857906472,-0.7348096701308839
Cathy,-0.11357060709595898,0.8459398001696586,1.0981800985382781,0.4871433458743654,0.7941157660657329,0.30638389391507326,-0.5018533020138453,0.712838750173522,0.6509399175014905,-0.4902294643055361,-0.6316644235738172,-0.1025922499201497,0.11335411123759352,0.6026391204867753,-0.3039778918550368,-0.2803050752155208,-0.4525843626021802,0.42157265833407137,-0.6443299964806092,0.29499410186070363,0.17708863029306085,-0.7580500264933027,-1.9660651181076008,-0.5137710752294331
Ruth,0.11361611318068518,0.4911176328307995,0.8903575948317685,0.06893260819946981,1.2724594277925614,-0.12250472590487305,-0.6537865151366978,0.731095000325018,-0.10055169852008079,-0.6690260920005078,-0.8616166297326793,-0.4072039421242275,0.4108512148343505,0.23341539690310908,0.03243896683216111,-0.2719113753690146,-0.5759504702920433,0.2590807297625568,-0.6822086416794089,-0.4250926256478447,0.027067770963581355,-0.6769009932847836,-2.004230564682228,-0.7546750687273507
Esther,-0.4954672796094113,-0.13281986233641138,0.5088655868102026,-0.5288061708634856,0.42824399037153865,-1.076490658682445,-0.8431697965426297,-0.1762484679254057,-0.46606599797652565,-0.6169978282510165,-0.6951170391464321,-0.7577645132358677,0.4012425882153878,-0.08568423772156178,0.8729120151824515,0.010918104236720858,-0.49574508658405536,0.5534084570954266,0.05652211592904066,-0.27148839953823023,0.7327136780138888,-0.7393205900429689,-1.9967016779864468,-0.09699830209407317
Shaun,-0.2764093301748728,-0.4590571490370313,-0.8433968167739355,-0.32407672162421897,0.027460398804388036,0.22554606067278574,0.05181117995476914,0.13149919193124854,-0.20973900151690514,0.1415893336256564,0.06586247681469226,0.5084395779128915,-0.5944730175138668,-0.14151998108539976,-0.1323587713923597,-1.0871213879732082,-0.3783284101903403,-1.2601233767494837,-0.7139497717979782,-0.23433912414934116,0.3823254023372054,-0.49175854399824537,-1.0608746907038724,-0.5119329097302134
Tammy,-0.1015758667680009,0.0335487546091037,-0.2888719349924734,0.8709301731512065,-0.05045075069646313,0.8896573933446544,-0.015886933572967266,0.3333819769794678,0.36241242029574694,0.1638801155180151,0.07579426669037244,0.14525300836810123,-0.2743657190349649,-0.26206023969263514,-0.33065619268239976,-0.0029524916087728817,-0.08425187539142297,0.02483767787962637,-1.17041606416478,-0.20822832479887163,-0.7836680268667497,-0.8345974528440048,-1.9029640127329488,-1.3385544533981009
Lori,0.15929775027964777,-0.036237380202257495,-0.7432468348270229,0.3338078035212572,-0.12724135510298337,0.7250293428397439,0.49611852617974694,0.3450620878231106,0.4125590263112063,0.2683690469423504,-0.14493262299784165,0.06936284682230828,-0.42945533046654694,-0.7217713307755281,-0.27519103527334965,-0.08665246050916037,-0.31945276443919607,-0.5274043303861388,-1.0953956798795914,-0.2007786850305834,-0.5732522684438999,-0.5598412634056987,-1.6733666055856837,-1.3615926566742256
Luis,-0.12053505469655892,-0.5467594945626502,-1.1343855754493513,0.28520140746855976,-1.2504801077198473,-0.35897113338061937,-0.36617467060807496,-0.8557801458550228,-0.3319289972758618,-0.023141307241413882,-0.06513470325850075,-0.28188131538381256,-0.04711299236766034,-1.4214026150074976,-0.40277907570841875,-0.2756565467884369,-0.5729700923767294,-0.2564503941612633,-0.6745046030104132,-0.550646630297993,0.039014068684162316,0.15834194198055138,-0.31954646557455085,-1.098150275017851
Jackson,0.48703347929029667,-0.4164528862589048,-0.8242674710785832,-0.022476843835120764,-0.6037126482176837,-0.0754662794685357,0.3248153044048376,-0.2092140746487526,-0.4862336977117922,0.21041754141696395,0.2964821104984109,0.0027573991717555,-0.607937696627995,-0.7365464748529434,-0.6053698773389967,0.19190068161834467,0.47632023041680305,-0.7845888489942376,0.8197951470623626,2.5007410282144824,3.141826844192198,2.1349915880695747,1.8643309362831946,2.196434210171342
Sebastian,-0.309083018046704,-1.0252487865017805,-0.7466016658972935,-0.28657770131523774,-1.59433883763046,-0.9627447441673734,-0.5243603587504069,-1.0257036124455987,-0.34131176714033246,0.0381349327917697,-0.18720140057314158,-0.723914319251522,0.47156740066112174,-0.4522368063141883,0.49737335770635344,-0.058869400958699455,-0.09411983290970925,0.9742201834011602,-0.8923436197642012,-0.6834248767392063,-0.27898732318757874,-0.947618603495864,-1.4459817153903822,-1.334167812278139
Beatrice,-0.24485093279005266,0.5179740779846235,1.3265530897118896,0.19162697456049163,0.8548838355238588,-0.5327108423882282,-0.6179487196605126,0.5182667580992143,0.27551520160536574,-0.5680947866885789,-0.7913096352031497,-0.9907007802950897,0.7231691735645106,0.5298111235975794,-0.37385393683050405,-0.168763232264123,-0.0743649479573798,1.3859984170104687,-0.8864905054970497,-0.7140874255253706,0.32768745187168324,-0.6650281449778928,-1.8617308363959941,-0.6188240223751673
Brenda,-0.07754302822453786,0.5249297064631326,0.43870138039799816,0.6811404007019358,0.17557655738601288,0.6729576248274246,0.005731008983777562,0.41528003010674674,0.3876478694913104,-0.17189385742309213,-0.1598986954496659,-0.01532386282512208,-0.5537402535657177,-0.2702720622305864,-0.39602139681514165,-0.05024925157786495,-0.24697288799192735,-0.3719371021741112,-1.105234829864693,0.007701266018754109,-0.5463973519834227,-0.6594718701002327,-1.8513834943570533,-0.9832346276259202
Natalie,0.07329674461774352,0.24948623130761458,0.10084049232882779,0.692876922085612,0.026208679104825168,0.5249201370134412,-0.1614769125668615,0.2263023727632148,0.5382067023056418,0.13747227466635567,-0.2301302226342501,-0.16439853723810258,0.32953911090452154,-0.21426829739620679,0.12111505480225862,-0.3563996528797904,-0.33827064505395754,0.7246779122434402,-1.4046187809196418,-0.629158397843838,-0.9919281820128723,-1.0349329499421351,-2.0207835681460273,-1.7428041994831687
Spencer,0.19394131832347952,-0.16996340808701416,-0.5085292445126202,-0.545031431759604,-1.1375620086525124,0.5227008305011696,-0.034054938623075404,-0.14662176819293102,0.14850083016339757,0.2717597279353074,-0.03647381137708082,-0.14679279677217255,-0.4566203669407508,0.014307179201153509,-0.31055271263611905,0.0337667553877282,0.40246386772714354,-0.16155839019410714,0.15321183529610388,0.9159445294102775,1.8575476724769142,0.095290996290274,-0.20474725455873646,0.7929302833563624
Antonio,-0.2593366625758972,-0.6953215081622405,-0.9603232021482573,0.12938165433112256,-1.46240597124777,-1.1019492035834029,-0.30166871763332076,-1.2540398989711985,-0.6089127434363208,-0.054227215310333865,0.1482187762672128,-0.5856879191079245,0.5290641320700158,-1.4980272927122285,-0.20333218836392783,0.004663639459642212,-0.41319785584863616,0.18319033473307939,-0.192540469989253,-0.47252329362945333,1.1252038617581501,0.05299176819521339,-0.16188313630508677,-0.033833838320252316
Lewis,-0.24232545572480377,0.5360485720536216,0.44392346906171276,-0.07622057569641856,-0.5781851523183814,-0.08083645996889081,-0.8202629081851581,-0.2581849326470905,-0.6217623109138124,-0.29526447705952147,-0.07833089251259813,0.028994389129070125,-0.22038753580824258,0.5209851988784612,-0.3325347253535641,0.18271462191577517,0.590670049907496,-0.3658269139137945,0.1701912896301695,0.6198436028706327,1.8187279137765622,-0.184498123257735,-0.5901878206826807,1.048862068892838
Bobby,-0.9924856213752186,-0.44455543975746203,-1.108414640230712,-0.867866112492517,-1.0895784423976185,-0.391000766578259,-0.609672653574619,-0.31445414851950154,-0.3791943486632128,0.07096536623768981,0.28503858633792717,0.21740965980762905,-0.8606276720544426,-0.7226188464319798,0.08207593114942079,0.3334876115973759,0.2860805899123234,-0.8871711497230041,-0.7477242883202294,-0.079022633628737,0.3035652799411738,-0.3694808820347135,-1.1194649856764942,-0.5124726498731084
Faith,-0.029852919107075142,-0.36311510490570886,-0.38323158807467356,-0.42192765097534435,-0.48057281431455146,-0.3207390927379528,0.06134338858205092,-0.37488912316549006,-0.27335190750675775,0.11945841249746618,-0.27073350770124466,-0.5749794889126337,-0.09695516933850802,0.07058234291343722,-0.5473089878554109,-0.020849967799711967,-0.15104224135778502,-0.4053532806987872,-0.9224034824024084,-1.2245944158600486,0.8034342171821902,-1.1413973228504413,-2.038800830097487,-0.868470874033779
Dominique,-0.6548991857634239,-0.8598311960066058,-0.9910479393135342,0.1206742945516347,-0.8698949484313313,-0.9298381306453012,-1.030075898820265,-0.6847921562377683,-0.5250255009967141,0.25385479093009633,0.14741858856381876,-0.5696859073070181,1.3097440775046048,-0.6977324938532803,0.336583406817516,-0.1234877382867604,0.07246952420536774,1.405548342429056,-0.9412857099791867,-1.2476243353101888,-0.2616150320104693,-1.2801563061724146,-2.3162643016654707,-1.2045924424460281
Axel,-0.5765926059733524,-0.7112306914747989,-1.3389475829548831,-0.14451792485622597,0.1367147988397085,-0.7163154751978391,0.3022689542620566,-0.19345431783825676,-0.4090264787087873,0.11334985954205425,0.2823840240011064,0.06247579622527762,-0.38425543240302973,-0.6857681731668315,0.4545817275595294,-0.5941016341689679,-0.2913313342518241,-0.0552149051834692,-1.2365661090321807,-0.940278412167761,-0.031088844191393076,-1.366338496937548,-2.0605631737767087,-1.0123834230211715
Ellie,0.1349016276396427,0.3398782383110414,0.29148536776917466,-0.07774573251978995,0.2669811445113758,0.5946799511757852,-0.19885764294672464,0.38618146156270067,0.7588944842677394,0.16384626705083324,-0.1592557816453748,-0.019234227859907162,0.036270013947197616,0.31627487160841616,-0.15945213537036582,0.3111628526608315,0.12769990537612458,0.14709310823640098,-1.8020743778742687,-0.6612625316573764,-0.8416718422685381,-1.1668770742027803,-2.0779237315867882,-1.8850180363577014
Taylor,0.38041383206913826,0.19648786384159903,-0.2346009129317725,0.13997981613765728,-0.18532973776944234,0.36238770791377745,0.4028413216025761,0.2727917389211077,0.34780008275795954,0.3454188294343843,0.08334835535146896,-0.08006594148566201,-0.5415747720948797,-0.4526686292251093,-0.6005217407417042,-0.38273483495172733,0.01660677967074036,-0.3648896767732659,0.6510546312938289,2.8297580853229287,3.2455734082101078,2.022187246822995,1.5527279028021723,2.1750651483959738
Craig,-0.681991951520009,-0.10230150405032457,-1.4093610657334112,-1.072344606383599,-1.6407682523306921,-0.034634331911327025,-0.49755169701031204,-0.7482843273926018,-0.3830697845282462,0.20293124821272013,0.09652760873164078,0.2848362772571074,-0.7184448322186789,-0.6354696195064529,-0.12689517577346215,-0.12363870701991117,0.16376884391640553,-0.772311391644921,-0.011436352162829906,0.8333986369238803,1.620249319387655,0.17252632057829576,-0.28512477325241053,0.619806808730871
Thomas,-0.027927321475452047,-0.12173967150630133,0.17846290710202334,-0.31542345376805847,-0.4698167467063405,-0.4634769069038274,-0.32341662969397467,-0.3430241359950911,-0.8798222319826658,-0.17576816482409155,-0.05825748439171217,-0.29178259360068787,-0.024984392724265572,0.2995666658973408,-0.4668277143352685,-0.22337101020019873,0.0555387748080745,-0.5353809004768901,-0.3939801612640179,0.0962232270535976,1.600758750591002,-0.1591883525308248,-0.7607731063438871,0.7872794506581825
Ella,0.5049803147540275,-0.21382718228807757,0.9421083997430776,-0.3227930704617717,0.11604483618489005,-0.414999452915278,-0.1927633571664111,-0.11717461725226402,-0.025356490554341644,-0.09451154165316698,-0.5429328604026622,-0.5679497971902756,0.3435811505689972,0.5826732940261802,-0.12415632847764599,-0.019034874469403162,-0.5590839873103364,0.6420237518075156,-1.497842056475909,-1.1503764476842286,-1.2583423280228454,-1.235164118775258,-2.288461852940913,-1.989025245210171
