index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
Nigeria,0.2399453559236357,0.26629517106598116,-0.019040335058795235,0.3980021398277506,-0.15202376432291503,-0.5382499252674767,1.0897725692606437,-0.2504465571032483,-0.5532809685486882,0.3254271681693662,0.08799966947460389,-1.0737022249994568,-1.8484992322129188,-3.1182105988616082,-1.6584849708136766,0.08789264123319009,-1.187357159420324,-2.0345273043179266
Ethiopia,1.158158078920706,-0.26420317093174717,0.020158707896962294,0.4443753653850705,1.40397341390147,-0.9159298305856431,0.4939685552057299,-0.1416761629395649,-0.6057846713358539,-0.41451629119055605,-0.9300595316543477,-1.6109932661665851,-0.6905708033495477,-2.415433359773189,-1.098727360097734,-0.5893833322433122,-2.706856377935722,-1.7599965693275135
Egypt,0.9778880072057242,-1.1248165477478207,0.020193811800579612,-0.058808760439182574,0.20097907892513234,-1.2210968468674093,0.2810768483829122,-0.41830992450523685,-0.8862509155245406,-0.40796056136749465,-0.5373922035160091,-1.3243038147487431,-0.4070043620631418,-2.3552124651952053,-0.4456006558599747,-0.24184466164396262,-1.5945184112818749,-0.9793025903601259
Congo,0.8859972076737582,-0.5368587941346769,-0.6502263274521668,0.4144737401398483,0.48383118765748523,-0.6817364047819655,1.1438918729822165,-0.22657028000170984,-0.8203500105823548,-0.022499995944777803,-0.4593302578266348,-1.0863941163285131,-1.411442031635593,-3.004796666649965,-1.379282264801916,0.596906006985597,-1.967102081372827,-1.1977366405912653
Tanzania,0.5868245471382462,-0.1839363864834126,0.7317450797887659,0.37145875035917103,0.49073187871343615,-0.5165956900834731,0.9447624715716735,-0.047658196942974705,-0.2977543863079577,0.05170909530283513,-0.5859434972040599,-1.0116588492674141,-1.4367562643688407,-2.3899782454419576,-1.3604453500820932,-0.06526869772996774,-2.276774177006854,-1.1022988681776458
Kenya,0.370665466128244,0.4873759167926708,0.6922359564518266,0.9267069935779023,0.758491103295854,-0.053158139953801566,1.1882914242425977,0.526575269894933,0.06311049235637044,0.19824012517929968,-0.28369927011289875,-0.7140117594391701,-1.303530498807697,-1.8559721306995054,-1.081166658665515,-0.46943271051820257,-1.8874569905761294,-1.265187130092261
Uganda,0.17642697730664897,0.2915700493495074,0.8454927278108364,0.4747333862143836,1.607730315701066,-0.38064629963054536,1.389774764883849,0.924453642788683,-0.3881513825685872,0.15908354951878406,-0.4832510166316645,-0.823142060306346,-2.1640130699552182,-2.182543306662832,-1.3723438764479567,-1.069962312943751,-2.183147380314204,-1.731007661035972
Sudan,1.2485214038424508,-0.5226655031166001,-0.20575674226069515,-0.08847729439727417,1.0169599709109278,-1.1366905352713668,0.224250184831263,-0.3809703933364884,-1.3650924745219504,-0.2958355083552208,-0.6194787436795902,-1.4185258538873753,-1.6351341701557018,-2.919783246635106,-1.334131174393416,-0.28842459010314253,-2.16688596336514,-2.34031185763096
Algeria,-0.011501054879182638,-1.4564780587322135,-2.056663303752059,-0.696118345181975,-1.352933643019914,-1.6632167116885386,-0.7491052652197137,-1.780473311906851,-1.250247859149943,-0.5241696549420084,-0.49617704460932344,-0.9416521126645749,0.12890695175907724,-3.6700177249838832,-0.2504611532111276,0.32525302002789375,-1.6148083022783266,-1.3127013506632175
China,0.22354686450565792,-0.5127415002758249,1.0558249227476437,-0.05241202952745959,0.016324493047952807,-0.4696616238778117,0.18006011672649863,-0.5250482790162961,0.2653260952973683,-0.2801742583481921,-0.6326503740762596,-1.1500198833679465,-0.9157977962287445,-1.940496542494261,-1.2577781182307832,0.7758384700451332,-1.6262359967280289,-0.8935228638349231
India,0.3834369497167995,-0.4682151052335658,1.7824526994126362,0.5475267147873579,0.7845868027105717,-0.8430214641849803,1.1251380689781965,0.10243495846934862,-0.05367410003439757,0.001950883848991051,-0.11295574854416957,-1.2233374828001762,-0.9374499890080771,-1.499356391740232,-0.7628729333421903,0.763301422469523,-1.3639326972791939,-1.0421546896418639
Indonesia,0.41496029046338945,0.374719192823152,0.985395810148531,0.09312398043156905,-0.3999974205720613,-0.39342235270784714,1.040868845978729,0.09626442577725336,0.6031732966901093,0.2165798233735446,-0.20989365877321547,-0.9395088214185605,-1.4044054458038868,-2.733945270334656,-1.1094065003285722,1.1830255295114975,-2.866606807327434,-1.8240861971398556
Pakistan,0.6962616000030344,-0.1221409789385566,1.5066495881332895,-0.38492092379931114,-0.061698298235414444,-0.5182518004403959,1.244843524483525,-0.3674016690403911,-0.11691897767600389,0.2882822491911422,0.03353106989556043,-0.8077299478049355,-1.8357127105883924,-2.792714613738716,-0.5268028363357896,0.29437511481511835,-1.5840626720764452,-1.8456367727348488
Bangladesh,0.9418057134123227,-0.052389879929272624,1.786431063530863,-0.3836068582643694,0.2511063166513185,-1.336352460323733,1.2640684880264257,-0.10663547211292938,-0.20789235789519445,0.31153379757956456,-0.04251430333961428,-0.9461300269929235,-1.9786468492288036,-2.0881074083055986,-1.3453091150279766,0.9313991069679114,-1.6264956429261899,-1.341927948143299
Japan,0.008744002395327284,-0.06298738722038377,0.9257728899093894,-0.02269283227195951,-0.013094164407636368,0.2296662361752114,0.8846753024434839,0.3571364356837663,1.0524891690134333,0.20963869834825197,-0.17073805078234922,-0.7405996400256653,-1.0663973304185443,-2.055233035736339,-0.9475557738861887,0.7610685491406456,-2.208978771837704,-0.9045649952295247
Philippines,1.2298723239115301,0.12093301594431909,0.9724653698025845,0.9985832970134288,0.6125068708363207,0.7302745449075395,3.3289448106301136,1.8814438587780271,2.160694274469979,1.4098644441409782,0.7921354880892361,-1.2695722851611968,-1.7062941544716244,-3.743387079755561,-1.0054821261722007,0.6603824044300954,-2.6727708725913697,-2.066717260844578
Vietnam,0.5053178857678364,-0.6200746210457868,-0.7717455964627609,-0.04557802271592328,-0.6407703112686963,-0.21984643892379954,0.739531093124027,-0.48910947028811175,0.19170435049736165,0.27022121508339486,0.16283050741239719,-0.37149332125989887,-0.9529416173239921,-2.9887975848284563,-0.5983199407047635,0.7092833790043334,-1.7132286856065648,-1.9565472991470192
Iran,-0.3514683880653662,-0.8250925511497392,-0.19364363996788556,-0.9954899331584689,-0.5601641584865723,-1.2742913106651768,0.32333153797177205,-0.7423864128468628,-0.6895597523038367,0.20762162266387454,0.1292378808997101,-0.6654456685914891,-0.9203324768390467,-3.1150711005409444,1.3101411738735207,0.44758955656978605,-1.434413700385317,-1.5619710000893567
Turkey,0.010385551173576759,-0.9942901265574151,0.253077001562499,-0.24602769967964502,-0.1403394654770709,-0.9544420059430749,-0.3458450644951698,-0.35823775949717623,-0.3794130096064533,-0.5088902681505866,-0.5842411923076207,-0.5855140619408394,-0.6042330930118677,-1.5954045989004637,0.39511791112526157,0.14458544554612535,-1.5410972870657094,-1.27913936686109
Russia,-1.0254185723694127,-1.3062376173189774,0.024295284804120864,-0.6936245500948791,0.16679740298261878,-1.0438092525305467,-0.4044627205322001,-0.2777787508442246,-0.6025428465661324,-0.0375405740295178,-0.32628271359748856,-0.8568200823536485,0.03813250222646029,-2.4342225026426703,2.8390134076285527,0.17553973360110417,-1.0502144773048958,0.9474534926317028
