,sport,country,direct_correlation,indirect_correlation,same_correlation
0,football,Nigeria,0.4530847159019907,-0.02201315871889073,False
1,football,Ethiopia,0.0637735426440069,-0.37030525219487626,False
2,football,Egypt,-0.23625087638590714,-0.4113757580825928,True
3,football,Congo,0.468893842529364,-0.15953129167810629,False
4,football,Tanzania,0.16176003855782808,-0.2633596066190039,False
5,football,Kenya,0.8312720894982568,-0.10975836315845386,False
6,football,Uganda,0.13541496018949736,-0.10236355560410527,False
7,football,Sudan,-0.011921860229732585,-0.09758219829772194,True
8,football,Algeria,0.3455919733058573,-0.3912630200305536,False
9,football,China,-0.5225171258831807,-0.2731388357657072,True
10,football,India,-0.7361769899552746,-0.2122030297717018,True
11,football,Indonesia,-0.1325511754309672,-0.13193017277135322,True
12,football,Pakistan,-0.23013011742095585,-0.1674010324132661,True
13,football,Bangladesh,-0.3146242697798829,-0.1076687227617368,True
14,football,Japan,-0.07460981809834798,-0.3184433080304889,True
15,football,Philippines,0.5897728615602392,-0.11630857440016565,False
16,football,Vietnam,-0.009368750518428252,-0.03633657187155885,True
17,football,Iran,-0.10289385091530524,-0.26378477838148906,True
18,football,Turkey,0.4499665561253141,-0.4053401645523407,False
19,football,Russia,-0.1336888709538749,-0.3920195358044375,True
20,football,Germany,0.281995268611169,-0.4206637057759048,False
21,football,France,0.1270447289008582,-0.5879444127989598,False
22,football,Italy,0.1662029799149039,-0.5571803919810799,False
23,football,Spain,0.3988650360587751,-0.5547837261507671,False
24,football,Ukraine,0.5740252184752945,-0.3447034860002311,False
25,football,Poland,0.4297877799034763,-0.44929475574250427,False
26,football,Romania,0.6438685172025368,-0.4732072860123717,False
27,football,Netherlands,0.5488254961463929,-0.388547681847822,False
28,football,Austria,0.3843869662810775,-0.5115356117978272,False
29,football,Mexico,0.2832300855916698,-0.2810062071047733,False
30,football,Canada,0.24130979766162014,0.09313376081349893,True
31,football,Guatemala,0.3962600784983617,-0.3464372573805051,False
32,football,Haiti,0.41059850531819697,-0.13410120436744774,False
33,football,Cuba,0.4139400485214593,-0.26374947227328904,False
34,football,Honduras,1.1012547917666045,-0.1111997614121057,False
35,football,Nicaragua,0.6742441758179133,-0.03978532267034335,False
36,football,Brazil,0.6617905627328291,-0.3193568320311033,False
37,football,Columbia,0.14988600604017982,0.2371157933146832,True
38,football,Argentina,0.8839057914247849,-0.3883024604957011,False
39,football,Peru,0.513299944115592,-0.3380323526792032,False
40,football,Venezuela,0.6640108963797824,-0.2643910131046117,False
41,football,Chile,0.5136153631046301,-0.3905069566795317,False
42,football,Ecuador,0.6258425607344247,-0.24836711076146234,False
43,football,Bolivia,0.5549382647178314,-0.3037924466323698,False
44,football,Paraguay,0.9212065102471207,-0.2940534781517577,False
45,football,Uruguay,1.0271872096943646,-0.2978729942472655,False
46,football,Australia,0.5747347964875359,0.1947712149006366,True
47,football,Fiji,0.3007242112191344,0.08756671649223909,True
48,football,Samoa,1.0814313607562198,0.08051281865080079,True
49,football,Tonga,1.0443133268797171,0.03150620458794859,True
50,basketball,Nigeria,0.20653489333458555,-0.04239202814502402,False
51,basketball,Ethiopia,0.009921696431042949,-0.3659098899874518,False
52,basketball,Egypt,-0.28169715500740705,-0.379015610125,True
53,basketball,Congo,0.03171539624540387,-0.2014575626678325,False
54,basketball,Tanzania,-0.10196449085794093,-0.2607983525108051,True
55,basketball,Kenya,0.4122364301620372,-0.13062305535222407,False
56,basketball,Uganda,0.049301209398561,-0.09000616301146815,False
57,basketball,Sudan,-0.6154503131450032,-0.10892942107070812,True
58,basketball,Algeria,-0.06884597192495735,-0.4004508776118504,True
59,basketball,China,-0.1452243088515142,-0.2728242063148957,True
60,basketball,India,-0.9322413987710064,-0.21398700956814332,True
61,basketball,Indonesia,0.05452742528966963,-0.12387657332285197,False
62,basketball,Pakistan,-0.7756797781559489,-0.1520193708625785,True
63,basketball,Bangladesh,-0.7931310432604598,-0.08787804565315509,True
64,basketball,Japan,0.35166223629891635,-0.2979199681813253,False
65,basketball,Philippines,1.0740283260563146,-0.05435320916091006,False
66,basketball,Vietnam,-0.08918197466608292,-0.0543371418354767,True
67,basketball,Iran,-0.19377866575995875,-0.2439414669889813,True
68,basketball,Turkey,0.2998015874907437,-0.4105559246307893,False
69,basketball,Russia,-0.1357781002904765,-0.3980130802473328,True
70,basketball,Germany,0.08710787118254297,-0.43769764325260585,False
71,basketball,France,-0.1154392964985263,-0.5813379240228543,True
72,basketball,Italy,0.12176423944003816,-0.5479861344407546,False
73,basketball,Spain,0.2933891792745668,-0.5428494181439933,False
74,basketball,Ukraine,0.5477360138862511,-0.3283573330743444,False
75,basketball,Poland,0.456742520894119,-0.4714000828133373,False
76,basketball,Romania,0.2976761113641825,-0.4419919389118759,False
77,basketball,Netherlands,0.3669833909119769,-0.3768814258836025,False
78,basketball,Austria,0.21231191638838745,-0.5240869415093254,False
79,basketball,Mexico,0.6836807903082035,-0.2599840714124982,False
80,basketball,Canada,0.6530015880586892,0.07997385717746104,True
81,basketball,Guatemala,0.5759649344804251,-0.3220352555337906,False
82,basketball,Haiti,0.6103247906346713,-0.14109190889653395,False
83,basketball,Cuba,1.077542508003862,-0.2695724166712556,False
84,basketball,Honduras,1.1194596350515449,-0.11602276121886924,False
85,basketball,Nicaragua,0.8273211656567854,-0.04270254247711641,False
86,basketball,Brazil,0.7245698786039404,-0.3106101780909156,False
87,basketball,Columbia,0.9109932264694759,0.21581869647282628,True
88,basketball,Argentina,0.7126918612951973,-0.3889850310463488,False
89,basketball,Peru,0.6449756161450202,-0.3360259046317738,False
90,basketball,Venezuela,1.1372433811731553,-0.23676639270959124,False
91,basketball,Chile,0.3853557240689564,-0.3832217887983407,False
92,basketball,Ecuador,0.6840903316490714,-0.21692027595957727,False
93,basketball,Bolivia,0.3073416198012891,-0.2942417856426925,False
94,basketball,Paraguay,0.6359379878827275,-0.3019564833484394,False
95,basketball,Uruguay,0.6947688826370839,-0.31526323742386875,False
96,basketball,Australia,0.2120652743800145,0.15940951107498744,True
97,basketball,Fiji,-0.40085008085557106,0.020261923843536245,False
98,basketball,Samoa,0.4460925289956638,0.01980147873585091,True
99,basketball,Tonga,0.4891017154539767,-0.02016312674343303,False
100,cricket,Nigeria,-0.031690463308778734,0.28639880346666097,False
101,cricket,Ethiopia,-1.1570445791284412,0.052354158626029386,False
102,cricket,Egypt,-1.0366422829266957,0.011438362700818536,False
103,cricket,Congo,-0.8450535872603896,0.15809264080949453,False
104,cricket,Tanzania,0.4767702713906439,0.3140298560998165,True
105,cricket,Kenya,1.2348708836199516,0.4731960570539197,True
106,cricket,Uganda,0.5723853062516577,0.32315945759358633,True
107,cricket,Sudan,-0.4016319067905366,0.18301951409852016,False
108,cricket,Algeria,-1.5877881259083233,-0.013913608222512171,True
109,cricket,China,-1.6965132969613224,0.1164040722361773,False
110,cricket,India,0.8877826799518889,0.32423880793683163,True
111,cricket,Indonesia,-0.5764137067035031,0.19955352781880967,False
112,cricket,Pakistan,1.3625214138512056,0.34363170831401946,True
113,cricket,Bangladesh,1.4751532937693124,0.3739384402019452,True
114,cricket,Japan,-1.5936897458985146,0.024358048910920426,False
115,cricket,Philippines,-0.031601021642947015,-0.007693199223734206,True
116,cricket,Vietnam,-1.1800755744071492,0.2194390257579984,False
117,cricket,Iran,-1.18190774221427,0.08049644251873603,False
118,cricket,Turkey,-1.0905781808304893,0.035843322582146606,False
119,cricket,Russia,-2.1087970652636083,0.05256207243497312,False
120,cricket,Germany,-1.1984729762134585,-0.07052555605614583,True
121,cricket,France,-1.2254812184741837,-0.1308871943153816,True
122,cricket,Italy,-1.3977209701796227,-0.16964600486805306,True
123,cricket,Spain,-1.2515938254194527,-0.2194888752828873,True
124,cricket,Ukraine,-1.4303967183022552,0.05127575855658336,False
125,cricket,Poland,-1.9175074847173723,0.007570397147993396,False
126,cricket,Romania,-1.7675433037600663,-0.0990535570040664,True
127,cricket,Netherlands,-0.3905890435424253,-0.05221327406297576,True
128,cricket,Austria,-1.300409352634913,-0.08306703630496517,True
129,cricket,Mexico,-1.995312184261516,-0.25868309672725304,True
130,cricket,Canada,-0.5121161081993327,0.2465946965171321,False
131,cricket,Guatemala,-1.6187368789090932,-0.22660887426279375,True
132,cricket,Haiti,-2.123905427439857,0.00910073652174662,False
133,cricket,Cuba,-2.0514769416912824,-0.110350376976328,True
134,cricket,Honduras,-1.0539159756586292,-0.027521450735891715,True
135,cricket,Nicaragua,-1.3177885576270378,-0.11979194864857902,True
136,cricket,Brazil,-1.6649284760143097,-0.16893006651422565,True
137,cricket,Columbia,-1.0417381005283464,0.08349823818741113,False
138,cricket,Argentina,-1.1384371984058077,-0.15195636222041262,True
139,cricket,Peru,-1.4178945356149375,-0.16107666343652152,True
140,cricket,Venezuela,-1.5051936783929936,-0.22147675847133988,True
141,cricket,Chile,-0.9899331005650204,-0.17215522929573168,True
142,cricket,Ecuador,-1.4133154807860586,-0.2119870357071482,True
143,cricket,Bolivia,-1.458101302502932,-0.205753140872706,True
144,cricket,Paraguay,-1.0864499994315409,-0.06315567961443473,True
145,cricket,Uruguay,-1.2036091745086632,-0.12573174728680528,True
146,cricket,Australia,0.5421939150140147,0.5134920156699491,True
147,cricket,Fiji,0.9824780023013414,0.5264577953770022,True
148,cricket,Samoa,0.7014065350999796,0.3434784357423314,True
149,cricket,Tonga,0.04592322706747059,0.2862478399404416,True
150,hockey,Nigeria,-0.3091043161218573,-0.09827348531317642,True
151,hockey,Ethiopia,-0.6565492284091907,-0.4645202986028091,True
152,hockey,Egypt,-0.9115699044786669,-0.4611666137363416,True
153,hockey,Congo,-0.274540700886649,-0.2484894373203028,True
154,hockey,Tanzania,0.20549951806628394,-0.31125036987100796,False
155,hockey,Kenya,0.5556787389775342,-0.14203185190951428,False
156,hockey,Uganda,0.3281819864127133,-0.13161704667480814,False
157,hockey,Sudan,-0.4666388990077466,-0.1534603221784625,True
158,hockey,Algeria,-0.5771335621495328,-0.4612748518925601,True
159,hockey,China,-0.328789015338961,-0.2636564537156394,True
160,hockey,India,-0.19498124184078405,-0.2179150154790533,True
161,hockey,Indonesia,-0.23514569021225964,-0.1779343701942357,True
162,hockey,Pakistan,0.5683562807557271,-0.17121162155400985,False
163,hockey,Bangladesh,-0.05478957333598733,-0.0887142288388274,True
164,hockey,Japan,-0.038481668835954316,-0.3105281418593512,True
165,hockey,Philippines,0.4521076825941239,-0.14108972550296553,False
166,hockey,Vietnam,-0.6091342459928473,-0.07753173427059121,True
167,hockey,Iran,-0.3024249149864987,-0.2658698255141648,True
168,hockey,Turkey,0.06770041735630446,-0.4424708270465839,False
169,hockey,Russia,0.4230917444259376,-0.3784899674057791,False
170,hockey,Germany,0.06482095892663263,-0.4572418514129371,False
171,hockey,France,-0.4858918389442282,-0.5836936139855219,True
172,hockey,Italy,-0.562530349305384,-0.5748930818837135,True
173,hockey,Spain,-0.3650145238844955,-0.5885827805736593,True
174,hockey,Ukraine,0.7403195448656952,-0.33407897140163784,False
175,hockey,Poland,0.4691703067607987,-0.4804946742144168,False
176,hockey,Romania,0.08291158612490017,-0.4297466534438845,False
177,hockey,Netherlands,0.13894330528377774,-0.419594432990594,False
178,hockey,Austria,0.3222027642575142,-0.5178313844523772,False
179,hockey,Mexico,0.06271844211868208,-0.32166790142154383,False
180,hockey,Canada,2.354814654125146,0.15238002141658955,True
181,hockey,Guatemala,0.015722519443872242,-0.4081199764419834,False
182,hockey,Haiti,-0.021658384081013685,-0.19452252360820674,True
183,hockey,Cuba,0.18554881646084373,-0.3361015110209489,False
184,hockey,Honduras,0.6501158293269625,-0.19153438170768827,False
185,hockey,Nicaragua,0.4132945575403534,-0.11626000055875932,False
186,hockey,Brazil,0.2733176750575361,-0.3628446849707233,False
187,hockey,Columbia,0.02369259554036881,0.2051258839309112,True
188,hockey,Argentina,0.9752684147023736,-0.4295426939246805,False
189,hockey,Peru,0.41774670628455896,-0.3743587633889258,False
190,hockey,Venezuela,0.4335174036642411,-0.32480485721776514,False
191,hockey,Chile,0.5968023010032428,-0.4341990088261808,False
192,hockey,Ecuador,0.3276918932922341,-0.2902359098430829,False
193,hockey,Bolivia,0.05286915945265012,-0.3758962736995267,False
194,hockey,Paraguay,0.6458638158645402,-0.3546146135200096,False
195,hockey,Uruguay,0.8905980298272171,-0.3674876503649996,False
196,hockey,Australia,0.6700440420081457,0.2415762844049039,True
197,hockey,Fiji,0.11654164439990612,0.0468827203234562,True
198,hockey,Samoa,0.6160310451937587,0.027055908151151744,True
199,hockey,Tonga,0.3860218870468493,-0.05236435229809226,False
200,tennis,Nigeria,-0.28534444097497663,0.0327049719703966,False
201,tennis,Ethiopia,-0.248327982850026,-0.3018986591326171,True
202,tennis,Egypt,-0.2996448940343622,-0.3259579693290274,True
203,tennis,Congo,0.0885972748586187,-0.055864564222980174,False
204,tennis,Tanzania,0.2297729694242145,-0.15393932746609207,False
205,tennis,Kenya,0.6664669549272194,-0.034624768258461336,False
206,tennis,Uganda,-0.13570745782513471,-0.04332658854929875,True
207,tennis,Sudan,-0.7411743780316159,-0.08238849840029175,True
208,tennis,Algeria,0.027132850147706927,-0.2655231003213046,False
209,tennis,China,-0.0131283175566767,-0.09061617906996004,True
210,tennis,India,-0.6393701611155079,-0.09218806507030518,True
211,tennis,Indonesia,-0.06092872416941021,-0.049966181558624666,True
212,tennis,Pakistan,-0.4137030451626216,-0.05870228239362198,True
213,tennis,Bangladesh,-0.2647464060543339,0.045550037120001975,False
214,tennis,Japan,0.11793634933574235,-0.13352373587772906,False
215,tennis,Philippines,0.4568264374763104,0.02861395323244534,True
216,tennis,Vietnam,-0.4168534702741572,-3.067843352530352e-05,True
217,tennis,Iran,-0.3967565037241759,-0.09457894521760092,True
218,tennis,Turkey,0.05743255670325435,-0.2459942474557636,False
219,tennis,Russia,0.06016288354783238,-0.17284864503834524,False
220,tennis,Germany,0.4935523179306378,-0.3211396971173405,False
221,tennis,France,0.2202242356362381,-0.32929916212378113,False
222,tennis,Italy,0.6455718712994901,-0.30074260656328283,False
223,tennis,Spain,0.8321390467377419,-0.29880899854884685,False
224,tennis,Ukraine,0.6219748436228154,-0.13746725503360535,False
225,tennis,Poland,0.9235140152128698,-0.2565937909995034,False
226,tennis,Romania,0.8093852888819291,-0.21404605788704612,False
227,tennis,Netherlands,0.7200208789023381,-0.2469019740899597,False
228,tennis,Austria,0.8655892452398599,-0.3248944838184224,False
229,tennis,Mexico,0.5149446216643693,-0.115975487331286,False
230,tennis,Canada,0.4498818504293447,0.13910593751672184,True
231,tennis,Guatemala,0.376265310723369,-0.17503481121076198,False
232,tennis,Haiti,-0.16326915263339384,0.00638924075848466,False
233,tennis,Cuba,0.9204047344218378,-0.05047743663468781,False
234,tennis,Honduras,0.9136869130161164,0.01930075093854408,True
235,tennis,Nicaragua,0.9171652488120998,0.06640094978862109,True
236,tennis,Brazil,1.1910343190876302,-0.12856690437301327,False
237,tennis,Columbia,0.6065471552738226,0.2635834985623079,True
238,tennis,Argentina,1.3467812598750015,-0.1728044658139433,False
239,tennis,Peru,0.7376710346900314,-0.15914281647131598,False
240,tennis,Venezuela,1.230185742101721,-0.08112309297438175,False
