,country,beverage,direct_correlation,indirect_correlation,same_correlation
51,Congo,champagne,1.0663348408384636,0.32437476002608095,True
52,Tanzania,water,0.4387697445086864,0.031291705374072935,True
53,Tanzania,coffee,1.026222855104756,0.1167418137553762,True
54,Tanzania,tea,1.260699575891114,0.25554324593710515,True
55,Tanzania,juice,0.2605235106771789,0.028638673549352636,True
56,Tanzania,milk,0.9720741244307656,0.1903531561362755,True
57,Tanzania,soda,0.3329291650394313,-0.19729942526647384,False
58,Tanzania,alcohol,0.037979407124106114,-0.062279003222746425,False
59,Tanzania,liquor,-0.9714387288589822,-0.06982233206612112,True
60,Tanzania,beer,-0.043644003184408704,-0.10801847626607376,True
61,Tanzania,wine,-0.23419436478013275,0.15084351595277248,False
62,Tanzania,vodka,-0.6691089390553092,0.015475886829105931,False
63,Tanzania,whiskey,-0.4161438212126665,-0.10535662944383402,True
64,Tanzania,champagne,0.4405447027956588,0.2060029591011964,True
65,South Africa,water,-0.3307493398344529,-0.2028461632652783,True
66,South Africa,coffee,0.626524917793093,0.17160432456295588,True
67,South Africa,tea,0.6861455139115,0.20029500127164035,True
68,South Africa,juice,0.18707015995272708,0.01677228334006233,True
69,South Africa,milk,0.032931662841436164,0.1360971194101391,True
70,South Africa,soda,0.4113080971926154,-0.014945785479580403,False
71,South Africa,alcohol,-0.13466717259606598,-0.0324400575339296,True
72,South Africa,liquor,-0.8202148860192499,0.04260725481007762,False
73,South Africa,beer,0.3207885552288725,0.07918025744623987,True
74,South Africa,wine,-0.06448910465358361,0.02267195020966831,False
75,South Africa,vodka,-0.1961269761716132,0.22488870496382488,False
76,South Africa,whiskey,-0.39504231091052266,-0.020358303512635432,True
77,South Africa,champagne,0.3984347711803654,0.14453425993440525,True
78,Kenya,water,0.1973463682570376,-0.024211914570704818,False
79,Kenya,coffee,1.0176304965601557,0.2078714523555788,True
80,Kenya,tea,1.2973257463237668,0.3234453373466083,True
81,Kenya,juice,0.28911997812872153,0.06593186048260095,True
82,Kenya,milk,0.9144885029489777,0.27762663030200063,True
83,Kenya,soda,0.4084262724711001,-0.11030059786747473,False
84,Kenya,alcohol,-0.09323643270650356,-0.07205719775210451,True
85,Kenya,liquor,-1.027769114657843,-0.0523639027652241,True
86,Kenya,beer,0.10060302086203757,-0.03138353159515113,False
87,Kenya,wine,-0.27573629773661995,0.12717752087083745,False
88,Kenya,vodka,-0.6957213906127668,0.06891152213268484,False
89,Kenya,whiskey,-0.6704492251184674,-0.11733363372751213,True
90,Kenya,champagne,0.3427247492289283,0.16865468896570407,True
91,Uganda,water,0.2099722082811128,0.032961818292388624,True
92,Uganda,coffee,1.2107758551106336,0.13539172006779865,True
93,Uganda,tea,1.2982740972653837,0.2547209662141285,True
94,Uganda,juice,0.4312789824884263,0.05176681759786902,True
95,Uganda,milk,1.0736191724472688,0.20159099603199493,True
96,Uganda,soda,0.5275507925362694,-0.11203869623036204,False
97,Uganda,alcohol,0.11702800903929385,-0.03279731865833488,False
98,Uganda,liquor,-0.9341732099641696,-0.013477353685220994,True
99,Uganda,beer,-0.03554792069284618,-0.06977254444942392,True
100,Uganda,wine,-0.7997842217263569,0.09552581350974268,False
101,Uganda,vodka,-0.6376866121775615,0.03208002946733743,False
102,Uganda,whiskey,-0.6168697175620129,-0.09738849513951828,True
103,Uganda,champagne,-0.005519536227463075,0.1531386761900887,False
104,Sudan,water,0.9240330454595268,0.144117858246576,True
105,Sudan,coffee,1.0823566632417638,0.07872619309640895,True
106,Sudan,tea,0.7597559527361535,0.1358057626788409,True
107,Sudan,juice,-0.27678827685440244,0.07542731366227738,False
108,Sudan,milk,0.6542571824584609,0.09268269012278342,True
109,Sudan,soda,0.3047774166122305,-0.13663902352609575,False
110,Sudan,alcohol,0.18363101628391865,-0.03262590705190942,False
111,Sudan,liquor,-0.8998237600286899,-0.12311799301334468,True
112,Sudan,beer,-0.211519429733938,-0.18917281036496236,True
113,Sudan,wine,-0.2996031346288869,0.22057013857135588,False
114,Sudan,vodka,-0.5677222878810522,0.015670809902685268,False
115,Sudan,whiskey,-0.640431415572746,-0.16478845639558326,True
116,Sudan,champagne,-0.014038920920677328,0.1788832155742171,False
117,Algeria,water,0.491223352355131,0.1494389752656689,True
118,Algeria,coffee,0.5866325153359028,0.24947597564199075,True
119,Algeria,tea,-0.8928726940286835,0.3141945719206526,False
120,Algeria,juice,-0.5743683208859538,0.19318985149903165,False
121,Algeria,milk,-0.5579901893239665,0.2704944687195987,False
122,Algeria,soda,-0.6956134968903894,-0.26834406466497995,True
123,Algeria,alcohol,0.29694069298516595,-0.11123850175358577,False
124,Algeria,liquor,-1.3505223680770513,-0.2694019290163221,True
125,Algeria,beer,-0.3095701549590069,-0.3820055888937983,True
126,Algeria,wine,1.107984937976594,0.4815196281947286,True
127,Algeria,vodka,-0.6333598615728663,0.06884959529945757,False
128,Algeria,whiskey,-1.1537698919999615,-0.3386644809798172,True
129,Algeria,champagne,1.2750580676561052,0.4845009678285541,True
130,China,water,-0.08321554023549832,0.01498779948913544,False
131,China,coffee,0.35748083537424136,0.11636644372890928,True
132,China,tea,2.142403586021335,0.16887297889662975,True
133,China,juice,-0.26929507583779017,0.05253039784081299,False
134,China,milk,0.16722319147087586,0.10868876857708433,True
135,China,soda,0.16100933665026218,-0.0631926798424239,False
136,China,alcohol,0.23393997168068556,0.017669851544297406,True
137,China,liquor,0.057153500583596285,-0.03232440755647078,False
138,China,beer,-0.38393598416019625,-0.10930026527255426,True
139,China,wine,0.4466204420908016,0.1618703177483449,True
140,China,vodka,-0.2473014034947846,0.05080589990115684,False
141,China,whiskey,-0.29508710587507864,-0.11149759684119176,True
142,China,champagne,0.20529244068956906,0.18366582128629447,True
143,India,water,0.5539435065283888,0.21819538037930708,True
144,India,coffee,0.46390479474407503,0.239227892626668,True
145,India,tea,1.769963987112842,0.3690363763844555,True
146,India,juice,0.30333097148657234,0.32168930567144005,True
147,India,milk,1.0977956496876091,0.33803527191913163,True
148,India,soda,0.13620608454811226,0.0020116345891692897,True
149,India,alcohol,0.5499526071512668,-0.08359707008039195,False
150,India,liquor,0.3043877922869725,-0.222116687684998,False
151,India,beer,-0.4263195439666744,-0.2911720545286674,True
152,India,wine,-0.395566688670788,0.3312641416674532,False
153,India,vodka,-0.3462344943421261,0.17871157978705587,False
154,India,whiskey,-0.7041084838096257,-0.36575620083351257,True
155,India,champagne,-0.2416141320603181,0.33845605179076416,False
156,Indonesia,water,0.25912549186622313,0.10821100111773606,True
157,Indonesia,coffee,1.2294984743828248,0.2815662137495704,True
158,Indonesia,tea,1.2727633750306926,0.34464785046900104,True
159,Indonesia,juice,-0.44906593170149983,0.1468257101205067,False
160,Indonesia,milk,-0.32912127784014805,0.30749167884136563,False
161,Indonesia,soda,0.05926979961103265,-0.10481458697840064,False
162,Indonesia,alcohol,0.3469800594852807,-0.006374158084052676,False
163,Indonesia,liquor,-0.3526077723694181,-0.12043068291943908,True
164,Indonesia,beer,-0.08107983500543409,-0.16930542923861291,True
165,Indonesia,wine,-0.3925196318854404,0.3084575063757062,False
166,Indonesia,vodka,-0.3095080622461622,0.17429627193171293,False
167,Indonesia,whiskey,-1.2946739600249677,-0.2737807762567974,True
168,Indonesia,champagne,-0.4395845185605918,0.3070230055977233,False
169,Pakistan,water,0.4511325954549657,0.17869047893206594,True
170,Pakistan,coffee,0.027849749316033758,0.2570427605125349,True
171,Pakistan,tea,1.2648828459625856,0.3513002044365849,True
172,Pakistan,juice,-0.8064639963526133,0.2932457737467524,False
173,Pakistan,milk,0.5596439772487046,0.3166423371872715,True
174,Pakistan,soda,0.13238438495683694,0.04497906956961397,True
