,beverage,yob,direct_correlation,indirect_correlation,same_correlation
586,soda,2001,0.36080828958059996,0.013634978668856296,True
587,soda,2002,0.3920944266837701,-0.03985960637117973,False
588,soda,2003,0.4085216071353078,0.025461436971900703,True
589,soda,2004,0.4175337409334013,0.049918026627214285,True
590,soda,2005,0.3707061610838244,0.08996561733977729,True
591,soda,2006,0.3512386367192104,0.0967334107742612,True
592,soda,2007,0.38938932976091206,0.11450232853405493,True
593,soda,2008,0.3956592396587981,0.11267877990794252,True
594,soda,2009,0.4999506800521775,0.16467209819894524,True
595,soda,2010,0.6010745412852538,0.09117025370729696,True
596,soda,2011,0.4802435931311001,0.10391319269412964,True
597,soda,2012,0.34032305367027404,0.05899517796546345,True
598,soda,2013,0.2905873545946485,0.044253300060656066,True
599,soda,2014,0.28118477055075364,0.08636117324375918,True
600,soda,2015,0.30255453106947106,0.06300232934320242,True
601,soda,2016,0.2863559776080227,0.028995104636965082,True
602,soda,2017,0.05767236444249591,0.003838872072291249,True
603,soda,2018,0.28259800114856704,0.1350243678988076,True
604,soda,2019,0.22892515347239956,0.05685252724607466,True
605,soda,2020,-0.07277964733137639,0.0005637946066372255,False
606,energy drink,1920,-0.6157823383138081,-0.484762779133558,True
607,energy drink,1921,-0.7654083683398433,-0.4742706518737771,True
608,energy drink,1922,-0.9094827671768716,-0.4983733231325779,True
609,energy drink,1923,-1.0072507863676123,-0.4917040675687643,True
610,energy drink,1924,-0.8659515572297507,-0.4741393525967594,True
611,energy drink,1925,-0.775134021979299,-0.4793891817187499,True
612,energy drink,1926,-0.7469181571948834,-0.4661957274607063,True
613,energy drink,1927,-0.8132790052840068,-0.4096995047243509,True
614,energy drink,1928,-0.7695812597838521,-0.4606536689185214,True
615,energy drink,1929,-0.9221891851116772,-0.485854441604935,True
616,energy drink,1930,-0.4691254189285329,-0.4549884852773848,True
617,energy drink,1931,-0.8104751763350014,-0.4586226915079558,True
618,energy drink,1932,-0.7387393916386085,-0.4523920466494164,True
619,energy drink,1933,-0.6419179314239682,-0.4294453045557216,True
620,energy drink,1934,-0.5614768730189766,-0.4697893765692217,True
621,energy drink,1935,-0.46769538681860795,-0.4724714944834068,True
622,energy drink,1936,-0.6335556010928574,-0.456728577455617,True
623,energy drink,1937,-0.6268377190338349,-0.513865194184015,True
624,energy drink,1938,-0.5519870938204837,-0.4963832704207719,True
625,energy drink,1939,-0.4798952951828874,-0.5226546236391589,True
626,energy drink,1940,-0.4228888595558316,-0.4551294898750937,True
627,energy drink,1941,-0.4474487216689293,-0.4472628077397042,True
628,energy drink,1942,-0.3274503741979571,-0.44721130122014063,True
629,energy drink,1943,-0.3042923509354206,-0.3883647298121785,True
630,energy drink,1944,-0.35559013430149283,-0.4219097269357767,True
631,energy drink,1945,-0.43768959366122107,-0.4729891187001482,True
632,energy drink,1946,-0.1498981745934444,-0.4180112872223088,True
633,energy drink,1947,-0.2014457224699942,-0.4116415687055969,True
634,energy drink,1948,-0.18752624885019886,-0.38421757642940096,True
635,energy drink,1949,-0.23459470881205924,-0.4084157495803653,True
636,energy drink,1950,0.08158731238915054,-0.3488615523564245,False
637,energy drink,1951,-0.09157736114992164,-0.4081239631673179,True
638,energy drink,1952,-0.12369770411360208,-0.3755718952295701,True
639,energy drink,1953,-0.3161932554485717,-0.3683274770888967,True
640,energy drink,1954,-0.03358750547097862,-0.3918600324350331,True
641,energy drink,1955,-0.09478037783161107,-0.34024325930173965,True
642,energy drink,1956,-0.07743661961296591,-0.2940921500200556,True
643,energy drink,1957,0.058232425760433325,-0.26873282292584216,False
644,energy drink,1958,0.06541152739854933,-0.29823376791227274,False
645,energy drink,1959,0.2707246033813677,-0.26150895506124605,False
646,energy drink,1960,0.3215926452742377,-0.26906794821454744,False
647,energy drink,1961,0.1969742872362988,-0.27611987625851675,False
648,energy drink,1962,0.2841470829057952,-0.2474784389701439,False
649,energy drink,1963,0.2437899401516495,-0.19012454082901892,False
650,energy drink,1964,0.3660726907581643,-0.20468474267809267,False
651,energy drink,1965,0.6292136014911638,-0.194341730430056,False
652,energy drink,1966,0.3873896912832641,-0.1718493120911776,False
653,energy drink,1967,0.5019681187983313,-0.1102021259735386,False
654,energy drink,1968,0.38789142832070456,-0.16357044657560707,False
655,energy drink,1969,0.4301469653456714,-0.11397218829722484,False
656,energy drink,1970,0.5021452758352546,-0.06596151056144768,False
657,energy drink,1971,0.41310239217941497,-0.06614344920824372,False
