,country,trait,direct_correlation,indirect_correlation,same_correlation
135,Nigeria,glamorous,-0.3279060910585583,-0.09779186722830367,True
136,Nigeria,authoritarian,-0.7532895414753366,0.03701151069033832,False
137,Nigeria,crude,0.02444219559146795,-0.056796044649457915,False
138,Nigeria,deep,-0.5210805836756435,-0.04613786396983869,True
139,Nigeria,petty,-1.2355154004731927,-0.0745568017137511,True
140,Nigeria,frivolous,-1.1222564031693436,-0.15272403630950415,True
141,Nigeria,realistic,-0.09656456393095553,-0.02161846825196732,True
142,Nigeria,complex,-0.7750981838302287,-0.05804441532346985,True
143,Nigeria,dramatic,-0.3820072211242332,0.005877859252247482,False
144,Nigeria,innovative,-0.15125428314695075,-0.05134335768988518,True
145,Nigeria,messy,-1.066904932323994,-0.17488906544636618,True
146,Nigeria,impressive,0.3925582808962712,0.15307315202535593,True
147,Nigeria,complaining,-0.5261564482745453,-0.07694493705944856,True
148,Nigeria,mystical,-1.6235437445078895,-0.07990005319618057,True
149,Nigeria,tall,0.3767854330445619,-0.028469933128446662,False
150,Nigeria,healthy,-0.050847824154408895,-0.08245746573274185,True
151,Nigeria,unpredictable,-0.966598036889988,-0.04011504122307561,True
152,Nigeria,fit,0.4997079785641438,0.05039919763307442,True
153,Nigeria,responsive,0.17406357651776982,0.059541635847640974,True
154,Nigeria,earnest,0.08568773021105944,0.10474686861918917,True
155,Nigeria,compassionate,-0.4560867417766138,0.044598686638906274,False
156,Nigeria,respectful,-0.16940589349385995,0.07743159046891522,False
157,Nigeria,scholarly,-0.3942419780547636,0.09463755933261717,False
158,Nigeria,patriotic,0.504909459269201,0.06569395716263893,True
159,Nigeria,attractive,0.4976809140983707,-0.17109830024355727,False
160,Nigeria,aspiring,0.6031550313831849,-0.05134092810398658,False
161,Nigeria,rational,-1.16648715302397,0.047976307358400624,False
162,Nigeria,insulting,-0.5061989098128277,-0.0310287825595892,True
163,Nigeria,unreliable,-0.8770651260624688,-0.009997901257396257,True
164,Nigeria,mellow,-0.10653724847616013,-0.02338821066640704,True
165,Nigeria,persuasive,-0.5239244731216133,0.06694724536643384,False
166,Nigeria,restrained,-0.7684940081524033,0.05561002573768505,False
167,Nigeria,courteous,-0.16282441870362965,0.07481153424738096,False
168,Nigeria,challenging,-0.11434184692773793,-0.012407248673457327,True
169,Nigeria,aggressive,-0.16815231341741488,-0.04851915801748699,True
170,Nigeria,dishonest,-1.191770012794407,0.03884855636848007,False
171,Nigeria,soft,-0.2453295441280876,-0.1361401358563227,True
172,Nigeria,unstable,-0.8779060997487387,-0.07494210478106778,True
173,Nigeria,fixed,-0.7537393709920602,0.013216451958568114,False
174,Nigeria,admirable,-0.5240523258047365,0.031857224651835415,False
175,Nigeria,alert,-0.2025518423610715,0.06655668622352398,False
176,Nigeria,serious,-0.1537540627262102,0.06257325721229579,False
177,Nigeria,cold,-0.9447889235921878,-0.15149153851197733,True
178,Nigeria,selfish,-1.1344487542850792,-0.06683628930831965,True
179,Nigeria,humorous,-0.048028848358848034,-0.012020477480752354,True
180,Nigeria,thorough,-0.7969112657887457,0.08921347379760566,False
181,Nigeria,imaginative,-0.2344149935014488,-0.008900600842246116,True
182,Nigeria,bland,-0.4207948423291928,-0.17464625940522807,True
183,Nigeria,trendy,-0.14801300983053184,-0.14661600295855615,True
184,Nigeria,trim,0.11840969843353025,0.057486625503633364,True
185,Nigeria,understanding,-0.11932033489656725,0.06540454456747523,False
186,Nigeria,stupid,-1.1335489280294366,-0.09155910179929372,True
187,Nigeria,cynical,-0.5166634780606373,-0.0010404697107261683,True
188,Nigeria,predictable,-0.8620747688497539,0.011347405191097051,False
189,Nigeria,confident,0.1030624119148733,0.07246903892542811,True
190,Nigeria,neat,-0.2672636351288374,-0.08532529037712616,True
191,Nigeria,flexible,-0.33444072676309805,-0.029093951646357426,True
192,Nigeria,humble,-0.24933993886577616,0.11989372222651808,False
193,Nigeria,honest,-0.37779836308348,0.05921150504835099,False
194,Nigeria,cooperative,-0.10329064837084634,-0.009250612175828432,True
195,Nigeria,formal,-0.1083411891489542,0.013372253733665651,False
196,Nigeria,buff,-0.2295866377748741,-0.0062139500171142885,True
197,Nigeria,flamboyant,0.17894703180885238,-0.04710317740294378,False
198,Nigeria,reliable,-0.34089136200903103,0.06448732857138456,False
199,Nigeria,lyrical,0.08947386367617885,-0.0007853263726582894,False
200,Nigeria,ruined,-1.3416451194920656,-0.13633878365698315,True
201,Nigeria,reflective,-0.3231129538846148,0.01749443459997167,False
202,Nigeria,profound,-1.0082072726780538,0.0625124892382427,False
203,Nigeria,frightening,-0.8869187454432347,-0.05614389858935428,True
204,Nigeria,stern,-0.6746134526738488,0.0024323964102462,False
205,Nigeria,playful,-0.1438202189227573,-0.1566549562928462,True
206,Nigeria,ambitious,-0.06382527773602895,0.10867041694542698,False
207,Nigeria,knowledge,-0.5755857849135267,0.06636367151813545,False
208,Nigeria,warm,-0.3788627013979583,-0.08311509075947024,True
209,Nigeria,emotional,-0.5465286503126854,-0.008325694399821412,True
210,Nigeria,disciplined,-0.9870464693291644,0.08391141530199761,False
211,Nigeria,conciliatory,0.053209105209281536,0.1279185067947868,True
212,Nigeria,tidy,-0.6546789925664999,-0.043011793557308005,True
213,Nigeria,narrow,-0.7884079861706261,-0.014076061857323687,True
214,Nigeria,shrewd,-0.31039745005811675,0.058980756702840774,False
215,Nigeria,adventurous,0.4608061619804314,-0.19489680039276694,False
216,Nigeria,ordinary,-0.3209848389773773,-0.14063983917878767,True
217,Nigeria,private,-0.5032742388887214,0.06329932422335012,False
218,Nigeria,artificial,-0.8991327573045457,-0.13575891653096847,True
219,Nigeria,decent,0.4581356316357176,0.07996031275285159,True
220,Nigeria,subtle,-0.9175014798666876,-0.0992321467748577,True
221,Nigeria,active,-0.07203674178577509,-0.028646144232985463,True
222,Nigeria,cheerful,-0.21473751714748693,-0.06163472461482596,True
223,Nigeria,brutal,-0.3249297980408357,-0.002361285377873837,True
224,Nigeria,confused,0.11544295879752095,-0.01979166171080641,False
225,Nigeria,fearful,-0.681332079419702,-0.022885243652028164,True
226,Nigeria,precise,-0.7541395417597476,0.10554392634951336,False
227,Nigeria,hurried,-0.5992558499136623,0.046168236135379064,False
228,Nigeria,abrasive,-0.08529114214210598,-0.10722531805577416,True
229,Nigeria,peaceful,-0.2190598940842646,-0.05870149909562359,True
230,Nigeria,witty,-0.4044208629843611,-0.013458965159453173,True
231,Nigeria,confidential,-0.4785301861161239,-0.06851933544954987,True
232,Nigeria,pure,-0.9882924086285814,-0.13057460228239326,True
233,Nigeria,political,0.022750232393791155,0.021754340102592543,True
234,Nigeria,sporting,1.2551404358044778,0.033787948708041644,True
235,Nigeria,ridiculous,-0.5333127941041239,-0.013806281553296796,True
236,Nigeria,stiff,-0.4773287420237752,-0.05339424371781069,True
237,Nigeria,towering,-0.3325758925918763,0.0511108224674391,False
238,Nigeria,tough,-0.2471950106045746,-0.033704832117306835,True
239,Nigeria,crisp,-0.31481897769477474,-0.0018563985931651602,True
240,Nigeria,obvious,-0.420636869934618,-0.0003869490931863587,True
241,Nigeria,slow,-0.5651490317616429,-0.013683613150245659,True
242,Nigeria,spontaneous,-0.5260353368218581,-0.07695238048243963,True
243,Nigeria,slender,0.17971449259459818,-0.15321378527650895,False
244,Nigeria,skeptical,0.21485934426966055,0.03953906244543155,True
245,Nigeria,abrupt,-0.2737177001749573,0.08641265788195279,False
246,Nigeria,secure,-0.7404390036689265,0.09832246135602046,False
247,Nigeria,fair,-0.433829524714226,0.011947208044778456,False
248,Nigeria,gallant,-0.38835555017869006,0.08535523202717828,False
249,Nigeria,proud,-0.0013609198874017442,0.08991926694305058,False
250,Nigeria,busy,-0.3333533107211798,0.057333459983312636,False
251,Nigeria,extreme,-0.6249517939826251,0.010517829889190665,False
252,Nigeria,questioning,-0.10325731315806863,0.04463488920046799,False
253,Nigeria,charming,0.3729354575670662,-0.045219030163764634,False
254,Nigeria,decisive,-0.5554903247419425,0.1281782983855236,False
255,Nigeria,fat,-0.366501703838939,-0.10071001036420657,True
256,Nigeria,sympathetic,0.06756773944310157,0.01707000731634089,True
257,Nigeria,impatient,0.04705782585000424,0.046285061817816685,True
258,Nigeria,daring,-0.4406582656022645,-0.14479108289176154,True
259,Nigeria,irrational,-1.4734644865431197,-0.06886929629344736,True
260,Nigeria,treacherous,-1.438563479966443,-0.09739331144959916,True
261,Nigeria,passive,-0.87544280628733,-0.13407249828975226,True
262,Nigeria,competitive,-0.12946205658443666,0.0019507760524720024,False
263,Nigeria,amusing,-0.15142448727007374,-0.0477792555526632,True
264,Nigeria,hesitant,0.541107908401887,-0.01613444116467842,False
265,Nigeria,protective,-0.5256336080266958,-0.0696645432493615,True
266,Nigeria,balanced,-0.382665744165748,0.039074058780210585,False
267,Nigeria,colorful,-0.009680511764337185,-0.15553255367718136,True
268,Nigeria,maternal,0.056357151564536384,-0.06940647436303385,False
269,Nigeria,skillful,-0.01878162809380364,0.08316834259470765,False
270,Nigeria,dynamic,-0.10860582580333533,0.010166618480081942,False
271,Nigeria,overweight,-0.1443332905227107,-0.07469566791253708,True
272,Nigeria,calculating,-0.7879504645584554,0.008360405910352255,False
273,Nigeria,outrageous,-0.4526038487877654,0.022914632892931046,False
274,Nigeria,steadfast,-0.8583232591436429,0.029959826513921917,False
275,Nigeria,careless,-1.045243390018758,0.034648124196387346,False
276,Nigeria,genuine,0.7398215680079008,0.061436733158348564,True
277,Nigeria,eloquent,-0.26480398924833315,0.08747920908665721,False
278,Nigeria,intense,-0.16015824479868615,0.045421237241618236,False
279,Nigeria,polished,0.17198694372484902,0.027976595894946325,True
280,Nigeria,deceptive,-0.8687307608931072,-0.024165379778554177,True
281,Nigeria,false,-1.4421286754515583,-0.04937086228332492,True
282,Nigeria,blunt,-0.4578578388615608,-0.04874900763906132,True
283,Nigeria,popular,0.0684594731914886,-0.1463519209295866,False
284,Nigeria,critical,-0.335165787011728,0.09114278483155062,False
285,Nigeria,naive,0.19411390197421896,-0.03772537023262667,False
286,Nigeria,desperate,-0.3605860463516854,0.0033068994510617885,False
287,Nigeria,transparent,-0.29833559072147753,-0.06808779744010778,True
288,Nigeria,sophisticated,-0.004701995962279725,-0.06526848937174934,True
289,Nigeria,mistaken,-0.6588215061992329,0.029046841933536318,False
290,Nigeria,sensitive,-0.5115573230883337,-0.04194788893676383,True
291,Nigeria,slim,-0.18022597293061315,-0.0703087395093696,True
292,Nigeria,erratic,-0.4620036278229194,0.04209502100898595,False
293,Nigeria,secretive,-0.9753274136612271,-0.1144970038820912,True
294,Nigeria,driving,0.11972241584174605,0.03723858455986714,True
295,Nigeria,mature,0.03099353639257021,-0.011509642012531504,False
296,Nigeria,helpful,-0.07369237313360974,-0.044522907476300944,True
297,Nigeria,gracious,-0.33109100896258764,0.10393010915561568,False
298,Nigeria,appreciative,0.3855499125472857,0.08229297762743915,True
299,Nigeria,stable,-0.6551290081335338,-0.016786684494710314,True
300,Nigeria,rigid,-0.9580225388304829,-0.020275726396654887,True
301,Nigeria,sexy,-0.14519983587113744,-0.16628901168435026,True
302,Nigeria,stylish,0.26629011335280417,-0.028788163928619832,False
303,Nigeria,benevolent,-1.1811473435306108,0.025770742703953717,False
304,Nigeria,intelligent,-0.04352046603504195,0.03718559270379509,False
305,Nigeria,unhealthy,-0.7632747879977723,-0.2053218141826652,True
306,Nigeria,solid,-0.33334822570992234,0.037642414423107465,False
307,Nigeria,dull,-0.8863355721236775,-0.09037699965510428,True
308,Nigeria,upright,-0.6965575013830809,0.016173456651001374,False
309,Nigeria,obsessive,-0.8958945157000089,-0.03360744235594914,True
310,Nigeria,heroic,-1.2817442082128534,0.04586322255312279,False
311,Nigeria,extraordinary,-0.4422512634419,0.058411272356025425,False
312,Nigeria,elegant,-0.3316572162157257,-0.07757879668796312,True
313,Nigeria,firm,-0.13814170920523086,0.010386822772189259,False
314,Nigeria,forceful,-0.4653063338134994,0.049719347866357615,False
315,Nigeria,focused,0.22249247186037333,0.14667281824449654,True
316,Nigeria,clever,-0.7409030299719005,0.007969300457184459,False
317,Nigeria,open,-0.24315087057331344,0.0824093320373878,False
318,Nigeria,enigmatic,-0.17392203843547113,-0.008204538778090955,True
319,Nigeria,negative,-0.6293705024361701,-0.013558508179428335,True
320,Nigeria,dominating,-0.33996408123681343,-0.015614228309479025,True
321,Nigeria,brilliant,-0.018438568488884016,0.12738724068289511,False
322,Nigeria,sloppy,-0.9086721284972764,-0.0646005404284292,True
323,Nigeria,athletic,0.1833393513729828,0.04305496738781407,True
324,Nigeria,discreet,-0.3959697809250528,-0.12291404327949725,True
325,Nigeria,irresponsible,-0.9924716934634574,0.01870922566964179,False
326,Nigeria,conscientious,-0.4616207832523679,0.02124004990388427,False
327,Nigeria,cerebral,0.12343524619413038,-0.052612819362052636,False
328,Nigeria,practical,-0.6345378029448948,-0.07769052119947695,True
329,Nigeria,sober,-0.7425361250439452,0.028785573308742714,False
330,Nigeria,caring,-0.5572935678363397,-0.03396205108289794,True
331,Nigeria,impractical,-0.8971819681156631,-0.16244904994881987,True
332,Nigeria,outspoken,-0.041753704038516255,-0.00997029457279879,True
333,Nigeria,malicious,-1.0422536784503649,-0.10560812930869723,True
334,Nigeria,dignified,-0.718687568877972,0.025504492823906558,False
335,Nigeria,moderate,-0.10136603801337174,0.11280840533679246,False
336,Ethiopia,contradictory,-0.8025652537078161,0.1257225957985518,False
337,Ethiopia,obedient,-0.7679148249976919,0.01155777865581871,False
338,Ethiopia,objective,-0.8377969770273056,0.050185769033448034,False
339,Ethiopia,troublesome,-0.6786612115175708,0.009309543352614198,False
340,Ethiopia,determined,-0.2258065019053827,0.019563757572388315,False
341,Ethiopia,patient,-0.847449558058134,0.04287075221996239,False
342,Ethiopia,gentle,-0.3087233201489392,-0.0123432291935977,True
343,Ethiopia,demanding,-0.6419774317459672,0.003924456110442011,False
344,Ethiopia,progressive,-1.3203794957688861,0.03493091567851665,False
345,Ethiopia,sweet,-0.07280923992738947,-0.017407826106784367,True
346,Ethiopia,vague,-0.7893622953547728,0.08235570413763009,False
347,Ethiopia,predatory,-0.8768510992572408,-0.09658382363812416,True
348,Ethiopia,delicate,-0.4523262267570217,0.015512571775719118,False
349,Ethiopia,wise,-0.8124517917354424,0.05654101323428371,False
350,Ethiopia,passionate,-0.23179355513777364,-0.02017979410092241,True
351,Ethiopia,paranoid,-0.8978135866570117,-0.08777951618587979,True
352,Ethiopia,hostile,0.15614939853852494,-0.051342278293719484,False
353,Ethiopia,religious,-0.11038322820783554,0.0896394908723411,False
354,Ethiopia,neutral,0.06794749246503404,-0.05009163721456932,False
355,Ethiopia,bewildered,0.18665331192963594,-0.0184615833131706,False
356,Ethiopia,muscular,-0.10679765772114808,-0.1373396245954921,True
357,Ethiopia,energetic,0.4373248218796813,-0.10882754536567957,False
358,Ethiopia,odd,-0.08422795169398999,-0.09214928794256297,True
359,Ethiopia,efficient,-1.0288955248998954,-0.026557511517181782,True
360,Ethiopia,ripped,-0.1388254153378512,-0.17630433761582046,True
361,Ethiopia,mechanical,-1.0589792803118203,-0.06289747185037015,True
362,Ethiopia,criminal,-0.7903952746332306,-0.06898710154658133,True
363,Ethiopia,generous,-0.5744449359241978,0.049740620339796315,False
364,Ethiopia,destructive,-1.6433721523613514,-0.02824451433018973,True
365,Ethiopia,organized,-0.5748811008971175,0.04915279148623969,False
366,Ethiopia,solemn,-0.9201544447833391,0.03916701548985162,False
367,Ethiopia,simple,-0.4955146039320932,0.017265115387486978,False
368,Ethiopia,greedy,-1.1735377760877106,-0.13752306398916658,True
369,Ethiopia,fiery,-0.5818378775696361,-0.027803817879321804,True
370,Ethiopia,provocative,-0.20591777971302305,0.003165786052677573,False
371,Ethiopia,unrealistic,-0.8051385815453315,0.032432172521158084,False
372,Ethiopia,coarse,-0.34408137973741937,-0.12414789228541255,True
373,Ethiopia,faithful,-0.92976891211537,0.09555657522339014,False
374,Ethiopia,romantic,-0.512819328829704,-0.03274449968410468,True
375,Ethiopia,dedicated,-0.3282432660767383,0.07876892920859017,False
376,Ethiopia,smooth,-0.5018910963627888,-0.09894428334875408,True
377,Ethiopia,invisible,-1.3790685223780612,-0.010303743047938841,True
378,Ethiopia,relaxed,-0.0742503092930187,-0.08797942634908562,True
379,Ethiopia,grim,-0.6750516823107603,0.02043046330668576,False
380,Ethiopia,leader,-0.26968737622614364,0.007030449740112073,False
381,Ethiopia,anxious,-0.2225762827395552,-0.04102239530667087,True
382,Ethiopia,clumsy,-0.32306059285343425,-0.1123861782980332,True
383,Ethiopia,strict,-0.6450066901308237,0.015844627212867213,False
384,Ethiopia,gloomy,-0.9072891062341762,-0.0035429060753210478,True
385,Ethiopia,enthusiastic,0.2893091990223189,-0.048307878651084574,False
386,Ethiopia,brittle,-1.2879586930537446,-0.05106914329539526,True
387,Ethiopia,tiny,0.4938554548935314,-0.12765486476523927,False
388,Ethiopia,foolish,-1.347105384816185,0.02667290411397352,False
389,Ethiopia,rustic,0.2527891911449013,-0.07663481975132806,False
390,Ethiopia,directed,-0.3929823715951351,0.08262052500916972,False
391,Ethiopia,ignorant,-0.2670361103278269,0.00823351859233226,False
392,Ethiopia,skinny,0.08554136564514954,-0.1581981533669655,False
393,Ethiopia,subjective,-1.1788224714798357,0.014080319324199087,False
394,Ethiopia,miserable,-0.8502150800891074,-0.028395122971154606,True
395,Ethiopia,conservative,-0.37799886076344585,-0.057465670031332926,True
396,Ethiopia,tense,-0.4941192077678103,-0.03735038966457671,True
397,Ethiopia,discouraging,-0.5995647716788352,0.010581777276881588,False
398,Ethiopia,lazy,-0.9222751852582604,-0.16619942191453832,True
399,Ethiopia,clean,-0.6384625894588492,-0.09734423920136928,True
400,Ethiopia,weak,-1.0428295855793774,0.024577482564248482,False
401,Ethiopia,winning,-0.5013710573014044,-0.035690283741595594,True
402,Ethiopia,courageous,-0.4012505481306015,0.03640755111863639,False
403,Ethiopia,quiet,-0.4562006331246351,-0.12721483845230058,True
404,Ethiopia,surprising,-0.27275223996344217,0.07815995281151991,False
405,Ethiopia,short,-0.01857355144718313,-0.06782083893926504,True
406,Ethiopia,sharing,0.016498436458502318,-0.03870101357985972,False
407,Ethiopia,bizarre,-0.16349011315346376,-0.05472117580183845,True
408,Ethiopia,friendly,1.0539161706632538,-0.15887035791513562,False
409,Ethiopia,calm,-0.17020152890612772,-0.04884463349485465,True
410,Ethiopia,accessible,-0.5013582359437706,0.030282491555897358,False
411,Ethiopia,creative,-1.1287083230069437,-0.04700287612539394,True
412,Ethiopia,original,-0.3598562603996339,-0.05637082857218442,True
413,Ethiopia,steady,-1.367247439789214,-0.05023190355476414,True
414,Ethiopia,dry,-0.5687031840878337,-0.08007451345938746,True
