,sport,age,direct_correlation,indirect_correlation,same_correlation
42,football,43,-0.525190810260873,-0.05794351919150492,True
43,football,44,-0.5284772512917555,-0.04332947346695396,True
44,football,45,-0.5580729682534591,-0.05594985288418992,True
45,football,46,-0.6300438360612283,-0.050591985830702464,True
46,football,47,-0.5977199444496711,-0.051466280802835634,True
47,football,48,-0.6584356810870489,-0.04889480164824941,True
48,football,49,-0.3420225154987393,-0.037711463719629135,True
49,football,50,-0.8460345011729189,-0.07126736087015896,True
50,football,51,-0.3551379230454523,-0.04327583757112703,True
51,football,52,-0.8546563107042832,-0.06655638981250331,True
52,football,53,-0.7508838276351493,-0.07024642776786325,True
53,football,54,-0.7676382450087437,-0.06168494241593817,True
54,football,55,-0.7550767177721547,-0.054397465836734576,True
55,football,56,-0.7111536333683609,-0.05944498722626975,True
56,football,57,-0.8716777481118597,-0.06356541857155137,True
57,football,58,-0.9427613728058905,-0.05340591661402981,True
58,football,59,-0.7843635682799928,-0.040417479235528894,True
59,football,60,-1.0191267678591662,-0.07634149382602065,True
60,football,61,-0.5193517834828449,-0.05950374028301361,True
61,football,62,-0.9960362559739894,-0.07138723882606997,True
62,football,63,-0.9757203658708828,-0.06934750157752273,True
63,football,64,-0.829084685915744,-0.08146450999763065,True
64,football,65,-0.9041084325250324,-0.056825246667130375,True
65,football,66,-0.9351845528104459,-0.07001187616029036,True
66,football,67,-0.9927213321561624,-0.07103062932647275,True
67,football,68,-0.9564734326620712,-0.07799541350221449,True
68,football,69,-0.993661096559124,-0.06428894196831017,True
69,football,70,-1.0680860683386422,-0.0819055907142827,True
70,football,71,-0.4717602927529097,-0.06534804748460273,True
71,football,72,-0.8922118151140314,-0.0859845553906774,True
72,football,73,-0.81611409024213,-0.06955025015475039,True
73,football,74,-0.9644890789952231,-0.09229904527188716,True
74,football,75,-0.9922416062212,-0.08272795728991426,True
75,football,76,-0.8004870900242778,-0.07081485548853192,True
76,football,77,-0.7474177463870195,-0.07910840287780824,True
77,football,78,-0.9956687616966834,-0.0830380496654234,True
78,football,79,-1.0314980505602702,-0.09859869240797778,True
79,football,80,-1.216022450256225,-0.09829593890607256,True
80,football,81,-0.8806047847170693,-0.09323189184648356,True
81,football,82,-1.1942242178691551,-0.11124093325609698,True
82,football,83,-1.1274976499444662,-0.09980800286886124,True
83,football,84,-1.0613529396022985,-0.10117127762126343,True
84,football,85,-1.033242774034987,-0.1099328067761698,True
85,football,86,-1.1624688614466443,-0.11142891126378353,True
86,football,87,-1.0783846773219377,-0.10414829252203446,True
87,football,88,-1.1994555668345794,-0.11122074487604704,True
88,football,89,-0.9833512053387125,-0.08943474647300949,True
89,football,90,-1.2121019290282868,-0.12092427538373715,True
90,football,91,-0.8549439313476669,-0.10175640205224423,True
91,football,92,-0.9900901553999693,-0.12856185050006635,True
92,football,93,-0.9388259779116738,-0.12431056058476493,True
93,football,94,-1.1928251882099463,-0.12721048690304412,True
94,football,95,-0.8953323800319741,-0.1121735795070872,True
95,football,96,-0.8700691747391853,-0.1251075699756382,True
96,football,97,-0.8368188805138929,-0.12181116850008525,True
97,football,98,-0.9063960131879788,-0.12310208983518425,True
98,football,99,-0.8091244116395715,-0.10700300158935776,True
99,football,100,-0.4287875477615614,-0.10455657008319674,True
100,football,101,-0.9026709971981036,-0.10522590132349914,True
101,football,102,-0.9928485875809551,-0.12202907171205407,True
102,basketball,1,0.5649828577008253,0.05145082177837279,True
103,basketball,2,-0.03880766712451746,0.05271128410170523,False
104,basketball,3,0.01063366952214301,0.062350268192540234,True
105,basketball,4,0.044655311956522524,0.03432236989689271,True
106,basketball,5,0.07952891073894419,0.0363239518380597,True
107,basketball,6,0.1902507654178512,0.06466438504499777,True
108,basketball,7,0.05280234839050146,0.05012845069378143,True
109,basketball,8,0.02468588992476189,0.04103900579626964,True
110,basketball,9,0.06983299294323353,0.033023299431409664,True
111,basketball,10,0.06338753119081053,0.027702432159955867,True
112,basketball,11,0.2790848032360977,0.02768575065565084,True
113,basketball,12,0.15461670894422186,0.021849733474252137,True
114,basketball,13,0.2601660849227051,0.036458973837122266,True
115,basketball,14,0.30039763942768755,-0.01430848234972624,False
116,basketball,15,0.25661828953199595,-0.03506924263619835,False
117,basketball,16,0.32077338591179577,-0.017947665787534872,False
118,basketball,17,0.3614794779832654,0.021455544759480718,True
119,basketball,18,0.3641526175426808,0.016948337199064363,True
120,basketball,19,0.40185011411241545,0.005940010137964901,True
121,basketball,20,0.09625267954965172,-0.048974561689021305,False
122,basketball,21,0.4608335474645808,-0.02978371567843475,False
123,basketball,22,0.1500116842412937,-0.047742409575894935,False
124,basketball,23,0.01809837038319406,-0.055207633791935176,False
125,basketball,24,-0.011848748204573208,-0.05906884676017204,True
126,basketball,25,-0.0979152490677068,-0.06688426657537412,True
127,basketball,26,-0.0947806993773668,-0.05625893671446977,True
128,basketball,27,-0.1631981131537468,-0.04500949142547635,True
129,basketball,28,-0.2698536396010434,-0.06479328612615344,True
130,basketball,29,-0.1785264594040521,-0.055726905508179145,True
131,basketball,30,-0.4015874673846481,-0.059923107611206824,True
132,basketball,31,-0.23845383029977585,-0.06644831084565103,True
133,basketball,32,-0.40687549980245097,-0.08012766745119057,True
134,basketball,33,-0.4736338825315007,-0.07754512150983307,True
135,basketball,34,-0.5097654503278171,-0.07363148050650893,True
136,basketball,35,-0.6339027570013082,-0.07787708166929619,True
137,basketball,36,-0.6593998759185006,-0.07402405068667256,True
138,basketball,37,-0.8480858004891433,-0.07101158091825059,True
139,basketball,38,-0.8133007575329418,-0.06992243886307338,True
140,basketball,39,-0.8295375588325109,-0.07866414012203052,True
141,basketball,40,-0.9591271646970656,-0.0810674898410825,True
142,basketball,41,-0.6603667996515596,-0.07910155566407613,True
143,basketball,42,-0.7466001631913646,-0.08834189822629834,True
144,basketball,43,-0.7961326449058874,-0.08886517179618371,True
145,basketball,44,-0.8088469130520355,-0.07162607271201832,True
146,basketball,45,-0.8552748714347821,-0.08791336186782882,True
147,basketball,46,-0.913188851113632,-0.0769705505579568,True
148,basketball,47,-0.7786725867737571,-0.07964865250739668,True
149,basketball,48,-0.8753250530489757,-0.07162140038553705,True
150,basketball,49,-0.6094949245737936,-0.07036034033032224,True
151,basketball,50,-0.9738016643741486,-0.08226665411182514,True
152,basketball,51,-0.4933508541349457,-0.06961541805213815,True
153,basketball,52,-0.9321521467552624,-0.08006730310166388,True
154,basketball,53,-0.7598101354071709,-0.08669517161851184,True
155,basketball,54,-0.8013833371462079,-0.07698563442790365,True
156,basketball,55,-0.8887701225685508,-0.07445946092069,True
157,basketball,56,-0.8158120551149001,-0.07573977665465785,True
158,basketball,57,-1.0227909630197636,-0.08396618380781834,True
159,basketball,58,-1.0190646545268411,-0.0733062318485031,True
160,basketball,59,-0.8319641982158601,-0.06416417968334856,True
161,basketball,60,-1.1389874782342266,-0.08387780712262152,True
162,basketball,61,-0.6806063227978617,-0.08061286461501083,True
163,basketball,62,-1.143054442006563,-0.08735458574393967,True
164,basketball,63,-1.056821414938417,-0.08579321778994534,True
165,basketball,64,-0.9689583142206096,-0.09116621892987754,True
166,basketball,65,-1.0792412248600305,-0.07363026823896897,True
167,basketball,66,-1.0129804797881712,-0.08110654986102446,True
168,basketball,67,-1.0640863223108121,-0.08626219832409188,True
169,basketball,68,-1.0088849700513205,-0.08953678063128384,True
170,basketball,69,-1.0349201798912115,-0.08759422095977262,True
171,basketball,70,-1.2412099194868913,-0.09211259669516043,True
172,basketball,71,-0.6298660076266689,-0.08909704983513991,True
173,basketball,72,-0.9232556582049968,-0.09472643301706203,True
174,basketball,73,-0.8573692859580199,-0.08947522628709499,True
175,basketball,74,-1.0606032658629432,-0.10361451703369777,True
176,basketball,75,-1.0376660061031848,-0.09531748753390384,True
177,basketball,76,-0.6117123833574712,-0.08326459343058049,True
178,basketball,77,-0.8109026381878041,-0.09668582157196563,True
179,basketball,78,-1.0844858387655472,-0.09538689918431087,True
180,basketball,79,-1.0839829187683638,-0.11019868271060908,True
181,basketball,80,-1.2522880883958702,-0.105656453660827,True
182,basketball,81,-0.8569051226403299,-0.1114721205629969,True
183,basketball,82,-1.1021449245370143,-0.1212251164280334,True
184,basketball,83,-1.1055678416203634,-0.11434985526160472,True
185,basketball,84,-1.0795804168954208,-0.1106737003320896,True
186,basketball,85,-1.0927716731920527,-0.1192619733219314,True
187,basketball,86,-1.2020272321803394,-0.12092143023199288,True
188,basketball,87,-1.0847686402605747,-0.11491310553241155,True
189,basketball,88,-1.2888925453598221,-0.11629653750539,True
190,basketball,89,-1.017620482652545,-0.1054816979006384,True
191,basketball,90,-1.3830710873134828,-0.11740829211543576,True
192,basketball,91,-0.9626866214213932,-0.11476111279746475,True
193,basketball,92,-1.077744326407663,-0.13045684055734208,True
194,basketball,93,-1.0940163543599373,-0.12883078336746634,True
195,basketball,94,-1.3313980659226698,-0.12607331577738107,True
196,basketball,95,-0.9204851961936216,-0.11098009036448332,True
197,basketball,96,-1.1664902964879884,-0.12505299142533985,True
198,basketball,97,-0.9080680108269692,-0.11910020104132282,True
199,basketball,98,-1.0363983680881743,-0.11882036674811935,True
200,basketball,99,-0.8772257704029542,-0.09834210870625656,True
201,basketball,100,-0.4679538960644529,-0.07706499751214485,True
202,basketball,101,-0.8366694637402021,-0.08244002119651839,True
203,basketball,102,-0.8623543810487228,-0.09498856058823177,True
204,cricket,1,0.6430135924820695,0.018960655191149374,True
205,cricket,2,0.2666191535741813,0.011358809212310696,True
206,cricket,3,0.2738701959089322,0.017288880194757876,True
207,cricket,4,0.3033630625813023,-0.004024382373446582,False
208,cricket,5,0.25174990691547433,0.00060443531473751,True
209,cricket,6,0.30065060930731524,0.009396292543915462,True
210,cricket,7,0.16181449253525534,0.0030114064477848638,True
211,cricket,8,0.12227905719502215,0.0023397223926650067,True
212,cricket,9,0.1986600964412106,0.007510832207249586,True
213,cricket,10,0.2155192346951048,0.009867830693248932,True
214,cricket,11,0.3254294836900245,0.061515238778065535,True
215,cricket,12,0.13154927142022754,0.03262557835581216,True
216,cricket,13,0.14913754675985966,0.060445581123833685,True
217,cricket,14,0.1875995824520852,0.027760783754320274,True
218,cricket,15,0.1216716294911816,0.01811922849504987,True
219,cricket,16,0.13549421121998986,0.02905183647160449,True
220,cricket,17,0.09070813756231738,0.04608538154081575,True
221,cricket,18,0.09548896880691646,0.04715892237751786,True
222,cricket,19,0.04393198600922485,0.040813365069578084,True
223,cricket,20,-0.13337709118590024,-0.0403997596864178,True
224,cricket,21,0.12754336588627938,0.000278332243478284,True
225,cricket,22,-0.18099372887056184,-0.03273317591611637,True
226,cricket,23,-0.19745051609585512,-0.013922872398803555,True
227,cricket,24,-0.2530364223824175,-0.019508274303245136,True
228,cricket,25,-0.28642503481212805,-0.04463298333184531,True
229,cricket,26,-0.17223015422200466,-0.03519390998102743,True
230,cricket,27,-0.2645488382013936,-0.02111332032186947,True
231,cricket,28,-0.2864830017484018,-0.036609680057216834,True
232,cricket,29,-0.2828930137455181,-0.03184421854917628,True
233,cricket,30,-0.4268395722949704,-0.051034993780945774,True
234,cricket,31,-0.3129106196187005,-0.04564110123906416,True
235,cricket,32,-0.2856567986196879,-0.07429852496322921,True
236,cricket,33,-0.3373264703368013,-0.05961253133089189,True
237,cricket,34,-0.43866704412357216,-0.05662918253531725,True
238,cricket,35,-0.4829383058336372,-0.05301362189228838,True
239,cricket,36,-0.5048499405978504,-0.058015449364402,True
240,cricket,37,-0.6043748677065055,-0.059216460494874876,True
241,cricket,38,-0.6762441920650201,-0.053055478721098594,True
242,cricket,39,-0.6583494845732333,-0.05552459988388759,True
243,cricket,40,-0.7045049229591862,-0.07112554371578071,True
244,cricket,41,-0.4411911153484202,-0.04745859767329065,True
245,cricket,42,-0.3848595110029438,-0.058363618544733264,True
246,cricket,43,-0.4539826778559582,-0.05716521292733408,True
247,cricket,44,-0.477352890731625,-0.051124316928842624,True
248,cricket,45,-0.4804916101374239,-0.05783380812176792,True
249,cricket,46,-0.4440140973279472,-0.05734837400604768,True
250,cricket,47,-0.3353043815189354,-0.0540325581467466,True
251,cricket,48,-0.4685754632526816,-0.05226121919147965,True
252,cricket,49,-0.2810108591279042,-0.042206438659179835,True
253,cricket,50,-0.43054049881507744,-0.06611622561022057,True
254,cricket,51,-0.0707220780224368,-0.04795553922693085,True
255,cricket,52,-0.5998502995838305,-0.06317172479651617,True
256,cricket,53,-0.4612199873211751,-0.06352810249654119,True
257,cricket,54,-0.4283158229287177,-0.05993556044066491,True
258,cricket,55,-0.5088455347242227,-0.05965812194713894,True
259,cricket,56,-0.38895873457223945,-0.057721239695373586,True
260,cricket,57,-0.5524216611431888,-0.05922414216718474,True
261,cricket,58,-0.6129309868293212,-0.055201556525010055,True
262,cricket,59,-0.42336531547729095,-0.044701471483913034,True
263,cricket,60,-0.6325000388331041,-0.0763000460893,True
264,cricket,61,-0.20214476860546451,-0.057737460484051074,True
265,cricket,62,-0.602604366500156,-0.06770955302609201,True
266,cricket,63,-0.5293392780636318,-0.06771740954396137,True
267,cricket,64,-0.34705821344251986,-0.08193832579024038,True
268,cricket,65,-0.5983145578943234,-0.06592533655293273,True
269,cricket,66,-0.5277835131217701,-0.07232413384950133,True
270,cricket,67,-0.5827795153233977,-0.06673356946710958,True
271,cricket,68,-0.5628841827210748,-0.0742471654287706,True
272,cricket,69,-0.6532257743225384,-0.06063135325308355,True
273,cricket,70,-0.6245466530693059,-0.08108198734726083,True
274,cricket,71,-0.015045230732977487,-0.0613263092411711,True
275,cricket,72,-0.4024127644612023,-0.07434070375563802,True
276,cricket,73,-0.2636028001278436,-0.06286619357707947,True
277,cricket,74,-0.4412215357978521,-0.08103228923540735,True
278,cricket,75,-0.4995566865633142,-0.07610433177070187,True
279,cricket,76,-0.27898940116356474,-0.06611977846581563,True
280,cricket,77,-0.3443139966567164,-0.06898139712830778,True
281,cricket,78,-0.5955185429024514,-0.07052969864865301,True
282,cricket,79,-0.5976940936103012,-0.08149663503895319,True
283,cricket,80,-0.6902748236204571,-0.08730256381997399,True
284,cricket,81,-0.3717649049841767,-0.07209427925950161,True
285,cricket,82,-0.6678726296211243,-0.0839557770383492,True
286,cricket,83,-0.48841288444459297,-0.07437183628842776,True
287,cricket,84,-0.42367191520822384,-0.08006729200615936,True
288,cricket,85,-0.4616853687176893,-0.08856652684321123,True
289,cricket,86,-0.5383792671830339,-0.08001486294834183,True
290,cricket,87,-0.4707904990487918,-0.08028554095601817,True
291,cricket,88,-0.508602930101253,-0.0871058074508844,True
292,cricket,89,-0.4246291550673999,-0.06577882315245744,True
293,cricket,90,-0.5667393989257996,-0.10081602159057672,True
294,cricket,91,0.03664260098165989,-0.07497655582129993,False
295,cricket,92,-0.2358637360805521,-0.09480235085968623,True
296,cricket,93,-0.17941119025058264,-0.09130573370089153,True
297,cricket,94,-0.44042445632063537,-0.097087094905645,True
298,cricket,95,-0.2192614711135341,-0.08790470527375255,True
299,cricket,96,-0.18521451515674145,-0.08990787579353582,True
300,cricket,97,-0.04192464734100932,-0.0877823660001233,True
301,cricket,98,-0.20467771422760245,-0.08999927228036686,True
302,cricket,99,-0.013787198364252752,-0.0708057994036285,True
303,cricket,100,0.17574339421509738,-0.0977836817697713,False
304,cricket,101,-0.2356999579437214,-0.08338804288613527,True
305,cricket,102,-0.2732241329605646,-0.10474286720866938,True
306,hockey,1,0.8245155091430258,0.047221188926743915,True
307,hockey,2,0.204235897049158,0.06335340205743124,True
308,hockey,3,0.09565538916777364,0.07696151882815422,True
309,hockey,4,0.20018346073236304,0.05102468485701642,True
310,hockey,5,0.17093822746443454,0.05843263384370163,True
311,hockey,6,0.2366384618894232,0.0827022769415755,True
312,hockey,7,0.07646385052912251,0.06963910488899228,True
313,hockey,8,0.03756898693195727,0.06667524885663031,True
314,hockey,9,0.14667589029164554,0.0602125358925044,True
315,hockey,10,0.0922494101111816,0.06514571464728652,True
316,hockey,11,0.25401157926034035,0.07480476920951765,True
317,hockey,12,0.11383182836651015,0.07300202695723396,True
318,hockey,13,0.22118020210571665,0.07964194276114321,True
319,hockey,14,0.259723102217715,0.029275266144108136,True
320,hockey,15,0.19970396676344526,0.010170601383044212,True
321,hockey,16,0.26720000243810416,0.01755574953366018,True
322,hockey,17,0.3174526578598018,0.04419066910240975,True
323,hockey,18,0.3242181095224531,0.03822756785702824,True
324,hockey,19,0.4043215695432035,0.016052720795448498,True
325,hockey,20,0.07882462242736088,-0.054740968217912266,False
326,hockey,21,0.41796610399559386,-0.03196732545370376,False
327,hockey,22,0.052758248270938266,-0.05954458022818801,False
328,hockey,23,-0.03523285365510548,-0.06285399789291718,True
329,hockey,24,-0.04834564709377169,-0.06323658372125887,True
330,hockey,25,-0.10726426279630752,-0.07913838530346835,True
331,hockey,26,-0.02343323903933676,-0.06924669874010299,True
332,hockey,27,-0.08779205467736162,-0.05556971698493765,True
333,hockey,28,-0.19454107701280365,-0.07720951998437534,True
334,hockey,29,-0.07601344094681818,-0.06827078480275972,True
335,hockey,30,-0.36690751331503707,-0.07533200640368984,True
336,hockey,31,-0.15398814594620608,-0.08406462663855026,True
337,hockey,32,-0.3575086127662017,-0.10172674579011044,True
338,hockey,33,-0.3658757254356158,-0.097879258166991,True
339,hockey,34,-0.4054255438388996,-0.09263744347364723,True
340,hockey,35,-0.5512610428184012,-0.09156194173658913,True
341,hockey,36,-0.5062786561610051,-0.09394840901758177,True
342,hockey,37,-0.6232816925409491,-0.09300371961318037,True
343,hockey,38,-0.6659305675299122,-0.08970973942581544,True
344,hockey,39,-0.6155697292574426,-0.09761328923648868,True
345,hockey,40,-0.8079001899958554,-0.10155718542178366,True
346,hockey,41,-0.3897767253698919,-0.0937016388807055,True
347,hockey,42,-0.5377176540940358,-0.10398813261849674,True
348,hockey,43,-0.5016685027897979,-0.10479676936539087,True
349,hockey,44,-0.5442442886169184,-0.08680376459347347,True
350,hockey,45,-0.5225191814479311,-0.1003668995889362,True
351,hockey,46,-0.5605222315167001,-0.09732199948642123,True
352,hockey,47,-0.4792919059888728,-0.09545962430211263,True
353,hockey,48,-0.5037870722582971,-0.0899077706749208,True
354,hockey,49,-0.32039860297314315,-0.08373578856099413,True
355,hockey,50,-0.7806064834284943,-0.10412953120258453,True
356,hockey,51,-0.33356855218261183,-0.08782732625787068,True
357,hockey,52,-0.8318072707124731,-0.10301509972265724,True
358,hockey,53,-0.6890509915131332,-0.10894398950094683,True
359,hockey,54,-0.6992186945565717,-0.0983655530811864,True
360,hockey,55,-0.710348207710782,-0.09095621951537954,True
361,hockey,56,-0.7114105517029659,-0.09547858461596416,True
362,hockey,57,-0.752763452396442,-0.10563234330124344,True
363,hockey,58,-0.8281323422887741,-0.09443617358764186,True
364,hockey,59,-0.6196723129723793,-0.08332590916735516,True
365,hockey,60,-0.9090541007014228,-0.1068580387918732,True
366,hockey,61,-0.4062104438883491,-0.10238823538649733,True
367,hockey,62,-0.9348191115548041,-0.10863214533583206,True
368,hockey,63,-0.8934880698500519,-0.10908807813581653,True
369,hockey,64,-0.8054331745328991,-0.11487565168079933,True
370,hockey,65,-0.7806998179905543,-0.09222612706649704,True
371,hockey,66,-0.8539542544556873,-0.10649832209283654,True
372,hockey,67,-0.7777470265852449,-0.10960456524198377,True
373,hockey,68,-0.8934923175355862,-0.11404987469186542,True
374,hockey,69,-0.8348383080274692,-0.10645824585493407,True
375,hockey,70,-1.081246625928424,-0.1178983840137016,True
376,hockey,71,-0.4476044982860462,-0.10946500564067824,True
377,hockey,72,-0.7737143616428409,-0.12030975647574944,True
378,hockey,73,-0.7996878479381808,-0.11212816218875572,True
379,hockey,74,-0.9453214097309752,-0.1275224656142232,True
380,hockey,75,-0.9074313300499108,-0.1168313589454546,True
381,hockey,76,-0.6489967734620323,-0.10800863915929383,True
382,hockey,77,-0.685378565609884,-0.11823570716991405,True
383,hockey,78,-0.8834968319827247,-0.11778250388359107,True
384,hockey,79,-0.9149949073500088,-0.1345277265613875,True
385,hockey,80,-1.1794811911151186,-0.12889054180874454,True
386,hockey,81,-0.7634069754267014,-0.13409054116182398,True
387,hockey,82,-1.0396340875802152,-0.1465555469152637,True
388,hockey,83,-1.0168684081415666,-0.13793941877593516,True
389,hockey,84,-0.9387454898690024,-0.13595330825211327,True
390,hockey,85,-0.8573348178477207,-0.13977789290498774,True
391,hockey,86,-1.0617472589351564,-0.14601526141117266,True
392,hockey,87,-0.8550953815695381,-0.13794736033788432,True
393,hockey,88,-1.058920350269576,-0.1407580606509727,True
394,hockey,89,-0.6355606869027988,-0.12453884479235487,True
395,hockey,90,-1.0539150702050601,-0.143298533627332,True
396,hockey,91,-0.6963676442597442,-0.13902140511124947,True
397,hockey,92,-0.8469970851062735,-0.15464538529790398,True
398,hockey,93,-0.7567795525032608,-0.1521104376620918,True
399,hockey,94,-1.07082974915168,-0.15268133581909873,True
400,hockey,95,-0.7640900185055761,-0.1328882380729174,True
401,hockey,96,-0.844003177769437,-0.14685816251476422,True
402,hockey,97,-0.6795035361038987,-0.14000855173162952,True
403,hockey,98,-0.8744321722683138,-0.1411559741828583,True
404,hockey,99,-0.6656471093737619,-0.12093688490543456,True
405,hockey,100,-0.4536141612659035,-0.11027888963600767,True
406,hockey,101,-0.7586194635260075,-0.11403091801409487,True
407,hockey,102,-0.8850287074141618,-0.12792215102776344,True
408,tennis,1,0.2609160753770755,-0.020330799469649545,False
409,tennis,2,-0.6985219207503749,0.047866606977793186,False
410,tennis,3,-0.6802276683063629,0.061629373355909886,False
411,tennis,4,-0.6286875023660031,0.0571461158133628,False
412,tennis,5,-0.4834232397192085,0.07362127206299497,False
413,tennis,6,-0.4609320450327919,0.07334619250980262,False
414,tennis,7,-0.5429289559010441,0.07792774205572285,False
415,tennis,8,-0.5965195144107869,0.08338528077248547,False
416,tennis,9,-0.5672420335578109,0.0832595853985275,False
417,tennis,10,-0.40183003637118603,0.091993985970095,False
418,tennis,11,-0.20852474253438488,0.12220681758143087,False
419,tennis,12,-0.2534671481355414,0.11940852093522472,False
420,tennis,13,-0.04986071850481025,0.14678978399447928,False
421,tennis,14,0.05725601686565088,0.14075251156260896,True
422,tennis,15,0.17945554282434326,0.11997731791938765,True
423,tennis,16,0.31939042540271073,0.11816102812936358,True
424,tennis,17,0.3920638154391405,0.09578834237810614,True
425,tennis,18,0.6090793721341989,0.08451847081416168,True
426,tennis,19,0.6331584274092074,0.0516443425420272,True
427,tennis,20,0.4863915950640471,-0.041609452145035385,False
428,tennis,21,0.9405315611755146,-0.002148250119669255,False
429,tennis,22,0.6056772408152982,-0.03751602329427185,False
430,tennis,23,0.6454328807710288,-0.02917642639623025,False
431,tennis,24,0.5244785562365251,-0.03722848786523696,False
432,tennis,25,0.5226489773115944,-0.06890593613564748,False
433,tennis,26,0.6357096545954133,-0.052351883089056014,False
434,tennis,27,0.6146272071122553,-0.044817533610876766,False
435,tennis,28,0.5791821661206904,-0.05770541133194827,False
436,tennis,29,0.7158607321089882,-0.05393258762135969,False
437,tennis,30,0.5179939063993131,-0.07782856047678015,False
438,tennis,31,0.7335915766420287,-0.07472265273738099,False
439,tennis,32,0.6971256889517322,-0.10557546315546104,False
440,tennis,33,0.5360108244275485,-0.10124450872612074,False
441,tennis,34,0.5736000645310056,-0.09151622524992432,False
442,tennis,35,0.3932827922406301,-0.08851209844880414,False
443,tennis,36,0.297080006380935,-0.10026246415557664,False
444,tennis,37,0.13138857913114418,-0.10583458233541636,False
445,tennis,38,0.1863164347342031,-0.10110576215922568,False
446,tennis,39,0.14100886483083774,-0.10198184069311454,False
447,tennis,40,0.07751867878108311,-0.12094650639497065,False
448,tennis,41,0.3193369746606715,-0.0944750444148028,False
449,tennis,42,0.3061087360365528,-0.10551565931041842,False
450,tennis,43,0.2903215746904021,-0.10490304096984547,False
451,tennis,44,0.1799413553058163,-0.09616210603704987,False
452,tennis,45,0.162341269104197,-0.10511705730577824,False
453,tennis,46,0.2563831715406069,-0.1089422472607379,False
454,tennis,47,0.3019906747228777,-0.10419397924558836,False
455,tennis,48,0.16438653705211412,-0.10443946508768184,False
456,tennis,49,0.4732001008958793,-0.09200221959068107,False
457,tennis,50,0.10211234468971278,-0.12447367151135318,False
458,tennis,51,0.4666440652937765,-0.10498622292522053,False
459,tennis,52,0.053328944628901635,-0.12310422264419855,False
460,tennis,53,0.2862219093249769,-0.12071627633671865,False
461,tennis,54,0.3065267632829976,-0.11004694118736552,False
462,tennis,55,0.2412661124227163,-0.11042282972184564,False
463,tennis,56,0.11130608873356183,-0.11590173723242013,False
464,tennis,57,0.02439252262968173,-0.119111935870497,False
465,tennis,58,0.12372645483998472,-0.11228821398427266,False
466,tennis,59,0.16916828025253694,-0.10430150775547599,False
467,tennis,60,-0.15041772427555095,-0.13424905285980848,True
468,tennis,61,0.2002456002680665,-0.12004744344620492,False
469,tennis,62,0.08834195259317372,-0.12627517657208742,False
470,tennis,63,0.014511816847742415,-0.13198519263770708,False
471,tennis,64,0.247175753509312,-0.14309538642215072,False
472,tennis,65,0.04164712876041842,-0.12575717676809806,False
473,tennis,66,0.006127266390244722,-0.13850090407267052,False
474,tennis,67,0.024937244378795832,-0.1328939693013653,False
475,tennis,68,0.057132936168594876,-0.13816473402392998,False
476,tennis,69,0.01395965405028882,-0.12216269449749838,False
477,tennis,70,-0.12384921244430368,-0.14780205300820867,True
478,tennis,71,0.27414448008961106,-0.12980940364949412,False
479,tennis,72,-0.04261167688657149,-0.1449437254867163,True
