index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
football,-0.430131938904882,0.24754799011199843,-0.21904850001657952,-0.3157137432159872,-0.023564610847090876,0.41963534796705737,0.08653424958614775,0.12991966960484566,-0.034973297837356865,0.2942579163801918,-0.05905263942998329,0.47703030968699556,0.032507495515122053,0.23013122496378474,0.023587827828951528,0.08719449706318301,0.19699254445166145,0.02969464788155139
basketball,-0.008027842769525667,0.06625721991421417,-0.36873102779801475,0.44247207005120276,-0.050467143592091694,0.5130899701927778,0.3247297654169813,0.10623622113084169,0.3466081337131398,-0.05719278079779404,-0.23570914490573097,0.4737817110136947,-0.23776264932221988,-0.16046394113446316,0.01391265565100237,-0.6348687120528586,-0.07920063208799212,0.19533571957526633
cricket,0.5762297060047065,0.1304386181365172,0.8464575525720847,0.04995766747745787,0.5836527734669659,-0.42459527429143645,-0.19750329902083866,0.2519591967372076,-0.25484386031174655,-0.9525207795449545,-0.8015930781446066,-0.10453846493395078,-0.027782472390298203,0.27210035343877115,-0.6988157892541604,-0.02638642386473503,-0.3007337765910645,0.1768392636004308
hockey,-0.13173637296918586,-0.18240729574740613,-0.08317484625662275,-0.05006262891439448,0.57438208173424,0.4557540538813389,0.22494255314046802,0.4721997729592414,0.3006101108702946,0.24669142439471342,0.2619177838971507,0.7734171022213835,-0.16856026385385312,0.5562460954523267,1.3023592573722964,0.41226908947339286,1.09059634123522,0.43125710642799875
tennis,0.023953791365217816,0.20456909366620987,0.25957033947954505,0.5370557891853601,-0.11717578137312773,0.08743445634609903,0.127733064497371,-0.15565652486936307,0.4666430469755613,-0.3229265534540633,-0.422877796479814,0.12947764415595767,0.29283555200766886,-0.17474055888577128,-0.07618234027197636,-0.37035735913435786,-0.24823348875517795,0.7643683015823146
volleyball,0.533821435978257,0.11726420162468848,-0.20537787562285506,0.8817376097826125,0.15843590438964308,0.5439807308584211,0.7067291478261668,0.31665593869639197,0.8486411631161271,-0.13967130768219543,-0.4739643603054971,0.4701903412849233,0.021716244967082108,-0.3099028813869729,-0.168620858854077,-0.5334463872589421,-0.8309528619115167,-0.14933329157965597
baseball,0.2212026942798596,0.32711963443411096,0.002393731170887323,0.5807992337161871,0.5130464187277107,0.8864337094110731,-0.10382102048100007,0.3546754124600152,0.29726090482287276,0.1556083247688948,-0.05184181557787656,0.619663015532346,-0.06923722591469281,0.6709759509806851,-0.3519956250485698,0.33513445128811614,0.4556034296932926,0.21197401844969863
rugby,-0.40317420801228365,-0.3193738385035653,-0.2572425967816179,-0.5244491630819107,-0.18594072020939695,-0.377481420327174,-0.34777838375542486,-0.4348528498816937,-0.6894879112719395,-0.2995078520187296,-0.6561444685459222,0.38216440161941595,-0.2488376934560207,-0.004862044563507268,-0.36110931377960986,-0.2082250449155734,-0.21383324164111214,-0.01662728589998431
golf,0.003937907514938377,0.40256834847662104,0.3808090537704042,0.12759996723080777,-0.35989976849886557,0.37388822132034244,0.12849132541722774,-0.3763195115750552,0.06094289137301502,-0.1763056651745703,-0.10936604055090678,0.5273164249133776,0.38497269309526094,0.6337420249637267,-0.34782718688067465,0.3229990741563233,0.5366052707253559,0.9899337399850455
athletics,0.013583937138391285,-0.5025415069698624,-1.0567944448802977,-0.12369312314182193,-0.6779536116497691,-0.15243713954160237,0.776180874446116,-1.172921501760304,-0.7672541013621915,-0.12952246333986156,-0.509007509834153,0.006875909481345453,-0.4740429544009693,-0.6404437509315931,-1.1916897673665874,-1.0027424874302795,-0.9453095156497805,-0.6057535086829313
