index,accountant,air traffic controller,architect,artist,attorney,baker,banker,bartender,barber,barman,barmaid,bookkeeper,broadcaster,builder,businessperson,businessman,businesswoman,butcher,captain,carpenter,cashier,chef,coach,cook,computer programmer,dancer,dental hygienist,denstist,designer,developper,dietician,doctor,economist,editor,electrician,engineer,farmer,filmmaker,financier,fireman,fisherman,flight attendant,gardener,guidance counselor,hairdresser,homemaker,housekeeper,interior designer,jeweler,journalist,judge,lawyer,librarian,maestro,magician,mason,mechanic,musician,nanny,nurse,nutritionist,optician,painter,pharmacist,philosopher,photographer,physiscian,physician's assistant,pilot,plumber,police officer,policeman,politician,postman,professor,programmer,psychologist,receiptionist,salesperson,scientist,scholar,secretary,server,singer,skipper,soldier,socialite,stylist,surgeon,teacher,therapist,translator,undertaker,veterinarian,videographer,waiter,waitress,warrior,writer
football,0.24954606145960906,0.2664542370970053,-0.5775253810831564,-1.6827664237983408,0.03566978178879859,-0.036402989698205004,-0.05489219521332569,-0.8954755260796718,-0.6940116459193271,-0.14607758836604973,-0.7781327042135086,-0.5357202705351417,0.47487998152085437,0.11088096517771541,-0.10987641617888598,0.48843421400266984,-0.23510890879944668,0.023150265795999426,0.8064488650490849,-0.662495457694788,-0.37379475428160036,-0.41897951438583775,1.6339868617530706,-0.3653686293747925,-0.5030507021291181,-1.9792032729958577,-0.6156470087255893,-0.8339667120452801,-0.9548435644078265,-0.6816640513219622,-0.3312638549676168,-0.05011973668279672,-0.23882233677638684,-0.5862732649823879,-1.2291279815402432,0.06663252004565373,0.19907072650278415,-2.763121325388503,-0.2356460756773165,0.02419640938113272,-0.13626012864574988,-0.14462092217656614,-0.6937469753361415,-0.48799323310208964,-0.20600767551077626,0.029670329317933394,-0.3124010712305701,-1.3818769854750133,-0.8154851447487349,-0.014538216509259213,0.24300485958683943,0.48725320809483746,-1.4036675632108504,-2.2185688288761747,-2.3658990551615253,-0.8820849801324194,-0.2799094265792163,-2.4710087043533697,-0.18715298161699281,-0.23722549653223898,-0.10155229618506485,-1.1347161865298654,-2.1581772665501426,-0.7797280205107954,-0.8483074175410013,-1.2100995641893983,-0.24987038528240024,-1.4828292673382648,-0.003746950734072921,-0.36551157468686696,0.18738471239545942,0.4834584105230242,0.30803955750481593,-0.10782209810575819,0.2973639123718592,-0.972417346581914,-0.7550305554453305,-0.6456446042844132,-0.6495079313058181,-0.43830066459875905,-0.3940929954464077,-0.4701967368870211,-0.6916476445818991,-2.4961629116034563,0.2350257034328375,0.4367953342558451,-0.08944757721911388,-1.828815063748453,-0.32152303639379826,-0.19893214404339296,-1.0303462389057274,-1.4224071558932518,-0.6456137884363066,-0.11621268636345751,-1.3596720127083166,-1.034727855746258,-0.9744169575170594,-0.30452513654777846,-0.7967925635578375
basketball,0.2075966091514483,-0.09470111338433314,-0.3835339610656827,-1.6997792524316033,-0.11607449783010747,-0.8772602030529695,0.3938431019876613,-0.6262145089125024,-0.5347759938645624,-0.5763272390138806,-0.9996291528430342,-0.33275864320757204,-1.0812206890740128,0.4027487301126989,0.05532711180828266,0.5746862103685908,-0.04365804836953203,-0.8567315078059742,-0.38005429890214515,-0.5453318376429848,-0.28252166112348753,-0.937168972880683,1.3580316975111677,-0.7294682321541107,-0.34563041547661627,-0.9955039845639536,-0.8329479382254594,-1.104186415424006,-0.9125204088925721,0.13669745560905391,-0.24357653349871647,-0.023691122484770635,0.1548890101984385,-0.7177508368559877,-1.0983244109196786,-0.008079134054062726,-0.4670838722628486,-2.329354883204615,0.1615734385803166,-0.10930110709534685,-0.7125665670874088,-0.08478586500007759,-0.7902924100706072,-0.03644750878413929,-0.22268890330519467,0.16086164282527096,-0.40045675603776126,-1.1015828476572112,-0.32884090138491057,-0.6281085416756356,0.09546701661799151,0.010697265796743426,-1.0080421356871885,-2.349365174709375,-2.5467501587128636,-1.2378249322225383,-0.09320280930753137,-2.049822423603859,-0.47060380347105546,-0.6040866991956356,0.05935056597242996,-0.4390163488690821,-1.9231429393902109,-0.7084444669735687,-0.8162959117808322,-0.905735599174806,-0.5150983206287629,-1.3188232768953063,-0.3290608044682729,-0.10315920482530556,-0.24792324485480752,-0.16869330416357842,-0.2196485280907897,-0.7979842405573184,0.17073433947821237,-0.5131623228539984,-0.8522357467673257,-0.8178075235399583,-0.45255163589608977,-0.6700832789204749,-0.28450364583557003,-0.5384624800039745,-0.9320222686836048,-2.4604157405704785,-1.4548123856344135,-0.38464162254239354,-0.09738269803341568,-1.7795137135979577,-0.2712948508266879,-0.2017062616316926,-0.9068264785712583,-1.5993044022774345,-1.0462377814610628,-0.435583489193366,-1.2517992951740533,-1.0857448663617946,-1.0396127381243174,-0.8881610598531324,-1.014179856857526
cricket,-0.08905200611231524,-0.17024699576924243,-0.49052409664401925,-1.474944736799335,-1.1437815214213893,-0.37382155319463894,-0.00018391495789314244,-1.5585843898163505,-0.7719303580224102,-0.5933148829402628,-0.7111270195563368,-0.31269536881737137,0.43568910865094984,-0.12622608708874822,-0.6296102086690778,0.4711939579395391,-0.6473839026303095,-0.06444483785292052,1.539115617345024,-0.2730136322255136,-1.1196808357556531,-0.6440642129508316,0.1964522098860899,-0.13736172765794086,-0.7499387050681612,-1.6886941229420966,-1.0854742655414455,-0.8653472617224081,-1.1591076165030805,-0.4697925084084683,-0.5850100172991823,0.7344435730886187,0.11174272428712544,-0.6805175542661606,-1.2382128923741347,0.37017305633192177,1.2197191827211322,-1.744520558866763,0.30166010020733397,-0.5960947991373405,0.9692862415763073,0.05524530274753176,0.5120631627083421,-1.348593328363487,-0.6651634631093517,-0.20502872726060092,-0.2023309150877336,-1.8505467177919495,-0.9719967531482139,0.34116273987382756,0.21810648784295678,-0.10324241780419244,-1.405792324928159,-1.402704148946365,-2.8762148972305246,-0.48002254576597814,-0.7152400303774055,-1.6079248277482963,0.1109544102926318,0.11158310464523312,-0.397234936392382,-1.2222967163880059,-1.1441494932804874,-0.2665202475956034,-0.383908398063756,-0.9937194264566769,-0.20188455382838455,-0.7487843027201753,0.4249868796109014,-0.27626412923494603,-0.13393059613366506,0.5689157772612791,-0.040922654841269154,-0.1947399813147509,0.04032477163514138,-0.6721955041667412,-0.5545049326366684,-1.0901554675940888,-1.1226478319995092,0.23596156803875343,-0.1959817979842219,-0.7620054782142804,-2.009221878103049,-2.0594396230770045,1.81542746515108,0.48303064718091343,-0.8319404352261749,-2.7786743420420246,0.07972307963390997,-0.21121548662233902,-1.203412937209142,-1.3644976607422423,-0.33464504679667634,0.5103737095307997,-1.1538443148338233,-1.055465215149285,-1.145229933407956,-0.4978444066874404,-0.589303006744234
hockey,-0.2969506712182082,0.0067624413689776055,-1.0022164251689352,-1.5109415788261695,-0.4732497971583406,-0.13747035184195794,-0.0834950035053517,-0.4366100344002869,-0.9044579698319171,-0.4653986200052155,-1.016442640428601,-0.43822916478570073,0.14899636258760995,-0.007300903613623586,-0.4523554266457959,-0.13229944816083739,-0.4038412138597396,0.06419015900146383,0.8640915234269602,-0.4274087558235649,-0.7049036328723044,-0.10107397933455423,0.35618017837493554,-0.17671779011038272,-1.430789086658691,-1.7983367679183255,-0.648250070148783,-0.9244499732199088,-1.4474537987371698,-0.27047106168872936,-0.2898001592404007,0.2894094703385445,-0.29305874227719114,-0.5273603769480193,-0.8645500321722916,0.06680918752003868,0.20538945844443218,-2.470364516940314,-0.37311812867274774,0.5133292847970521,0.5006107359483283,0.09296131684935595,-0.8854525574689958,-0.5863660538456765,-0.32881382531837655,0.009868285557087667,-0.46453781510734593,-1.6524032463510725,-0.5238009488761846,-0.05160441788606429,-0.4538837186082249,-0.10178926638804396,-1.381246993995256,-2.3615539255657434,-1.594214720666497,-0.7524434825715935,-0.14529839691729843,-2.4253331350662948,-0.16722711607510327,0.12830767454264203,0.08497157696530344,-1.625225781848351,-1.6033060390274287,-0.31297120661600153,-1.3545626217712075,-0.9093949171249169,-0.4396237998513131,-0.9190522169730224,0.4408775695727778,-0.16328075548933255,-0.19327435801268625,0.09434369767745454,-0.35443596671239025,-0.7997779145472546,-0.148829675391744,-1.9834364952293357,-0.7008895720253476,-0.9439104092221506,-0.7056370283168173,-0.13532106421050139,-0.7207895183097567,-1.4393987945920528,-1.8025573749594528,-2.621979537054546,0.2648602533898621,0.2949628839241974,-0.5510781290279294,-2.136252942008423,0.0804649198650036,-0.3242148031269974,-0.6443138878013432,-1.101771587021123,-0.7150157323977948,0.29360553116897314,-1.065103254714374,-1.4808584236784577,-0.7544681959431854,-0.2477141520516504,-0.5942263022808072
tennis,0.47367699137156277,-0.46241147047092485,-0.253394176492171,-1.2565331032450275,-0.13230555909373848,-0.2033349543036625,0.57410133362017,-0.5573530557690244,-0.01569561076091511,-0.4192349995552686,-0.25986651960832813,-0.18913166314167518,-0.8302685664265268,0.6786237969438697,0.02292943302018649,0.5890263908059323,0.18618061296975824,-0.5704226538819452,0.07133781869032622,-0.3825255281317905,-0.262434123704409,0.20911143786151307,0.7481430505949221,0.18868601758160353,-0.28172949454317125,-0.7496307596628146,-0.3241876139284741,-0.7266814068618891,-0.6520067365817539,0.7056346553747614,0.36567049098378135,0.3846168640294807,0.43721410643498826,-0.7765770780845193,-0.7062260358062961,0.057564856269395386,0.3194492663529031,-2.517051893985984,0.5008928956672957,-0.5955580393643761,0.2615179951094734,-0.14900640180116717,0.7955594185057138,-0.39017002713378807,0.47279374961568943,0.5204024096326364,0.29018964547426607,-0.9334636511276033,0.22952828484259866,-0.13540338880101668,0.47670014748306616,0.43353092234959695,-0.9738364298797068,-1.6867806861826682,-2.4879320706571018,-1.0469820249984332,0.0009421907382240685,-1.8100483504693545,0.22147950332224503,0.22723445334914674,0.5922185906837211,-0.9544745364382353,-1.1719416243409762,-0.08930367073614755,-0.5085629263609848,-0.369888306739172,0.3742086359561631,-0.5639580257433907,-0.6073900682707751,0.14675200038909356,-0.5283352746247084,-0.22107715917587956,-0.2200439181476921,-0.41935764922634894,0.1564787132745284,-0.7879930537939985,-0.26133990396975554,-0.4918087909611892,-0.46872099727702476,-0.07731054041364935,-0.20042720545626447,-0.14693939441467158,-1.001954412732657,-1.7279739701145231,-0.24078739072537983,-0.17759914885475495,0.26316755897382965,-0.563933286882276,0.23404978988478792,-0.23129787380963768,-0.356398995043502,-1.3164146084919943,-0.7267100377482762,-0.08838819303830446,-0.8970554501620587,-0.44722702592493413,-0.1481305152685086,-0.837982164472775,-0.7663491051280644
volleyball,-0.10068049326102405,-0.4889602696456411,-0.5835917282783377,-1.2023494216914852,-0.5695128792222924,-0.34440223423973354,-0.6730159955287597,-0.11642039877095055,-0.45214321646385275,-0.6120282248441222,-0.13447730641915417,-0.48238736945543875,-1.0425145668144802,0.8931158664423796,-0.3669284703320388,-0.23648918927532264,-0.3307591421789956,-0.7100301779408814,0.7974308742296882,-0.2465828584702947,-0.4285242120226825,-0.238671878617689,1.3014217441073344,-0.021502446823941656,-0.042587890395983694,-0.2530460770058808,0.0944256883292266,-0.36358344402133513,-1.1229884218496327,0.45861318399972817,0.6110393733977743,-0.16332086179110752,-0.7517865891463491,-1.3202541612349035,-0.6891347072021962,-0.19816298054448483,-0.2023709879517592,-2.527882112404707,-0.8855312578535289,-0.11824457888919565,1.1151801162503843,-0.17004210517123367,0.08209270927523503,0.455490117390828,0.4189780528947338,0.43289603575908014,0.18447111780067638,-1.1000056234274118,-0.4878706803347491,-0.6651872657267535,0.30336198012053633,-0.27199968569340377,-0.9144249985930762,-2.5144533238186213,-3.0407084093506813,-1.0912337376925536,-0.3379711479279007,-2.0959999186369984,0.10996318807804448,0.277760593387777,0.8427606890893745,-0.15209230254594672,-1.1807836748692826,-0.4112972902936918,-1.072815525823059,-0.5402103599522032,0.19509036195358384,-0.8230188658077005,-0.6698435100795509,-0.13729671999254156,-0.3316520512805923,-0.22567464845492188,-1.011562763722408,-0.5692209341888561,0.20665205351529448,-0.5006871439876753,-0.3916742697530428,-0.44446719513827726,-0.5985641390986661,-0.4232840502372962,-0.3833454136653006,-0.18001073278773314,0.3101962354198303,-2.014567441801277,0.400230493692755,0.015414773512424285,-0.28732541569100906,-1.2480436539999378,-0.11727646860818235,0.15092901861085317,-0.32666116734006057,-1.0197848910501999,-0.903881454661677,-0.18240255266407113,-0.628405917536681,-0.6105243176645979,0.015292172072029807,-0.4843936335255832,-0.9131148761915757
baseball,-0.2666134111214497,0.09540715873567382,-0.9478344383170356,-1.7499445357624885,-0.341411847155067,0.3806425523428977,0.3411745223929848,-0.3013500457318735,-0.41519075256226307,-0.4492659130692842,-0.639644579946154,0.14860031824389305,-0.2579447124369568,0.19622964763216288,-0.288253405194588,0.2629755209956707,-0.04560279270699913,-0.09722149056539471,0.3971049942657534,-0.0038605609155451595,0.09016731979104778,-0.16660310664120973,0.5712382093590758,-0.14808895171772998,-0.9048299320642279,-1.8942352684565855,-0.3723265983839905,-1.0242000181787692,-2.0160396437125896,0.30156830593593803,-0.2804356184922944,0.2221547168554214,0.3553847493159391,-0.9398452188607717,-0.8050957852368462,-0.3184307472925802,1.1086881365361707,-2.023607089835668,0.0687663580240674,0.2619393818514126,0.4382990445826508,0.44459974011097014,0.4618805691613727,-0.4092848051907411,-0.47666239075990385,0.48555434542700854,0.26466540819741935,-2.1054100998885543,-0.44347836347979863,-0.5264379166919042,-0.12158776036390481,-0.3766673742937471,-0.9736973902113609,-1.8867176850135277,-2.0163887802896214,-0.33173418981585123,-0.15498954043035626,-2.257942659171507,0.4737531279286239,0.018097011851135266,0.3355352920995216,-1.4034529124192283,-1.8183645140766433,0.05409660685389677,-1.0838495966556523,-1.3602590130183354,-1.0865276166815707,-0.8544543328429902,-0.04149111380731032,0.33587295695239,0.1950856652556647,0.35981209230084815,-0.174895369344959,0.37577588603317674,-0.19693728627412613,-1.1763858324677516,-0.694185211999788,-0.5319413027973356,-0.43643952701240224,-0.13032552308061965,-0.6493831785281863,-0.631817087218716,-2.205906600404276,-2.43240953672935,0.15139461520393024,0.29097549440734616,-0.3006670026081618,-2.7785627687709074,-0.07756494086972217,-0.21092391219329013,-1.0831074752935204,-1.6170920090441718,-0.3416282559284578,0.41380800945532353,-1.5001605349945994,-0.8959224949754607,-0.5611422415137236,-0.8335661016101382,-0.6148442232006284
rugby,-0.21141932684621972,-0.11835188010681348,-1.0240819085503703,-1.795780116455601,-1.198095197704733,-0.7464843588673487,-0.5676880646850242,-0.9862137011169254,-1.3401557442758216,-0.18988297230609177,-0.779774152010977,-0.838319327526479,-0.3325205350925073,0.1721830372183324,-0.917867649874824,-0.20482536922915356,-0.8846033074785974,0.33184197189405595,1.7985971207435119,-0.47651979677102774,-1.0696115232632466,-0.5190295200482278,1.070835803789523,-0.37217736810490515,-1.359795250071944,-1.9905967315210373,-0.6380344924179383,-0.508183446009142,-1.662858633098309,-0.4533861941437018,-0.11788678441421538,-0.045123173234923104,-0.7502307820840419,-1.6734075703634972,-1.0715534292980753,-0.1737014984490936,0.3844393035949118,-3.0243280159338677,-0.5349974774504024,-0.6309817677506823,0.6041040138285014,0.02379504577151952,-0.865251772392392,-0.8501730632289153,-0.5352176290463491,-0.04419535646632635,-0.48852379718786604,-1.7877751712298005,-0.8676249436586804,-1.0541790768301638,-0.6141139255178398,-0.4418565925279886,-1.9626504410692729,-2.3082405951426836,-3.096050537285289,-0.7885062876065397,-0.4431279040076506,-2.2658109823787203,-0.11763473746048843,-0.1220593987953771,0.14422876468971563,-0.6651141787762312,-2.3695697150827626,-0.6893187874150741,-0.9651301801263812,-1.6066103485356389,0.42723171598276327,-1.4075846194411077,0.528729733651069,-0.5546043407226249,-0.14993690356394462,0.13034256311808837,-0.5638531903388473,-0.7499378347552123,-0.18174188004873534,-2.2099418115733322,-1.1385821252848527,-0.4608133499963587,-1.1945632461918592,-0.6901552793087298,-0.541009573389165,-1.3562963523719926,-1.8318151332931962,-2.5181730136699496,1.9131378763044868,0.5770779987643688,-0.42899903459480115,-2.756200781970505,-0.3337458392448907,-0.19065847792587806,-1.3568341834473774,-1.742237424786499,-0.27615489178391045,-0.2392669145049591,-1.778005167041877,-0.8489095419512627,-0.9859807220688852,0.09280296005954149,-1.3647746337074549
golf,0.7991190645757921,-0.028277090048573688,0.2307169738108539,-1.21152448408699,0.20131779304923653,0.32258657353428366,1.0708352886528931,0.22076945064953293,1.1188644084373962,0.22176103918957263,-0.1983961831952614,-0.006331567661445805,-0.47683258125773403,1.1945922161743916,0.4249174354001668,0.7931051243098974,0.5025664944668726,0.02634440597844412,0.7970898589238001,0.8486442974152555,0.29427625718660755,0.7130332745125033,0.8321794634065506,0.4990512038237128,-0.4074690730871987,-1.544319141656913,0.16865499516574034,-0.5852753389431049,-0.4764462469801422,0.052251731936632774,0.44312381971481524,0.8505361317471898,0.6138053516850306,-0.32021137884000467,-0.495020883715252,0.032429544513543206,0.7525688306134813,-2.0228676948012314,1.1164371078796291,-0.22497355863883048,0.8474615415199889,0.41599996116416504,0.9600172733398871,-0.10056469904235317,0.315484644227168,0.6401592947460799,0.3474176556395215,-0.5136142267629268,0.6231781947348548,-0.16157502491925832,-0.5215635624083572,0.17854574677879795,-1.2333070797859795,-1.314935057787767,-1.8378818742557126,-0.17090234011915117,0.8070419593420416,-1.478917549761032,0.28315172599198,0.0927747483087358,0.8170917218879498,-0.35665041732955727,-0.9449977060123678,-0.26949429261750396,-0.378281028372486,0.11167627724126403,-0.21930972342937388,-0.07319214698728757,0.20812341644428178,0.38738609832516857,-0.7076803173348089,-0.3920189570170646,0.08615372186630635,-0.23671994929626683,0.2766080834339652,-1.0580017397113055,-0.5214591928134776,-0.4242291403450576,0.06923026192606967,-0.21216811610892833,-0.062139153670958784,0.15196994328051106,-1.0526536740093058,-2.160337273803265,1.0787322131743726,0.002820369053185859,0.2900742017919469,-0.6473148638198146,0.7182861859561047,-0.2078694362055828,-0.4655581138448477,-1.6435536630805212,0.4105575036507673,0.6155341524988652,-0.2287101049909855,0.03873825080600848,0.2097739452217399,-0.4706793759822037,-0.3186105903993948
athletics,-0.8977195478476314,-0.42248280461504206,-1.7111840519981218,-1.1837986681502535,-2.0857908923965933,-1.879580932027024,-1.3162798159937794,-1.7080796748594265,-1.9811857456901307,-1.4378991750813432,-1.8828798651887957,-1.294115791345443,0.4628456772930947,-0.33019337399034665,-0.41776164793762155,-0.010733284053946999,-0.5140581029010755,-2.395861883728405,-0.06362506500676891,-1.7516238979501824,-1.3671117727342272,-1.7498779865157315,1.128299618532978,-1.9148581809225742,-0.9372558364268367,-0.25745069146668337,-2.6881205662334104,-0.9949189507349789,-1.4702683176909601,0.6627573422411384,-1.7748161313259327,-0.9183276556980223,-1.1204905571441275,-0.8977395253962533,-1.31044164113826,-0.3099884598948718,-1.4851443766909018,-1.4974107362684121,-0.8146279951947104,-0.9785342716716371,-1.2967538118573116,-0.028792610206355325,-1.975632554665987,-0.8036737204771187,-1.8809476936885399,-1.8031051188069773,-1.8179755252686565,-2.2920138738519884,-1.9816454939115256,-0.45713977787668253,-0.31934013165044545,-1.8156073042989285,-1.3548959617019904,-0.9806900700573848,-3.0144519552504425,-1.8690904139476687,-0.6178743714626961,-1.0421722737516466,-1.3865125012137234,-0.9687949199826816,-0.952807338432372,-1.5066461952642116,-2.3370183283848633,-3.011868659091615,-1.032811299808022,-1.2034541767318616,0.6020033271331515,-1.594219462732567,-0.02402250759002249,-2.56769705077271,-0.6698499901753686,-0.5898995238738669,-0.9336443622808457,-1.410971511966868,0.24250148186088558,-1.1203487470051587,-0.7154340412249094,-1.1672807308839261,-1.0629461846178823,-0.4372304885992365,0.030037447642150016,-0.443879206855035,-1.3499551211979015,-0.9891853448852973,-1.0156576231368288,-0.08225202863634785,-0.9505092721435353,-2.2487828065212905,-1.032829981084326,-0.07132852052758368,-1.8270320785766554,-2.420459678080159,-0.8774154203334754,-2.248851453175414,-1.0448144608158876,-1.5835648799099513,-1.7074549015744058,-0.30897913544204214,-1.0456654667521998
