index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,atheist,Buddhist,Christian,Hindu,Jewish,Muslim
Carol,-0.28440293428757346,-0.312540534655479,-0.10310011030256686,-0.3684761840010001,-0.05640849338196577,-0.07600428858027644,0.05294162538335358,-0.31576583116295376,0.25732768855983373,-0.6242834919284592,-0.04998170492960402,-0.5702393470535081,-0.153187980334514,-0.5143745830268714,-0.7042850745794538,-0.3594285727340855,-0.4724142648583089,0.266372294481634,-0.32574278851253563,-0.42880468857333615,-0.7135227858118611,0.17504248553331975,-0.4363067048236808,-0.5016598394373458,-0.4625335009309854,-0.9377281929898326,-0.6395215570687433,-0.5428113366242965,-0.2767578023475403,-0.32433568333884716,-0.2458155222242275,-0.22977738752863555,-0.525042896840162,-0.3938165811706604,-0.6801082163243802,-0.3748255426518417,-0.5780854562921712,-0.4554460971344072,-0.5349349446498767,-0.5655604287694073,-0.12264899720515539,-0.9043993860133563,-0.9114475539709223,-0.8596268035801583,-0.7316608324296141,-0.7070395441019488,-0.5535476444968626,-1.1410197398686321,-0.8064385081638326,-0.8239561124124146,-0.2521588188797707,0.06341453398379258,-0.20204455887944328,-0.4121329694423186,-0.2854629162068337,-0.13312989498166453,-0.4575093782251638,-0.3506240497772216,0.0746790560339142,-0.40906339501115957,1.1486575585674685,-2.4408863171814197,-0.9027924450391273,0.7859967283860815,0.06058803161190207,-3.1427834790466784
Albert,-0.09823912105828037,-0.10639683293453783,-0.10782494762187125,0.2903288401071045,0.13341482289618367,-0.0707134852493567,-0.1448896842577832,-0.31794679225468103,0.6804063559832852,0.5619007250258052,0.0761445298610968,-0.9662013396415723,-0.36527299259903456,-0.47644520143044133,-0.4992315894041761,-0.7345774577351125,-0.06077668361314757,-0.46064312094403664,-1.3903302048050745,-0.28378880716529764,-0.6732875138771721,-0.08671540535737139,-0.6560842829746579,-0.1956250553572827,-1.109600030251371,-0.3010878399087577,-0.9642496978109016,-0.7680747994942525,-0.5509798514139613,-0.3399576431005038,0.014795385447507556,-0.6581577198827719,-0.39574536761462475,-0.6281028620885367,-0.4710815845332482,-0.3090207893687127,-0.45028542557519774,-0.34243604706956243,-0.7945988794733684,-0.8941233483287105,-0.16036017158285085,-0.9402815848126138,-0.3167632756854632,-0.6529826164559567,-0.4221878134512921,-0.6266641568103919,-0.28585192444727353,-0.4080104381448342,-0.3698486617644374,-0.531413431410545,-0.6984850371596908,-0.07150600328281126,-0.6314671026945893,-0.7061479821804851,-0.3140927814686893,-0.14050730813691914,-0.720515297064798,-0.3346226535917014,0.00815094722248045,-0.2561316281193214,1.8940061809243116,-1.4387683372819948,-0.9740487480364025,0.4279237880613865,0.013204484945494456,-1.7021496841203505
Joanna,-0.15377019015184012,-0.458650806083155,-0.3228255770837305,0.0026478536865411234,-0.11178970230097526,0.2694771658450069,0.1429177385578126,-0.15893457572193978,-0.6453148644278043,-0.5408263399148538,0.3178126220771185,-0.5256362991473902,-0.10608497545598539,-0.2869186454262039,-0.026644796523119952,-0.42184650635377063,0.15207126701864096,-0.40546599742434425,-0.6510956742211633,-0.6423246636034494,-0.2187115931522111,-0.13877887389422786,0.014953911389410072,-0.5937627859653497,-0.1693039168485002,-0.07549092298888721,0.2608527437146231,0.897049463465216,-0.013654318608147826,0.008270397839795027,0.08228577958945349,-0.3711035389254504,-0.0387941657893403,-0.10909892368122881,-0.249080312554067,-0.35757254467066646,-0.14508857244499934,-0.09495763292185304,-0.33722792150459174,-0.23655985741499524,-0.26460783196676496,-0.6313027081944659,-0.2524284736718058,-0.14995525752378908,-0.25794506021684094,-0.137237520218699,-0.27530812044554326,-0.3561763905044602,-0.19869534935758124,-0.20274285569023104,-0.09373684488735289,0.01490870518018996,-0.08920899209101527,-0.6360444057344928,-0.3055992321172269,-0.38966314776686556,-0.5366740567952227,-0.2919085945165681,-0.13052048136393007,-0.6563784705312374,1.880540329161591,-1.7283177711875768,-0.8955336094631043,0.3067672458427273,0.13058547732728196,-1.9123363397790907
Mitchell,0.46658959120191873,0.4454179750148696,-0.23298648621092963,0.4088665008924218,0.7887083368878797,1.0054566103460607,0.79775275198138,0.8852645490332252,0.5271091540939249,-0.34386412364900937,-0.6110061977032232,-0.6078903487851317,0.07237498379424856,-0.6312798604843155,-0.14931506022033178,-0.45997993995171205,-0.3636960572555047,0.11573312796306527,-0.9245410300808071,-0.321088790377453,-0.44953801308919866,-0.426994652221847,0.5372683866463441,-0.5752776264814925,-0.6723159688316913,-1.029951226883325,-0.9786738484104673,-0.30307943090596645,-0.5897209853967406,-0.08679494365076316,-0.43020738504296574,0.6443420365656828,-0.33051252114465046,0.6970883922021186,-0.27684529151450393,0.28541673266477596,-0.1527139505603621,-0.0019172304019384235,-0.02173325581915628,0.002394050712772667,-0.24120288487503633,-0.4547771906679995,-0.5760142065911207,-0.27351652396732445,-0.5406692107426849,-0.27462955679188344,-0.010334328406024142,-0.26874697037778633,-0.37716592433100204,-0.6260309890369375,0.9249274320589458,0.7353708899242754,0.9426243161418562,0.8660128845065523,0.6729318947362191,0.4517838417666456,0.41753342282649475,0.2991813385238385,0.08136958097526527,0.43633144019155956,1.3279797406893061,-1.1183203967580342,-0.8632946564140005,0.34840340681850474,-0.3623773363440145,-1.959192988140527
Hazel,-0.1917506202132678,-0.33463735723335053,-0.27329248943245465,-0.4810190198842016,-0.4715350293194259,-0.198348795903206,-0.48788427800664436,-0.3654212849343457,-0.03306270092674909,-0.44555065324665716,-1.2519890722434301,-1.0995131167719652,-0.7661246141612996,-0.7546006964327396,-0.7532832023439583,-0.9714974220106016,-1.0258518792112776,-0.8994026323326603,-0.4899735404825212,-0.46625953267246656,-0.895590417318572,-0.43307717715787614,-0.2038823423317597,-0.7938185705686398,-1.1769469882261334,-0.7515663670743783,-0.9761040792654195,-0.5758677275211578,-0.9317934830213486,-0.18801098146858053,-0.8573824394077384,-0.23738082381761996,-0.616469132252084,-0.3510535094326366,-0.4459706151620644,-0.3643535061374307,-0.29708706366543985,-0.6544495518372465,-0.28755868235179005,-0.3117148909793588,-0.2923703453343943,-0.7092282339730569,-0.9592692381570173,-1.022105402947311,-0.8174751134859735,-0.6654596441758555,-0.6139823369470124,-0.802128934753215,-0.5961711124710587,-0.7054260019425379,-0.1401775534091079,-0.40122642916555906,-0.27571295729885104,-0.30793668655530015,-0.37857122136343435,-0.418917674932682,-0.26186141327166623,-0.7544631905601807,-0.20959557617430224,-0.14034098059946035,1.1089524106160322,-1.8234889837893684,-1.054505555387848,0.7834042819007448,0.4550675828564739,-1.7996336390660452
Calvin,0.40887512177652663,0.31869896763066957,-0.21137821563740397,0.7718029303587154,0.281436124960057,0.7462602581832776,0.21114429147886782,0.6499494340077305,1.2312775983230955,-0.2048567239285711,-0.1688780340603357,-0.9245121861118473,-0.21757025566846888,-0.6297662931610465,-0.8372124480172074,-0.6745947687310919,-0.2545918771776932,0.39820219205053037,-0.5169932971280997,-0.8018905942456943,-0.7148468633834729,0.3314396659172029,-0.17723692733758867,0.24792830884693562,-0.5289591133608408,-0.4667145360754241,-1.25168300286511,-0.6803689279406923,-0.3951529064702844,0.8703603426338193,-0.5370242022846144,0.2750954162133645,-0.07626479727960166,0.1669225267526876,0.3312165708566372,0.8826455341100455,0.12146461287990182,0.42060491305671316,0.4313688331993167,0.24243624893281038,0.5124279213872741,0.03763295881689336,-0.0014229772429819494,-0.5549767937265543,0.09552370260819189,-0.3943571671039848,0.18246047792157907,-0.026644224989222018,0.2142648415894359,0.13740274933120072,-0.0863539495333283,0.30308554167675544,-0.029412430353682968,-0.005186599681108789,-0.1680251531861482,0.20788141011931782,0.08086895130987239,-0.4901123571263959,-0.11366058800786225,-0.046265242895693566,2.2449610680455314,-2.6969608225706985,-1.0970498661936279,0.4868679654234591,-0.9267013391591943,-3.402295083529539
Olivia,-0.20979304475508906,0.3348914905008379,0.3085270695250405,0.17253735789250985,0.040905403810878774,0.3748042332377627,0.37291693843473517,0.5387080626045716,0.11099504608542553,-0.3563276056285479,-0.2952496989878365,-1.1908689820357334,-0.5744676520641461,-0.8307171715034221,-0.7637028549767266,-0.42021874720736113,-0.595530441687131,-0.3635219777845373,-0.33702215385287204,-0.46044956081069416,-0.10440986706781799,-0.11354844091961931,0.277649127869104,0.003735296895285753,0.31749509829920625,-0.09997511743488312,0.11002092006560121,0.33999872751329163,0.591170179195159,-0.40340490782164173,0.007189735966077147,0.1810560692083867,-0.10773502190749155,0.15081114722960604,0.021343087519543547,0.28551866792607566,0.21771430337396896,0.4949292244784759,0.22767247252148465,0.31886440309541686,0.12276569687020546,0.05321840482591689,0.550015033001164,0.25091091618541345,0.30000973271686515,0.6562036764590713,0.32511037312554897,0.2433769991750161,0.23397587755643198,0.46587917127634193,0.021364226391677076,0.023841039297452342,0.2089026230450742,-0.0071759721014568794,-0.1247508249609946,0.13882040627749967,0.22948982891996367,-0.05554550655545776,0.03050930178688218,0.003787439988256949,-0.3672727948556694,-2.154803782020984,-0.8376584947953144,0.05412917988573382,-0.1135144129649985,-2.459787710726843
Frederick,0.5587138091299599,0.17906702896648477,-0.30808139863075257,0.6766821231440066,0.9084193831262595,0.7167281627422193,0.73437669013396,0.8572589815297212,0.3000286818238967,-0.01214505996031303,0.07422014040913144,-0.7302408164571218,0.2879504513503503,-0.5951306852958229,-0.22858342651894423,-0.17349138411945447,0.1535718307037282,0.24038569375781949,-1.0997027386865446,-0.40475111538709474,-0.2779472988134301,0.27297646044281065,0.15058303803634798,-0.360673003154341,-0.5778869865796639,-0.6086714327828495,-0.7524418630768026,0.26924601446702745,-0.500167447111328,0.27594341883997275,-0.14843163746832683,0.02449361590196976,-0.36420303143174904,0.0347521578458287,-0.020095211763673484,0.1202302696228192,0.3010481244376447,-0.03007686939010819,-0.17901165537358965,-0.08229888704958463,-0.20390090108284958,-0.20781013279685814,-0.40935702500707016,-0.29829963645419727,-0.34688177702696044,-0.18614536626018427,-0.1250028412397152,-0.33081750696653467,-0.16393829051302933,-0.381448517390884,0.0704089703589596,0.23806812506847372,0.12821586211612238,-0.0888754301822931,0.4110713530979686,0.0014771234293100572,-0.07886737683223959,-0.1308463806782668,-0.1361879160204809,0.280354975083149,1.6258112701495693,-2.3493042960974924,-1.2194148617371716,0.2846948442696376,-0.8673819473625853,-2.4089367332208185
Tina,0.3395387785796329,-0.028625835998517497,-0.5932274673156869,-0.021398578554301603,0.23428224570923092,-0.18667405669837883,0.136304353855854,0.001425461115303231,0.26575295493902784,-0.016487638773739887,-0.028083441307680916,-0.20673631883417284,0.21151261387483808,0.010166395969451415,0.021853084459777124,-0.17641929827033367,-0.17678815738847656,0.014073998400999679,-0.3717487102570283,0.2938625571372617,-0.2926954302999145,-0.123392157164483,-0.5924045018193327,-0.6475677324772589,-0.29154276115717975,-0.268783752634067,-0.48031042983195565,-0.23218448554179566,-0.11660433938860394,-0.4467326110967973,0.006455787280907358,-0.3354035422981673,-0.013690995717445616,-0.3022926957917722,-0.1721667511091697,-0.34482644131437024,-0.5454549516775231,-0.36644093687975654,-0.13659926107528192,0.0665647982207144,0.04223079574409767,-0.6185924782335409,-0.6004758448574427,-0.3185209387100835,-0.6146821855320078,-0.6308817193750135,0.039200853265820367,-0.4609214255539976,-0.5137091856636372,-0.4086660233678461,-0.2192481993956131,0.22783649616537685,-0.08690614364882085,0.23211306179116561,-0.01715415523339769,0.37034008849698336,0.0891755650073333,0.035867978664005144,0.2598033210482618,0.0395294467332259,1.6336781618082605,-0.5422043441269663,-0.6332674643230971,0.9302164637603835,0.5916156455472614,-0.7684695859844528
Tommy,-0.047491491352819125,-0.5068128459059735,-0.7878720721306065,0.01958944627586525,0.131852018170421,-0.12491515617831773,-0.13578337289147574,0.03237570868835893,-0.12578948252199681,-0.16762000231224916,-0.15829163686988862,-0.8612942148055444,0.09073951406242621,-0.5639739220296637,-0.27825740749488725,-0.17687129358665035,0.0226922673812285,0.9169950116665437,-1.0825932547564228,0.22985375341578465,-0.6128296833431026,-0.014370590523506801,-0.15775709432900667,-0.38264934522603405,-0.5839494338532667,-0.28605933084793067,-1.019315551077513,-0.1970696231770646,-0.3767635201130226,0.07893375385563736,-0.3517093914540847,0.05066314352483978,-0.15737533570342785,-0.02050204259464515,0.09810400511377976,0.19489689386851128,-0.03180072922553644,0.025011419672353884,0.16560269289544485,0.11028877819943946,0.25946774871060063,-0.5503538638195563,-0.523113640787221,-0.49557666247414545,-0.6816893274453699,-0.4612269570524739,-0.2690360231153036,-0.48694300488798065,-0.3140454321056816,-0.3921915746371607,0.04122756486369012,0.1003968653092402,0.0073672424434308255,-0.04836171957470665,-0.2228251323748107,-0.06318499814035956,-0.06288879370072206,-0.3323981031120934,-0.056377035004915914,0.049417338544249144,2.4425540814107287,-0.8848643569062222,-0.18803068944061443,0.4969199014365181,-0.06779223478673094,-1.610829390232343
Sylvia,-0.15692462833038123,-0.08614623929927127,-0.22226616721137665,-0.1984181487237399,-0.19418893286445135,-0.04187762100454468,-0.056281275489635296,-0.58735618495915,-0.3077545664188409,-0.010502987499366455,0.03537093114442529,-0.585793669266827,-0.2383112334134566,-0.647994157030117,-0.07445350344866951,0.12532557844962147,-0.20883671663415918,-0.2982261517235957,-0.38473041047364714,-0.029108382462004367,-0.4689616385371082,-0.1111167751384167,-0.11456518142043849,-0.0628819575086096,-0.30554284591653463,0.1749702858596162,-0.27069488874812697,0.01794234415780254,-0.31231065801341445,-0.07241737246589026,0.028970761535083777,-0.3939132382293401,0.01938233895558729,-0.41830646890572415,0.11567913455097335,-0.16773607613989988,0.3101781830026885,-0.07485011827125923,-0.07333075292017581,-0.0809897599262343,0.13799719138841304,-0.3178468613235581,-0.31869089274621293,-0.07285868415690926,-0.09198549876638584,0.0030572038999072608,-0.09518371643759253,-0.35079836525128566,-0.09142088329031464,-0.1520202152112363,-0.32692338326650366,0.08821276857474268,-0.12817796511247984,-0.24110210196368298,-0.16253753556326656,-0.2811092656391656,-0.15980068130650688,-0.3148873011976386,0.011331940008590315,-0.0834718294752004,-0.43588838621884446,-1.0813000114781766,-0.7664946787805494,-0.822097283320491,0.12123723193379862,-1.7586450158012112
Leslie,0.5229739359430323,0.23798013531351184,-0.23026730923917663,0.253531172555446,0.8158299816091331,0.4717900251562067,0.7061614222478163,0.8196189639625097,0.18076230887270317,-0.3664953672917602,0.0989997977273252,-0.9729377539163729,0.04885332108732081,-0.9347052137453442,-0.5435660512890751,0.27387342529665165,0.16334456901929156,0.16040468657302917,-1.1690513960132014,-0.6237765928583071,-0.4161785834356237,-0.6523108720234404,0.46750875550298515,-0.05533773051748691,-0.622765849993127,-0.6234289856902723,-1.1408050051765277,-0.8764049422102632,-1.0296868082409567,-0.44044830374385024,-1.1963479609866459,0.6523014233486144,-0.29060707611486875,0.7579472982066239,-0.1284651077825805,0.6368726224955,0.07342132636961407,0.05706517611589019,0.06941672380788845,0.2110447218934095,0.15893514248572344,-0.4406756198822714,-0.29891625437932695,-0.061724025893237194,-0.25112010081287783,0.06191795174209632,0.12391303325175117,-0.20310835951272757,-0.031203379697168906,-0.43497418986859393,0.419336179177908,0.6823954817449599,0.9091371514905934,0.5957332645083457,0.94079449547686,0.5850184153676838,0.9003405444157887,0.2909896033476662,0.4474021569275144,0.9414246596186107,-0.20848734444029324,-1.1373547063551397,-0.6845099809375446,-0.4160509619849715,-0.04593983007368602,-2.0135612772080025
Lynn,-0.5704749659182508,-0.5919848280786221,-0.8429319316838306,-0.6310645547325555,-0.28556325230818713,-0.4228449317009182,-0.24113164759292313,-0.5039388042510349,-0.5864636964034096,-0.9837723094572324,-0.2931087868232578,-1.0987120412698264,-0.054139683581065766,-0.8999497065366805,-0.39686811346257006,-0.4920312761799328,-0.21946241376651657,0.7103020284803216,-0.2247347930951989,-0.6047058187492815,-0.9687186672493893,-0.6603251984419172,-0.08561105099257271,-1.146305559234345,-0.6184165384658546,-0.9223035207531219,-0.9770789801934985,-0.8151832070538473,-1.229644278721053,-0.5090628053906036,-0.6991540546049186,0.060638049135366676,-0.27558870130582425,-0.10854666162569768,-0.30718449301213563,-0.40203037002218694,-0.04367350147474946,-0.16712586758836767,-0.13806487682917576,-0.06753176592546113,-0.11411450002655042,-0.9138841341676063,-0.8667061192146532,-0.5094414903418196,-0.6581511084938277,-0.5339049454396365,-0.2880777436656776,-1.1221939152932068,-0.5624693458825726,-0.906444731734842,-0.21141129848353168,0.0527617815822919,-0.19328549514445528,-0.44756742753607737,-0.24851842687306702,-0.42623667788583186,-0.5994171184834619,-0.4122359900860996,0.060808111687271474,-0.4720645724361966,1.5290645283769018,-1.5376420220919638,-1.0186889183119316,0.6767892398623797,-0.40299494558739973,-2.1661236350979585
Logan,-0.41099870971358526,-0.32942335221358315,-0.5499908144712712,-0.108823753569337,-0.28758261047304245,-0.1680217933591205,-0.17913324592570354,0.011218230277950585,-0.29709586701073426,-0.7204879662769114,-0.4805646824200928,-0.2699821841410171,-0.7459270284311849,-0.1749687749066689,-0.2582554253640236,-0.6605889103327035,-0.3660160237314348,-0.35869252827925613,-1.253822535877084,-0.4001038466363036,-0.32821387829281756,-0.6559360423905347,-0.14567881317279527,-0.9599612580289039,-1.1510256579949223,-1.0078877284121703,-0.498576434218857,-0.2531981545434557,-0.5271803356383702,-1.1296814230243757,-0.2421823202057484,0.47005840608146304,0.19567691152169436,0.48597230162626925,0.268780692791024,0.1048222590830957,-0.1389483720894451,-0.07329243780325734,0.17307841031878304,-0.07654159142454647,-0.33633683265392145,-0.5552185364336155,-0.3331248396837439,-0.13361630609872951,-0.3051705689064634,0.17693921065544607,-0.12599241048912668,0.32514104059910265,-0.10726481873482001,-0.36954303379262415,0.09237754555383547,0.012726937823898995,0.040000277423966286,0.01602568404083807,-0.3056166259381296,0.2738971690359471,0.17825402501998505,0.08446976395161146,-0.11378066985631892,0.08715933524856931,0.9405288531741608,-1.3152811549407855,-0.823955399644643,0.4966258073554607,0.024991577827169497,-1.6087441873012063
Sandra,0.5519401657993032,0.48216904912062397,-0.43392447062183453,0.11351412734419625,0.616559904488586,0.20437601396349633,0.6009778810706421,0.38662305515300427,0.6035559578006667,-0.22541714273968075,-0.1105224228967393,0.0856938414445052,0.8763217998211563,0.07648516316225634,0.003401162178503106,-0.07112931458507749,0.5338630463647561,-0.02278791747775482,-0.4087707131040458,0.018340598400057324,-0.23294781809946538,0.2198056355865831,-0.4508177224609729,-0.7145401160335508,-0.0737060927340188,0.11316558449396077,-0.45860475522672633,-0.29348734642059987,0.36266044176652756,0.1287406172588835,0.08286197902082265,-0.21958721479655774,0.3019407092500425,-0.2572317855812198,0.46513290255592077,0.16234035217610607,0.18025130955942703,0.05970121994134008,0.27540495971249124,0.30418305489204683,0.5418551550120161,0.3610216143728933,0.4439316153905224,0.3576846063662595,0.24832382951545393,0.21627000584848385,0.18601756427509272,0.11679977429104135,0.20295445617826777,0.41627496827800586,0.13809523729978732,0.43043415365896187,0.12984932834484456,0.5418606299099098,0.40788961632432486,0.40044024349140994,0.19917644429619577,0.30613318321494565,0.42251634902949414,0.2378117815624655,2.366163505250762,-0.9142380902677875,-0.5981860852358247,1.4602019975099167,0.5829474165308738,-1.3143128535950526
Jimmy,-0.026491007581467312,-0.08023875747124042,-0.337853294182209,0.3377427841970743,0.04294586725945299,-0.029575948041129854,0.16825003972377292,-0.09924702511074489,0.28308245096775214,-0.31343940664097814,-0.24621646970086997,-0.8217167592860473,0.19048074206995783,-1.1066608097328134,-0.16087633399132728,-0.524023549137353,0.15815580707294188,0.5559481028330174,-0.8944313446105597,-0.4993971065914797,-0.6672301244306157,-0.8723313069234109,-0.49163026684003486,-0.7998485863527108,-0.8212123329437322,-1.0516078241774964,-0.8666556360655571,-0.6777163865587891,-0.6153343378338417,-0.09466230901846237,-1.1798372628456761,-0.07434058394713673,-0.14642889420021388,-0.03619372183757984,0.0019246293636038959,0.3404312120782039,0.3943713964918051,-0.10069285275711143,0.08683583912604323,0.19469371582611847,0.09874568832618516,-0.03990524620225122,-0.3367057928940763,-0.23744547335680596,-0.32484687433889836,-0.34391725594511835,-0.13459539335126136,-0.3325374111415394,-0.12108784852288973,-0.3308988022807691,0.06929128357061179,0.4002196455113107,-0.0640158429061909,0.17462428433504484,-0.0006846720524338652,0.047588163465024945,0.21345485087742075,-0.2220351084284828,0.08369405566684024,0.2846434846732732,2.351154867595694,-1.006279966457541,-0.3571448979438345,0.9549776463906479,0.5117014913128762,-1.3553293227579692
Patricia,0.03551317386651197,-0.025091719759640817,-0.09058373028990954,0.025186577972928215,0.02347391703656722,-0.0074121777508796335,-0.03787200605739379,-0.1330738591216668,-0.25066945764831255,0.09210824510168025,-0.13719632416719457,-0.3254927615668939,-0.03302588478233777,-0.20235247419460287,-0.06331698508684286,-0.26659385151384435,0.42714123074849186,0.22246679490657123,-0.48954502473598543,0.24578275806739874,-0.27039663935349084,-0.23628606834933671,-0.004103541307893542,0.3345164916574986,0.11171377514618769,0.4489991891160277,-0.27080410523098564,0.000456869377813901,-0.09442220923008575,-0.13644032829596509,0.36407597224091254,0.05080943201046085,0.6495990314958314,0.04267162395700071,0.8873935925602146,0.5482478747331027,0.14471972293291782,0.31315350564506084,0.5008886870665774,0.4585732831292529,0.5722806868066792,0.06365119488256735,0.5906055470728765,0.6977614197302743,0.43506402798156235,0.34305313049627995,0.4326069901544971,0.31852703280248806,0.5895049387636121,0.368591579190872,-0.19788720232831386,0.39854852166984256,0.010347332231837801,-0.045984111142183835,0.28162585711396104,0.10396410177017071,0.14193654101747846,0.017606619384418515,0.1665261866763218,0.13929726542691323,0.2448163145884768,-1.0337610504194705,-0.8930237603891278,0.6403236865526759,-0.07401535551449082,-1.5404085627313895
Carolyn,0.050885009255978414,-0.22525829942983686,-0.2035906454755508,0.03980572045147648,0.524294283807638,0.345547143184096,0.41849811553209915,0.39868266938623736,-0.2561138503580392,-0.35399926733622983,0.22230067756018349,-0.06585273723147483,0.18479468283582612,-0.37118655275084644,-0.17336974837185007,0.05654656608494245,0.22186437670851117,0.18647446322112132,-0.5368871440323899,-0.24341216311510222,-0.48489855273086946,-0.5144239531381621,0.33110151309338526,-0.09224738324184723,0.03025940664073281,-0.16809001309503113,-0.8999231929836065,-0.2958199199490137,-0.6272671997838986,0.18592575451108986,-0.2902659041544423,0.4003623255744213,-0.006382418942806362,0.4227270025585702,0.2850327320609088,0.26348020603512295,0.0636171620831708,0.3486154824525334,0.24075729721057984,0.13455066142214403,0.014539211428092837,-0.28893359755469417,-0.21008591631429138,0.05218036754603628,-0.14520290814090278,-0.16708962686716478,0.1374840990173395,-0.2729784001684744,-0.11983825613771476,-0.35582867218147285,0.2708825994929973,0.3427004540153752,0.5363930764021965,0.08701113525828251,0.43460193717909695,0.0035301157293435065,0.03660147779937692,-1.8543528703036648e-05,-0.0010912286755203125,0.0002469291908638333,1.4274252363611288,-0.9653100860749249,-0.6366275269611746,0.478453114814435,0.37071550650514873,-1.9395033336678984
Abigail,0.17447708124744618,0.183878228526558,0.40989033126647556,-0.36611908977742863,0.061941110170747785,0.09447315571422951,0.12717599065191873,0.11841478276958221,-0.15149445691886554,0.012275338531757482,-0.4721959837150148,-0.7329307244697343,-0.39218251818047567,-0.42509386339126537,-0.21764235788475697,-0.22421372749584143,-0.39301478669403983,-0.7733796544303494,0.17779244863722274,-0.43664240771650387,-0.4863815101653179,-0.24453177693789735,0.3011269154250119,-0.5662772643587526,-0.4548330232491296,-0.26232533370552835,-0.44360020506403636,0.0882339681029087,-0.8297856830462109,0.026671225631055312,-0.515614986174985,0.1863263859923458,-0.3641782839583155,0.06068267985827119,-0.11455142010165104,-0.039718849972133215,0.14465953439677634,0.11376575632889484,-0.07153776474606059,0.15221697030357256,-0.31982580232659286,-0.30867101964516935,-0.335779492876002,-0.2612849541029145,-0.10011985716216328,-0.3174981292085426,-0.06918489927388474,-0.2964487912576847,-0.2604095184727462,-0.4929317955661624,-0.008079239397029498,-0.2167006258219526,0.0707933244777728,-0.4105875062563651,0.1566416066521308,-0.508595129889614,-0.33991209992061927,-0.32694705045810873,-0.29857243616269974,-0.3784353678848364,1.6402427828297412,-1.8553645337995013,-1.3451738379689375,1.5210368127365206,0.2514983787354931,-1.3486786291001747
Jeffrey,0.28086163771115114,0.4509526845890677,-0.5540520372694456,0.11823110547048177,0.6878151457542859,0.43328531704404843,0.7043309355433426,0.675978871275541,0.12249992412845379,-0.5102076338947051,-0.041370800287187065,-0.38910024666802273,0.3372645013372366,-0.8472637299706678,-0.14763961681773716,0.662229019713665,0.19954649603290267,0.025470306435043843,-1.2327153603427063,-0.48531453649374073,-0.25453394822692355,-0.014190749171712813,0.29607590473235756,-0.2881554914033655,-0.5858936019689052,-0.7140808920725292,-1.0060170751290267,-0.5629708289454085,-0.781596688079752,0.028333537902047862,-0.5058383967359049,0.58237187021502,-0.4067667683817425,0.6325302888636478,-0.16210787828781723,0.5900144864243988,0.02295057671227563,0.2640533848465121,0.016535259179314064,-0.07990151213096298,-0.29141311059167635,-0.28476108546925144,-0.5155992279876992,-0.12976078364432062,-0.3458004892948105,-0.269486648897631,0.03381740574046175,-0.48022096418249116,-0.3930892646348287,-0.6692247009429949,0.427310290889507,0.5767370413386512,0.6564071581525487,0.634954613452851,0.8976170706588621,0.25113096127825074,0.2984879227405761,0.3907068260355259,0.20144003502925126,0.3280581435472328,2.034844381079989,-0.7066394330466904,-0.421861771491158,0.336846441279401,0.6100240781900845,-1.786746809493657
Isaiah,0.366779829592651,0.910947490254723,0.920689712902022,0.2657794565366211,0.545767760010106,0.11097047008620942,0.8100837351825019,0.6816616657233143,1.0353335184534582,0.0011351391511419144,-0.4429802725786961,-0.9118853870213339,-0.2943807461118182,-0.43758170883856495,-0.3521725838465197,-0.639624715305336,-1.0179067028490238,-0.27612995352319925,0.4385422130860009,-0.43418832489945275,-0.7071925054612133,-0.49904612953787736,-0.7210755479204415,-1.1294266722960937,-1.6032332328352799,-1.792102672324223,-0.6058582924466925,-0.7167519954056134,-1.2936560449198342,-0.6097362207954243,-1.0018688409407883,-0.23117969823774545,-0.8886954823174283,-0.35589000599360726,-0.846005075890025,-0.1052850486311125,-1.1206247863841678,-0.4444745496052783,-0.8939036797013065,-0.7297574269832287,-0.7045671357215205,-0.7623426866047662,-1.1127741923905337,-1.0696103219049944,-0.8924040522404411,-0.9857302823399202,-0.5633081297125173,-0.7832984578159751,-0.9078415286107282,-1.2581038651930292,-0.5540140390254852,-0.18815360037141782,-0.3833013035427468,-0.6574359676946696,0.14878829233682525,0.09047859706572801,-0.3963962663534671,-0.1837629810924909,-0.10243905343330685,-0.0008929747494972746,1.878945767255831,-0.9422216179477964,-0.7114324144599237,2.7030315970826457,1.1328927098517791,-1.1440622887140057
