,sport,yob,direct_correlation,indirect_correlation,same_correlation
41,football,1961,-1.1452196433535653,-0.09362390321113767,True
42,football,1962,-1.315006232382525,-0.09835622319775036,True
43,football,1963,-1.187226339780653,-0.08596952730438237,True
44,football,1964,-1.1483668430909155,-0.08370871331502344,True
45,football,1965,-1.2711814364672505,-0.09311315640257103,True
46,football,1966,-1.1379976374175924,-0.07988229513099873,True
47,football,1967,-1.219899305631176,-0.06105765150767022,True
48,football,1968,-1.222235202541743,-0.09860235855735636,True
49,football,1969,-1.1866429399069167,-0.09899076458810308,True
50,football,1970,-1.0393568046771824,-0.0893526493623351,True
51,football,1971,-1.1534143625662718,-0.08395124631952844,True
52,football,1972,-1.1064409192112452,-0.07804245958721158,True
53,football,1973,-1.1882315731405433,-0.11946919573865653,True
54,football,1974,-1.0079985185736062,-0.10581458555126,True
55,football,1975,-1.0810379706720985,-0.11661782182631665,True
56,football,1976,-1.0147420245666556,-0.0926515465569452,True
57,football,1977,-1.0028767230888918,-0.09002512454320102,True
58,football,1978,-1.017330850476056,-0.06875681501546868,True
59,football,1979,-1.0832660320552376,-0.030844338133979955,True
60,football,1980,-0.9108799335488716,-0.06023229874601185,True
61,football,1981,-0.9292389121170144,-0.08122609495421143,True
62,football,1982,-1.0078381876706326,-0.09354395381172036,True
63,football,1983,-0.9547543473122028,-0.0631547435250433,True
64,football,1984,-0.9253555949159672,-0.0213070623460776,True
65,football,1985,-0.9323185942231444,-0.056142077130714486,True
66,football,1986,-0.9404302218179336,-0.06688177134261407,True
67,football,1987,-0.9445184343742324,-0.055724459406125186,True
68,football,1988,-0.8692912832895799,-0.01693378362391624,True
69,football,1989,-0.884560144937865,-0.051355482958599916,True
70,football,1990,-0.8169169374845351,-0.06803243584595904,True
71,football,1991,-0.8129720802148175,-0.06516150911463829,True
72,football,1992,-0.8862107566257841,-0.08149403492974525,True
73,football,1993,-0.9691150232388316,-0.07127275719251244,True
74,football,1994,-1.01978696371316,-0.10217238282436758,True
75,football,1995,-0.99250129180129,-0.07472450358169405,True
76,football,1996,-0.8855647330686008,-0.06328331145474528,True
77,football,1997,-1.0258927890265075,-0.0571296364149451,True
78,football,1998,-0.9844461033536458,-0.06464637091552708,True
79,football,1999,-0.903762346303312,-0.06363247192077234,True
80,football,2000,-0.7888321767480619,-0.07595920619777259,True
81,football,2001,-0.7090590395499351,-0.05149559411906557,True
82,football,2002,-0.7377462783666361,-0.06998773752669768,True
83,football,2003,-0.843253133077706,-0.055139072284191126,True
84,football,2004,-0.793324697401623,-0.06704994394151242,True
85,football,2005,-0.7225852843439123,-0.058873586499407875,True
86,football,2006,-0.7681484558397279,-0.0605392776549436,True
87,football,2007,-0.7654380792084222,-0.04869559049051133,True
88,football,2008,-0.7297476487941896,-0.03934840463677618,True
89,football,2009,-0.7361514188227019,-0.03608333153989028,True
90,football,2010,-0.6792426627354329,-0.05447483733604352,True
91,football,2011,-0.7664508820716113,-0.08011790148120394,True
92,football,2012,-0.7993330511104961,-0.06601847789398456,True
93,football,2013,-0.8263341509522462,-0.0660321819098003,True
94,football,2014,-0.8652404307492707,-0.07623354047043633,True
95,football,2015,-0.7901768056775762,-0.08804555905439443,True
96,football,2016,-0.7062203288776782,-0.09094639515950016,True
97,football,2017,-0.8089063965967459,-0.09574463869089113,True
98,football,2018,-0.5944604736620009,-0.0670868797665949,True
99,football,2019,-0.8909253550056663,-0.09151389759899613,True
100,football,2020,-0.7829735307223824,-0.05354075456031319,True
101,basketball,1920,-1.4585032783161542,-0.04697248213074701,True
102,basketball,1921,-1.4459157199004111,-0.03857438988870205,True
103,basketball,1922,-1.6125585339090238,-0.06376702438663312,True
104,basketball,1923,-1.6035707672553667,-0.05130948867184676,True
105,basketball,1924,-1.5040308640525206,-0.057614992482187925,True
106,basketball,1925,-1.4585921451680013,-0.06416468271256531,True
107,basketball,1926,-1.5762215917443223,-0.07402779985266511,True
108,basketball,1927,-1.5500178724292089,-0.05882680845817503,True
109,basketball,1928,-1.6110461690249078,-0.07221942032782491,True
110,basketball,1929,-1.4987889646007813,-0.06847333498647537,True
111,basketball,1930,-1.4740132627496805,-0.05287408452413242,True
112,basketball,1931,-1.45586698753344,-0.05861656104482477,True
113,basketball,1932,-1.444843406718466,-0.04772642339530645,True
114,basketball,1933,-1.6441032661859756,-0.03354923367921708,True
115,basketball,1934,-1.6609465535598098,-0.055229021000240464,True
116,basketball,1935,-1.481102442079666,-0.050321351252825365,True
117,basketball,1936,-1.415088371754179,-0.06965470924476637,True
118,basketball,1937,-1.4115761367401711,-0.02370363598928196,True
119,basketball,1938,-1.6411256322073082,-0.04624001262773289,True
120,basketball,1939,-1.6045506904795672,-0.042280817616634686,True
121,basketball,1940,-1.67459302529164,-0.04681902677655402,True
122,basketball,1941,-1.5884071978184395,-0.010295996533310536,True
123,basketball,1942,-1.6209284235626,-0.033415247001095494,True
124,basketball,1943,-1.6836959473246256,-0.05600213219784594,True
125,basketball,1944,-1.7639340433403452,-0.06979595842428342,True
126,basketball,1945,-1.565280371055754,-0.029217650159829564,True
127,basketball,1946,-1.44322802458928,-0.026990733707348568,True
128,basketball,1947,-1.2877690323530495,0.019245045659911617,False
129,basketball,1948,-1.3429869421860678,0.033665038305066966,False
130,basketball,1949,-1.3149329233518703,0.030460479562751462,False
131,basketball,1950,-1.4105307275796082,-0.01285654455580706,True
132,basketball,1951,-1.4184892364921573,-0.016627648349336114,True
133,basketball,1952,-1.498996586236685,-0.03614193345050317,True
134,basketball,1953,-1.6765932989645942,-0.025774503119763443,True
135,basketball,1954,-1.5703924373220357,-0.049576987963380406,True
136,basketball,1955,-1.4491370603477989,-0.0375785622573411,True
137,basketball,1956,-1.48820172340629,-0.03247391757413226,True
138,basketball,1957,-1.4021204089458137,-0.031831885760697086,True
139,basketball,1958,-1.4854089996659652,-0.06384143560455838,True
140,basketball,1959,-1.4271327008088983,-0.029433122428314813,True
141,basketball,1960,-1.4254322127239705,-0.06692844172395117,True
142,basketball,1961,-1.4057973504276426,-0.05355573807659807,True
143,basketball,1962,-1.5121940529415816,-0.042301825619079685,True
144,basketball,1963,-1.4797300210850597,-0.032472517989871545,True
145,basketball,1964,-1.4053661541514162,-0.031143269820412708,True
146,basketball,1965,-1.3749727680179045,-0.030525455724625325,True
147,basketball,1966,-1.2915474758633283,-0.021075832130822977,True
148,basketball,1967,-1.1311426531911193,0.011128831768974274,False
149,basketball,1968,-1.262288080940075,-0.05241017650808445,True
150,basketball,1969,-1.281140559703106,-0.040985213425985996,True
151,basketball,1970,-1.1893522766137157,-0.0333531562443257,True
152,basketball,1971,-1.2221846183313103,-0.014451140042612718,True
153,basketball,1972,-1.1496140216593749,-0.028618150505778137,True
154,basketball,1973,-1.2217980907157564,-0.05808731368546793,True
155,basketball,1974,-1.2925035705113779,-0.06366805579350558,True
156,basketball,1975,-1.2353143351964162,-0.0905593163850455,True
157,basketball,1976,-1.0908525999405567,-0.061036926038813485,True
158,basketball,1977,-1.0469045154942276,-0.04737119556204799,True
159,basketball,1978,-1.0580982680703883,-0.025410594572510527,True
160,basketball,1979,-1.0777516606544588,0.033053745206558106,False
161,basketball,1980,-1.003775659732019,-0.02618139085768492,True
162,basketball,1981,-0.9793309759977376,-0.03433127591560474,True
163,basketball,1982,-1.1507865922806009,-0.05328940198634624,True
164,basketball,1983,-1.0427421907014605,-0.018864391769532564,True
165,basketball,1984,-0.9142262572598142,0.02766694215018129,False
166,basketball,1985,-0.8909976430558135,-0.010030388417427174,True
167,basketball,1986,-0.9196883639209922,-0.02692003759771225,True
168,basketball,1987,-0.7976547459611497,-0.006221567594739891,True
169,basketball,1988,-0.7587669038916623,0.02284116029492765,False
170,basketball,1989,-0.8325022767151429,-0.02751896653691961,True
171,basketball,1990,-0.8971368963779164,-0.047767534457341936,True
172,basketball,1991,-0.885440957990051,-0.05062800830093638,True
173,basketball,1992,-0.891429659437309,-0.06455424208431855,True
174,basketball,1993,-0.8357700448780797,-0.0363059800864451,True
175,basketball,1994,-0.984387334581292,-0.0686522119699186,True
176,basketball,1995,-0.90894746785782,-0.04631731452194754,True
177,basketball,1996,-0.803383397813043,-0.025400059164474832,True
178,basketball,1997,-0.9410951461124482,-0.024277839814482484,True
179,basketball,1998,-0.9774206982503812,-0.044189490835077484,True
180,basketball,1999,-0.8264102746833263,-0.03440912022133361,True
181,basketball,2000,-0.7390108813203485,-0.049255307521154285,True
182,basketball,2001,-0.6897946382789165,-0.018002207620567614,True
183,basketball,2002,-0.7833714590108753,-0.03916260126928265,True
184,basketball,2003,-0.8974571438076143,-0.022530455481510003,True
185,basketball,2004,-0.8576466019913759,-0.04015561061052008,True
186,basketball,2005,-0.7313438319098283,-0.025021103411193242,True
187,basketball,2006,-0.7711036079747638,-0.02776945477449292,True
188,basketball,2007,-0.7347744707410802,-0.016140259230932517,True
189,basketball,2008,-0.6862912714373539,-0.008737246667717639,True
190,basketball,2009,-0.6859868378413815,-0.005767109354276344,True
191,basketball,2010,-0.7509138605284571,-0.020324845879476687,True
192,basketball,2011,-0.8925412922859236,-0.055469414738303864,True
193,basketball,2012,-0.8850789061249482,-0.04102191614324038,True
194,basketball,2013,-0.8804598814877654,-0.0443766613624142,True
195,basketball,2014,-0.9821308105453718,-0.057212822320120114,True
196,basketball,2015,-0.8495296457498636,-0.06777965830935725,True
197,basketball,2016,-0.7858053360713868,-0.0732844550102837,True
198,basketball,2017,-0.8182623754788046,-0.06815214688851802,True
199,basketball,2018,-0.7292227629378508,-0.04712914583925583,True
200,basketball,2019,-1.09563999428606,-0.062403480384756176,True
201,basketball,2020,-0.8155426815805643,-0.035616588083388016,True
202,cricket,1920,-0.742001529285517,-0.038626741700139564,True
203,cricket,1921,-0.6124637965380755,-0.039050041801573836,True
204,cricket,1922,-0.8520006588330311,-0.06535251712907524,True
205,cricket,1923,-0.9989196753612504,-0.05506029831062966,True
206,cricket,1924,-0.8334029563236242,-0.053878440372790916,True
207,cricket,1925,-0.8158293384613876,-0.06485295731575982,True
208,cricket,1926,-0.9214866553919784,-0.07407684646598844,True
209,cricket,1927,-0.7704725894171662,-0.06403780330786106,True
210,cricket,1928,-0.8160666245191767,-0.06309539526573035,True
211,cricket,1929,-0.7521265068810341,-0.05094273602652349,True
212,cricket,1930,-0.5418967881059524,-0.04924707964348062,True
213,cricket,1931,-0.5899977490114271,-0.05944827008443096,True
214,cricket,1932,-0.7754202357419476,-0.05858826463435043,True
215,cricket,1933,-1.0372818392266998,-0.050293446643898315,True
216,cricket,1934,-0.7968612926253875,-0.0698462670728176,True
217,cricket,1935,-0.6275620011700799,-0.07152503446815185,True
218,cricket,1936,-0.778132893993832,-0.07933867312247847,True
219,cricket,1937,-0.7705445732854532,-0.05648463226815757,True
220,cricket,1938,-0.8417620550244672,-0.058590688530851726,True
221,cricket,1939,-0.8079295040503272,-0.04029568306380814,True
222,cricket,1940,-0.8032546686164928,-0.058578961946693535,True
223,cricket,1941,-0.9879265265798448,-0.04011695501622692,True
224,cricket,1942,-0.8244274316555259,-0.06635576797291183,True
225,cricket,1943,-1.0655073780003308,-0.08440777494489214,True
226,cricket,1944,-1.0710700237779742,-0.08196154676645043,True
227,cricket,1945,-0.8276943245981386,-0.05205565000337186,True
228,cricket,1946,-0.6256798927980027,-0.052920943307550115,True
229,cricket,1947,-0.1172767014173862,-0.02451346607970105,True
230,cricket,1948,-0.5088336265552068,-0.00927673088822149,True
231,cricket,1949,-0.6677281381035354,-0.00551474598891251,True
232,cricket,1950,-0.6023965718199635,-0.04995736110181507,True
233,cricket,1951,-0.6700699773691735,-0.0434802426929566,True
234,cricket,1952,-0.8370663169972334,-0.058655422390500575,True
235,cricket,1953,-0.956303967408458,-0.07644605067701489,True
236,cricket,1954,-0.8683846096658533,-0.08930936154532769,True
237,cricket,1955,-0.8890983346898018,-0.07386665802274749,True
238,cricket,1956,-0.8964889762571557,-0.0662379203920474,True
239,cricket,1957,-0.7724408212920504,-0.07415881795373054,True
240,cricket,1958,-0.926219629466544,-0.09647851778842594,True
241,cricket,1959,-0.9398372937281548,-0.07225995443774334,True
242,cricket,1960,-0.7461171066327082,-0.11299450459618825,True
243,cricket,1961,-0.7433362806998579,-0.08982647951179934,True
244,cricket,1962,-0.8289407277457901,-0.11089127408361528,True
245,cricket,1963,-0.8266508205777484,-0.09835102442838216,True
246,cricket,1964,-0.8218218470899866,-0.09944997136576396,True
247,cricket,1965,-0.7587234910890509,-0.10594580383490072,True
248,cricket,1966,-0.8375959658608485,-0.0987315411981211,True
249,cricket,1967,-0.8803851135260837,-0.06493258293575215,True
250,cricket,1968,-1.080465671563778,-0.10402534641985743,True
251,cricket,1969,-0.8629763606363124,-0.11876351357523993,True
252,cricket,1970,-0.6777730962459438,-0.11075748332243374,True
253,cricket,1971,-0.5088925700738699,-0.09287708212223607,True
254,cricket,1972,-0.7624271547994156,-0.09494620256865577,True
255,cricket,1973,-0.8200942089796398,-0.13261833267392756,True
256,cricket,1974,-0.8629118193483495,-0.14393787879746034,True
257,cricket,1975,-0.9984502551716816,-0.13899071469087346,True
258,cricket,1976,-0.8761512015705302,-0.10959595745592476,True
259,cricket,1977,-0.5447303733924258,-0.09279073929459444,True
260,cricket,1978,-0.7871109817588328,-0.09147500338786273,True
261,cricket,1979,-0.8056356399360515,-0.0580182725270693,True
262,cricket,1980,-0.7734132439519544,-0.08032076880302462,True
263,cricket,1981,-0.7343821016626944,-0.09605165619992773,True
264,cricket,1982,-0.9999628548565812,-0.1207260424778037,True
265,cricket,1983,-0.6463959142860307,-0.09512672957865673,True
266,cricket,1984,-0.7660969891219636,-0.05358995271936618,True
267,cricket,1985,-0.8536581729829233,-0.07174566096975235,True
268,cricket,1986,-0.7921295721354062,-0.08230073592747049,True
269,cricket,1987,-0.5527646630069571,-0.06365372056572434,True
270,cricket,1988,-0.7326222215862588,-0.03655889713279011,True
271,cricket,1989,-0.7513609072411704,-0.05412410103385985,True
272,cricket,1990,-0.7947195337689185,-0.07036776449860836,True
273,cricket,1991,-0.7821780439596748,-0.07370085209380149,True
274,cricket,1992,-0.8380007552781712,-0.08542021092674791,True
275,cricket,1993,-0.8685440542624138,-0.07673135321818944,True
276,cricket,1994,-0.916145575840462,-0.10104706173567424,True
277,cricket,1995,-0.8166852356298482,-0.07462016547690617,True
278,cricket,1996,-0.6138570850098031,-0.06380863285428602,True
279,cricket,1997,-0.8078811455449563,-0.05848667937702073,True
280,cricket,1998,-0.9029713832309236,-0.06715701542298502,True
281,cricket,1999,-0.6746553137593915,-0.062185090720504564,True
282,cricket,2000,-0.5363561078945496,-0.07384260087700215,True
283,cricket,2001,-0.2555907325198271,-0.04881077662794407,True
284,cricket,2002,-0.642316324355202,-0.06669014132101407,True
285,cricket,2003,-0.9664625017775146,-0.06391858402048409,True
286,cricket,2004,-0.8077911258229873,-0.06875906288828404,True
287,cricket,2005,-0.771758198156794,-0.056162740757631335,True
288,cricket,2006,-0.8544704532922365,-0.0568391396636032,True
289,cricket,2007,-0.7264591183472465,-0.0432137795550897,True
290,cricket,2008,-0.7144082371994545,-0.024297640730722842,True
291,cricket,2009,-0.6720366777942759,-0.02148370224692893,True
292,cricket,2010,-0.7044397922283533,-0.03585393942851346,True
293,cricket,2011,-0.6906579513721027,-0.05454080247613651,True
294,cricket,2012,-0.8101044487680762,-0.03648797922344964,True
295,cricket,2013,-0.7311292083786403,-0.04108792115079797,True
296,cricket,2014,-0.8477703407999512,-0.04709254557033323,True
297,cricket,2015,-0.7132061481854041,-0.05788332037586361,True
298,cricket,2016,-0.5700867060817645,-0.051020995125984604,True
299,cricket,2017,-0.5441835632306563,-0.04827008943351176,True
300,cricket,2018,-0.4817107249394925,-0.0417736518278194,True
301,cricket,2019,-0.5549969574190766,-0.06885135726524627,True
302,cricket,2020,-0.636115183217167,-0.04363145560077303,True
303,hockey,1920,-1.28786516221059,-0.07115095049041473,True
304,hockey,1921,-1.2408537029634463,-0.06394929779339545,True
305,hockey,1922,-1.56733907516067,-0.09234970275522596,True
306,hockey,1923,-1.5227122565338749,-0.07903216369563748,True
307,hockey,1924,-1.4609349968203011,-0.0866740251997756,True
308,hockey,1925,-1.55211368857261,-0.10018113163303312,True
309,hockey,1926,-1.5505441757328495,-0.11232969052811004,True
310,hockey,1927,-1.528508668940171,-0.09955291543848613,True
311,hockey,1928,-1.6745976609134086,-0.11453375118237792,True
312,hockey,1929,-1.6307230694324428,-0.11251119140099992,True
313,hockey,1930,-1.3552551281595753,-0.08762283819322024,True
314,hockey,1931,-1.4298364965205677,-0.09855857742256904,True
315,hockey,1932,-1.4346713160480724,-0.08701714853209111,True
316,hockey,1933,-1.6363422550995914,-0.07584712741370662,True
317,hockey,1934,-1.5277777821184741,-0.09587605747120924,True
318,hockey,1935,-1.4430950452759383,-0.09192513366837618,True
319,hockey,1936,-1.4019809922100603,-0.11451236314813765,True
320,hockey,1937,-1.3159405394622454,-0.06535772739336966,True
321,hockey,1938,-1.4024698595247551,-0.0817406730193937,True
322,hockey,1939,-1.3597299954416986,-0.06974418637022185,True
323,hockey,1940,-1.4532331450288452,-0.07299490315180372,True
324,hockey,1941,-1.4164390424132645,-0.034403954506675834,True
325,hockey,1942,-1.4997946792266592,-0.05957927016332237,True
326,hockey,1943,-1.5503863645846467,-0.07961671810525651,True
327,hockey,1944,-1.4906297923747898,-0.08406967791415243,True
328,hockey,1945,-1.2400853277971848,-0.04500587175436457,True
329,hockey,1946,-1.2489017274124183,-0.05507393781830478,True
330,hockey,1947,-1.1842950123688132,-0.017398994235915503,True
331,hockey,1948,-1.3175675628389405,-0.008305404711434839,True
332,hockey,1949,-1.2696280736533467,-0.00107487566153664,True
333,hockey,1950,-1.3262463564202491,-0.04511572095442855,True
334,hockey,1951,-1.3598081246856268,-0.04795689371228965,True
335,hockey,1952,-1.4076000551128292,-0.07000616309945408,True
336,hockey,1953,-1.4934290496154954,-0.06689067777932461,True
337,hockey,1954,-1.626934946131607,-0.0857921378008441,True
338,hockey,1955,-1.531727983491176,-0.07292346664167074,True
339,hockey,1956,-1.6177977453767889,-0.0657358185002194,True
340,hockey,1957,-1.4505145177469034,-0.0685025594985595,True
341,hockey,1958,-1.4890677156380088,-0.10110330726736166,True
342,hockey,1959,-1.4831036210082462,-0.07043339257439207,True
343,hockey,1960,-1.441675168720843,-0.0986460283872042,True
344,hockey,1961,-1.4161654668623866,-0.09103654881385764,True
345,hockey,1962,-1.5537585790285942,-0.08078797793024367,True
346,hockey,1963,-1.4986566784974928,-0.06354031544686398,True
347,hockey,1964,-1.4463603882581717,-0.06529129742500422,True
348,hockey,1965,-1.6027041327980294,-0.06855438868094177,True
349,hockey,1966,-1.4099232966685389,-0.05827200405510723,True
350,hockey,1967,-1.334712750714846,-0.035539231107866324,True
351,hockey,1968,-1.2929485908592335,-0.0793825354471918,True
352,hockey,1969,-1.3473077100946016,-0.06913933997492805,True
353,hockey,1970,-1.1255291930726394,-0.055412239214169816,True
354,hockey,1971,-1.1967071692616331,-0.032836803565757584,True
355,hockey,1972,-1.0736397956548058,-0.03505504226737873,True
356,hockey,1973,-1.287716145571765,-0.08712103704288117,True
357,hockey,1974,-1.2865704251401031,-0.07898731524373391,True
358,hockey,1975,-1.3725415870247428,-0.10596506201593127,True
359,hockey,1976,-1.1638858727018162,-0.08007178850255713,True
360,hockey,1977,-1.0490684675144084,-0.060811756149667925,True
361,hockey,1978,-1.1193392316370725,-0.04779835535182581,True
362,hockey,1979,-1.141385054263988,0.016859448509236378,False
363,hockey,1980,-1.008340696766337,-0.02687516144746495,True
364,hockey,1981,-1.136543555109329,-0.04655895539249178,True
365,hockey,1982,-1.2488616635004313,-0.06526095596442334,True
366,hockey,1983,-1.1009754277237624,-0.016831655763582604,True
367,hockey,1984,-0.9527499114478366,0.03706100634550594,False
368,hockey,1985,-0.9421797169208972,-0.008775162414952273,True
369,hockey,1986,-0.8194886230781354,-0.022067626110252536,True
370,hockey,1987,-0.7774667193875794,0.00015585884814895473,False
371,hockey,1988,-0.6444622640550384,0.043292981455832207,False
372,hockey,1989,-0.6986767452484256,-0.009863644067943569,True
373,hockey,1990,-0.7681758430761461,-0.02794703188199676,True
374,hockey,1991,-0.7926305130296719,-0.023816694558717277,True
375,hockey,1992,-0.8829446961126748,-0.046696188605378934,True
376,hockey,1993,-0.7133384772623128,-0.01880130264162446,True
377,hockey,1994,-0.8452794848962767,-0.05390723727011251,True
378,hockey,1995,-0.8619645409229786,-0.019972170869707352,True
379,hockey,1996,-0.7934869684325868,-0.0011116029436620226,True
380,hockey,1997,-0.9481238412702232,-0.001884113263712184,True
381,hockey,1998,-0.9424677891909684,-0.01795995544278053,True
382,hockey,1999,-0.8180636757187999,-0.006000266787683136,True
383,hockey,2000,-0.6887879073046315,-0.02962941429211322,True
384,hockey,2001,-0.5671183100264794,0.014480658116121781,False
385,hockey,2002,-0.6492063535525694,-0.011186724968140792,True
386,hockey,2003,-0.915576556387203,0.0014009045405174462,False
387,hockey,2004,-0.8514878533341735,-0.013356978960817023,True
388,hockey,2005,-0.782360182059646,-0.0018717350981865657,True
389,hockey,2006,-0.7052396195808941,-0.003123012402806716,True
390,hockey,2007,-0.6706396784208831,0.008381549972483984,False
391,hockey,2008,-0.6099445270202406,0.02008800120728419,False
392,hockey,2009,-0.6632160415427699,0.024000026231993068,False
393,hockey,2010,-0.6566264267091496,0.00867920067769275,False
394,hockey,2011,-0.8175508943564814,-0.02143749360853613,True
395,hockey,2012,-0.7965644952367786,-0.005738928626598103,True
396,hockey,2013,-0.7832235905565377,-0.011548739543048223,True
397,hockey,2014,-0.7502576011934976,-0.023661560741154147,True
398,hockey,2015,-0.7013819258592003,-0.034376855141082,True
399,hockey,2016,-0.5148176082877399,-0.037010575329782434,True
400,hockey,2017,-0.5208580182879079,-0.03977645339661818,True
401,hockey,2018,-0.3948650603561886,-0.0178521625733135,True
402,hockey,2019,-0.8693281325313449,-0.04915152702599132,True
403,hockey,2020,-0.6410700440379543,-0.00456232240634124,True
404,tennis,1920,-1.3626344868997613,-0.12154329008107713,True
405,tennis,1921,-1.5483488947004318,-0.11892830624095027,True
406,tennis,1922,-1.7443883960379982,-0.1497047095023976,True
407,tennis,1923,-1.7357648165273334,-0.132409310839145,True
408,tennis,1924,-1.5661365156874898,-0.13575485471840953,True
409,tennis,1925,-1.6319188913874223,-0.14725569429044644,True
410,tennis,1926,-1.6281382900960923,-0.15059925635772275,True
411,tennis,1927,-1.5863242487671954,-0.14610473103740992,True
412,tennis,1928,-1.6365484986349819,-0.1527660017466318,True
413,tennis,1929,-1.5011619569861858,-0.14922285045136705,True
414,tennis,1930,-1.3603895791242495,-0.133659038209818,True
415,tennis,1931,-1.4846410455568817,-0.1425943336663726,True
416,tennis,1932,-1.4873726356822077,-0.14700033708824506,True
417,tennis,1933,-1.803494296775732,-0.14751592563009105,True
418,tennis,1934,-1.6267412086337236,-0.1497671769205345,True
419,tennis,1935,-1.6111978275722316,-0.1496270869496052,True
420,tennis,1936,-1.2902170778606383,-0.16350273571980398,True
421,tennis,1937,-1.4851882213199812,-0.12734228010122406,True
422,tennis,1938,-1.6517801164555477,-0.14452129928558322,True
423,tennis,1939,-1.6656959686056363,-0.13121132908302818,True
424,tennis,1940,-1.6924045481872794,-0.1399745869403359,True
425,tennis,1941,-1.8020412854551968,-0.1133090080499027,True
426,tennis,1942,-1.8919833650070528,-0.13791115142127405,True
427,tennis,1943,-2.0191430338513614,-0.14762262082798058,True
428,tennis,1944,-1.8687756020527464,-0.13672269496722125,True
429,tennis,1945,-1.671501017717209,-0.11226958884099872,True
430,tennis,1946,-1.4681880654086483,-0.1099731343665507,True
431,tennis,1947,-1.2566512487331372,-0.09017900618760573,True
432,tennis,1948,-1.4222923595623471,-0.10014048100059472,True
433,tennis,1949,-1.340200395253066,-0.0574971516953621,True
434,tennis,1950,-1.230968327286769,-0.1031013231499629,True
435,tennis,1951,-1.4851015098148657,-0.10101139687251172,True
436,tennis,1952,-1.4671189826525681,-0.1195525013433247,True
437,tennis,1953,-1.4956051702418625,-0.1320358906218201,True
438,tennis,1954,-1.507253310457786,-0.13503619669887587,True
439,tennis,1955,-1.4477005812178003,-0.11459287551611515,True
440,tennis,1956,-1.3758200901252198,-0.11783793641851248,True
441,tennis,1957,-1.3284232020246776,-0.1166847529013607,True
442,tennis,1958,-1.3067525355182763,-0.13790175794814366,True
443,tennis,1959,-1.216723803126485,-0.10173903945113104,True
444,tennis,1960,-1.185658243842746,-0.13796442673806142,True
445,tennis,1961,-1.209046914062838,-0.13832763685511584,True
446,tennis,1962,-1.2423766272538006,-0.12655549615570216,True
447,tennis,1963,-1.3714161123052206,-0.12588049033322127,True
448,tennis,1964,-1.2074413341515622,-0.10320396545812498,True
449,tennis,1965,-1.245612792085849,-0.11027368710208783,True
450,tennis,1966,-1.179863160126438,-0.09825927536100826,True
451,tennis,1967,-1.2461566147133285,-0.08994646028814346,True
452,tennis,1968,-1.2057512665958798,-0.10651978684157447,True
453,tennis,1969,-1.207105002038354,-0.11205972547298357,True
454,tennis,1970,-0.9701916245718332,-0.09955170351646976,True
455,tennis,1971,-1.044895634762359,-0.07088029311355265,True
456,tennis,1972,-1.0594899760149652,-0.057028775917261736,True
457,tennis,1973,-0.9890040269478566,-0.12054677506377635,True
458,tennis,1974,-1.0383988140806943,-0.09470248641711423,True
