,country,beverage,direct_correlation,indirect_correlation,same_correlation
0,Nigeria,water,-0.6083240541573571,-0.1219981659256015,True
1,Nigeria,coffee,0.8985810857427904,0.051275851272832,True
2,Nigeria,tea,0.5803075708420005,-0.11923930354885882,False
3,Nigeria,juice,0.20706144713845015,-0.1626852121540141,False
4,Nigeria,milk,-0.41485024050790004,-0.16320711802624813,True
5,Nigeria,soda,-0.19390448828487544,-0.11242099041816664,True
6,Nigeria,alcohol,0.1896137816990921,0.04589405632871247,True
7,Nigeria,liquor,-0.17330328380975393,0.05573731647249403,False
8,Nigeria,beer,0.08384948539040572,0.09491719716593028,True
9,Nigeria,wine,-0.3497399924946677,0.057466004332437336,False
10,Nigeria,vodka,0.11136220556174904,-0.02986237823367324,False
11,Nigeria,whiskey,0.2358543787545405,0.1325045359658984,True
12,Nigeria,champagne,-0.29274233481517226,0.06470374934011848,False
13,Ethiopia,water,0.3039133994680421,0.015010186187294413,True
14,Ethiopia,coffee,0.9402121967804062,0.028363043086575657,True
15,Ethiopia,tea,0.44594983055259296,0.03325973275743198,True
16,Ethiopia,juice,0.15908474700092695,-0.030120820662266318,False
17,Ethiopia,milk,0.6917024890390445,-0.006217112931553196,False
18,Ethiopia,soda,-0.3544950223267297,-0.17264424777174142,True
19,Ethiopia,alcohol,-0.497567790788007,-0.008157635217235063,True
20,Ethiopia,liquor,-0.7726654742942851,-0.03631075773134432,True
21,Ethiopia,beer,-0.5395123209768927,-0.11070792857618783,True
22,Ethiopia,wine,0.054466988005355335,0.1387615327312089,True
23,Ethiopia,vodka,-0.7500426380616363,-0.09594777459929517,True
24,Ethiopia,whiskey,-0.6363431813034874,-0.02667601664386566,True
25,Ethiopia,champagne,-0.43252697472142587,0.03591620088898525,False
26,Egypt,water,0.3165666821067432,0.0783893422148877,True
27,Egypt,coffee,-0.3701075592085036,-0.13106497674134854,True
28,Egypt,tea,0.21046312393161504,0.04247279085362752,True
29,Egypt,juice,-0.4925313490013734,0.0370057286238392,False
30,Egypt,milk,0.23628921970536146,0.07869226910661704,True
31,Egypt,soda,-0.7625953039697391,-0.16245574240174282,True
32,Egypt,alcohol,-0.6675817394371838,-0.03566439757858003,True
33,Egypt,liquor,-0.8356237664501395,-0.03746667966716346,True
34,Egypt,beer,-1.1359463863834485,-0.22426757244380174,True
35,Egypt,wine,0.5781958354225739,0.15839052383115731,True
36,Egypt,vodka,-0.9471745829696012,-0.11080053501184936,True
37,Egypt,whiskey,-0.4854349183127996,-0.11654073290957355,True
38,Egypt,champagne,-0.22802000690036694,0.03700250289461697,False
39,Congo,water,0.2443831887327477,-0.08263992125688582,False
40,Congo,coffee,0.6871984673943717,0.09856462219199684,True
41,Congo,tea,0.5658198234188491,-0.08700149009437798,False
42,Congo,juice,0.7498608254177446,-0.07253545866200772,False
43,Congo,milk,0.4126010047787226,-0.1101411115026626,False
44,Congo,soda,-0.019906396222024614,-0.10286627565336524,True
45,Congo,alcohol,-0.5553948691307803,0.05320661922105987,False
46,Congo,liquor,-0.18508270811866587,0.044361495987805734,False
47,Congo,beer,-0.4582619078928602,0.037622761974866366,False
48,Congo,wine,-0.3844343946466057,0.07815079513502714,False
49,Congo,vodka,-0.02799369053558476,0.03548531538486853,False
50,Congo,whiskey,-0.3011715634299968,0.03205156173597775,False
51,Congo,champagne,-0.027894779095493042,0.1359671534116932,False
52,Tanzania,water,0.3421593840134685,-0.16268556342592658,False
53,Tanzania,coffee,0.5735993901279617,0.10297004056502317,True
54,Tanzania,tea,1.1847362879262389,-0.0061673137379144255,False
55,Tanzania,juice,0.6846088656841527,-0.13690918969060922,False
56,Tanzania,milk,-0.5900780662941703,-0.1424010415271928,True
57,Tanzania,soda,0.059011324087283774,-0.07107486922494098,False
58,Tanzania,alcohol,-0.5502744906666578,0.053944708248751284,False
59,Tanzania,liquor,-0.6365141596474222,0.049465574397186164,False
60,Tanzania,beer,-0.5266716024503277,0.08001865148594295,False
61,Tanzania,wine,-0.09612272501060597,0.08807142499814255,False
62,Tanzania,vodka,-0.04051754081831767,0.02984772409702183,False
63,Tanzania,whiskey,-0.7483015489865174,0.11818290697179315,False
64,Tanzania,champagne,0.4576910986371544,0.1288845132115032,True
65,South Africa,water,-0.4918450000001458,-0.0982857075166842,True
66,South Africa,coffee,0.3895583783188569,0.13044323552924944,True
67,South Africa,tea,0.3239542664545814,-0.0633353418953828,False
68,South Africa,juice,0.2963859730186339,-0.14505827260614124,False
69,South Africa,milk,-0.3689022740430446,-0.11787800324529595,True
70,South Africa,soda,-0.3757158961622287,-0.07817320331214753,True
71,South Africa,alcohol,-0.24193704722346454,0.07195590600111709,False
72,South Africa,liquor,-0.48936980449151596,0.04746409413695527,False
73,South Africa,beer,0.1436574259227442,0.07956568475432133,True
74,South Africa,wine,0.2971299707711502,-0.02337869467560229,False
75,South Africa,vodka,-0.23404686068216665,-0.013706776129346364,True
76,South Africa,whiskey,-0.4707250547226571,0.1072184089613014,False
77,South Africa,champagne,0.5144460443877685,0.050710835765012716,True
78,Kenya,water,0.1918509114499664,-0.13213851303113847,False
79,Kenya,coffee,0.8789905892435823,0.1314629433946482,True
80,Kenya,tea,0.9725581558372444,-0.011631902264304165,False
81,Kenya,juice,0.8111111035822723,-0.12604713535755627,False
82,Kenya,milk,-0.02187537067345898,-0.10477514496742807,True
83,Kenya,soda,-0.146514000236472,-0.0373021758265752,True
84,Kenya,alcohol,-0.4079428974883361,-0.018096608571415988,True
85,Kenya,liquor,-0.6717177786754532,-0.002235990700925753,True
86,Kenya,beer,-0.38819516270729415,0.0926203942379486,False
87,Kenya,wine,-0.25692398369435065,0.024501689350854276,False
88,Kenya,vodka,0.06494777676618746,-0.03367108085919808,False
89,Kenya,whiskey,-0.3581317134030098,0.15727302560914255,False
90,Kenya,champagne,0.09218941766397737,0.05985298369141435,True
91,Uganda,water,0.15606814046722656,-0.07432452038544138,False
92,Uganda,coffee,0.7236417726584622,0.11896577021934593,True
93,Uganda,tea,0.9372801616209392,0.010744902177349105,True
94,Uganda,juice,0.7351185621192979,-0.10018570118579764,False
95,Uganda,milk,0.04717963125818976,-0.07028341807604098,False
96,Uganda,soda,-0.09485314722671316,-0.08454343882149859,True
97,Uganda,alcohol,-0.22945954524103945,0.020768383107830544,False
98,Uganda,liquor,-0.4331012258450788,0.00258295304457466,False
99,Uganda,beer,-0.2635690472896585,0.040777295476054264,False
100,Uganda,wine,-0.2213656675773069,0.048168628408645366,False
101,Uganda,vodka,-0.0914626576158163,-0.05892421073060077,True
102,Uganda,whiskey,-0.6578128336345693,0.09994623962151407,False
103,Uganda,champagne,-0.2534361736054772,0.04708721366846932,False
104,Sudan,water,0.2211280077738288,-0.007353938969742505,False
105,Sudan,coffee,0.5242681357804863,-0.02980725851919085,False
106,Sudan,tea,0.7079597240435325,-0.052297043595948715,False
107,Sudan,juice,0.14042231148674414,-0.09313733072743634,False
108,Sudan,milk,0.032598892299517374,-0.04784529123276925,False
109,Sudan,soda,-0.5629111161261474,-0.066774839701243,True
110,Sudan,alcohol,-0.22491777282785091,0.011637014640979488,False
111,Sudan,liquor,-0.5555637290733847,-0.01169917675175465,True
112,Sudan,beer,-0.4863654243870782,-0.014852683805173331,True
113,Sudan,wine,0.06326669803681786,0.01307731891594578,True
114,Sudan,vodka,-0.7542814974776021,-0.1296015557144399,True
115,Sudan,whiskey,-0.5548500954058369,0.0816149613533044,False
116,Sudan,champagne,-0.7231732862383532,-0.02491684772065288,True
117,Algeria,water,-0.5599544101480362,-0.000340181779674634,True
118,Algeria,coffee,0.3434394225409221,-0.02610977187748744,False
119,Algeria,tea,-0.05278936359247372,0.0672479779921041,False
120,Algeria,juice,-0.5255030618350268,0.08924741195313607,False
121,Algeria,milk,-0.8867061556101039,0.023860056779826805,False
122,Algeria,soda,-0.4842418807008506,-0.21240654220366906,True
123,Algeria,alcohol,0.024948784685534256,-0.008651771343660165,False
124,Algeria,liquor,-0.3402765953549257,-0.03908581845393113,True
125,Algeria,beer,0.2283059030025944,-0.18870418346662746,False
126,Algeria,wine,0.2587556756287613,0.2484983130450165,True
127,Algeria,vodka,0.19151557432529054,0.06538598191899395,True
128,Algeria,whiskey,-0.21171433469642265,-0.22440939174343075,True
129,Algeria,champagne,0.4851370636031992,0.2183213974682352,True
130,China,water,0.03813140288987544,-0.1110907351626424,False
131,China,coffee,-0.3065366393117811,0.1194570299520506,False
132,China,tea,1.2226871247261475,0.08451828784143976,True
133,China,juice,0.4921277505762497,0.044531606413063286,True
134,China,milk,0.2632040538836894,-0.046203128673043416,False
135,China,soda,-0.17164464235135504,0.10207513325431736,False
136,China,alcohol,-0.3952883286736008,-0.0980938925632496,True
137,China,liquor,-0.2436945627643815,-0.02493073693311199,True
138,China,beer,0.19003399491633768,0.08663180086625022,True
139,China,wine,-0.07911830395273765,0.04056790442755307,False
140,China,vodka,-0.2711484760306635,0.09280967720218687,False
141,China,whiskey,-0.5075724212743766,-0.024859658638070763,True
142,China,champagne,-0.3219976705322231,0.13904307550396322,False
143,India,water,0.18242150957733802,0.08942804635088568,True
