index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga,football,basketball,cricket,hockey,tennis,volleyball,baseball,rugby,golf,athletics,badminton,boxing,cycling,swimming,shooting,gymnastics,wrestling,skiing,bowling
Ronald,0.5112666302717115,0.570649582667393,-0.24399284094477447,0.6144514513222565,0.8005482383095751,0.39619863489470414,0.4100019750289744,0.7855274378802697,0.4759815457229758,-0.020387949902908375,-0.06929805947971462,-0.033041136346469345,0.5383160184246845,-0.5853623543681181,0.25136879896992204,0.1602416438166011,0.4792344287958661,0.4042699342140165,-0.3277899419229036,-0.01932292277711355,-0.1723826620166107,0.35421696374812,0.25242480173141124,0.08439947313496483,-0.1321233456560739,0.0666199286098339,-0.3898925154157553,0.2138589510131661,-0.09593046657556122,0.5151640700732162,-0.2503388509480183,0.15716945414759276,0.05389344802638777,0.05840232888075096,0.682862724747684,0.4347564922697778,0.5417525806444536,0.2869670197957332,0.5091622999778904,0.697650342029664,0.723619700892086,0.8499526519256354,0.6125281694997302,0.674643839955328,0.37012179489010194,0.22596649769305227,0.4672992891638217,0.4688646234143955,0.8270677442443285,0.6360414464702897,0.11388979779971803,0.361986264733363,0.24307941543716025,0.5965300919149099,0.5538260663512693,0.09410688939688715,0.23385024949844396,0.15159358112900542,0.03927786430119118,0.4463047881213283,-0.15903483971871554,0.0799219489526781,0.3482612459107837,0.4617704416095724,0.15778680119016808,-0.17177224901565744,0.5718406709555488,0.31234670202544085,1.4548537286484593,2.1969009609602064,0.46673480307886156,1.7161302216703724,3.1981875734768286,2.6196793523914543,2.2484778917700354,1.8752900762384892,1.5484422432729739,2.573070032412402,2.452781311840965
Larry,-0.6937469695055425,-0.7382720802794247,-0.5274082021935323,-0.5524966560875584,-0.564167763048177,-0.5989290387823785,-0.624290663748906,-0.5972201765774009,-0.6033595459980834,-0.5122501140624388,-0.16437806838964134,-0.7905757089890971,-0.24801286002868006,-0.7798084634205905,-0.6691880987257225,-0.9659083204552527,-0.6080607172932252,0.14179867154057946,-0.6551867516748159,-0.5053974748246323,-0.9142458005552759,-0.9727213491587262,-0.7399664284642785,-0.9748239542138937,-1.169098859017935,-1.335301900719186,-1.7272759257112658,-0.9508361264826724,-1.5784872101276872,-0.7380027195790406,-1.1106024955562157,0.08017354181765339,-0.36784400180931265,-0.11346460658430911,-0.5675770499017723,-0.4937201286958879,-0.4806121189786789,-0.49757680395793646,-0.5564057808123283,-0.2076395367160767,-0.2956341136328941,-1.129355542670995,-1.1686856960003205,-0.7030434725193729,-1.120436144359265,-0.9339861293217047,-0.6044887838887618,-1.0059049347390396,-0.9963206440715145,-1.2415509505327011,-0.5515661913846083,-0.24955095474532357,-0.5324331928151811,-0.5978079854928563,-0.29898727684651216,-0.49297994944465645,-0.7007098372221462,-0.5188949147470959,-0.09614391666406229,-0.3651213940016669,-0.025283037919737458,0.5401991495895189,0.5910704966362367,0.6935856499689447,0.06879867494341697,0.29090064044539976,0.8155795289657674,0.6367413450536485,1.5932026833666184,2.453942285709735,0.9197195215428012,1.9477027371608953,2.7028893148720057,2.855175937708568,1.8598673303517737,2.4834355282768423,1.414719211195858,2.679799228597205,2.6543084616387085
Christina,0.3540840815988644,0.20682206017318447,-0.5861089892907927,0.09349652448570427,0.3608754061422973,0.36326767549369154,0.37030327733080354,0.3105867546778774,0.13106598477455075,-0.29591180739450895,0.09789853790039911,-0.28498460201854986,0.9095174684892008,-0.18360357755484324,-0.2963365339636151,0.720841872871932,1.0466284107715391,0.022181464988960706,-0.25366865641155545,0.33172113492538663,0.1415723710725763,0.8752973889927179,0.35008041617114427,-0.10862548827443759,0.6281379336587737,0.9669400541309203,-0.14345939310050304,0.21679948746985403,0.38147171199638724,0.9340149165199789,0.7260192493609909,0.1824620312419674,0.2973376932693618,0.1447275712153965,0.36096716243320426,0.2731528503302711,0.3469583325662688,0.5080997321767019,0.3555714807719995,0.19574664046351273,0.41962362320356145,0.6736248149296254,0.8255073120316408,0.40979997192249296,0.3919118999971995,0.5073046874243867,0.5630891248986026,0.20764676155760753,0.5277327739184805,0.559585864492276,0.3322625414180776,0.2841251243717664,0.3259728998809547,0.44721236270478654,0.7932916843524483,0.5427107738118915,0.7969112838521132,0.3288143854854989,0.43598892709884407,0.49302453137757096,-1.3511769174995205,-0.8681909998273063,-1.1444339841800943,-0.39930986076619096,-0.5691461485606762,0.3549000542756831,-0.4901403313262677,-0.6373924270608137,0.09821305546534244,2.2873121197335005,0.4389931112217827,1.3600445614890018,2.3808514539944503,2.2563500716893747,1.6435408849476862,2.9440265916285724,1.126138860060315,2.337896698303246,2.1381695809707617
Molly,-0.6247087421771336,-0.1480964378013691,-0.5387553144166298,-0.7261905128700163,-0.579439740861999,-0.459778433338241,-0.20399225599305695,-0.2472351606488019,-0.36534819404480834,-1.0060042143447565,-0.4855751322795522,-0.6575209251003493,-0.7377352175860852,-0.5067540376543337,-0.3564298376416037,-0.95344805586716,-1.1448343006665964,-0.3892964231409043,-0.31350460103114036,-0.1558831744957684,-0.8250140612425697,-0.28574414455676217,-0.37538201945353517,-1.1409091755098932,-0.6500417595676918,-0.905588214180876,-0.4883844689078425,-0.15117588799923243,-0.4743133801910963,-0.6632370035760667,-0.06035306439113041,-0.29692870081694633,-0.34860078100215086,-0.5391616331189237,-0.27592475974421815,-0.609781307481431,-0.6281445519194693,-0.4380050194582588,-0.20394053932699813,-0.36399528303157674,-0.3846389521541178,-0.8019539668899225,-0.904088589809843,-0.3552081173825769,-1.0089841024415571,-0.6631171150831935,-0.46133427388383363,-0.493516608721201,-0.5688746297390065,-0.5670093924932996,-0.52985891904726,-0.33502425758112875,-0.459309440276225,-0.45336500881468306,-0.70656237118891,-0.3297671697073365,-0.47675259113923946,-0.47889810949606315,-0.14211684640017605,-0.6831491955795211,-1.0969548726861296,-0.2022229075833647,-0.3187151482155899,0.024858070337433414,-0.3247018871951277,0.4300406471888458,0.08792620525250683,-0.21086990381318385,0.44279550837616527,2.2224132166247177,0.6544664658415335,1.3162658565389176,2.037345273077506,2.4763856162705156,1.5230011413765387,2.5208202693209083,1.2159565049176095,2.1300666781443787,2.099683200946367
Edwin,0.6444272276706704,0.60089312621044,-0.20747458046098852,0.2524154521645911,0.6787221601036664,0.4605638126986835,0.5249599877553555,0.4538710629127423,0.8293878708979546,-0.3692765672379678,0.13096815480200993,-0.2374340431077757,0.6032538870981816,0.09517410311223382,0.6599462169478527,-0.3917666806880767,0.9430782167975702,0.8052902436631482,-0.059492084938578514,-0.3197915248190185,-0.7277189292469847,-0.29630004324506726,0.0835746716969907,-0.9323188135751683,-0.9611322270585216,-0.11607075579699645,-0.737611040714342,-0.5220270689628251,-0.39807342219408937,0.28325180121257676,-0.2009467543773898,-0.07964514591817093,0.5002578823985323,-0.10399927648962358,1.0461789536036388,0.43068209399394103,0.593438656424242,0.2180237661931454,0.5878988828886151,0.615896747641897,0.9877267243847564,0.5801576246728986,0.4893613306457295,0.4876116860226719,0.5179612221169024,0.43210064476417537,0.5490055406851426,0.5407987325301407,0.9467483182772096,0.508223011045243,0.22470450846779402,0.2665020418270177,0.08431640044537113,0.16508391133547873,0.42576321740507655,0.11566588037187271,0.23908113863322514,0.12418344594209924,0.13419880767734135,0.38375463882599886,-0.9814790155513199,-0.6577263493161741,-0.3066452187225443,-0.07197318720430136,-1.0220766817598932,-0.8916297172947861,-0.060796033341718174,-0.4530051332356222,0.2833974743357633,2.0169119923417167,0.08022328873643969,1.338327892536545,2.015818111280243,1.71050401665619,1.3432508255615243,1.6926967829004824,1.2224973760640883,1.7521963351553937,1.8576237668617641
Maria,0.06061225229795897,0.024249103858160183,0.5353596177937678,0.12766163984506584,-0.24835747383914963,-0.7454091629567068,-0.22948143563257037,-0.4267477925576413,0.22113896539671757,-0.24228307032600072,-0.10599592524519279,-0.6840767824734206,0.02566367275163364,-0.506831109420796,-0.5311634285116432,-0.2984633946861457,0.16643151986909746,-0.15013037497395182,-0.286818904738679,-0.139176120525251,0.4995838625746776,-0.25710817633897165,-0.9021572882947635,-0.8696661833340562,0.1997395961514544,0.7793863708531704,0.3876422210394361,0.10685672316253152,0.11937779083771283,-0.8177638174928524,0.22055348626741333,-0.7179444728110725,0.5855909669330852,-0.7699640616805895,0.38482554930909013,0.09289072244749295,0.4724135606903274,0.35826341166107145,0.2162486804541907,0.6247981774509676,0.586397597445454,-0.15810505462953264,0.4696516265899103,0.41361350249078543,0.6909468820232263,0.39437559377894593,0.4862500749993954,0.4412271444095613,0.3826117185276827,0.5202643048302954,-0.9256972814408831,0.12386932362118595,-0.8578655104852294,0.026946122111042036,-0.0066266448781998975,0.4994592184611213,-0.12230817918470234,0.2023258007609439,0.4098424205620383,-0.21871518066195852,-0.6629521159139111,-0.2538950837408278,-0.546343990374405,0.436863576166405,0.3149729797879635,0.8208571633722933,0.5850234068407221,-0.474989039198728,0.4335598546452309,1.9392444350346236,0.45717280099919894,1.7983579245287984,2.2930781290936886,2.9672072905576106,1.7041284763256415,2.8069333997600276,1.1452787650130203,2.9429656633216794,2.4873210380758115
Mary,-0.2793505067171785,-0.40625738840966474,1.2016904528580095,-0.2684008691476825,-0.3721460261213038,-0.6071008722056459,0.030705030613652793,-0.28192896965023806,0.08636859257362624,-0.7716749989891318,-0.4085610366869612,-0.5605425141181491,-0.39136277516770823,-0.3863807590609503,-0.3077058844844908,-0.9250652722019242,-0.41371256256715294,-0.3116795474792024,-0.5831520777773547,-0.6308269507554202,-0.5424554308000195,-1.1896889000776658,-0.8356605209508055,-1.1104783648053744,-0.8289782844646671,-0.9737052457087855,-0.6995009057068373,-0.7271582172885545,-0.9441457222197778,-1.167867452671689,-0.7892163719577329,-0.6859256150002759,-0.5073292858968582,-0.6580903687869184,-0.730703305749301,-0.13908670744588017,-0.3950940537905103,-0.3050608134379694,-0.5141248815875448,-0.46030427906167865,-0.4405651927101479,-1.2970862873579538,-1.0168420924433066,-0.7509345162913963,-0.6489181584880525,-0.7962649088749719,-0.6106766660956499,-0.9447934273343565,-0.8875405966176156,-0.805416601759475,-0.7237455353243095,-0.1125262311896675,-0.6772885860942532,-0.35173066143774173,-0.48425153904474016,-0.1076363169798151,-0.5381871082517171,-0.5806649076608963,-0.08242293483045655,-0.5611078325757828,-1.1259642246437929,-1.0056729033013434,-1.0558886263318128,-0.42539998166328724,-0.9591400908686811,-0.38654762122471936,-0.021029888697416853,-1.0198592364555814,0.06863405967367399,1.2190445412326325,-0.819936323247803,0.873647815654621,1.1426036963053503,2.288833965962568,0.9494842952040178,1.7871306753639884,0.3618956174571303,2.011159005303573,1.5768965501268597
Derek,-0.4681839153966342,-0.976758277973901,-1.1010271044382567,-0.41377824382984557,-0.18974988809889212,-0.049465958570600925,0.012359166716464184,-0.38162007031745837,-0.6069121437539589,-1.2448852408793498,-0.767364394147924,-0.9725174476751428,-0.4370532632872115,-0.9242538871219065,-0.7705276027672532,-0.038227788980935686,-0.6789891755302854,-0.6127993177882078,-1.261003117205163,-0.8215460158723645,-0.49260865984189867,-1.0217986006238144,0.24866486687415987,-1.28989979534882,-0.6553029763612539,-0.7975802437796183,-0.6573900570340662,-0.9191279307076626,-0.962031261514558,-1.0506184559044736,-0.7949835576165406,-0.17661718020137135,-0.2015285161574574,0.26651734042696973,-0.8545219195529146,-0.40353819053995765,-0.32886624954023863,-0.3879278340850092,-0.24339033732232448,-0.5996850056182523,-0.5756101341103814,-0.9369419996336269,-0.5307196886410502,-0.3750696337672138,-0.4001085814596729,-0.10723009102554008,-0.18977487731149154,-0.6367039315849575,-0.6785727724813986,-0.7536540584647765,0.1435693323427224,0.1265884023447144,0.38295539938137557,0.08347378351556646,-0.413223664282605,0.14965077075903616,-0.09490159840213455,0.1408285723193642,0.04324566639636156,0.20909053976111486,-0.6600146055170488,-0.09884171796163714,0.04833433913873918,0.36820464922694324,-0.22730783179715275,0.26181093383774495,0.08536743045376598,-0.11536814383406753,0.39914065844462115,1.9363266999659623,0.8117505712569253,1.1105655230852036,1.8666882261320854,1.811176624716802,1.5305372210753094,1.791153046691085,1.2081571523911292,1.6894033824277557,1.6405022149657433
Michael,0.07196997823679882,0.138831896856855,0.19523710070534006,-0.2326912515940759,0.09395476749691811,-0.24462560430463723,0.059915504471931856,-0.17848691736980127,0.06242519087395963,-0.7341542445472105,-0.35585828200260894,-1.0598230292915882,0.10480115907530642,-1.231656849995565,-0.6011372898144324,-0.33970910913261326,-0.1921400606912241,-0.3195419790955758,-1.3803516030758465,-0.1997882870360949,-0.5307832675489295,-0.003538285867216002,-0.07784731074725044,-0.8858272101516449,-0.7332380233414807,-0.8262575199613763,-0.8319736607931827,-0.3657567254168278,0.04195173907246833,-0.7106831609571784,0.0835466221225095,-0.07250493552030453,-0.5528500116491529,-0.16677456929654066,-0.6172634336734385,0.07427136718434087,-0.5284104738990026,-0.2225877169872966,-0.4788382547127071,-0.5562864445817842,-0.49557124913533357,-0.8745481183848516,-0.8970438832006902,-0.4963618585086114,-0.3783878477297588,-0.5261011789452329,-0.38037857684325643,-1.0493518848861134,-0.8026822232681627,-0.8839908148274221,-0.0021438776995336022,0.2356012784887494,0.1288575660186641,0.2486169806522181,0.1690851680526034,-0.16697414230645152,-0.17426697784553144,-0.16370055355861887,0.12146274297526746,-0.04772313640770463,-0.33464862634772263,0.3578531217200645,-0.2469890323233353,0.44712076190807776,-0.23064813831457903,0.10641224227636097,0.8465536001059748,0.1825736207703961,1.10886007950482,2.579234145927974,0.9499933908181021,2.1308267532050067,2.750736476701218,2.7245334123592504,2.1889682614053876,2.5707783579787757,1.7725105327871093,2.8780448081112175,2.460339413339703
Alex,-0.31145273741877527,-0.899357309431148,-1.4085685552450853,-0.5788476333915155,-0.8213450462681816,-0.7736762922135131,-0.39271385848706636,-0.9822250241152685,-0.528494793377017,-0.7929890135819592,-0.2862791886161511,-1.0011904566516103,-0.6946632323711489,-1.3281756518342376,-1.3842692802954095,0.07734884421319477,-0.6275641816731408,-1.124212454294666,-1.4924014167568282,-0.008401604978617147,-0.1573840912828372,-1.035149057221285,-0.32945778252165375,-1.3930292395140873,-1.1374131399919778,-0.6541791602258555,-0.4017922960253486,-1.000550650697639,-0.6155451310609843,-1.3781854559324462,-1.511158554324557,-0.2357160690522423,-0.12783322746552628,-0.16065480795778525,-0.8304864556854382,-0.8370415578706197,-0.5053977243507154,-0.9010847683954788,-0.48725009692285176,-0.7784898216942625,-0.5119058667143037,-0.6134004824699666,-0.9222103043781514,-0.4238570264477163,-0.4220307590975152,-0.23198958393248184,-0.3922834329303238,-0.435966135484177,-0.7204843861398162,-1.003093917116266,-0.20381970835660804,-0.17240909359834872,-0.47629825318262736,-0.6100908754602814,-0.7608605312963226,-0.1262813512609476,-0.5817280820775759,-0.26512774060908056,-0.20456643432280486,-0.45250270814037125,-0.21365927660370362,0.2688497358514184,-0.2416784000613818,0.9125677437237456,0.3267487068364331,0.5651835355326137,0.5640336308533033,0.1738381901150702,0.7674018328614344,2.7375926356280655,1.1345430265954735,2.392549216976739,2.8970604797820574,3.1861403379884767,2.144983340108916,3.030959798267955,1.7817294281676785,2.7090286821814655,1.9591344532648562
Donald,-0.27093262163355797,-0.986388335727398,-0.15356171668402782,-0.14813791158630363,0.12948703681359863,-0.062436896961820275,0.1017387182643792,-0.10846398747451896,-0.0297577015714613,-0.844966667712563,-0.42514687215916136,-0.568261417950711,-0.7779060183228482,-0.2776990477024329,-0.30930297379081295,-0.8231118616393808,-0.38965415981444035,-0.9719909311671318,-1.3246811909871663,-0.6772341968587077,-0.46118171917364803,-1.2070621016445986,-0.4247032273361168,-1.3227059643242052,-1.810692616134925,-1.2403104880248845,-0.8698920041843955,-0.3276216371160008,-1.3604750238391374,-0.9672318806787653,-1.3057113490829013,-0.07361924255887556,-0.5887283644008667,-0.0679213116683947,-0.7093917300821592,-0.18612362793938914,0.15431873086813733,-0.6756950236759648,-0.5352500096731632,-0.47345891504708937,-0.45427256195574256,-1.2773739654546343,-1.1687404917263358,-0.8331526648019706,-0.5471473872875123,-0.87620976481707,-0.7337350764327069,-0.7501681117892727,-0.8311039825243645,-0.8106937061378691,-0.6054575609715811,-0.16356179293856882,-0.27535365900861103,-0.3554162726559787,-0.395003481209482,-0.0418456261048095,-0.4499211638307736,-0.35702591029597835,-0.11861563863228311,-0.08895584040854058,-0.47660051902091255,-0.3547631560674315,0.17882017395787608,0.7050865821871455,-0.5319898795344856,-0.415458703182637,0.5920699734664264,0.029021902316067456,0.8487919010883421,2.319800097344429,0.612629505039382,1.777526464184412,2.789426667599087,2.467057794159647,1.6500898987491748,2.1424110712048474,1.4055686081956478,2.7602108385446207,2.269220043933766
Stacey,0.5556287266590972,0.5563032054014055,-0.184448218827233,0.5090627255236457,0.8622096659204382,1.140826715566744,0.7833068335768332,1.0515808833627067,0.1758700892986949,0.2747653131227887,-0.09963071492827806,0.12043423088653851,0.5379037726437471,0.0881722933345627,0.5537647668454075,0.2196303233555727,0.5737660431105811,0.24461573163253975,-0.8178827478405647,0.19038435101063308,-0.3318427878125999,0.23994393213807882,0.9275969090722301,0.5129403766483265,0.21783457849544463,0.1701497448271794,-0.7577989130510279,0.38060051005025475,-0.047725232407300935,0.5793070421132716,-0.13941472842440789,0.9490599167713158,0.42208995242790964,1.1308553716724954,0.7292286979657254,0.7748704435206358,0.22153878228181606,0.4826830266829597,0.9194154399648934,0.45867762646475796,0.4116217456559247,0.3788822573228637,0.21971885474598252,0.43510502599414375,-0.21595629451115098,0.4987743821081166,0.5692473737346417,0.36662909231354035,0.26756814389298145,0.10118447948186328,1.2759874360372863,0.8872885707261599,1.3475724938323541,0.95810480177548,0.8207765111100394,0.43812216381582086,1.1115133776902766,0.40775196528440916,0.1699738444598516,0.9534455683159484,-0.21525110546539464,0.2912412795331778,0.44685856746389485,0.6364140822569163,0.24026827823797614,0.31870111699390935,0.5942758564752421,0.41897305926519246,0.4781591404480627,1.5787528513364346,0.5512265229653855,1.249673240585567,1.989346272712579,1.4031968474126804,1.6881512262881633,1.8710963033712882,1.0403316867217194,1.8049797724299936,1.7571974479247434
Lucas,-0.2226049117252784,-0.42622185669682333,0.14390396745528428,0.171104590565313,-0.38750915604419545,-0.21347902428851964,-0.4152477693720402,-0.37867599333988583,0.09880633636523009,-0.3423528498334474,-1.1587305510333812,-1.5551416842618728,-0.32147050434247537,-1.2762359208897416,-1.5077285481050973,-0.8754618252247756,-0.18586066405225535,-0.7435487272101161,-0.17661420783535012,-1.0254500098918184,-1.0563319876051496,-0.882089290367147,-0.57220397820215,-0.2873003585927997,-0.6627332909888458,0.05755365198914317,-1.0739221207394822,-0.9509546634042282,0.2466939121145607,-0.6728210649502059,-0.7407519125371274,-0.6776075128318144,0.1675025690809278,-0.8800737153704746,-0.049664521620390624,0.1461868405497645,-0.2625289191109337,0.05961538864979151,0.4561290574521191,0.3378388383351192,0.6296478510711498,0.03324619106426889,0.40031916859727534,-0.17795455212299133,0.3969525898378162,0.3825525811859792,0.3097898437074095,0.013852733461844277,0.3802944566094395,0.5041953410763574,-0.5701485547570662,0.05955502291464883,-0.678112777741143,0.43256958931018186,-0.27717855059109253,0.48528321065641783,0.11032889407522516,0.09004339889127487,0.317583174021846,0.5432155433377722,-0.18888263296790966,0.09405864975253972,-0.15183382023115202,0.010702340837665572,0.13010821548722867,0.333495103653328,0.476508177507011,-0.20009865618224107,0.42123554902152505,1.9712689937103258,0.5253798206663428,1.3219863618997143,1.8045193003578741,1.8270587101034168,1.4570563344547056,1.4410598527476997,1.049980552015243,1.6662095210663235,1.2970462001543794
Jon,-0.6307556906556925,-0.6756677815034334,-1.1574295216904966,-0.8203792194943783,-0.749494893580633,-0.6346436698934771,-0.6002196445998476,-0.6554249675990304,-0.9448359269708831,-1.2342437742378234,-0.6146799109013744,-1.1974126394922993,-0.3670663834075574,-1.2989925822547228,-0.5702301883644727,-0.5654283322971587,-0.4751195695244667,-0.11202418857680688,-0.8379121696292322,-0.7407902676893059,-1.136510693881405,-0.6798988738497795,-0.46934055942489095,-1.146844480429048,-1.3630661703821283,-1.050343614947419,-1.429603117798953,-0.5615790547677488,-1.2521943006776768,-0.48567099091517035,-0.6481739615300685,-0.1292139249239182,-0.5789736464680588,-0.10939084202925697,-0.7221756858161502,-0.5783128833061496,-0.5624771499166129,-0.6190002696555604,-0.4897040595330059,-0.020039874390753352,-0.3815216995244478,-1.193503044972543,-1.566305609131421,-0.6332004067192692,-1.2643268970127564,-0.46324505044490777,-0.44284303924419866,-0.8847123406500771,-0.6733642428731073,-1.1191238828712042,-0.3835929850098206,0.05134955381243341,-0.13083888272117353,-0.3676865529285897,-0.4175795965843658,-0.16284636592794338,0.015681943498075404,-0.5241567146847002,0.228480245973446,-0.09201420878641096,-0.2995652894143823,0.4986038193217014,0.6125209591140589,0.5826574935029512,0.1522221383632106,0.6708554580205514,0.9673740340860112,0.38251808023869277,0.8071129368482468,2.4279453715682986,1.7206684879288243,2.030176049648866,2.574428336222862,2.6757819894411186,1.967069693211992,2.5203401450925624,1.9141715108706203,2.23777018733277,2.606337732071071
Kristen,-0.15448040678835637,0.3010505730590059,-1.2055949236412629,0.2874732689656862,0.21302068962431317,0.19210386804967003,0.2465056850587968,0.7180123183929924,-0.22276947178141077,-0.5530519562661089,-0.42088849393956307,0.0727129592817025,0.47572400346786387,-0.6034098313660891,-0.46178904278461824,0.30168699280385464,0.2231543543587274,-0.1417156085709452,-0.707606396355858,0.5123481413030849,0.15998083437907393,0.6262836855742555,0.17396647771059678,0.10549002743285063,0.5390430293224381,-0.0105867321610937,-0.05549051039704424,0.5261914047234383,0.03960611884385287,0.747691328487316,0.6410465223900358,0.5261253531742447,0.300571247281529,0.8258898185744794,0.30895696950514656,0.09729549298780547,-0.008460050547019742,0.3853716008913704,0.3714107253170664,0.31292432517359786,0.16941926535361254,0.36487050299128826,-0.017399591696009926,0.66020330937975,-0.20540210464280953,0.4162170059866875,0.3994839078748619,0.24958422950843492,0.24254271518973095,0.06674844886155533,0.3230785833324199,0.6327854065403454,0.465888118323201,0.29580771834741815,0.41276063556322573,0.7376754586214527,0.28969174891391214,0.3089306558069756,0.38074110884023504,0.1799504863324706,-1.4089846204550065,-0.7265288663556668,-0.5655699205758485,0.12662413789278995,-0.12648869419521153,0.24053580517738887,-0.33230991845661445,-0.5967177791782488,0.5355797537481539,2.1037787211106145,0.8158788261756735,1.3835959975797136,2.2037593563163695,2.352435744086869,1.5858385921914688,2.5027320640768154,1.1252300636204466,2.2623608887316218,2.1299164592906754
Troy,-0.0318265654839049,-0.27721350355990804,-0.6742194225381869,-0.4953270550842586,-0.33858341890987137,-0.05626281083132065,-0.3153362587162827,-0.567729866198543,-0.17575819035416546,-0.8428047709376153,-0.40366176412723576,-0.3710802418413673,0.10001542392878503,-1.1832973780498937,-0.794325648692348,0.018953886594324232,-0.15418493429152827,-0.0015919504923115138,-1.1709533030572257,0.19046363233655786,-0.6937103467300312,-0.3738625086278561,-0.2679909872244173,-0.049369722675138894,-0.5396216766638415,-0.7679055367868819,-0.9308881990695398,-0.9478341169449288,0.04741187153944938,-0.3351114763361842,-0.5148294740172001,0.22252661504517654,-0.21479019887427794,0.0899538835798575,-0.20077458463287265,0.15462810013641745,-0.6534275026729957,-0.21452723602180224,0.08132795583852546,-0.7005779518341342,-0.3141918629303863,-0.03852230386311198,-0.5099973582815763,-0.4297385806385431,-0.4426796397294433,-0.23973328907625757,-0.26663146928042,-0.6354699682039138,-0.2833016329490787,-0.5626378807712155,0.30431506474893044,0.3401406162367843,0.20573278955596042,0.5860946646482273,0.059436473652352176,0.28852321926151103,0.6488400988792493,0.08919119768524005,0.18228738143576778,0.19454248831969478,-0.34686755954832393,0.3922512308877196,0.6347885458367043,0.5676865592315979,0.3060097952976267,-0.22773160456953706,1.0358324242703703,0.26657235928074197,0.9787116319448611,2.2462559757645826,0.4337193922898235,1.9422557947485815,2.435450125347591,2.593586042017194,1.9903495833387208,1.978086788435506,1.5008504732181158,2.3582202663097696,2.615330030212847
Kyle,-0.1891878018067745,-0.5322892257082215,-0.7358397135084883,-0.5382038132505763,-0.0645012843143961,-0.216896837827987,0.08660932599259048,-0.29350767587420196,-0.023185553938925955,-1.0226193007572446,-0.3485545941484309,-0.84594104854639,0.12466814660546918,-0.5995330166914643,-0.8633263426461608,0.10890136540414287,-0.46495804544674274,0.20796541736106777,-0.565457406287008,0.21859091569915748,-0.6967840853605973,-0.6548005570678873,-0.13246003168658185,-1.4684444764807723,-1.2344240073762318,-1.465060003626476,-1.3147960430164323,-0.932261789746017,-0.9723185942180549,-0.8644336924351496,-0.7425493691018633,0.5237112044916623,-0.28987592622123043,0.40258765366871213,-0.6460685276249267,-0.222161256218121,-0.7166959307541411,-0.4427962772770181,-0.057267463743725676,-0.36861116393288385,-0.5851857293529729,-0.9104331471884988,-1.589658936743116,-0.8155327670753585,-0.9220183167139575,-0.7191948668167103,-0.45931019264017886,-1.0843459951975853,-1.0491754072737545,-1.5318208960970776,0.38551925007177007,0.4300413595025155,0.26231428655595584,0.31374773434747255,0.15579870204487054,0.27545860079775164,0.1801470925078568,0.09057212189238587,0.34843754966505786,0.38234577479031223,-0.7682545524351049,-0.06024572729292102,-0.17077257405052737,0.1597297836771616,-0.4552560571143612,-0.20233414687210022,0.12504790872476118,-0.20505309430398888,0.4842866078386759,2.1501793896084043,0.31938510921560803,1.5269439311865054,1.8535783938654298,2.1933937382293456,1.7998288118209262,2.028507950258324,1.513397005634636,2.122647073002239,1.8284380171477073
Michele,0.1718118197431907,0.10952665711627974,-0.09635418954644584,0.1930044298238183,0.20875866783636043,0.08334252323931296,0.11256073544430854,-0.0044748548421645815,-0.047170158834177786,0.6606257493719516,-0.18625139911759547,-0.6734738679220083,0.26288437964468064,-0.897168554581829,-0.606892364559588,0.09617164312935164,0.33063739469190323,0.6456352093768785,-0.17520393325897185,0.24607392372958528,-0.18848944405719958,0.40676807938400455,-0.11407612348171897,1.0687914997726229,1.4846250171492545,0.5474238199464899,-0.5478193240391902,0.06358630674314254,0.19783564465182443,-0.05999761991575476,0.294292984078764,0.2931454419228099,0.18612600828582654,0.11747014936529214,0.2114927384649207,0.5608070356339834,0.2729547041248222,0.5161604870327091,0.4360286863725563,0.5845353369274731,0.5033793681309093,0.32912488994283307,0.5839581586019634,0.1885863568234037,0.3981204051852866,0.39224554656634064,0.556454340867216,0.26242579055704757,0.21999598825689778,0.32001460711311674,-0.15672719840122437,0.10582482639691226,-0.003186075446172188,0.14699064730064196,0.07526150620230623,0.2264340325640236,0.3725983329517649,0.33416836059415156,0.0759477325654897,0.1535169207843583,-0.5151238807164754,-0.0883595934331799,-0.12567916584985642,0.4594217222792824,0.1859506258073489,0.5258935085278058,0.21638592534853815,0.2682873975168244,1.00016344831078,2.6163991650781258,0.8497405179761216,1.9233924811082708,3.166414622321669,2.8932253294831876,2.1871848838336905,2.745034318765052,1.554289920857584,2.751823674942931,2.380461404432351
