index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
male,-0.2519412877930575,-0.24620200284269922,-0.6036643615111605,-0.6812885271094071,0.18637931478301972,-0.22283612577061535,0.0647653261519381,-0.2612270076002435,-0.39654114609796653,0.17829100068347858,-0.38814640795488436,-0.10518466828145544,-0.5025095492804335,-0.43780838687130946,-0.37138125179642034,-0.3327848522899275,-0.49255566208535845,-0.45088803352575
female,0.18032502041502907,0.04483461059989382,-0.21249393133296146,-0.2711757157030613,0.3216084647466912,0.04334159294049384,0.542428058783302,-0.0863287840073413,-0.1847424967648623,0.2651115863175003,-0.00939922882167962,0.20625229000098766,-0.19589103606009323,-0.024172813724546757,-0.15071752753581108,0.16814193939754654,-0.13697761908541797,-0.32736169748544997
boy,0.2187649181034079,0.4946583338438585,0.28835997276121594,0.22504524482778768,0.8436552073384219,0.474775068690644,-0.44485499684388286,0.8336305696683957,0.37515438822574637,-0.3907662832653987,-0.30787475934582514,0.30358624569723575,0.28590797826439385,0.376205170648789,-0.029733713993190438,-0.007626493340867492,0.0026932987066300472,0.17708678093709102
girl,0.13454289043573747,0.38774577787417436,0.23506352895309432,0.24654311873840612,0.5237443518427769,0.4580525891194072,-0.18149832143147984,0.6047248153053975,0.33157700801778617,-0.29297139067723155,-0.01881407504220001,0.4685265730985592,0.19684917129823554,0.09987205756794802,0.09614429233694122,-0.02817245411995588,0.029689526440774005,0.16493853847969694
man,-0.07164525212928408,0.11482813033412549,-0.0072079249984321435,-0.5107600516760822,0.10753780656266769,-0.15935391236002208,-0.44533605140248533,-0.014350085430808813,-0.16975426113100872,-0.1377979343733411,-0.04999096226462268,0.14453707235378663,0.08272132167328983,-0.19194387097419396,-0.188485477249231,-0.20804833201693557,0.03704682468524788,0.10400105284496754
woman,-0.11456861700432734,0.07193840650569584,-0.09269378056775812,-0.5865288884193784,0.09100339097435013,-0.14735874829564097,-0.31222587953043723,-0.2964564894799358,-0.5519662346799563,0.14451567856938308,0.2598106781673027,0.057679499829693996,0.2766220419115377,-0.28160957800084524,-0.13332906480190448,-0.23697535977287934,0.07959109381552693,-0.030981769598290052
