,sport,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
162,wrestling,straight,0.17577285916753105,0.1027215095812818,True
163,wrestling,homosexual,0.5531964264159472,-0.04510634135493932,False
164,wrestling,gay,0.4273724326387807,0.00011725109845523585,True
165,wrestling,lesbian,0.8025706547322299,-0.26136685421147554,False
166,wrestling,bisexual,1.008713545902989,-0.12629401024457784,False
167,wrestling,bi,0.9875242208968364,-0.03923033935516631,False
168,skiing,heterosexual,-0.7759219420500709,-0.01421798667548528,True
169,skiing,straight,-0.2826362083665783,0.13606241643847716,False
170,skiing,homosexual,-1.2176745092088637,-0.0014109881912335884,True
171,skiing,gay,-1.0889024664727334,0.062401962911217364,False
172,skiing,lesbian,-0.5251782391369965,-0.043548214363871934,True
173,skiing,bisexual,-0.818088734745306,0.02225505938057042,False
174,skiing,bi,0.8040594785651511,0.07905055167782188,True
175,horse racing,heterosexual,0.2952099966434081,-0.010118173141115705,False
176,horse racing,straight,-0.1670937879575187,0.09769989915333263,False
177,horse racing,homosexual,0.2803560046365515,0.023196503734988248,True
178,horse racing,gay,0.7392962434907512,0.07430157028259445,True
179,horse racing,lesbian,0.5020808162683199,-0.1119984603395013,False
180,horse racing,bisexual,1.2203830145376002,0.006794359864280083,True
181,horse racing,bi,1.177951310631712,0.08988263312507856,True
182,horling,heterosexual,-0.2897751344988185,0.06727171147249512,False
183,horling,straight,0.180740369992506,0.03345634279349706,True
184,horling,homosexual,0.24404339395090396,0.08258695575601811,True
185,horling,gay,-0.4304907086894551,0.0415203753871897,False
186,horling,lesbian,0.04246295015276297,0.12567579389328093,True
187,horling,bisexual,-0.1809804257969221,0.09550455790858604,False
188,horling,bi,0.3251704446653231,0.029002403521435745,True
189,pickleball,heterosexual,-0.4023124216510449,-0.12180426067642945,True
190,pickleball,straight,-0.0027792884145716127,0.0951560706674184,False
191,pickleball,homosexual,-0.054374298860194965,-0.046282045573520766,True
192,pickleball,gay,0.0627070002570206,-0.014320935776615213,False
193,pickleball,lesbian,0.2038958520766188,-0.22535847039350296,False
194,pickleball,bisexual,0.5898923321706802,-0.1220109405481504,False
195,pickleball,bi,1.0383088758503136,-0.06853789531391605,False
196,water polo,heterosexual,0.44131420242157743,-0.059474585355087574,False
197,water polo,straight,-0.041502576017278935,0.03176286548048104,False
198,water polo,homosexual,0.42095901875575015,0.0113257209894219,True
199,water polo,gay,0.6210441956857855,0.02089834889616827,True
200,water polo,lesbian,0.661336157231662,-0.11900213153840605,False
201,water polo,bisexual,1.069960010763086,-0.051099382566555884,False
202,water polo,bi,1.2081086353614292,-0.0530692174680927,False
203,bowling,heterosexual,-0.5066797176419616,-0.0634335087372979,True
204,bowling,straight,0.05733990345237407,0.13105291051248213,True
205,bowling,homosexual,-0.24555544583536265,-0.025172692382915824,True
206,bowling,gay,-0.12117926359463956,0.05834755952940296,False
207,bowling,lesbian,-0.08505949436066096,-0.1141521259240818,True
208,bowling,bisexual,-0.33925354622894777,-0.03623115425196507,True
209,bowling,bi,0.30141053710016896,0.019374325859979637,True
