,beverage,sport,direct_correlation,indirect_correlation,same_correlation
75,juice,bowling,0.33263923220412045,0.02532348429715185,True
76,milk,football,-0.02356461084709088,-0.17630452075970696,True
77,milk,basketball,-0.050467143592091694,-0.07032422850519687,True
78,milk,cricket,0.5836527734669659,-0.17051615069613565,False
79,milk,hockey,0.57438208173424,-0.11785297303898425,False
80,milk,tennis,-0.11717578137312773,-0.0751343403504555,True
81,milk,volleyball,0.15843590438964308,0.0042159617919953814,True
82,milk,baseball,0.5130464187277107,-0.08043257393062199,False
83,milk,rugby,-0.18594072020939692,-0.17143909255301362,True
84,milk,golf,-0.3598997684988656,-0.1086199150320546,True
85,milk,athletics,-0.6779536116497691,-0.11091456180918242,True
86,milk,badminton,-0.11654600817874007,-0.08585692167711445,True
87,milk,boxing,-0.9331963662574756,-0.1519375941649831,True
88,milk,cycling,-0.4821992193767056,-0.15924606135711128,True
89,milk,swimming,0.3999739049360193,0.031539912569601265,True
90,milk,shooting,-0.6117705765050949,-0.08645794162442297,True
91,milk,gymnastics,-0.1251956331395402,0.011092135728412623,False
92,milk,wrestling,-0.5627453894734039,-0.18690360006863715,True
93,milk,skiing,-0.2094495645433747,-0.03396038666867912,True
94,milk,bowling,-0.5725685393472231,-0.0930329589910248,True
95,soda,football,0.41963534796705737,0.07531794540462954,True
96,soda,basketball,0.5130899701927778,0.18461541596407496,True
97,soda,cricket,-0.4245952742914365,0.1264955040987494,False
98,soda,hockey,0.4557540538813389,0.17085970196282402,True
99,soda,tennis,0.08743445634609902,0.06171426115246409,True
100,soda,volleyball,0.5439807308584211,0.02513497187854793,True
101,soda,baseball,0.8864337094110731,0.1963238350751003,True
102,soda,rugby,-0.37748142032717397,0.1164867343142731,False
103,soda,golf,0.3738882213203424,0.16298490548621922,True
104,soda,athletics,-0.15243713954160235,-0.015553113961203362,True
105,soda,badminton,-0.04414389789374331,0.06886287819775501,False
106,soda,boxing,0.2725348391932117,0.019457020667267084,True
107,soda,cycling,-0.2971256976511633,0.05135632763765564,False
108,soda,swimming,-0.300321814073308,0.015074364012124156,False
109,soda,shooting,-0.014632090920708546,0.08955769449487089,False
110,soda,gymnastics,0.2763394584785848,0.031847910204622236,True
111,soda,wrestling,0.017148500490254206,0.06298689305948017,True
112,soda,skiing,-0.061859855721976525,0.049373447470190665,False
113,soda,bowling,0.8090588420879324,0.16550164931514122,True
114,energy drink,football,0.08653424958614775,-0.019876438571786875,False
115,energy drink,basketball,0.3247297654169813,0.032671916659166016,True
116,energy drink,cricket,-0.19750329902083866,0.02894113895294755,False
117,energy drink,hockey,0.224942553140468,-0.016599573549331368,False
118,energy drink,tennis,0.127733064497371,0.017372507832777898,True
119,energy drink,volleyball,0.7067291478261668,0.033669198425849776,True
120,energy drink,baseball,-0.10382102048100007,-0.02483720444418782,True
121,energy drink,rugby,-0.3477783837554249,-0.0012200877576108915,True
122,energy drink,golf,0.12849132541722774,-0.06583859802379753,False
123,energy drink,athletics,0.7761808744461159,0.011361440332902921,True
124,energy drink,badminton,0.4293441702881834,0.021151510529932385,True
125,energy drink,boxing,-0.16305377293961548,-0.09500141265041023,True
126,energy drink,cycling,1.2074672967905749,-0.10674801536179036,False
127,energy drink,swimming,0.6049094290595531,-0.09513792940123944,False
128,energy drink,shooting,0.011512600540555636,-0.036188694846297415,False
129,energy drink,gymnastics,0.6904239100559364,-0.01749125178816852,False
130,energy drink,wrestling,-0.494442189091361,-0.025212350024525508,True
131,energy drink,skiing,0.5445453741745419,-0.055336342993076985,False
132,energy drink,bowling,0.16952611048616156,-0.09328118703046498,False
133,milkshake,football,0.12991966960484566,-0.05413977740155505,False
134,milkshake,basketball,0.10623622113084168,0.06463216696871785,True
135,milkshake,cricket,0.2519591967372076,-0.0296478867712182,False
136,milkshake,hockey,0.4721997729592414,0.030301522582703005,True
137,milkshake,tennis,-0.15565652486936307,0.0044115211720587785,False
138,milkshake,volleyball,0.316655938696392,0.06717990297086301,True
139,milkshake,baseball,0.3546754124600152,0.06261002891298555,True
140,milkshake,rugby,-0.4348528498816937,-0.03537697676247762,True
141,milkshake,golf,-0.3763195115750552,0.011326107114455088,False
142,milkshake,athletics,-1.172921501760304,-0.05491508422482317,True
143,milkshake,badminton,0.3779751961123475,0.02648150406893844,True
144,milkshake,boxing,-0.19984931556808616,-0.06588899589508203,True
145,milkshake,cycling,-0.8265957932853417,-0.06115147135879129,True
146,milkshake,swimming,0.22387353617084785,0.02455599922928506,True
147,milkshake,shooting,-0.7522844907113222,-0.027538576297706688,True
148,milkshake,gymnastics,0.1310848474174456,0.06418029463000988,True
149,milkshake,wrestling,-0.4958053470153209,-0.042467604912845285,True
150,milkshake,skiing,-0.20627874792423576,0.035845407523430316,False
151,milkshake,bowling,0.3205453627114961,0.05087701579923956,True
152,smoothie,football,-0.034973297837356865,0.04193532833324946,False
153,smoothie,basketball,0.3466081337131398,0.14295798681029126,True
154,smoothie,cricket,-0.2548438603117465,0.09867493201979552,False
155,smoothie,hockey,0.3006101108702946,0.10742823552585642,True
156,smoothie,tennis,0.4666430469755613,0.04656478313798819,True
157,smoothie,volleyball,0.8486411631161271,0.0614804982805849,True
158,smoothie,baseball,0.2972609048228728,0.10417490430258143,True
159,smoothie,rugby,-0.6894879112719395,0.09817606564848587,False
160,smoothie,golf,0.06094289137301503,0.056517983989731325,True
161,smoothie,athletics,-0.7672541013621915,0.029303775811209232,False
162,smoothie,badminton,0.7355082804077847,0.102177299018104,True
163,smoothie,boxing,-0.08710749540596753,-0.001809734504110749,True
164,smoothie,cycling,0.31712405184256665,-0.0009917767342387132,False
165,smoothie,swimming,0.7707035743512417,-0.040086577927885184,False
166,smoothie,shooting,-0.9359769003386468,0.010400863360583318,False
167,smoothie,gymnastics,0.37949356825452535,0.0568066919167257,True
168,smoothie,wrestling,-0.8788021973295685,0.05862862432607785,False
169,smoothie,skiing,-0.2016688646482387,0.0015551064693548745,False
170,smoothie,bowling,0.14099660140920078,0.08514841588801579,True
171,alcohol,football,0.2942579163801918,0.13167698859131202,True
172,alcohol,basketball,-0.05719278079779404,0.1030048668752786,False
173,alcohol,cricket,-0.9525207795449544,0.11756684866401927,False
174,alcohol,hockey,0.24669142439471345,0.14539619386427274,True
175,alcohol,tennis,-0.3229265534540633,0.10269019052428613,False
176,alcohol,volleyball,-0.13967130768219546,0.06362451249271077,False
177,alcohol,baseball,0.1556083247688948,0.06526682383789638,True
178,alcohol,rugby,-0.2995078520187296,0.1369082061022215,False
179,alcohol,golf,-0.1763056651745703,0.1072251091724907,False
180,alcohol,athletics,-0.12952246333986156,0.051847993759737296,False
181,alcohol,badminton,-0.7952841328274048,0.06543084521171652,False
182,alcohol,boxing,0.0425395198932684,0.0967946771069242,True
183,alcohol,cycling,-0.7116892709883972,0.07713417058278839,False
184,alcohol,swimming,-1.6137887653735117,0.0502905163341233,False
185,alcohol,shooting,0.0595674233072307,0.12027580110134052,True
186,alcohol,gymnastics,-0.3730337518947892,0.019815301677130567,False
187,alcohol,wrestling,0.22894934650576956,0.14936700430271355,True
188,alcohol,skiing,0.4956793673814655,0.10890345537293868,True
189,alcohol,bowling,0.12433242398583826,0.10427420527873202,True
190,liquor,football,-0.05905263942998329,0.09413133389291338,False
191,liquor,basketball,-0.23570914490573094,0.04470677588143161,False
192,liquor,cricket,-0.8015930781446066,0.022063404853052908,False
193,liquor,hockey,0.2619177838971507,0.0947837533068515,True
194,liquor,tennis,-0.422877796479814,0.0729838904793831,False
195,liquor,volleyball,-0.4739643603054971,0.01665156904747604,False
196,liquor,baseball,-0.051841815577876565,0.06206686698577338,False
197,liquor,rugby,-0.6561444685459222,0.07141728882615071,False
198,liquor,golf,-0.10936604055090678,0.0938783891759915,False
199,liquor,athletics,-0.509007509834153,-0.00042963339610457683,True
200,liquor,badminton,-0.9553991951401994,-0.004580601203512498,True
201,liquor,boxing,-0.2005363893327131,0.06670096751052136,False
202,liquor,cycling,-1.40766464016915,0.06556802637882851,False
203,liquor,swimming,-1.5912919447945382,0.09141717097230913,False
204,liquor,shooting,0.18611333653875872,0.062293313553140474,True
205,liquor,gymnastics,-0.5761889734189412,-0.010632023585201962,True
206,liquor,wrestling,0.09192730469597904,0.058831586463168474,True
207,liquor,skiing,0.1060362969908,0.1185735773269028,True
208,liquor,bowling,0.08578307092966869,0.05397539621879094,True
209,beer,football,0.4770303096869956,0.15291410608469747,True
210,beer,basketball,0.4737817110136947,0.19069700322130145,True
211,beer,cricket,-0.10453846493395078,0.14241885398908147,False
212,beer,hockey,0.7734171022213835,0.23807350115728,True
213,beer,tennis,0.12947764415595767,-0.01805008930050056,False
214,beer,volleyball,0.4701903412849233,-0.07265812663905277,False
215,beer,baseball,0.619663015532346,0.24953966891978255,True
216,beer,rugby,0.382164401619416,0.20505070223130045,True
217,beer,golf,0.5273164249133776,0.2153218445813602,True
218,beer,athletics,0.0068759094813454534,0.00895396865837527,True
219,beer,badminton,0.2675161273423979,0.07936560274768865,True
220,beer,boxing,0.3960173475588111,0.11412569412569205,True
221,beer,cycling,0.2231705248836469,0.11914073618334622,True
222,beer,swimming,-0.014944003120674912,0.07048367320202732,False
223,beer,shooting,0.6412680184420304,0.1637730277095146,True
224,beer,gymnastics,0.2712046825135914,0.0074869931012787215,True
225,beer,wrestling,0.5811279175424144,0.16316070725164816,True
226,beer,skiing,0.8343854939837819,0.08917265876089665,True
227,beer,bowling,1.328728789364779,0.19782611516676987,True
228,wine,football,0.03250749551512205,-0.0302154106982882,False
229,wine,basketball,-0.2377626493222199,-0.049715045082789115,True
230,wine,cricket,-0.027782472390298203,-0.1492397326971115,True
231,wine,hockey,-0.16856026385385312,-0.052380282372290095,True
232,wine,tennis,0.2928355520076689,0.01798772507859854,True
233,wine,volleyball,0.021716244967082108,0.07111767807330995,True
234,wine,baseball,-0.06923722591469281,-0.07277747434851012,True
235,wine,rugby,-0.2488376934560207,-0.04411051837962505,True
236,wine,golf,0.38497269309526094,-0.016834193846796585,False
237,wine,athletics,-0.4740429544009693,-0.03929123275180855,True
238,wine,badminton,-0.2716792393889909,-0.04869132463721169,True
239,wine,boxing,-0.3049366303711899,0.014053643784492276,False
240,wine,cycling,-0.4414891112134682,0.057521616519377775,False
241,wine,swimming,-0.4042386406698613,0.17676290043366893,False
242,wine,shooting,-0.2290998523726408,0.03480549289837368,False
243,wine,gymnastics,-0.4615498443599599,0.0682863855606802,False
244,wine,wrestling,-0.5548580634121134,-0.01615746495391759,True
245,wine,skiing,0.5082913607560573,0.1361907575562156,True
246,wine,bowling,0.07862810187616273,0.010380497837209762,True
247,cider,football,0.23013122496378474,0.0012356809046283573,True
248,cider,basketball,-0.16046394113446316,0.03563616821994189,False
249,cider,cricket,0.27210035343877115,0.044099436719689585,True
250,cider,hockey,0.5562460954523267,0.10298920972988096,True
251,cider,tennis,-0.17474055888577128,0.04104712365569809,False
252,cider,volleyball,-0.3099028813869729,0.02065456089240615,False
253,cider,baseball,0.6709759509806851,0.05955455977236473,True
254,cider,rugby,-0.004862044563507268,0.07746459451163581,False
255,cider,golf,0.6337420249637267,0.12317151403053934,True
256,cider,athletics,-0.6404437509315931,0.01974892154304557,False
257,cider,badminton,-0.06125437077853895,0.021210647340205824,False
258,cider,boxing,-0.2035221714961558,-0.036293141862057815,True
259,cider,cycling,0.21660396698773904,0.0905645814725121,True
260,cider,swimming,-0.23434358593181534,0.08025293335973796,False
261,cider,shooting,0.17138013926450926,0.07470910979624101,True
262,cider,gymnastics,-0.3085314341530088,0.05976250184932976,False
263,cider,wrestling,-0.3783627406213306,0.02478738538261771,False
264,cider,skiing,0.3680582160368115,0.08599128443521542,True
265,cider,bowling,0.9317622200690572,0.15431854927174507,True
266,vodka,football,0.023587827828951528,0.010843115085391274,True
267,vodka,basketball,0.01391265565100237,0.02538572312472127,True
268,vodka,cricket,-0.6988157892541604,-0.004468096421844935,True
269,vodka,hockey,1.3023592573722964,0.04961479212454696,True
270,vodka,tennis,-0.07618234027197636,0.08220095383505968,False
271,vodka,volleyball,-0.16862085885407702,0.12663606637980104,False
272,vodka,baseball,-0.3519956250485698,-0.029984884772816106,True
273,vodka,rugby,-0.36110931377960986,0.010020280971628048,False
274,vodka,golf,-0.34782718688067465,-0.012271627214591848,True
275,vodka,athletics,-1.1916897673665874,0.039954035587251566,False
276,vodka,badminton,-0.3412242692964716,0.06019769622981155,False
277,vodka,boxing,0.4847209508431114,0.0138164078268788,True
278,vodka,cycling,-1.290098847844643,0.02872019355427638,False
279,vodka,swimming,-0.9374740899275692,0.120763156769905,False
280,vodka,shooting,0.9051991305445516,0.07620542188429864,True
281,vodka,gymnastics,-0.1842730370641262,0.07322178990616303,False
282,vodka,wrestling,0.09974132033955248,0.055506393112637976,True
283,vodka,skiing,0.44388494680753054,0.12909232740872612,True
284,vodka,bowling,-0.21099295256107264,0.03736109515539834,False
285,rum,football,0.08719449706318301,0.08729455515924832,True
286,rum,basketball,-0.6348687120528586,0.004814622892131504,False
287,rum,cricket,-0.026386423864735033,0.027260909537169517,False
288,rum,hockey,0.4122690894733929,0.07914307290587055,True
289,rum,tennis,-0.37035735913435786,0.014379671215235347,False
290,rum,volleyball,-0.5334463872589421,-0.03360055235373178,True
291,rum,baseball,0.3351344512881161,0.09339946725836254,True
292,rum,rugby,-0.2082250449155734,0.07770877376875142,False
293,rum,golf,0.3229990741563233,0.09790024432353077,True
294,rum,athletics,-1.0027424874302795,0.011653898038573545,False
295,rum,badminton,-0.049939080257987635,-0.003213260515983371,True
296,rum,boxing,0.8135846761078448,0.0965243877344142,True
297,rum,cycling,-0.1582622020889017,0.13158663429945278,False
298,rum,swimming,-0.3861851139573022,0.11417677582494473,False
299,rum,shooting,0.4446887116345054,0.08987689874660765,True
300,rum,gymnastics,-0.4945676636237467,-0.007548684793378136,True
301,rum,wrestling,0.6312323772723822,0.09973312721913352,True
302,rum,skiing,-0.11029197402365112,0.10891533701990606,False
303,rum,bowling,0.7179691525991092,0.07044512204804522,True
304,whiskey,football,0.19699254445166145,0.1254854830729083,True
305,whiskey,basketball,-0.07920063208799212,0.11869442901281635,False
306,whiskey,cricket,-0.3007337765910645,0.11743234002486487,False
307,whiskey,hockey,1.09059634123522,0.1973704124754692,True
308,whiskey,tennis,-0.24823348875517795,-0.034404402831666535,True
309,whiskey,volleyball,-0.8309528619115167,-0.14226037909011266,True
310,whiskey,baseball,0.4556034296932926,0.20664892774661292,True
311,whiskey,rugby,-0.21383324164111212,0.13796561958489853,False
312,whiskey,golf,0.5366052707253559,0.2196845233373299,True
313,whiskey,athletics,-0.9453095156497804,0.01530132400461253,False
314,whiskey,badminton,-0.8871709025773751,0.01615380541677958,False
315,whiskey,boxing,0.7216026444283528,0.12222672211795252,True
316,whiskey,cycling,-1.191132582728267,0.06271540329667144,False
317,whiskey,swimming,-1.2148064077528111,0.048584366985404984,False
318,whiskey,shooting,1.003201461671841,0.15756085401670253,True
319,whiskey,gymnastics,-0.441301343399231,-0.046397403738623486,True
320,whiskey,wrestling,0.4608831512758363,0.12501522021962655,True
321,whiskey,skiing,0.6084031912147296,0.08255815440429884,True
322,whiskey,bowling,0.4798259650476092,0.15410337081472056,True
323,champagne,football,0.02969464788155139,0.03126371953700112,True
324,champagne,basketball,0.19533571957526635,-0.0019425863306929995,False
325,champagne,cricket,0.1768392636004308,-0.03936765200070493,False
326,champagne,hockey,0.4312571064279988,0.049237132295058286,True
327,champagne,tennis,0.7643683015823146,0.05439016759458781,True
328,champagne,volleyball,-0.14933329157965594,0.02668915425261137,False
329,champagne,baseball,0.21197401844969865,0.032969019180555344,True
330,champagne,rugby,-0.016627285899984308,0.05385681046915727,False
331,champagne,golf,0.9899337399850456,0.12145941620437507,True
332,champagne,athletics,-0.6057535086829313,0.018112058656496864,False
333,champagne,badminton,0.4206378942078454,0.026490906667862708,True
334,champagne,boxing,0.24350490614785325,0.10001200038310723,True
335,champagne,cycling,-0.22392795461408305,0.18074448275259228,False
336,champagne,swimming,0.09839672711107053,0.11604733117491126,True
337,champagne,shooting,0.3998121782317042,0.07488984655807082,True
338,champagne,gymnastics,0.2123568053302293,0.0878778365730325,True
339,champagne,wrestling,-0.4252018694330614,0.048724589092816406,False
340,champagne,skiing,0.4377918681028048,0.15705744382211342,True
341,champagne,bowling,0.23418057774265505,0.11477086821345613,True
