,beverage,age,direct_correlation,indirect_correlation,same_correlation
119,coffee,18,-0.06431308251257986,0.04806858383248958,False
120,coffee,19,-0.060664512995937024,0.05250139960457128,False
121,coffee,20,0.1026938142163482,0.04157679607709218,True
122,coffee,21,0.1331611994467428,0.05035741807314437,True
123,coffee,22,0.046667610587358466,0.035796459792016004,True
124,coffee,23,0.11679094833452572,0.02802318586524066,True
125,coffee,24,0.10312187617004404,0.03690664909310151,True
126,coffee,25,0.09915929656658043,0.02670170248366291,True
127,coffee,26,0.1250387732690532,0.033307112684920495,True
128,coffee,27,0.11336070685165815,0.03926365127887047,True
129,coffee,28,0.21062432292597355,0.03845348787291767,True
130,coffee,29,0.0908141027948316,0.044212598902713125,True
131,coffee,30,0.20673510483778398,0.0381583918125242,True
132,coffee,31,0.21568477870662112,0.03495022615246125,True
133,coffee,32,0.2127605269827364,0.009033137723485084,True
134,coffee,33,0.14510603275843795,0.00452414958010117,True
135,coffee,34,0.18537990726302425,0.027439950483108384,True
136,coffee,35,0.2313333070027143,0.016073344529557644,True
137,coffee,36,0.0948234473839464,0.014206057464269931,True
138,coffee,37,0.07394660687892413,0.010648855550211096,True
139,coffee,38,0.11901651392815155,0.01503836249285259,True
140,coffee,39,0.012656474349869077,0.009503887299466959,True
141,coffee,40,0.14068146442981425,0.004438427387370663,True
142,coffee,41,0.05948697383641991,0.011314475264410206,True
143,coffee,42,0.1617595547895213,0.007035072261393972,True
144,coffee,43,0.048123417134252944,0.004975823592963935,True
145,coffee,44,0.07368854411971712,0.01948640139044029,True
146,coffee,45,0.16771411756135246,0.006219203783209565,True
147,coffee,46,0.12481637412202468,0.004400486965044685,True
148,coffee,47,0.030798934019474318,0.009873613518133728,True
149,coffee,48,0.08791840744625955,0.02508176875636592,True
150,coffee,49,0.16935297867875107,0.02620233913314788,True
151,coffee,50,0.1623065787407755,0.014767706406595252,True
152,coffee,51,0.18487403875560293,0.013792673970342414,True
153,coffee,52,0.28863605353167954,0.009003547901283934,True
154,coffee,53,0.17498692523943346,0.005608940704472772,True
155,coffee,54,0.20332369285713592,0.022521440317124386,True
156,coffee,55,0.2850247578248389,0.022731616003311108,True
157,coffee,56,0.2072860509634662,0.01832460387924319,True
158,coffee,57,0.1867488430707585,0.012408083471629694,True
159,coffee,58,0.21496799441862946,0.016475440025978384,True
160,coffee,59,0.17351541352936067,0.027717519600409062,True
161,coffee,60,0.16238781072380362,0.007390934601809077,True
162,coffee,61,0.17362488643494364,0.009488196683758977,True
163,coffee,62,0.2667026772386921,0.012466825471069864,True
164,coffee,63,0.2539320204886403,0.0003618886850031752,True
165,coffee,64,0.3066141994079306,-0.005262102649740776,False
166,coffee,65,0.2480269825883411,0.014391039127255638,True
167,coffee,66,0.2213248171977006,0.004952986019210315,True
168,coffee,67,0.16974490846621984,0.005770997388012549,True
169,coffee,68,0.33910437324511195,0.005968820009007269,True
170,coffee,69,0.1242742034135155,0.005516587871895324,True
171,coffee,70,0.13839681389773498,-0.003661347203967735,False
172,coffee,71,0.2369939473937389,0.0019945330615640886,True
173,coffee,72,0.1270757889185719,-0.007873556856591921,False
174,coffee,73,0.12550977395416274,-0.007335881637737577,False
175,coffee,74,0.1298635918434376,-0.007984133219283016,False
176,coffee,75,0.21149830973299474,-0.0048305325888536475,False
177,coffee,76,0.15877461538734372,-0.0018535059238520629,False
178,coffee,77,0.16726751610310112,-0.005212304171905574,False
179,coffee,78,0.16083560214545456,-0.0031202057112514896,False
180,coffee,79,0.16229586600944393,-0.007995937625266564,False
181,coffee,80,0.1586697890310878,-0.014665759863028703,False
182,coffee,81,0.19860949029579347,-0.01258812377346342,False
183,coffee,82,0.19903027317994174,-0.017306313014731154,False
184,coffee,83,0.09179637433777964,-0.01772261620393068,False
185,coffee,84,0.1241514651597735,-0.012213174609683785,False
186,coffee,85,0.1489917644087398,-0.009789133338445229,False
187,coffee,86,0.07711814859638158,-0.0097234162071901,False
188,coffee,87,0.030036208329951655,-0.01744784133979725,False
189,coffee,88,0.07165814822611058,-0.014489702209746913,False
190,coffee,89,-0.018401411292394542,-0.0013346206670693573,True
191,coffee,90,-0.00023949457697252695,-0.02448690218717644,True
192,coffee,91,-0.041569567866148634,-0.019349642614736103,True
193,coffee,92,-0.0206916464929018,-0.02308983525545813,True
194,coffee,93,0.014586482607793428,-0.024765989045746933,False
195,coffee,94,0.04373904282367482,-0.013341537423371215,False
196,coffee,95,0.14051737241247095,-0.004375623110921522,False
197,coffee,96,-0.03158350396352458,-0.018192352280767668,True
198,coffee,97,0.0008953191174622592,-0.018497477330306208,False
199,coffee,98,0.2098494296112344,-0.0131249538365575,False
200,coffee,99,0.07353374340457887,-0.005384155560509897,False
201,coffee,100,-0.08267837326519617,0.0055800329802604,False
202,coffee,101,-0.030167493095922614,0.00800752385778263,False
203,coffee,102,-0.017208520758378584,-0.004800873900258926,True
204,tea,1,-0.01459815075617348,0.014098973124782825,False
205,tea,2,0.36318675939532097,0.07941688475362957,True
206,tea,3,0.4435428300380115,0.0782608949252933,True
207,tea,4,0.4092068519980603,0.10451928070164568,True
208,tea,5,0.4162122586883164,0.08589937178898129,True
209,tea,6,0.41358634242538705,0.05003892784068943,True
210,tea,7,0.3908860580203949,0.058876216979563537,True
211,tea,8,0.3997520304866719,0.057572757066732524,True
212,tea,9,0.31778160290670754,0.05238587842270448,True
213,tea,10,0.2210991535632601,0.0047267025630222574,True
214,tea,11,0.2200510680593876,0.005642256207571658,True
215,tea,12,0.09830193055394527,-0.010786485158437465,False
216,tea,13,0.006051612401991524,-0.03964084824623119,False
217,tea,14,-0.02887231613572368,-0.015639933797414126,True
218,tea,15,-0.1086064171255213,-0.06894397239225752,True
219,tea,16,-0.17096048853506124,-0.06421787349425705,True
220,tea,17,-0.2395123055173901,-0.1137459441380524,True
221,tea,18,-0.2480620831797397,-0.09982390952911503,True
222,tea,19,-0.3435809273281479,-0.11475017379607293,True
223,tea,20,-0.1956539203111998,-0.11866737288596378,True
224,tea,21,-0.2506423074919712,-0.10641286007242297,True
225,tea,22,-0.3288303043000597,-0.11109573223537306,True
226,tea,23,-0.2652586991019493,-0.1041537101344638,True
227,tea,24,-0.2874211058294145,-0.10086278013029484,True
228,tea,25,-0.270749772066926,-0.10105856935982238,True
229,tea,26,-0.2191626905800305,-0.0996999923375818,True
230,tea,27,-0.3054556082809857,-0.10264399171614302,True
231,tea,28,-0.2356503468389892,-0.08311763077490478,True
232,tea,29,-0.3632084697003215,-0.0810009042688908,True
233,tea,30,-0.22000737778379495,-0.08243697945229987,True
234,tea,31,-0.22362939466698825,-0.08129159239406794,True
235,tea,32,-0.1436687475626967,-0.09256209774435116,True
236,tea,33,-0.23586650324646335,-0.09890040613822663,True
237,tea,34,-0.2682437635631008,-0.07710651913571137,True
238,tea,35,-0.21770055890977524,-0.0904369581669496,True
239,tea,36,-0.24653026759286434,-0.08523192432093663,True
240,tea,37,-0.2591833920937145,-0.0914419248400497,True
241,tea,38,-0.24127998073912965,-0.08828065935996829,True
242,tea,39,-0.3594324350502254,-0.08467342555233118,True
243,tea,40,-0.2580637400812157,-0.08641542580782369,True
244,tea,41,-0.3789246554842024,-0.08572679617027165,True
245,tea,42,-0.23003145239474926,-0.07440329287006575,True
246,tea,43,-0.3592914497421514,-0.07726464302200182,True
247,tea,44,-0.3814269079135405,-0.07875221186298231,True
248,tea,45,-0.22630451320489595,-0.08122554178423544,True
249,tea,46,-0.2200037228279866,-0.08889517071161357,True
250,tea,47,-0.332142700937996,-0.07877188909368961,True
251,tea,48,-0.2482896383979749,-0.0706832450656069,True
252,tea,49,-0.26516457750762085,-0.07257209453947681,True
253,tea,50,-0.11986050971322335,-0.05668674046390345,True
254,tea,51,-0.2144053794296944,-0.0783680705283972,True
255,tea,52,-0.04385764542914539,-0.06597390772704036,True
256,tea,53,-0.1540516631015309,-0.06167343314352,True
257,tea,54,-0.13955547548332814,-0.05220494560658584,True
258,tea,55,-0.040757509519134164,-0.06148157746241487,True
259,tea,56,-0.041202875066481515,-0.05441349919049731,True
260,tea,57,-0.09775699631028777,-0.0609484125483631,True
261,tea,58,-0.07648252235918733,-0.0608019626290108,True
262,tea,59,-0.11581061736803072,-0.056037520377014635,True
263,tea,60,0.0025526687706312148,-0.05487978105930387,False
264,tea,61,-0.056351644279178374,-0.06483791976272779,True
265,tea,62,0.07057386621205343,-0.051069049157198745,False
266,tea,63,0.08556563188676257,-0.0653096068817832,False
267,tea,64,0.15555541521738805,-0.06311350625022738,False
268,tea,65,0.10429864699332833,-0.0676144868382272,False
269,tea,66,0.05604705765076665,-0.06844640819856479,False
270,tea,67,0.060280952361461526,-0.05870728785118634,False
271,tea,68,0.1915178059283245,-0.05935993369932616,False
272,tea,69,-0.06689132592018028,-0.06580145803814813,True
273,tea,70,0.03186338505993446,-0.0674971799341624,False
274,tea,71,0.04998774737253285,-0.06530068488484493,False
275,tea,72,0.03223474184872903,-0.057257161259120976,False
276,tea,73,-0.0007703262836071695,-0.0660706717168267,True
277,tea,74,0.034883745878990874,-0.05007068932726208,False
278,tea,75,0.09700908083173228,-0.05925856701379775,False
279,tea,76,0.09396993783440286,-0.0593779467313761,False
280,tea,77,0.09501137814291452,-0.0602942288980366,False
281,tea,78,0.031464321269558865,-0.05317997589187093,False
282,tea,79,0.07562805146739858,-0.048206635878498515,False
283,tea,80,0.11035736010025506,-0.05690814862436571,False
284,tea,81,0.16183725430518914,-0.049247560778591735,False
285,tea,82,0.1564903850963827,-0.04028076552842707,False
286,tea,83,0.03389629310404365,-0.046617106422097696,False
287,tea,84,0.06278065702107552,-0.04440635499570253,False
288,tea,85,0.0970909137836379,-0.036722420958677136,False
289,tea,86,0.059215256333162485,-0.025442366161555475,False
290,tea,87,0.029548090726549545,-0.04169414560330965,False
291,tea,88,0.06470961491505534,-0.037282605335715285,False
292,tea,89,-0.07111816627921462,-0.03507028500677658,True
293,tea,90,-0.012981190600071272,-0.04354169276385403,True
294,tea,91,-0.06401315995649069,-0.04760576828992013,True
295,tea,92,-0.057111656220866176,-0.02920644340683212,True
296,tea,93,2.5393715914323103e-05,-0.03277906896339651,False
297,tea,94,0.006534787120835928,-0.022546595275116803,False
298,tea,95,0.104294024605028,-0.027306420225670428,False
299,tea,96,-0.0058477590193078645,-0.02733613833763262,True
300,tea,97,0.07026555279423345,-0.02170026237521587,False
301,tea,98,0.20116307718239804,-0.021599509854078856,False
302,tea,99,0.1496692371528228,-0.01618980938909597,False
303,tea,100,0.05420544345447628,-0.027965239986669697,False
304,tea,101,0.0010812670871339467,-0.010261563028318241,False
305,tea,102,0.08269142506011544,-0.014625606121056019,False
306,juice,1,0.22357250986334695,0.12104613308988732,True
307,juice,2,0.5743403375575962,0.1842737958694312,True
308,juice,3,0.6761249298219864,0.19965274782346354,True
309,juice,4,0.6282334641939145,0.2105364454810926,True
310,juice,5,0.617854752508851,0.2062939217345748,True
311,juice,6,0.5874354817519309,0.1909605364749143,True
312,juice,7,0.5491478120800405,0.18997017613403214,True
313,juice,8,0.5531572543219497,0.18907148840600013,True
314,juice,9,0.5070444851654117,0.18783244245544736,True
315,juice,10,0.3226100822435349,0.13564818462092468,True
316,juice,11,0.29940677057694143,0.10541590819430399,True
317,juice,12,0.20652527622063846,0.10274383313971966,True
318,juice,13,0.12754593293440444,0.08986499955707418,True
319,juice,14,0.13537162007392106,0.06912144589286197,True
320,juice,15,0.04247178306666057,-0.0024182161570301696,False
321,juice,16,-0.08176446507694618,-0.007965044638044122,True
322,juice,17,-0.16576824833644424,-0.047205014805876695,True
323,juice,18,-0.20576350383565625,-0.062478703124954425,True
324,juice,19,-0.2670977618278961,-0.10085230907170123,True
325,juice,20,-0.18309268595732875,-0.1319283069166299,True
326,juice,21,-0.2308569234769073,-0.12271349381788435,True
327,juice,22,-0.3048594777860933,-0.14302444934022646,True
328,juice,23,-0.2822002333608429,-0.15105429680579907,True
329,juice,24,-0.2369802927320759,-0.15172264365870833,True
330,juice,25,-0.2782839667371921,-0.16226962937213274,True
331,juice,26,-0.3034033570764755,-0.15701624870835393,True
332,juice,27,-0.3895397732397593,-0.15825831868378998,True
333,juice,28,-0.281667321678851,-0.15930779418286892,True
334,juice,29,-0.4405861949084076,-0.1606357077664099,True
335,juice,30,-0.32587798343066465,-0.17320013231183018,True
336,juice,31,-0.37106314506191374,-0.17166098512888844,True
337,juice,32,-0.3453160025685756,-0.19219622844390796,True
338,juice,33,-0.44531748276216665,-0.2024658617200577,True
339,juice,34,-0.4473868029600962,-0.1882512208282476,True
340,juice,35,-0.4095800945038852,-0.20647597790692396,True
341,juice,36,-0.43673052578744004,-0.2016770511427362,True
342,juice,37,-0.4847963859202634,-0.20031852032861552,True
343,juice,38,-0.4253646317143039,-0.19833651071980726,True
344,juice,39,-0.5366866070020485,-0.20720729563988208,True
345,juice,40,-0.43854323864907613,-0.20330502502073836,True
346,juice,41,-0.5886722655929087,-0.21247526708434145,True
347,juice,42,-0.4911385601839432,-0.21464455196315224,True
348,juice,43,-0.6497193711202924,-0.21628962091482204,True
349,juice,44,-0.7176887006954032,-0.20780852126959545,True
350,juice,45,-0.5802573593147788,-0.22388385956456736,True
351,juice,46,-0.6179491165496154,-0.2107241401774202,True
352,juice,47,-0.6815918815368597,-0.21589423339559302,True
353,juice,48,-0.5065782655061251,-0.20176885815522186,True
354,juice,49,-0.5348880073457265,-0.20177946181067968,True
355,juice,50,-0.4046802029900774,-0.1935028818188574,True
356,juice,51,-0.5188858320398906,-0.20251101367618976,True
357,juice,52,-0.418288093291955,-0.20226149865983767,True
358,juice,53,-0.4809830579423464,-0.2016802923176751,True
359,juice,54,-0.5108702955393893,-0.19550569919049587,True
360,juice,55,-0.5052018849118827,-0.20416149477230028,True
361,juice,56,-0.5155773151815891,-0.20254363180757956,True
362,juice,57,-0.5275863807805199,-0.20693242551829394,True
363,juice,58,-0.4876174108684507,-0.20509333339259372,True
364,juice,59,-0.5073420386155709,-0.2044087079027964,True
365,juice,60,-0.39559388972580267,-0.20570104841304496,True
366,juice,61,-0.5538791519732771,-0.2158203565776508,True
367,juice,62,-0.4638388204369474,-0.21148007678484626,True
368,juice,63,-0.4449093223771526,-0.21978542066051088,True
369,juice,64,-0.32102519594163725,-0.217352449445116,True
370,juice,65,-0.3877371698866951,-0.2143664615933704,True
371,juice,66,-0.4682918384811942,-0.21458498434870354,True
372,juice,67,-0.4262155709008364,-0.21484903058393875,True
373,juice,68,-0.3176533979766259,-0.21177908154993846,True
374,juice,69,-0.4054838726324351,-0.22218349002873025,True
375,juice,70,-0.3995788670293965,-0.21812534093730676,True
376,juice,71,-0.4756443248936034,-0.2257856254909563,True
377,juice,72,-0.403801065234546,-0.22212787345510565,True
378,juice,73,-0.4907738105440986,-0.2298481154973733,True
379,juice,74,-0.4902065131680327,-0.2249142480320126,True
380,juice,75,-0.36827878511499706,-0.22667998541970816,True
381,juice,76,-0.4423984185481941,-0.2255920411317654,True
382,juice,77,-0.4990874315406327,-0.2328181235086041,True
383,juice,78,-0.5139805092489441,-0.22398962701215536,True
384,juice,79,-0.41223389933403204,-0.22396092828528896,True
385,juice,80,-0.3113446954882359,-0.2255853211453248,True
386,juice,81,-0.3665461704038733,-0.23501838229155736,True
387,juice,82,-0.3628911747283192,-0.22517723555382052,True
388,juice,83,-0.4616120788295592,-0.2321964990639888,True
389,juice,84,-0.3967226370020369,-0.2245166376876548,True
390,juice,85,-0.390893355072579,-0.22608499626432554,True
391,juice,86,-0.4949530326806227,-0.22176587278078694,True
392,juice,87,-0.5495019620448193,-0.23526698466943904,True
393,juice,88,-0.5297836147428052,-0.22701322259920084,True
394,juice,89,-0.6112970990173333,-0.2301714644126044,True
395,juice,90,-0.4649923016476154,-0.2236967624949481,True
396,juice,91,-0.6549366208552233,-0.2347324307310577,True
397,juice,92,-0.5727626664694015,-0.22460010786681334,True
398,juice,93,-0.5295103385260128,-0.2268423653039719,True
399,juice,94,-0.4475161538236087,-0.2091762529847573,True
400,juice,95,-0.3259708358150535,-0.2028131180840708,True
401,juice,96,-0.4352705104257675,-0.2075180450554049,True
402,juice,97,-0.3712130518769968,-0.20681620110339155,True
403,juice,98,-0.2428227578540792,-0.19685501054687274,True
404,juice,99,-0.28819619885501635,-0.18880471072833654,True
405,juice,100,-0.1909208335393197,-0.15937468147272146,True
406,juice,101,-0.454723227258491,-0.17208123538822187,True
407,juice,102,-0.28275921563179074,-0.17302063301952306,True
408,milk,1,0.4013770810968124,0.08843048041298866,True
409,milk,2,0.967914105078218,0.13670329769055647,True
410,milk,3,1.021669572361852,0.1426478859077894,True
411,milk,4,0.960828421850691,0.13988957735626295,True
412,milk,5,0.8496814652084301,0.12545126234656012,True
413,milk,6,0.8704654529898778,0.10342859290775758,True
414,milk,7,0.7511125357905666,0.09259167369619843,True
415,milk,8,0.7717165965746665,0.0752247333319783,True
416,milk,9,0.6918697045224377,0.06984569943112508,True
417,milk,10,0.4175849306122496,0.02441419007633832,True
418,milk,11,0.2951826274638369,0.027445353783498213,True
419,milk,12,0.2632454613211318,0.0252610818447979,True
420,milk,13,0.08393388593440536,-0.022398827407434443,False
421,milk,14,0.04912984627944971,-0.05367614003975922,False
422,milk,15,-0.13572678740844935,-0.13726845179967415,True
423,milk,16,-0.28754372113023685,-0.14780692238281262,True
424,milk,17,-0.4651137280316418,-0.20322114450405568,True
425,milk,18,-0.5007339047937653,-0.1653188536410095,True
426,milk,19,-0.7195003792373579,-0.19599354514288886,True
427,milk,20,-0.5956083627435906,-0.19886241379189654,True
428,milk,21,-0.8300559979166303,-0.1881466755989698,True
429,milk,22,-0.8607977824689786,-0.1949741703947692,True
430,milk,23,-0.9007269273412088,-0.1842077717237282,True
431,milk,24,-0.7539728358896015,-0.1851243119011326,True
432,milk,25,-0.8727545917979228,-0.1807741580535239,True
433,milk,26,-0.8266180752550285,-0.1854952181484163,True
434,milk,27,-0.9498027467177256,-0.19362378581131628,True
435,milk,28,-0.8337995234774522,-0.17981229021033535,True
436,milk,29,-1.110255908640007,-0.19201616380216413,True
437,milk,30,-0.9139074586042596,-0.17528617742530955,True
438,milk,31,-1.0607792762404666,-0.1836678609619828,True
439,milk,32,-0.9251979217977788,-0.18350136145777315,True
440,milk,33,-1.052193729279008,-0.18475059588974155,True
441,milk,34,-0.986818461968572,-0.18039719101676396,True
442,milk,35,-0.9413886517913036,-0.1934802783448418,True
443,milk,36,-0.8979376555521427,-0.18113739070468027,True
444,milk,37,-1.003033474918235,-0.1814446023930322,True
445,milk,38,-0.8690392476337427,-0.1797964664686778,True
446,milk,39,-1.083612455834112,-0.18219950854443706,True
447,milk,40,-0.8820464010991239,-0.16054284682797793,True
448,milk,41,-1.0960872375603667,-0.18636679699824246,True
449,milk,42,-0.9195934803642616,-0.17647127604188534,True
450,milk,43,-1.0594339401577637,-0.18015551294176813,True
451,milk,44,-1.0394217436459314,-0.1860741020846756,True
452,milk,45,-0.9431076717425646,-0.17848386836475244,True
453,milk,46,-0.8539156358589738,-0.1778337132271496,True
454,milk,47,-1.0449047146459576,-0.18229760237818726,True
455,milk,48,-0.8089192027094846,-0.17556592593346848,True
456,milk,49,-1.0254475346484833,-0.1741248235190311,True
457,milk,50,-0.8148726962201973,-0.14217688371415388,True
458,milk,51,-0.9956615288907982,-0.1733313517377923,True
459,milk,52,-0.7762846803290689,-0.14809649649266368,True
460,milk,53,-0.9885919133089728,-0.1475697207957117,True
461,milk,54,-0.9670962129958236,-0.16019273567908152,True
462,milk,55,-0.9241115195626362,-0.16414888457583576,True
463,milk,56,-0.9167494973337212,-0.1569114591572762,True
464,milk,57,-0.9024642563603446,-0.16149117765903429,True
465,milk,58,-0.9005944802423187,-0.16454486690276066,True
466,milk,59,-1.039501370489938,-0.16976119255730113,True
467,milk,60,-0.7617400639545263,-0.14630888399146225,True
468,milk,61,-1.010705910089265,-0.16979336823827068,True
469,milk,62,-0.8609131606779743,-0.15710783983735566,True
470,milk,63,-0.8846078903546135,-0.1578581391963745,True
471,milk,64,-0.7687975792541004,-0.15356047990124236,True
472,milk,65,-0.738060749707237,-0.16667022553393113,True
473,milk,66,-0.9040807001700892,-0.1568974421350794,True
474,milk,67,-0.8823261664376754,-0.15696008720642546,True
475,milk,68,-0.7578244222941307,-0.15135235327954458,True
476,milk,69,-0.9007053248896847,-0.16219993736684465,True
477,milk,70,-0.7410262632349429,-0.14647675013259054,True
478,milk,71,-0.9714792519956172,-0.16287552777002526,True
479,milk,72,-0.747659022222403,-0.13832761841171015,True
480,milk,73,-0.9127647170495048,-0.15506204658674524,True
481,milk,74,-0.9336966759042598,-0.1487725338275117,True
482,milk,75,-0.7556458424735177,-0.15491668209397189,True
483,milk,76,-0.7640994835660917,-0.15391547565486707,True
484,milk,77,-0.8665058677383204,-0.15728149946694092,True
485,milk,78,-0.8270873276315266,-0.1486487367888784,True
486,milk,79,-0.8137066679146564,-0.14440743632739794,True
487,milk,80,-0.6484034035825691,-0.13782606348379778,True
488,milk,81,-0.7662580109718816,-0.14990277498442692,True
489,milk,82,-0.7074973897866559,-0.13359899189508478,True
490,milk,83,-0.8371304150394145,-0.14466233400811082,True
