,sport,country,direct_correlation,indirect_correlation,same_correlation
142,cricket,Ecuador,-0.7744276815219616,-0.07013092856161633,True
143,cricket,Bolivia,-0.638739803942202,-0.10730725022045703,True
144,cricket,Paraguay,-0.37318062572523103,-0.09756513272802908,True
145,cricket,Uruguay,0.08996823145229439,-0.036596655192397284,False
146,cricket,Australia,1.2418481752846922,0.12416509850940438,True
147,cricket,Fiji,0.9276272012194192,0.04255372551673019,True
148,cricket,Samoa,-0.013878943376065085,-0.02581890287284836,True
149,cricket,Tonga,0.31610717385923953,0.026254302241627857,True
150,hockey,Nigeria,-0.9908852605412544,0.07706307975062106,False
151,hockey,Ethiopia,-1.5884539001527562,-0.061519245508556926,True
152,hockey,Egypt,-2.60357736806496,-0.04264831835462489,True
153,hockey,Congo,-1.3559428299271172,-0.10556645627892963,True
154,hockey,Tanzania,-1.3796830994886125,-0.01153422037574302,True
155,hockey,Kenya,-1.568790504481592,0.10312178976597727,False
156,hockey,Uganda,-0.9459303359140496,0.04841575094819875,False
157,hockey,Sudan,-1.6211203081983026,0.023855818542250537,False
158,hockey,Algeria,-1.867237349791911,-0.14606232659681173,True
159,hockey,China,-1.0254080468930442,0.1342218351442386,False
160,hockey,India,-1.505515404909746,0.07076222772610334,False
161,hockey,Indonesia,-2.2688356896569704,0.0015824389567895454,False
162,hockey,Pakistan,-0.9556025411725632,0.11760594780764475,False
163,hockey,Bangladesh,-1.3713512623458464,0.07575015197101719,False
164,hockey,Japan,-0.08545008030525895,0.10837620400974003,False
165,hockey,Philippines,-1.3932740982718808,-0.002744103944564706,True
166,hockey,Vietnam,-1.5786914793139848,0.10714265905173498,False
167,hockey,Iran,-1.4416166236495878,0.07813843887254733,False
168,hockey,Turkey,0.27159297751080425,0.024773097119571798,True
169,hockey,Russia,0.9520262638431806,0.001657334694407917,True
170,hockey,Germany,0.01753218518896945,-0.0057046206739955856,False
171,hockey,France,-0.8499892868803034,-0.1520993011720282,True
172,hockey,Italy,-0.8898895099822506,-0.20435283041127836,True
173,hockey,Spain,-1.0382256591343442,-0.1957714993023089,True
174,hockey,Ukraine,1.3955728783326118,0.011381356594168522,True
175,hockey,Poland,0.4639762707019904,-0.013284185779694438,False
176,hockey,Romania,-0.5250467125551429,-0.13768494288716734,True
177,hockey,Netherlands,-0.7451704904672356,0.03794996920871869,False
178,hockey,Austria,0.31140094488253023,-0.08653399253868582,False
179,hockey,Mexico,-0.6722092019594769,-0.11795271904594565,True
180,hockey,Canada,1.3985882468487425,0.1403635691879276,True
181,hockey,Guatemala,-1.4901634820330487,-0.17411640872369136,True
182,hockey,Haiti,-1.316245405965147,-0.18133116184225745,True
183,hockey,Cuba,-0.35992488210148554,-0.10132748411483627,True
184,hockey,Honduras,-1.075094777158172,-0.07972227846418976,True
185,hockey,Nicaragua,-1.2715036127608066,-0.08162351282879067,True
186,hockey,Brazil,-1.347676802971152,-0.14810297244453136,True
187,hockey,Columbia,0.01956336965565896,0.14323419880898458,True
188,hockey,Argentina,-0.9811386175076212,-0.12462132469719164,True
189,hockey,Peru,-0.8790582209540029,-0.1191203018314414,True
190,hockey,Venezuela,-0.7638949764236905,-0.14150091895309527,True
191,hockey,Chile,-0.4900153472068446,-0.16447464889548913,True
192,hockey,Ecuador,-1.411201544663314,-0.1190615220834725,True
193,hockey,Bolivia,-0.7887267780851986,-0.13730917562760914,True
194,hockey,Paraguay,-0.6218656689084001,-0.14711169982440048,True
195,hockey,Uruguay,-0.4654868291722696,-0.1196346017860166,True
196,hockey,Australia,-0.3987353415172208,0.13275755852131033,False
197,hockey,Fiji,-0.8537381058752048,0.07744224155576712,False
198,hockey,Samoa,-0.25523039611538995,0.004065266379008803,False
199,hockey,Tonga,-0.09786876768744417,0.029334902324816045,False
200,tennis,Nigeria,-0.6383982151761448,0.04572034029868961,False
201,tennis,Ethiopia,-0.7700252508418125,-0.07853650385735013,True
202,tennis,Egypt,-1.4989728732589815,-0.0941179385994111,True
203,tennis,Congo,-1.319895438584982,-0.09023827849550337,True
204,tennis,Tanzania,-0.12515113304547265,0.0017222091006394013,False
205,tennis,Kenya,-0.9202718788234548,0.07647911351243124,False
206,tennis,Uganda,-0.8809493216241138,0.025103034846573148,False
207,tennis,Sudan,-0.7288510864205023,-0.026331512553356983,True
208,tennis,Algeria,-1.0983749354798071,-0.15964480403092576,True
209,tennis,China,-0.2454977609739007,0.08442713843901406,False
210,tennis,India,-0.270250281597894,0.042562348568179836,False
211,tennis,Indonesia,-0.5006039053759046,0.02651735470256796,False
212,tennis,Pakistan,-0.4136406206999865,0.04114245114286536,False
213,tennis,Bangladesh,-0.9320486593568309,0.014828888312087602,False
214,tennis,Japan,0.08627865331611027,0.10189665188464522,True
215,tennis,Philippines,-0.5659481152202582,0.029396131454453488,False
216,tennis,Vietnam,-1.2313446237803265,0.02715676338266227,False
217,tennis,Iran,-0.4651398763694572,0.0019653861551984387,False
218,tennis,Turkey,0.3214847543374476,0.014400525862258403,True
219,tennis,Russia,0.5801119164841697,0.003322029521738902,True
220,tennis,Germany,0.25500698492241675,0.01135957863017568,True
221,tennis,France,0.10200340328289068,-0.08573335491465305,False
222,tennis,Italy,0.08047607849420484,-0.11399821458521955,False
223,tennis,Spain,0.42650685465491994,-0.10735212031973827,False
224,tennis,Ukraine,0.5404285782926861,0.007930913768150043,True
225,tennis,Poland,-0.10811648345870097,0.011637706874085342,False
226,tennis,Romania,0.0533611282296669,-0.06329613728145676,False
227,tennis,Netherlands,0.11811804394494155,0.05965629276946456,True
228,tennis,Austria,0.6594299114424689,-0.020092646175058026,False
229,tennis,Mexico,-0.3437154892360465,-0.0771267320223912,True
230,tennis,Canada,0.18312343185096613,0.10173237317112613,True
231,tennis,Guatemala,-0.6627903252347978,-0.10999777895520337,True
232,tennis,Haiti,-0.5316536192660729,-0.13359408031303674,True
233,tennis,Cuba,-0.1665704028618338,-0.08452337486550504,True
234,tennis,Honduras,-0.6759515625104034,-0.017195774748288144,True
235,tennis,Nicaragua,-0.21608917392038024,-0.02540776689668505,True
236,tennis,Brazil,0.21196381455077795,-0.08759815180298254,False
237,tennis,Columbia,-0.4613186820815482,0.12477655744089194,False
238,tennis,Argentina,0.20961747346057752,-0.06505269482901423,False
239,tennis,Peru,-0.08037467899171459,-0.04072469992043354,True
240,tennis,Venezuela,0.044939222233032164,-0.08964674705345625,False
241,tennis,Chile,0.6981388151086306,-0.09607651723835696,False
242,tennis,Ecuador,-0.4017050846656384,-0.0840998396528054,True
243,tennis,Bolivia,-0.4309755011081839,-0.11815625882908995,True
244,tennis,Paraguay,0.33723710852675604,-0.08712980649658028,False
245,tennis,Uruguay,0.3572071685874135,-0.051226222286421916,False
246,tennis,Australia,0.5413810110923309,0.1201607381044797,True
247,tennis,Fiji,0.17645774279013204,0.10671852080628416,True
248,tennis,Samoa,-0.20865633563148706,0.04033249545797582,False
249,tennis,Tonga,0.018933958402964503,0.03794708905224317,True
250,volleyball,Nigeria,-0.2950867370764722,0.10620857037307757,False
251,volleyball,Ethiopia,-0.4684017579143618,-0.010062395882893978,True
252,volleyball,Egypt,-1.6059905909001249,-0.0076282484740398185,True
253,volleyball,Congo,-1.1144684324363154,-0.06262401372645464,True
254,volleyball,Tanzania,-0.12656806025745504,0.06848663038030631,False
255,volleyball,Kenya,-0.8517808254713108,0.1096052593387422,False
256,volleyball,Uganda,-0.3121238782050804,0.04373436663134922,False
257,volleyball,Sudan,-0.6436960076935954,0.05525223998883939,False
258,volleyball,Algeria,-0.8399393758594198,-0.08927542296775086,True
259,volleyball,China,-0.5350403611228893,0.13516774936702924,False
260,volleyball,India,-1.0731250417032143,0.09601065198208368,False
261,volleyball,Indonesia,0.07978831225651498,0.1101656443113014,True
262,volleyball,Pakistan,-0.9955724042936585,0.10182494618915414,False
263,volleyball,Bangladesh,-1.0866625497325442,0.05585900151286068,False
264,volleyball,Japan,0.12346448401366775,0.14704771720984938,True
265,volleyball,Philippines,0.12932979616837895,0.06643738653485383,True
266,volleyball,Vietnam,-0.6354526487954658,0.028658419828620763,False
267,volleyball,Iran,-0.7193118261568088,0.11028771972306887,False
268,volleyball,Turkey,0.9627512600788178,0.033743930572006836,True
269,volleyball,Russia,0.5803781357772569,0.03909940810479679,True
270,volleyball,Germany,0.19967765202868454,-0.04506252839734627,False
271,volleyball,France,-0.6698637513417596,-0.13452725716965927,True
272,volleyball,Italy,-0.16685797825046142,-0.11716246723409915,True
273,volleyball,Spain,-0.0272191037961028,-0.0963196877573792,True
274,volleyball,Ukraine,1.0281512560202737,0.020365348537062605,True
275,volleyball,Poland,0.36280286269408973,-0.0404323182529536,False
276,volleyball,Romania,0.4853538196833461,-0.05247342424423642,False
277,volleyball,Netherlands,0.05199482592087538,0.002245608710656889,True
278,volleyball,Austria,-0.05780680111923154,-0.08969533674897552,True
279,volleyball,Mexico,-0.2479291737042529,-0.0776985051871994,True
280,volleyball,Canada,-0.30799297096451544,-0.01562817507126547,True
281,volleyball,Guatemala,-0.3232273524822595,-0.10223256063039324,True
282,volleyball,Haiti,-1.00969391695841,-0.12208267777943076,True
283,volleyball,Cuba,0.061962086750468125,-0.056749071295521175,False
284,volleyball,Honduras,-0.24304355478052875,-0.027715230750010863,True
285,volleyball,Nicaragua,0.4603435787153226,-0.005814395298738746,False
286,volleyball,Brazil,0.13651123806863175,-0.043785864915576136,False
287,volleyball,Columbia,-0.21900479830591704,0.02539844407777136,False
288,volleyball,Argentina,-0.17177377647716344,-0.037323143224987136,True
289,volleyball,Peru,0.0036393916395767905,-0.020322096788169063,False
290,volleyball,Venezuela,-0.2337691029880487,-0.050055975356460336,True
291,volleyball,Chile,0.5248687807823317,-0.07237782869218108,False
292,volleyball,Ecuador,-0.28449950292410475,-0.039777077480256266,True
293,volleyball,Bolivia,-0.29073621473253025,-0.06528437136139079,True
294,volleyball,Paraguay,0.4573881236811842,-0.07020007554788336,False
295,volleyball,Uruguay,0.5508326859892921,-0.058643259267312224,False
296,volleyball,Australia,0.0284514850555178,0.04547409554273449,True
297,volleyball,Fiji,0.11880184656597352,0.10607065290087428,True
298,volleyball,Samoa,0.6315504312536507,0.05391279373623743,True
299,volleyball,Tonga,0.6585686903862343,0.046068962771660164,True
300,table tennis,Nigeria,-0.4953397290178167,0.0600198647831737,False
301,table tennis,Ethiopia,-0.2430550687503971,-0.01972814815518853,True
302,table tennis,Egypt,-1.019938674309202,-0.019713995675877533,True
303,table tennis,Congo,-0.9983899293737784,-0.05940884555353668,True
304,table tennis,Tanzania,0.006958621007895029,0.052695239289303086,True
305,table tennis,Kenya,-0.5607186625135414,0.09727447589119226,False
306,table tennis,Uganda,-0.4701041170769925,0.03416814278964806,False
307,table tennis,Sudan,-0.6229520034568452,0.041315158499542814,False
308,table tennis,Algeria,-0.5876613810298533,-0.10971012896730567,True
309,table tennis,China,-0.2373513093405513,0.1298202640855609,False
310,table tennis,India,-0.1807587928736125,0.11285699621740275,False
311,table tennis,Indonesia,-0.5689235697865259,0.06510483899789779,False
312,table tennis,Pakistan,-0.26310865296593205,0.10813984421981004,False
313,table tennis,Bangladesh,-0.6139764354472914,0.060748626026655025,False
314,table tennis,Japan,0.01341536780261058,0.10804874654188666,True
315,table tennis,Philippines,-0.5310233806578215,0.04964172296846325,False
316,table tennis,Vietnam,-0.9985127199590154,0.014002983959098434,False
317,table tennis,Iran,-0.2836495091615334,0.08907359048209906,False
318,table tennis,Turkey,0.6218329982220423,0.03332186261010054,True
319,table tennis,Russia,0.7063801264932705,0.04322953735932685,True
320,table tennis,Germany,0.17888803295385586,-0.027519073920677053,False
321,table tennis,France,0.005674924278380136,-0.10695955201100987,False
322,table tennis,Italy,-0.13884984984863682,-0.1126912630194562,True
323,table tennis,Spain,0.1150381574575288,-0.0892484511760284,False
324,table tennis,Ukraine,1.097044469906345,0.04092563670270148,True
325,table tennis,Poland,0.3444825532930835,-0.009322223627302713,False
326,table tennis,Romania,0.08774934779317989,-0.05199985941860857,False
327,table tennis,Netherlands,-0.0015641775380383686,0.024625963704283983,False
328,table tennis,Austria,0.4172084753500913,-0.04594988066350514,False
329,table tennis,Mexico,-0.21882716482460104,-0.06618581547074072,True
330,table tennis,Canada,0.11147230301867007,0.035420664597187845,True
331,table tennis,Guatemala,-0.5329373792342957,-0.0773903635734541,True
332,table tennis,Haiti,-0.6630845890965814,-0.12313163416685033,True
333,table tennis,Cuba,-0.1650537346651631,-0.06311673007728254,True
334,table tennis,Honduras,-0.5934181723705979,-0.01992916723769398,True
335,table tennis,Nicaragua,-0.35145702190259986,-0.015603993126537685,True
336,table tennis,Brazil,-0.31160697547953736,-0.06531394723510818,True
337,table tennis,Columbia,-0.524860647669762,0.05204200658723911,False
338,table tennis,Argentina,-0.27833325540078085,-0.04497291446746013,True
339,table tennis,Peru,-0.1210315636847372,-0.02047373725206748,True
340,table tennis,Venezuela,-0.19811812943404955,-0.058386860235417636,True
341,table tennis,Chile,0.15286539845453198,-0.09510107330844003,False
342,table tennis,Ecuador,-0.4065392212257096,-0.04553300577666624,True
343,table tennis,Bolivia,-0.30650684525979643,-0.0671203425802916,True
344,table tennis,Paraguay,-0.14564230413273768,-0.07739660263729968,True
345,table tennis,Uruguay,0.11760855974539106,-0.05597276586529548,False
346,table tennis,Australia,0.041052336188089365,0.07613737684815987,True
347,table tennis,Fiji,-0.2399705886357219,0.1107075079263258,False
348,table tennis,Samoa,-0.2289126646794643,0.023271775006642063,False
349,table tennis,Tonga,-0.08357428070884823,0.01607545125549236,False
350,martial arts,Nigeria,0.16832991154582458,0.08352579570019368,True
351,martial arts,Ethiopia,-0.05677913416055105,0.07045326205598508,False
352,martial arts,Egypt,-1.0360443312323642,0.05391276504289254,False
353,martial arts,Congo,-0.6724716179270382,-0.02231480877348074,True
354,martial arts,Tanzania,-0.6380465196773276,0.08652562571044244,False
355,martial arts,Kenya,-0.9224609193847806,0.06168782246379316,False
356,martial arts,Uganda,0.058739547441624636,0.04186952727315703,True
357,martial arts,Sudan,-0.034391829486657324,0.10821827351630676,False
358,martial arts,Algeria,-0.7499726461708152,-0.009397311517927923,True
359,martial arts,China,0.7610451722200837,0.1011612217461448,True
360,martial arts,India,-0.15555852018781433,0.06225532197328122,False
361,martial arts,Indonesia,0.15126933550536276,0.10539287645469528,True
362,martial arts,Pakistan,-0.1203647750327138,0.07064467050477596,False
363,martial arts,Bangladesh,-0.6771698020050487,-0.007412212465288339,True
364,martial arts,Japan,1.2570609357641749,0.148495791172513,True
365,martial arts,Philippines,0.05359050675355806,0.05070406417858922,True
366,martial arts,Vietnam,0.7301900947832198,0.005199855364112216,True
367,martial arts,Iran,0.08582366357558656,0.12975643020313446,True
368,martial arts,Turkey,0.6795003935310243,0.09598618026632487,True
369,martial arts,Russia,1.3925796493584992,0.11762766193104207,True
370,martial arts,Germany,0.25049482598443124,-0.03439176608881719,False
371,martial arts,France,-0.5009445183911266,-0.06703345176515743,True
372,martial arts,Italy,-0.5675337780501594,-0.049291369248797984,True
373,martial arts,Spain,-0.5327529571910314,0.010429983829900949,False
374,martial arts,Ukraine,0.7974059261170526,0.06773528240448166,True
375,martial arts,Poland,-0.4165479249735751,-0.03413983370840292,True
376,martial arts,Romania,-0.19217371919969264,0.023786039335429384,False
377,martial arts,Netherlands,-1.1465011133866208,-0.04252066751428348,True
378,martial arts,Austria,-0.4781145647833594,-0.0299637226859806,True
379,martial arts,Mexico,-0.1323716089395119,0.001348106677979583,False
380,martial arts,Canada,0.059477291591581466,-0.050335273137432884,False
381,martial arts,Guatemala,-0.6878675004621319,-0.010196799829237874,True
382,martial arts,Haiti,-0.5952908866266139,-0.04925848373371712,True
383,martial arts,Cuba,0.4472140137289696,0.025917144751629567,True
384,martial arts,Honduras,-0.7862678067992686,0.004283135373256968,False
385,martial arts,Nicaragua,-0.20733357447630585,0.03180628261437439,False
386,martial arts,Brazil,-0.4816223012837936,0.004131549187146082,False
387,martial arts,Columbia,-0.53455719661945,-0.0972010965646574,True
388,martial arts,Argentina,-1.1543427632769911,0.0061327081698331395,False
389,martial arts,Peru,-0.08522213490687558,0.07023268547992882,False
390,martial arts,Venezuela,-0.12516534900177487,-0.00020123598449551307,True
391,martial arts,Chile,-0.3157891906678545,0.017296741027892856,False
392,martial arts,Ecuador,-0.7451542636072711,0.04365017532854995,False
393,martial arts,Bolivia,-0.27324221961896794,-0.0036333560894725274,True
394,martial arts,Paraguay,-0.7941499187588946,-0.028603573458380088,True
395,martial arts,Uruguay,-0.6557391743452653,-0.0091412308159311,True
396,martial arts,Australia,0.02047957389406593,-0.003052190552149705,False
397,martial arts,Fiji,-0.4904403730184368,0.08952467664953144,False
398,martial arts,Samoa,0.2447161412067514,0.0630730719575944,True
399,martial arts,Tonga,-0.026984610775870745,0.09019392379009353,False
400,baseball,Nigeria,-0.5975225877432293,0.03257857433895805,False
401,baseball,Ethiopia,-0.6691318526374994,-0.12663798704238596,True
402,baseball,Egypt,-1.4403967553954822,-0.07521197676231632,True
403,baseball,Congo,-1.4777069920201098,-0.13477760103083164,True
404,baseball,Tanzania,-0.8951657323690579,-0.0922875791150091,True
405,baseball,Kenya,-1.0915793655548789,0.055471671228671963,False
406,baseball,Uganda,-0.6161271608552027,-0.009558045105126388,True
407,baseball,Sudan,-0.9242571602255568,-0.03336325329203997,True
408,baseball,Algeria,-1.2885053901533596,-0.20198104077691068,True
409,baseball,China,-0.3123022633208888,0.13469358556994632,False
410,baseball,India,-0.928021095956622,0.0475188974376533,False
411,baseball,Indonesia,-1.1545218894166118,-0.0435298997019411,True
412,baseball,Pakistan,-0.5431001282129885,0.09153088207865308,False
413,baseball,Bangladesh,-0.4401542005814328,0.061022393527179065,False
414,baseball,Japan,0.06745209353471611,0.08357552967528914,True
415,baseball,Philippines,-0.1602111007049135,-0.003856860064493347,True
416,baseball,Vietnam,-0.561521521923966,0.14818673330700025,False
417,baseball,Iran,-0.8515773337886605,0.03432697692688206,False
418,baseball,Turkey,0.4974976128518828,-0.0596149917544808,False
419,baseball,Russia,0.17047200252568542,-0.06991757146070103,False
420,baseball,Germany,-0.20349288417948316,-0.030211675720478805,True
421,baseball,France,-0.9249176465899452,-0.18103164114510015,True
422,baseball,Italy,-0.5733619373356784,-0.21490696894554412,True
423,baseball,Spain,-0.3591048440402436,-0.20575479900052876,True
424,baseball,Ukraine,0.6567491372396757,-0.07140256369280377,False
425,baseball,Poland,0.41137047133954496,-0.043832011229305634,False
426,baseball,Romania,-0.353875523270734,-0.20921883059316412,True
427,baseball,Netherlands,-0.9237240517942186,0.015527409081713416,False
428,baseball,Austria,0.040342739047933125,-0.13348311551200606,False
429,baseball,Mexico,0.4278730999409467,-0.08509581420006862,False
430,baseball,Canada,0.4009042272566219,0.14137315926198887,True
