index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
accountant,-0.8561997987542539,-0.5795727060700454,-1753.8223,-59.3829,7.7731385,5.857718
air traffic controller,-2.055334739373018,0.5273445892347983,23.73248,-290.7339,13.523826,4.657331
architect,-1.137527793739601,0.3675810839886582,6.890914,-207.83914,8.924508,5.110498
artist,1.4116076710127328,-0.35420212882717533,70.02214,215.61009,1.3086299,7.109029
attorney,-1.7142071948322237,0.4138684146545757,1.8703613,-272.33734,13.354715,5.1092343
baker,2.5772529724374116,0.2925759352081056,-16.706652,344.63315,-3.6231174,-1.1385771
banker,-0.7984046163449392,0.23977774894589476,-113.62004,-63.097996,7.2497554,6.9129624
bartender,1.8053574796168148,-0.2990074199414422,97.92065,248.71376,0.33326358,7.2096286
barber,-0.6242091727265944,0.1788838727151188,-124.05385,-46.24757,6.530207,7.571738
barman,-0.2157957153124948,-0.134773920670909,-39.950363,-14.009541,5.356394,9.288282
barmaid,2.6619720679116434,0.4915133016729755,-59.48162,318.62192,-3.5662985,-0.5454838
bookkeeper,1.220397530535195,0.11207069036585009,45.532246,202.83807,1.438462,7.0690346
broadcaster,-2.462730653100468,0.6493808296799096,37.317394,-308.41415,13.40842,4.482929
builder,-0.07264070650159724,-0.0819050010790525,-40.242958,-0.7325942,4.911426,8.812662
businessperson,-1.2500112424358127,-0.4641303875727751,32.66311,-184.12782,8.338628,5.2948284
businessman,-2.1642144470660165,0.5496617038416511,-0.5750949,-312.52386,13.584289,4.757431
businesswoman,1.4704851971719977,0.25964006870933964,30.3063,238.09982,0.79674286,6.190065
butcher,-0.005161222227358458,0.2187372893025751,-76.827446,32.739517,4.75508,8.298994
captain,-1.1039184256610206,0.309281927352,-120.355804,-96.60059,7.496822,7.3899755
carpenter,0.261056021529175,0.026867581052138118,147.27826,67.0685,3.6153457,8.723841
cashier,0.5625671601241496,0.10242030999477524,29.804457,101.521484,3.057705,8.691409
chef,2.068656110859102,-0.23216063263436873,112.688705,257.12134,0.4529767,7.138553
coach,-0.8646841498726794,-0.5167239000653391,46.036205,-110.413925,7.933362,6.115057
cook,2.5782843897947565,0.33290596826954594,-29.228725,334.8554,-3.739954,-1.0495455
