index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,accountant,architect,artist,attorney,banker,bartender,barber,broadcaster,businessman,butcher,captain,carpenter,chef,coach,cook,dancer,designer,doctor,economist,editor,engineer,farmer,filmmaker,financier,fisherman,gardener,journalist,judge,lawyer,librarian,magician,mechanic,musician,nanny,nurse,painter,pharmacist,philosopher,photographer,pilot,plumber,policeman,politician,professor,programmer,psychologist,scientist,scholar,secretary,server,singer,skipper,soldier,stylist,surgeon,teacher,translator,veterinarian,waiter,waitress,warrior,writer
Evan,0.6741657434763071,0.7984134102567709,0.396064049782252,0.964098114881278,0.3353301135816155,0.6228255104746337,0.4439994098113702,0.6085531368591479,0.8662764000438679,0.4002416530031453,0.6674867962755515,0.3313416171939104,0.7627477094107171,0.5694204193678352,0.5045270893877342,-0.09693217064081908,0.4378622573720414,0.32034816248460873,0.7252575909246295,0.508581133718295,0.5318535938932495,0.7526265227846058,0.6916349314097116,0.48871782799358865,0.7242943602591461,0.4231076764845112,0.38406371528065725,0.6765872618439237,0.5524421935756677,0.4949158267042934,0.1842911410600419,0.7066822482820039,1.4184198561777444,0.4120158246111057,0.5081106890047253,0.23372726735715887,0.26964726517645193,-0.2837567117238751,0.6678973272120081,0.5790375615436089,-0.02783744338228132,0.9177975387641842,0.38644379444587396,-0.2775435579776634,0.48945513116980277,0.8454443634900413,0.22548545940128883,0.8361679252382761,0.5880236180113836,-0.49889321974903433,0.5537951658260691,0.5100836927519099,1.3749886349797276,0.2911307804310661,0.6144849105652556,0.6265026147757299,0.07453814669974021,0.08501821482644219,0.3111603054022163,0.4502476815942688,0.9384935613014799,0.6196289256659822,1.4756167762246744,0.31399544662106715,0.5906747356278609,0.9101831729811939,0.5596411498136357,2.2577106170751744,0.2752796360269843,0.10302303494633862,0.09439177117290473,0.35898803075770414,1.2103407764893481,0.8107639283385617,-0.6251046214365635,0.24771794228901345,1.1840052004611372,1.9049324959926488,0.49046480702414413,-0.813049641791945,1.7931053991270738,-0.41432777100852075,1.0951066848915094,-0.12612520950322503,0.4780034277898023,0.6577858813875292,-0.4246765355194271,0.29912046575104945,0.8918666218102131,0.7468121389514665,1.2716088332635225,0.7069874121969834
Gene,0.22198116347514807,0.026373865513192887,0.027594918044350478,0.1865859605268688,0.22614439394673572,-0.28781217245747354,-0.01774186477685892,-0.26374209774262963,0.5181199325663671,0.2964236489627969,0.016495433006998704,0.5703960478216483,0.22472968449413191,-0.2165095069694796,0.06203935412728964,-0.32487015078880294,-0.09874088147330175,-0.0998759555579708,-0.03503230591078153,-0.002091910123891409,-0.1360074059780626,-0.31326282974034186,-0.1514383379782359,-0.08894740271879735,0.25693561323622743,0.28346083673714156,-0.119161349281615,-0.015806796648349133,-0.07395420318725596,0.551066192063859,0.18875469594503458,0.2390298407478905,0.6172475219431266,0.6213990316002351,0.3499215119929783,0.2246143862663796,-0.0009372777070790065,-0.3482943023322529,0.5419999975008419,0.5322704476937509,-0.22443976625174525,0.4733007939429243,0.48861096032148377,-0.3130882411336188,0.5220481462005517,0.024029769769412505,0.42403526971578187,0.8123119559233798,0.4409254780317475,-0.4012466090824903,0.6567525531844896,0.8262309410502543,0.24024645526502506,0.47477977792185083,0.6197125314375753,0.7518877922163981,-0.5765608195393881,0.01975079159804972,0.18072982027432358,0.13388873586340358,0.46765031170865,0.260494889549515,0.19055396424929938,0.3612544281330119,0.8229934028259591,0.28873407625205694,0.7497255400735644,1.5259647038759945,-0.22523998524310804,0.40507508150979127,0.07568125925471214,-0.4150052025471158,0.6176280516865172,0.6429979829059332,0.11803691639480833,0.5252804679403932,1.8048771193940354,1.1775767801013053,0.07765179114946699,-0.2542698089928347,0.458675310842595,-0.22868455832424064,0.5695112115972886,-0.16110286332946802,0.9235815513381119,-0.06188350164687387,-0.4273681043324032,1.0188109008929351,0.3233439699319758,0.47924613044565906,0.8864174162304739,0.11017238747093164
Dillon,0.04106261625420382,0.10907963054198366,-0.31673225479468814,-0.13016983990646427,-0.2458636892174625,0.01862422665619453,-0.10374611072746652,0.0008803900293450384,0.17187831948640414,0.37268614501930486,0.023320753515607823,-0.10801806947509873,0.15467471116917617,-0.5108549971731433,0.11826315667368893,-0.21201510212444208,-0.06410070968221401,0.0655901619940104,-0.09299200903450101,0.11972525834079897,0.2055443471261875,-0.058018436761736965,-0.08478855879869221,0.20766576421978017,0.28542992009655405,0.39712611233700906,-0.47867350102714173,0.15329854000246096,0.13099909953281694,0.17136505370502514,-0.1493437543850409,0.33200572851577514,0.3276683516643251,-0.07349848624461301,0.3333937829021832,0.5031033540960945,0.7382972042302541,-0.38004166165803627,0.25259318562711186,1.2449593741207987,0.02434998507512084,0.9823636839190264,0.7805751755964613,-0.05741515192970172,0.7248699102347735,0.34886159065105926,-0.16341632712762116,0.29281945364430517,-0.10193542445121867,-0.9510434896690961,0.20649764215953317,0.7744555971222075,0.16351398045885426,0.2632414963865394,1.0424588508148385,0.7016438997542898,-0.4660517785892927,-0.01622516261228061,-0.13030583691465208,-0.09107562940570015,0.2819815069174452,0.4032144652429719,0.4538838819625564,-0.35014847294055507,0.27846999859317306,0.6180364240165958,0.6287793254001224,0.5578981302836489,0.048044863688052414,-0.24625967526101952,0.2840534588844472,0.44249391128786997,0.10950871963500435,0.24153078089665186,-1.208080287529473,-0.4629081605368643,0.2901374338905044,0.5152624106780942,0.013748966762339597,-1.0032415871370524,0.27581787143271674,-0.31338224703388506,0.6671492050102721,-0.0641322424294639,0.6284167878888979,0.04615764423901396,-0.46287705228111237,0.5685878286327471,1.059342271437158,0.3270645598327498,-0.07511786794005842,-0.4170155653188911
Marcia,-0.6454667719085504,-0.6887155037633763,-0.5646634910817209,-0.8895941196996486,0.0980484274010518,-0.1379262833302134,-0.07803703115366678,-0.18439218415412564,-0.8536596049927497,-0.5992327357212797,-0.47082432452869916,-0.2669186762329484,-0.16113418267280286,-0.5168272036302104,0.0941628566267538,0.09943133384230642,-0.3988833029535285,-0.14087884316047092,-0.44442776035062076,0.025320446576925063,-0.3353143099224134,0.24250345000869505,-0.4866910785901914,-0.03872347475387472,-0.6712993147046942,0.08280826289396284,-0.5053750377128244,-0.5127163973873377,-0.38095614551102813,-0.036820205525490445,0.15498124933186136,0.2987476601354278,1.2933730526544651,0.2789308740008363,-0.14144560819526564,0.28503669600295456,-0.9290442343334614,-0.41435753122401414,-0.6197632131362375,-0.12616851370427112,-0.5793653911765935,-0.5783082567623896,0.6864614628075819,-0.1300530035768141,0.8348133967027054,1.5304903051762693,0.7478985930609193,0.3499505395218681,0.1894684689259633,-0.2698837070602463,-0.3183322624647976,-0.6870402517291272,0.49163891973997786,-0.5975615186652339,-1.1919393938925498,0.2878204578883868,0.3278888946120894,0.1307146822792603,0.33187100106192335,1.114285458978311,-0.49029207718539863,-0.39591953725136286,0.6797053963604879,1.856771800828531,1.9951267634793646,0.8651630905652805,0.3450662442549509,0.9891772006786355,0.5692778341483015,-0.8332535524771577,-1.2808086387194442,-0.7814030866772534,0.4070590844098367,0.05879419366095638,-0.8416022920504489,0.37329067431057333,0.23988566977929832,0.7552200695043557,1.0719099649317003,-0.3678349076830219,1.7535410218967293,-0.8256837103539515,-0.1156406152891346,0.9674289536185975,0.04132870562783541,0.7140313069403794,-0.03164652373687236,0.1841353894537532,0.2580105591941344,2.5876383930251605,0.4883555895195317,0.5284948114684109
Annette,-0.7288837921400706,-0.7659351733104324,-0.6285278448264687,-0.977410967068577,-0.45945531889654184,-0.5709224919315011,-0.34961164870287376,-0.7873339904959054,-0.8313989990035595,-0.6563880339665912,-0.6894550162028432,-0.3313419827662822,-0.5355294419017566,-0.3023320758010965,-0.6668473303732324,-0.350390024297671,-0.8050834402123485,-0.24505767356925506,-0.23407646814295566,-0.30769823478874075,-0.839139560529227,-0.2708177402313337,-0.42180364070451515,-0.8096575015643453,-0.38286496953741644,-0.3594879979590375,-0.065740321200471,-0.4176372917530014,-0.597243304706159,-0.2818367184312783,0.07888356790995127,-0.19085287554076508,1.5158444143322551,0.4296276224017264,-0.42125934671420706,0.6651378191934973,-0.971884933003643,-0.07240297399642766,-1.2892997639191865,-0.22976284352799053,-0.7669114364150368,-0.6799513582528681,0.8962060800679885,-0.371923402232968,1.41072132730902,1.8181067229102716,0.6352932803403785,0.4104529192214526,-0.2528253726492144,0.23870939596277402,-0.7624188578077927,-0.6104156676233538,1.059790628760473,-1.2059214562543235,-1.3934844817725291,0.5335088695860033,0.37351701049199054,-0.005894350415249065,0.13033929285828655,1.6613338531483837,-0.4655233148199185,-0.5637029838980528,1.315790951783919,2.6523352008059082,2.509063050240124,0.7453110511651801,0.22221465484036285,1.0920838122198417,0.6589727478998173,-0.659336417424233,-1.4901186159830033,-1.1636930648500154,0.557326064476898,0.24201118702827387,-0.9426612982576915,0.4226351191764173,0.38415236366637984,1.0392416341128623,1.3863810141237158,-0.6471667762185106,2.604995009104269,-1.1038096871088374,-0.09069479041300121,1.1241475905745546,-0.06647322850253534,1.0830625847583066,-0.4747729928448019,0.437065948258314,0.20231314668470404,3.4534581992572977,0.9266786051279793,1.200088043032522
Gail,0.16831459707679972,0.12637849340025786,0.11210673860712592,0.33281340525460207,0.4714933672656848,0.13611755549767177,0.3837670594622624,0.28533481295300156,0.3517315269532425,0.007259903304633385,0.19043038287250227,0.6158350477804171,0.5225272016514024,-0.02311984615507342,0.5030730670705338,0.28001864670448173,-0.02269975676779566,0.33848469205901277,0.11570698839894679,0.3103698838432676,0.3231932683448154,0.3050374062030228,0.10551936659616085,0.5235716142843779,0.4566697934736653,0.5730758543975127,0.3502722287049337,0.1574980657925269,0.2755281588599314,0.2935988989678321,-0.13505222951229334,-0.11135911868258781,0.34190340199172126,-0.19757258587648607,0.2621568272841037,0.30899415162527694,0.4280947235455987,-0.979610463014917,-0.33683568230015926,0.7460069932547188,-0.29760755276228,0.6232117509636534,0.3152945555213649,-0.45489657155427327,0.5005354461167236,0.2824772887031388,-0.18918196425286823,0.40879627618741743,0.18659751772283845,-0.9671570127671064,0.17004858375118134,0.6111894816505403,-0.2999337134227383,0.1999537010898075,0.2716327443918356,0.7344254349708444,-0.7821238017540385,-0.057312071684237124,-0.2888440822439307,-0.12203616833995778,0.015712726909486233,0.2792027908119614,-0.08148823480392119,0.12622376757538684,0.8199445774558501,0.4940450952366831,0.7335746294360244,0.05774850657357287,-0.3946334574147305,-0.40824873426080455,0.32143366636231746,0.04747177307127917,0.09126746993960067,0.10392549830888495,-1.284684448033804,-0.2307757944865749,0.4284946597943589,0.1698471709369064,0.11140825584183851,-0.7223248416016843,-0.12103505941728675,-0.43571832177197156,0.2976436498631081,-0.04923511450640526,0.3859878443006987,0.03615277885161518,-0.7718655266290554,0.5273708438251626,0.33520331585621943,0.674808180384719,-0.15168801451460004,-0.6328313102123357
Courtney,0.8841097837942842,1.3125411282485226,0.7804462823804906,1.031471910372383,1.0855945136110596,1.0577752809364867,0.8706404262612707,0.6716275403227576,1.184248212791985,0.6855545408689211,0.7712131078950691,0.9247235264323915,0.9400945106316739,0.7906388129122319,0.8658699688709719,0.1730247753476242,0.5297436093452363,0.699544550454239,0.856787752564844,0.7405604754107855,0.7266436866158914,1.0075789074918404,0.799131897051813,0.804994718526977,0.9490173853477322,0.7857302969261531,0.24258035974190623,0.836751351672186,0.9721646254304263,1.0954755724234213,-0.09816881639942968,0.22627362374691604,0.8699311893125873,0.2590194411418097,-0.0773004124352537,0.21603429318042275,-0.23249415788986583,-0.5751293916850317,-0.5295290039878419,-0.14722119265800598,-0.6331608061269001,-0.16683170556763938,0.4917284147352297,-0.19540111883483785,0.14017296084988634,0.6886901014193981,-0.1631750396148602,0.4205080307483669,-0.2957870473956221,-0.4641085506073375,-0.507279626113472,-0.14586298424990662,0.17716209818106982,-0.30592745137021815,-0.7463938710179191,0.5055663355996155,-0.25308660059031035,-0.20803515797009434,-0.09529501595117829,0.47122325271691634,-0.08735879207243714,-0.5369936031036849,0.2166568325973079,1.2594654184603578,1.6118631861685473,0.19821774227791236,0.40760880398539506,-0.057685338713478765,0.22374151908410478,-0.03965861706246224,-0.7875841051775068,-0.29183256591961765,-0.28937402664447864,0.017305205380519474,-1.3337382759112086,0.4863847283463236,0.16227072242232599,0.35521224280730906,0.4064190076069803,-0.7574183884353722,0.163067832048975,-0.6091812351939586,-0.042594423726071716,0.04027272671938399,0.29580371520102156,0.39806192859284595,-0.7589060639638903,0.5635054350948242,0.10038291305822898,1.2630987949583823,-0.4243343149268974,0.09864869037860224
Ruby,0.7582473858735506,0.9558600077226741,1.1150446589694278,0.8390548355146797,0.4116450821489985,0.4187269472452768,0.6450872585700469,0.3416755253058576,1.218400684855878,0.3879328431072708,0.6441548511879676,0.4576665847150028,0.7189381480959652,1.022845884586094,0.5936163838842287,-0.6038599735761766,0.05934689580610254,0.19875703210055518,1.6589344589426618,0.39343412402692896,0.6044063189340488,0.8113348907737158,1.023055320624398,0.47604383283871976,0.6702938969802109,0.19199589481044596,0.8763915105073804,1.0146820096574953,1.0092713875501294,0.8991232412015686,-0.7122742025911123,0.015477616977198606,1.2155709412473072,-0.17488187910767497,-0.1816986941857255,-0.02238944321243191,0.017446988958783126,-0.9901604933585457,-0.460063337976454,0.004037462823632542,-0.7114222459553492,0.40322841837771867,0.09789787920533058,-0.26472338511136406,0.16345451785327278,1.0439488165061723,0.49032617004481294,0.20780506345969016,-0.4737865674933023,-1.0575090660853803,0.17312887756862297,-0.025639509515100183,-0.050145878590066195,0.06005113929482266,0.05763666758242843,0.6523342131801286,-1.1076662994201147,-0.8881849256771128,-0.5866238582510527,-0.34663613340389315,0.5592987052823147,-0.44901203264111644,0.5066047449496744,0.5247953555497413,1.1153020314231057,0.8099405794757688,0.3604951156781374,0.829762053565511,-0.5323780365280687,-0.6337874355457546,0.11459112187712922,-0.41123110470547325,-0.147816494418221,-0.25205405183456403,-0.5910447434566863,-0.05694620893057175,0.7432649823680298,0.446986636198931,-0.23669389427294785,-0.5725519506224918,0.6587458333719636,-0.523554786180767,0.2659703766378359,-0.09067671018801167,0.5439822027469375,-0.2678410390101645,-0.5407349267632705,0.6720953522156057,-0.2793675209162217,0.23389173948360173,0.7794586121571769,-0.5034844810825043
Jessie,0.044724478216006835,0.42337978732598264,0.1809740235728714,0.06407298600063258,0.2752887824796975,0.06920410669288732,0.14758693354917973,-0.07887372112685331,0.42969692050540087,0.31060807158796994,0.3365610421394442,-0.04146855412818565,0.23436129299556896,0.10059171629863252,0.021886521096889894,-0.25530440305143637,-0.24400903554050035,-0.10560277729797159,0.47433700979610344,0.16058283924577033,0.12158497202772715,0.47295266720037943,0.24147930880225996,0.3833340517249284,-0.1007066963999448,-0.050290674288653865,-0.13125578508555594,0.3474097427153865,0.13113339590970494,0.3658203671813497,0.4909342971239207,0.3959190839677479,1.2425434931491348,0.3061080113344,0.1995305547509434,0.5972359923276963,-0.45362504150268895,-0.33285044093913907,-0.5442427206361137,0.25831200033508966,-0.47840483043401216,-0.08751807940134454,0.9588268556053728,-0.3928167633765998,1.3095456004700055,1.6823625383799103,0.4770878758577156,0.306890555180884,0.501878980034098,0.018634905537075284,-0.1695297156451307,-0.37645056408687766,0.9912183613093379,-0.22761824340774992,-0.5938618234309623,0.7521788060471079,0.5815790483822453,-0.11138505439806823,0.21028952890612604,1.3041375203192003,-0.7746156884063031,-0.011914311417915678,1.0952342771393704,2.269606380150201,2.222602210406505,0.7636550689867526,0.34412886369689694,1.3499457552416672,0.6949993809581575,-0.5704022848388497,-0.7272103837374799,-0.3058472441451271,0.6923527756995311,-0.10658872919330233,-0.546082539039787,0.239929269949906,0.33628980210466997,1.142083386684204,1.1873069367814653,-0.9042816683926262,2.0032285935389096,-0.41796423374169606,0.23659359550798925,0.8427403230825622,0.2367268120790772,0.7642413354641074,-0.39318684369269175,0.14043985445011073,0.7244347716690361,3.233905892430466,0.6202472229488436,0.8151236447840495
Victoria,0.48402770658250094,0.4079568546454981,0.8012550450064458,0.47465344200347226,0.5216355442729655,0.35942251752726223,0.43794872684310243,0.3602400555185034,0.4160994841950617,0.4125622357589785,0.4978786500528469,0.3068144094118703,0.5371863305466885,0.5907590227143067,0.3308694853188043,-0.1829750641306305,0.1739087290685237,0.2805840174603546,0.5553455683542778,0.19501163389806248,0.2746517745650864,0.44128529153807405,0.38236369059154945,0.1708175066882979,0.4975515221542423,0.09657124396762108,0.48264028378179963,0.2463697104389677,0.5585358344397237,0.24080659862107542,-0.1802064118841382,0.11070148540210988,1.4055476893645344,-0.17264807906769983,-0.2078844064704965,0.29209482974999496,-0.6685804875090906,-0.5087383661194335,-1.4998132175533476,-0.045924282824803195,-0.6650784768232744,-0.8223026227057894,0.8482551197218231,-0.1798298325403051,1.449383656218413,1.781766479957269,0.3367547890347681,0.56994672046604,-0.3717326530115447,-0.34275182970755386,-0.6120757557203023,-0.5206744819553156,0.215252862236222,-1.1090193381194426,-1.058660330091921,0.9723938389596418,-0.3118551963428483,0.07258120852200887,-0.37074476712648047,1.4863689210773785,-0.24548696268657805,-0.2475353976674422,0.47767772879816744,2.8726439862085034,2.4838084345265456,0.9973443448137801,0.2260868669624475,-0.32205974295298884,0.4372395638558194,-0.6247629443024812,-1.229907547107292,-0.6463899204194761,0.005341640202869167,-0.32277930592201365,-1.5072942180308126,0.24831745556873208,0.15235122158031056,-0.1999473748652877,1.2362171543888107,-0.8520582636433186,1.589969450093881,-1.114295601146329,-0.4283550382743374,0.9191641128812493,0.01790184904552674,0.9328394253494606,-0.7870946967610838,0.3958475865058508,0.07835525508418148,3.2023531696893315,-0.03600699759212445,0.14163932463601095
