index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne
1,0.3462652279523513,-0.217738075374882,-0.014598150756173482,0.22357250986334698,0.40137708109681236,0.1593816585786521,0.2478990958268642,0.4879948624602379,0.5885527202860913,-0.33494272463314945,-0.7527742597237426,-0.2427129516242742,-0.5352626667877123,0.1876264089710128,-0.33266388542328507,-0.02315780470271878,-0.6291369741335713,-0.6052152056548186
2,0.8648417373262786,-0.0021055919099407716,0.36318675939532097,0.5743403375575962,0.967914105078218,0.26329979064699416,-0.05755921677217134,0.8549328764850423,0.8377016482591031,-1.0396159692744469,-1.043397214465446,-0.3761748674192109,-0.3882074105083209,0.5367030227831014,-0.6045283251221995,0.17073381665320242,-0.8414249083341031,-0.9823049106054471
3,0.9321679128083946,0.01817392158902255,0.4435428300380115,0.6761249298219864,1.021669572361852,0.31120889179116296,-0.028532017852084653,0.9458775643344637,0.9345068231426341,-1.0246149272724265,-0.9861036670255726,-0.3675160792741195,-0.3059073840769056,0.5777998452462983,-0.5326448789600864,0.25421946428935827,-0.857776515826829,-0.9950296797707233
4,0.8773263404831407,0.0068933386495968,0.4092068519980603,0.6282334641939145,0.960828421850691,0.29831375640239116,-0.09940739822211403,0.8514082781294476,0.8289595841682096,-1.0016238873250412,-0.9560339109842414,-0.3200741810473962,-0.2903380874278715,0.5441686496674889,-0.5390867761419643,0.21394190940484742,-0.8414291788227962,-1.017798072205864
5,0.8408985977942407,0.07409607780201623,0.41621225868831635,0.617854752508851,0.8496814652084301,0.40225339202999777,-0.00035416129259981474,0.894453671557198,0.8537673881499688,-0.9227333530233902,-0.8683717202766695,-0.2711427170841968,-0.2704011524978703,0.5132683205120092,-0.4454478643208699,0.17160835550106707,-0.7795405196229398,-0.9093535199714234
6,0.8441981622363721,0.0023460230471541122,0.413586342425387,0.5874354817519309,0.8704654529898778,0.3177643445779167,-0.04743546200197792,0.8061073462501789,0.7310416971128522,-0.9707922620567405,-0.8530397444794916,-0.31036126425334537,-0.23410724831325921,0.5292241838501567,-0.4728511775977019,0.2047893893028457,-0.8146625873865003,-0.9781955123780794
7,0.6943940449306074,0.0058842623142127785,0.3908860580203949,0.5491478120800405,0.7511125357905666,0.29780112507981343,-0.03339709916371916,0.7845880557631971,0.7316442190625018,-0.9173754382461972,-0.8204581052161687,-0.30909265252287815,-0.23237994977975318,0.4664085508622302,-0.4689782945704547,0.16540426632700592,-0.7589578129058487,-0.8602923128162104
8,0.7183569608220585,0.016749096079926307,0.39975203048667185,0.5531572543219497,0.7717165965746665,0.32304743866552227,-0.12500248872031713,0.8108274297087346,0.6907899799280711,-0.9402165991831279,-0.8107342566232042,-0.2931127678814416,-0.23568892801894037,0.5015760691598291,-0.434699007969001,0.16136851360157595,-0.7641835956194731,-0.8743960432136928
9,0.599438008850303,-0.07833879189723843,0.31778160290670754,0.5070444851654117,0.6918697045224377,0.22685818511878936,-0.16807663569549308,0.7004656705287072,0.6198798689992113,-0.8721303476379553,-0.7486897356479689,-0.30598014544075836,-0.2171971185812725,0.4690151575422924,-0.4064561233744844,0.2305221161525133,-0.6992940040355938,-0.8482135558998571
10,0.39088548496737635,-0.06824176804757473,0.2210991535632601,0.32261008224353493,0.4175849306122496,0.27687818811197173,-0.22724019415567573,0.5350303486250346,0.3576728232182844,-0.5417302919019993,-0.41420988640303535,-0.1564127819448624,-0.13193857394831657,0.3218766945876546,-0.17821112874546985,0.15241671320533423,-0.43691949454558643,-0.5673939576272116
11,0.241001996201095,-0.08243072700618868,0.2200510680593876,0.29940677057694143,0.29518262746383694,0.19508335567160157,-0.23172727876233157,0.44735146978416146,0.3480968352010709,-0.4467272258565455,-0.36972779823014146,-0.16688389008303164,-0.10019363290365006,0.326237388186656,-0.18529726128168816,0.16447956159538873,-0.4562488792468476,-0.599547204868095
12,0.2052785967097111,-0.180013910536724,0.09830193055394527,0.20652527622063843,0.2632454613211318,0.193427995560482,-0.259248652425456,0.3700025758187872,0.2551169751849094,-0.2854152637612419,-0.23438576476234751,-0.16909262585691354,-0.13384759824815265,0.23147952398326468,-0.15224955041172067,0.14264509081165103,-0.36388330720106604,-0.6527507910900338
13,0.05547685643319565,-0.18375221857794122,0.006051612401991524,0.12754593293440444,0.08393388593440536,0.15223593492667253,-0.18980330787686994,0.2116800236234347,0.1829109559779755,-0.07236908048080609,-0.0844689227920734,-0.09473128675548034,-0.0850254262584067,0.13943714027808593,-0.017348758958509323,0.10865213491306833,-0.2630805961750813,-0.5083755584529585
14,0.044075831156543496,-0.14212119033054746,-0.028872316135723684,0.13537162007392103,0.04912984627944971,0.16271633692357493,-0.1762935893598725,0.1584058920113381,0.1670236281362693,-0.043153584792133895,-0.048698880138708434,-0.036567012748387986,-0.09102036225517075,0.0773474448146853,-0.021827499073401847,0.057542925948339235,-0.2663483167648545,-0.4889454239542533
15,-0.09742147075228157,-0.13224717298203045,-0.1086064171255213,0.042471783066660565,-0.13572678740844937,0.16799497958156492,-0.16966826530016377,0.034401646710453884,0.06650678672873914,0.054980786718763025,0.0034116502344434634,-0.02525312721269292,-0.11215576466558573,-0.017236392018168137,0.06903175323498156,0.004227615854091969,-0.23531726735838918,-0.45001191048263667
16,-0.28362246231704524,-0.18309487805419164,-0.17096048853506124,-0.08176446507694618,-0.28754372113023685,0.028416130911789197,-0.1530695896952677,-0.14034773383209476,-0.015785510259993665,0.2133805615833978,0.14366702820539048,0.02399131954543984,-0.11041928238548537,-0.12084789277800387,0.1119180544380316,-0.007029952100302156,-0.15935013109619975,-0.33619755349092095
17,-0.40268680434414145,-0.18852667456728575,-0.23951230551739008,-0.16576824833644424,-0.46511372803164175,-0.035115794390870474,-0.08034142841727514,-0.2541316666024058,-0.031028600389282377,0.297680731208785,0.1587976146648327,0.017639376918922447,-0.12790506378698774,-0.19407789412569088,0.15245718837477723,-0.011328910909875615,-0.0491417153287607,-0.23755377877870895
18,-0.449078877554019,-0.06431308251257986,-0.24806208317973974,-0.20576350383565625,-0.5007339047937653,-0.05020481578795253,0.04637515533585461,-0.34687015221277356,-0.007699312349160441,0.419371183821613,0.26634785826256674,0.10007896502701544,-0.10866233875572177,-0.22375353722734923,0.196650258071353,-0.03678496239260078,0.03869574397744999,-0.109432208558385
19,-0.6541997659333262,-0.06066451299593703,-0.3435809273281479,-0.2670977618278961,-0.7195003792373579,-0.12691504114144742,0.03178124509087767,-0.5058160970588743,-0.09375051078208375,0.4551194148605868,0.2610399453366663,0.1627404443806437,-0.1034348612601371,-0.2602523699993006,0.19679390121468304,-0.08437949094060447,0.10961507521452019,-0.03628220507826963
20,-0.43730040674075676,0.10269381421634821,-0.1956539203111998,-0.18309268595732875,-0.5956083627435906,-0.014489307974455086,0.12552155179320387,-0.3681880905129635,-0.027651725815188686,0.28662626803307883,0.15574160401277024,0.20758877996125197,-0.017247404430730143,-0.19176362209469353,0.23853063078984468,-0.029352469723590506,0.05884020560440608,0.09251619609114406
21,-0.6375339259817641,0.1331611994467428,-0.2506423074919712,-0.23085692347690726,-0.8300559979166303,-0.17080148542576415,0.3146210402276402,-0.6298477576488684,-0.034410241404337044,0.5685481681567102,0.3250505390129636,0.27344100773148605,0.011431265300812421,-0.2951251498893245,0.24854320503845143,-0.07319826458240439,0.12715383075699235,0.2163253520814821
22,-0.633576649072512,0.04666761058735846,-0.3288303043000597,-0.30485947778609335,-0.8607977824689786,-0.2230556563695457,0.19808391736784373,-0.6537811364032309,-0.11698928320593939,0.3104617643318624,0.10467571035021553,0.13935880816891247,-0.07125256007967055,-0.3081425638619844,0.11259690347881003,-0.1562766554594172,0.04920411538865818,0.08112439110441284
23,-0.6978528240919271,0.11679094833452573,-0.26525869910194927,-0.28220023336084293,-0.9007269273412087,-0.26236842352172873,0.24896499985115875,-0.6428481120579055,-0.0584241663448014,0.3839299961625588,0.2112294202245228,0.2042768974422815,0.021373180606910784,-0.32020541225457594,0.21635519541192985,-0.07764285813275143,0.13172607557772592,0.3184579669283268
24,-0.645228999773602,0.10312187617004404,-0.28742110582941455,-0.2369802927320759,-0.7539728358896015,-0.26938652242495825,0.21191316584538736,-0.6000038239162339,-0.039121210921384354,0.30605373778420375,0.07572490450538227,0.14267251122832691,-0.03566961965808611,-0.3553690372907272,0.052445205669270384,-0.1354716975968213,0.07756857707500195,0.2780452227383307
25,-0.6198651936481545,0.09915929656658042,-0.270749772066926,-0.2782839667371921,-0.8727545917979228,-0.16737082100179734,0.2099157644797224,-0.6451525218003842,-0.14549809772324152,0.38391709994189666,0.28412959843348584,0.23761797758703257,0.11217570523733629,-0.278923401822743,0.1828918998354882,-0.03224972152269707,0.2297417170802665,0.35733451447246106
26,-0.6374771216351668,0.1250387732690532,-0.2191626905800305,-0.3034033570764755,-0.8266180752550285,-0.2957195110990302,0.30213895791409506,-0.6985191348981878,-0.09760245326962722,0.18511941246598898,0.0377715191163642,0.12578693627385018,0.015213252147764842,-0.3607631971697759,0.050779167044981234,-0.2001523592847452,0.11508218379665626,0.27904313589096774
27,-0.8065823010054259,0.11336070685165814,-0.30545560828098567,-0.3895397732397593,-0.9498027467177257,-0.32078692418530996,0.2845458413142733,-0.7653326644944943,-0.17277383377777353,0.29992686225494064,0.1464009355645465,0.1748552638883051,0.01976430010423402,-0.4109628292181806,0.15094983626408487,-0.1577936927462289,0.20776474486726118,0.32738480789926994
28,-0.639243660755707,0.21062432292597355,-0.23565034683898922,-0.281667321678851,-0.8337995234774522,-0.2877744457660906,0.31954997090372844,-0.7256570056760098,-0.11819054578555772,0.2410136895996902,0.13835677356859283,0.23150244175725868,0.05976166457485082,-0.32764651972149433,0.12247560754188941,-0.16170672461542582,0.18413294868800525,0.3289927090525739
29,-0.8686564735071752,0.0908141027948316,-0.3632084697003215,-0.4405861949084076,-1.110255908640007,-0.3743142543791712,0.3439759075435339,-0.9122208506707771,-0.18714432947298673,0.25511529489489976,0.07603854673077372,0.1562753540600645,-0.001061436581479031,-0.4167398122913455,0.04699982314536358,-0.21214950449470063,0.16452330358805628,0.3670168618102204
30,-0.6852216276361798,0.206735104837784,-0.22000737778379498,-0.32587798343066465,-0.9139074586042595,-0.1325652953221802,0.41847200797636785,-0.7053058957219881,-0.12813115805046918,0.3125612721826792,0.20024513356366613,0.2780638283852237,0.13228906665711826,-0.32047703552072687,0.19746064651502035,-0.10209830656322687,0.2591302804900661,0.43122876224466106
31,-0.8480332085471186,0.21568477870662112,-0.22362939466698825,-0.37106314506191374,-1.0607792762404666,-0.29398232292323895,0.39802709130295894,-0.8027767268115902,-0.1364276934943631,0.2645484571921641,0.16360072699370842,0.25579085282457314,0.16782929801420077,-0.27724967277163737,0.1397580424239502,-0.043533963234064325,0.31859717206797494,0.5366823683406796
32,-0.6589504378970117,0.21276052698273637,-0.1436687475626967,-0.3453160025685756,-0.9251979217977788,-0.36472300612447167,0.4631703952809742,-0.7600552749417333,-0.11349691615487399,0.14479439535499103,-0.009162667502218825,0.15497994594354064,0.07885834238040465,-0.404157721919459,0.005922469630691621,-0.17340854423722324,0.15068200433269005,0.4646685921070273
33,-0.7555473107029197,0.14510603275843795,-0.23586650324646338,-0.44531748276216665,-1.052193729279008,-0.3577956458769161,0.42696728155881564,-0.7840661120150911,-0.19403556250915535,0.23647688764999142,0.09820203187167119,0.14521399752757025,0.07250278797118023,-0.35992668062073013,0.08020287961495931,-0.09347901756741948,0.29124173864964376,0.49046773192695103
34,-0.7326668348161661,0.18537990726302422,-0.26824376356310076,-0.4473868029600962,-0.986818461968572,-0.33314911206855574,0.5150355837381304,-0.8966251620915073,-0.16154186336573678,0.24830214420383576,0.030817456636850767,0.11984161025794159,0.0409536612381369,-0.4341340015627259,-0.01626096325563705,-0.2071914523284261,0.2177048591203073,0.36991569356144116
35,-0.6951975682952828,0.2313333070027143,-0.21770055890977524,-0.4095800945038852,-0.9413886517913036,-0.20218997722308887,0.4406660043439271,-0.7763798886416579,-0.19901446404457213,0.4430555339322904,0.27798087162449137,0.24425353047255238,0.16349012450305694,-0.37958859991471505,0.23294809053857082,-0.06397418548326209,0.40477145078536203,0.5160681373251421
36,-0.7038394375819342,0.09482344738394641,-0.24653026759286434,-0.43673052578744,-0.8979376555521427,-0.40161291007097855,0.3565314417435601,-0.8543673610299545,-0.25427434799730786,0.19771188914303878,0.06938000176861686,0.07360529913753806,0.05002298911711231,-0.39622280273699956,0.018089668826319065,-0.08123495132224533,0.3401606391802203,0.420354464282698
37,-0.7056277522903106,0.07394660687892413,-0.2591833920937145,-0.4847963859202634,-1.003033474918235,-0.4773809066718526,0.4833066436359548,-0.9449587213507811,-0.25345693693386945,0.21101818912473344,0.04713677198889974,0.0804571235207073,0.023562472027901873,-0.41389913586922766,0.012671550161566854,-0.0686039460362682,0.3406826896751789,0.4295710559553533
38,-0.6115506961545665,0.11901651392815157,-0.24127998073912965,-0.4253646317143039,-0.8690392476337427,-0.37427206239367766,0.5329845020576914,-0.8602329391513232,-0.20493676879703276,0.2352966101909481,0.053572805653344054,0.09664965042286426,0.02661086054354655,-0.420553059719582,0.029460242104538337,-0.1304428154181662,0.3044423526197868,0.3323902551395225
39,-0.815017861310188,0.012656474349869077,-0.3594324350502254,-0.5366866070020485,-1.083612455834112,-0.41313621348820995,0.396713808737878,-0.9615928769603127,-0.3420736579309717,0.35121077354022845,0.16342548558150763,0.08787913075291906,0.027943327977021114,-0.462711298841527,0.11330287099291686,-0.07853500333901389,0.38321983337219984,0.4869568104823252
40,-0.5813206821782289,0.14068146442981425,-0.2580637400812157,-0.43854323864907624,-0.882046401099124,-0.19818787719733105,0.38995155854784663,-0.8143949085027371,-0.3128537921422007,0.3262107062192022,0.2852902592379649,0.2946880843162029,0.27181159601171473,-0.2937429625441486,0.20357070033664854,0.039501733713368986,0.4723574426146288,0.5722048793399767
41,-0.827800340398352,0.05948697383641991,-0.3789246554842024,-0.5886722655929087,-1.0960872375603667,-0.40055532717813846,0.4251437660228599,-0.9900933000097896,-0.35351920565954376,0.3163578211839308,0.1259710315682788,0.1544285526671007,0.04118867225617778,-0.44322144756299064,0.1123294692334275,-0.11124447593649185,0.38527333767418265,0.4676969132400282
42,-0.581883093619912,0.1617595547895213,-0.23003145239474923,-0.4911385601839432,-0.9195934803642617,-0.3120631474593946,0.4007675543981819,-0.8758355898458178,-0.3025931443538047,0.1289126985638439,0.022487762698904956,0.17800189357638405,0.130381758541399,-0.39876167346892555,0.02073202342989039,-0.1368989999031253,0.32631015044455747,0.5487407352589944
43,-0.7635408893569484,0.048123417134252944,-0.3592914497421514,-0.6497193711202924,-1.0594339401577635,-0.32342508007576165,0.3804604440824196,-0.9558464917446217,-0.38000688211936345,0.2827150719248547,0.16085913019843304,0.15212992609728743,0.06790067215383158,-0.4165785867848792,0.10945454596725232,-0.12821286599072396,0.41861084116741215,0.517855570419625
44,-0.7407803754182397,0.07368854411971712,-0.3814269079135405,-0.7176887006954032,-1.0394217436459314,-0.29590184026631566,0.3739891098580083,-1.0561669818084884,-0.47913606977277123,0.24943370381967264,0.0604284123807331,0.1453618510194079,-0.041331090176828275,-0.4789268417541859,-0.0005105725490459763,-0.24374130584548165,0.30766611209811967,0.3569099385149255
45,-0.7034750397638008,0.16771411756135243,-0.22630451320489595,-0.5802573593147788,-0.9431076717425646,-0.16902738658145938,0.29259212107160176,-0.8561915248856371,-0.36584647663263115,0.21962588514321732,0.142855905090797,0.24894679368673858,0.11747547228667062,-0.33961633363828586,0.08745018878131487,-0.12278347335419923,0.3849151763280176,0.4783451601060193
46,-0.5410931153717051,0.12481637412202468,-0.2200037228279866,-0.6179491165496154,-0.8539156358589738,-0.32435387963504286,0.3385936951095173,-0.9238180088333383,-0.4285942899358998,0.056063696905997426,-0.016361355657209777,0.13971681652574314,0.08537293300846595,-0.4148622601922253,-0.016667036762119794,-0.14877623934390985,0.2997538689426252,0.4349220804669944
47,-0.727408849173567,0.030798934019474315,-0.33214270093799597,-0.6815918815368597,-1.0449047146459576,-0.3409908065714493,0.36490446193190224,-0.930269071046803,-0.4770193477954453,0.11527984603340512,0.021335051228936565,0.11781869741004405,-0.020171044714348992,-0.5226445823604804,0.026908207598119852,-0.19231227518815983,0.32388961525256205,0.4986167137622631
48,-0.6062099431912821,0.08791840744625955,-0.2482896383979749,-0.506578265506125,-0.8089192027094846,-0.40419214662794894,0.21869449637818839,-0.8497423974958132,-0.31759133807333545,-0.087046751582913,-0.17927669557089268,0.07602160895588844,-0.01835467468738218,-0.3532941082843436,-0.16692572411666215,-0.1624806897201006,0.19670697478646532,0.41713843453560945
49,-0.6636672762122262,0.16935297867875107,-0.26516457750762085,-0.5348880073457265,-1.0254475346484833,-0.3040566560057013,0.4490734696434087,-0.9508592200286867,-0.3460573003584129,0.08776486775807371,-0.04988041820049376,0.18128578903151768,0.07504811375075882,-0.3304590270071156,-0.09176592104449713,-0.13900485421370207,0.31141010442010625,0.4671395112905109
