index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga
atheist,-0.4954673335814355,-0.39552848456109296,-0.2903389674404915,-1.289362478346763,-0.97549899845913,-0.6468525765264,-1.107106395519114,-0.8202082105343869,-0.2819935928610895,-0.8918057728944823,-0.6577879800048592,-0.09013341170552247,-0.638993268638165,-0.3661717232339236,-0.6724418632900824,-0.8561277403190417,-0.8721466875222457,-0.28267480416863705,-0.19009951807760608,-0.3081924389661022,0.019761425627780636,-0.1270293069216859,-0.6426540177931133,-0.7480222696613871,-0.9032064679031769,-0.7300827442221836,-0.640278446218654,-0.4700750038245432,-0.6057692039836519,-0.620569953054615,-0.4537255262619028,-0.8573075665808866,-0.8612515063666917,-0.8959315758417359,-0.5351736637959608,-0.8812967578108429,-0.7903131630009366,-1.1628364703192802,-1.404882440906273,-1.2392507110145778,-0.7102573309161426,-1.1109351672300543,-1.2670765157759614,-0.9759705867781063,-1.0116167254187627,-1.4645836107680923,-1.0494200609441038,-0.7801311320966818,-1.1980523056816779,-1.3931035573061303,-0.5954629232630845,-0.79226742204085,-0.922407008621033,-1.1486244377438783,-0.9554875429664739,-0.7178365906323957,-0.98802560171917,-1.1483356750185418,-0.2486560318290442,-1.4233129620453373
Buddhist,-0.3535141097356924,0.09888217408009072,-0.8886339129975638,0.38249293536930745,0.8494487569512499,0.1877431624721692,0.026704665587299323,0.6805348043756592,-0.5741417559129502,-1.3538586768061913,2.1498158263419604,1.1375042415220176,1.0074824389579902,-0.5150723449712457,0.9694977283183884,2.3249430930288106,1.0293905400217795,2.024727000767779,-0.5467298294459189,-0.9136152396566809,-0.4989345789368074,-0.5412326359519791,-0.019502249948234737,-1.06015346167571,-0.5391467162652674,-1.0928911813426592,-1.3012911321362948,-0.8278138202930031,-1.2632900806730214,-1.2501506423141824,0.0560257114503325,-0.477052192014566,-0.7956246712010631,-0.17786822291734664,-0.17512507091733967,-0.7559739252126989,-0.434529802643737,-0.7596841734338096,-0.6147562218638535,0.08506443401364902,-0.43138644482290084,-0.6259104182394121,-0.8574542945563193,0.8756240989470523,-0.4793313290404772,0.16892172388956736,0.3484764916393166,-0.02110635129586479,-0.10879653941175055,-0.3777133674354607,0.48227753668510887,1.0824589760574161,1.1078414379904409,0.9606381634037352,0.6231722928438018,0.45009010450230147,0.5543832516296947,1.3313921368032868,0.7471822306498223,1.1055930439241592
Christian,0.46797277032692003,0.3355017105991453,-0.3597916052066899,0.3074753226459032,0.24915847737812769,0.31187449823336005,0.42387013057727735,0.4823258338303077,0.5692996361106645,-0.32228762867628685,-0.15485892221901149,-0.46770503191344526,-0.0778681291014361,-0.6902716688065464,-0.8738658623893518,-0.2681729684227744,-0.24094773583930437,0.03196366556001284,-0.30627236381127,0.04379727790416392,0.09068899782484585,0.18422244994009138,0.3065629382307667,-0.14096151739305335,-0.07885407964965158,-0.05304850353993662,-0.4294476614428278,-0.38673990660132535,0.03350416512351823,-0.17454231572191942,-0.38189386217888266,0.15829602990133051,-0.5497011437632164,0.004575381323257617,-0.42856254016535045,0.03915688724286337,-0.40891944322727675,-0.6643248079931346,-0.2251037048202164,-0.3602690528035654,-0.2891503987752424,-0.16534955806363585,-0.3696159329321529,-0.4900624345696235,-0.26543404890453565,-0.4394902362675304,-0.2600127853389767,-0.6242626801121515,-0.4904793036116652,-0.4483843145405937,0.262863634752871,0.1575808572493009,0.08049710630210033,-0.052582735930659985,-0.1813371478384114,-0.10471544097983809,0.1379539609101922,-0.5948261811966336,-0.3526902924041444,0.17112853266509195
Hindu,0.4043813540680241,0.28613393606150994,0.1824987251728204,-0.2554117094381858,0.31792806679335484,0.07075448599531209,0.3066976361806505,0.33913582022550853,0.7007554253607727,-0.07782906942699698,0.017935913426906414,2.153540481168154,0.774410159857243,1.6422149051732824,1.4573638552227375,-0.11330252309689957,-0.035932760277030525,0.03707505622418115,0.4342466471306524,-0.06768954197507258,-0.1355552442823985,-0.7664159121123105,-0.17378581793087466,-0.8920438001921291,-0.5924042200672534,-0.7148778421272001,-0.49146588423856824,-0.47229953096837723,-0.4162488143009746,-0.5248323316097678,-0.681685960411471,-0.661080093300598,-0.6105214063982746,-0.9109788528207163,-0.2912630011259773,-0.5824389835892031,-0.9049676681865042,-1.1697456497889027,-0.8870817694849403,-0.6529345014563461,-0.7659991589664259,-0.468650467919797,-0.9553634731285612,-0.23467763335572617,-0.5354843719506707,-1.0539094268754559,-0.4606658833170219,-0.3026553168160526,-0.9090914988492749,-0.8433593113857049,-0.27293393837506547,0.2622029214365581,-0.29328341288954435,0.5995246780631476,0.08474492847940937,0.5228313326926899,-0.0843570986724063,0.6641018939228073,0.1658482718227349,0.28794582097612953
Jewish,-0.5714722978267469,0.07148054782764963,0.7993565353648779,-0.902026864651403,-0.2187147091653063,-0.05085500210812781,0.38857280754556256,-0.1471352762445467,-0.1919723103805354,-0.19837830182134164,-0.7395980110661896,-0.5285597948879901,-1.1420731206427581,-0.4095433725996046,-1.0989450567659047,-0.3841743408116782,-1.4798310282924452,-1.1779373389288035,0.12049881892818338,-0.23181541109875617,0.6145067693676302,0.5847834755933459,0.0458842265192881,-0.09493099643863898,-0.4768630173074576,-0.3196970942203262,0.47742533219309113,0.9450070543996387,-0.12654929354636069,-0.3453423875220307,0.3073086091312737,0.3431694238979743,-0.5619865774506192,-0.24290632822377678,-0.6239700414935097,-0.5450681194298892,-0.4556813946531864,-0.2962924961102574,-0.9900433906964874,-0.8592849910455306,-0.6645993002805917,-1.0130139937368725,-0.21967671336765246,-0.9560960256602371,-0.5051350506258078,-0.6770333947120402,-0.7836183255680927,-0.499438897099441,-1.1845255532465404,-0.721706541537715,-0.679092983786028,-1.113980126551473,-0.19681693573168046,-0.7381601536462655,-0.13847971067189133,-0.7112528151306827,-0.8229895857461511,0.06461765832440199,-0.6915264421078219,-0.7917659312182529
Muslim,1.2028404627238232,0.7852776457103626,1.1621022344224743,0.22233701024275682,1.2547757040175789,0.5096428196178694,0.9110747073474387,0.5095487474397354,1.7646208147040447,2.0316771027639677,-0.3736992450085002,0.7063232242091682,1.5113407572732696,2.2036044952512164,2.0617738962004286,-0.31445793443007586,0.8966203363256059,0.31144416339965647,1.6645534353848048,1.6050390319721886,-0.14076996555411267,-0.6250122889881575,0.6944828560362167,-0.7136945135173526,-1.002674991419349,0.20609568334231615,-0.7852091513304178,-0.6582709242182468,-0.854551055638411,0.2331070130491788,-0.5118392191264818,0.5975279367342325,0.09613350132785346,-0.31111584700810285,-0.11873417326400117,-0.1372375845964628,0.09783464276254471,-0.6429427462893212,-0.041565845924202746,0.18140562586463505,0.20311935957278462,-0.9360885979224112,-0.7402933841847136,-0.8705031977282002,-0.13109639562265404,-1.4365775672848475,0.007241420334280313,-0.8772236030117128,-0.9925432979697143,-0.5965639411106648,0.27536874824042146,0.1809173566239481,-0.5111602023999956,-0.09548870922073649,0.19330956218409256,-0.21774742436337127,-0.3046854119422557,0.5062015127861968,0.6382509231225993,-0.2860463972395467
