index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,accountant,architect,artist,attorney,banker,bartender,barber,broadcaster,businessman,butcher,captain,carpenter,chef,coach,cook,dancer,designer,doctor,economist,editor,engineer,farmer,filmmaker,financier,fisherman,gardener,journalist,judge,lawyer,librarian,magician,mechanic,musician,nanny,nurse,painter,pharmacist,philosopher,photographer,pilot,plumber,policeman,politician,professor,programmer,psychologist,scientist,scholar,secretary,server,singer,skipper,soldier,stylist,surgeon,teacher,translator,veterinarian,waiter,waitress,warrior,writer
Leah,0.8151014815627572,-0.04285571404368989,-0.03185383779740042,0.23487732071810977,1.2136194682361228,0.15622069971412095,-0.20599743946724075,0.5864565369921898,0.08629703874866992,0.1544913613170739,0.29281336151124243,0.35129226864847596,0.9222810039482527,0.34551272648718273,0.313455526400278,-0.2997386210400853,0.5797520820042481,0.23184562435668257,0.28310113882176,0.344207960489947,1.3083353120949155,0.21804280424963887,0.26167805496991475,0.596828125025361,-0.052315705895608584,-0.15296004257692508,-0.18039990244321785,0.49061220194252586,-0.2821653893914609,0.5789764740662898,0.8542632346284804,-0.28365271314821516,0.967561885107621,1.1395166657825875,0.32434380280712527,0.22754189839576186,0.10616166161559218,-0.2332455696936909,0.18200620336124448,0.14044673186581633,0.7769198459598329,-0.2792196722238187,0.2268587876691368,0.77882401179805,0.0814583633073291,-0.1801852930710229,-0.0009105369986710114,0.7153094772187322,-0.10918536113372963,0.2734640290128571,1.1691009219159665,1.5650686858268548,1.4853245665053847,0.8560250187760378,0.17865835314722706,1.233196592222625,0.49676974502915466,-0.15916422223334536,-0.27654938786132016,-0.00983915027958556,0.6056731360073346,-0.07350519326266669,-0.635764551719017,-0.0449877838217056,0.4984735432443477,0.9952584923969334,0.7645857109988744,-0.5985993009508673,1.9263976040589743,-0.2431665933647501,0.6101677726150392,0.26456399298436944,0.01989246921543279,0.4582317496003029,-0.517559297776804,0.13710811757500332,0.8230569732774864,2.117079942480022,1.3698284384274513,0.6287537330175821
Rick,0.007121635356997457,0.5182539048699708,-0.11367870046259633,0.13430245259855209,-0.15216663495626778,0.689895251904648,-0.05336791740325089,0.17900765279399675,0.15449560099170384,0.24980081558702158,0.24343604771070976,0.7969531255833977,0.35875969504707983,0.41605928928802854,0.19527902275574474,0.2616276014171626,0.857617427181221,0.4692371414075441,0.18369701638329197,0.35647355183300283,0.7600488112073671,0.6489080170554792,0.3163573962927313,0.20970070525475606,0.13766339699494232,0.08221538324312898,0.4760850842677905,0.6423908593140428,0.12971047780182265,0.8253405013180307,0.18112748304943774,-0.31386452378143254,-0.016880701054281435,0.004672804922501859,0.018634372334749485,0.22591699106271693,0.26748259882167397,-0.23481698587140237,0.5256642047284077,0.6208057311116622,0.6762812938347047,0.42765614529198226,0.8909688958465835,0.5177484171362282,-0.0407274044869469,0.034485964020871784,0.1693400036569671,-0.023700210471964203,0.3067967287462961,0.7008002845535994,1.1213320306935233,-0.15530802360873436,0.25680074777218825,0.3303853013850943,0.1377525109304261,1.3333517222101232,0.16318490364555663,0.22653745086130936,0.40457430326275023,0.47980329449106845,0.765752681651773,0.1718076368845321,-0.3564256305319198,-0.23125686788753547,0.8478786090060957,1.0552037689772948,0.10082826010728294,-0.6248068336889475,1.1504700507346186,0.3287574388004942,1.1347922678452969,-0.09825385923206459,0.44345458560717543,-0.15740861231853878,-0.9529139144948324,0.4709901494252457,0.5339490442255336,0.19507892241809324,1.1432402271291267,0.5316305081579549
Sofia,0.3775021240199215,-0.16376721192956453,-0.24764234851505043,-0.008761253861786214,0.5862179074266902,-0.3415796512013652,-0.28818151502634803,0.12855417327946075,-0.3346090675995911,0.007864433777043864,0.1600712763629143,-0.017332405692554665,0.32303690394027346,-0.20805593831355298,0.5836356165579051,0.007606240486402176,-0.01814165009527557,0.1972092013539862,-0.06506116229406109,0.41579941865642983,0.9073823593013202,0.1866982313998605,0.10204958401856755,-0.3229565811238433,-0.7704769595108981,-0.2073695184546409,-0.4957683020474566,-0.0903059691534362,-0.5677326798802876,-0.651518348787602,0.15878426182509303,-0.4637307492733296,0.07586440257440905,0.7237144945003483,0.17661887493128242,0.5115807096406347,0.39048273852124904,-0.3166910209596888,0.12096418422389173,-0.12751040546749176,0.3984282139977566,0.0827519032590784,-0.6986811447793031,0.20924842789794726,0.04784520472764761,-0.04004288291230587,0.11394569556332367,0.7043526169755009,-0.3754184084290472,-0.5228052926540383,0.193591725529064,0.9793027716440005,1.601972396540849,0.5982986807599209,0.36672365516003186,0.31008159411195835,0.3005037299694015,-0.6301188904991849,-0.9704311486380012,-0.5030166081351138,0.11822740364762134,0.2603016254974773,-0.7804763555514956,0.4138425546002595,0.7593218711882782,0.49755273361891195,0.4826021259874243,-0.06119056368520079,0.6821769347311285,-0.8514171697015492,-0.2818850443046343,0.41763197146006725,0.24408671013755145,0.15201943434532017,-0.1864670953523825,0.5435168789156458,-0.550238905850879,1.2895932448989444,-0.31206170425431656,-0.10512251371083499
Brad,-0.2718859206764296,0.3088494208123634,-0.17921772429250718,-0.12395020881942866,-0.2641733743037064,0.41717764808552044,0.015740940773399457,0.06846087084716214,0.22080101627654952,0.07774486417752563,-0.2553828744616657,0.4029363483005393,-0.3215969776985328,0.18026696446269055,-0.1709883577006079,0.0689109484023556,0.3446460745580214,-0.034838008532466457,-0.0012042788799606265,0.4025361315338815,0.6276209079129814,0.6128760585560415,0.31550081415797665,0.1469077711032664,-0.13489757907285294,0.2724761004478821,0.43056518333979454,0.09131556639474149,0.01955555171047524,0.4281152143172175,0.11481768518407096,0.2753683204984073,-0.15743770629843812,0.379302453539083,0.34014049662637097,0.3862609907340323,0.16447683624973214,-0.34813276062733184,0.5569139265190762,0.306188953011911,1.0383865166573831,0.3328735862753815,0.31264344469248634,0.26873015296176456,-0.03620277007983398,0.18763518091876058,0.26695373287146756,0.1170955240723849,0.18084370025704963,0.2952901545644219,1.1093990746178337,0.05182984533183414,0.5444392373960837,0.25144809782957506,0.2391163864861046,1.2242662260663437,0.25645100153669276,0.1663986553482284,0.07351411551016757,0.17760105667948028,0.46934161326988383,0.16326335824515192,-0.15991530177172447,0.24193333533335853,0.8270403189318166,0.9202865679812802,0.10391576143355517,-0.7649246195272217,1.1678869765050586,0.21407374439860388,0.8930050053944537,0.12635371756154454,0.5661046613620945,-0.033858509694213626,-0.7693945213834733,0.4670702532440553,0.27370097905784957,-0.016987847052315375,0.9257421266457142,0.41803588206970776
Aaron,0.2134061836292336,0.1252774331413985,-0.01305727633412367,-0.0481860048456328,0.18751709483725737,0.4108552193324373,-0.14323537186211432,0.10095055511011104,0.051715582625320236,-0.008050775055437694,-0.07549922276432075,0.31199676804131876,0.3285491811507013,0.1259815476819405,-0.01797818301017398,-0.15297817315520745,0.325855143453214,-0.10995695807431519,0.16730341752216085,0.5817855107902627,0.9999003754484395,0.28763225678743565,0.3264656216836408,0.18727137743569838,-0.06842528923767281,0.10182128311770654,0.41691957913387906,0.36812391600537947,0.1500117371152704,0.6099907209955198,0.5527708069704043,-0.1539347843688636,0.2923866892483851,0.536470116684456,0.13591774458670047,0.44808124466627075,0.5046668154017439,-0.3531535401171583,0.5198938225258639,0.5620984617034593,0.8242757730634434,0.19586591764293615,0.6285322495955138,0.46186049797696804,0.21275008123727596,0.17200574368924754,0.24562790827361247,0.43213154765905903,0.20203361411581158,0.33182506326515476,1.0595512434582277,0.17266138176625215,0.8659699754901977,0.6556801342428139,0.5349771909632522,1.3610078494002371,0.39841876683166166,0.046839072312170486,-0.1047163863960148,0.41826791019752646,0.8161898937637394,0.34199923394194126,-0.6457285595255529,0.12923367715518239,0.8072065499340648,1.2107374284803527,0.3799083465712048,-0.8528682461592714,1.197657439920639,0.2684315182581814,0.8870359643693013,0.010935780323044613,0.4078942773514166,0.28502620873265266,-0.44519782286331505,0.28916819274447453,0.6270795410591068,0.7124551792067542,0.9691487006171312,0.3114325724630461
Homer,0.8413317019631695,0.21933338709826322,0.279825275576314,0.04231526533853238,0.6905547303421452,0.7767004527195536,-0.48134737049015447,0.6076849839367767,-0.10939991448587601,-0.0591273530757216,-0.11263784244492937,0.2114643395310492,0.20389874357981494,0.48353718672004775,-0.23991334350689217,0.3523847715658438,0.23029874562834013,-0.09321094922870105,0.09780832972252053,0.37475819796906257,0.5738729649100569,0.39901984274947183,0.13612063050066248,0.25887263065431415,-0.14149537026960907,0.1898536381862761,-0.1413373674665694,0.5663175501608343,-0.4245150996454068,0.6135798998147565,0.459064890963331,-0.27313689318782886,0.3440173142885583,-0.12430024063834173,-0.030129435721010095,0.031296325221397116,0.16522400701091983,-0.47002720487068006,0.19700142560643893,0.3508060362993797,0.3468942373561582,-0.09654155180802883,-0.04428946297309194,0.7270052628427354,-0.16377463267713177,-0.08281773351673823,0.024207468616409065,0.20848981214675877,-0.38871445906370006,0.20049102613032935,0.4951717376557123,0.7741715851911274,0.8114213071459164,0.5319684099245074,0.25559486572692575,0.6623726634033441,-0.0025780214306926684,-0.18416119799996947,0.3452232295146743,-0.0474259037497018,0.2236048525966338,-0.02872349955009285,-0.609794763456048,0.06436690316405079,0.32906223824358916,0.4302270163526131,0.315455541884214,-0.5249231634070904,0.5378302711228095,-0.13561948124586967,0.2986287112111027,-0.16029535388737967,-0.1905883321142228,-0.03212490967921705,-0.8778962083267443,0.3950181871524981,0.24281564908539544,0.732444245649618,8.127268337775098e-05,0.19568017015199307
Lindsay,-0.010381046802857744,0.5654950684300064,0.2509493636659013,0.5152873001680299,0.21795730906883007,0.6986729913982436,0.13902951742268171,0.5394314686963112,0.7907939204413166,0.3997167203451902,-0.008130303834619353,0.37381769024835915,0.11674971685228401,0.27928747520371205,0.3740745879050246,-0.11953596466690115,0.33064294167140335,0.6665381675787054,0.24830585836627708,0.4567660256872743,0.7139138616762187,0.37857010287409376,0.4462343690088899,0.09428860632996883,-0.48543704265776894,0.052171498569166426,-0.0691170893428001,0.19798860956741693,-0.2640252381037689,-0.11017732730775662,0.4235105705974423,-0.25726960873930854,0.07691552333261457,0.4376444729102724,0.0952000750618612,0.19759484012826303,0.2883130285888001,-0.18834205433251763,0.11003604257329902,0.04462805704065144,0.27871852065469427,0.10457051569941567,-0.4109340171791185,0.3053773838964576,0.053847262830971604,0.2925063105559655,0.3217183062694241,0.5959569812879808,-0.1173973969396486,-0.34200335689028666,0.28108174401943187,0.6266019630029904,0.9855387155901402,0.4320258304935305,0.3354914055630919,0.21120591710234093,0.33402986553112324,-0.06502499044180807,-0.50828028133415,-0.047773662132970705,0.3220113731052969,0.23239391440438711,-1.0131453509870616,0.07852885066755579,0.318421870139172,0.39116388626239207,0.43780084345718673,-0.7496963781172512,0.3248680569093731,-0.23429660813743197,-0.005974632195211933,-0.07768520333851302,0.12609703253410512,0.16761002429389033,-0.7127612882971545,0.13706488901812633,0.32405524584881207,0.8815449002650846,-0.5345906071540251,0.21037708110990774
Angela,-0.4123745791402938,0.35076831436284356,0.09269794527585971,-0.09069746483128682,0.16449107157916426,-0.0753269460815072,0.13169739160389243,0.10949908794967583,0.10645245641228593,-0.06442789016769482,-0.19255005773680803,-0.02474306365524302,-0.1354963416181193,-0.02170033636868698,-0.08440244188695499,-0.27242420867513856,-0.11002223416502982,-0.14170956956072817,-0.1282875067509711,-0.24136990443019168,1.7918128169090846,0.13393014328452274,-0.48675101113079544,0.7939903072348935,-0.7267623938183845,-0.2960860529891102,-1.3451074089764803,-0.07320967502174046,-0.5959011254505512,-0.7593634994354892,0.6931398112131313,-0.2703116638865521,1.473756460732035,2.1925431154018655,0.23351718131181756,0.6928714552206955,-0.3891821437388077,-0.4890820325281079,-0.9358943089041726,-0.8381476901112521,0.48849431791415737,-1.0330685045019903,-1.3109765871233492,0.6098583408241673,-0.14475424791980956,0.1230450444291964,-0.1333058413547483,1.261352070363623,0.08903496973289297,-0.17192070708383556,1.2227438621826885,2.607826864430623,2.547282627292503,0.88722089330985,0.41526853130769126,0.9443764404875359,0.4799955719784554,-0.7463098055656056,-1.7479716470626794,-0.7766417628019232,0.27180142436223687,-0.1442284507574836,-1.3705826478060292,0.6245228183614333,0.2359827011958739,0.7681828449980139,1.4916068679112184,-0.5608719571618345,3.0626278718883033,-1.1700414198163933,0.1656630159490299,1.1363788081481128,0.04651254593132213,1.0115560324723634,-0.05930851904694403,0.6118412609060454,0.27019857571303035,3.431346533995444,1.4014734058874765,0.46599345302017586
Mike,-0.22083610633710365,0.40867772121983065,-0.3119749399234833,0.15375121094800118,-0.11655571306003835,0.6413486452372731,0.0015302084835094533,0.3815000055743524,0.4329651997390243,-0.05633380974953675,-0.15367343747632187,0.6094148416698659,-0.295234970976735,0.25497499936175383,-0.08739108051955893,0.15838581758645445,0.464453689187226,0.18752920507827875,0.22786822707377027,0.564913344787835,0.7099613552124782,0.535012945203665,0.39129408784963227,0.3068191028693033,-0.15256558800458014,0.29426149006944585,0.6296413469003318,0.24304265837229364,0.27212212639332034,0.5597479561135631,0.3735930338498209,0.3725561726473505,0.0373319303742445,0.4595558489797046,0.20192387129506273,0.232758922694391,0.35957655459975424,-0.2279321581366415,0.5862189002054714,0.06410938606238341,0.7704002059309996,0.290031957977675,0.3352482904541794,0.21948639809361803,0.13869188614212236,0.14595765401614016,0.25480249083804074,0.0025180711013944,0.3857496847832056,0.41454436291601,1.2760842205577605,-0.0901590338245745,0.20786450596835207,0.36327403655494483,0.024025038913205107,1.2487038392401713,0.2363649335650665,0.1176709323732031,-0.04227271150576544,0.22997482902071706,0.6484425811691681,0.3498473929636942,-0.23246582707470556,-0.09414031058590636,0.7106907582108865,1.0409524095103857,0.3742859625634166,-0.6880192694355781,1.3592900723761103,0.30319372135079126,0.7858770333979155,0.12036176327891315,0.14649193696789856,0.15967239436660868,-0.5719398468090244,0.05497413929385203,0.5915720293591916,0.29724011116622634,0.8872793704638247,0.6664050107399832
Carson,0.24305798065925752,0.46204643257094413,0.1822010393751015,0.44537673761003277,0.3622529856664987,0.5424373864022389,0.24007760298065747,0.5919760500153385,0.51817858985848,-0.16069440638962695,-0.1614421390512774,0.11814738545306576,-0.47082921811584644,0.1698007628054024,-0.2840869202524141,-0.06569179115763148,0.44066749695433066,-0.3962094500011916,0.012734876996671819,0.1781106551048062,0.5731034518062055,0.5218810248523849,0.37830286712857614,0.1687697403270311,-0.08942108896044328,0.04624106420526666,0.09854052791230795,0.25192621221772843,-0.17874571970800524,0.18492482983674424,0.28606513954922264,-0.30608449773622043,-0.024275934524839757,0.19422185644077994,0.12076545724637068,0.13129095602874727,0.2888797553257202,-0.42228651895375363,0.13231216612152924,0.10877722262578401,0.4477410102355698,0.4089709763382528,-0.11425376840029845,0.10718165125305305,-0.23530287322876947,0.04246805065581682,0.20181347818481724,0.07500595575048646,-0.031135602103999568,-0.03250626914326051,0.43169492999073766,0.36619106167142745,0.4708115549529875,0.27548569371313286,0.26956072792705477,0.6196365058660698,-0.02124777404310107,-0.14449364895219285,-0.17052399984259803,-0.127747965967948,0.3478984116191453,0.38648235737230663,-0.6791193720167462,0.07173064432828459,0.5181843748639208,0.4479978550972481,0.38968141983426574,-0.7601009778476535,0.5027988285466185,-0.2922214240143871,0.128689586474367,0.0405469546173788,-0.01092604815729357,0.06004503016956636,-0.9128765385688616,0.05589846494598577,0.28155658638426606,0.545778477703788,-0.2758571192674365,0.03586482063691029
Daniel,0.24499500011658434,-0.02315557334119383,-0.23916955690063746,0.055448808148423526,0.2798000597776643,0.037317669957241124,-0.18538411523773218,0.12881584251862263,0.09421071063676811,-0.129278961536328,-0.1218255329969801,0.1636148698459838,0.09628111752187492,-0.15360518696247233,0.04451181237982636,-0.09272212928789626,0.15156041480637983,-0.148630672899405,0.47862658836208855,0.4989843066112337,1.1010079844806935,0.7793708174709253,0.7790625079717531,0.7796103701516947,0.37077016428431486,-0.14290225662984846,0.6959510372428264,0.939316403831943,0.34095641869350357,1.156105690666035,0.9174673463863408,-0.3707756126456985,0.8171890809731248,0.9220732394394485,0.06467751156446037,0.8269629311062392,0.3821554076985936,-0.4099358277646424,0.28429719748417975,0.6508414896863702,1.1374737091019476,0.25799469119962987,1.1425553780642514,0.566097103577458,0.38780031867282544,0.4975762142041843,0.6731873449794408,0.46232280428335226,1.286971886335212,0.5068450455322036,1.7273073372965226,0.46552973051068425,0.516683710170724,0.6312909102208545,0.4144527501621024,1.8653213474463726,0.2336045586720411,0.40226735449754464,0.05755960493149327,0.3778824088647882,0.949373894041032,0.8347649380109082,-0.6037124360249965,0.3804753005873272,1.148976547660442,2.3840810339585516,0.4092603332090869,-0.5277235771316808,1.8414962165411624,-0.2946878980994322,1.4533905096832918,-0.06035531863624631,0.8033839108025296,0.6529116293891009,-0.2625722977073042,0.38402961108425665,1.431127488487526,1.1921083611620753,1.4447448445736915,1.1114549622134782
Kenneth,-0.5746673515921211,0.24392193304145088,-0.05673463236571974,-0.12067218341723907,-0.6678537287246764,0.20852686547826477,0.15663108796861808,-0.27878497074254155,0.03283909854129394,0.14342958205181608,-0.02322758038977524,0.22360193386362523,-0.40644839428381413,0.24206967876833077,-0.4277673415535009,0.20997714028861036,0.17678255394768358,-0.1573778526725061,-0.025644054215608184,0.6818142587837447,1.4231084274308974,0.48680321077406774,0.06431737904276831,0.2022944863646587,0.06634021311950529,-0.06649785270393606,-0.002991802073763163,0.3483013439751075,-0.14867480399552105,0.5669275138510971,0.5470999862841432,-0.2227758351569795,0.6123350370210201,1.0509989018468648,0.4748528559416485,0.47630266468584087,0.02348666321233354,-0.08270101450429684,0.3039574843862254,0.08205073069284231,0.9220212639259376,-0.1706972336248143,0.022480103823204176,0.676635488964247,0.14379481650666975,0.24340729084288737,0.12476231936355131,0.7591851346829058,0.4032766072092485,0.22925735496483277,1.2071284199732812,0.899028297126762,1.2225265780866572,0.9368765328184326,0.2963074933001711,1.4619709991828505,0.6928724479885117,0.15838679996295496,-0.39603112375349997,-0.020256165441585407,0.6640950309566814,0.22714841968529187,-0.7918134630816652,0.2349723841506456,0.7610392291250813,1.0774109396269784,0.44136209879275196,-0.7888151725265489,1.611110507954338,-0.2215811952038161,0.7181746649103729,0.5157960026713543,0.5076084617948012,0.49688032219122685,-0.3135794299373924,0.3616808028168316,0.4089704884746074,1.1626769544503697,1.1473242718841545,0.6013722054049684
Sam,0.8860053066098968,0.557207143643048,0.368009111570324,0.535836084764912,0.7936190341672668,0.7267362571438588,0.1442120836666924,0.6646675206606323,0.3209484205357462,0.14383082985502377,0.344916731324873,0.47792052240145544,0.4755686472174685,0.16177305765254343,0.3179627247941221,0.25333879991917535,0.5918073511909775,0.2819217921705867,0.3793278554430912,0.15524593153402336,1.1931764747451026,0.5869176872408325,0.27606654196668406,0.9383397281682587,0.1723327430555646,-0.18467197910520386,0.44205524530054113,0.5848659619025579,-0.19407126779451356,0.912205346169352,0.6897427782833087,-0.3882669724457015,0.9560382228063409,0.9035772506766974,0.17135339705034436,0.42786559597201673,0.15812660886725655,-0.3076125239990686,0.2046919549530724,0.38347650668535777,1.1215539184437788,-0.13774477951552008,0.6225805972877906,0.862733177415742,0.10713707958263169,-0.04919505238879334,0.3620100278298333,0.6794884100617251,0.6772187562730173,0.6276474414693255,1.8021946554277062,1.1260275438388172,0.8086901404995441,0.7900907082529376,0.30730030934568353,1.6780181167476909,0.4721127681865569,-0.06571368796988057,0.09544091627276943,0.10970348287382135,0.6229177847758576,0.1765039860603213,-0.17639052897178922,0.3446340710841837,0.9076687277055824,1.3967613059671935,0.7988164472178376,-0.45341312166922726,2.1947286840994464,-0.3092426107598229,1.2038991013852791,0.009118619240613302,0.12004211739408992,0.4185702270929517,-0.4806840625241945,0.24378949856459128,1.2385854363797069,1.6000671195652871,1.1813062487384953,0.9032723460562342
Debbie,0.049821581415603756,0.30083769303658986,0.008050522109465915,0.628188281898678,0.29598966540087335,1.0173276121792656,0.10574996528314708,0.5459202893171375,0.5825277778603988,0.27236261403707185,0.26345372407511164,0.7057782620608436,0.09982669202173383,0.6694382427868987,0.30180715685278037,0.26319565879490636,0.1745228123100909,0.19294820421339587,0.24154237122648814,0.046791631605569005,1.3199085890485285,0.44206705835121823,-0.0473201851169566,0.6643762564376946,-0.4730312481946025,-0.044160227775133405,-0.6364280466911801,0.16492872589154936,-0.620151071126813,-0.17891436052108153,0.6906223309779885,-0.3214285394316032,1.1009097729097785,1.5087362681501764,0.3425525834600098,0.27016268000467364,0.15066362157497043,-0.06574470825436882,-0.3855264284004904,-0.21386262227594455,0.6687689271401587,-0.4939401917212289,-0.5946577423010347,0.7684871847881566,0.22831942589719523,0.03912454648743669,0.1424576179344442,1.1776557594731991,-0.4124641652540741,-0.20516586602127804,1.0947783832223321,2.2318397977075395,2.151848128497134,0.6947272649658746,0.3526082355051296,1.135828892660599,0.5150445166615428,-0.572654604153937,-0.8287665547038408,-0.47696065862954706,0.5071849919496002,-0.10368056378830563,-0.8046107668773347,0.42623992012846745,0.3810635558809019,0.8388085690934514,1.1263631493814183,-0.6260724514487261,2.0612163518105158,-0.4960629538670738,0.09271025878130229,0.7509414047564699,0.08442806697564466,0.5647797163944055,-0.493779079100992,0.35856262954411666,0.40677259974445823,2.909823687470099,0.5932225646589581,0.706259401928825
Edgar,-0.3308542319975304,-0.47009815134599015,-0.588325814324565,-0.3366352955369308,-0.14603326625784216,-0.6051162293142311,-0.7936704256264137,-0.42076596760913393,-0.599486532144817,-0.7237446284071709,-0.7054870248860959,-0.3321793600487319,-0.556765130001873,-0.2981135645290738,-0.9174713213895795,-0.36847259349338063,-0.3476809980013625,-0.5899632927773111,0.24613008040639667,0.533542307880106,1.0474094989074807,0.6277900300621774,0.6349016548979296,0.3238631978316794,0.20649846088984888,0.25777034563196666,0.546801664205791,0.5511204757699859,0.0067235103998416895,0.6363545865604979,0.4991959138933516,-0.1716508566442918,0.4488210078118603,0.6302413967918381,0.11131725676862468,0.6007840818838039,0.3463667974100191,-0.2353467098474347,0.3525164295238648,0.48131833348917835,1.1082182137226084,0.22683995508393812,0.3783052956445252,0.6201050378279733,0.23102114017420444,0.4131540186325417,0.4979822302683672,0.6197515751074315,0.6446160802263214,0.5299168056990582,1.3306032715531215,0.41060597284037315,0.5145792188100016,0.7021578240870703,0.43297373066579364,1.5562429352674378,0.3744784574526435,0.17309704224114716,0.08619742831904739,0.5113283666944888,1.0882272954337264,0.625492075680425,-0.7750209553884486,0.11883406571754057,0.8663337792156937,1.369098857357685,0.4474196165568089,-0.9580763167607597,1.3313007486334212,-0.19865436195680167,0.8324754304159953,-0.026534215119213746,0.443891395288404,0.5676255049254413,-0.7172645805014567,0.4472308233553511,0.9693078179184025,0.7019443442435546,0.47964499892229845,0.6748825425064902
Amber,0.38537270009311086,0.16927370423903346,-0.02347358933726748,0.23147413870129557,0.3850131259310685,0.3629789521892436,-0.026235257451675136,0.45718339952583265,0.38531899107702916,0.15797344393120058,0.11987711753370214,0.6678376773474198,0.43384224025941664,0.292115110251364,0.3818762693766151,0.3193134829551156,0.5460985927042337,0.6314453559064236,-1.939217000471864,-0.8618300530769121,1.2584499420114679,-1.258749671626552,-0.903307422813491,0.11674070301763757,-0.33411989745374926,-1.6955915446438545,-1.9168072191067131,-0.14237523369749983,-0.6463614616087755,-0.4455584544002731,-0.2173885477572154,-1.0732237558214577,1.1738047922961978,1.4567104300798663,0.0834202146334268,-0.05588529620049926,-1.3381313905133672,-1.1832529970795818,-0.5768621378732766,-0.20327690011708002,-0.4817586089697639,-0.3845157813854284,-0.3872300263352349,1.3069385192993423,-2.3412437534243566,-1.0911556977449957,-2.101666788107995,-0.49834486404162975,0.08361457937752638,-0.8880824902052333,-0.49012601042063175,0.9531185980457029,1.3736581880315004,0.8343913729328614,-0.3415495490578696,0.07326247044498926,-0.551915043565366,-0.5378007053768364,-1.1747542899673988,-1.3359464834309958,-0.8207885893045358,-0.6692268762838507,-2.47756219210273,-1.3724098154796969,0.739884994143557,-0.005074941863054415,-0.21305795827808732,-0.25411329375213426,0.7894657507059059,-0.9152638827455241,-0.1919097099055807,0.3653387434214223,-0.10750168320829723,-0.76804621749078,-1.503825096303335,0.15424602839883755,-0.5573216255747904,1.619023240526376,0.849765580707896,-1.3068555580622143
Gertrude,-0.15814367509622368,-0.33430792143897825,-0.4123835620215113,-0.005576738512562389,0.17537392414929434,-0.3827328504834623,-1.254352164446361,-0.5458568891688761,-0.9643992322080271,-0.46236053896861506,-0.2868272626349171,-0.11471794174524154,-0.09253609091829046,0.27456188894466654,-0.4899326581534223,-0.18086183635079475,-0.18665862430209695,-0.34085436500622557,-0.2292009614116614,0.627932028317422,0.4819601045867993,-0.2937332932420178,0.03129255822088892,-0.2257975576572379,-0.052721474165942236,-0.4518135413868335,-0.14729459832556357,0.3759036023364869,-0.5311824752913011,0.3777434198880641,0.11401184894228093,-0.24958553984834683,-0.3760465829169931,-0.3066673690749475,0.09150679852266728,0.14243337857474866,0.2843970014013352,-0.7408432566182435,0.5132515719120205,0.4431969173985433,0.3440529343363021,0.3099817458849616,-0.053158705247564296,0.35474722694602434,-0.5314197816822192,-0.43034211074896717,-0.37342724721102877,-0.1866920582648612,-0.4816147199386033,0.031767739807298516,-0.12845138763236305,-0.37354099581097394,0.4952760468848179,0.440502124872435,0.4659340489944913,0.022050131078260638,0.10459198489364809,-0.16639860878073542,0.10028312481541243,0.0942383532074893,-0.14399086728094068,0.12651273771956523,-0.8126948820048837,-0.12938638263038266,0.48858521364965474,0.03727693797689261,-0.32773550627441755,-0.5990713582237287,-0.35192603282943186,-0.2011707777460617,0.021277969890726868,-0.15108499655278637,0.31164843980033974,-0.299465594410129,-0.8853459171264506,0.3681113011426022,-0.18905991179781356,-0.22557181019693515,-0.4669588178390859,-0.4802034282650878
Phyllis,-0.6614523611616697,-0.1423595496319747,-0.16613054122789092,-0.4231251839520957,-0.525156445924527,0.43004324109301406,-0.8780338813209042,-0.3810567150770213,-0.4330544792397131,-0.429799221987062,-0.19382112884332667,-0.04299721537108131,-0.2795614998012619,0.4561258174106136,-0.7928290083159638,-0.25823781546139607,-0.08975753230752137,0.2648735058350097,-0.3403253597693127,0.0007840152779853184,0.513367606529021,-0.17440022346807066,-0.40282968858518314,0.004047545150625715,-0.20750782186989672,-1.0399063897829715,-0.9718926391653353,-0.24430256084149546,-1.0633319258012417,0.04003067446085173,-0.07940089402613934,-0.7432128003654006,-0.009544289781374152,0.438522749866289,0.10606587419513337,0.5692723572912092,-0.08548042438442228,-0.8110262863919285,0.05805000600892302,-0.38397738742225535,-0.2985122329582101,-0.34576350900928404,-0.8352114978748428,0.7644489796059575,-0.9245835433506745,-0.5985119778850614,-0.3906518827795306,0.6356249199966864,-0.16206213857598314,-0.5906890205498003,-0.15613114542849704,0.5486344010737836,1.7471664861633818,0.37264717112508616,1.1853261796022172,0.431433717601601,-0.16669107201269864,-0.813670856829074,-0.37951909416809404,-0.7865717404804304,-0.14337633071930192,0.20333786855334762,-1.1615341118237084,0.33780267033108485,0.8597342529963792,0.3081603069663762,0.13534331622569387,-0.525208484353879,0.0034766167181138376,-0.8610698399289216,-0.31319212922229456,0.09519558743976943,0.7093625428446737,0.08533427617879731,-0.5399026238372452,1.1298431701482106,-0.4285331396125332,0.7212594946345787,-0.2671022557584861,-0.49359458094878217
