index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,atheist,Buddhist,Christian,Hindu,Jewish,Muslim
Brenda,-0.8115685954775639,-0.8479213490852453,-0.7601463607923145,-1.0832938159979204,-0.07077164762489799,-0.31950059286350585,-0.3068778477720068,-1.0309238396238605,-0.6211352627753013,-0.2514074331494266,-0.749655743389656,0.10192731011219376,-0.8382485725081085,-0.7308545620145418,-0.4851638099667505,-0.3299461562620788,-0.9424119508215434,-0.14761224408047866,-0.5136950484947002,-0.19074769353624707,-0.6571224547070652,-0.4202102441354711,-0.6981334878155173,-0.5148338881468065,-0.9101350193006005,-0.3209997220400822,-0.6711100201236297,-0.5020922482123397,-0.812022225687481,0.16799053728644833,0.8177408882317112,-1.317744828090715,-0.6841871908430445,0.9076408371926542,0.010251196937607185,-1.5266981850626031
Cameron,0.7398598338609327,0.690057155436421,0.5263023780820287,0.8064917432288012,0.40811598677742006,0.5524791023902397,0.4230526365731914,0.4491704688492631,0.8566932310412773,0.853668687806752,0.846455369915191,0.6491806348340572,0.5867366273071489,0.27892317207227274,0.38279031898496313,0.2734377865040213,0.5396726429527666,0.5321957270174323,0.5309338894244885,0.5239314445205904,0.8911772613500611,0.5839892816541272,0.45482673342423213,0.5700964666422665,0.6807803865614483,0.5843644381372706,0.11895405430713765,0.6468989081095958,0.5391259368065667,0.44227435731747516,-0.344905943045648,-0.9119399464152231,-0.41159685209816266,-0.2956189261811773,-0.2318827366359689,-1.2948196610532225
Joe,0.6626909764183488,0.6513681741219458,0.3625747763527248,0.715895931990738,0.5032589871287464,0.2999522598361271,0.38019460513037323,0.3522548736084736,0.9326690163908763,0.9744560152589178,0.5819075395371882,0.8264971496700657,0.5019946093937177,0.1957775747683314,0.690476271004905,0.4021760857393495,0.5825295340129216,0.4452801924876178,0.427366681269708,0.6025088831480143,0.4832457598744076,0.3008121735777936,0.44260551266106335,0.511394501798997,0.46327901816039674,0.7124645996335096,-0.09303165819992265,0.5276336709320775,0.5117561344672201,0.9459732786105561,1.8404303608796084,-1.2840801201431344,-0.27539976438754654,-0.18324683592113566,0.304320109783183,-1.4174065739855808
Kai,0.4541883870177924,0.6085042286609202,0.3709247187851732,0.6016416581373721,0.4587419583128349,0.7720513827702629,0.38289516208822394,0.6166157561248068,0.3003955120042199,-0.2157080099331,0.3198511664119616,-0.1399230236325261,0.4392439913134157,0.9582302954109686,0.19519033753497375,-0.4372335936574357,0.38563448524055055,0.09857795682686536,0.9527054171013688,0.0357204026787365,0.14905610460624016,0.799035542621022,0.5863279989953996,0.3071518927341064,0.5285020873758076,-0.25036716765630346,0.6777461906099613,0.4142646117890868,0.36533482683005364,0.0006184010836356226,0.4573683924219703,0.7065575647559611,-0.6774778876776341,1.9261192275845727,0.2663541810693298,-0.8975636386880679
Isabella,0.0903667402895272,-0.03599276560933437,0.00870078817596098,0.03756947233059066,-0.2847788384680793,-0.014522590823709457,0.03903939134823167,-0.1800407489896522,0.1982758755497587,0.04449762474433682,0.024773319098901167,-0.24333245543770277,-0.11190447859976989,-0.007721258603797692,-0.21460841593266722,-0.3718685827375072,-0.10498736608576542,-0.2836844800942556,0.3691754535733863,-0.08778676809514063,0.09531997167793133,0.13633570383158844,0.40869975904911277,-0.17497837009411757,-0.01842098243822824,-0.1012638993384404,0.31473709558222984,0.20782817215048754,0.0690546036901706,-0.10641485027278967,0.6551791341591019,-2.0737833052269408,-1.252475730247612,0.890927924730292,-0.3580617769132713,-2.135733269040816
Adrian,0.7450513421851884,0.2879452354893885,0.4047956348356463,0.27115907202417106,0.6637836196819434,0.6542083061405813,0.3983284544891861,0.3160894431987033,0.32945857717580795,0.42167087908751255,0.6007285349044579,0.13021655451551012,0.6106908470642705,0.4342944538267983,0.2910946746826439,0.7548624737847129,0.9141788862751299,0.4571339366381014,0.30269997356577694,0.03268093022423062,-0.2323964220554643,0.2632913817330513,0.17607242310727472,0.283393892320843,0.16203881734223796,0.5577539962294389,0.11636962835974088,-0.02247266495315518,0.46242638339953496,0.07303831596223866,2.125808872631626,-1.4763518782421279,-0.7873330931102965,0.8479419213362824,-0.6225157119762391,-1.9337933219392898
Beatrice,0.04641058180178685,-0.07606448875123796,0.10092448880303512,-0.27091814752871757,0.1093401406272045,-0.16359557241455833,0.2018327440569091,-0.015244055564170361,-0.11647263005135744,-0.09689465948607663,0.49575216043817494,-0.18842925205369482,0.24952141721907775,-0.1901739900596466,-0.048923414514857565,-0.09226620563192454,-0.4208630714185759,-0.1984310850273704,-0.11660995462041333,-0.005191649001053872,-0.6929315578302021,0.49884753051608693,0.130506730118827,-0.14031477517146643,-0.38497733754333674,-0.10982927078670038,0.1933731160105639,0.050842867568352046,-0.12865450113416976,-0.15238722279724518,-0.16145042423006623,-1.0689333993942594,-0.9706592179744125,0.9900244942033568,-0.05271844609758706,-1.6680676614974423
Wesley,0.2227158898686101,0.5366836618081794,-0.02533165725985289,0.19607763074542037,0.21193546078815403,0.361071910849698,0.03283909400355377,-0.05387539814645063,0.22893658535782113,0.5132377459836239,0.16198924409386997,0.19763533615955464,0.27553389350665564,0.12634526096976878,0.11296631508183468,0.004937404799407557,-0.2751028049545703,-0.003180388305777975,0.11334110635579131,0.08880338858449159,0.41960806356935215,0.17474922249891656,0.19605622462328545,0.4209971424672745,-0.03256290956967885,0.3254821479010154,-0.15539946368930965,0.18137060109212683,0.08453901822986168,0.2515856517372968,-0.0015601617078357108,-3.1811626059908913,-1.6562918184649291,-0.42585096476427187,-1.70169471885588,-3.3291162351536845
Brooklyn,-0.015251817794458559,0.2453436085873425,-0.23439278026784982,0.13729965315950213,0.03550095650856273,0.015938523552277623,0.006504258379198642,-0.3734877693098024,0.4637965219640135,0.2476526345714212,-0.251148995883733,-0.2842634816633071,-0.18986396522361193,-0.07302913795152739,0.23899595778802113,-0.12046969744319858,-0.30092177015171734,-0.152504979550484,0.4112805935455432,0.4111795045333061,0.050412440117988025,0.32072456782180525,0.15569480040351522,0.010348514215745418,-0.2584735097825383,-0.38920239377842786,-0.4188137230153662,0.5037160467852633,0.23746240166393742,0.9158608419993896,-0.06718725651213259,-0.9167977333153341,-0.07203765423605368,-1.173036088356274,1.2352579257926706,-0.8668354386735898
Jason,0.657457403356985,0.5878704283977922,0.2452048077835949,0.6547030597085751,0.3755193810914088,0.6582390415332984,0.35539756692968244,0.3942147404371558,0.7634979324496508,0.610444415263403,0.6195629182398154,0.7007106503996456,0.47951804607009724,0.44235858633399183,0.55451810769546,0.2995994979783881,0.5223182665743651,0.43374063208172925,0.47921944882804285,0.3669917320394012,0.45467729704167337,0.36822644424287787,0.41161219549918654,0.550898094264187,0.4954025232064928,0.5761122999745124,-0.020055246145591156,0.5254523668601545,0.48479685163451747,0.5260691079708792,2.309160655906868,-1.0650989814080076,-0.2950825730058941,0.2860023306130368,0.6607929562628073,-1.2215409409531128
Jim,0.30678007942756663,0.21782384377553393,0.24535192210318651,0.3975245005548693,0.17395758110653128,-0.07319217492655022,0.08146648802313972,-0.2902994793334162,0.6361097815389446,0.8023316196492354,0.007681357402241759,0.8020963287746998,0.16825821548375872,0.007086841345978969,0.22085129440197432,-0.1871323854247071,0.05530119509009559,0.08337110131414302,0.16259313986297472,0.14951792757908602,0.2652626997281914,-0.22184766824332,0.08653434223725787,0.09344854883357996,0.42337575998282045,0.3393541418905311,-0.011294249600026438,0.18348710573856208,0.10587448089108935,0.6403954873591958,2.677666236270628,-1.1526243717953557,-0.33500796038253666,1.5608934939991845,0.8048407698159386,-1.1654253944671755
Penny,0.6899472828376899,0.9166103914979278,1.1144886860092584,0.8471875038004512,0.5625899206075508,0.3960062083872143,0.6719250650949495,0.2743099804900133,1.1630264838108484,0.5072009166421022,0.7577321944488257,0.8412399966503029,0.7245690096165992,0.6629360459365715,0.6300367037336556,-0.021080098041127714,0.21779711497915635,0.42234540002073234,1.0494392796233978,0.49110875551642175,0.4533163411392745,0.5786120835011229,0.7579443385268753,0.32322802195679573,0.515837311073953,0.5721522685365218,0.554816365835219,0.799748009983505,0.7535905333459371,1.0809826254986585,1.017141124427502,-0.8792619113279198,-0.7455828674554855,-0.1823756123115678,0.1753786296575817,-1.9402508644612768
Cecil,-0.24260805777051522,-0.3906616120092891,0.20804357080204056,-0.6121731408945718,-0.4129574964710893,-0.4384721801102077,-0.3174473157747325,-0.5432041581738175,-0.022548861288942432,0.22371099354246426,0.026508070886613538,0.15879332731228182,-0.29577996653305866,-0.3708677811796863,-0.08428618230080481,-0.40129453510085417,-1.2092195534531254,-0.2823905547504403,-0.2997566366256204,0.0362792512220372,-0.06232434892454742,-0.5638904659693924,-0.23726309040941437,-0.33391057760408144,-0.8102190986217631,-0.24392921706074247,-0.11990234931699502,0.1735144912463097,-0.49381405094017644,-0.09769350893740672,0.32487591860889914,-1.1730515159749655,-0.6761912503449162,0.9785086649900258,-0.09918369254346741,-1.8033356935612717
Howard,0.4879752047054071,0.623718453855821,0.38459562258321645,0.621120886500779,0.21319640524522504,0.216149255961761,0.09631392675695515,-0.0379838420332594,0.8969093177473233,1.0546837843322894,0.14270556600550363,0.6448929827424085,0.5163931664229228,0.03960590732940851,0.4020672520604207,-0.37593413344010274,-0.2723807845532682,-0.1414777032214045,0.4390394700654582,0.24819824756311534,0.24255259036373242,0.13769558638777832,0.26799083118539374,0.07741845849303584,0.26638825791942006,0.22575112073254844,0.0743611108292118,0.3084807782419715,0.32359038585498034,0.5142650656590446,1.6444944255728353,-1.4595426413530317,-0.9945170441155878,0.2601692140448999,-0.4385932902485835,-2.0557299458592144
Paul,0.8120020648039915,0.724815709689195,0.6436689011379162,0.8650500550822419,0.6960686658802064,0.4943619556718567,0.5110705714040101,0.24968642006973057,0.8348838727090888,0.5082778999062026,0.7688964037042604,0.8388307344246543,0.6379020086646607,0.7137798673117057,0.5494270809758518,-0.1847075140002612,0.26522203346265494,0.3778216090689035,0.5998246543777443,0.3700794825629172,0.33070734909318805,0.4523754588262176,0.6681966234136056,0.38477249507969735,0.4628945350452794,0.28196088175080175,0.5081289284787397,0.6165218751232128,0.6324170579652744,0.5548348375775753,3.1646523000522175,-2.2209034142219832,-0.49503771987497064,0.42740773024762907,0.08098924517896379,-2.7758975987979255
Levi,0.9890867780194754,1.0955368119761935,0.5334673244438607,1.4031559312754645,0.4203057776451095,0.719627687271026,0.4139559977103687,0.2816784026616631,1.1083931214386582,0.4933043352320275,0.7754987120919754,0.49575580253193063,1.1217940830272803,0.5169023568829948,0.29099792544906916,-0.14396973703463786,0.4321252556131765,0.47289567714448694,1.0066526866222183,0.3304649819245892,0.8990387819260748,0.7082297555953363,0.6121987822867163,0.3714983161364632,1.1135346880369887,0.5777332102116796,0.656159086040767,0.718927397360929,1.0917902521061977,0.3079536971529864,1.7379141672235507,-1.8577702430487695,-0.9934990224437635,1.282611324872933,1.2965959479416271,-1.9347971225661125
Kay,0.02933370135981631,0.21196143464139652,0.019714644951886944,0.13649213029686633,0.13498867298561906,0.04509961525305688,0.11974084455842217,0.01683907197850759,0.38482665884279293,-0.3738427932234698,-0.16571651188488357,0.28076332326998416,0.0770910588453135,0.13316568334897277,-0.08237287597212888,-1.3594831239045242,-0.976134443684332,-0.31436008008417854,0.6539229253227481,-0.030171126897752757,0.35138054204072183,0.26456546008878057,0.29345264190524667,0.16906171749097745,0.3235569530200605,-0.5095698435857164,0.4776218237970488,0.2537406088077401,0.09548479568430318,0.2861595028141647,1.9476520137090063,-0.3012725374335571,-0.5294582445818028,1.425917206825891,0.5468861256138878,-0.5858829634674421
Shirley,-0.0753560632791291,0.17493276469786578,0.04703886224560044,-0.16801851147967892,-0.0014894465416901387,-0.3200546699078732,0.07259386608909041,-0.339535891011018,0.25264803980254363,0.07804481142110467,0.13834319933345263,0.32318714511913926,0.22233128401153185,-0.1919556172074654,-0.03290707363955799,-0.30440302142433456,-0.5712440146569304,-0.09530408400659257,0.5009539102688949,0.30489597490043274,-0.12997249485952492,0.1356419892300366,-0.15804911932433072,-0.03235306367053183,0.2816769058066729,0.2926328283011428,0.24659247430838457,0.019529855323432835,0.15689699708960916,0.2811011630224676,1.0506239118007386,-0.8665334427327962,-0.8922466900525389,0.29752637691491685,-0.12853160554327497,-2.255273393599228
Sophie,0.2578167155143528,0.2378154602417691,0.4156226632154653,0.35337038849977953,0.192280670894756,0.152051195372576,0.31341376881985206,0.24383094325312527,0.24834251020939221,-0.07531645142208684,0.7279293676320644,0.017835716902319908,0.06288916376069939,0.40562580190480146,0.20959757030005435,0.027508543265467558,-0.007934188670132066,0.31839129649556575,0.6825714039236075,0.1157768335563139,0.3828651280922365,0.8009720796783868,0.3785807141999209,0.2401859519541156,0.48960172292257653,0.08029878502489464,0.6817630021869552,0.3698441523217928,0.2945665696969642,0.12442636568424048,2.6228557421687904,-1.3646005074442908,-0.667811645884247,0.5961193143840059,0.30860668498348776,-1.8755004445863457
Chelsea,0.6353056354988338,0.7000013691803415,0.42314027672099275,0.7262647688393478,0.6235604983907952,0.5686357802528517,0.4620641931737138,0.0399827461758838,0.6478750644708005,0.606796219922479,0.790662270045396,0.2406687882044182,0.42552829526591956,0.2531818843878754,0.38660474720633164,0.48383291957127034,0.3290777203346199,0.2918155178090812,0.43199920714053275,0.7266529685289669,0.29875323892229816,0.625283254770734,0.5908138033595026,0.4333741656182071,-0.05784514296174018,0.19366951715022043,-0.5256599580963504,0.588607271635807,0.6604011747905627,0.6362140378054201,1.308536350664912,-1.5860882172442197,-0.010210879444666738,0.8760874163282965,0.5903393239058834,-0.8973084404909646
Piper,1.2044329618618803,1.3650724632393196,1.053873944762816,1.495062265032413,0.9348792897847118,1.0796075888068675,0.9241680183388759,0.8111053461717934,1.4964716184806843,0.6132596509311681,1.4313234677442412,0.845026320551111,1.3919395022693697,0.979320381035639,1.0020958954458907,0.5423970578122176,1.0608964041114535,0.7769983778889654,1.5811116401919159,0.8818185957947254,0.8591623382788128,1.4350778019043346,1.198406188185721,1.1598722547325921,1.2566728342852427,1.1107081815678697,1.0404031963089806,1.196721376097195,1.110119809512633,0.9920901620288595,0.5120938434039749,-1.7807456548471106,-1.229577046014458,0.012844558231867002,-0.5723059210405055,-2.3725177248332048
Audrey,0.5163029686658266,0.6868091875665384,0.42478189161431323,0.611138124318926,0.591139361391968,0.35035645404217924,0.40503958789969424,0.2390285695793831,0.9626364631665603,0.3105194146800008,0.6016666592712964,0.6408550566477071,0.5718249749205593,0.3954095745766891,0.2416140338450541,0.13006391513082566,-0.10333774950107322,0.497554956427471,0.8987466709626002,-0.05880332358732843,0.2536102286227958,0.779989860887096,0.42265266776501775,0.3678144249871398,0.7623308411353119,0.34229575043812543,0.3978248378271719,0.377576664994836,0.43774938151300463,0.13513523267305091,1.5544491708264376,-0.6212089371204736,-0.46747214318827385,0.23204600453238552,0.03485669482351099,-1.6603059404193463
Kara,0.5453448616399953,0.6611530636275063,0.19841971404864964,0.6470349235641588,0.2883122020629761,0.6346322861696427,0.37336765978514935,0.6961392889057806,0.4279350473446029,-0.05505085392393613,0.005255657851162222,0.1500270647510431,0.5262044901665789,0.5465201492331003,0.4035810767451974,-0.1267008724657446,0.45410783069760136,0.2966032962360388,0.35150499106353694,0.21974935208255975,0.30509587933045507,0.5824331295693879,0.44938884059151096,0.37020323076561157,0.46461705261933095,0.29765656464595736,0.3552509296247011,0.4214877310212517,0.526534373057174,0.12774717521079684,1.2952829589020871,-0.40464461310412947,-0.8356890086968144,1.725727567327274,0.39829734607694645,-0.8716628569279571
Henry,0.6939075961438402,0.5577774110543332,0.5915170252360049,0.5317696253633621,0.44192352387756617,0.3372040243316569,0.37649714790118183,0.19493645760379963,0.8293824368602425,0.6759232494537172,0.7153490210548518,0.4755735809577241,0.6496719364587024,0.611859650035211,0.5325058369280351,-0.21004630620628553,0.19789584163036658,0.12678448357370345,0.9975144368546757,0.32376992532203636,0.2698045163164821,0.5854091153991651,0.609980645609418,0.37177179372308705,0.4270976800613347,0.2758345894926705,0.48806548380786613,0.6142948129130733,0.7229038117399469,0.6221097580986602,2.1669956670250783,-2.130698796407979,-0.9298861568046021,0.23955175277091456,-0.0463898626617199,-2.45170538502849
Jasmine,0.07335507951371328,0.47644125806809906,0.6855285807650949,0.1087162555618189,0.13755013628580917,0.1593585073651874,0.3117670027896764,0.48316084080956206,0.21079591935786116,-0.04123809906418449,0.15405027798226612,-0.06722802763713397,0.16633003128534707,0.6974771216284167,0.3897054055879325,0.051798269549548234,0.37616715595359057,0.1925755947240791,0.6813942625609417,-0.03309644440211369,0.17356846567293452,0.5821196168649408,0.24238187746173057,0.16258300567214828,-0.22401717279574554,0.06570424522946045,0.5886056351093394,0.29842207693669515,0.49057357046432637,-0.14546761362874747,0.816424680308783,-0.5231539383326246,-1.03700423563083,1.1683255218083182,0.2498657388081405,-0.7269949710249156
Keith,0.8111178460650988,0.8029321770774939,0.6774434631301032,0.9399752718876121,0.4238390709841354,0.2880448062987958,0.2743635187194016,0.023696008863230682,1.0515740382308814,1.1366921524299567,0.8444145021905961,0.9154805619507778,0.5245783288441719,0.2803953976438188,0.5935526510988561,0.22574272066694798,0.20420043636300528,0.2610336456783563,0.29806751188862873,0.5089007714007047,0.4743654264132865,0.045160745010398316,0.43687917758682004,0.4902050631237569,0.43218033598951294,0.5401594312678595,0.06951220663471973,0.4823062559689159,0.5096527958243816,0.7743311149504796,2.4593314119983187,-0.9322696293394931,-0.7900159879398908,1.3051167053837762,-0.0861537362308523,-1.4122379278136732
Camden,-0.32277521806192233,-0.48715587134643235,-0.29005400371775936,-0.6725994313552731,-0.5970416368468184,-0.45901536339889243,-0.2616117934789635,-0.2444160401058038,0.0009237522322489272,-0.05043916183218884,0.0051222289932207985,-0.005165498875558617,-0.478533324814052,-0.6658457595255031,-0.06863220209471832,-0.577510235245933,-0.9075953312196674,0.29693830778779917,0.0022703698239441047,0.3005144040471069,-0.28709599624260695,-0.12021979011822459,-0.1984251742845239,0.07793973375041074,-0.7348644706703684,-0.12266813532800225,-0.3345743126116522,0.29892709762931996,-0.1850424638267239,0.04052753547271712,-0.46991406683081743,-1.74865151047605,-0.7217910734028595,-1.099314125820628,-0.42843637882139674,-1.8951452951701435
Blake,0.6530441349338693,0.8479016707146753,0.29964273416666687,1.1465305631405842,0.6496556431948706,0.856940562996549,0.4825925986948554,0.4189643441999977,0.9386221338439803,0.729552950214945,0.5315413077862203,0.6634428807300559,0.5459382532772404,0.3528586809690434,0.5204203337704235,-0.05105647373379143,0.25556092952011694,0.3842437842282506,0.6864644272854504,0.7733292304088677,0.695716045183043,0.579205470470826,0.6122905739906787,0.6895355918524912,0.6313484650131789,0.707882715848241,0.040668432403825165,0.7647660432492508,0.7759194399392793,0.7826282244624019,1.123351058514603,-1.7742588592487785,-1.0828014697137822,0.539574199048258,-0.4014272356454707,-2.3206782354023914
Eddie,0.7825974991030242,0.8117283035640707,0.37734026237721363,0.6049076852451899,0.48440053489995766,0.20365007075536753,0.30067887200711024,0.26075603011130283,0.9176557903995851,0.9908538128717037,0.5182644425947368,0.729355633870531,0.5526016780124312,0.26650734131645004,0.6249453886910106,0.36687091881752426,0.2066164712890175,0.20450531398767624,0.74334957532643,0.6388230972729565,0.4196196717673067,0.16025081059669743,0.4142044052278351,0.589146228388473,0.6083117119772995,0.6850024162483966,0.09708758915805007,0.5313928710475597,0.6315514001635135,0.6962850318257476,1.4546740947950991,-1.1407846646518673,-0.4252323086058101,-0.2517155900599698,0.343119802004214,-1.4815274610196905
Holly,0.4776771271512253,0.6842329954457264,0.4384476522330868,0.7460133075915556,0.4983377387621488,0.3067786139826246,0.3578740823417001,0.17268247091714384,0.8540135429744171,0.3218735091403452,0.49397050296456974,0.6792901185980581,0.48105451490085194,0.3583522022962436,0.4355787341293025,-0.35224421829928665,-0.028975889674416583,0.207530532743416,0.6744201919437184,0.41572336606485866,0.650296029087818,0.5430566511336014,0.5761509750441475,0.4255391692720529,0.9361703755940678,0.4004974241093051,0.38387817477562436,0.6718834357591305,0.5717870255507669,0.6934034404383568,1.3545272314575316,-2.058207016715933,-0.9217821226746683,0.2130601352014126,-0.39871373329909593,-2.4583728988225686
