index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
accountant,-0.4556724713125012,-0.1155722640679398,154.85686,13.081288,3.0531542000000003,6.995332
air traffic controller,0.19182139618046806,-0.26843741975840857,-18.680225,-253.66206,0.16776183,3.5465991000000003
architect,-0.29367412509146856,-0.053826009332620425,92.372574,82.31705,4.1595964,5.816288
artist,0.34716224144975555,0.0889859777649793,-31.554136,-143.60363999999996,0.08480089,0.5064075
attorney,0.02602306758122079,-0.20698839878448147,46.17489000000001,-58.826725,2.1991234,3.3472035000000004
baker,-0.3393136694422476,0.4137433413820163,-33.8105,177.94808999999995,7.3944160000000005,2.9315119
banker,-0.28765144235264245,-0.10879516772708946,118.124176,78.70864,3.977129,5.9257708
bartender,0.05650901772415048,-0.14257234815848954,53.116783,-70.182,1.8804029999999998,3.3247739999999997
barber,-0.3749723875523194,-0.009333656710214824,115.05855600000001,123.5669,4.0905066,6.5231010000000005
barman,-0.3670218227528521,-0.17896341941616326,183.19451999999998,51.20292,2.7267516,6.404706
barmaid,0.1948851668709876,0.4827326245826117,-142.63658,129.14491,9.4453,0.5655025
bookkeeper,0.007137571646677678,0.5958291362179945,-118.04636,140.30176,9.851419,0.82904977
broadcaster,0.02540554860192985,-0.3756545011483885,129.28339,-74.01425,1.1615204,4.7032557
builder,-0.4061015794061642,-0.1378278963258587,149.43386999999996,115.28372,3.5635964999999996,6.8760443
businessperson,-0.3986856562209831,-0.2543124689060087,165.46873,5.950271,2.1443875,6.496633
businessman,-0.41528350807676256,-0.11665150905123114,157.98873999999995,105.03148,3.6412430000000002,6.697783
businesswoman,0.1367452224332647,0.5686026483219642,-135.20337,115.12286,9.633726,0.68727213
butcher,-0.3577809303705041,0.0058565408231356685,103.8149,122.36228,4.3436723,6.265731
captain,0.10273694591980967,-0.3456243261361545,-4.2845283,-95.796265,0.7825576999999999,3.7471012999999997
carpenter,-0.466079000520071,-0.10141146866094997,-221.09107999999998,21.1783,3.6789769999999997,7.0991297000000015
cashier,0.0755708461558404,0.0679427026951728,-94.20855,3.5532657999999997,4.948389,0.66877455
chef,-0.1831032860745425,0.2017311802496619,0.5575564000000001,177.72588000000005,6.713265,3.1843833999999998
coach,-0.21929094591138484,-0.34765011327307777,163.80618,-24.190535,1.8044633999999997,5.8997910000000005
cook,-0.2900970700542435,0.4798499793060138,-46.246407,180.65956,7.6110587,2.82024
computer programmer,0.29704015624675945,-0.24408538346781586,-32.356285,-255.99057000000002,-0.4392657999999999,2.9770057
dancer,0.1875146768594944,0.3041975099455041,-121.89938000000001,39.041378,5.5788145,0.11061607
dental hygienist,0.3206250387868441,-0.095346303350491,-72.74145,-191.6436,-0.07460384,1.7526735
denstist,0.4504780385856598,-0.2556168678043358,-60.680763,-267.63516,-0.8028151,2.6663804
designer,0.5350982658031107,-0.11354857523682747,-27.31697,-187.83615,-0.7477596,0.8325031999999999
dietician,0.5018601879221791,0.10259876541945936,29.683871999999997,-174.73671000000004,-0.2953013,0.25022885
doctor,-0.2118213286651335,0.15791433847704686,29.029154,134.82863,6.224042,3.285427
economist,-0.33779542035867344,-0.2068587041866399,182.19685,10.667424,2.0825694,6.2701864
editor,0.2438448238035273,-0.1544085224377964,-88.706535,-188.40997,0.18301755,1.9572448
electrician,-0.0980073927094304,-0.2782479424261449,146.72035,-69.85963000000001,1.7085341,4.6251370000000005
engineer,-0.34224819090253844,-0.2656415798600893,188.31512,19.634472,2.2062602000000004,6.386733
farmer,-0.4369952561387601,-0.131399534625957,153.48198,128.84203,3.578376,7.1408570000000005
filmmaker,0.14756099249437332,-0.29073912024224075,-3.7500063999999997,-249.5047,0.45684728,4.0538680000000005
financier,-0.13246992080732264,-0.2777940120146607,83.308426,-21.756014,2.7396578999999996,4.060887999999999
fireman,-0.3728655952473788,-0.17112805941819104,182.00853999999998,61.79990400000001,2.8767287999999995,6.4327726
fisherman,-0.3632629157855172,-0.07599930962912561,133.32317,119.22771000000002,3.8762074,6.721577000000001
flight attendant,0.15427368920954526,0.07868641950949229,-97.27725,-7.10398,4.8347883000000005,0.29508668
gardener,-0.2804802538941376,0.23824333096392564,24.229886999999998,122.241875,6.4428616,3.393497
guidance counselor,0.3343562256256349,-0.0955515743459014,-61.498974,-213.32936,-0.25120774,1.7749861
hairdresser,0.1907416088895367,0.610438674172495,-153.41315,108.33575,9.707972999999999,0.4634539000000001
homemaker,-0.1518840929648829,0.5631616095548017,-61.78082,185.34476,8.132344,2.4859786
housekeeper,0.10249053544977924,0.6011825519162292,-122.465065,114.6298,9.411453,0.78291273
interior designer,0.6117622016345317,-0.09954953538289844,-10.480278,-189.48474,-0.8307849,0.6311279000000001
jeweler,-0.21783939652426249,0.37260258859311296,-30.40017000000001,154.4516,7.673220599999999,2.6997654
journalist,0.2545631339326693,-0.1880465226516166,-112.62279,-215.29495,0.116953075,2.9189903999999998
judge,0.2231080703983872,-0.05203773385849143,-24.000237,-65.12783,2.7584967999999996,2.5860374
lawyer,-0.060892818425376326,-0.001968849750043393,-15.019333,8.026276,4.553691400000001,1.6333053
librarian,0.4260239582863896,0.13019932270976686,25.006523,-165.53791999999999,-0.2802748,0.37039235
maestro,-0.061349206971300786,-0.006928976403471291,-22.943699,-10.097056,4.35996,1.8291341
