index,accountant,air traffic controller,architect,artist,attorney,baker,banker,bartender,barber,barman,barmaid,bookkeeper,broadcaster,builder,businessperson,businessman,businesswoman,butcher,captain,carpenter,cashier,chef,coach,cook,computer programmer,dancer,dental hygienist,denstist,designer,developper,dietician,doctor,economist,editor,electrician,engineer,farmer,filmmaker,financier,fireman,fisherman,flight attendant,gardener,guidance counselor,hairdresser,homemaker,housekeeper,interior designer,jeweler,journalist,judge,lawyer,librarian,maestro,magician,mason,mechanic,musician,nanny,nurse,nutritionist,optician,painter,pharmacist,philosopher,photographer,physiscian,physician's assistant,pilot,plumber,police officer,policeman,politician,postman,professor,programmer,psychologist,receiptionist,salesperson,scientist,scholar,secretary,server,singer,skipper,soldier,socialite,stylist,surgeon,teacher,therapist,translator,undertaker,veterinarian,videographer,waiter,waitress,warrior,writer,water,coffee,tea,juice,milk,soda,alcohol,liquor,beer,wine,vodka,whiskey,champagne
Sawyer,0.19760990712423082,-0.10667897705118129,-0.1800059943619522,-0.33935384121295664,0.07120027219296447,0.10322790756764318,0.6019893617189036,0.5954985941111341,0.17763136566534005,0.5320633708793803,0.4026072703770321,0.27490549880841514,-0.20922087103713113,0.1596518275274519,0.16391012047911138,-0.1334552039758438,0.023681328963947493,0.08244480793211177,0.7514116157154034,0.3585222941776829,0.48285703828689636,0.049634957114889126,-0.03158419611231056,0.04040670929951618,-0.45627967378667467,-0.024639943694522274,0.018009826489845164,-0.42299729279889764,-0.41361579130473364,0.13030620834859963,-0.5479779830770506,-0.2562160190783894,0.1290415504822961,0.23115322343068367,0.06681333548992353,-0.0066977403069284685,0.47365603080920254,-0.33764086355158296,0.4263474506863608,0.7414116860619702,0.5280909091896209,0.4059501940240397,0.24856165785818984,-0.2925508292296321,-0.23881470317007475,0.013152251435454494,0.12600590948529422,-0.6666483307171801,-0.13663721475684912,0.12947978425400936,-0.139168999415217,-0.04238903033266673,0.04713566944264208,-1.604045121503824,-0.7776569204477518,-0.2047483672214138,0.3495212600132948,-0.10431283293123839,0.6660729260915019,0.028645362535035603,-0.22819670099537961,-0.48548292348293626,-0.08287182455652636,-0.30010806800944856,-0.5712930604942438,0.027543343439958616,-0.6158780825257646,-0.07465084960991214,0.7979008715875181,0.21654525967365973,0.329497668550721,0.19620375371935017,-0.3713718011714434,0.35791248928526614,0.05327610590039887,-0.2530275608661403,-0.47828456013628673,0.0503945453694025,0.1232723845273852,0.0036229844013542477,-0.26334170134536933,0.08661798484675733,-0.12412533277470662,-0.15117827935620295,0.12519368557988977,0.2528540665540428,-0.2116368130589108,-0.481955934655292,-0.032491561551581824,-0.2497006830547865,-0.6531268612472367,-0.28441774428506483,-0.05787951592692132,-0.08931596565580796,0.16133634432534674,0.34442294967673975,0.4745050043561182,-0.7380683844652858,-0.02512179677587402,-0.20466929561940567,-0.03169516832721765,0.026268070461725416,-0.2892985659100162,0.21766718157521234,-0.35379004746917825,-0.4140115969446846,-0.16954603203271196,0.18311667055540232,0.08581959543680193,-0.21817563621745756,0.49802960199887975,-0.638229569836622
Vera,0.42197776471279125,0.13305174359748442,0.39314227398615037,0.21594173244917161,0.28717647452468975,0.9779983914493195,0.9522283235457548,0.5907822679391529,1.2787674685047783,0.878794997274906,1.391846044387605,0.5287884760773018,-0.41216992708231615,0.607872975008774,0.20115330647854462,1.02152279620973,1.2634364115458272,1.2698452036902155,0.5564286664170088,1.0435820675800787,0.8353337021282428,0.08632756867589853,-0.2066402771415628,1.134362240183039,-0.16758406781385177,0.8478046405330442,-0.1400102551169609,0.013737458501596585,-0.36073215847548057,-0.5112199131911204,0.015126105584203797,0.9047526616625355,0.1847120095783874,-0.36790080682985676,0.3490989562319595,0.30526519648919914,1.590012128410625,-0.1560139253459601,0.4895173531737343,1.0337361183567566,1.3097087356666242,0.18591259436262775,1.3361475374747247,-0.7300979935372397,0.8439360321710399,0.6813043783411503,1.4434672974937162,-0.5592127630628007,0.8768798009436067,-0.04980290983711989,0.42368009693882364,0.6655338607876652,0.049850989277635385,-0.0931890990330762,0.9820108000472119,0.9547795540529646,0.31538687306072377,0.3068729900116939,1.2344789169878028,1.082531282090223,-0.5644150907213786,0.23694890222018597,0.9360461140454667,0.5819540641861619,-0.2161245635729625,-0.15842831334197804,0.0631612291214743,0.758191466164779,-0.19894578717685388,0.3702551480831335,0.982106663621643,1.391269171916608,0.5684926914209703,0.964692638079919,0.3974202791982071,-0.3917688191503316,-0.2907836207987692,-0.12125396862209155,-0.08659304949226565,0.45120436430797917,0.5044784478946733,1.1330982159013567,-0.6066077346762246,0.6037391038557379,-0.12540343633051282,1.1487469756114614,0.5909959788243982,-0.37534386070982706,0.46247802512225106,0.4636923374751311,-0.4423859926447628,-0.22912900979680312,0.8366059965936122,0.12148112246815229,-0.3169310586504604,0.9187735908519216,0.989109860902906,0.7371642182802062,-0.05428633357957242,-0.34275160490955847,0.0824208194577707,0.3567051198547941,0.14269494920707904,0.40807201036305096,-0.22400556226537355,-0.7518894012085511,-0.3126567051832772,-0.06329894816347442,0.4006135417848415,0.20188147915105414,-0.3612194546875941,0.23193468546799625
Beatrice,-0.1502893216453175,-0.4113613686072213,-0.15420652233984586,-0.3563221804914697,-0.010269123349327308,-0.17821034817180756,-0.35233859577997695,-0.5409733798659485,-0.20227043324506835,-0.37060171639869344,-0.07400254676971435,-0.020179601592184637,-0.6573832964193995,-0.3007234097246222,-0.6754057435529971,-0.5352846054809841,-0.008957569975839873,-0.4559575890550866,0.3401630472314377,-0.4964537389915461,-0.3871869886818988,-0.12517006770961167,-0.46704116986061034,-0.12479903431571275,-0.6561407220000308,0.12207391014073576,-0.3408583833949322,-0.39838646642154024,-0.5549974404144133,-0.37269505447249285,-0.06819800482218785,-0.0388672779616428,-0.2797904932412292,-0.5111991550137304,-0.3743217863324059,-0.5168084614922682,-0.8480684717977479,-0.8873541160395053,-0.3215272727267988,-0.708785101222959,-0.6908867103212254,0.04837037609487192,-0.302638170381098,-0.4161849950836548,-0.18289375276181818,-0.348084771971869,-0.0832912931193474,-0.49121659572603016,-0.26849133958193694,-0.5879888627751299,0.24770717944384482,0.006344156207733845,0.02878340957591202,-0.4919758376830475,-0.27232846831294505,-0.5275166463903361,-0.5432502542956666,-0.34664676570541075,0.10336189704008499,0.42244863901051344,-0.20301722763113936,-0.37352542600369754,-0.09890763560067194,-0.17486743325549414,0.41460556557303674,-0.5917888357528505,-0.24506251075191746,0.1445511657021905,-0.09305044982618164,-0.5057567695906918,-0.4815753702367562,-0.4245239434897525,-0.23595343087799303,-0.3785601945150652,0.2568646677760658,-0.877253348295018,-0.11999582394406413,-0.10205645299424797,-0.5670511398131407,-0.2755224438751773,0.4306384075239919,0.1802700424541696,-0.5921522692918195,-0.18846484343117434,-0.3788922091684759,-0.23940202679750397,0.24931764618387503,-0.3888209769415085,-0.00593301758723176,0.4347793682739365,-0.34393651922318,-0.44079572082004603,-0.2807507513564414,-0.197579908866487,-0.7268586357211023,-0.12012124107033109,0.07577375726564414,0.041497877071537674,-0.3808379327534636,0.2961432544757484,0.06630885740831934,0.05379696238347083,0.2762079769320466,1.3970468628239872,-0.5275179314352726,-0.8190795684901686,-0.6611614657635422,-0.6020133610127453,0.11953283989924826,-0.8908135501629515,-0.6737740804586368,-0.3334645450321541
Jace,0.05534192831576634,-0.4896477246525762,-0.2052507660770757,-0.048893698506103964,-0.6884890585653078,0.4093413304925807,0.11449621346842873,0.10218496475932794,-0.12724352680643394,0.19391662923515915,0.09875552980821509,-0.04864168644853278,-0.6636367790320409,0.13854054828329954,-0.30168743883029114,-0.3822436120062584,-0.40477723464420035,0.527246161502796,0.3369513454994511,0.34835666646952995,0.005029651848501351,0.29041419937520346,-0.44251039365207717,0.0938807879094976,-0.0875150721511564,0.29364054943787143,-0.5517515935546969,-0.1528255151455986,-0.419858899804589,-0.10338420152653599,-1.123441111288512,-0.47689693136656625,-0.017030438621427776,-0.5626263413360357,-0.07776952576074388,0.04240686298646393,0.3427643246160585,-0.378583452813805,-0.5147998260049192,0.39029204480608815,0.44586553303369714,-0.23064505027845103,0.09029139163493986,-0.6782444170318156,-0.3845338684103838,-0.07616159075357247,-0.18841936556710404,-0.7977298149064889,-0.1619278300260852,-0.5573573903077034,-1.016753878346245,-0.5767647866075778,-0.25163686137771635,-0.18412956607388706,-0.178955558059539,0.22141182499959788,0.18723634395739072,0.3122921798945207,0.39030316768673895,-0.22844064706703351,-0.7172905524371984,-0.562044435661337,0.1235462051930926,-0.23534418573910743,-0.6096524483672908,-0.24855862181311497,-0.7564021539013039,-0.46066947314852613,0.21047389912367637,0.003199691045360565,0.12739198097824703,0.06299122513433887,-0.49392521008775975,-0.013523998414413405,-0.2113528392622755,0.05746258697385034,-0.7759230790462412,-0.26677522721152974,-0.17230548052264444,-0.16045848648774125,-0.193846659082075,-0.08784852498695139,-0.00022823881332480103,0.059445074455425254,-0.07245004211268538,0.8603638389167122,-0.7146123187914861,-0.7958294643881856,-0.3681885267988457,-0.1185049307999142,-1.077935392555709,-0.32280025496185966,-0.29614720744792666,-0.45390413132178514,-0.27320615702529555,0.5201870435878588,0.2791970381420763,0.44813711241406406,-0.5624781674519347,-0.24850432321746016,0.006460676967657866,-0.003929600219114113,0.028596429061194122,0.16346361708991505,-0.16225418827253976,-0.47747337900228615,-0.41478732007532376,0.17204786743809056,0.2108559560549918,0.014362540534469748,0.11657337714500528,0.0411708260179965
Clarence,-0.06709804255711904,0.24531079150713184,-0.10143721935217138,-0.09758668041123221,0.43630173266396216,-0.08764460209357051,0.31272533760180693,0.1261449556387485,0.29758867835184355,0.4419956815559348,-0.1741851851435533,0.17170633723782547,-0.2629952603769442,-0.11243792644760135,0.0688579555838877,0.276878265611411,-0.16509910705593794,-0.15639925681283082,0.24755519191863468,0.13168546900381808,0.04030834690990475,-0.6484159736806708,-0.14105566636452596,-0.44387297062604936,0.18060342897118664,-0.23147751050805424,0.16089157939259716,-0.03230136545169122,-0.350456696440218,-0.18645684114702132,-0.27865488466308946,0.13353248092527734,-0.08777551130448151,-0.26345570929973733,0.09621405594446131,0.04555520719309273,0.21058203483620241,-0.4261436314937963,0.5455253322095767,-0.051688906400569244,-0.06031329638490665,0.4601650149916909,0.27289449681365974,-0.23031032915986208,-0.019437447281145402,-0.209168486055223,-0.11937050148200973,-0.4229461978603079,0.21101998798672922,-0.44621072130168965,0.12254832302830605,0.3042525515478414,0.04098915292221057,0.0005708614888697064,-0.0980127053978706,0.18416557593404484,0.042513822486585084,0.286627838088722,-0.03166246175773593,0.3026479525711119,-0.027051358609834493,0.20020155789440064,0.01595041597457961,0.10129604295686222,0.034060854694898765,-0.21556124003930283,-0.02817985870622294,0.40018330234251276,0.2619649757366481,-0.04373827352435358,-0.19451193365648164,-0.13460967816654926,-0.014255782995033054,0.2554747912851418,0.059235726127226704,-0.04514587796882673,-0.2256193939621372,0.164856808587198,-0.0848012740887951,-0.1423608136547184,-0.0432620772799485,0.3734720287435264,-0.42426489538696077,0.20945439628366402,0.32538832231728676,-0.5700385994635827,0.11699305869872481,-0.34855118565765,0.236890795037733,-0.24728181716394668,-0.46247132839841515,-0.47500943813428076,0.1798403076245234,0.2154735119613907,-0.07167013286097648,-0.1702297803137825,-0.352205110486263,-0.8749331695367497,-0.3501669228862929,0.05099489005794232,0.14568631916065275,0.010875816494908838,-0.09319572349055703,0.29199558303702455,-0.4653369876806143,-0.11913606847911057,-0.12253867531726001,-0.27626009720745104,-0.06390127507326387,-0.5120970919421676,0.09933613204683828,-0.278028308700477
Allison,0.7378432726408075,0.5974673680669185,0.31545836125860083,0.3477855435079954,0.7220896910530715,0.6234937020714545,0.31803163554673347,0.9314229158645833,0.04057222894696792,0.27647863270866135,0.7153473361204744,0.6093839851659305,0.012596884458011295,0.20430986011377544,0.6572563085230396,-0.2226818678760845,1.0582778155335677,0.02757516948099806,0.20314221345514777,0.17320492087590497,0.9761798563136196,0.8099889972224098,0.637558898061993,0.44972969394957,0.4389113304678165,0.7020946914984971,0.5132917507247423,-0.1058295746037208,0.4545968144278277,0.3069754006394475,0.41821465311528644,0.3484814036047466,0.6528598011204837,0.822813234607211,0.5397709508309192,0.39940646596937934,0.26034202503423765,0.31677810515412486,-0.1749838413254218,0.5256601950080615,-0.03477387590939084,1.1189123089259971,0.4954193306011555,0.771427252367941,0.4097173531546387,0.9386471677663634,0.5560572174875006,0.47459579541657887,0.18688023536761647,0.4014334767694609,-0.1438179757698329,0.40932841341727383,0.7148791626147052,-0.6739609674720072,-0.14901454042710024,-0.4704508368976214,0.8615690201335219,0.31578602462732464,0.7941960762613413,0.739024766587844,0.7798478760430694,0.20700670285031503,0.2953853823424661,0.4803356887090665,-0.3573710957966342,0.6500089913047787,-0.20529819013667625,0.5756834092833383,1.024025294430632,0.6524091593782873,0.21134286707391528,-0.5681016435527735,-0.18044212881154356,-0.049529149933608435,0.6323196117886777,0.4682559451031592,0.4410546397089265,0.5629607620755156,0.7809934972981627,0.48910805308032623,0.04773669154655857,0.6266101104837064,0.586271986180932,0.4074345347146555,0.3468248367473151,-0.6606063023596643,0.03388792494011659,0.516584199298509,0.6297184487864537,0.47287400571495913,0.5089020400732032,0.21968216111256064,-0.017345995418605566,0.6059380882670375,0.6102188700128944,0.4194681643978967,1.243275445609298,-0.8391546377601637,0.47785558023273045,0.45847805898848343,-0.2634362053431765,0.023788507858984398,0.003725519931674705,0.9048782022510109,-0.5960169636809004,-0.2778276096479894,-0.8123723460426796,-0.5588865902639882,-0.21707713264182277,-0.6562665960419461,-0.334614559608031,-0.4551523984406935
Amber,-0.012031545849735887,-0.42986150927409955,-0.3557769290709499,-0.31998286411661236,-0.003913054010031777,0.555414982676951,-0.06206876133515827,0.995284006018224,0.014507842759654006,0.4297503479172099,1.3517234750997362,0.2544476700674198,-1.2917398141002001,0.03745309817583473,-0.0748996346828307,-0.702245644149219,0.764156925853977,-0.08158795784336337,0.000753960577144324,0.32178704025862265,0.7109551707086954,0.18282085529068745,-0.24959033432874675,0.5813836423421165,-0.5878650460656889,0.8182293636381556,-0.23618245782466143,-0.5543399298683565,-0.6351302592018282,0.2748599157377535,-0.9819056482019698,-0.45180929915780016,-0.41652113514647304,-0.43891678658155514,-0.2407405857818221,-0.1342212146357083,0.3255309704640294,-0.9056350592469321,-1.0177442666694665,0.5765333133503828,0.6506861621632991,0.7744615215280376,0.5441832279265859,-0.5507627870963722,0.3066216926788015,0.5447086477610271,0.6553450138098166,-1.2110427190109019,0.19892860628193254,-0.9102340262722416,-0.6890517312155309,-0.3543734199707398,-0.07977693492009401,-1.152954394274909,-0.9547891194238635,-0.37353028877437167,0.12830220004380363,0.06801681919682089,1.0574638801177725,0.6637373139638694,-0.44876246864692826,-0.5833736486521625,-0.08082390035030289,-0.14465787332077307,-0.9110683829975784,-0.3564286123974322,-1.236787778741267,-0.26675484189220794,0.2566639932718453,0.263583195781299,0.2666719446665455,-0.021287402640449125,-1.0134783950672261,0.044073241804356886,-0.3046720199628194,-0.10772634749583304,-0.7842156145674583,0.14128585411155148,0.21625098149792057,-0.5400787983212357,-0.19395725970778527,0.6840741800508353,0.18165822662484143,0.02010654038388618,-0.20931781187195012,0.14162545743097374,-0.05580760682790388,-0.8120271842828511,-0.5388857397250979,0.03158921725765941,-0.8493886600135433,-0.6999008274134023,-0.15338419388839414,-0.30270973406121837,-0.22330032712169723,1.0335917988113317,1.4944695792659093,0.3429207989463858,-0.7292808385644907,0.5416827950006315,-0.2293254992604079,0.1826583272981536,0.33730776806779333,1.0381125538888,-0.740472843300432,-0.7867645937628868,-0.6585179640290912,-0.991342423186872,-0.1790005887271182,-0.7467626376900579,-0.4934212872594164,-0.5280564835030715
Brooke,0.25540783057694655,0.060863785725936585,-0.19000428020997243,-0.060663898380690744,0.2568688104707575,0.26909646838578044,0.03777764923922521,0.7352318877755184,-0.1172775051862737,0.19197766562966753,0.4108023083770832,0.3074323257128722,-0.3483313378266782,0.12526853020453416,0.27697131775759554,-0.24965721750093203,0.7824899898994514,-0.1998641775834637,0.2540337630527245,-0.07332311468348793,0.2831136262289097,0.489980124657506,0.08501606164605972,0.21874017535246834,-0.2045882585560722,0.5863272710363879,0.1659748598675777,-0.2880071190970787,0.07464514400834273,0.33121338133555694,-0.04335862608016274,-0.09169637979477942,-0.2428519540903994,0.22440026881846356,0.011684346673594973,-0.038094907872791385,0.2312859246648274,-0.32696580197570163,0.02077996410787338,0.12457770733234666,0.1198198582070962,0.3899559250832822,0.429082602210522,0.07224214499280712,0.24124308421017357,0.8706513235046134,0.33558932961622023,0.04273390746203532,0.13149561381297395,-0.23018496470573377,-0.7271223259147679,-0.0064722260901084756,0.28068230457160165,-1.1406293454159624,-0.6418303413214536,-0.6930673434771593,0.26809764418467,0.06334350741466967,0.6157400599492564,0.609337685881761,0.36631390990087315,-0.2202104714618609,-0.028454404375141504,0.29788133458773014,-0.5983485744031036,0.28550863827518824,-0.4869387550657444,0.0712826610189431,0.422230131543437,0.3566471467361136,0.051083234280644645,-0.5768087378006608,-0.39151019230277634,-0.34024862509987563,0.05970530215730593,-0.049200635139631146,-0.0521395512495572,0.17036471251330276,0.3460622388737594,-0.11984242727452923,-0.5007777451354639,0.3116236852655665,0.3572426563681984,0.16260225058771544,0.13706992602271356,0.07113835939002984,0.19246637875529746,0.11031109695446344,0.30858065560259096,-0.06360246659775627,-0.026792634687331653,-0.5725095968343648,-0.3035042155921308,0.3707235256990304,0.13766295153461516,0.18855741637625578,0.8404403622135296,-0.3219592459733399,-0.18185896231330775,-0.3896308422837429,0.07231670009828992,0.3029985465971553,0.04142165014424329,0.5323201673994025,-0.2655661308129291,-0.5670608991199153,-0.4654045269143926,0.009915269526604027,0.23310302091718096,-0.048558357928603385,0.09199933182368775,0.04909498766536715
Diana,0.3864155649417151,0.1825777893336317,0.15068986466459652,-0.1927068087556198,-0.09272174892279045,-0.14312630057154815,0.30679732613856653,-0.16886812783669453,0.28312079563579656,-0.021884803946150232,0.3203037465130332,0.11504164772767445,-0.3566494071306888,0.05294331153969252,-0.06989978974376271,0.24794924089550593,0.5899581186831051,-0.00393392073539133,0.22707567514399118,0.22424618406291844,0.06031887022383942,-0.22649148419620746,-0.21873764169538007,0.001537479470918306,-0.21024554475829807,0.3588049451037903,-0.2663253469033012,-0.38718031964221306,-0.10688108902085829,-0.45738125238755056,-0.13020149669063824,0.15859157084981826,-0.03344470581687576,-0.0812439250379851,-0.08562501115614816,0.11331972205369388,-0.08937978974569824,-0.8156082693440758,0.3510427881830048,0.25554347095536323,0.22000417848278728,0.31408561715156735,0.2198417345285992,-0.24215293851896896,0.158683859738936,-0.08506192515041966,0.3475869906194698,-0.6004040844526928,0.25620045173497413,-0.46015970143998375,-0.3789581860351237,-0.12981188373291863,-0.014015358446671738,0.15187015682158825,0.6160088443422399,0.07467419824910784,0.04780858388716003,0.18157685657698755,0.5200861949519907,0.28128860778433884,-0.3594077399687406,-0.22126439387275287,0.0330670225988696,0.007307845888401206,0.20751750292923768,-0.25288044135010773,-0.16166846517118094,0.08940479583547861,0.250749592306529,-0.09732907996824096,-0.05047456239973723,0.08240478394120557,0.2657628789697782,-0.163000533744053,-0.09157029442165579,-0.2404679922270999,-0.24151231490953626,-0.09246509060677002,0.06400782383976407,-0.005843802775576478,0.012315943278392413,0.6038485715043767,-0.31182005724613426,0.18963419932085732,0.059407480648443874,0.4655312504637245,-0.17647333247277008,-0.46336960866584487,0.3700070800573171,0.14943475387387287,-0.42917062890782737,-0.5083474711751637,0.14105713490044364,-0.057808861702167424,-0.33544272010864035,0.07392733142980075,0.20296322612621212,1.041276074469854,-0.45832802991881516,-0.22765465598177861,-0.06029212159898,0.38229704308775425,0.1827268324414958,0.6338603551646348,-0.10129463493807452,-0.48890604658430603,-0.4002063434103807,-0.3941613749297863,0.45197821270717203,-0.023017288373462747,-0.38112203430113123,0.012884274093309285
Laurie,0.1686502283970612,0.2232112103346812,-0.10392869662486104,-0.14785646790073528,0.14286931492286198,0.259574979194098,-0.16065088573364242,0.3995768811987592,-0.17556272399046774,0.07025926178217955,0.05758071857879181,0.5116589282424381,0.04460943974701965,-0.24995124600227878,0.18195567129985715,-0.6882018952656199,0.3845880049465538,-0.190675862754427,-0.5669494307734659,-0.07023296974145428,0.1078607913701062,0.40375163081820165,0.09976625417583443,0.12799695673127479,0.3165221428260051,-0.08602201968635906,0.5012730197782801,0.10010465171608937,0.07875085615434302,0.20619586889953007,0.20311157614365624,-0.020386656912946905,0.11902977994776276,0.5185891545522723,0.1625122546336269,0.012296017303349666,-0.056109436850463025,-0.010523999071682135,-0.5100170937703186,0.08594963181892751,-0.4272340362174257,0.4168649302960145,0.3681925251248861,0.6160987687468468,0.17933764897645108,0.8245131762066156,0.38999059902890276,0.20447670008970384,-0.09063432642244004,0.04888261500919345,-0.6188475580857862,-0.22503624670754477,0.6665173699359623,-1.0083888611280194,-1.136878350602492,-0.964849142641216,0.3082484785430067,0.016260765117644727,0.42411323577161014,0.6287511175005956,0.6891253921671942,-0.091910025450036,-0.07213059969263891,0.1819485087270932,-0.17553475407598124,0.3216921824167051,-0.23161391006477094,0.30113018729691376,0.35048891890289147,0.3339890237986542,-0.18732559201286753,-0.7554439372370926,-0.7688254002773279,-0.09608878121181279,0.3925264730216499,0.23929371961333087,0.5782477518849019,0.628900813358864,0.27499248922238567,0.1500414206883553,-0.24969479195919528,0.15740095956878955,0.357572277911134,-0.13227012849137068,-0.11019148898448844,-0.9610750939797336,0.1463751034024659,0.2060807727252759,0.10670233758709037,0.29705668901451754,0.2594332208409817,0.02893105572898371,-0.11211639706251227,0.37097832783947077,0.3880415157755826,-0.13964925237018488,0.47306603319115176,-1.6937290829628948,0.21294853324713495,-0.23137037896867216,0.22776367908225148,0.4786769449766948,0.2367558543251248,0.6968769265098014,-0.311709224588292,-0.7743507234819107,-0.5205225954757828,-0.49160779348811684,0.34286423812849937,-0.11500799913551459,-0.2724605116583598,0.3212874176839121
