,country,sport,direct_correlation,indirect_correlation,same_correlation
219,India,badminton,1.6246047496134182,-0.047239727992313935,False
220,India,boxing,0.2268847830059373,-0.10693581700532202,False
221,India,cycling,-0.04709514690347197,-0.05788417220043943,True
222,India,swimming,0.4035920776240316,-0.023333689028684924,False
223,India,shooting,0.3406677346639185,-0.05127075184847928,False
224,India,gymnastics,0.3457340694956763,0.01000011269181719,True
225,India,wrestling,0.4824382271393149,-0.09887255220728963,False
226,India,skiing,-0.6186049152088828,-0.03833127441394429,True
227,India,bowling,1.2454465420566725,0.016338981026950486,True
228,Indonesia,football,0.2659215287062477,0.04678142931600841,True
229,Indonesia,basketball,0.20056007574984466,0.008351468532151924,True
230,Indonesia,cricket,1.3940499769174317,0.02528135683348485,True
231,Indonesia,hockey,-0.6558963707345596,0.0173278635916145,False
232,Indonesia,tennis,0.520779694413569,0.038657315863665706,True
233,Indonesia,volleyball,1.7919662314731375,0.06349209146791998,True
234,Indonesia,baseball,-0.10317412764202633,0.01840279239696317,False
235,Indonesia,rugby,0.4701692731431187,0.06006799228147866,True
236,Indonesia,golf,0.06172920869994085,0.08219350593831555,True
237,Indonesia,athletics,0.5624367662866184,0.04414860679756833,True
238,Indonesia,badminton,2.385780534929385,0.04939200328268263,True
239,Indonesia,boxing,0.7616297186633709,0.08657970365227477,True
240,Indonesia,cycling,0.7635103941704118,0.16168613372849472,True
241,Indonesia,swimming,1.3000479060282393,0.04198596633145631,True
242,Indonesia,shooting,0.13578646231707245,0.08681923063681636,True
243,Indonesia,gymnastics,1.0037666364142477,0.0812264694096081,True
244,Indonesia,wrestling,1.3878482031486308,0.13242999051744367,True
245,Indonesia,skiing,-1.1358484658575878,0.07615249476544875,False
246,Indonesia,bowling,1.0812944805657276,0.11489675318287218,True
247,Pakistan,football,0.4420285187255705,-0.1726646498012484,False
248,Pakistan,basketball,0.7289300293348829,-0.05992435912548265,False
249,Pakistan,cricket,2.6097693117299907,0.02300845079392673,True
250,Pakistan,hockey,0.05682235147418875,-0.10777005700781468,False
251,Pakistan,tennis,0.5089647680925926,0.03617077796326743,True
252,Pakistan,volleyball,0.36899596663409,0.06548793108162197,True
253,Pakistan,baseball,-0.1411333146141237,-0.13574698675567853,True
254,Pakistan,rugby,0.69614961430593,-0.14523439156929013,False
255,Pakistan,golf,0.20428095275763392,-0.10507453956423043,False
256,Pakistan,athletics,0.6163703931779841,-0.04372991023038274,False
257,Pakistan,badminton,1.7967035532658493,-0.0013641832487893842,False
258,Pakistan,boxing,0.614103512320348,-0.17389376516280344,False
259,Pakistan,cycling,-0.4422756033070583,-0.16805728654544308,True
260,Pakistan,swimming,-0.4688297129266054,-0.08749367177537404,True
261,Pakistan,shooting,0.8966588362119489,-0.09487111704908807,False
262,Pakistan,gymnastics,0.2748381368559003,0.007319104336401871,True
263,Pakistan,wrestling,0.7451541802295258,-0.1167463189657189,False
264,Pakistan,skiing,-0.593270410473682,-0.0955246983005622,True
265,Pakistan,bowling,1.3450855707371343,-0.025807366980376795,False
266,Bangladesh,football,0.4659399947767703,-0.08146562241277419,False
267,Bangladesh,basketball,0.3296010776232286,-0.047112687397641295,False
268,Bangladesh,cricket,2.524154235539511,0.061417640161415425,True
269,Bangladesh,hockey,0.18298853901040946,-0.0645016363046176,False
270,Bangladesh,tennis,0.3614197635071945,0.008414345204369018,True
271,Bangladesh,volleyball,0.6313452241897661,-0.00976796149801343,False
272,Bangladesh,baseball,0.12956072317696293,-0.0491854179522384,False
273,Bangladesh,rugby,1.1111401487410455,-0.03813451459075262,False
274,Bangladesh,golf,0.07499127678309554,-0.029208949412435074,False
275,Bangladesh,athletics,0.6220967339779183,-0.031180155877687406,False
276,Bangladesh,badminton,2.097840461461105,-0.007163412376059909,False
277,Bangladesh,boxing,1.3527664545824551,-0.06346377962409404,False
278,Bangladesh,cycling,0.4769878159908921,-0.0540701044182916,False
279,Bangladesh,swimming,0.616117537200501,-0.0738054449868423,False
280,Bangladesh,shooting,-0.04136195971132134,-0.05420650910802115,True
281,Bangladesh,gymnastics,0.5287535966316885,-0.023267298469168102,False
282,Bangladesh,wrestling,0.5538687288386859,-0.0479572312577663,False
283,Bangladesh,skiing,-0.3429707221657791,-0.07866981773462707,True
284,Bangladesh,bowling,2.031454240170863,0.04147208688037585,True
285,Japan,football,0.017071512161114275,0.018284518287142837,True
286,Japan,basketball,0.24018447342200536,-0.006513127858643969,False
287,Japan,cricket,0.10502726742749016,0.007979616473565135,True
288,Japan,hockey,0.4929144186714946,0.04196784369426351,True
289,Japan,tennis,0.10970932125900504,0.08215831514803203,True
290,Japan,volleyball,0.6911589451423229,0.11097954652509702,True
291,Japan,baseball,0.4784948856459781,0.001446426016246799,True
292,Japan,rugby,0.2499370877858613,0.056044564282394384,True
293,Japan,golf,-0.5835604811632467,0.016570749907643147,False
294,Japan,athletics,0.5718302145146287,0.052686513294689485,True
295,Japan,badminton,1.1485596418586956,0.061229286698878886,True
296,Japan,boxing,0.3089484750908261,0.013255623847607692,True
297,Japan,cycling,0.19160700175485826,0.06728302555379717,True
298,Japan,swimming,0.8693277095559915,0.010390840849732986,True
299,Japan,shooting,-0.1322345918616142,0.04647387772078947,False
300,Japan,gymnastics,0.9784804193719302,0.09096086978713276,True
301,Japan,wrestling,0.9567422395730592,0.09074634367208892,True
302,Japan,skiing,0.9239330643034509,0.06393966977084367,True
303,Japan,bowling,-0.16435271875463728,0.058369386265496676,False
304,Philippines,football,0.2915948616790288,0.05308193376154236,True
305,Philippines,basketball,0.4769931435556454,-0.03388730010820818,False
306,Philippines,cricket,0.8601713531446988,-0.04944250318634789,False
307,Philippines,hockey,-0.26027163272791737,-0.06518700569457661,True
308,Philippines,tennis,0.4318559697381641,0.03544964490406543,True
309,Philippines,volleyball,1.4783349233459817,0.03524822363740264,True
310,Philippines,baseball,0.9206348191385106,0.021112959324193603,True
311,Philippines,rugby,0.5109358288536465,0.028427430034199307,True
312,Philippines,golf,0.3244193144402604,0.02004564360425511,True
313,Philippines,athletics,0.4257927309002822,0.03754972519730978,True
314,Philippines,badminton,1.8715785423625264,-0.010318675196321596,False
315,Philippines,boxing,1.0477756038651176,0.07830251630579864,True
316,Philippines,cycling,0.5844498077802092,0.14046314987863964,True
317,Philippines,swimming,1.1719481935979803,-0.006889753423649545,False
318,Philippines,shooting,0.19441750878508712,-0.005198669622006586,False
319,Philippines,gymnastics,0.7795023665520431,0.03693538231742632,True
320,Philippines,wrestling,0.8978437925079811,0.0905538581347668,True
321,Philippines,skiing,-0.7985745850371666,0.022169785625089627,False
322,Philippines,bowling,0.6792912881719048,-0.006061068295520018,False
323,Vietnam,football,0.04504983504128657,0.0876967919901923,True
324,Vietnam,basketball,0.04396982152303666,0.07017466460055465,True
325,Vietnam,cricket,0.26806423360572496,0.04903774303585269,True
326,Vietnam,hockey,-0.2036192764029988,0.12476732649969427,False
327,Vietnam,tennis,-0.01796624527253439,0.0565505350944156,False
328,Vietnam,volleyball,0.7816331841434742,0.04243568030005351,True
329,Vietnam,baseball,0.3744497216333267,0.09364869553858576,True
330,Vietnam,rugby,0.4496029259294369,0.1316582794527512,True
331,Vietnam,golf,-0.0016774472623402384,0.12246011487460408,False
332,Vietnam,athletics,0.21841427854425502,-0.02217453711878136,False
333,Vietnam,badminton,0.7126335122607437,0.04405164349772973,True
334,Vietnam,boxing,0.8331909180774157,0.11048302034307723,True
335,Vietnam,cycling,1.0344922229953248,0.16651176892201267,True
336,Vietnam,swimming,1.3155663632170242,0.05442470373264096,True
337,Vietnam,shooting,0.3731996295059869,0.0938096956087546,True
338,Vietnam,gymnastics,0.4471473604415249,0.027059451732123044,True
339,Vietnam,wrestling,0.5219861251986523,0.11245358128551187,True
340,Vietnam,skiing,0.017199051871908472,0.10474070303303344,True
341,Vietnam,bowling,0.11224592643339143,0.1691762373345422,True
342,Iran,football,0.4042659882189293,-0.1167046519048476,False
343,Iran,basketball,0.5660041188995841,-0.07863570649855076,False
344,Iran,cricket,0.6462225833793759,-0.020667066839086482,False
345,Iran,hockey,-0.5808076760627521,-0.1271067236671187,True
346,Iran,tennis,0.6363671743177566,0.08167378341367966,True
347,Iran,volleyball,0.9439816994406868,0.15776543216402747,True
348,Iran,baseball,-0.6113659034926961,-0.16693764800649674,True
349,Iran,rugby,-0.3334125431796824,-0.15214696104146955,True
350,Iran,golf,0.048286042268934695,-0.13182384904888186,False
351,Iran,athletics,0.6004938821720703,-0.01150264843329184,False
352,Iran,badminton,1.3408735305588917,-0.010499130675222413,False
353,Iran,boxing,-0.5823211472159843,-0.1439645593483478,True
354,Iran,cycling,-0.519558860614634,-0.10658909207041392,True
355,Iran,swimming,-0.3409309689228397,-0.029527051385187787,True
356,Iran,shooting,0.4919871606158052,-0.07838293561974191,False
357,Iran,gymnastics,0.2255319077880901,0.03898790875620616,True
358,Iran,wrestling,0.8572415603374673,-0.06381130150749681,False
359,Iran,skiing,-1.0437222379606268,-0.02041830222789174,True
360,Iran,bowling,-0.42647590084568576,-0.035522917269447264,True
361,Turkey,football,0.9082031970631188,-0.02405294620891413,False
362,Turkey,basketball,0.309486587234099,-0.07507414630549225,False
363,Turkey,cricket,0.5144442332559042,-0.004686695182338785,False
364,Turkey,hockey,0.2414459324171759,-0.046701202365215834,False
365,Turkey,tennis,0.2405927414920738,0.1167827205160446,True
366,Turkey,volleyball,1.3772029898399183,0.19104299505560504,True
367,Turkey,baseball,-0.3367542856772736,-0.16190685682475162,True
368,Turkey,rugby,0.1388328667233465,-0.036084208009322966,False
369,Turkey,golf,-0.5132004430817788,-0.08922749359926556,True
370,Turkey,athletics,1.0777087178323226,0.047102069996612976,True
371,Turkey,badminton,1.2775818206201863,0.043555165837993084,True
372,Turkey,boxing,0.23204757456697075,-0.052614479392398925,False
373,Turkey,cycling,0.6722113224368335,0.04088856583013298,True
374,Turkey,swimming,0.3322041925118977,0.027138343019395685,True
375,Turkey,shooting,0.4386296653624268,0.02051433360832995,True
376,Turkey,gymnastics,0.8859833806905394,0.07793338044158904,True
377,Turkey,wrestling,0.8931599277636312,0.030051475595124524,True
378,Turkey,skiing,0.9480526691182536,0.053740646402600026,True
379,Turkey,bowling,-0.23968301908788656,-0.03636652826453225,True
380,Russia,football,-0.027973740022209488,-0.03616515973646098,True
381,Russia,basketball,0.23173738032644656,-0.11567018878986934,False
382,Russia,cricket,-0.1327828942395591,-0.05319550057055135,True
383,Russia,hockey,1.1310313492119641,-0.05115775864204716,False
384,Russia,tennis,0.40562977079999146,0.1559043063518627,True
385,Russia,volleyball,0.4783580012631969,0.17542836094856432,True
386,Russia,baseball,-0.4175924698042489,-0.19319578316810865,True
387,Russia,rugby,-0.08024025535975468,-0.024079162283370696,True
388,Russia,golf,-0.9796373932150318,-0.09420580689560293,True
389,Russia,athletics,0.5684193344016579,0.10250533834952276,True
390,Russia,badminton,0.6367338614881444,0.013938387833432686,True
391,Russia,boxing,-0.04405464587081282,-0.025254613176318372,True
392,Russia,cycling,-0.8474172469139103,0.04641402497967205,False
393,Russia,swimming,-0.07780084359764652,0.06339487427770513,False
394,Russia,shooting,0.13327263933184905,-0.02009229964721357,False
395,Russia,gymnastics,0.5691042871906576,0.11640299399873165,True
396,Russia,wrestling,0.6398615657151062,0.058914972988607824,True
397,Russia,skiing,1.0319133218370076,0.07963845121293307,True
398,Russia,bowling,-0.919307797696732,-0.03436387318002907,True
399,Germany,football,0.4031502955007378,-0.06383976692146998,False
400,Germany,basketball,0.1091031300949437,-0.11946265539098495,False
401,Germany,cricket,-0.3445584710824064,-0.08317430779429606,True
402,Germany,hockey,0.16882667160568954,-0.0774347810161701,False
403,Germany,tennis,0.2706895520588335,0.05944515436386968,True
404,Germany,volleyball,0.8301592533187611,0.11310524073049795,True
405,Germany,baseball,-0.74546733424253,-0.19621125360536346,True
406,Germany,rugby,0.5707326590299827,-0.016192538837639856,False
407,Germany,golf,-0.732316451678317,-0.07690424410081435,True
408,Germany,athletics,1.0785320920618,0.023459767642112425,True
409,Germany,badminton,1.3111843007288844,-0.0010924456021533429,False
410,Germany,boxing,-0.2317202311645911,-0.10289612879998984,True
411,Germany,cycling,1.5061215986961023,0.05437791705481474,True
412,Germany,swimming,-0.03741189232224982,-0.02036403609626019,True
413,Germany,shooting,0.14992108055566228,-0.04877488501931571,False
414,Germany,gymnastics,1.4264663084409732,0.08096003001007973,True
415,Germany,wrestling,0.4024750168235467,-0.0283832052237575,False
416,Germany,skiing,1.6641850358163293,0.04109250777563131,True
417,Germany,bowling,-0.29063575956779736,-0.024053420286945758,True
418,United Kingdom,football,0.4699781473879685,0.07488234399063268,True
419,United Kingdom,basketball,-0.4414681653211565,-0.028326728302752086,True
420,United Kingdom,cricket,0.9467471435887922,0.14866136564875204,True
421,United Kingdom,hockey,-0.12625380380604387,0.05458693231205044,False
422,United Kingdom,tennis,0.3973422675573244,0.05883662763701756,True
423,United Kingdom,volleyball,-0.13111189907037987,-0.029336464808591426,True
424,United Kingdom,baseball,-0.6138162978587698,-0.016620564094881808,True
425,United Kingdom,rugby,1.4758008449171498,0.14441966136301315,True
426,United Kingdom,golf,0.2193887354939949,0.09144856151937704,True
427,United Kingdom,athletics,0.5483211458847139,0.08636839137246292,True
428,United Kingdom,badminton,0.8473323651366041,0.05350070501994004,True
429,United Kingdom,boxing,0.07548037355512692,0.03273829936988625,True
430,United Kingdom,cycling,1.2149032597226668,0.07789925726894549,True
431,United Kingdom,swimming,0.2675890093829877,-0.07321979771191345,False
432,United Kingdom,shooting,0.024188557774936673,0.01482564651073621,True
433,United Kingdom,gymnastics,-0.09896558015773503,-0.000973365837487508,True
434,United Kingdom,wrestling,-0.17974037584586486,0.11435746003954078,False
435,United Kingdom,skiing,0.6367173828715706,-0.0050625001791684285,False
436,United Kingdom,bowling,0.5266960944524387,0.09960292049528716,True
437,France,football,0.18219864557494256,-0.028418838850775518,False
