,country,age,direct_correlation,indirect_correlation,same_correlation
58,Nigeria,59,0.20442594807384706,0.1707163502989219,True
59,Nigeria,60,0.0524104473132798,0.13464450030174105,True
60,Nigeria,61,0.2488198863979516,0.17294982609095486,True
61,Nigeria,62,0.1839731393359645,0.15267992832421715,True
62,Nigeria,63,0.1388878059419446,0.1592696091074047,True
63,Nigeria,64,0.1495886626491345,0.14194118249893806,True
64,Nigeria,65,-0.03156868828540018,0.14876837431308731,False
65,Nigeria,66,-0.12020770697314764,0.1554120932882952,False
66,Nigeria,67,0.004631973929210169,0.16099200693066607,True
67,Nigeria,68,-0.08060989335385224,0.15896648265833208,False
68,Nigeria,69,0.13660782847283087,0.15734891946263554,True
69,Nigeria,70,-0.0909355480013402,0.1445811511490958,False
70,Nigeria,71,0.06699627872502628,0.1687727077842676,True
71,Nigeria,72,-0.08610755256348875,0.15169442194227895,False
72,Nigeria,73,-0.039734663168761016,0.16140145588962554,False
73,Nigeria,74,-0.09506249229997953,0.15143732282581673,False
74,Nigeria,75,-0.1834670914613944,0.14582971426671862,False
75,Nigeria,76,-0.1761421974203532,0.15451256582960698,False
76,Nigeria,77,-0.2642019907264712,0.1611797637054056,False
77,Nigeria,78,-0.3619924782927211,0.15048728964132282,False
78,Nigeria,79,-0.28445962379408923,0.15443817326602455,False
79,Nigeria,80,-0.3282077843245447,0.1256497317175932,False
80,Nigeria,81,-0.22202747295630487,0.15013877984932522,False
81,Nigeria,82,-0.31478200971429804,0.1454579368914332,False
82,Nigeria,83,-0.25968976537321004,0.15000041057488114,False
83,Nigeria,84,-0.3516953706638854,0.14357546229058832,False
84,Nigeria,85,-0.31329615262338045,0.12875982500979474,False
85,Nigeria,86,-0.4520432820082071,0.14040654861119609,False
86,Nigeria,87,-0.4594548264921571,0.1454037166596487,False
87,Nigeria,88,-0.4324716731689999,0.13280168962107802,False
88,Nigeria,89,-0.2858422637143415,0.1414625166097312,False
89,Nigeria,90,-0.3552765843256259,0.10532204545839838,False
90,Nigeria,91,-0.28681116100969234,0.14863855878111756,False
91,Nigeria,92,-0.3862719558420881,0.12423005542171048,False
92,Nigeria,93,-0.33689679848869003,0.12723094632302434,False
93,Nigeria,94,-0.3768106380123943,0.12205088243000245,False
94,Nigeria,95,-0.4488290453435815,0.11003620339832047,False
95,Nigeria,96,-0.3419261799108096,0.1044977227048632,False
96,Nigeria,97,-0.3909154354646704,0.10614454593010304,False
97,Nigeria,98,-0.359783671526668,0.0992410723114174,False
98,Nigeria,99,-0.403473031029104,0.0948784650048984,False
99,Nigeria,100,-0.3300313114138884,0.09724621070417536,False
100,Nigeria,101,-0.2642394653204858,0.09263490390156656,False
101,Nigeria,102,-0.2909563882832253,0.09547955090883388,False
102,Ethiopia,1,0.3815634290445326,-0.02775724716597412,False
103,Ethiopia,2,0.15095464522906896,-0.05792634341177631,False
104,Ethiopia,3,0.15546248568073834,-0.051308641089659004,False
105,Ethiopia,4,0.24350515797083905,-0.03822708634039927,False
106,Ethiopia,5,0.1757611166419399,-0.047452964280684407,False
107,Ethiopia,6,0.13145411171110594,-0.01978989202340337,False
108,Ethiopia,7,0.17014960380290106,-0.03322616259337936,False
109,Ethiopia,8,0.033152988883401645,-0.03527964078220131,False
110,Ethiopia,9,0.1346678630683498,-0.028994828218366988,False
111,Ethiopia,10,0.07726011992282121,-0.0396718944074555,False
112,Ethiopia,11,0.07677687085418518,-0.01860738466623973,False
113,Ethiopia,12,0.020235232930356697,-0.03853466035947916,False
114,Ethiopia,13,0.07500619422124839,-0.02635716246679206,False
115,Ethiopia,14,0.1094059699946448,-0.019742833943892653,False
116,Ethiopia,15,0.07073830881020814,-0.0313915223529346,False
117,Ethiopia,16,0.0519134060830571,-0.01832735527145881,False
118,Ethiopia,17,0.09678077640712224,-0.008401081003382648,False
119,Ethiopia,18,0.11672816304771297,-0.011172387507425422,False
120,Ethiopia,19,0.22012485747296065,0.011373412355937428,True
121,Ethiopia,20,0.08327135324815074,0.014317923577957074,True
122,Ethiopia,21,0.2401778626330403,0.020099976329338888,True
123,Ethiopia,22,0.18187305870785173,0.03255574217938568,True
124,Ethiopia,23,0.15543680127561768,0.027923180239767115,True
125,Ethiopia,24,0.19365891861520068,0.01182472240710252,True
126,Ethiopia,25,0.13228418718215473,0.021667202002627242,True
127,Ethiopia,26,0.13664220276423694,0.021385515047890182,True
128,Ethiopia,27,0.18222443976851074,0.016673924411384378,True
129,Ethiopia,28,0.18441304794239596,0.019185984932247126,True
130,Ethiopia,29,0.2079367305205978,0.0158246136053319,True
131,Ethiopia,30,0.062498616258001974,0.011203077398833814,True
132,Ethiopia,31,0.08146193699063503,0.02709474342083285,True
133,Ethiopia,32,0.11276679263045687,0.03121236097724481,True
134,Ethiopia,33,0.10761828932345847,0.031011984604376618,True
135,Ethiopia,34,0.09586154600941367,0.02602870751155379,True
136,Ethiopia,35,0.09009018947683313,0.022998399901452717,True
137,Ethiopia,36,0.06127212160052493,0.02460989751256849,True
138,Ethiopia,37,0.06309584252140928,0.02587732527399193,True
139,Ethiopia,38,0.070821421785332,0.027825228284505045,True
140,Ethiopia,39,0.04423579968148399,0.026842278137092036,True
141,Ethiopia,40,0.015589073591028756,0.02552587805828468,True
142,Ethiopia,41,0.033954100552525755,0.020704717638832887,True
143,Ethiopia,42,0.07248452392263609,0.012332800043989744,True
144,Ethiopia,43,0.0011881919213095262,0.02317297891192296,True
145,Ethiopia,44,0.013770813192075241,0.014748924684986044,True
146,Ethiopia,45,0.05023090786958083,0.012592914778076976,True
147,Ethiopia,46,0.009225718652576712,0.028839551991329405,True
148,Ethiopia,47,0.021754914367008767,0.01984877672689512,True
149,Ethiopia,48,0.0800686160645306,0.018062290922513075,True
150,Ethiopia,49,0.12275132614204486,0.005369811416246242,True
151,Ethiopia,50,-0.051831386347301896,0.015956322077070026,False
152,Ethiopia,51,0.0020921370538032245,0.0176862301758783,True
153,Ethiopia,52,-0.17470140401893436,0.023063204243396574,False
154,Ethiopia,53,-0.06746234685248735,0.027970468756551917,False
155,Ethiopia,54,-0.07967044856349549,0.014696759115232673,False
156,Ethiopia,55,-0.06237916303771461,0.010209373114360808,False
157,Ethiopia,56,-0.14225459902155432,0.01832130224522987,False
158,Ethiopia,57,-0.08836696948554389,0.02735885088864152,False
159,Ethiopia,58,-0.0947485396292784,0.0181351161946994,False
160,Ethiopia,59,-0.17771524126702476,0.01965778791813453,False
161,Ethiopia,60,-0.12813945536989593,0.019830098066395983,False
162,Ethiopia,61,-0.10623543755985096,0.030078007611044125,False
163,Ethiopia,62,-0.18859046779167865,0.023818380165001943,False
164,Ethiopia,63,-0.1981936382317807,0.030060570116294257,False
165,Ethiopia,64,-0.15060081278974952,0.02773109857169196,False
166,Ethiopia,65,-0.16271440887781885,0.015729561886829602,False
167,Ethiopia,66,-0.21206131734384728,0.02645470698788031,False
168,Ethiopia,67,-0.2652816594141577,0.02793521543225473,False
169,Ethiopia,68,-0.27435135594786425,0.03181219686111015,False
170,Ethiopia,69,-0.08639278432769329,0.01875413974989049,False
171,Ethiopia,70,-0.1117182520262036,0.031773243231271155,False
172,Ethiopia,71,-0.19880921057417755,0.03150606439452764,False
173,Ethiopia,72,-0.2637364815067691,0.034010396190118086,False
174,Ethiopia,73,-0.22163690854481696,0.02935067410164887,False
175,Ethiopia,74,-0.20982429567913286,0.03383433316623866,False
176,Ethiopia,75,-0.26269297212567416,0.02562248630101674,False
177,Ethiopia,76,-0.2366572656956625,0.02748342807668195,False
178,Ethiopia,77,-0.3137258009564489,0.03265537634638961,False
179,Ethiopia,78,-0.4329426661847928,0.021330668257158743,False
180,Ethiopia,79,-0.3346503298645929,0.032017191183178924,False
181,Ethiopia,80,-0.2950627815255919,0.022881620131513788,False
182,Ethiopia,81,-0.27961221913926626,0.02529271285328633,False
183,Ethiopia,82,-0.3698450249990717,0.03300355418959912,False
184,Ethiopia,83,-0.33879083687852346,0.028687999162399887,False
185,Ethiopia,84,-0.3285069746505491,0.027220503011540824,False
186,Ethiopia,85,-0.2572983028118895,0.01959743743429295,False
187,Ethiopia,86,-0.4852786800377349,0.02603681675722067,False
188,Ethiopia,87,-0.37904170992003344,0.02820753644997549,False
189,Ethiopia,88,-0.34424135142977885,0.023176818868304253,False
190,Ethiopia,89,-0.2844444402195632,0.014581730475991848,False
191,Ethiopia,90,-0.2084176807274284,0.02252017305247107,False
192,Ethiopia,91,-0.30750148068415245,0.035160684026312006,False
193,Ethiopia,92,-0.3442347920690104,0.027029865905568305,False
194,Ethiopia,93,-0.3196870317309722,0.028571841285533188,False
195,Ethiopia,94,-0.31681617188089906,0.0263539908774424,False
196,Ethiopia,95,-0.2745554909000573,0.01426647746131375,False
197,Ethiopia,96,-0.28227516221418714,0.013241157103900092,False
198,Ethiopia,97,-0.25539920085654644,0.014452542369744947,False
199,Ethiopia,98,-0.3482745829455846,0.01407233076935613,False
200,Ethiopia,99,-0.41107142841625016,0.0076578532766099685,False
201,Ethiopia,100,-0.053857798935703215,0.025326263367305292,False
202,Ethiopia,101,-0.20426275099529692,0.01818539425035657,False
203,Ethiopia,102,-0.14336047257981355,0.0290357084659198,False
204,Egypt,1,-0.1590519477807288,0.011066078309976878,False
205,Egypt,2,-0.2652954565917722,-0.0326920691366505,True
206,Egypt,3,-0.1880805055316283,-0.04481530264403102,True
207,Egypt,4,-0.18238531440310765,-0.04218200830397971,True
208,Egypt,5,-0.206444079240726,-0.06525904811263772,True
209,Egypt,6,-0.18201127571786072,-0.07036207644735376,True
210,Egypt,7,-0.16124923242588235,-0.08343128769315188,True
211,Egypt,8,-0.2614716726033127,-0.1075673520896004,True
212,Egypt,9,-0.1633170006899003,-0.10872035667747082,True
213,Egypt,10,-0.05597673601854046,-0.13752876803021527,True
214,Egypt,11,-0.06328794233524654,-0.1321594252756892,True
215,Egypt,12,-0.0338806274852691,-0.16594666885560067,True
216,Egypt,13,0.022050308185421384,-0.15397508609437688,False
217,Egypt,14,0.0002092547601687905,-0.16869575102150303,False
218,Egypt,15,0.009070091639577879,-0.18603115481611385,False
219,Egypt,16,-0.00906679560531152,-0.16934762056608274,True
220,Egypt,17,-0.02281578372194208,-0.14708450004857804,True
221,Egypt,18,-0.014547007064452663,-0.12418775550302105,True
222,Egypt,19,0.0009137528499140533,-0.09530019336092947,False
223,Egypt,20,0.02844211435006768,-0.0488077164040579,False
224,Egypt,21,0.03794058356105187,-0.059016812998089176,False
225,Egypt,22,-0.009060840782434607,-0.03165181086057615,True
226,Egypt,23,0.08591822937931794,-0.028154532868550217,False
227,Egypt,24,0.01898515824342851,-0.04620655909843417,False
228,Egypt,25,0.09275976391129888,-0.01520321272089274,False
229,Egypt,26,0.0617593974840755,-0.022079902165608685,False
230,Egypt,27,0.06775037789908639,-0.034013239105538835,False
231,Egypt,28,0.10739921090404886,-0.017331822445598024,False
232,Egypt,29,0.10944567788810644,-0.027679733291951576,False
233,Egypt,30,0.11243523666282436,-0.009967241351823293,False
234,Egypt,31,0.07832543637695326,-0.006067359475863975,False
235,Egypt,32,0.15923190083874642,0.015341163550312337,True
236,Egypt,33,0.14303000772187413,0.01928813446643473,True
237,Egypt,34,0.11526001393378045,0.01034988202211008,True
238,Egypt,35,0.1945897956993006,-0.0001025357704836892,False
239,Egypt,36,0.14525401859251494,0.01879676316106649,True
240,Egypt,37,0.11735005785022495,0.02604479094677602,True
241,Egypt,38,0.164632865248269,0.021578771788530543,True
242,Egypt,39,0.1393571150783976,0.020417520522372085,True
243,Egypt,40,0.2280681810662747,0.03631153137820552,True
244,Egypt,41,0.12754824417519314,0.013776614010625614,True
245,Egypt,42,0.13299945826383985,0.0200976561558269,True
246,Egypt,43,0.0824131134689815,0.020842629803268238,True
247,Egypt,44,0.07156177801153514,0.008762407356674357,True
248,Egypt,45,0.054212116867743736,0.01039407392976014,True
249,Egypt,46,0.06225663604867141,0.03200044900718325,True
250,Egypt,47,0.03498630101812958,0.019679296191345126,True
251,Egypt,48,0.03762589650707397,0.02005050681324791,True
252,Egypt,49,0.07945314480375612,0.005018035148288031,True
253,Egypt,50,0.18596013488711655,0.0433937949735376,True
254,Egypt,51,0.0565615711544813,0.0215352511561852,True
255,Egypt,52,0.03975063712483581,0.045728597883353934,True
256,Egypt,53,0.09030231214503608,0.0469256140203624,True
257,Egypt,54,0.09103654303790468,0.02618031505082786,True
258,Egypt,55,0.015954634755227744,0.017390905027446828,True
259,Egypt,56,-0.021030275127688285,0.03396509949971669,False
260,Egypt,57,-0.005829493357083089,0.04035877387648271,False
261,Egypt,58,0.07023133463634364,0.03093517844860252,True
262,Egypt,59,-0.0559526239486569,0.018430954706767352,False
263,Egypt,60,0.1042905669974088,0.04534158054793224,True
264,Egypt,61,0.02444792475184971,0.032828655919394316,True
265,Egypt,62,-0.031457500152451315,0.0409226157279234,False
266,Egypt,63,-0.034109237272151864,0.04674025339309889,False
267,Egypt,64,0.04787228620434211,0.048713641636750994,True
268,Egypt,65,-0.044691316799479866,0.02590236039136624,False
269,Egypt,66,0.11270881758892926,0.05250893549068444,True
270,Egypt,67,0.013123776950431513,0.04735424950232226,True
271,Egypt,68,0.015346765473779294,0.05136125621811384,True
272,Egypt,69,0.13421963445041735,0.03719057274702978,True
273,Egypt,70,0.2140303443201025,0.061441386247032714,True
274,Egypt,71,0.03504748208361175,0.040865241949355334,True
275,Egypt,72,0.04120331697258201,0.06570103801358848,True
276,Egypt,73,0.07501609264658901,0.050936607281410536,True
277,Egypt,74,0.10887814586070757,0.058454776888332775,True
278,Egypt,75,0.04942021194673382,0.045528619884636364,True
279,Egypt,76,0.12970443071913024,0.057637277355487085,True
280,Egypt,77,-0.005762963134678061,0.05284144756014317,False
281,Egypt,78,-0.02575475238611407,0.05071601286850932,False
282,Egypt,79,-0.018921980820481517,0.06382697531890795,False
283,Egypt,80,0.06930415855683593,0.06448655573568134,True
284,Egypt,81,-0.011473126940590508,0.059262168724478224,False
285,Egypt,82,-0.08236932052461624,0.07527339914709373,False
286,Egypt,83,-0.13032382894329597,0.06546443460368905,False
287,Egypt,84,-0.06480073555115036,0.06651481404694509,False
288,Egypt,85,-0.11026308343897956,0.05378157005036772,False
289,Egypt,86,-0.17050093372010744,0.06836990705902972,False
290,Egypt,87,-0.1871610869903027,0.06068808801969085,False
291,Egypt,88,-0.17152818327277136,0.061888615300532475,False
292,Egypt,89,-0.16695202222969344,0.04217675756511138,False
293,Egypt,90,0.0006424564122298732,0.07248233879507965,True
294,Egypt,91,-0.1633402950895173,0.0648366688349105,False
295,Egypt,92,-0.154559009160722,0.06832915353071604,False
296,Egypt,93,-0.08984069966373083,0.07544248994891363,False
297,Egypt,94,-0.15406859313483884,0.07309713719190315,False
298,Egypt,95,-0.042120360713523416,0.06277796893306592,False
299,Egypt,96,-0.08469041957540863,0.07308042036020229,False
300,Egypt,97,-0.03820073529613493,0.070230512194567,False
301,Egypt,98,-0.002950948718706917,0.07593974610133937,False
302,Egypt,99,-0.18750586014744247,0.06884924874136085,False
303,Egypt,100,0.2898865309076298,0.08900908543761624,True
304,Egypt,101,0.2227262875982577,0.08781485100899535,True
305,Egypt,102,0.15698256363427876,0.10707392803284638,True
306,Congo,1,0.2559033371688473,-0.0911517716510594,False
307,Congo,2,0.2114764087104828,-0.12549560118212474,False
308,Congo,3,0.13095183047618625,-0.12255515069702515,False
309,Congo,4,0.1732112092903053,-0.11152756311164312,False
310,Congo,5,0.10457076873278336,-0.1014813506158964,False
311,Congo,6,0.06626251315711322,-0.0837782909095176,False
312,Congo,7,0.10815911131600206,-0.08523368550494366,False
313,Congo,8,0.013392743138823349,-0.07352500836801862,False
314,Congo,9,0.11726426468202256,-0.06553436827981853,False
315,Congo,10,0.05816304114329321,-0.04382806811559326,False
316,Congo,11,0.06044399023221445,-0.011089605449730205,False
317,Congo,12,0.02111723814865927,-0.018381757086399303,False
318,Congo,13,0.059143448842920165,0.02606145641534665,True
319,Congo,14,0.12267080695638985,0.07579925899481578,True
320,Congo,15,0.11951963945948488,0.11892427141523915,True
321,Congo,16,0.06605169221126472,0.1379808437603556,True
322,Congo,17,0.16411181459281138,0.16372382682872538,True
323,Congo,18,0.15457069893009195,0.14626071939946658,True
324,Congo,19,0.24915509475995176,0.16875585026480458,True
325,Congo,20,0.14670985437506875,0.15972918659287413,True
326,Congo,21,0.18719350296283613,0.15665682285361646,True
327,Congo,22,0.09595863436905758,0.16558350035446187,True
328,Congo,23,0.12310993410898476,0.16795204083925147,True
329,Congo,24,0.1660912771805854,0.15997582716179365,True
330,Congo,25,0.0929918840484839,0.1509887538051569,True
331,Congo,26,0.1473910286033167,0.15767398771722882,True
332,Congo,27,0.18223780822157098,0.16137386384319236,True
333,Congo,28,0.13183847318646824,0.15685292377586094,True
334,Congo,29,0.18103326457431676,0.15768894730486646,True
335,Congo,30,0.037522954214818605,0.1364081069630575,True
336,Congo,31,0.04185711107356525,0.15617153804528106,True
337,Congo,32,0.04563990213812555,0.143972649292549,True
338,Congo,33,0.04865192402279726,0.14965431785700906,True
339,Congo,34,0.03054971232531285,0.14896848748740604,True
340,Congo,35,0.06590148820455845,0.14771292667605695,True
341,Congo,36,0.06898332069969,0.13858712726730232,True
342,Congo,37,0.045916489084512346,0.13528765113029798,True
343,Congo,38,0.07439909350995617,0.14175600106251066,True
344,Congo,39,0.04189868718933325,0.1409244964721892,True
345,Congo,40,-0.0624653520502186,0.11939164912004994,False
346,Congo,41,0.038922237682304364,0.13329555956802938,True
347,Congo,42,0.004449122565987482,0.120215994389011,True
348,Congo,43,-0.04716453454691199,0.13464219557968904,False
349,Congo,44,-0.01620881514234017,0.12566064493193582,False
350,Congo,45,-0.0027954135888834256,0.12218995082157988,False
351,Congo,46,-0.0443251742443658,0.13202753863288313,False
352,Congo,47,-0.035344167238915994,0.12162602083284768,False
353,Congo,48,0.06301121380432557,0.1239546007015266,True
354,Congo,49,0.03596706967890316,0.11609155884123072,True
355,Congo,50,-0.12169636254959325,0.1058375420185542,False
356,Congo,51,-0.07137366237049257,0.11857844727893264,False
357,Congo,52,-0.2490571110362301,0.11077012160921547,False
358,Congo,53,-0.14384136817410506,0.12061818527807558,False
359,Congo,54,-0.16775013221389234,0.12040536678912382,False
360,Congo,55,-0.1880928714121196,0.11059915044236583,False
361,Congo,56,-0.2368005124361591,0.11091421276415113,False
362,Congo,57,-0.1693277990904505,0.12556818569631467,False
363,Congo,58,-0.18962982292677927,0.12030419245193175,False
364,Congo,59,-0.26911600839199656,0.1257784641436106,False
365,Congo,60,-0.1906636239990459,0.10518197940543278,False
366,Congo,61,-0.17732814653021015,0.1287820424556223,False
367,Congo,62,-0.35293929400027463,0.11786014602057025,False
368,Congo,63,-0.3764911971008105,0.12166057524092468,False
369,Congo,64,-0.23301235309287685,0.1114727556282069,False
370,Congo,65,-0.3045276564318242,0.1089385659645952,False
371,Congo,66,-0.26464913514533017,0.10993731519386672,False
372,Congo,67,-0.2912098479203639,0.1188508438058839,False
373,Congo,68,-0.3298445213335444,0.11805578260119955,False
374,Congo,69,-0.10050864838803432,0.11750316453278045,False
375,Congo,70,-0.2634673235765443,0.1101594591109356,False
376,Congo,71,-0.2151072999203217,0.1217055399469441,False
377,Congo,72,-0.3084886085970816,0.108248374415227,False
378,Congo,73,-0.3102785136363512,0.11985630473436465,False
379,Congo,74,-0.26576728543671063,0.11623834691107905,False
380,Congo,75,-0.3671644374061089,0.11072252239238407,False
381,Congo,76,-0.2722755215291676,0.11034324808938847,False
382,Congo,77,-0.3023564472739812,0.11457165852969654,False
383,Congo,78,-0.3581692884291137,0.11267642568102933,False
384,Congo,79,-0.35593577287632283,0.11701915768371532,False
385,Congo,80,-0.3913203822608317,0.09809316465426292,False
386,Congo,81,-0.3099591593187209,0.11889250545959855,False
387,Congo,82,-0.3985969145513549,0.11558482509199228,False
388,Congo,83,-0.38535651929494585,0.1212994342124446,False
389,Congo,84,-0.4308130886413725,0.11524584799287993,False
390,Congo,85,-0.4120347211608293,0.10532701512231182,False
391,Congo,86,-0.5182276830254099,0.11234097283248187,False
392,Congo,87,-0.4776853609982663,0.1134763679612345,False
393,Congo,88,-0.4233648965302461,0.10237387253965792,False
394,Congo,89,-0.30894828564232896,0.10681391697001674,False
395,Congo,90,-0.3800088335119165,0.08618494651681873,False
396,Congo,91,-0.42489831428054103,0.11327429914219125,False
397,Congo,92,-0.4639356273538297,0.09922527879304628,False
398,Congo,93,-0.4241198132734123,0.10143633794337753,False
399,Congo,94,-0.4658007104402584,0.1006613918808197,False
400,Congo,95,-0.4474763342677383,0.0833966466450063,False
401,Congo,96,-0.3512878885619646,0.08110218171082674,False
402,Congo,97,-0.3587450385687638,0.08043535288554735,False
403,Congo,98,-0.3995893183035763,0.07774234609737106,False
404,Congo,99,-0.4175453969805538,0.0650554674945483,False
405,Congo,100,-0.22330598803912247,0.055362099458517264,False
406,Congo,101,-0.19311624917307627,0.04573124985761945,False
407,Congo,102,-0.2972392613492693,0.051159247111813695,False
408,Tanzania,1,0.2979279264971177,-0.15145002221714127,False
409,Tanzania,2,-0.1709848754156842,-0.1953032619772969,True
410,Tanzania,3,-0.20259697727669826,-0.1991799684266616,True
411,Tanzania,4,-0.17451867327012816,-0.17495845567484242,True
412,Tanzania,5,-0.1916829345815281,-0.17167913272077698,True
413,Tanzania,6,-0.2604555740332917,-0.14845162153510194,True
414,Tanzania,7,-0.22376308110669105,-0.14870698010816022,True
415,Tanzania,8,-0.27753907365310115,-0.1376707667912876,True
416,Tanzania,9,-0.19760334881815847,-0.12925527535084866,True
417,Tanzania,10,-0.2492088088392969,-0.13173867051461616,True
418,Tanzania,11,-0.16560723597821006,-0.04127232513067637,True
419,Tanzania,12,-0.16450809091908675,-0.06695541359647886,True
420,Tanzania,13,0.013857356866000954,0.00011921289713589869,True
421,Tanzania,14,0.09162539424808776,0.04411255227856932,True
422,Tanzania,15,0.08904640572747699,0.05619786607830411,True
423,Tanzania,16,0.08083839461387211,0.12022464728385734,True
424,Tanzania,17,0.15972214311692126,0.17522177469880332,True
425,Tanzania,18,0.3573953777625052,0.16613119999991452,True
426,Tanzania,19,0.4205434149190823,0.21333131826015644,True
427,Tanzania,20,0.22303900745541447,0.16657276350169753,True
428,Tanzania,21,0.4760870625960518,0.20568296589648846,True
429,Tanzania,22,0.33171651832925736,0.20463323837612132,True
430,Tanzania,23,0.4515489996740642,0.2058616069638622,True
431,Tanzania,24,0.4155910492531596,0.19649199778897333,True
432,Tanzania,25,0.3365711146227333,0.1834863997855977,True
433,Tanzania,26,0.4201548139598781,0.20027914106428027,True
434,Tanzania,27,0.4307782675408981,0.20530971901226774,True
435,Tanzania,28,0.4535412050977961,0.19853522113632807,True
436,Tanzania,29,0.4827797989229578,0.21293258569334667,True
437,Tanzania,30,0.2935248491495611,0.1657481813158745,True
438,Tanzania,31,0.3318920649668073,0.2067625552097192,True
439,Tanzania,32,0.2438155458960204,0.18905295739411426,True
440,Tanzania,33,0.30412863883508245,0.2026537677577094,True
441,Tanzania,34,0.3146106704384027,0.21443405581175715,True
442,Tanzania,35,0.3220531091152419,0.20475791630804954,True
443,Tanzania,36,0.2520007478456135,0.20169574551517827,True
444,Tanzania,37,0.22532929317720546,0.20355868322500004,True
445,Tanzania,38,0.27725611380296983,0.21189774291538888,True
446,Tanzania,39,0.2575949473834399,0.2181077320269267,True
447,Tanzania,40,0.10974780590440124,0.17285903675695266,True
448,Tanzania,41,0.2344179456076541,0.21741178784335133,True
449,Tanzania,42,0.22324171601647824,0.19652294058616296,True
450,Tanzania,43,0.20408867916786136,0.21008699779663648,True
451,Tanzania,44,0.23095490987912595,0.2064469361550691,True
452,Tanzania,45,0.24717502089711746,0.1921187507946112,True
453,Tanzania,46,0.0663367112646761,0.20118270469360372,True
454,Tanzania,47,0.16001950610332674,0.19985647235717854,True
455,Tanzania,48,0.2860976022737017,0.19650458723580705,True
456,Tanzania,49,0.3317529186259844,0.1949207335847745,True
457,Tanzania,50,0.004636747443740599,0.1615215831009509,True
458,Tanzania,51,0.15922997198116526,0.2018473119647293,True
459,Tanzania,52,-0.1165214579917468,0.19088129120521247,False
460,Tanzania,53,0.07858226357777233,0.1944332276443804,True
