index,religion_isomap_x,religion_isomap_y,religion_tsne_x,religion_tsne_y,religion_umap_x,religion_umap_y
accountant,-0.12226924109704793,-0.1508535930341128,-44.61015,145.22884,7.8010936,3.5187277999999997
air traffic controller,0.5305408550026152,-0.13106743550001754,-148.89693,-60.452454,3.9884004999999996,4.6912970000000005
architect,-0.3551913990681113,-0.1864266072137347,77.50379000000002,145.87906999999996,12.709106,10.803776
artist,0.21875485516054646,0.3780885117968108,58.021781999999995,-241.53502000000003,15.684821,0.72864646
attorney,-0.16561743475693416,-0.141926756619454,64.83614,75.90861,11.899257,9.466426
baker,-0.15926150158879795,0.34088387483791155,42.595028000000006,-105.85035,12.78608,4.0631638
banker,-0.3948303260596127,-0.1798998667111961,76.95099,160.87646,12.889411,10.640352
bartender,0.2999443471957215,0.05886989382950208,-135.05945,57.94429399999999,5.227682,3.1070664
barber,-0.4982837128751189,-0.13020349102970147,162.85493,127.91141499999999,13.986958,10.768914
barman,-0.2720102066086409,-0.2381576743813387,35.546974,152.27872,12.376762,11.366982
barmaid,-0.2389370041442484,0.3024690577763532,115.8644,-79.337975,12.35765,4.9022654999999995
bookkeeper,-0.16297668843610744,0.2686265302021493,109.04901000000001,-54.081337,12.304639,4.8136487
broadcaster,0.28898177783641105,-0.1932769488758936,-83.69308000000002,95.57151999999999,6.476946,3.5639839999999996
builder,-0.35833004375934263,-0.2315218044031123,124.3283,118.89306,13.476870000000002,11.071875
businessperson,0.02562758664778495,-0.16262421488420695,-70.4561,138.65366,7.533306599999999,3.3802876000000004
businessman,-0.3219774278941537,-0.26018443771811833,44.102707,164.7303,12.454687,11.249887
businesswoman,-0.197933591319898,0.2708962837359002,111.27663000000001,-65.6322,12.212417,4.934933999999998
butcher,-0.4937868960837581,-0.15123723964184982,175.1524,122.70138500000002,14.275985999999998,10.683987
captain,-0.16863706704446013,-0.2884611149375139,41.015343,70.497925,11.550326,9.5148115
carpenter,-0.479364461755415,-0.22130678017641128,148.63257,104.76597,14.00574,11.018429
cashier,0.009450407738399226,0.05857935335988361,43.202045,-9.134976,11.556548,3.8265066
chef,0.34704106301181104,0.08722605408956705,-150.90015,58.28626600000001,5.1293178,3.0036502
coach,0.16925706901494073,-0.15683596828000368,-118.71148000000001,100.68114,6.881760000000001,3.2721922
cook,-0.15019515530164024,0.34992931267578536,68.41261999999999,-96.95545,12.738866999999999,3.9639718999999998
computer programmer,0.4412878634798571,-0.038055698331696884,-150.63468999999995,-33.955215,3.8868055,4.321457
dancer,0.14896898330009814,0.4154573184391113,45.040993,-246.59622000000002,15.788560999999998,0.63255715
dental hygienist,0.5831272743947697,-0.06845608482335144,-177.84949,-39.44679,3.7667367,4.004923000000002
denstist,0.3128626189072306,-0.28620524463864405,-115.93345,-133.41756999999998,3.9537894999999996,6.4755673
designer,0.5590292861232452,0.020001409970208786,-212.09613,20.159443,3.6783104,3.1108556
dietician,0.5211869465621646,-0.12724974119932492,-145.78912,-144.19498000000004,3.5597565,6.717475
doctor,-0.4463374961636009,-0.005562992526114654,175.82376000000005,145.42455,14.234647,10.253824
economist,-0.24157255702734515,-0.25970981562269285,25.770552,142.03416,12.333063000000001,11.506836999999999
editor,0.4065177947992091,-0.018331439998044985,-148.48976000000005,-23.554117,4.19929,4.2204239999999995
electrician,0.2279344432823261,-0.16919472605171193,-93.02467,80.73527,6.0112442999999995,3.397819
engineer,-0.07106916740018603,-0.08624864469503285,-54.374405,139.88737,7.847564999999999,3.3484547
farmer,-0.44453698344001735,-0.20065947631115344,150.14266999999995,120.51971,13.763182,10.889939
filmmaker,0.3335593168914814,0.1814125183341904,-57.584324,-3.8295527000000003,5.2791467,3.9833437999999997
financier,-0.20731134709004165,-0.2664166627829403,45.964607,80.50021,11.662674,9.491414
fireman,-0.24625033413885644,-0.2261823057935025,27.511698,159.66135,12.203897999999999,11.283992
fisherman,-0.4372014313124094,-0.1428943256053297,135.28172,129.0121,13.552601999999998,10.77006
flight attendant,0.1875459517162002,0.07576002018194644,-127.54473,36.778633,5.4341707,3.3638036000000002
gardener,-0.40813880660802815,-0.06400249995580927,134.56204,149.9203,13.504748999999999,10.293224
guidance counselor,0.5277285015566161,0.042768001861095035,-106.67193999999999,-168.35275,3.933333,5.716486
hairdresser,0.1536186185586425,0.4203285475674525,42.71228,-259.27954,15.679672,0.73411095
homemaker,0.023092247128519296,0.3820399338491707,33.114044,-229.83586,15.933380999999999,0.5014512
housekeeper,-0.2606017082960663,0.299175743960589,105.78719,-84.1553,12.470987,4.937465
interior designer,0.5913122602066341,-0.09814876524835286,-225.11665,16.80954,3.630035,3.1849263
jeweler,-0.12224579106736776,0.3049067735984207,52.505832999999996,-90.23694,12.398672999999999,3.9119277
