,sport,occupation,direct_correlation,indirect_correlation,same_correlation
94,basketball,musician,-0.9578418694847588,0.02547823895581507,False
95,basketball,nanny,0.5770075390866372,-0.13089625175558728,False
96,basketball,nurse,-0.1717900694686257,-0.15142100283831328,True
97,basketball,painter,-0.4147067839284827,-0.04659911686678327,True
98,basketball,pharmacist,-0.7303289661153481,-0.03635236021386218,True
99,basketball,philosopher,-1.6674733580854109,0.0025912623556369674,False
100,basketball,photographer,-0.4733185867008423,-0.033217026426910067,True
101,basketball,pilot,0.32940092261162,0.19886121055711214,True
102,basketball,plumber,-0.08203245990002676,0.17264531183373608,False
103,basketball,policeman,0.03090980665143413,0.1488301004037237,True
104,basketball,politician,-0.7524701022791288,0.000375826475626783,False
105,basketball,professor,-0.2386992752653235,0.021255028068853318,False
106,basketball,programmer,-0.2427117625915731,0.11844938769425242,False
