index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling
Nigeria,0.2022354116216276,-0.05127527037141774,0.3114208634994657,-0.9908852605412543,-0.6383982151761448,-0.2950867370764722,-0.4953397290178167,0.16832991154582458,-0.5975225877432293,0.6237978007354482,0.4237622023739482,-0.5678334671291317,-0.1378834475023064,0.0655246298158298,0.7391915550267943,0.2679817060966798,-0.018848659211525294,-0.65031439686028,-1.1548516039668955,-0.5227799106765845,-0.34562922725688694,-0.44089744725001806,-0.13213546087569403,0.30234718242135045,-2.5256009649928237,-0.5137809959776961,-0.5988640244796332,0.0819681590023387,-0.5903669544590597,-0.9007764600130667
Ethiopia,-0.45481229428767295,-0.2988983892172233,-0.4666468412861848,-1.5884539001527562,-0.7700252508418125,-0.4684017579143618,-0.2430550687503971,-0.05677913416055105,-0.6691318526374994,-0.9389293702945581,-0.5179255393071671,-1.0902852527603852,0.09480416009986165,-0.24869959251503587,0.08652279902533735,-0.559981898111822,-0.9331635045056216,-0.3597386563189719,0.043123529098897266,-0.805608256928717,-0.9687040786545587,0.10437627587314732,-0.08913296753644813,0.015806993596976664,-1.2993867926170577,-0.21699829519207028,0.22913086026970814,-0.15848491243930465,-0.31506264937240513,-0.753597061956413
Egypt,-1.482495691294335,-1.191624362204827,-1.0984406811399379,-2.60357736806496,-1.4989728732589815,-1.6059905909001249,-1.019938674309202,-1.0360443312323642,-1.4403967553954822,-2.0531455363855,-1.3784728025517365,-1.1370197264614708,-1.0348328120147399,-1.0622423272118686,-1.1017873496713437,-1.074476537088942,-1.5273857329753773,-1.5201650826311257,-0.4008068994422286,-1.4798356701247875,-0.8285191922331094,-0.8945558676962827,-0.8920857360167979,-1.1338787952952571,-2.3668274004622267,-1.5280462478063355,-0.3022799421364422,-1.1322621391121175,-0.924302702109716,-1.3756435466959538
Congo,-1.107307261221189,-0.8018551539936307,-1.2802777184803171,-1.3559428299271172,-1.319895438584982,-1.1144684324363154,-0.9983899293737784,-0.6724716179270382,-1.4777069920201098,-1.053982165916753,-0.4591725060253527,-1.3055761146090497,-1.3919269997333923,-0.8484005234996594,-0.04726183301364062,-1.3292513145895644,-1.4319956160022065,-1.163820352705575,-0.7208560771726681,-0.9948086909138328,-0.6756259520995618,-0.5637017777213191,-0.770920649363834,-0.4703926911436533,-2.387450286137884,-1.4603319525748883,-0.7588681435002009,-0.5305225252058741,-0.5756626481716549,-1.3759571576574772
Tanzania,-0.586959153604395,-0.20501484245990745,0.7744981394950741,-1.3796830994886125,-0.12515113304547265,-0.12656806025745504,0.006958621007895029,-0.6380465196773276,-0.8951657323690579,-0.6456398650090095,-0.10779171727204193,0.191358693729844,-0.13560773329090048,0.612752359840544,-0.3599806639255953,-0.5661304339423613,-0.8413798660784576,0.2914944892784271,0.6345019206436607,-0.7410985996717354,-0.4203878569803296,-0.09825187025610106,-0.24333367295596708,-0.6806183906833222,-0.9401676695338755,-0.808047318960899,0.13747913774897755,0.08115852645716688,0.13754139000824944,0.14037042091520555
Kenya,-0.6343951917677516,-0.772311538815341,0.27707709735195096,-1.568790504481592,-0.9202718788234548,-0.8517808254713108,-0.5607186625135414,-0.9224609193847806,-1.0915793655548787,-0.3950032296557595,0.05432307673577063,-0.8216775926861764,-0.33859604009703703,-0.3057203969869654,-0.48599141764464954,-0.3818448780656821,-0.8682094259423244,-0.9726983865983763,-0.34974188381039584,-0.4143660454316929,-0.6754433622286661,-0.6435338259605753,-0.5871869154723351,-0.5091722538271969,-1.7023772561976476,-0.7096904372180395,-0.8065243087784937,-0.176940694151884,-0.3131868363026306,-0.6758159175980128
Uganda,-0.1151705523746398,0.28663648393232305,0.34579672030027675,-0.9459303359140495,-0.8809493216241138,-0.3121238782050804,-0.4701041170769925,0.05873954744162464,-0.6161271608552027,-0.6798765235539557,0.5579678245485327,-0.6460253520416662,0.015944892967103996,-0.0739547211926259,0.04081569033617114,-0.9233916207661086,-1.2647773899530717,-0.653803580163174,-0.3697296310811912,-0.4584172530329262,-0.2288941642779367,-0.291365028386006,-0.21451088500099863,-0.07967302713239405,-1.4493761464997386,-0.7551192215150954,-0.5082597059784354,-0.17299984466813237,-0.29942796545490313,-0.3630477937686656
Sudan,-0.36326306497565525,-0.32817075249924066,-0.042196322588312955,-1.6211203081983026,-0.7288510864205023,-0.6436960076935954,-0.6229520034568452,-0.034391829486657324,-0.9242571602255569,-1.3171102445914675,-0.31446623050622147,-1.0064357401106723,-0.20853407234416269,-0.12502552603266456,-0.0023961764923438075,-0.6994902857256909,-0.9984346759294754,-0.6508409832042593,-0.4726463552929013,-1.2230911517612026,-0.6165917254044558,-0.6361722953560431,-0.6670883619921641,0.1378246238363079,-2.109496377108905,-0.5944039081782535,-0.3764127095804057,-0.5443810078513411,-0.07826131814433679,-1.2795611746286861
Algeria,-0.47108147189537997,-0.9251274400838805,-0.5949276275977483,-1.867237349791911,-1.0983749354798071,-0.8399393758594198,-0.5876613810298533,-0.7499726461708152,-1.2885053901533596,-0.6265923553256222,-0.35093856036585036,-0.6585142583618984,-0.7348405868095731,-0.3383258929638883,-0.049378679848741794,-0.21276551931303872,-0.6006670628967037,-0.11992286167571495,-0.4146628170374095,-1.0831647055804,-0.1672952805368998,-0.8043736511586695,-0.5448203804011394,-0.7538442233881558,-1.7174591889337048,-1.2006437587494043,0.20584555088083814,-0.44689119689341195,-0.29514088788227993,-1.3774956275029246
China,-0.973187530196721,-0.1359072191909124,-0.6595478978462671,-1.0254080468930442,-0.24549776097390072,-0.5350403611228893,-0.23735130934055132,0.7610451722200837,-0.3123022633208888,-0.7966082949594879,-0.7815305627060125,-0.43991103281757293,-0.3493393635551513,0.22104344184389338,0.34160661410710885,-0.14616015351571612,0.055255418455902996,-0.1486519034794869,0.15735826614535436,-0.34888121874166617,-0.859184456205329,0.053815607093303304,-0.2510699893389017,0.16189509915556635,-0.914277017946199,-0.47233741948599395,-0.1608927855141857,-0.6058735435659858,-0.12888954491058457,-0.29492740405551315
India,-1.122107507307216,-0.7279763339117846,1.3177717159223161,-1.5055154049097461,-0.270250281597894,-1.0731250417032145,-0.1807587928736125,-0.15555852018781433,-0.9280210959566221,-0.8994034296083575,-0.4909986018780143,-0.5839477756500281,-0.6084708071875825,-0.17191891630676998,-0.13405765989076324,0.04270474919627813,-0.2399127370684708,-0.6080966405402971,-0.4551923946166066,-0.44164268992789124,-0.02216062032274591,-1.0499868578088074,-0.5888212060527701,-0.5087639575559019,-1.6769323213641485,-0.41073817570881294,-0.2560577849738483,-1.1271940433727217,-0.6131799285690701,0.16749646262309306
Indonesia,-1.1863150669377525,-1.045783723207873,0.041460896703030964,-2.26883568965697,-0.5006039053759046,0.07978831225651498,-0.5689235697865259,0.15126933550536276,-1.1545218894166118,-0.6319710143913624,-1.2756776089660868,-0.7720036551392827,-1.1103689788334092,0.27147810013017387,-0.06313578386142196,-0.47915986235003577,0.12409580017269309,-0.9697039990182447,-0.17086238748602703,-1.0018773464866966,-0.8397651175835752,-0.5577910180102612,-0.49636833828816074,-0.03464677208042535,-2.288184203065212,-1.5492832012447346,-0.5330420429082251,-1.0482193864160065,-1.2179030325027154,-0.3462038845966088
Pakistan,-0.5053921733252347,-0.29417198246713416,1.5299733813331653,-0.9556025411725633,-0.41364062069998647,-0.9955724042936583,-0.26310865296593205,-0.1203647750327138,-0.5431001282129885,-0.6774086673503771,-0.37476165034065634,-0.37838979110668053,-0.5820941490260562,-0.018906514889586907,-0.00835428184342388,-0.14114922221694137,-0.44358958967919015,-1.0498917297817232,-0.9933961948701019,-0.1012483622716961,0.5558001952053451,-0.9418119732258291,-0.22473370556155978,-0.22158438471662287,-1.7627373164543705,-0.8240967763350351,-0.49703894460894954,-0.5819147188752908,-0.2679000509392547,0.09657808143779305
Bangladesh,-0.40211888424159364,-0.7423437064040254,1.4533198026968621,-1.3713512623458464,-0.932048659356831,-1.0866625497325442,-0.6139764354472914,-0.6771698020050487,-0.4401542005814328,-0.5219708698687785,-0.07985349058506395,-0.8812310751045727,-0.7931341811003336,0.048961032622469564,0.24364301165434923,-0.033051697429429844,-0.5577640803497478,-1.0348892725027206,-0.9087240006419646,-0.5026879941741434,-1.0700580210319177,-0.8924606002961843,-0.38704134088188324,-0.5966474555520773,-2.3139773429257104,-1.3175668063450363,-0.44750864045709066,-0.5701075500507133,-0.7239624148772241,0.11002151961800358
Japan,-0.3163868078402608,-0.25125206391419425,-0.4051667837231539,-0.08545008030525895,0.08627865331611027,0.12346448401366775,0.01341536780261058,1.2570609357641749,0.06745209353471611,0.32226441601759986,-0.3031461002494953,-0.3543453555348332,-0.37349751844570855,0.1865288354487758,0.39428426655600324,0.731381971591834,1.1350604911849416,-0.26986798692634173,0.12265731719852116,-0.13885777783794942,-0.11708016459635029,0.2052625011898862,0.11456159451999345,0.4677118664474399,0.055941187058008386,-0.34403107896759744,0.08605039200043837,-0.38824788725484666,-0.4808206424252915,-0.29877425718172235
Philippines,-0.8622079280323323,-0.494518146282117,-0.09395084566019406,-1.393274098271881,-0.5659481152202582,0.12932979616837895,-0.5310233806578215,0.05359050675355806,-0.1602111007049135,1.2015165967601993,-0.9578538587233377,-0.6607947688198325,-1.0571344399929556,0.16082290896985935,0.3767639889777885,-0.14712228180533612,0.5569722588190852,-1.075098207952279,-0.44693027795484075,-0.6440862877095301,-0.7364730070468899,-0.3266172099144758,-0.3729995983255068,-0.1487631685024446,-1.5602912170061678,-1.6033665749936443,-0.942956292778151,-0.5255939360299738,-1.141141637819928,-0.24102739124011607
