index,yob_isomap_x,yob_isomap_y,yob_tsne_x,yob_tsne_y,yob_umap_x,yob_umap_y
Nigeria,-1.2946753296483609,-0.8422271535447816,-91.77804,-190.10643000000002,5.995999299999999,-0.07004409
Ethiopia,-0.56515515763699,-1.0552835628652992,-37.48105,-202.50156,6.2608894999999976,1.4527138000000002
Egypt,-0.5696721426686906,-1.3354165823579904,-33.65368,-212.86407000000003,6.3777456,1.5844308999999999
Congo,-1.0131833914210873,-0.7473162663248172,-51.764179999999996,-181.3256,6.3054795,0.98295754
Tanzania,-1.1117446868027547,-0.7417844921139387,-80.0387,-182.24265,6.132014,0.33213988
South Africa,-0.8498609156116848,-0.30801000974118337,-46.741085,-165.76997,5.9848894999999995,1.1505374
Kenya,-1.324060290298149,-0.8334450545092967,-98.18826,-175.54516999999996,5.9261050000000015,0.034486927
Uganda,-0.9370742877520586,-0.5275753604485258,-63.38489000000001,-175.84018,6.0023775000000015,1.0931311000000001
Sudan,-1.4324297014623637,-0.9519457594978304,-104.840836,-188.26173,6.0300517,-0.093840554
Algeria,0.0029086801784266674,-0.8076980976288016,-10.195241000000001,99.08976,5.8998246,3.707265
China,-0.492054789461808,1.663512625398074,-111.945,-30.164576,-0.8656809999999999,1.3518286
India,0.8392158943878462,-0.0011947596271801252,31.596464,214.36205,4.6029034000000015,7.6046
Indonesia,-0.4604158415610712,1.5360224252746135,-99.83096,-25.78976,-0.54263014,1.6835855
Pakistan,0.8616302838334652,0.0888091090084782,39.92005,208.74536,4.4824834000000005,7.686216
Bangladesh,0.2429375509278558,0.05336650863163295,1.7321848999999998,0.07080399999999999,3.3327584000000003,3.5239239999999996
Japan,-0.13368751819289196,0.7416135800067866,102.205086,17.78612,2.1984339,5.110025
Philippines,-0.7086417085837263,-0.3190665486610843,-54.814903,-105.72426599999999,3.8218949999999996,2.0209973000000003
Vietnam,-0.5130203981311333,1.5525588974427047,-110.56215,-13.744155,-0.7434046999999999,1.4768523
Iran,1.1671115890002206,0.3409786548945711,28.665031,197.95119,4.666449,7.5346575
Turkey,0.7005279165220752,0.5307573416906045,137.37408,14.384538000000001,2.8185008,5.678548
Russia,1.1204854312351378,-0.4665522686970224,-27.228517999999998,178.10443,5.816687,6.441193
Germany,0.034882992798195483,0.4644098201880293,113.50255,11.421012,2.498524,5.2371397
United Kingdom,-0.1973552449160882,0.1886694818936064,-7.8611336,-6.9786572,3.0204172000000002,3.0973804
France,0.039406997928782835,-0.2602675446688271,35.276993,-37.34023300000001,4.7422113,4.254691
Italy,1.2166775944743848,-0.2372188801248449,21.788092000000002,182.75261,4.8095503,7.1705103
Spain,0.8503264966300144,-0.2923805500259811,10.238672,157.77354,5.163545,6.4614720000000005
Ukraine,1.695612007370145,-0.3185155688087491,-15.237874,197.80302,5.5492854000000005,7.0142255
Poland,1.3297436998137662,-0.2738848709976169,-18.981915,183.73047,5.425866,6.8238210000000015
Romania,0.8520871167415459,0.01921290240321095,20.103397,159.78087,5.025295,6.7239113
Netherlands,-0.0041331954724158826,0.045950166122056005,59.006195,-14.08223,3.7847180000000002,4.1550484
Austria,0.3041682865218054,0.5668660686009624,125.00335,12.388227,2.5428176,5.407523
United States,-0.443412893483338,0.4130485536355599,-21.402718,-12.113464,2.7694032,3.002825
Mexico,0.6608307099287656,-0.07708983235860037,107.02066,-54.211999999999996,3.9756742,5.916678
Canada,-0.39373832170537976,0.6576632420719746,-35.38773300000001,-14.224373000000002,0.57395166,2.5537598
Guatemala,0.3932813282454893,-0.11627888958754347,85.4304,-53.35748,4.252015,5.4237638
