index,age_isomap_x,age_isomap_y,age_tsne_x,age_tsne_y,age_umap_x,age_umap_y
water,-1.1569326936083164,0.5230214394653511,126.72553,79.01766,-0.1267918,12.077236
coffee,0.5881165916199089,-0.043783163931316545,-135.84093,-29.144287,7.8282843,6.5083976
tea,-0.43492087921701345,0.49485127960942277,4.7113314,24.89151,6.3025455,7.3862977
juice,-1.529069523689966,-0.4429577067876705,240.45158,49.876022,1.1613604,12.041075
milk,-1.2398350439782815,-0.048170643864905056,166.2226,84.11709,0.22961533,11.660937
soda,-0.09367419607311513,-0.019112041558304833,-26.178036,17.850908,6.7214894,7.0072136
energy drink,-0.8376241911799209,-0.14054568311504917,159.37871,38.316257,0.37681085,13.090204
milkshake,-1.3269057929240435,-0.290365102600312,207.87474,71.737236,0.6225917,11.871573
smoothie,-1.1322746089090554,-0.2824343140387624,198.17613,23.061346,0.8219392,12.746554
alcohol,0.4900305958909437,0.021464653410442354,-121.32144,1.8501165,7.472302,6.18459
liquor,1.398738746111997,-0.20616470607622214,-267.8955,-30.96508,9.831994,6.1813006
beer,0.7992120102019765,0.2724995444616643,-166.69492,2.0650826,8.074527,6.050405
wine,0.2937435987777892,0.6134963908544451,-80.23141,-0.57528365,7.096113,6.6832542
cider,0.9229584882273357,-0.07189047260157493,-170.42293,-48.87392,8.457783,6.428869
vodka,-1.0553162019834643,0.07829732328615203,156.05316,5.7839265,0.25851047,12.62742
rum,1.5963986765498712,-0.24251327627015493,-288.64838,-63.772415,10.019,6.516947
whiskey,1.5948784725772256,-0.12164378652141773,-249.31712,-62.9257,9.728999,6.5229955
champagne,1.122475951606131,-0.09404973372178406,-213.51947,-22.860287,8.994204,6.157699
