,country,yob,direct_correlation,indirect_correlation,same_correlation
1079,China,1989,0.2323395589779477,-0.027555278460026148,False
1080,China,1990,0.0298852549728208,-0.06846885467957874,False
1081,China,1991,-0.471228878448877,-0.09489889262859162,True
1082,China,1992,-0.2258982838787345,-0.09906870400461484,True
1083,China,1993,-0.123800466712709,-0.07982487205574341,True
1084,China,1994,-0.111103025788902,-0.09441769210482268,True
1085,China,1995,0.02202276915311227,-0.06779004469240323,False
1086,China,1996,0.0831832081935005,-0.07056121478199492,False
1087,China,1997,0.041546191038687515,-0.06611079670217926,False
1088,China,1998,0.2513362248483593,-0.05451713432570048,False
1089,China,1999,-0.07304814089754677,-0.0852372230945651,True
1090,China,2000,-0.02019451926761131,-0.12623934676789492,True
1091,China,2001,0.22857624827019934,-0.08620884078584097,False
1092,China,2002,-0.05379877081965651,-0.0744771204061599,True
1093,China,2003,0.20379848340087645,-0.05917129745177701,False
1094,China,2004,0.20941147080195094,-0.07588514068632031,False
1095,China,2005,0.2052453863824869,-0.08129942874976627,False
1096,China,2006,0.20406529073439544,-0.07978023713000827,False
1097,China,2007,0.3161313422901976,-0.07244658673828842,False
1098,China,2008,0.5314114472854239,-0.05107979730520866,False
1099,China,2009,0.28083841612949684,-0.061954819685816113,False
1100,China,2010,0.5433237107536303,-0.05988248381861465,False
1101,China,2011,0.09798518521197974,-0.09728341613329072,False
1102,China,2012,0.12093527440307247,-0.08229811317785395,False
1103,China,2013,0.2675286929301639,-0.09305022867929068,False
1104,China,2014,0.1916191909858346,-0.09934542759002828,False
1105,China,2015,0.3314249779916589,-0.09009482606700847,False
1106,China,2016,0.3587484296246596,-0.0928478944433464,False
1107,China,2017,-0.042037353950025516,-0.11297717159666305,True
1108,China,2018,-0.1198765535920401,-0.1294166427081805,True
1109,China,2019,-0.3776471305947087,-0.16597641530331506,True
1110,China,2020,0.22132364574745408,-0.13632302768106594,False
1111,India,1920,-0.3950561085827172,0.0285755498208366,False
1112,India,1921,-0.2381772545733276,0.02533416578548552,False
1113,India,1922,-0.4271116521688698,0.021834788548719387,False
1114,India,1923,-0.3690558139762902,0.012400474650311636,False
1115,India,1924,-0.2296924407552557,0.018490142428916532,False
1116,India,1925,-0.40253151814479404,0.024865109882535957,False
1117,India,1926,-0.5889777289800422,0.02607728875415927,False
1118,India,1927,-0.3279154217968686,0.01326815224060113,False
1119,India,1928,-0.3039194878403072,0.02328589034188851,False
1120,India,1929,-0.4853329709584662,0.02950110298810138,False
1121,India,1930,-0.022932939739362758,0.0442271774435359,False
1122,India,1931,0.2448156700985008,0.029247160115243063,True
1123,India,1932,-0.22171916118465607,0.020253237312229583,False
1124,India,1933,-0.3892116811378864,0.0021447977895664733,False
1125,India,1934,-0.2537759517609317,0.03329689224528276,False
1126,India,1935,-0.20462161920428887,0.045850256521490884,False
1127,India,1936,-0.5278464753182462,0.013232573819138106,False
1128,India,1937,-0.13232652200869072,0.020847456284451945,False
1129,India,1938,-0.4219330720619675,0.032887516183583584,False
1130,India,1939,-0.5814215383750475,0.017875003159932838,False
1131,India,1940,-0.3857950121032402,0.0406590441695562,False
1132,India,1941,-0.4724491287880685,0.04535040288082562,False
1133,India,1942,-0.3288817061722108,0.0644877484634287,False
1134,India,1943,-0.4667898417359629,0.0572402382922131,False
1135,India,1944,-0.65854829379298,0.06405710126493508,False
1136,India,1945,-0.5819430811853028,0.06657499634115363,False
1137,India,1946,-0.03312984332838531,0.07263730996383902,False
1138,India,1947,1.038028342190377,0.09611978431791823,True
1139,India,1948,0.251542352195048,0.047407122131980506,True
1140,India,1949,-0.09807130827958176,0.057168506784091785,False
1141,India,1950,0.1302340452963289,0.07496996448831532,True
1142,India,1951,0.3693906094258228,0.08094000267038277,True
1143,India,1952,-0.11232932479541773,0.07919680425919343,False
1144,India,1953,-0.06843126429541213,0.07869105711542053,False
1145,India,1954,0.203807315584047,0.08558816600113045,True
1146,India,1955,-0.10339558473695086,0.09739819448974887,False
1147,India,1956,0.09782932431518156,0.09712889717436532,True
1148,India,1957,0.08071250771142165,0.0775484259320448,True
1149,India,1958,-0.35303308695899616,0.06377195574178157,False
1150,India,1959,0.12716765335841776,0.07172572430538042,True
1151,India,1960,0.01584741015238849,0.07375194268376288,True
1152,India,1961,0.11377278898021224,0.0501892634972654,True
1153,India,1962,0.4030939903584848,0.07438414890455394,True
1154,India,1963,0.12776284808183305,0.04337533632176692,True
1155,India,1964,0.22512075917004815,0.07310628255053178,True
1156,India,1965,0.3696897559999462,0.09441966688338096,True
1157,India,1966,-0.07848809263337389,0.0834694558343719,False
1158,India,1967,0.07075279820287964,0.05164309862683504,True
1159,India,1968,-0.4571213709527549,0.048059269499092616,False
1160,India,1969,-0.08163060541440538,0.05343781242211584,False
1161,India,1970,0.14249843699626855,0.0800234249373437,True
1162,India,1971,0.6670409761342552,0.1198322027531666,True
1163,India,1972,0.0076756925745426596,0.09693581196133497,True
1164,India,1973,0.12794599037801274,0.08385784348973943,True
1165,India,1974,-0.13231786246850072,0.07470878882270847,False
1166,India,1975,-0.03619467960803068,0.07123181084317005,False
1167,India,1976,0.03480073151296974,0.0675470682900961,True
1168,India,1977,0.17186638069882704,0.08813953487964915,True
1169,India,1978,0.1722739659202058,0.07489062045118085,True
1170,India,1979,0.11789891205511376,0.11408105650334842,True
1171,India,1980,0.06276903152690648,0.11776172078646928,True
1172,India,1981,0.14946152257678852,0.11371450743509615,True
