index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling
1920,-1.3492713828361502,-1.4585032783161542,-0.742001529285517,-1.2878651622105899,-1.3626344868997613,-1.1428329947068652,-0.8470782539661733,-0.5163637464792036,-1.1045490741961326,-1.1452838970380614,-1.8610623515430893,-1.2397303878935133,-0.8540875338016112,-1.1994856738277537,-1.1934093613144265,-1.1512850654482714,-1.4464665504542726,-1.1770260295528157,-0.1900222065538051,-0.9393493516337884,-1.2685260774018627,-1.1304260485543736,-0.12550680200554765,-0.733642675030396,-1.170471896644516,0.16403041498044232,0.8957564520885843,-0.46563470377186134,-0.6413236744821781,-0.4986900533962808
1921,-1.3746214329337005,-1.4459157199004113,-0.6124637965380755,-1.2408537029634465,-1.5483488947004318,-1.1888476327427675,-0.9651843910649577,-0.6856006004895023,-1.0049838209679876,-1.1789944978380458,-1.9179494183400398,-1.1413579875405875,-0.9013800400070533,-1.2374070258481005,-1.1686960600969014,-1.3098448476891935,-1.5038004927252135,-1.2010243769381597,-0.24331555435265176,-0.897804058326038,-1.1899095836052385,-1.1515272371060676,-0.14245773614118468,-0.7494837593511703,-1.0744985996397836,-0.038668257769573174,0.9125006982116063,-0.366063094528859,-0.7715217048224805,-0.40961153885040696
1922,-1.4531134749517354,-1.6125585339090238,-0.8520006588330311,-1.56733907516067,-1.7443883960379982,-1.330647061360788,-1.1409915504661832,-0.9239000895544377,-1.1632237030000072,-1.3161523405185098,-2.056494242879964,-1.3796805490578912,-1.0339674324642287,-1.5082850730007367,-1.418710471980078,-1.5198561333068434,-1.7641796417516644,-1.318990752762535,-0.4721854670084997,-1.1159606847260095,-1.3906549010376301,-1.261036471683368,-0.26134970526410567,-0.9545351758393369,-1.3620434949624687,-0.25691210860585517,0.8129102234723485,-0.4571739177213268,-1.0081081418304167,-0.6113700896854782
1923,-1.493285154300222,-1.6035707672553667,-0.9989196753612505,-1.5227122565338747,-1.7357648165273334,-1.362492745418825,-1.1996969417416066,-0.8808534390964102,-1.203170432402313,-1.4797492309363602,-2.212123189786072,-1.5370134335277472,-1.0837654526218206,-1.4192220458736484,-1.4750322976338925,-1.518157717879365,-1.731292810113917,-1.296045221117204,-0.4371135798609611,-1.211998707597143,-1.4594958902619035,-1.2614695634566546,-0.2553528313412636,-0.9166775978683609,-1.1895561137699708,-0.1848459122936296,0.7728970484084685,-0.4878864812102532,-1.0158106692296973,-0.814222743567525
1924,-1.4171145730731562,-1.5040308640525206,-0.8334029563236242,-1.4609349968203011,-1.5661365156874898,-1.276599840058226,-1.0052790437084207,-0.7788858227909519,-1.2425355805205607,-1.2508609951113554,-1.9948573149862479,-1.4958950960921251,-0.8110732128623217,-1.3001181999127183,-1.274714102870998,-1.3526237162980093,-1.487150088175789,-1.1007556156669684,-0.20355463193731355,-1.1947171281078293,-1.4100643913020803,-1.0891960331795398,-0.3039459913584023,-0.9395882130136194,-0.8898054654819435,-0.011996474140340599,0.6324129307120564,-0.5883824300469813,-0.6982487217504415,-0.8030629190147247
1925,-1.3688253719049668,-1.4585921451680013,-0.8158293384613876,-1.5521136885726101,-1.6319188913874225,-1.3216770444344907,-1.0546017798348473,-0.7826569747495139,-1.133529033182992,-1.4074869172146396,-1.904314366828166,-1.506719576247845,-0.8856507581277242,-1.3262508009645577,-1.313792087662305,-1.4546770960056974,-1.6579473166289704,-1.2077307852693548,-0.27895559836577527,-1.0962634605458699,-1.357552986425457,-1.2196502741513235,-0.2754268615540476,-0.7724837469472209,-1.1386011816214603,-0.023553838444138404,0.6176403000824249,-0.5471369504864398,-0.7820791910030777,-0.8004268537995073
1926,-1.4550895486922975,-1.5762215917443223,-0.9214866553919785,-1.5505441757328495,-1.6281382900960923,-1.4076380681442069,-1.1089131571178081,-0.9280678406301955,-1.1867801291156244,-1.5016424296525241,-1.9701843007371163,-1.506037227013098,-1.0596009309757932,-1.3684094046282558,-1.3945429776324627,-1.3475847215560262,-1.6129663503401777,-1.2588346783780422,-0.2714492071123942,-1.0887961219772053,-1.4857301432330223,-1.3134822113858196,-0.3143800623397102,-0.8121847791768623,-1.2844295687214105,-0.1350259245071941,0.6674497333603955,-0.5875645386333087,-0.8263253355774242,-0.8709292704127976
1927,-1.489490199037619,-1.5500178724292089,-0.7704725894171662,-1.528508668940171,-1.5863242487671954,-1.4046848865359138,-1.0912026031684028,-0.8879877285898422,-1.2059368177170862,-1.3556526458628324,-1.926548868661442,-1.4830776260880911,-1.0258348940159352,-1.2415032945737294,-1.438844732640008,-1.365359303303784,-1.4917419901557862,-1.1673755722366714,-0.16005218167334365,-1.0961613653252096,-1.3981135512610574,-1.227533758061168,-0.319773105110158,-0.923962583366152,-1.2269598999056006,-0.09202055939356639,0.6793710668092251,-0.5790419803510959,-0.7467163633306689,-0.8207738887381896
1928,-1.4802467268598392,-1.6110461690249078,-0.8160666245191767,-1.6745976609134086,-1.636548498634982,-1.4088701572624693,-1.1176359693714337,-1.042708724326918,-1.2263605094435759,-1.3053047133282292,-1.8886061371124059,-1.4942185367322194,-0.9604282609691661,-1.247778217265867,-1.4240529485415403,-1.358654151126457,-1.5968836618791271,-1.0936542199438122,-0.013149522385722522,-1.1501801369915952,-1.514594109893094,-1.0310719569354614,-0.34727137404815467,-0.9368157315186548,-1.203236623958171,-0.11449444235917998,0.5554438409072363,-0.6176055661856388,-0.703177440995316,-0.8793547060348149
1929,-1.477510853759026,-1.4987889646007813,-0.7521265068810341,-1.6307230694324428,-1.501161956986186,-1.398098385046042,-1.0036646007186176,-0.9499998235581248,-1.1575978981452368,-1.4095520552783691,-1.930881987413595,-1.3456678457616913,-1.0404849428089673,-1.2714432932705446,-1.462282451559154,-1.1118001725760214,-1.4821244608705997,-1.165417268148248,-0.1840767700151549,-0.9957568786212626,-1.2709123852770632,-1.1610144406809824,-0.27372468892829804,-0.8649747866041966,-1.0611407312745824,-0.014897386188184545,0.7265337182176542,-0.5808226540288042,-0.783939457058769,-0.7077353648092027
