index,Nigeria,Ethiopia,Egypt,Congo,Tanzania,South Africa,Kenya,Uganda,Sudan,Algeria,China,India,Indonesia,Pakistan,Bangladesh,Japan,Philippines,Vietnam,Iran,Turkey,Russia,Germany,United Kingdom,France,Italy,Spain,Ukraine,Poland,Romania,Netherlands,Austria,United States,Mexico,Canada,Guatemala,Haiti,Cuba,Dominican Republic,Honduras,Nicaragua,El Salvador,Brazil,Columbia,Argentina,Peru,Venezuela,Chile,Ecuador,Bolivia,Paraguay,Uruguay,Australia,Papua New Guinea,New Zealand,Fiji,Solomon Islands,Vanuatu,Samoa,Kiribati,Micronesia,Tonga
tall,0.3767854330445619,0.5440681256187824,-0.3197157760501607,-0.11124053478656654,0.5415435480399808,0.25996491591493553,0.318682847287873,0.4970555501077713,0.19716955130297645,0.11618272768800533,0.28444664878689374,0.27343330667588767,0.19203161427194199,0.07780152328492042,0.35781100207856215,0.182815982124112,0.019815195743496355,0.005974161747187699,-0.17590216146382578,0.4383041634097073,-0.017504990380627177,0.13913629527881016,-0.008761454005842176,0.053958720069351894,0.0064525826112860115,-0.1126424924085945,0.05248550741693173,0.3292461837576535,0.2455884639943971,-0.15117709539811802,0.06891531258386127,-0.11036521127933178,-0.029429004961633254,0.15816828791737794,0.43218657282812056,-0.17932725742598896,-0.27630211710358293,0.2766894282402721,0.1290001508851621,0.31387467040050643,-0.10182806410340407,0.2708604892199718,0.3044544927863628,0.11478027038472285,0.41625732917844793,0.0362150036672768,0.28446792155275,0.27248048144427756,0.31969906035677015,0.47529256044714635,0.33322332281021994,0.08134845654815477,0.24786766884227057,0.22203506201458073,0.4347191466116394,0.18101340061123763,0.3886786524715223,0.5134057071736204,0.1459119104037728,0.12182761291840881,0.17061617162589135
shallow,-1.0310496400256175,-1.232305985126114,-0.6287979839970544,-1.338630721169346,-1.1749860021674576,-1.128076547477418,-1.0079047896604596,-1.4707557413651935,-1.2396646350370877,-1.178021750014393,-0.5946163505603338,-0.5804446574121669,-0.6336146303723379,-0.9176470113715263,-0.7853364822369726,-0.5989539546074915,-0.6647235186956716,-0.756583417484246,-0.7579785841232972,-0.731038646036321,-0.6481937947870461,-0.9920113274778182,-1.2258985488774086,-0.8749005921648668,-0.9110768822034832,-0.8201190804910795,-0.8823423843065547,-1.0330680871817046,-0.9915902486308082,-1.3664838840866331,-1.1839238610855347,-1.2519728502199143,-0.7500237362632936,-0.9611884528215832,-1.0303513313295274,-1.0942840417874873,-0.7495232232584254,-1.3112162047495197,-1.1512268887038721,-1.2049991865991896,-1.2828426911160007,-0.8591320769560389,-0.9182962311696196,-0.8729541106648244,-0.8547047510298392,-0.9408512933292119,-0.8788482752931569,-1.0931529994976414,-0.9687151252982923,-0.9189066406210712,-1.0664208010942453,-0.6888747715386027,-0.958458115627893,-1.0141713707454978,-0.3884443134908948,-0.7145852540820958,-0.6041709944184377,-0.5877555106666202,-0.7531473915706015,-0.5137475899719348,-0.8894716080640509
humorous,-0.048028848358848034,-0.22081673537824317,-0.3788420025884492,-0.5055042358010596,-0.17548804888031866,-0.20065203830438094,-0.12769775544471293,-0.07611517662623805,-0.263512635544638,-0.13218031919342907,-0.06780304268050277,0.10726364548207959,-0.015020431365287195,-0.08423202074829643,-0.22441832553790245,0.14064409022840643,-0.29547078662916937,0.1374562733665518,0.05065489394115606,0.18737677442066838,-0.04328446095730394,-0.10382812984107921,-0.4272523110800108,-0.11001737843042361,-0.14903472323550931,-0.1860482488608765,-0.12612411696889095,-0.12737912392048928,-0.1790268382000912,-0.2618647695980051,-0.2287115774151049,-0.4299780331083469,-0.16220664834325976,-0.17461531619369483,-0.0166052432675459,-0.3333860046062784,-0.20553410474483313,-0.433680980149763,-0.1392912853765684,-0.2971590984214454,-0.08631010351474672,-0.2780658147657026,-0.405478212134945,-0.43645277319970194,-0.20386002071684325,-0.3984682502545095,-0.5398632272993297,-0.3152411643330987,-0.3289154804740274,-0.3530463375303785,-0.4118991556590082,-0.0620890636279281,-0.14104094695504485,-0.04307063227894777,-0.13533490096000847,-0.3701912055281445,-0.16501941914167914,-0.1136496140441863,-0.7206568700649777,-0.3796448293679026,-0.38918822147206267
predatory,-0.7493296263438495,-0.8768510992572408,-0.815046289140765,-0.5135204242808747,-1.2746960826980782,-0.8826436110100434,-0.9455928191947917,-1.149062234454386,-0.9424019461306117,-0.8846510970504373,-0.876831345186306,-0.7046179468064964,-0.7745010792730478,-1.1012848472612018,-0.8545980059023915,-0.9205351783979253,-1.1892249991942558,-1.1937764204710706,-0.9806741258560927,-0.8865975587561332,-0.9397554146422927,-1.2983466125342185,-1.287775853727704,-0.9316902292904617,-0.9092955809081129,-0.7590940146272535,-1.0349432566947643,-1.027323936822796,-0.7590826683571912,-1.7059876685345965,-1.397503002247743,-1.0362711718221274,-0.345518548306796,-0.8613540032421437,-0.945665009852058,-1.0989316384872452,-0.9682689312952143,-1.3275138766263481,-1.0256001794918466,-0.9478435971111667,-0.9960649300015727,-0.6705643725247944,-1.1080040588610824,-0.4624383048671518,-0.5041306908436016,-0.6014571404029236,-0.5252911336413113,-0.867247780016946,-0.6065551951509082,-0.6036350401180758,-0.628096331865408,-0.7812471627922283,-0.6007190065056041,-1.2364139848031068,-0.8533448055331844,-0.8693123357784776,-0.560615218338903,-0.8084637526879562,-0.8808140493557859,-0.18889702409347922,-0.9290280715865645
anxious,-0.09411321218684922,-0.22257628273955518,-0.38214732987429995,-0.03974043252367834,0.044754078055385144,-0.03750665728966132,0.1216658851556432,-0.10368570458998211,-0.31776461349734636,-0.19104686329459059,-0.06893443138427675,0.053303049481790925,-0.10180995560900408,0.25942400268288374,0.01785211062212591,0.07356986779219349,-0.18451534668894395,0.07752423198069504,-0.04061039464913065,-0.09872412609398964,-0.09148097851356955,0.05083099415942979,-0.19236426015858782,-0.1057199477946844,-0.08345749551484617,-0.07871473877368908,-0.08614737986784261,-0.13601016304861172,-0.19315587909742266,-0.3174924356105646,-0.0545445106278797,-0.06037936499587796,-0.0861112372021183,0.010261365898010579,-0.15222419104878018,-0.04157614774379993,-0.022461055718423675,-0.33884954954082563,-0.08092435410442764,-0.20866651182791926,-0.18191506726824144,-0.16646277458710507,-0.16873984004647674,-0.12059456936051383,-0.05802650295013917,-0.054758706045247206,-0.11147894933625394,-0.112105148561928,-0.023195350575086836,-0.31192719054696255,-0.2829390920224271,0.025654807982123995,-0.18981851095513344,0.131359826384067,-0.08495915599497522,-0.20612631503402498,-0.5363986620463977,-0.30776280345066703,-0.11431812601159894,-0.3894506639598114,-0.30084776679624714
sporting,1.2551404358044778,0.465701078439264,-0.7673109384315663,0.5189051905209081,1.0836408286191486,1.5018873083734492,1.013995464247226,0.8964882594962206,0.5427713316872589,1.1794788648555743,0.52374833465907,0.6991781081644673,1.0118029706405283,1.0314207763102876,1.1332032018233578,0.9859935283040687,0.9733900349513687,0.09141092111298595,0.35301760168892987,1.1121110635744393,0.14108025043385952,1.034460011650445,1.765899867983358,1.1202056067969195,0.9810714872872874,0.9815172813913824,0.4471747570719102,0.5343090387597886,0.989940031105629,1.3846363812778586,1.0899146201484171,1.1368574557766504,0.6482225429959909,1.3491539888943138,0.6196714189226683,0.28690891499508214,0.33078797695653234,0.8910140237718064,0.9023452989454859,0.5356239639690358,0.7613007178868725,1.6614940784281895,1.0631158344455127,1.7222298405541163,0.6895369876108536,1.1270265912031618,1.3184158431624322,1.1897106256630332,0.8501458403302414,1.3649775952426852,1.8278359877743329,1.8925971256329774,1.3178872555783772,1.9664355805574067,1.3405666092837765,0.9271397208774412,0.6979269938132288,1.2490231042610485,1.154183456517056,0.8013442383588468,1.2000660943691595
persuasive,-0.5239244731216133,-0.7999062432102184,-1.005128994540661,-0.8507054688777619,-0.7127261013429397,-0.5495093240091787,-0.7627498303394108,-0.4942093491834472,-1.2042890029289182,-0.8806212735643448,-0.651255194548601,-0.4149663809425503,-0.7949816938617472,-0.7191338419609641,-0.735063666428613,-0.5457440063306109,-0.7852764735484492,-0.567614504267842,-0.5987157543228212,-0.6389617843085981,-0.4226010432297065,-0.5470156720874451,-1.0679380995617804,-0.5637270315858055,-0.37617960243791515,-0.41913462006636615,-0.6912669844270263,-0.7401004284515161,-0.6734410071195547,-1.0028321495989017,-0.6574573824826109,-0.786756688982499,-0.47262284545391026,-0.5735213119863126,-0.5808279237166254,-0.8864120946618683,-0.6849485630502403,-0.7954959679338665,-0.7465187188647716,-0.38885158434727235,-0.5987710709595443,-0.5200703235936758,-0.9634765643114994,-0.7451362912262193,-0.31965287591356245,-0.5703352497701136,-0.6200912353287464,-0.5182649277542853,-0.503114823358662,-0.7280742598593,-0.7601354743286304,-0.6218876360674552,-0.9910857267541305,-0.6044361256244168,-0.704241460678866,-0.8515381147004608,-0.719330977168265,-0.9441387489355721,-0.9599121904408963,-1.3416359600893129,-0.854779834718373
witty,-0.40442086298436114,-0.7318257942209717,-0.44519421205063575,-1.0956670094970622,-0.5522072961813623,-0.37777696176888237,-0.5739648725144502,-0.5753779407387447,-0.9254920469871105,-0.28707136340011774,-0.2568116596834227,0.05249099732164688,-0.4387324588248574,-0.40022020001803066,-0.6277572750949306,-0.24891359318239864,-0.5367384493491255,-0.48217886229654217,-0.4115961270510405,-0.11020563655543836,-0.1425941406862355,-0.08136470475661392,-0.5077483414714329,0.20819374182331865,-0.004611987502861964,-0.028195287471376264,-0.4300913891053859,-0.18122572757911357,-0.4290341404145086,-0.27584997135541933,-0.3277707860848603,-0.7341081286714833,-0.39725458684614046,-0.3961330197934542,-0.3663628866429883,-0.918894790117162,-0.47446153113632494,-0.6067736890138505,-0.6826173462048734,-0.6369554986402561,-0.5528546252557563,-0.3564609276717322,-0.4181258037532828,-0.4515795665880029,-0.44031304041199093,-0.6756147530771522,-0.7031552193643545,-0.5652718393119401,-0.6170252850289663,-0.6277131857994629,-0.5140914967376222,-0.20517106250136602,-0.9297582841661957,-0.2504399966305744,-0.3705929101644651,-0.9297339265678536,-0.5291514394987732,-0.6504462526603052,-0.8393969046987086,-0.833916893217142,-1.0722966085232573
dishonest,-1.191770012794407,-1.28060891743121,-0.5966070087089232,-1.0938928981330633,-1.5580309768824103,-1.4576828942441364,-1.2426525045323862,-1.4808593147721267,-1.1920587291715654,-1.3496536402940786,-0.9395232760225144,-1.0326452964836454,-1.3942833247066448,-0.8542339574893167,-1.05770315592175,-1.4730335169634525,-1.4241722402781434,-1.243145537027479,-0.8344007609389533,-1.240209513477557,-0.9092336469389025,-1.2546487137087516,-1.5723683231940535,-1.1418690931036843,-1.436012578950381,-1.0945267323401875,-0.9798400991468602,-1.1835116876672722,-1.2282692715755859,-1.8437674485785762,-1.3373264215106433,-1.5439157881731758,-0.93262253905846,-1.3001277364806227,-1.2764040021654561,-1.2358650836261063,-1.0501950657380783,-1.7813039638002046,-1.3784336306052167,-1.3386735227396722,-1.5065646430846622,-1.4739720618293897,-1.506209807233336,-1.4441182737637568,-1.2913357371616645,-1.045690667245181,-1.4330786541992206,-1.4609864112741149,-1.1710265052769955,-1.2750305371127955,-1.4643666742037547,-1.5309442926174617,-1.8483432910189408,-1.9164518377618673,-1.5684019070134947,-1.8048349421717411,-1.3892353865905318,-1.540322572339102,-1.3202525895952744,-1.4984120264383352,-1.5832313008975776
charming,0.3729354575670662,0.23176775724029736,-0.05545923787906304,-0.05855761739446129,0.49701683000255525,0.5019331344668718,0.39699404041720565,0.5138912891400472,-0.09479858948408687,0.4159836913159276,0.43270146226392975,0.43500240103786214,0.4451102003026313,0.21747437667492003,0.1169382892661593,0.6343998929020911,0.4534274344987892,0.2381808279319776,0.19323691492523162,0.6023009569233297,0.6334612063063696,0.6716933229771463,-0.0730678466078589,0.8837082677880945,0.9478064813192848,0.8691835383377071,0.5447591391739872,0.6471843269273087,0.7038837248291732,0.5322905461531858,0.7948071180792816,-0.21242811141149,0.4055121682767504,0.2951612311141365,0.5442268329018043,0.2580028118183526,0.4419825057904526,0.5530558754793383,0.35878099496841986,0.5195277988281939,0.1338625706871395,0.45019569701630896,0.05751518475153849,0.46031871700597654,0.5133632890431394,0.2972851888886976,0.33694279211547495,0.4862174126670275,0.06594516376215895,0.34264922917064233,0.4668837765626977,0.33221214266813337,-0.060217503034171706,0.3995300662868052,0.5451072890635982,0.14504685537318218,0.20359182363760822,0.07343185764111781,-0.006939433508911947,-0.5960485671061968,0.14962127191451843
