index,football,basketball,cricket,hockey,tennis,volleyball,table tennis,martial arts,baseball,american football,rugby,golf,athletics,badminton,boxing,Formula One,MotoGP,cycling,swimming,snooker,shooting,gymnastics,handball,wrestling,skiing,horse racing,horling,pickleball,water polo,bowling,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
Gabrielle,-0.012306711348211137,0.0021574255870048524,-0.23592234442759297,-0.13436574268266344,-0.14884988178605557,0.13867962719487156,-0.03241242499743489,0.24879042045553446,-0.06081888349315237,-0.056829811941542914,0.34465108941656253,-0.18259887196177854,0.22995522502442386,-0.22526610947668205,0.17400535076502502,0.15008942428755323,0.16345697846955273,0.29061381123490615,0.2081926062071862,-0.2706763159246996,0.26119833122370356,0.5198813537041522,-0.100268390555054,0.07702940063954386,0.2064373027602711,0.31536542790530714,0.2717371158768404,-0.1906823329765109,0.012153336416955849,-0.5681027683049032,-0.4734964614492012,0.2204308809771965,0.2653508586144144,0.446457771842847,0.49881191870061586,0.37289470124350366,0.35533220752103706,0.36165320527181816,0.3089881216789131,0.23254165204799754,0.43923850608147136,0.2577699381857478,0.3191164727936007,0.34153266101250596,0.04086262107110801,0.08435906481324226,0.01713947593330994,-0.03998199050546592,-0.1303549423856533,-0.5610744010832599,-0.5356666545278123,-0.6960870580796317,-0.7238829572857711,-0.8000274276546668,-1.0077448881600493,-0.8906572418450551,-0.971829549865347,-0.9444165393208237,-1.0633509469729316,-1.3468547395062356,-1.118502371554384,-1.5011908212252605,-1.351360222211758,-1.1401610708714238,-1.143728085884756,-1.2180327699526832,-1.2362648111932506,-1.1012373844235892,-1.0389793227908797,-1.5262762831634058,-1.2006470024177347,-1.357007847962727,-1.3417323847662548,-1.4412460877797502,-1.4297429776688455,-1.4981573414137428,-1.5937870603155526,-1.3317052932002187,-1.601013174613649,-1.8235944361506653,-1.4991388885033106,-1.737422362499453,-1.752841434075621,-1.6872663442797835,-1.8620043521695324,-1.7873448791632693,-1.4734914342485252,-1.6710236666971856,-1.6567869475987658,-1.8495749729774993,-1.5672455431413663,-1.8470033891958744,-1.7756047453978692,-2.1152215283183478,-1.9848408268518858,-2.109942924906603,-1.9301383886013794,-1.9509821182522125,-1.7571686439327516,-1.9483376740219125,-1.8676888673462413,-1.8764927854712834,-1.8446618565824169,-1.9508088014055667,-1.942129340996807,-1.9138030351461142,-1.8803612037262727,-2.0747105458895674,-1.7479100912047714,-1.9442481752169685,-1.4870123616687654,-1.6411934981565373,-1.8314795473034242,-1.8231829658383258,-1.7974134033322493,-1.8032034014710916,-1.5880918341733028,-1.6831391968854224,-1.6045789342596612,-1.908026310820793,-1.6812870282761898,-1.7466798514755488,-1.8406244199295652,-1.8110982572985264,-2.1078184853685196,-2.0171543222375554,-2.0545267412020682,-2.2396046961214315,-2.0744950930875334,-1.9639852107933204,-1.9347474205165351,-1.8680139440488024
Everett,0.850981079279966,0.6351669086174604,0.21852907195501245,0.9819220563224796,0.23411791404247936,0.5795994761743284,0.3703534895895262,0.34749033577064864,1.294808465159803,1.5136583885899897,0.39164249801007245,0.30625932352015595,0.5999080750132623,0.09462160234255061,0.7229782828467064,0.21595816791376107,0.12603226250649346,0.20056402596768563,0.8226730335286933,0.5346020730070099,0.3449975309180645,0.6692342437526949,0.6612270826723636,0.7644654489106812,0.6730998861680276,0.8223399501915415,0.1823498481283311,0.8115806191693223,0.5662535065816837,0.7525528655085586,-0.27100108358425884,0.2699925960496415,0.31293572712804996,0.4427390844305441,0.4480991136257475,0.5191049631727058,0.4215175201731825,0.41581987601257764,0.3624398233300714,0.21362499592468134,0.38666687550459145,0.26069685952322524,0.18528942549903965,0.16113410457946614,-0.08826397336884895,-0.027091737741094576,0.0051643848198782705,-0.08356452100154295,-0.04558716455635338,-0.43037108204740127,-0.48639901444708256,-0.5169019124738178,-0.5876570010060814,-0.5749496176861213,-0.7580653825794498,-0.6019675566065972,-0.6161129058987137,-0.6363998106891257,-0.6112170965958519,-0.9043768634669663,-0.7898322643911128,-1.0642468048319438,-0.8916516979623762,-0.6150947429020347,-0.7036267776631527,-0.6747141788694218,-0.6323502768911832,-0.4985970682622393,-0.4910455264311594,-0.9460973973379107,-0.7070736239590806,-0.81054835446264,-0.7952190857655659,-0.7639574364012581,-0.8353681147692722,-0.8703647894796247,-0.9502373817651262,-0.6693954731039897,-0.9618437315920231,-1.1411677077055389,-0.8384842426597325,-1.0140779461660225,-1.1371878105290196,-0.9794218003223216,-1.0766573754182254,-0.9551712147804495,-0.7237489644573796,-0.8284214461361872,-0.6955230521546388,-0.9973913137952644,-0.6936210910127649,-0.9417300263929366,-0.8869000197576908,-1.1755782445938705,-0.9363965194767789,-1.0448855764605056,-0.9319809146610867,-0.9595611071184258,-0.8247486122899428,-1.0362655875379119,-1.004667430875711,-1.0497889894758539,-0.9369167836210246,-0.9958504587797645,-0.996147973916566,-0.9087687290260147,-0.8974110000669426,-1.006645567620094,-0.8253707933473794,-1.129107751692951,-0.7864700240978674,-0.9131685913049692,-1.007828483805575,-0.887565993712792,-0.9869724254013467,-1.0177822241160488,-0.7273487970942305,-0.7859965093237264,-0.716679109026262,-1.1634435932835705,-0.8632933208420771,-0.9553986491339027,-1.0513961759753103,-1.0821298768998038,-1.287338489122147,-1.3753332671144283,-1.3127650148307883,-1.4745251448739594,-1.3663139257398589,-1.2483359034121373,-1.291188869739749,-1.1723653938284713
Evelyn,0.24809812246784566,0.2496797200517849,0.4516488561709719,0.12105108087691811,0.1855991109167945,0.036957309724423355,0.16168660426321346,-0.12011153513337772,0.36737190286011817,0.4615517740167583,0.27900605059162376,0.21979802951569358,0.40269768001638806,-0.04802301418370802,-0.004881338767879395,0.1541917523804988,-0.26210526965735503,-0.07875462210839376,0.27648735048535406,-0.08479509515299419,-0.0077666407859127255,0.14692899634647222,0.13760529644194536,-0.06416463155016021,-0.10147830560647518,0.21773433261332084,0.05675258412927998,0.06007188130449008,0.22250036350676974,0.14629077445823402,-0.2564127894753339,0.35418425312652013,0.3811183381182036,0.5584398046976875,0.521099701992404,0.5063359098429373,0.4660248170265792,0.4770197212267071,0.4119541800584304,0.1992791657604406,0.4186071010831546,0.279612164834602,0.27963147153909834,0.2442464000738579,-0.10528134226323231,-0.01997636856356155,-0.0630896365672094,-0.20876930558576215,-0.2464999084536686,-0.6798544134443766,-0.715371856700003,-0.8087569588760539,-0.9059030168076208,-0.9245502736971735,-1.1527752415620711,-0.9981870865514891,-1.085548738334553,-1.0887465642709875,-1.1560412644508815,-1.4402493859312384,-1.2856994335048697,-1.6043989128579605,-1.561745350247403,-1.2940431465235145,-1.4020832180484812,-1.3217650415237567,-1.3271977284050989,-1.1908092096899412,-1.1706568110634852,-1.6183346725775571,-1.3507346017113022,-1.412401455570737,-1.498453793865058,-1.5693508195790593,-1.6223636402779968,-1.6213792697516722,-1.6095091233430416,-1.4004661596459773,-1.703500185994635,-1.8409321708610307,-1.5935136476216867,-1.7356177465232956,-1.8334704007388332,-1.7596952938248227,-1.968592931487001,-1.782823647796388,-1.5183711068801544,-1.665702579042226,-1.6022701540812987,-1.8509504366294438,-1.6212395561506414,-1.8704950127225204,-1.836134298173845,-2.0948465510337217,-1.9844786293592056,-2.0716562404955265,-1.9517504460699726,-1.912579149808302,-1.736992766152605,-1.942029072350181,-1.923020607548017,-1.8676198979201384,-1.874696202736032,-1.892659965407587,-1.913299960934407,-1.8498565957909467,-1.8064356942082846,-2.030365400770528,-1.705064682424681,-1.9060252961010078,-1.6014527132107041,-1.6549992435066336,-1.827547405825288,-1.7918029792268684,-1.7708441846277454,-1.7843086158302222,-1.5751924609354662,-1.662099235146576,-1.5486695090086808,-1.8814946064030074,-1.6807925167329865,-1.6836000574461958,-1.793572627111921,-1.8009593955826877,-2.085524468167343,-1.9814059169953153,-1.9279971033564607,-2.112580983792418,-1.9154151994895083,-1.7890743853180255,-1.7861709196369555,-1.701456778217301
Chase,0.4956106679575304,0.8528818420751775,0.18370929594662952,0.8562724113201902,0.516183011563779,0.5631351479065184,0.4563283288440531,0.3959674467697407,1.0913725552126157,0.974983821702391,0.477929048294776,0.49211855954335115,0.5503610593238768,0.33338365730444525,0.4095346562040518,0.0878342643033254,0.29789188578116577,0.36459196529396265,0.9562283608598122,0.6677577734794289,0.618784932792408,0.7504475616746564,0.5840278413927161,0.711774538313816,0.7729100303455739,0.6016640200309296,-0.1021110543403902,0.8033515032012621,0.722424053989408,0.732320386207277,-0.003872595905954462,0.8962527441235005,0.9438740419385749,0.8463788510778939,0.773213443292803,0.7685856484202148,0.6392270926623694,0.6359425706087893,0.5655266261603177,0.2855878744787231,0.2579915441965968,0.11612653855266517,0.08855647960745185,-0.09660888597049418,-0.36992098302559207,-0.43145700864389713,-0.40531223157118795,-0.4579954941270926,-0.6034246907388383,-0.9032977684622815,-1.1469929571966706,-1.1341254613521374,-1.2639711946708445,-1.2583204917941193,-1.482453930740358,-1.3274171876382383,-1.4455844014067307,-1.4366216088978185,-1.5624949186556483,-1.652285179192984,-1.7374188065436496,-1.9254302508896495,-1.8775214974807257,-1.7728976499519449,-1.8190837115077525,-1.7206146899150105,-1.7136389375119643,-1.5377610989704156,-1.641458420489011,-1.976360489221208,-1.949591748945464,-1.9225670518365905,-2.0359870791287706,-2.0058432012726666,-2.0292716274342784,-2.0330878419877325,-2.1963901772466286,-1.7524305732049617,-2.181684366782823,-2.215749083721533,-2.1365583780342625,-2.1986720207186567,-2.398432558340687,-2.2996089594402744,-2.4276116508295447,-2.2290872969241513,-2.041581131396498,-2.1125222435474806,-2.19180315851713,-2.1599184128041533,-2.178948883346385,-2.3215464272024615,-2.203659890520746,-2.376643127239424,-2.265432706806331,-2.3681975974770917,-2.432685895017653,-2.3270156996653313,-2.2819538860131203,-2.280564521428466,-2.587137479113429,-2.3304192733250937,-2.355014146538525,-2.5589527277025894,-2.325574682582636,-2.213531438530306,-2.4042531613588527,-2.4679577525456904,-2.2944534312589804,-2.224452434885875,-2.1037520242342658,-2.170140020677711,-2.274495497114571,-2.230045261927075,-2.3100011892514205,-2.3191036794779336,-2.0552023343742007,-1.9381542113307824,-2.0160395535914173,-1.95482479178028,-2.0945717980243734,-2.115021333733409,-2.1733166578468275,-2.059356546910019,-2.1966041866690023,-2.2083249822707947,-2.1896777081456578,-2.2968736770286116,-2.0199668233795642,-1.688018590269517,-1.864288932563327,-1.6684733586661447
Frederick,-0.17408182394647348,-0.2761812403482399,-0.2562794140712763,-0.46362323049690757,-0.305372713473902,-0.37032222115358043,-0.27345319579563077,-0.1329870831909277,-0.15333298010981034,-0.053096193003968825,-0.2645037954508151,0.33593427290097005,-0.09984412978417186,-0.22891711349002358,0.32781899119816615,0.028272797312106218,-0.35818064681801337,0.0443798031080868,-0.2940261284612016,-0.09918632386769442,0.025079861111617502,-0.12607912884154307,-0.2816388996924869,-0.20053076397840655,-0.1958089025623904,-0.0029912186816656743,0.17153091868938863,-0.1991083300341241,-0.2010229239515262,-0.21576688134049068,-0.276189369740462,-0.2411718008276482,-0.31371720120736546,-0.2234949269691875,-0.1826754134791784,-0.07009562405872978,-0.0820251335177845,-0.025228786469505538,-0.056066438821701405,0.014328137304437511,0.09449406376093879,0.033806011052218955,0.06447775737782284,0.06467307848915628,-0.07285138558826261,-0.004341482665730818,0.14389283593179614,0.011431585391151852,0.1913274608487783,-0.11290530517701913,-0.2054569563298661,-0.1927248848083929,-0.22835302854866638,-0.2897747202566082,-0.35719859070196497,-0.17949774573927185,-0.11874132975450757,-0.1708905203381457,-0.11280560634504848,-0.3360700882758197,-0.19663389244286644,-0.4748199771678339,-0.2571317754616804,0.015276998635313246,-0.035976060424688615,-0.019579277349473533,0.10136681453665122,0.16183554581747475,0.24981598662448357,-0.19641001211275655,0.051144679660915696,-0.1923365977612334,-0.1119658019444895,-0.07458678143804179,-0.23616024943336617,-0.08616294665636473,-0.243492328261391,-0.0542788866630512,-0.31285312216080463,-0.4092599845250351,-0.15866068917594434,-0.4117116782659645,-0.4202592603698848,-0.3034433024763622,-0.4801925217817333,-0.35018006183142186,0.04205452205587064,-0.0575724468189964,0.043031841076676354,-0.2632429977719509,0.03775072376377976,-0.26939361233466735,-0.15493851633846956,-0.5222671483797915,-0.3017254951477249,-0.24333196243653793,-0.09800985024105874,-0.15722175283524067,-0.025773426536782492,-0.14359964717611726,-0.11273074922742644,-0.25816940751694634,-0.03584221445757644,-0.160890922777899,-0.1778653412046014,-0.08967753397292152,-0.023326010345190037,-0.12401228485612815,0.05567446177204292,-0.22355870782781634,0.12122776574210478,-0.04453818874804462,-0.058461949977404594,0.05296057796900669,-0.21689063936021852,-0.1788982144089818,0.0804349130539704,-0.0636165642064645,0.058157572365151074,-0.4235642015855863,-0.0641291044708347,-0.27598473066192003,-0.36259124093729117,-0.42942391492698334,-0.7178849616946457,-0.6526625206272354,-0.6787008387445699,-0.880776359042219,-0.7550331525469441,-0.6512821770670448,-0.7404617591243825,-0.7898897850371904
Quinn,0.44571051357815533,0.5601322909200588,-0.003142019893079385,0.6774543641847397,0.08688799460265544,0.34128818372121966,0.30226341295175796,0.29296921839139173,0.6045016823777607,0.4506707266619681,0.32643693890849135,0.3384156084904279,0.36540057872648524,-0.09185302340563596,0.284616388502007,0.010570260242377293,0.4509276980586393,0.33469066931913566,0.7022108930779268,0.47556752060709984,0.6220442330316961,0.5602934332040823,0.5531501736974932,0.41062928620748096,0.5227699488007637,0.6116458430306079,0.194830929314935,0.6736769743922353,0.5167835421438246,0.7031400923172443,-0.20176367010614588,0.48909678595375367,0.5035039589958483,0.5721164951150639,0.5510910830353506,0.5312309369296274,0.4459468507441662,0.3946472282482955,0.3567330254067879,0.23381926602000355,0.3574081543667452,0.2787915760711483,0.3050800495858998,0.1666625781978046,-0.11714306973135798,-0.12277881557733326,0.006517124788816063,-0.06312353205794258,-0.06548372293412423,-0.4948860595766982,-0.5945497139889,-0.6518200947803229,-0.7368983638535568,-0.8347123630283683,-0.9295650928294718,-0.8916192254959494,-0.9488360826022026,-0.989421519681513,-1.0471277761948234,-1.2484776301324763,-1.2222821589427146,-1.483622567331054,-1.2938640106578838,-1.1186514751849446,-1.1822598859910018,-1.1581080503022942,-1.0351506432424449,-0.9081857452426634,-0.919534458455069,-1.2801739038188387,-1.1603644465997383,-1.2369374952099634,-1.2443926219750805,-1.1830026974252223,-1.2912261219344447,-1.3170973078824464,-1.4083956403128985,-1.1267548583804843,-1.3930495015128868,-1.5180678648733184,-1.2937662632728593,-1.4588047257215295,-1.5731909099776757,-1.521236185917604,-1.605654504254755,-1.3771916449585693,-1.224305266705593,-1.3603721103506474,-1.306724427325137,-1.4561812714550446,-1.3165299279693445,-1.53129648616499,-1.4051942889316675,-1.670066620228264,-1.4390480165902377,-1.5574752260270135,-1.455435870092682,-1.4608010984359363,-1.3986084391290634,-1.5028612890126951,-1.5571244913755953,-1.5162609056136083,-1.3881489567215581,-1.569219400995807,-1.4094040321362984,-1.360844112278802,-1.4112307222085478,-1.5485003548084377,-1.3829880812504018,-1.5065429846865994,-1.2713844298990828,-1.4026644597138116,-1.4588347883762565,-1.4409343694919505,-1.503282045726969,-1.5295367383697083,-1.1497543750276016,-1.24348657041038,-1.2065712502379458,-1.4907128316584333,-1.3490995546913136,-1.4248891981948064,-1.4334553227845934,-1.4331593108592764,-1.6036579979674737,-1.6252429805128294,-1.5114799559024095,-1.6991494188682963,-1.3919491135413349,-1.271707723132324,-1.3099117176729989,-1.11841945868313
Kristen,0.508854339153351,0.6695379208445026,0.12318378046576957,0.630708245873763,0.636215771348903,0.8154683294071389,0.539895848690512,0.6123716323361619,0.5305260807813282,0.2634637015581798,0.28001434316597684,0.4973075808560241,0.5035226389166826,0.2862702779753125,0.4217914580943163,0.5876131816478624,0.6810511778769144,0.8311151419249686,0.27986042316233334,0.5458135637025323,0.6038491017617781,0.9122362174924336,0.431520392804368,0.5120483412865194,0.8825996871986205,0.7051413263960034,0.25579116876754593,0.423555613047281,0.43480139854394434,0.43597401846011663,-0.23014056551043327,0.1351923219411114,0.11898349775959169,0.33328793538779333,0.38127841440995647,0.24447121543439349,0.32384784520370535,0.35161068917801214,0.3136366854617927,0.22415192725705058,0.4028388214869078,0.29665589271660514,0.3645784933354109,0.34081487357165985,0.03708378392747878,0.1904340572604694,0.13610387494756726,0.04319970734194538,0.11583978252885954,-0.28571567786292723,-0.25659552035618016,-0.33302021628724826,-0.2956174532741176,-0.41986054636925635,-0.5533202395711196,-0.42058123692358224,-0.459041726305131,-0.4987548430568753,-0.4936735927503153,-0.8629834256735293,-0.6642688862674632,-0.9221042138366069,-0.8121654424348834,-0.6019264842016877,-0.5854651150200013,-0.6553654581138747,-0.5341634259803344,-0.5184805427353155,-0.36904176814637646,-0.8750292893311927,-0.5030017626763301,-0.6393445322698249,-0.6415603673753683,-0.7625113970404617,-0.7924379739845078,-0.8231254593274944,-0.8008718974752851,-0.6657020964606742,-0.8724978666388076,-1.0442343835444856,-0.8261882397329848,-1.0177239732283687,-1.010985862093737,-0.9503107418930972,-1.1426765244721615,-0.9931883671781196,-0.7184460717674624,-0.9025080349490728,-0.8452094841922437,-1.1660740275928232,-0.8327870561923129,-1.1639897043374272,-1.1227738356404893,-1.364341105301722,-1.2487918641440259,-1.3351393985262436,-1.1402639874764218,-1.1639007845585265,-0.9313859851726294,-1.197621170164442,-1.1045942790687895,-1.0933240290028285,-1.0239250504812853,-1.080477967739127,-1.0700914240934953,-1.0879041864004386,-0.9152439248552475,-1.1679719757899594,-0.8670253316194693,-1.1345380850635203,-0.7120094259266329,-0.7873622842677419,-0.987418188765857,-0.9730913931907931,-0.9260165542848079,-0.8524322294022152,-0.6726662656547199,-0.8105277850443176,-0.6042668887542278,-1.0850540468647114,-0.7831116474074742,-0.7762041799141605,-0.9232991953142359,-0.9939838211687179,-1.2297321500576988,-1.0841383040922876,-1.1353629820744944,-1.3622547184490446,-1.2144646685316363,-1.2720763352059665,-1.138893824500329,-1.189197963770158
Bella,0.3906416779675412,0.442172512475358,0.3959850562213733,0.4585295873310611,0.0689842338712606,0.13407584782706988,0.29920469285425766,0.1578234611692423,0.6712100959367245,0.13378367216946788,0.18256457464539044,0.10837680080034633,0.26348880552147697,0.34010781723121314,0.08184746757381785,-0.5932411454249974,-0.10289070788610166,0.012990641369275349,1.2235258221980294,0.21853304699464546,0.06384078099820381,0.4552056248661427,0.6382182846400906,0.19090043698369166,0.5600854177136109,0.07466617842570174,0.5767216159088081,0.5419500202143248,0.522145632774808,0.3980621022556136,-0.015588885004883622,0.982377093771161,0.9711088415739954,0.9676030288930026,0.863525765902404,0.6827208758415946,0.6532747728194435,0.6096413378088005,0.5277287724643477,0.20264617433472654,0.17541580664752907,0.05035635988316139,-0.05628915948426198,-0.19095597431789543,-0.5044871010621075,-0.606048388237497,-0.7171131050875359,-0.9032548488534498,-1.0301014343837165,-1.2843156840595864,-1.6202063642308155,-1.6377049165312034,-1.7854262284237508,-1.7770549441571144,-1.8503363992623822,-1.7794361028305403,-1.9610825881798783,-1.862248335738181,-2.0358540714199904,-2.114619542017134,-2.2463151055530983,-2.4199240187172335,-2.362159388768671,-2.2001679959296316,-2.2633966305554196,-2.1314782712971465,-2.1313235680901013,-2.051411622252611,-2.0519801285027977,-2.3357597017177443,-2.3876820536813153,-2.3427861802455667,-2.565467770313483,-2.560203535195629,-2.4644257402056207,-2.6457957360562077,-2.7350323784736403,-2.2713420370497155,-2.6721832524915694,-2.603341880902062,-2.638608231166435,-2.69143570949247,-2.7979022686240596,-2.7197039102879943,-2.9388442342446215,-2.698235766938787,-2.4879223858400166,-2.599081316494158,-2.6644952515945124,-2.5775711670457433,-2.604004467493804,-2.7599193535409023,-2.732912508233689,-2.9047751340249124,-2.824674096791673,-2.852341957810279,-2.874530291455443,-2.74071155203916,-2.6473703597608393,-2.6130853491108903,-2.9357719380067007,-2.6123457617807615,-2.7203990571027346,-2.8195019934087537,-2.56608142020349,-2.576435054153666,-2.692286952891232,-2.7003750836685363,-2.4647174600749957,-2.436158493951318,-2.2691802036161035,-2.3199230219772633,-2.4650082997726046,-2.382566428347108,-2.403613833244022,-2.4243965896206596,-2.2344879068400085,-2.2348705093063956,-2.253949494933287,-2.2065214616934465,-2.350930451654128,-2.301532768170734,-2.355663004078777,-2.2689457283734336,-2.4424464510580304,-2.351960017706264,-2.3455010323945644,-2.445595054677276,-2.1916166728626583,-1.8996156041098735,-1.8867381441979723,-1.796304288487819
Cynthia,-0.43363413130065714,-0.34894883669669696,-0.763099325832307,-0.8335991771620527,-0.20736851463989836,-0.22393807498767443,-0.2302358535275948,-0.39909898775011926,-0.6056304499138838,-0.18483873532034964,-0.6193836844970761,-0.0895012818824791,-0.20790494654473293,-0.6097096399159214,-0.26340834698504645,-0.3965478307741831,-0.5555951345406275,-0.42848169831337063,-0.5047712131740051,-0.16517276276734083,-0.31222529553556777,-0.326421277425027,-0.32335373742509094,-0.295353226427723,-0.6487141050216693,-0.42898435265579565,-0.25092807831541897,-0.36873496343810847,-0.4503940351899685,-0.34693121929201354,0.06035806997512697,0.32425055994279917,0.16755844825073082,0.4873767751849966,0.3346778775206662,0.1503797426028897,0.1703524681939923,0.1050380859380804,0.07063746135697083,-0.01618315347004248,-0.4044591337787534,-0.3043134745684639,-0.2873091405232472,-0.30178353768266425,-0.3449847549195166,-0.4272439648480192,-0.5619664994481219,-0.5802292598237284,-0.5233653516318089,-0.28833086187451956,-0.8029286396860953,-0.6525619077983771,-0.8351523957932219,-0.9282422050016574,-0.6268135175378112,-0.5690676480491205,-0.8765116599666729,-0.5962896343345897,-0.8099025905722645,-0.5580395071069123,-0.6877318148140968,-0.5511852501340538,-0.6434048292762676,-0.4575183874418938,-0.47562211176167746,-0.26355618925888796,-0.0555785899431959,-0.12462334770625319,-0.12441549218004222,0.03749594673832881,-0.3305918510168847,-0.22971365133001448,-0.4253175426136652,-0.33088909398817,-0.5623307125078701,-0.19917625314367612,-0.2939489483554695,-0.030092374617559245,-0.5322502913950763,0.10296451929545636,-0.22857651598893847,-0.22236241203395873,-0.3392901379435359,-0.24145196196089744,-0.45726714774472543,-0.16943669016184446,-0.02251314710977857,-0.11964804130266968,-0.35826309815842405,0.19410876103858865,-0.28564393116106407,-0.2039743764526942,-0.27639054383530337,-0.10913753696878697,-0.11941558920602591,0.12097927482049281,-0.056863915624893784,0.01684621187425524,-0.3236973233076435,0.27486150200772175,-0.4260609303871981,-0.20013430355157258,-0.3865615780313156,-0.10229071974416425,-0.1698232461573199,-0.12903095267340983,-0.08026110470252533,-0.050033373417544755,0.22561383401460627,0.28204985378010106,-0.024247286318718312,0.027406284734707163,-0.2931173526554929,0.136580570283296,-0.05299898725081325,-0.07471364388051346,-0.06306199083048089,0.06584006589315132,-0.32787301816023595,0.3005470545725699,-0.3564138899749562,0.03667323091309295,0.0021057242243176367,0.049750285339972194,0.07165602090887116,0.37121167440849034,0.18097998955072128,0.30925388496689055,0.09983357328820452,1.3041742227056354,0.8107257254439195,0.8607593821436211
Tim,1.0040354397337081,0.9654169878865191,1.000580255454591,1.2050202296370578,0.8870964263029467,0.8230536516328559,0.7217916884414525,0.36074325501330445,1.2043782962284584,0.6671786955403279,0.8752938793374669,0.9734599607492809,0.8386127910664131,0.8246661692669078,0.613979892934562,-0.0072567134823903,0.4644436049028859,0.524422834537634,0.8989413564418092,0.6159649657679239,0.5505346938863235,0.5342253346438458,0.8605446629894474,0.5069602383354486,1.0335180484731445,0.6565371226270049,0.6157476417053467,0.834665094885804,0.8098018290181682,1.0980863062950248,-0.05478378207460485,0.3632584045282535,0.4654682814930316,0.518596790955706,0.5019081796457571,0.488403969294828,0.4437344935070446,0.4815248457665638,0.40892664802413736,0.41060738235273325,0.45066932648661495,0.35336925159008115,0.3264514627607042,0.21506653279750867,-0.00184473434133463,-0.03137337228362247,-0.06263117404197621,-0.14187055946438717,-0.15582039580120696,-0.42298172986788,-0.5615840461497711,-0.5992217476985168,-0.6281827317487026,-0.6346956975538912,-0.753140458700081,-0.6958177530054361,-0.6834751644767268,-0.6937324174133244,-0.8300319346080555,-0.8442194424243383,-0.9251801753062595,-1.2324989592426228,-1.077396087996654,-0.9076362883691631,-0.8085906104532413,-0.8885412669898154,-0.8879125881372958,-0.7768228859988123,-0.7603140495558479,-0.9541442708820407,-0.8882775359066306,-0.9830102614361191,-1.0309750589092095,-1.0241980998868179,-0.9992660090890501,-1.1090127820848024,-1.1056417301977768,-0.8467415524751977,-1.065947595205438,-1.1379291262818703,-0.988624976511357,-1.2010867645703944,-1.2665678582120397,-1.15145202789818,-1.2632114524543852,-1.2039136084799236,-1.0480785817049336,-1.1570822770726599,-1.102610618019958,-1.2062630341627645,-1.1496597798984036,-1.4233614146849516,-1.3499879695324941,-1.5141512840229243,-1.2761093757621262,-1.4160632291333999,-1.3877124692579932,-1.337188890350927,-1.1729735351644472,-1.2625872029589988,-1.3747397559473313,-1.3402559173755393,-1.2941035534186254,-1.529088189682163,-1.2948737825179903,-1.359180080707011,-1.326057212526834,-1.4974178906101974,-1.3315894683756755,-1.2697063998574478,-1.1169019719754396,-1.2893010995358232,-1.387184758945392,-1.3109879068990449,-1.360371997451991,-1.4458101725163706,-1.1884831791769548,-1.2632882482750807,-1.1446913913654562,-1.3983181620245606,-1.268040873526354,-1.4486012174485112,-1.4501218846711088,-1.489866220208848,-1.4590341215436995,-1.5180425641488005,-1.485116263673121,-1.6121654706822126,-1.3489207482713317,-1.1265325290754176,-1.2171527068187908,-1.2242509784898699
