index,sexual_orientation_isomap_x,sexual_orientation_isomap_y,sexual_orientation_tsne_x,sexual_orientation_tsne_y,sexual_orientation_umap_x,sexual_orientation_umap_y
water,0.12790560268587456,-0.0621044030030584,280.98264,129.65489,11.176741,7.348391
coffee,0.38378331810325855,0.04115143201294822,432.75064000000003,-190.37354,10.880965,5.5687256
tea,0.197400587878546,-0.11499451958107974,304.29868,-15.641820000000001,11.605568,6.5267005
juice,0.13132791498486787,0.007734457596880354,197.51436999999999,-45.065567,11.627081,7.084511
milk,-0.030810095194378707,-0.13136154450563645,-121.704926,-110.81663999999999,11.438625,9.653893
soda,0.0461403364620308,0.10219869115484782,19.928001000000002,89.548416,12.197329,8.781572
energy drink,0.44176285828412987,0.005833239443583735,428.5889,-279.77774,11.230630999999999,5.670512
milkshake,0.12286355627080033,-0.07730483470045245,207.1831,34.32489,11.6827345,7.670217
smoothie,0.2604965419291572,0.048637101916567005,340.7179,-164.9796,11.008099000000001,6.118526999999999
alcohol,-0.10246100324480466,0.024157233497546664,-189.95139,79.42843,12.2262,10.450435
liquor,-0.2311911494081667,-0.005396549242054956,-381.09738,36.11861,11.623285000000001,11.589887
beer,-0.1336715973793951,0.2719402250111332,-255.6438,341.34244,12.902737,10.886088
wine,-0.3501667638488388,-0.22042852499586188,-468.333,134.05106,11.297967,11.085536
cider,-0.045827256411347314,0.03271511177378738,-110.15982,69.01195,12.1270685,9.578609
vodka,-0.14284209273593315,-0.12090144986717008,-223.63016000000002,-83.262215,11.319996000000002,10.379496000000001
rum,-0.2413238998553869,0.08393690735524931,-457.2308,-33.538498,12.215416000000001,11.43233
whiskey,-0.2554409050394675,0.1997667898382792,-326.69812,301.95096,12.781211,11.223086
champagne,-0.17794595348094666,-0.08557936370550873,-297.15225,-26.175704999999997,11.029708,11.396436999999999
