,country,yob,direct_correlation,indirect_correlation,same_correlation
88,Nigeria,2008,1.060790420311281,0.05412605998822506,True
89,Nigeria,2009,0.8074747824193395,0.046564942478232015,True
90,Nigeria,2010,1.0359826995447263,0.04731912863361363,True
91,Nigeria,2011,0.826538705587572,0.05326133713561626,True
92,Nigeria,2012,0.9920021286433482,0.06566340431401274,True
93,Nigeria,2013,0.87924468020087,0.03067140215239847,True
94,Nigeria,2014,0.9668494054954816,0.028590790618480914,True
95,Nigeria,2015,1.1685375990354858,0.03647856706263166,True
96,Nigeria,2016,1.2951375952062334,0.05184527717318091,True
97,Nigeria,2017,0.4541743618916835,0.06719094849710243,True
98,Nigeria,2018,-0.05554748367774109,0.029658961242722305,False
99,Nigeria,2019,-0.12169782561104805,0.06595865779804785,False
100,Nigeria,2020,-0.8840615383325342,0.0840216157671971,False
101,Ethiopia,1920,-0.249675819810342,0.07932844012027357,False
102,Ethiopia,1921,-0.6031488966630049,0.05044466231544908,False
103,Ethiopia,1922,-0.06648749942102737,0.08812179153873245,False
104,Ethiopia,1923,-0.16262010578096545,0.07598194128223955,False
105,Ethiopia,1924,-0.13287263063404522,0.07487754406471049,False
106,Ethiopia,1925,-0.5023072258865321,0.07113323263480753,False
107,Ethiopia,1926,-0.23383203485065415,0.07361618907312689,False
108,Ethiopia,1927,-0.3294306873363293,0.0638706215638112,False
109,Ethiopia,1928,-0.060207811076608386,0.09565334469307556,False
110,Ethiopia,1929,-0.1563761576972923,0.06501329369102328,False
111,Ethiopia,1930,0.21772032309163608,0.05185002962423962,True
112,Ethiopia,1931,0.07286707201529086,0.05166961482665256,True
113,Ethiopia,1932,0.3537187257490367,0.04182884070941945,True
114,Ethiopia,1933,-0.060892656431884885,0.062181435544581026,False
115,Ethiopia,1934,0.08325232866763142,0.021259035893153068,True
116,Ethiopia,1935,0.3694246216112668,0.03474475286897278,True
117,Ethiopia,1936,0.5499401837818514,0.04081521031024447,True
118,Ethiopia,1937,-0.1331975196519199,0.025216223347013397,False
119,Ethiopia,1938,-0.34323983917720696,0.018154121569999803,False
120,Ethiopia,1939,-0.7660544925202688,-0.009371937207719307,True
121,Ethiopia,1940,0.16054019891320925,0.012271320758056843,True
122,Ethiopia,1941,0.0598738327514368,0.0361369696324982,True
123,Ethiopia,1942,0.09518690919763503,0.023665310607651324,True
124,Ethiopia,1943,-0.030997408487644755,0.04215104353848947,False
125,Ethiopia,1944,0.10598259057103936,0.010352271216145115,True
126,Ethiopia,1945,-0.4465374121632356,0.009979384323204004,False
127,Ethiopia,1946,-0.33497985412777986,0.014516508401274482,False
128,Ethiopia,1947,-0.6516457333576751,0.03083427786478395,False
129,Ethiopia,1948,-0.230976337719782,0.08047896628492081,False
130,Ethiopia,1949,-0.59203364239101,0.024173796016317414,False
131,Ethiopia,1950,-0.06643280430292854,0.01371478543798308,False
132,Ethiopia,1951,0.03922669964644419,-0.01667812829470101,False
133,Ethiopia,1952,-0.1548996045527161,0.039377805160601416,False
134,Ethiopia,1953,-0.3942692051432132,0.0166100202585349,False
135,Ethiopia,1954,-0.12943604122069605,-0.013882146052006822,True
136,Ethiopia,1955,-0.4845503917098481,0.0024944602465940173,False
137,Ethiopia,1956,-0.004217185805627713,-0.0002854264860760976,True
138,Ethiopia,1957,-0.3198485858768799,-0.007308370415627458,True
139,Ethiopia,1958,-0.1245267455434295,-0.0288527218543721,True
140,Ethiopia,1959,0.06393019793502733,-0.045153202959720265,False
141,Ethiopia,1960,0.6402514557273293,-0.02564502327856016,False
142,Ethiopia,1961,0.7678371464254001,-0.0160372183280203,False
143,Ethiopia,1962,0.2857870611396044,-0.041664401513791416,False
144,Ethiopia,1963,0.33709046276434623,0.0013275447120634368,True
145,Ethiopia,1964,0.234066047388542,-0.04500262987081877,False
146,Ethiopia,1965,0.0235503499095752,-0.040125926773908915,False
147,Ethiopia,1966,0.04004999704059,-0.06414238405586026,False
148,Ethiopia,1967,-0.21359322899407046,0.007833568444874746,False
149,Ethiopia,1968,-0.6682798264257531,-0.08205029283927197,True
150,Ethiopia,1969,-0.3980974713609826,-0.06600033065735679,True
151,Ethiopia,1970,0.1622909659589337,-0.03709637404839335,False
152,Ethiopia,1971,-0.3664541206716507,-0.05705790035458196,True
153,Ethiopia,1972,-0.4238792977501004,-0.04259288105730777,True
154,Ethiopia,1973,-0.2651214311247849,-0.01370067476075767,True
155,Ethiopia,1974,0.3610428238198283,-0.05146349924164887,False
156,Ethiopia,1975,0.3044075488357769,-0.07190636780689715,False
157,Ethiopia,1976,0.8139672438253353,-0.03147738362270816,False
158,Ethiopia,1977,0.8537654825005216,-0.02194225768126358,False
159,Ethiopia,1978,0.7238777221901901,-0.0065651639801763036,False
160,Ethiopia,1979,0.6083893172029697,0.013460553779570152,True
161,Ethiopia,1980,0.7423965486995301,-0.02033294637873065,False
162,Ethiopia,1981,0.6963084948258745,0.02168248907059977,True
163,Ethiopia,1982,0.5866048264510403,-0.002174066715814807,False
164,Ethiopia,1983,0.429526845465563,-0.007898372852707395,False
165,Ethiopia,1984,0.6003162689523425,-0.03977801295934228,False
166,Ethiopia,1985,0.30429766566309185,-0.03285554523307788,False
167,Ethiopia,1986,0.3364870656748016,-0.03404179933721698,False
168,Ethiopia,1987,-0.17457372233388255,-0.039214703684111854,True
169,Ethiopia,1988,-0.2277381143002733,-0.04380957641134254,True
170,Ethiopia,1989,-0.2004995927859826,-0.053857812812331665,True
171,Ethiopia,1990,0.3025089212996312,-0.027729189396481488,False
172,Ethiopia,1991,0.3523089498828745,-0.009867947710848,False
173,Ethiopia,1992,0.181495087131196,-0.011960792411246571,False
174,Ethiopia,1993,0.02159103254121858,0.004987488158607275,True
175,Ethiopia,1994,0.2247173086567536,-0.00966020300770933,False
176,Ethiopia,1995,-0.08003485046363004,-0.0329659183896367,True
177,Ethiopia,1996,0.2549421879377568,-0.0002864288323927448,False
178,Ethiopia,1997,-0.2338879748964011,-0.011807450368858259,True
179,Ethiopia,1998,-0.2072021930140817,-0.014261052483232606,True
180,Ethiopia,1999,-0.24591513885688554,0.005810672329047365,False
181,Ethiopia,2000,-0.006766048020507189,0.07132384316714964,False
182,Ethiopia,2001,-0.16450136437315752,0.014769553260451491,False
183,Ethiopia,2002,-0.10407447594062892,0.01367283405884904,False
184,Ethiopia,2003,-0.12454342245450288,0.021715540958844426,False
185,Ethiopia,2004,0.19129977290402497,0.04371646773981746,True
186,Ethiopia,2005,0.18128199998594052,0.03957218006421088,True
187,Ethiopia,2006,0.3746397649869287,0.02355146847421849,True
188,Ethiopia,2007,0.3026313478662907,0.03787964569930228,True
189,Ethiopia,2008,0.3169133364274653,0.044382870358988864,True
190,Ethiopia,2009,0.4204760740220497,0.04186296864993667,True
191,Ethiopia,2010,0.81274066378003,0.02458611971649247,True
192,Ethiopia,2011,0.4931895164337962,0.0385894447534621,True
193,Ethiopia,2012,0.09247424744355692,0.040011686536828565,True
194,Ethiopia,2013,-0.12553944929693694,0.005299331541813846,False
195,Ethiopia,2014,-0.3311215093288121,-0.007039087619423338,True
196,Ethiopia,2015,-0.061202824779431335,-0.0084234094969617,True
197,Ethiopia,2016,-0.022522516939641888,0.002255698026924202,False
198,Ethiopia,2017,-0.3754781229407937,0.010875810401561641,False
199,Ethiopia,2018,-0.7699261874130393,-0.025858494736995457,True
200,Ethiopia,2019,-0.8078986405860973,0.0007357175271378628,False
201,Ethiopia,2020,-0.7521450400178438,0.07072242667205755,False
202,Egypt,1920,0.2773349523219508,0.17300536306504372,True
203,Egypt,1921,-0.03776683109532601,0.10408738218313526,False
204,Egypt,1922,0.7206703852078662,0.13712031227150678,True
205,Egypt,1923,-0.13336424843983688,0.11491897175334062,False
206,Egypt,1924,-0.2063320182132362,0.11961207695018745,False
207,Egypt,1925,-0.04197943564706736,0.12386763622676487,False
208,Egypt,1926,-0.031334067820567836,0.15182859918798472,False
209,Egypt,1927,-0.2540295868792895,0.1459890147594245,False
210,Egypt,1928,0.11858189453621293,0.13806597694016245,True
211,Egypt,1929,0.14420906758991828,0.12684834400246922,True
212,Egypt,1930,-0.1757988783801612,0.1043651534827632,False
213,Egypt,1931,-0.3055534150613841,0.0601898674128161,False
214,Egypt,1932,0.09181472449527607,0.04044354576612657,True
215,Egypt,1933,-0.1501087717306991,0.056155840497555315,False
216,Egypt,1934,-0.3979579035765218,0.018290940549535062,False
217,Egypt,1935,0.14119272244605724,0.058306999933800084,True
218,Egypt,1936,0.5214717335830523,0.05235188193460763,True
219,Egypt,1937,-0.041173352215009486,0.06088485710972664,False
220,Egypt,1938,0.02281653458130331,0.018852498696208142,True
221,Egypt,1939,-0.3360710224147727,-0.023485034828886267,True
222,Egypt,1940,-0.33957477531138114,0.024340934654997988,False
223,Egypt,1941,-0.5087284542154308,0.04597583073820828,False
224,Egypt,1942,-0.5446986651289345,0.003170232812817158,False
225,Egypt,1943,-0.3280664173015423,0.06101040972731921,False
226,Egypt,1944,-0.7707826574667689,0.03505287963225308,False
227,Egypt,1945,-0.3182122406462937,0.05190411974779858,False
228,Egypt,1946,-0.05387926545818852,0.054296902878573534,False
229,Egypt,1947,-0.1164982180714823,0.06927261993289183,False
230,Egypt,1948,0.3636949177997279,0.029324732306501858,True
231,Egypt,1949,-0.44604434807444,0.026809680038313143,False
232,Egypt,1950,-0.2350602633608339,-0.004644119655735446,True
233,Egypt,1951,-0.022756902041457226,-0.06225225979641485,True
234,Egypt,1952,0.17087790957887344,0.02174233565466813,True
235,Egypt,1953,-0.09596105524667377,-0.0044646367664806785,True
236,Egypt,1954,-0.1642706200355636,-0.07535156229214053,True
237,Egypt,1955,-0.5101298532453324,-0.03348003354675294,True
238,Egypt,1956,0.26331974092117355,-0.06256665675726703,False
239,Egypt,1957,-0.42599954608058205,-0.048251655090081065,True
240,Egypt,1958,-0.2850629377588157,-0.09012281112753616,True
241,Egypt,1959,-0.06474125865820576,-0.08679994865348722,True
242,Egypt,1960,-0.01990315344394817,-0.0573880878843953,True
243,Egypt,1961,0.02036736142533223,-0.04913638653613761,False
244,Egypt,1962,-0.1824103565208196,-0.11162544017417464,True
245,Egypt,1963,0.15638878518546787,-0.051969011711330115,False
246,Egypt,1964,-0.3611897257191568,-0.14112892188119766,True
247,Egypt,1965,-0.2549308611994782,-0.1073321844335546,True
248,Egypt,1966,-0.2647457464272607,-0.15023192296391252,True
249,Egypt,1967,0.1165399417659488,-0.034891260750662234,False
250,Egypt,1968,0.06790922495273484,-0.15654430905377925,False
251,Egypt,1969,-0.1480399282486757,-0.10465268605121096,True
252,Egypt,1970,-0.0904194656591872,-0.08588979100213777,True
253,Egypt,1971,-0.5267912196045409,-0.13977094289559586,True
254,Egypt,1972,-0.5041757708491151,-0.12453123875619927,True
255,Egypt,1973,0.052381743176859424,-0.03217341424646738,False
256,Egypt,1974,-0.3103121713015583,-0.12653523086435867,True
257,Egypt,1975,-0.3259052523987213,-0.14866974112307668,True
258,Egypt,1976,-0.1277367559432621,-0.0952594205196878,True
259,Egypt,1977,-0.005198874599869157,-0.06463029906658073,True
260,Egypt,1978,-0.20213522982598767,-0.0854631143844937,True
261,Egypt,1979,-0.1538912679638605,-0.03480470661322733,True
262,Egypt,1980,-0.27012063327134656,-0.10494628979393104,True
263,Egypt,1981,0.14581984061846984,0.005113367469158129,True
264,Egypt,1982,-0.010856716449384959,-0.047622627192494,True
265,Egypt,1983,-0.360277218134221,-0.03491421777407746,True
266,Egypt,1984,-0.4160265772566765,-0.08123194742227212,True
267,Egypt,1985,-0.6359005261679211,-0.06531409361758422,True
268,Egypt,1986,-0.4676265390135624,-0.07656014025713156,True
269,Egypt,1987,-0.7822047606263801,-0.07362762073054767,True
270,Egypt,1988,-0.5588139346263177,-0.11584306349754893,True
271,Egypt,1989,-0.7736280679664616,-0.07257103466152758,True
272,Egypt,1990,-0.5689259346157037,-0.055611269790557916,True
273,Egypt,1991,-0.7826320167788255,-0.026211875932257846,True
274,Egypt,1992,-0.4962129254408651,-0.03513581251419657,True
275,Egypt,1993,-0.7822356068803885,-0.008417671560410924,True
276,Egypt,1994,-0.8154384145109302,-0.031434810736471475,True
277,Egypt,1995,-1.0294889183958444,-0.053101559093447305,True
278,Egypt,1996,-0.6474162047161776,-0.002216080580570732,True
279,Egypt,1997,-0.6049687400541034,0.016578822300772227,False
280,Egypt,1998,-1.0405987085210546,-0.04035642916046552,True
281,Egypt,1999,-1.277295440353305,0.025095193155548656,False
282,Egypt,2000,-0.6399113959103092,0.10581390040876867,False
283,Egypt,2001,-1.283513942699026,0.05899473424359052,False
284,Egypt,2002,-1.3050011981529928,0.02983144728874809,False
285,Egypt,2003,-0.9130881760578404,0.0377916645085871,False
286,Egypt,2004,-0.9856553325246324,0.06126601573441035,False
287,Egypt,2005,-0.7041665500951908,0.07493013007000986,False
288,Egypt,2006,-0.8807439431816982,0.022524492598794108,False
289,Egypt,2007,-1.0951122695279685,0.06844662228421508,False
290,Egypt,2008,-1.0789618557202212,0.07280575027138893,False
291,Egypt,2009,-0.9245116726863596,0.1127773568735196,False
292,Egypt,2010,-0.6172296480607579,0.08939090599406042,False
293,Egypt,2011,-0.4607016738714586,0.1240104840161444,False
294,Egypt,2012,-0.6122812154400193,0.13809273541192615,False
295,Egypt,2013,-0.8993466505952142,0.11600988296030106,False
296,Egypt,2014,-1.6458935804080512,0.07506080728527129,False
297,Egypt,2015,-1.3544676580865205,0.09345546374138218,False
298,Egypt,2016,-1.2976795697247827,0.08626751843032324,False
299,Egypt,2017,-1.2910689048599515,0.11003674475571236,False
300,Egypt,2018,-1.2995006935723168,0.041468323640656585,False
301,Egypt,2019,-1.2417215125057126,0.1258487417968853,False
302,Egypt,2020,-1.397402695607847,0.18173654864555044,False
303,Congo,1920,-0.9371594514683134,0.12080299883166215,False
304,Congo,1921,-0.8074045213159196,0.08077610537537358,False
305,Congo,1922,-0.7029168647277516,0.08881784203623595,False
306,Congo,1923,-1.2286340109262897,0.09031462540431223,False
307,Congo,1924,-1.604007274557309,0.08881527306876268,False
308,Congo,1925,-1.4749423345766646,0.10490994129113096,False
309,Congo,1926,-0.7582486947165122,0.1164154316211951,False
310,Congo,1927,-1.1185015661623816,0.12991983047089592,False
311,Congo,1928,-0.9541050084483702,0.11043237372671126,False
312,Congo,1929,-1.1121539520607004,0.1190388312022214,False
313,Congo,1930,-1.0036321313920702,0.08638836656481441,False
314,Congo,1931,-0.9702579773157628,0.08008586679558351,False
315,Congo,1932,-0.8621236132263466,0.0613619101915061,False
316,Congo,1933,-0.948319935956096,0.09103373014632432,False
317,Congo,1934,-1.0964191652395998,0.058926678416874524,False
318,Congo,1935,-0.7507889046813856,0.07617958510629702,False
319,Congo,1936,-1.0981990829470551,0.06507784521322182,False
320,Congo,1937,-1.1021995180534765,0.07190475829769906,False
321,Congo,1938,-1.4758030814801384,0.042751190349938815,False
322,Congo,1939,-1.2498849140910844,0.032974387115172595,False
323,Congo,1940,-0.6366618246776866,0.05178061577776623,False
324,Congo,1941,-1.525035346981629,0.043843381981207394,False
325,Congo,1942,-0.9860979188643768,0.018080642017933697,False
326,Congo,1943,-0.7606669010639265,0.048237272831476295,False
327,Congo,1944,-0.8355382736217065,0.08147031075259256,False
328,Congo,1945,-0.3307166632773233,0.06961826281860051,False
329,Congo,1946,-0.37307576791183455,0.07715668331807203,False
330,Congo,1947,-0.7546349128531755,0.07132301541873477,False
331,Congo,1948,-0.2527971402794413,0.0686779904781287,False
332,Congo,1949,-0.3026631573455392,0.045162533137422814,False
333,Congo,1950,-0.29958922503253754,0.04132835654854078,False
334,Congo,1951,-0.1688887091243159,0.02532459700243682,False
335,Congo,1952,-0.5864417740856397,0.030318471501657507,False
336,Congo,1953,-0.477015472682444,0.04389867041246883,False
337,Congo,1954,-0.1689218946181793,0.01192030764396972,False
338,Congo,1955,-0.5926724751038969,0.024896950179546382,False
339,Congo,1956,-0.3302842873123234,-0.022546244942315104,True
340,Congo,1957,-0.07108919990490915,-0.002806839946733233,True
341,Congo,1958,-0.20372774661318707,-0.02651873840724576,True
342,Congo,1959,0.12837600253455486,-0.0044503447301003675,False
343,Congo,1960,0.9860536008637026,0.018840001322993218,True
344,Congo,1961,1.0165120388197344,0.007025060563870958,True
345,Congo,1962,0.680396051489258,-0.04259874969254315,False
346,Congo,1963,0.379337552276652,-0.016420318519651613,False
347,Congo,1964,0.385817584826652,-0.06325484879786561,False
348,Congo,1965,0.21020186915400027,-0.030152103962479825,False
349,Congo,1966,0.5237828279978634,-0.06435419495003286,False
350,Congo,1967,0.3672180209133534,0.00332635348069086,True
351,Congo,1968,0.03879952923578669,-0.012822661812806708,False
352,Congo,1969,0.19611750037754716,-0.03684611261440895,False
353,Congo,1970,0.0024649160713263014,-0.05042944945728305,False
354,Congo,1971,-0.11867529157824765,-0.11329454825129008,True
355,Congo,1972,-0.14939434476827612,-0.07444298242056722,True
356,Congo,1973,-0.5875820705658891,-0.05469105809517885,True
357,Congo,1974,-0.4649458879209636,-0.13649396244622822,True
358,Congo,1975,0.14371016903736936,-0.1171127858795404,False
359,Congo,1976,0.3740464373488087,-0.08684523024988035,False
360,Congo,1977,-0.07392139213792134,-0.09947583867797316,True
361,Congo,1978,-0.2909910277969657,-0.10938812839871273,True
362,Congo,1979,-0.2190423143522236,-0.10684248187868624,True
363,Congo,1980,-0.3215936016862773,-0.13862566572185778,True
364,Congo,1981,-0.588108603775829,-0.08967440689196178,True
365,Congo,1982,-0.6023321957473567,-0.11752396541222054,True
366,Congo,1983,-0.6762335517424495,-0.12624073406436326,True
367,Congo,1984,-0.6320306409300858,-0.15209643160783784,True
368,Congo,1985,-0.2971573634638141,-0.11134889842053956,True
369,Congo,1986,-0.1223185866508334,-0.13109295476260674,True
370,Congo,1987,-0.4123713320826449,-0.12792654143156326,True
371,Congo,1988,-0.44727412665034894,-0.14483261317477006,True
372,Congo,1989,-0.1797421351145678,-0.13570435036845527,True
373,Congo,1990,0.2396955860004351,-0.14917709985015265,False
374,Congo,1991,0.22709403749355095,-0.1495262202234067,False
375,Congo,1992,0.16389776843755394,-0.13532746145298444,False
376,Congo,1993,0.6325058562758141,-0.11337450075789217,False
377,Congo,1994,0.7318124041454132,-0.12662794170690034,False
378,Congo,1995,0.3469928476913601,-0.12101411189721885,False
379,Congo,1996,0.6958836973629927,-0.14383543851943772,False
380,Congo,1997,0.9986919103047206,-0.09665186696936846,False
381,Congo,1998,0.8175221290003165,-0.12573822899865714,False
382,Congo,1999,0.6115494722986952,-0.1426247715483346,False
383,Congo,2000,-0.017050357167251208,-0.07174525967495768,True
384,Congo,2001,0.2462620274341095,-0.1269261657138865,False
385,Congo,2002,0.667370357048573,-0.1284773852631154,False
386,Congo,2003,0.4534037456242178,-0.12600803158460705,False
387,Congo,2004,0.2442893934222571,-0.14801414606578334,False
388,Congo,2005,0.4759601246773146,-0.11722777240577972,False
389,Congo,2006,0.7075791702517642,-0.1651338079607523,False
390,Congo,2007,0.5478781892082708,-0.1334139706170348,False
391,Congo,2008,0.5521804681954166,-0.14751489375671945,False
392,Congo,2009,0.4342524145962433,-0.12628332504134504,False
393,Congo,2010,0.5572120618554041,-0.14048014638999934,False
394,Congo,2011,0.30958427453064136,-0.13066340399326928,False
395,Congo,2012,0.2946800886828049,-0.1244048977992584,False
396,Congo,2013,0.15500725621753658,-0.1434721066340689,False
397,Congo,2014,-0.1672241864101943,-0.16619674489371974,True
398,Congo,2015,0.2974715801034393,-0.13638169198721234,False
399,Congo,2016,0.2659810711327001,-0.16052981405821834,False
400,Congo,2017,-0.08003309043690608,-0.14711029793014396,True
401,Congo,2018,-0.6057213901617825,-0.18782550858959784,True
402,Congo,2019,-0.7601317564512523,-0.12017533460653305,True
403,Congo,2020,-1.5574792594096425,-0.1281496847111955,True
404,Tanzania,1920,-0.2678733872735036,-0.03085665125188052,True
405,Tanzania,1921,-0.10911034839739088,-0.02542113782155983,True
406,Tanzania,1922,0.0995988723651512,-0.012806319366132643,False
407,Tanzania,1923,-0.062311922776105214,-0.021003624341335368,True
408,Tanzania,1924,-0.1108172379886898,-0.016120597684035152,True
409,Tanzania,1925,-0.266752291121995,-0.015506239395410184,True
410,Tanzania,1926,0.027283972493406024,-0.02318362492160836,False
411,Tanzania,1927,-0.09558047375038686,-0.026618756223982132,True
412,Tanzania,1928,0.11106415638795686,-0.001893830454706741,False
413,Tanzania,1929,0.037374357503001006,-0.021685621347899846,False
414,Tanzania,1930,0.1369794308765841,-0.02827292479854945,False
415,Tanzania,1931,0.011471462382135223,-0.008112199673878136,False
416,Tanzania,1932,0.0729207518895739,-0.017829783463487733,False
417,Tanzania,1933,0.09340399798124946,-0.009332364098114698,False
418,Tanzania,1934,0.02121471045099451,-0.0322768995619467,False
419,Tanzania,1935,0.34160190440718696,-0.028707091516401825,False
420,Tanzania,1936,0.2655388393966813,-0.02605568849914381,False
421,Tanzania,1937,0.013857673820095215,-0.03573467621730335,False
422,Tanzania,1938,-0.07486554166478651,-0.03568754015633588,True
423,Tanzania,1939,0.08418599047473017,-0.03647234022124221,False
424,Tanzania,1940,0.2559501749065148,-0.0269558576752587,False
425,Tanzania,1941,0.013105705980542157,-0.026144756946550825,False
426,Tanzania,1942,0.15767302596256993,-0.016316434527553842,False
427,Tanzania,1943,0.3296212614723208,-0.025072610834391662,False
428,Tanzania,1944,0.09257993586765433,-0.04720369690752983,False
429,Tanzania,1945,0.29965261431335816,-0.05004306642850532,False
430,Tanzania,1946,0.42498091694928253,-0.03933653191581067,False
431,Tanzania,1947,0.3281961654024779,-0.018063777861385712,False
432,Tanzania,1948,0.8075065147508985,0.03384779969931788,True
433,Tanzania,1949,0.5610313259765419,-0.01506746327086192,False
434,Tanzania,1950,0.3985434160519053,-0.02000433737463259,False
435,Tanzania,1951,0.6753454863570502,-0.013811842284697264,False
436,Tanzania,1952,0.6827309084225623,-0.006525805501783239,False
437,Tanzania,1953,0.6507600710723217,-0.02004331513673208,False
438,Tanzania,1954,0.6175909471235251,-0.015805195387309567,False
439,Tanzania,1955,0.5581582258594441,-0.015346378203115513,False
440,Tanzania,1956,0.8849608202960314,-0.001481500198615277,False
441,Tanzania,1957,0.7285743877936939,-0.011934320684086664,False
442,Tanzania,1958,0.4981902434103067,-0.01913949630820572,False
